
[00:00:00.000 --> 00:00:03.000]  很快又到聖誕節了
[00:26:14.000 --> 00:26:19.000]  這話是可信的,是十分可佩服的
[00:26:19.000 --> 00:26:22.000]  不要忘記,當我們內省的時候
[00:26:22.000 --> 00:26:26.000]  我們要知道在罪人中我試過罪悔
[00:26:26.000 --> 00:26:32.000]  但神竟然愛我,為我釘死在十字架上
[00:26:32.000 --> 00:26:40.000]  我們一起祈禱
[00:26:40.000 --> 00:26:42.000]  恥愛天父,多謝你
[00:26:42.000 --> 00:26:46.000]  多謝你的大愛,多謝你不惜犧牲你的愛子
[00:26:46.000 --> 00:26:51.000]  耶穌基督的生命補血來買熟我們
[00:26:51.000 --> 00:26:54.000]  以至今天我們成為你的兒女
[00:26:54.000 --> 00:26:58.000]  能夠敬拜侍奉你,能夠有永生的盼望
[00:26:58.000 --> 00:27:02.000]  能夠享受地上與你同行的喜樂平安
[00:27:02.000 --> 00:27:03.000]  我們感謝你
[00:27:03.000 --> 00:27:07.000]  求你也將這種喜樂平安這麼大的恩典
[00:27:07.000 --> 00:27:10.000]  賜給我們所認識的人,賜給我們周圍的人
[00:27:10.000 --> 00:27:11.000]  賜給全世界的人
[00:27:11.000 --> 00:27:15.000]  願人都懂得慶謝你,感謝你
[00:27:16.000 --> 00:27:18.000]  我們感謝你,聽我們的禱告
[00:27:18.000 --> 00:27:21.000]  我們這樣祈禱奉耶穌基督的生命,阿們
