
[00:00:00.000 --> 00:00:02.480]  各位來賓 主禮大兄姊妹 平安
[00:21:22.380 --> 00:21:24.980]  我們看到這個時候
[00:21:24.980 --> 00:21:28.340]  我們看到主耶穌基督是一個豐盛
[00:21:28.340 --> 00:21:30.500]  豐足的真愛在當中
[00:21:30.500 --> 00:21:32.900]  是一個完全的愛
[00:21:32.900 --> 00:21:35.380]  我們是因為主耶穌基督的救贖
[00:21:35.380 --> 00:21:37.220]  我們的罪得而赦免
[00:21:37.220 --> 00:21:41.460]  這個是完全愛的表現
[00:21:41.460 --> 00:21:43.860]  在希臘哲學上
[00:21:43.860 --> 00:21:48.140]  這班諾斯底派有個所謂的異議言論
[00:21:48.140 --> 00:21:52.180]  他認為神是一個有限的神
[00:21:52.180 --> 00:21:55.940]  他們拒絕了神是全能
[00:21:55.940 --> 00:22:00.500]  豐盛這個觀念在當中
[00:22:00.500 --> 00:22:05.900]  他們當然知道世上有善和惡的關係
[00:22:05.900 --> 00:22:09.460]  他們認為宇宙有兩種的力量
[00:22:09.460 --> 00:22:16.740]  在一切存在 有善 有神和一班邪惡的事情當中
[00:22:16.740 --> 00:22:17.940]  是兩樣不同的東西
[00:22:17.940 --> 00:22:21.540]  他們這班哲學家
[00:22:21.540 --> 00:22:25.460]  他們認為宇宙裏面有些東西不是神所做的
[00:22:25.460 --> 00:22:28.340]  這些邪惡的東西
[00:22:28.340 --> 00:22:30.980]  他就將這個世界分為兩部分
[00:22:30.980 --> 00:22:34.300]  一個物質的世界 就是罪惡
[00:22:34.300 --> 00:22:37.820]  一個屬靈的世界 就是美善的 屬神的
[00:22:37.820 --> 00:22:40.700]  他們所推揚的就是說
[00:22:40.700 --> 00:22:45.420]  只有透過這些哲學上所得的智慧
[00:22:45.420 --> 00:22:49.740]  才可以解脫
[00:22:49.740 --> 00:22:53.900]  我們當看到第十五節至二十節的時候
[00:22:53.900 --> 00:22:58.220]  我們明白到主耶穌基督的屬性
[00:22:58.220 --> 00:23:00.300]  主耶穌基督是誰?
[00:23:00.300 --> 00:23:05.060]  主耶穌基督是完全的神
[00:23:05.060 --> 00:23:08.460]  是神的形象 是創造者
[00:23:08.460 --> 00:23:10.340]  他創造之前已經在這裡了
[00:23:10.340 --> 00:23:12.900]  所有宇宙萬物的事情都有他創造
[00:23:12.900 --> 00:23:16.140]  他已經戰勝了死亡 他是教會的頭
[00:23:16.140 --> 00:23:19.540]  他是因為他的緣故 我們同神和好
[00:23:19.540 --> 00:23:25.380]  同神有個新的秩序
[00:23:25.380 --> 00:23:29.380]  有個原本神所命定的秩序在當中
[00:23:29.380 --> 00:23:33.460]  所以這個二元言論的觀念
[00:23:33.460 --> 00:23:37.500]  就完全不需要是完全不正確的
[00:23:37.500 --> 00:23:39.180]  神是無限的
[00:23:39.180 --> 00:23:43.860]  不是他們所推揚的有限公司的心態
[00:23:43.860 --> 00:23:46.500]  要靠其它的東西去明白
[00:23:46.500 --> 00:23:51.500]  我們這個他們所推揚的智慧
[00:23:51.500 --> 00:23:53.860]  就是只有接著神
[00:23:53.860 --> 00:23:58.740]  我們才能夠解決這個問題
[00:23:58.740 --> 00:24:00.460]  善和惡的問題
[00:24:00.460 --> 00:24:05.060]  所以來到二十一節的時候
[00:24:05.060 --> 00:24:09.860]  保羅就提到四個另外幾個層面去面對
[00:24:09.860 --> 00:24:13.540]  去認識這個神
[00:24:13.540 --> 00:24:16.340]  認識主耶穌基督的回應是怎樣的
[00:24:16.340 --> 00:24:20.900]  我們以前的時候同神隔絕
[00:24:20.900 --> 00:24:23.740]  做惡事 同神為敵
[00:24:23.740 --> 00:24:25.340]  但是現在有很大的對比
[00:24:25.340 --> 00:24:28.660]  二十二節說 藉著主耶穌的肉體
[00:24:28.660 --> 00:24:30.660]  主耶穌基督是完全的神
[00:24:30.660 --> 00:24:32.060]  又是完全的人
[00:24:32.060 --> 00:24:33.460]  祂有祂的肉體
[00:24:33.460 --> 00:24:38.740]  祂的肉體就為我們的罪而釘死在十字架上
[00:24:38.740 --> 00:24:44.380]  這個肉體和他們的
[00:24:44.380 --> 00:24:47.220]  希臘的哲學觀念是不同的
[00:24:47.220 --> 00:24:51.060]  這個是真的有神 是完全的神 完全的人
[00:24:51.060 --> 00:24:54.820]  得道和好 導致甚麼
[00:24:54.820 --> 00:24:57.100]  目的是甚麼 叫我們可以甚麼
[00:24:57.100 --> 00:24:59.860]  叫你們與自己和好
[00:24:59.860 --> 00:25:02.980]  有個秩序在當中
[00:25:02.980 --> 00:25:04.860]  有新的秩序
[00:25:04.860 --> 00:25:10.540]  又有一個 各位 一個聖潔無瑕疵 無可指責的
[00:25:10.540 --> 00:25:12.820]  因為祂的緣故 主耶穌的緣故
[00:25:12.820 --> 00:25:14.860]  我們的生命又得到改變
[00:25:14.860 --> 00:25:16.620]  現在成了聖潔的生命
[00:25:16.620 --> 00:25:18.980]  沒有瑕疵 無可指責
[00:25:18.980 --> 00:25:21.620]  我們能夠去到神的面前
[00:25:21.620 --> 00:25:26.100]  去敬拜 讚美祂
[00:25:26.100 --> 00:25:29.980]  來到神的面前 去敬拜 讚美祂
[00:25:29.980 --> 00:25:31.700]  另外最後一個層面就是說
[00:25:31.700 --> 00:25:33.140]  第四個層面就是說
[00:25:33.140 --> 00:25:38.420]  我們在這個信心的真理上 我們要堅持
[00:25:38.420 --> 00:25:40.660]  根基穩固 堅定不移
[00:25:40.660 --> 00:25:44.460]  就算地震都震不爛的 這個根基
[00:25:44.460 --> 00:25:51.500]  我們見到生活上發生了很多很多不同的事情
[00:25:51.500 --> 00:25:53.060]  好像地震一樣
[00:25:53.060 --> 00:25:54.580]  我們只有堅定不移
[00:25:54.580 --> 00:25:57.380]  我們不要失去這個盼望
[00:25:57.380 --> 00:26:01.620]  我們這個盼望 要存在一個信心和盼望
[00:26:01.620 --> 00:26:08.340]  這個福音 就是他們以前所聽過的
[00:26:08.340 --> 00:26:12.620]  這個福音 就是有個信心 有個盼望在當中
[00:26:12.620 --> 00:26:14.300]  在不同的環境之下
[00:26:14.300 --> 00:26:18.820]  我們都能夠安然地去度過
[00:26:18.820 --> 00:26:20.820]  我們看到這裡的時候
[00:26:20.820 --> 00:26:23.620]  從第十五節到二十三節
[00:26:23.620 --> 00:26:26.180]  我們認識到主耶穌基督
[00:26:26.180 --> 00:26:28.980]  是一個崇高超越的地位
[00:26:28.980 --> 00:26:35.460]  因為這個緣故 我們可以去感謝神
[00:26:35.460 --> 00:26:43.380]  我非常感恩在過去的一個星期的時候
[00:26:43.380 --> 00:26:48.340]  我的小兒子Joshua接受了主耶穌基督
[00:26:48.340 --> 00:26:51.380]  去將人邀請到他的心中
[00:26:51.380 --> 00:26:54.900]  我們當中的無道的朋友
[00:26:54.900 --> 00:26:59.380]  你們可不可以在這個時候
[00:26:59.380 --> 00:27:02.500]  邀請主耶穌基督進入你的心呢?
[00:27:02.500 --> 00:27:05.060]  成為你的個人救主呢?
[00:27:05.060 --> 00:27:08.100]  我們信了主的大兄姐妹
[00:27:08.100 --> 00:27:10.580]  我們每當崇拜的時候
[00:27:10.580 --> 00:27:13.700]  有沒有高舉主耶穌基督的名呢?
[00:27:13.700 --> 00:27:16.500]  因為祂的崇高超越的地位
[00:27:16.500 --> 00:27:19.060]  我們能夠來到神的面前
[00:27:19.060 --> 00:27:21.700]  去屈神敬拜、讚美祂
[00:27:21.700 --> 00:27:23.380]  讚美我們的主耶穌基督
[00:27:23.380 --> 00:27:27.860]  讚美我們的天父上帝
[00:27:27.860 --> 00:27:31.460]  最後我們看二十四節
[00:27:31.460 --> 00:27:33.940]  直到第二章的第七節
[00:27:33.940 --> 00:27:39.220]  基督現在因為保羅明白到
[00:27:39.220 --> 00:27:42.660]  這個真理、這個福音的時候
[00:27:42.660 --> 00:27:50.420]  祂身為主內的同工 祂說祂是福音的執事
[00:27:50.420 --> 00:27:52.820]  祂為了福音而勞苦
[00:27:52.820 --> 00:27:54.820]  為了福音而估量勞苦
[00:27:54.820 --> 00:27:56.820]  這些勞苦祂提到
[00:27:56.820 --> 00:27:59.860]  反而是一個很歡樂的情況
[00:27:59.860 --> 00:28:04.020]  因為祂完成了填補在肉身上
[00:28:04.020 --> 00:28:07.620]  透過保羅的身奴
[00:28:07.620 --> 00:28:12.740]  去填滿基督艱難的缺陷
[00:28:12.740 --> 00:28:14.580]  基督是完全的神
[00:28:14.580 --> 00:28:16.260]  但是祂的旨意上
[00:28:16.260 --> 00:28:17.300]  神的旨意
[00:28:17.300 --> 00:28:20.820]  我們每個人祂的旨意未成就
[00:28:20.820 --> 00:28:22.580]  祂的旨意、祂的計劃
[00:28:22.580 --> 00:28:24.740]  是要我們一班的同工
[00:28:24.740 --> 00:28:27.220]  去繼續一同努力
[00:28:27.220 --> 00:28:29.700]  去完成祂的計劃
[00:28:29.700 --> 00:28:33.780]  所以祂召我保羅
[00:28:33.780 --> 00:28:37.700]  祂提到我 因為剛才提到這本書是保羅
[00:28:37.700 --> 00:28:40.500]  和提摩太所寫的
[00:28:40.500 --> 00:28:42.500]  現在我就是指保羅自己
[00:28:42.500 --> 00:28:47.140]  保羅就照祂所賜予的職份
[00:28:47.140 --> 00:28:49.620]  作了教會的執事
[00:28:49.620 --> 00:28:52.340]  在教會裏面侍奉
[00:28:52.340 --> 00:28:55.300]  好像執事英文叫minister
[00:28:55.300 --> 00:28:57.220]  是一個傳道人的方式
[00:28:57.220 --> 00:29:01.460]  使祂將這個福音完完全全地傳給他們聽
[00:29:01.460 --> 00:29:07.220]  因為這是信心、愛心和盼望的福音
[00:29:07.220 --> 00:29:11.860]  在第三節至第十四節那裏提到
[00:29:11.860 --> 00:29:13.940]  開頭第一個重點的時候
[00:29:13.940 --> 00:29:19.620]  這是完全傳遍的福音 傳開去
[00:29:19.620 --> 00:29:21.860]  不會有所缺乏
[00:29:21.860 --> 00:29:24.180]  不會說一點不說一點
[00:29:24.180 --> 00:29:26.660]  因為這是道理
[00:29:26.660 --> 00:29:32.100]  就是所謂世歷世代所隱藏的奧秘
[00:29:32.100 --> 00:29:34.100]  這班洛斯底派就說
[00:29:34.100 --> 00:29:38.020]  剛才提到有一個非常秘密在當中
[00:29:38.020 --> 00:29:39.940]  這個秘密是怎樣呢?
[00:29:39.940 --> 00:29:41.140]  奧秘是怎樣呢?
[00:29:41.140 --> 00:29:44.100]  其實這個奧秘就是在聖徒裏面顯明出來
[00:29:44.100 --> 00:29:46.500]  就是這個福音已經將領了出來
[00:29:46.500 --> 00:29:49.220]  神願意叫他們知道
[00:29:49.220 --> 00:29:52.500]  這個奧秘令到他們在外邦人當中
[00:29:52.500 --> 00:29:58.340]  在這班希臘人當中
[00:29:58.340 --> 00:30:01.460]  他們怎樣有一個豐盛的榮耀
[00:30:01.460 --> 00:30:03.700]  這個豐盛是一個完全的榮耀
[00:30:03.700 --> 00:30:05.300]  已經成為一個盼望
[00:30:05.300 --> 00:30:07.220]  在心裏面有個盼望
[00:30:07.220 --> 00:30:10.100]  可以填補不需要有所謂的疑言論
[00:30:10.100 --> 00:30:14.100]  剛才提到除了神以外
[00:30:14.100 --> 00:30:16.500]  還有一班邪惡的勢力
[00:30:16.500 --> 00:30:18.020]  其實不用擔心
[00:30:18.020 --> 00:30:20.180]  這個已經解決了善惡的問題
[00:30:20.180 --> 00:30:24.980]  因為透過這個主耶穌基督豐盛的神
[00:30:24.980 --> 00:30:26.820]  這個完全的神
[00:30:26.820 --> 00:30:30.260]  我們在當中有個豐盛的生活
[00:30:30.260 --> 00:30:34.580]  有個盼望我們得到一個永生的福分在當中
[00:30:34.580 --> 00:30:37.940]  這個不需要再因為這些哲學
[00:30:37.940 --> 00:30:42.900]  所謂的智慧來解決這個問題
[00:30:42.900 --> 00:30:44.100]  他們所傳揚的
[00:30:44.100 --> 00:30:46.660]  是用諸般的智慧勸各人、教導各人
[00:30:46.660 --> 00:30:50.180]  把基督完完全全
[00:30:50.180 --> 00:30:53.140]  把一個人在基督完完全全的引導他面前
[00:30:53.140 --> 00:30:54.980]  一個又一個這樣
[00:30:54.980 --> 00:30:57.060]  因為保羅
[00:30:57.060 --> 00:31:00.100]  我們主內弟兄姊妹每個的同工
[00:31:00.100 --> 00:31:02.500]  能夠為主而努力
[00:31:02.500 --> 00:31:03.860]  這種的辛苦
[00:31:03.860 --> 00:31:08.420]  就是怎樣盡心竭力這樣去
[00:31:08.420 --> 00:31:10.500]  去帶導人去到主面前
[00:31:10.500 --> 00:31:12.260]  帶他們信主
[00:31:12.260 --> 00:31:17.060]  將這個福音傳給他們聽
[00:31:17.060 --> 00:31:19.140]  在第一節、第二節這樣提到
[00:31:19.140 --> 00:31:21.940]  這個奧秘
[00:31:21.940 --> 00:31:25.300]  就是主耶穌基督
[00:31:25.300 --> 00:31:27.540]  你不用到處去找
[00:31:27.540 --> 00:31:31.380]  不用因為被這些所謂其他的主義
[00:31:31.380 --> 00:31:32.900]  剛才在引言那裏提到
[00:31:32.900 --> 00:31:35.220]  這些哲學主義、禁慾主義
[00:31:35.220 --> 00:31:37.540]  或者就算是猶太的律法習俗
[00:31:37.540 --> 00:31:39.220]  這些朝禮主義
[00:31:39.220 --> 00:31:44.340]  不用再靠這些其他的教導
[00:31:44.340 --> 00:31:47.140]  只是認定了主耶穌基督
[00:31:47.140 --> 00:31:48.420]  就是這個奧秘
[00:31:48.420 --> 00:31:50.900]  就是豐豐足足這樣
[00:31:50.900 --> 00:31:52.260]  帶到我們面前
[00:31:52.260 --> 00:31:53.300]  帶到神面前
[00:31:53.300 --> 00:31:54.820]  藉著主耶穌基督
[00:31:54.820 --> 00:31:56.180]  使得他們怎樣呢?
[00:31:56.180 --> 00:31:59.300]  得到心裏面得到安慰
[00:31:59.300 --> 00:32:03.860]  我們在困難當中能夠得到安慰
[00:32:03.860 --> 00:32:07.940]  過去那兩個星期的期間
[00:32:07.940 --> 00:32:13.380]  我們和一班將要干擾快要浸泥的弟兄姊妹
[00:32:13.380 --> 00:32:16.420]  去有個見證的分享的時候
[00:32:16.420 --> 00:32:19.140]  從他們見證當中我們看到
[00:32:19.140 --> 00:32:21.940]  他們的心真是得到安慰
[00:32:21.940 --> 00:32:24.020]  是因為神的奧秘
[00:32:24.020 --> 00:32:26.340]  主耶穌基督的緣故
[00:32:26.340 --> 00:32:29.140]  往往我們在信主之前
[00:32:29.140 --> 00:32:33.620]  都會為我們的事業而勞碌
[00:32:33.620 --> 00:32:36.660]  無論是打工、做生意也好
[00:32:36.660 --> 00:32:37.860]  開餐館也好
[00:32:37.860 --> 00:32:43.620]  我們為了我們的工作而達到我們的滿足
[00:32:43.620 --> 00:32:46.500]  我們的成功的定義是什麼呢?
[00:32:46.500 --> 00:32:50.260]  是不是生活得到富足
[00:32:50.260 --> 00:32:52.260]  就是一個成功的定義呢?
[00:32:52.260 --> 00:32:54.260]  入到一間好的大學
[00:32:54.260 --> 00:32:55.620]  有個好的家庭
[00:32:55.620 --> 00:32:57.860]  就是成功的定義呢?
[00:32:57.860 --> 00:33:00.420]  這些當然是一件好的事情
[00:33:00.420 --> 00:33:04.100]  但是我們從見證都聽到
[00:33:04.100 --> 00:33:06.820]  我們賺得越來越多錢的時候
[00:33:06.820 --> 00:33:08.660]  得到生活有富足的時候
[00:33:08.660 --> 00:33:10.660]  我們就會去想想買東西
[00:33:10.660 --> 00:33:14.740]  可能買珠寶、首飾、買些好衣服
[00:33:14.740 --> 00:33:16.180]  但是到了一個地步
[00:33:16.180 --> 00:33:21.140]  心裏面仍然覺得有所不足、有所欠缺
[00:33:21.140 --> 00:33:24.020]  這些所欠缺、生命所欠缺的東西
[00:33:24.020 --> 00:33:28.980]  只有他們從弟兄姊妹的分享當中
[00:33:28.980 --> 00:33:33.860]  我們明白到主耶穌基督就是安慰我們的心
[00:33:33.860 --> 00:33:37.860]  將我們的心所欠缺的填補起來
[00:33:37.860 --> 00:33:41.860]  這是何等大的奧秘
[00:33:41.860 --> 00:33:44.900]  所以我們的成功的定義
[00:33:44.900 --> 00:33:47.940]  和世俗上有所不同
[00:33:47.940 --> 00:33:52.420]  世俗上的成功往往會帶給我們各樣的壓力
[00:33:52.420 --> 00:33:53.940]  但是在主耶穌基督裏
[00:33:53.940 --> 00:33:59.620]  因為豐豐足足地去充滿我們的心的時候
[00:33:59.620 --> 00:34:02.900]  我們的成功的定義就有所改變
[00:34:02.900 --> 00:34:05.940]  我們成功的定義就會往往變成一個
[00:34:05.940 --> 00:34:09.540]  我們能否明白到神的旨意呢?
[00:34:09.540 --> 00:34:12.340]  我們在神的旨意、神的計劃當中
[00:34:12.340 --> 00:34:14.900]  我們的位份是甚麼呢?
[00:34:14.900 --> 00:34:19.460]  我們在哪方面是在神的旨意當中去完成神
[00:34:19.460 --> 00:34:26.820]  同神齊心、盡心竭力地去將這個福音的計劃
[00:34:26.820 --> 00:34:28.980]  神的計劃去完成呢?
[00:34:28.980 --> 00:34:33.860]  這個就是基督徒對成功的分別
[00:34:33.860 --> 00:34:35.860]  就是因為只有藉著主耶穌基督
[00:34:35.860 --> 00:34:39.700]  我們才可以得到真正的成功
[00:34:39.700 --> 00:34:42.020]  我們最後看第六節
[00:34:42.020 --> 00:34:44.820]  既然你們接受了主耶穌基督
[00:34:44.820 --> 00:34:47.940]  就當照著祂而行
[00:34:47.940 --> 00:34:50.420]  照著祂的旨意而行
[00:34:50.420 --> 00:34:52.900]  照著祂在我們的心靈變成
[00:34:52.900 --> 00:34:55.700]  主耶穌基督變成我們心靈的中心
[00:34:55.700 --> 00:35:01.220]  以基督的心為我們心靈的中心
[00:35:01.220 --> 00:35:04.020]  這個是一個命令
[00:35:04.020 --> 00:35:08.660]  就當進祂而行
[00:35:08.660 --> 00:35:11.140]  是一個命令式
[00:35:11.140 --> 00:35:13.140]  是一個現在式
[00:35:13.140 --> 00:35:16.180]  是現在不停地要繼續去做的
[00:35:16.180 --> 00:35:18.580]  不是過去做了一次就停下來
[00:35:18.580 --> 00:35:22.180]  不是說一時就進行、一時不進行
[00:35:22.180 --> 00:35:24.500]  不是,是說要不停地進行
[00:35:24.500 --> 00:35:27.060]  他怎樣形容這個進行呢?
[00:35:27.060 --> 00:35:35.460]  在文法上他用了四個貫詞
[00:35:35.460 --> 00:35:36.900]  participle
[00:35:36.900 --> 00:35:39.060]  頭三個是過去的
[00:35:39.060 --> 00:35:40.100]  過去式的貫詞
[00:35:40.100 --> 00:35:42.660]  就說我們要生根
[00:35:42.660 --> 00:35:43.860]  在裏面紮根
[00:35:43.860 --> 00:35:45.620]  好像植物那樣紮根
[00:35:45.620 --> 00:35:46.740]  要有根在那裏
[00:35:46.740 --> 00:35:49.300]  要在根基上建造起來
[00:35:49.300 --> 00:35:51.700]  好像建築物那樣建在上面
[00:35:51.700 --> 00:35:55.060]  和堅固信心
[00:35:55.060 --> 00:35:58.500]  好像一個城那樣堅固起來
[00:35:58.500 --> 00:36:00.180]  不打風、不塌下來
[00:36:00.180 --> 00:36:01.300]  地震也震不爛
[00:36:01.300 --> 00:36:02.580]  要堅固起來
[00:36:02.580 --> 00:36:05.380]  築好圍牆堅固起來
[00:36:05.380 --> 00:36:07.700]  怎樣呢?
[00:36:07.700 --> 00:36:09.700]  最後一個的形容詞
[00:36:09.700 --> 00:36:10.660]  他怎樣形容呢?
[00:36:10.660 --> 00:36:12.180]  形容這個感恩的心
[00:36:12.180 --> 00:36:14.580]  要全著感恩的心
[00:36:14.580 --> 00:36:18.500]  不停地豐豐滿滿地增長
[00:36:18.500 --> 00:36:21.540]  倒寫一樣,裝不完
[00:36:21.540 --> 00:36:23.780]  全著這個感恩的心
[00:36:23.780 --> 00:36:26.020]  overflowing and abundance
[00:36:26.020 --> 00:36:27.940]  豐豐足足的感恩的心
[00:36:27.940 --> 00:36:30.660]  去遵行神
[00:36:30.660 --> 00:36:32.820]  遵他而行
[00:36:32.820 --> 00:36:38.020]  跟從耶穌而過的生活
[00:36:38.020 --> 00:36:42.740]  就是當遵他而行這個命令
[00:36:42.740 --> 00:36:44.820]  我們看到第三個重點的時候
[00:36:44.820 --> 00:36:46.740]  最後一個重點就是
[00:36:46.740 --> 00:36:49.140]  我們是因為在主耶穌的車道裏面
[00:36:49.140 --> 00:36:51.700]  得到豐滿、得到完全
[00:36:51.700 --> 00:36:54.260]  得到有個新的眼光
[00:36:54.260 --> 00:36:56.820]  而感謝神
[00:36:56.820 --> 00:37:00.180]  我們看回今天的主要問題
[00:37:00.180 --> 00:37:03.780]  之前就看到「豐豐足足」原來是這個意思
[00:37:03.780 --> 00:37:05.780]  豐豐足足好像入油一樣
[00:37:05.780 --> 00:37:07.540]  入油入到滿
[00:37:07.540 --> 00:37:09.860]  那個錶還要過了一點
[00:37:09.860 --> 00:37:12.180]  好像「Extra」
[00:37:12.180 --> 00:37:13.940]  我們去入油的時候
[00:37:13.940 --> 00:37:16.020]  見到入到滿
[00:37:16.020 --> 00:37:19.060]  還要入到滿到寫
[00:37:19.060 --> 00:37:23.460]  這個就是豐豐足足的意思
[00:37:23.460 --> 00:37:25.140]  我們今天的問題
[00:37:25.140 --> 00:37:28.340]  一開始就問感恩對基督徒有什麼意義
[00:37:28.340 --> 00:37:31.220]  原來從這幾個觀點
[00:37:31.220 --> 00:37:34.180]  這幾章的經文就看到
[00:37:34.180 --> 00:37:36.020]  原來基督徒的心
[00:37:36.020 --> 00:37:38.420]  就是一個感恩的心
[00:37:38.420 --> 00:37:42.500]  我們有了基督的心
[00:37:42.500 --> 00:37:44.180]  我們知道主耶穌基督
[00:37:44.180 --> 00:37:45.940]  就是神的像
[00:37:45.940 --> 00:37:48.500]  知道祂是創造之前已經在這裏
[00:37:48.500 --> 00:37:49.780]  祂是創造主
[00:37:49.780 --> 00:37:51.060]  又是教會的頭
[00:37:51.060 --> 00:37:52.340]  又有個復活
[00:37:52.340 --> 00:37:54.900]  首先復活有個復活的盼望在我們當中
[00:37:54.900 --> 00:37:57.460]  又同神又和解有個新的秩序
[00:37:57.460 --> 00:38:00.020]  主耶穌基督就是我們的主宰
[00:38:00.020 --> 00:38:03.860]  我們全著明白到主耶穌基督的地位的時候
[00:38:03.860 --> 00:38:06.420]  這個超然的地位
[00:38:06.420 --> 00:38:07.700]  這個崇高的地位的時候
[00:38:07.700 --> 00:38:10.900]  我們就會來到神的面前去感恩
[00:38:10.900 --> 00:38:12.820]  明白到神救恩的計劃
[00:38:12.820 --> 00:38:17.940]  一個信心、愛心、盼望的計劃
[00:38:17.940 --> 00:38:23.700]  當中就會帶我們到神的面前去敬拜、讚美祂
[00:38:23.700 --> 00:38:26.260]  我們一起屈膝敬拜、讚美祂
[00:38:26.260 --> 00:38:29.460]  我們在感恩節至聖誕節期間
[00:38:29.460 --> 00:38:32.660]  主耶穌基督就是我們的主角
[00:38:32.660 --> 00:38:37.140]  因為我們生命的主就是主耶穌基督
[00:38:37.140 --> 00:38:41.940]  我們千萬不要被人為的規矩、紀律、儀式
[00:38:41.940 --> 00:38:46.740]  來代替了我們在主耶穌基督裏的豐盛
[00:38:46.740 --> 00:38:50.260]  願神大家能夠明白到
[00:38:50.260 --> 00:38:53.140]  我們怎樣過一個豐盛的人生
[00:38:53.140 --> 00:38:54.180]  我們在結束之前
[00:38:54.180 --> 00:38:58.900]  我們一起重溫我們今年第一個季度的回頌經文
[00:38:58.900 --> 00:39:03.300]  這個回頌經文是在《哥羅西書》第三章第十七節
[00:39:03.300 --> 00:39:04.420]  在這裏提醒我們
[00:39:04.420 --> 00:39:06.980]  無論做甚麼或說話或行事
[00:39:06.980 --> 00:39:08.660]  都要奉主耶穌的名
[00:39:08.660 --> 00:39:11.540]  接著祂感謝父神
[00:39:11.540 --> 00:39:16.660]  願神祝福聽祂話與有行動的弟兄姊妹
[00:39:16.660 --> 00:39:19.780]  我們一起低頭祈禱
[00:39:19.780 --> 00:39:23.780]  主耶穌基督我們感謝祢
[00:39:23.780 --> 00:39:26.260]  我們感謝祢復活的大能
[00:39:26.260 --> 00:39:27.620]  祢是我們生命的主
[00:39:27.620 --> 00:39:31.860]  我們無論在甚麼時候都是凡事謝恩
[00:39:31.860 --> 00:39:35.220]  因為祢是我們的神
[00:39:35.220 --> 00:39:39.140]  求神祢繼續保守我們主來的弟兄姊妹
[00:39:39.140 --> 00:39:40.980]  他們在艱難當中
[00:39:40.980 --> 00:39:42.900]  無論是在這裏找工作的
[00:39:42.900 --> 00:39:44.180]  身體有軟弱的
[00:39:44.180 --> 00:39:49.300]  又或者是在家裏面在教導兒女的
[00:39:49.300 --> 00:39:52.900]  祢求祢一一去聖靈的引導他們
[00:39:52.900 --> 00:39:54.980]  遵主祢的旨意
[00:39:54.980 --> 00:39:56.660]  明白祢的旨意
[00:39:56.660 --> 00:40:00.820]  成為將我們的眼光定精於祢
[00:40:00.820 --> 00:40:02.420]  有個永生的盼望
[00:40:02.420 --> 00:40:06.580]  求神祢繼續去保守、掛念他們、看顧他們
[00:40:06.580 --> 00:40:11.460]  願主耶穌因為父神的切愛
[00:40:11.460 --> 00:40:13.620]  聖靈的保守、聖靈的交通
[00:40:13.620 --> 00:40:16.180]  常常與眾弟兄姊妹同在
[00:40:16.180 --> 00:40:19.300]  從今時直到永永遠遠
[00:40:19.300 --> 00:40:20.020]  阿們
