
[00:00:00.000 --> 00:00:04.780]  請我們一提「低頭有望神」
[00:22:09.000 --> 00:22:11.960]  宣道會一個神好使用的牧者
[00:22:11.960 --> 00:22:13.360]  陶樹博士
[00:22:13.360 --> 00:22:16.560]  在他一本書叫《敬拜的真義》裏面
[00:22:16.560 --> 00:22:20.320]  有一篇文章這樣說
[00:22:20.320 --> 00:22:22.680]  你在禮拜日敬拜
[00:22:22.680 --> 00:22:25.000]  那禮拜一呢?
[00:22:25.000 --> 00:22:27.160]  他說如果我們不能夠在禮拜一
[00:22:27.160 --> 00:22:29.800]  工作裏面也去敬拜神
[00:22:29.800 --> 00:22:32.160]  我們就不能夠在星期日
[00:22:32.160 --> 00:22:34.800]  有真正的敬拜
[00:22:34.800 --> 00:22:36.200]  陶樹博士說
[00:22:36.200 --> 00:22:39.400]  敬拜是一種基督徒生活的模式
[00:22:39.400 --> 00:22:41.280]  是二十四小時
[00:22:41.280 --> 00:22:42.600]  與神同行
[00:22:42.600 --> 00:22:44.520]  屬靈的生命
[00:22:44.520 --> 00:22:46.560]  弟兄姊妹
[00:22:46.560 --> 00:22:49.000]  如果你平時和神有好的關係
[00:22:49.000 --> 00:22:52.200]  常常經歷神的同在
[00:22:52.200 --> 00:22:55.080]  那我相信你星期日回來
[00:22:55.080 --> 00:22:59.680]  你會更加容易投入去敬拜神
[00:22:59.680 --> 00:23:03.000]  今天所說有關崇拜的真理
[00:23:03.000 --> 00:23:07.280]  我相信可能大家都知道
[00:23:07.280 --> 00:23:09.600]  當我預備這篇講章的時候
[00:23:09.600 --> 00:23:11.680]  當我研經的時候
[00:23:11.680 --> 00:23:14.440]  其實神的話語對我自己
[00:23:14.440 --> 00:23:16.240]  都很大的提醒
[00:23:16.240 --> 00:23:20.360]  讓我們真的盡心盡力去敬拜神
[00:23:20.360 --> 00:23:22.560]  因為祂是我們的創造主
[00:23:22.560 --> 00:23:24.280]  是我們的救贖主
[00:23:24.280 --> 00:23:28.160]  祂絕對配得我們敬拜
[00:23:28.160 --> 00:23:30.200]  將來我們在天上
[00:23:30.200 --> 00:23:32.720]  都要晝夜敬拜神
[00:23:32.720 --> 00:23:34.680]  讓我們現在在地上
[00:23:34.680 --> 00:23:38.000]  好好的做好我們的御習
[00:23:38.000 --> 00:23:40.000]  我們一起低頭
[00:23:49.760 --> 00:23:51.080]  親愛的天父
[00:23:51.080 --> 00:23:55.400]  祢是配得我們敬拜
[00:23:55.400 --> 00:23:57.400]  求祢饒恕我們
[00:23:57.400 --> 00:24:00.720]  有時我們來到敬拜的時候
[00:24:00.720 --> 00:24:02.280]  我們不專心
[00:24:02.280 --> 00:24:05.640]  我們不投入
[00:24:05.640 --> 00:24:10.040]  讓我們更努力地學習
[00:24:10.040 --> 00:24:12.840]  來尊崇祢、敬拜祢
[00:24:12.840 --> 00:24:18.000]  不單止在每個星期日的早上
[00:24:18.000 --> 00:24:20.560]  但是我們在日常生活裏面
[00:24:20.560 --> 00:24:22.440]  我們都尊崇祢
[00:24:22.440 --> 00:24:26.640]  我們都常常不住地去敬拜祢
[00:24:26.640 --> 00:24:28.560]  祈禱奉主耶穌基督名求
[00:24:28.560 --> 00:24:29.560]  阿門
