
[00:00:00.000 --> 00:00:04.780]  我很開心和大家繼續《愛靈修新穎書宣教網絡》
[00:22:35.640 --> 00:22:38.340]  主耶穌說的 剛剛《聖經》說的
[00:22:38.340 --> 00:22:42.080]  安息日行善是可以的 主耶穌說的
[00:22:42.080 --> 00:22:45.240]  那就是做事了 是的 做事
[00:22:45.240 --> 00:22:49.720]  那不就是違反安息了 是主特許的
[00:22:49.720 --> 00:22:52.600]  安息日是可以行善的
[00:22:52.600 --> 00:22:56.760]  如果你的工作是行善呢 是可以的
[00:22:56.760 --> 00:23:01.560]  第四呢 行善需不需要勇氣呢?
[00:23:01.560 --> 00:23:03.060]  哎呀 很需要勇氣的
[00:23:03.060 --> 00:23:07.160]  因為有些人 哇 個個真是在欺負著你
[00:23:07.160 --> 00:23:13.320]  想你死 行善需要勇氣 需要對抗的 有時
[00:23:13.320 --> 00:23:17.620]  求主給我們有行善的勇氣
[00:23:17.620 --> 00:23:20.360]  主幫助我們 行善的勇氣
[00:23:20.360 --> 00:23:21.880]  第五 切記小心
[00:23:21.880 --> 00:23:26.420]  不要墮入了法律賽事的律法主義裡面
[00:23:26.420 --> 00:23:29.680]  不行的 教會很多時候是這樣的
[00:23:29.680 --> 00:23:33.280]  是墮入了法律賽事的律法主義 這樣啊
[00:23:33.280 --> 00:23:38.160]  那要做這個叫做切割
[00:23:38.160 --> 00:23:40.640]  這樣做就要做紀律
[00:23:40.640 --> 00:23:43.400]  這樣做就要這樣 那是不行的
[00:23:43.400 --> 00:23:47.160]  那是不可以的 要這樣的 要這樣的 要這樣的
[00:23:47.160 --> 00:23:52.720]  很多時候法律賽事很律法主義的 要這樣的
[00:23:52.720 --> 00:23:54.840]  是的 不過呢
[00:23:54.840 --> 00:23:58.640]  其實要這樣 有這樣的屬靈傳統 對的 很好的
[00:23:58.640 --> 00:24:01.800]  不過有時候要切記墮入了
[00:24:01.800 --> 00:24:04.480]  法律賽事切割的律法主義裡面
[00:24:04.480 --> 00:24:06.880]  律法高過了人
[00:24:06.880 --> 00:24:09.320]  安息日重要還是人重要?
[00:24:09.320 --> 00:24:14.720]  那些法律賽事的人就認為安息日重要
[00:24:14.720 --> 00:24:19.280]  主耶穌就說 人比安息日重要
[00:24:19.280 --> 00:24:20.400]  人比安息日重要
[00:24:20.400 --> 00:24:22.640]  那就是說不是律法主義
[00:24:22.640 --> 00:24:25.320]  而是憐憫和對人體重
[00:24:25.320 --> 00:24:29.000]  而主耶穌有這個行善的勇氣
[00:24:29.000 --> 00:24:32.160]  求主幫助我們 讓我們做得更加好了
[00:24:32.160 --> 00:24:38.200]  剛才說這個安息日 醫好手枯乾的人這個故事
[00:24:38.200 --> 00:24:41.480]  是幫助了我們很多事情的
[00:24:41.480 --> 00:24:47.720]  好了 今天的金句是詩篇116篇第五節
[00:24:47.720 --> 00:24:51.360]  耶和華有恩惠有公義
[00:24:51.360 --> 00:24:56.600]  我們的上帝是以憐憫為懷的 弟兄姊妹
[00:24:56.600 --> 00:24:57.520]  一起讀吧
[00:24:57.520 --> 00:25:00.960]  耶和華有恩惠有公義
[00:25:00.960 --> 00:25:03.960]  我們的上帝以憐憫為懷
[00:25:03.960 --> 00:25:06.800]  耶和華有恩惠有公義
[00:25:06.800 --> 00:25:11.600]  我們的上帝以憐憫為懷
[00:25:11.600 --> 00:25:15.360]  耶和華有恩惠有公義
[00:25:15.360 --> 00:25:19.080]  我們的上帝以憐憫為懷
[00:25:19.080 --> 00:25:23.160]  這些這麼好的金句 詩篇你可以記下來
[00:25:23.160 --> 00:25:25.360]  然後不停地時時念 時時念
[00:25:25.360 --> 00:25:28.880]  甚至做一個自己的默想的重複
[00:25:28.880 --> 00:25:30.880]  都是很有幫助的
[00:25:30.880 --> 00:25:33.040]  做一個默想的時候
[00:25:33.040 --> 00:25:37.080]  一個重複的說話 一直念 一直念 一直念
[00:25:37.080 --> 00:25:39.480]  念很多次 其實那個說話
[00:25:39.480 --> 00:25:41.480]  整個話會進入你的心裡面
[00:25:41.480 --> 00:25:44.240]  還有令到你整個人的精神
[00:25:44.240 --> 00:25:47.000]  情緒平靜了很多
[00:25:47.000 --> 00:25:49.000]  當然你要整個人放鬆
[00:25:49.000 --> 00:25:51.880]  來默念神的話語是很有幫助的
[00:25:51.880 --> 00:25:55.240]  耶和華有恩惠有公義
[00:25:55.240 --> 00:26:01.120]  我們的上帝以憐憫為懷
[00:26:01.120 --> 00:26:06.440]  主耶穌行神蹟 治病 我們祈禱
[00:26:06.440 --> 00:26:10.520]  讚美主耶穌 祢是以憐憫為懷
[00:26:10.520 --> 00:26:14.120]  祢見到那個人手枯肝
[00:26:14.120 --> 00:26:16.120]  就叫祢伸出來
[00:26:16.120 --> 00:26:17.320]  那隻手就伏完
[00:26:17.320 --> 00:26:22.840]  是祢自己親自為他施行神蹟
[00:26:22.840 --> 00:26:26.400]  在被挑戰的那四人不能治病的時候
[00:26:26.400 --> 00:26:28.920]  祢就治好他
[00:26:28.920 --> 00:26:32.040]  讚美上主 祢自己滿有大能
[00:26:32.040 --> 00:26:34.480]  祢來到這個世界
[00:26:34.480 --> 00:26:38.840]  道化人生的時候 當然仍然滿有大能
[00:26:38.840 --> 00:26:42.840]  讚美耶穌 多謝祢的醫治
[00:26:42.840 --> 00:26:45.600]  多謝祢對人的體重
[00:26:45.600 --> 00:26:51.000]  體重多過禮儀 體重多過日子
[00:26:51.000 --> 00:26:54.000]  體重多過傳統 祢是憐憫的人
[00:26:54.000 --> 00:26:59.920]  幫助我們 都以憐憫為懷 效法祢
[00:26:59.920 --> 00:27:02.000]  願祢得到榮耀稱讚
[00:27:02.000 --> 00:27:04.000]  禱告奉耶穌名求 阿們
