
[00:00:00.000 --> 00:00:03.400]  今天是要跟各位來分享的是
[00:22:25.920 --> 00:22:27.560]  聖經說是斷了
[00:22:27.560 --> 00:22:29.960]  水就斷掉了
[00:22:29.960 --> 00:22:31.640]  神動手了
[00:22:31.640 --> 00:22:34.480]  馬上水就停了
[00:22:34.480 --> 00:22:39.840]  哇 他們甚至於就踩了地就過去了
[00:22:39.840 --> 00:22:43.720]  過了約旦河來到第一個大城
[00:22:43.720 --> 00:22:48.560]  叫做耶利哥城
[00:22:48.560 --> 00:22:50.800]  他們要去
[00:22:50.800 --> 00:22:53.280]  耶穌又問神說
[00:22:53.280 --> 00:22:54.640]  你要不要去打
[00:22:54.640 --> 00:22:55.920]  神說你去打
[00:22:55.920 --> 00:22:58.280]  那怎麼打
[00:22:58.280 --> 00:23:01.760]  神跟他們說你們每天
[00:23:01.760 --> 00:23:02.960]  扛著約櫃在前面
[00:23:02.960 --> 00:23:05.720]  給我繞城一圈
[00:23:05.720 --> 00:23:07.240]  那麼第七天又繞了七圈
[00:23:07.240 --> 00:23:11.720]  然後你們就看神來做事
[00:23:11.720 --> 00:23:14.440]  結果事情就發生了
[00:23:14.440 --> 00:23:17.120]  說城牆就垮了
[00:23:17.120 --> 00:23:20.200]  他們就蜂擁而上進城去
[00:23:20.200 --> 00:23:22.240]  他們就得著那城
[00:23:22.240 --> 00:23:24.240]  耶利哥城是一個非常大的
[00:23:24.240 --> 00:23:28.200]  城牆又寬又大又厚又高
[00:23:28.200 --> 00:23:29.640]  但是他們沒有做什麼
[00:23:29.640 --> 00:23:31.480]  城牆就垮了
[00:23:31.480 --> 00:23:34.800]  他們就戰勝了
[00:23:34.800 --> 00:23:41.080]  所以根的第二個戰役是叫做哀城戰役
[00:23:41.080 --> 00:23:43.800]  他們這下子很有把握
[00:23:43.800 --> 00:23:45.000]  哀城是一個小城
[00:23:45.000 --> 00:23:47.080]  派三千個人去打就可以了
[00:23:47.080 --> 00:23:50.360]  聖經上面沒有一句話說
[00:23:50.360 --> 00:23:54.000]  他問神要怎麼打
[00:23:54.000 --> 00:23:55.880]  所以去打了
[00:23:55.880 --> 00:23:59.120]  結果聖經上面說
[00:23:59.120 --> 00:24:03.360]  他們在哀城在敵人的面前逃跑
[00:24:03.360 --> 00:24:06.000]  哇 打敗了
[00:24:06.000 --> 00:24:14.000]  這就是求問神沒有求問神的差別
[00:24:14.000 --> 00:24:16.200]  我不是說我們做事情或幹什麼
[00:24:16.200 --> 00:24:19.040]  不要
[00:24:19.040 --> 00:24:19.840]  什麼都不要做
[00:24:19.840 --> 00:24:21.040]  就靠神就可以了
[00:24:21.040 --> 00:24:23.240]  不是這個樣
[00:24:23.240 --> 00:24:24.680]  我一般喜歡講就是說
[00:24:24.680 --> 00:24:26.360]  你做什麼事情
[00:24:26.360 --> 00:24:29.800]  你要向神來禱告
[00:24:29.800 --> 00:24:32.640]  然後看他給你什麼啟示
[00:24:32.640 --> 00:24:35.600]  看這個事情合不合聖經的原則
[00:24:35.600 --> 00:24:37.120]  如果還是看不懂聽不懂
[00:24:37.120 --> 00:24:39.320]  問屬靈的長老
[00:24:39.320 --> 00:24:42.400]  或者是看你生命的見證
[00:24:42.400 --> 00:24:45.280]  看聖經上面的例子
[00:24:45.280 --> 00:24:48.320]  聖經的教導
[00:24:48.320 --> 00:24:50.280]  那麼征戰是一件大事情
[00:24:50.280 --> 00:24:52.160]  但是我們跟撒旦魔鬼的征戰
[00:24:52.160 --> 00:24:54.800]  卻常常不是被我們看得到
[00:24:54.800 --> 00:24:56.840]  甚至於我們不知道
[00:24:56.840 --> 00:25:00.320]  撒旦魔鬼有的時候化妝成天使一樣
[00:25:00.320 --> 00:25:04.600]  那麼很不小心就打輸給他了
[00:25:04.600 --> 00:25:07.960]  我們在我們生命中的時候
[00:25:07.960 --> 00:25:12.760]  我們要緊緊抓住神
[00:25:12.760 --> 00:25:15.200]  我喜歡講說
[00:25:15.200 --> 00:25:17.320]  我們禱告求問神
[00:25:17.320 --> 00:25:20.640]  不是說我們不做什麼
[00:25:20.640 --> 00:25:21.560]  有的時候你禱告
[00:25:21.560 --> 00:25:25.000]  你就會發現你平不平安
[00:25:25.000 --> 00:25:27.000]  那麼有的時候你禱告的時候
[00:25:27.000 --> 00:25:30.600]  神會為你動弓
[00:25:30.600 --> 00:25:31.960]  有的時候你禱告的時候
[00:25:31.960 --> 00:25:35.360]  神就啟示你
[00:25:35.360 --> 00:25:36.480]  我們剛才講的
[00:25:36.480 --> 00:25:41.040]  菲律師人來侵擾以色列民
[00:25:41.040 --> 00:25:43.680]  結果第二次又來了
[00:25:43.680 --> 00:25:47.280]  那麼又帶著百姓要去打仗大會
[00:25:47.280 --> 00:25:48.160]  結果神跟他說
[00:25:48.160 --> 00:25:49.320]  你不要 你不要
[00:25:49.320 --> 00:25:52.840]  你要擾到他們後面去
[00:25:52.840 --> 00:25:55.880]  神會給你講得清清楚楚的
[00:25:55.880 --> 00:25:58.720]  這就是看你跟他的關係
[00:25:58.720 --> 00:26:01.920]  所以禱告會讓你改變
[00:26:01.920 --> 00:26:06.000]  你會領受神的旨意
[00:26:06.000 --> 00:26:07.640]  因為我們這個世界
[00:26:07.640 --> 00:26:08.920]  紛紛擾擾的
[00:26:08.920 --> 00:26:10.840]  許許多多超大的聲音
[00:26:10.840 --> 00:26:14.160]  讓我們不能夠專心仰望神
[00:26:14.160 --> 00:26:16.280]  這是我們的問題
[00:26:16.280 --> 00:26:19.560]  但是當我們一步一步的求問神的時候
[00:26:19.560 --> 00:26:23.280]  而改變的第一步就是求問神
[00:26:23.280 --> 00:26:24.480]  是不是
[00:26:24.480 --> 00:26:26.800]  你或許不知道
[00:26:26.800 --> 00:26:29.560]  你有時候也覺得說沒有必要
[00:26:29.560 --> 00:26:31.120]  你也不明白
[00:26:31.120 --> 00:26:33.040]  我這個事情問神幹什麼
[00:26:33.040 --> 00:26:35.520]  你也聽不到神的聲音
[00:26:35.520 --> 00:26:38.840]  看不見神的答覆
[00:26:38.840 --> 00:26:40.880]  那你就從禱告開始吧
[00:26:40.880 --> 00:26:43.000]  看看神會跟你說什麼
[00:26:43.000 --> 00:26:44.640]  你說我也不會禱告
[00:26:44.640 --> 00:26:47.520]  那你就參加禮拜三晚上的禱告會
[00:26:47.520 --> 00:26:49.240]  你就越來越會禱告
[00:26:49.240 --> 00:26:51.480]  我記得最清楚我們一個姐妹
[00:26:51.480 --> 00:26:53.080]  她以前不會禱告
[00:26:53.080 --> 00:26:56.600]  她現在很會禱告
[00:26:56.600 --> 00:26:59.200]  她一禱告我就趕快拭起耳朵來聽一下
[00:26:59.200 --> 00:27:00.480]  非常棒
[00:27:00.480 --> 00:27:02.280]  感謝神
[00:27:02.280 --> 00:27:04.480]  因為我們上帝是突破的神
[00:27:04.480 --> 00:27:06.640]  所以大衛他下到寶藏
[00:27:06.640 --> 00:27:10.680]  他來到巴利庇拉心
[00:27:10.680 --> 00:27:12.720]  Belparism
[00:27:12.720 --> 00:27:15.120]  這英文原文是這個意思
[00:27:15.120 --> 00:27:17.680]  意思是突破的神
[00:27:17.680 --> 00:27:20.080]  所以巴利庇拉心
[00:27:20.080 --> 00:27:23.920]  就是Belparism
[00:27:23.920 --> 00:27:27.960]  那麼就在那邊就擊殺菲律師人
[00:27:27.960 --> 00:27:30.320]  那麼聖經上面說
[00:27:30.320 --> 00:27:34.200]  耶和華在我面前衝破敵人
[00:27:34.200 --> 00:27:37.080]  如同水衝去一般
[00:27:37.080 --> 00:27:40.920]  因此稱那地方為Belparism
[00:27:40.920 --> 00:27:42.760]  巴利庇拉心
[00:27:42.760 --> 00:27:47.080]  也就是說神是突破的神
[00:27:47.080 --> 00:27:49.840]  面對著強大的敵人
[00:27:49.840 --> 00:27:52.200]  沒有打贏的把握
[00:27:52.200 --> 00:27:55.400]  甚至於要怎麼打都不知道
[00:27:55.400 --> 00:27:57.000]  但是神他出手
[00:27:57.000 --> 00:27:58.120]  神他帶領
[00:27:58.120 --> 00:28:03.880]  你的勝利是遠遠超過你所求所想的
[00:28:03.880 --> 00:28:05.920]  大衛向上帝求助
[00:28:05.920 --> 00:28:08.040]  上帝擁握他
[00:28:08.040 --> 00:28:10.000]  與他同去
[00:28:10.000 --> 00:28:13.080]  哇 這個心裡面多踏實
[00:28:13.080 --> 00:28:17.960]  當神說我與你同去的時候
[00:28:17.960 --> 00:28:21.480]  我像我每一次要出去宣教的時候
[00:28:21.480 --> 00:28:23.240]  尤其是坐飛機之前
[00:28:23.240 --> 00:28:24.640]  或者是在教會裡面
[00:28:24.640 --> 00:28:27.280]  我們都一般我拆派別人
[00:28:27.280 --> 00:28:29.360]  那我自己去的時候
[00:28:29.360 --> 00:28:33.880]  那麼我就請大家舉手為我禱告的
[00:28:33.880 --> 00:28:36.440]  讓神跟我一起去
[00:28:36.440 --> 00:28:38.200]  保守我一路的平安
[00:28:38.200 --> 00:28:39.920]  基督徒有的時候很奇怪
[00:28:39.920 --> 00:28:41.120]  你有沒有看到
[00:28:41.120 --> 00:28:41.960]  出去玩的時候
[00:28:41.960 --> 00:28:43.720]  開車出去玩的時候
[00:28:43.720 --> 00:28:46.240]  尤其是旅行外面的時候
[00:28:46.240 --> 00:28:48.160]  每次車子要開的時候
[00:28:48.160 --> 00:28:49.320]  就要禱告一下
[00:28:49.320 --> 00:28:50.160]  對不對
[00:28:50.160 --> 00:28:52.840]  求神保守我們一路平安
[00:28:52.840 --> 00:28:54.120]  我記得有一次最好玩
[00:28:54.120 --> 00:28:54.840]  就是在
[00:28:54.840 --> 00:28:57.000]  我那個時候在帶拉斯維加斯
[00:28:57.000 --> 00:28:58.000]  那邊有個領養堂
[00:28:58.000 --> 00:28:59.280]  他們有牧師
[00:28:59.280 --> 00:29:02.400]  我在那邊待了半年
[00:29:02.400 --> 00:29:08.800]  那麼有一次我們就開了一台比較舊的車子
[00:29:08.800 --> 00:29:11.600]  新買了一個Van
[00:29:11.600 --> 00:29:15.120]  要開到聖河西去參加特會
[00:29:15.120 --> 00:29:16.840]  我就帶了他們弟兄姐妹
[00:29:16.840 --> 00:29:17.800]  不是我開車
[00:29:17.800 --> 00:29:18.960]  有人開車
[00:29:18.960 --> 00:29:20.120]  就開到半路上面
[00:29:20.120 --> 00:29:23.240]  車子就死掉了
[00:29:23.240 --> 00:29:25.080]  哇
[00:29:25.080 --> 00:29:27.440]  我大家就在那邊
[00:29:27.440 --> 00:29:28.920]  又是檢查機油
[00:29:28.920 --> 00:29:31.360]  又是檢查汽油
[00:29:31.360 --> 00:29:33.440]  又是拔起活性塞來
[00:29:33.440 --> 00:29:35.680]  清新乾淨
[00:29:35.680 --> 00:29:38.920]  然後等等等等
[00:29:38.920 --> 00:29:40.760]  又是油門踩幾下
[00:29:40.760 --> 00:29:43.200]  還是發動不起來
[00:29:43.200 --> 00:29:45.080]  哎呀 我就憑著信心
[00:29:45.080 --> 00:29:45.960]  我說來
[00:29:45.960 --> 00:29:48.080]  大家把這個車子圍起來
[00:29:48.080 --> 00:29:49.200]  我就憑著信心
[00:29:49.200 --> 00:29:52.640]  把手一下就放在引擎上面
[00:29:52.640 --> 00:29:54.600]  還有一點燙
[00:29:54.600 --> 00:29:56.800]  我就奉主耶穌基督的名
[00:29:56.800 --> 00:29:58.240]  現在就發動
[00:29:58.240 --> 00:29:59.480]  我說發動
[00:29:59.480 --> 00:30:01.720]  咚就起來了
[00:30:01.720 --> 00:30:03.000]  哇 感謝主
[00:30:03.000 --> 00:30:05.200]  就這麼神奇啊
[00:30:05.200 --> 00:30:06.960]  當你願意求問神的時候
[00:30:06.960 --> 00:30:09.760]  這種事情真的會發生啊
[00:30:09.760 --> 00:30:11.080]  哦 我經歷到啊
[00:30:11.080 --> 00:30:12.560]  真的
[00:30:12.560 --> 00:30:14.120]  感謝主
[00:30:14.120 --> 00:30:14.880]  是的
[00:30:14.880 --> 00:30:17.480]  這就是我們憑著信心
[00:30:17.480 --> 00:30:19.400]  因為就好像
[00:30:19.400 --> 00:30:22.920]  神給了大衛一個巨大的神
[00:30:22.920 --> 00:30:24.920]  所以他稱那地方為
[00:30:24.920 --> 00:30:26.600]  巴黎皮拉星
[00:30:26.600 --> 00:30:27.600]  by operation
[00:30:27.600 --> 00:30:30.120]  意思是我的神
[00:30:30.120 --> 00:30:32.240]  是突破的神
[00:30:32.240 --> 00:30:32.880]  是不是
[00:30:32.880 --> 00:30:34.680]  感謝神
[00:30:34.680 --> 00:30:37.920]  所以大衛喜歡神
[00:30:37.920 --> 00:30:39.640]  他那個大水沖去
[00:30:39.640 --> 00:30:42.760]  好像洪水的威力
[00:30:42.760 --> 00:30:44.120]  你想想看
[00:30:44.120 --> 00:30:48.800]  如果我們有三四尺高的水流的話
[00:30:48.800 --> 00:30:52.600]  一台汽車會把它飄起來
[00:30:52.600 --> 00:30:56.480]  如果你再有五六尺高的水流的話
[00:30:56.480 --> 00:30:59.600]  一個房子都可以把你沖走
[00:30:59.600 --> 00:31:03.000]  你看這個大水沖去一半
[00:31:03.000 --> 00:31:04.040]  而這個水
[00:31:04.040 --> 00:31:05.240]  我們可以憑著信心
[00:31:05.240 --> 00:31:10.000]  我們求祂成為我們的良善之水
[00:31:10.000 --> 00:31:11.280]  求神恩待我們
[00:31:11.280 --> 00:31:13.800]  求我們也要恩待別的人
[00:31:13.800 --> 00:31:15.920]  也求人恩待我們
[00:31:15.920 --> 00:31:18.840]  這水可以是恩寵之水
[00:31:18.840 --> 00:31:21.080]  我們可以來到神的面前說
[00:31:21.080 --> 00:31:24.360]  If I have found favor in your eyes
[00:31:24.360 --> 00:31:27.960]  若我在你眼前蒙恩
[00:31:27.960 --> 00:31:31.280]  哇 那個神要賜恩給你
[00:31:31.280 --> 00:31:33.480]  這也可能是治愈之水
[00:31:33.480 --> 00:31:36.320]  這也可能是治愈之水
[00:31:36.320 --> 00:31:40.760]  但是非常好玩的是
[00:31:40.760 --> 00:31:47.480]  神帶我們到鑽石礦裡面去
[00:31:47.480 --> 00:31:51.000]  我們如果還在那邊
[00:31:51.000 --> 00:31:53.360]  說有伊利鑽石
[00:31:53.360 --> 00:31:57.760]  你看一看這整個地方都是鑽石
[00:31:57.760 --> 00:32:03.400]  神給你的事遠超過你所求所向
[00:32:03.400 --> 00:32:07.640]  你帶到神要帶你的事
[00:32:07.640 --> 00:32:11.120]  到這個大海中去遨遊
[00:32:11.120 --> 00:32:14.000]  而你所要的只是說
[00:32:14.000 --> 00:32:15.520]  哎呀 我口渴
[00:32:15.520 --> 00:32:18.440]  你點一滴水在我的舌尖上面
[00:32:18.440 --> 00:32:22.040]  勸不知神給你是整個大海
[00:32:22.040 --> 00:32:23.880]  你去遨遊去
[00:32:23.880 --> 00:32:25.680]  這是我們如果願意再次
[00:32:25.680 --> 00:32:27.600]  把我們自己放下來
[00:32:27.600 --> 00:32:29.880]  不要用我們的想法 思想
[00:32:29.880 --> 00:32:32.120]  我們的行為 原因以來
[00:32:32.120 --> 00:32:35.600]  侷限神的作為
[00:32:35.600 --> 00:32:37.920]  讓我們看祂是能不能
[00:32:37.920 --> 00:32:40.080]  為我們做這樣的事情
[00:32:40.080 --> 00:32:42.360]  菲利士人多的不得了
[00:32:42.360 --> 00:32:46.360]  但是當神帶領他們的時候
[00:32:46.360 --> 00:32:48.640]  神用祂的策略 神用祂的保守
[00:32:48.640 --> 00:32:50.280]  神用祂的大能的時候
[00:32:50.280 --> 00:32:52.800]  菲利士人就潰敗
[00:32:52.800 --> 00:32:54.760]  是不是
[00:32:54.760 --> 00:33:01.240]  洪水好像是神的能力一樣
[00:33:01.240 --> 00:33:03.400]  所以即使敵人有多強大
[00:33:03.400 --> 00:33:07.120]  即使我們面對什麼樣的困難
[00:33:07.120 --> 00:33:09.760]  即使我們身體的病痛
[00:33:09.760 --> 00:33:13.000]  但是願意我們再一次求神
[00:33:13.000 --> 00:33:15.760]  那個大洪水來衝擊
[00:33:15.760 --> 00:33:18.520]  讓我們身體再一次復原過來
[00:33:18.520 --> 00:33:24.200]  讓神的恩寵能夠超過我們
[00:33:24.200 --> 00:33:25.720]  那麼我們要怎麼樣來領受
[00:33:25.720 --> 00:33:29.320]  這個突破的恩高呢
[00:33:29.320 --> 00:33:31.960]  突破的神的恩高呢
[00:33:31.960 --> 00:33:34.800]  約書亞記上面
[00:33:34.800 --> 00:33:36.520]  他上面第三章他說
[00:33:36.520 --> 00:33:40.640]  神說 你們抬起約跪
[00:33:40.640 --> 00:33:44.200]  在百姓前頭過去
[00:33:44.200 --> 00:33:49.400]  所以要在教會的帶領之下
[00:33:49.400 --> 00:33:51.120]  約跪是教會
[00:33:51.120 --> 00:33:54.240]  約跪是神所在
[00:33:54.240 --> 00:33:57.920]  在教會的帶領之下
[00:33:57.920 --> 00:34:01.480]  然後往前勇往直前
[00:34:01.480 --> 00:34:09.240]  在以往是約跪是在百姓的中間
[00:34:09.240 --> 00:34:13.200]  那時候摩西帶百萬軍隊
[00:34:13.200 --> 00:34:19.360]  十二個支派來到曠野地的時候
[00:34:19.360 --> 00:34:22.280]  前面三個支派 右邊三個支派
[00:34:22.280 --> 00:34:24.560]  後面三個支派 左邊三個支派
[00:34:24.560 --> 00:34:26.360]  約跪在中間
[00:34:26.360 --> 00:34:30.280]  有立位人看守把守
[00:34:30.280 --> 00:34:32.320]  一直是這個樣子
[00:34:32.320 --> 00:34:34.960]  但今天神說你們要過越南河
[00:34:34.960 --> 00:34:37.360]  你們讓約跪走在前面
[00:34:37.360 --> 00:34:39.480]  你們跟在後面
[00:34:39.480 --> 00:34:42.360]  也就是說神要帶領我們
[00:34:42.360 --> 00:34:44.920]  是不是
[00:34:44.920 --> 00:34:48.960]  而不只是在以前曠野地的時候
[00:34:48.960 --> 00:34:52.160]  是甚麼東西帶領百姓
[00:34:52.160 --> 00:34:56.480]  白天的雲柱 晚上的火柱
[00:34:56.480 --> 00:35:00.560]  好像神祂的天象或氣候
[00:35:00.560 --> 00:35:03.840]  但今天是神祂自己要來帶我們
[00:35:03.840 --> 00:35:07.040]  那差別是很大很大的一件事情
[00:35:07.040 --> 00:35:09.680]  所以我們必須要有一個新的策略
[00:35:09.680 --> 00:35:11.440]  不再是約跪在中間
[00:35:11.440 --> 00:35:15.040]  而是要讓約跪走在我們前面
[00:35:15.040 --> 00:35:16.760]  讓我們跟隨我們的教會
[00:35:16.760 --> 00:35:18.400]  跟隨牧師 師母
[00:35:18.400 --> 00:35:20.000]  跟隨我們的小組長
[00:35:20.000 --> 00:35:21.600]  在我們的小組裡面
[00:35:21.600 --> 00:35:24.840]  讓我們再一次來
[00:35:24.840 --> 00:35:27.760]  一次一起往前走
[00:35:27.760 --> 00:35:28.760]  哈勒路亞
[00:35:28.760 --> 00:35:30.440]  跟隨我們的神
[00:35:30.440 --> 00:35:33.760]  祂擁有我們的主權
[00:35:33.760 --> 00:35:36.360]  可以讓我們看到神
[00:35:36.360 --> 00:35:39.560]  祂一路的保守 一路的帶領
[00:35:39.560 --> 00:35:41.360]  是不是
[00:35:41.360 --> 00:35:46.200]  那麼這是要我們要有一個新的策略
[00:35:46.200 --> 00:35:48.960]  讓我們來再一次繼續的尋求
[00:35:48.960 --> 00:35:52.080]  神要賜給我們的策略
[00:35:52.080 --> 00:35:56.840]  跟著約書亞記說你們要自節
[00:35:56.840 --> 00:35:57.880]  好了
[00:35:57.880 --> 00:35:59.560]  如果我們不能夠自節
[00:35:59.560 --> 00:36:01.840]  我們不能夠合成了心力
[00:36:01.840 --> 00:36:04.640]  或者是說自節
[00:36:04.640 --> 00:36:09.000]  更貼切的翻譯是偽身
[00:36:09.000 --> 00:36:11.720]  如果你不能夠偽身
[00:36:11.720 --> 00:36:13.520]  在你的事工 在你的服事
[00:36:13.520 --> 00:36:16.320]  在教會或什麼樣
[00:36:16.320 --> 00:36:17.560]  約跪在前面走
[00:36:17.560 --> 00:36:20.160]  也就是說你在後面
[00:36:20.160 --> 00:36:21.280]  串來串去
[00:36:21.280 --> 00:36:23.640]  不知道到哪裡去
[00:36:23.640 --> 00:36:25.120]  這是神
[00:36:25.120 --> 00:36:27.520]  祂也沒有辦法帶領我們
[00:36:27.520 --> 00:36:28.720]  是不是
[00:36:28.720 --> 00:36:32.880]  我有的時候看電視上面
[00:36:32.880 --> 00:36:38.240]  這個導遊隊出車的時候
[00:36:38.240 --> 00:36:39.920]  那一下車子
[00:36:39.920 --> 00:36:41.600]  這個導遊在前面拿一個
[00:36:41.600 --> 00:36:42.920]  背上插一個旗子
[00:36:42.920 --> 00:36:45.400]  大家就跟著他走
[00:36:45.400 --> 00:36:47.240]  是不是
[00:36:47.240 --> 00:36:48.320]  但是如果一下子
[00:36:48.320 --> 00:36:51.400]  大家就四散跑的導遊怎麼辦
[00:36:51.400 --> 00:36:53.800]  是不是
[00:36:53.800 --> 00:36:56.200]  所以偽身很重要
[00:36:56.200 --> 00:36:57.680]  能夠讓我們再一次
[00:36:57.680 --> 00:36:59.000]  在神的遮蓋之下
[00:36:59.000 --> 00:37:00.480]  在神的帶領 在教會
[00:37:00.480 --> 00:37:06.280]  甚至於在教會的遮蓋之下
[00:37:06.280 --> 00:37:11.400]  我們能夠有更美好的生命
[00:37:11.400 --> 00:37:13.680]  不會受到這些打擊
[00:37:13.680 --> 00:37:15.920]  或者這些困苦 困難
[00:37:15.920 --> 00:37:18.800]  而且神要光照
[00:37:18.800 --> 00:37:21.520]  這就是不容易的一件事情了
[00:37:21.520 --> 00:37:25.080]  而且我們要有新的信心
[00:37:25.080 --> 00:37:26.680]  你知道嗎
[00:37:26.680 --> 00:37:28.840]  約書亞過約旦河的信心
[00:37:28.840 --> 00:37:30.840]  跟摩西過紅海的
[00:37:30.840 --> 00:37:34.960]  哪一個比較難
[00:37:34.960 --> 00:37:37.040]  沒有 紅海容易
[00:37:37.040 --> 00:37:38.760]  為什麼紅海容易
[00:37:38.760 --> 00:37:40.480]  你去看聖經上面講
[00:37:40.480 --> 00:37:42.480]  摩西要過紅海的時候
[00:37:42.480 --> 00:37:43.320]  他怎麼樣
[00:37:43.320 --> 00:37:45.480]  摩西起帳
[00:37:45.480 --> 00:37:47.800]  紅海就開了
[00:37:47.800 --> 00:37:49.040]  一個人
[00:37:49.040 --> 00:37:52.760]  這是一個人的信心
[00:37:52.760 --> 00:37:55.680]  約書亞要過約旦河的時候
[00:37:55.680 --> 00:37:57.880]  祭司扛那些櫃
[00:37:57.880 --> 00:38:00.320]  大水漫過兩岸
[00:38:00.320 --> 00:38:03.520]  祭司要把腳踩下去
[00:38:03.520 --> 00:38:06.520]  這是團隊的信心
[00:38:06.520 --> 00:38:09.840]  這個團隊每個人都要有信心
[00:38:09.840 --> 00:38:12.160]  都要有尾聲
[00:38:12.160 --> 00:38:17.080]  都要跟隨神的腳步走
[00:38:17.080 --> 00:38:19.240]  那麼這就是非常難的
[00:38:19.240 --> 00:38:22.760]  每個人都有不一樣的心 想法 思想
[00:38:22.760 --> 00:38:26.400]  或者每一個人都有他的主意 主張
[00:38:26.400 --> 00:38:33.400]  但是當我們有一個這個信心的時候
[00:38:33.400 --> 00:38:35.480]  我們能夠過紅海
[00:38:35.480 --> 00:38:37.720]  我們能夠過約旦河
[00:38:37.720 --> 00:38:40.640]  我們來到牛奶與蜜之地
[00:38:40.640 --> 00:38:42.960]  神的應許之地
[00:38:42.960 --> 00:38:47.080]  而且我們必須要有一個新的期待
[00:38:47.080 --> 00:38:49.440]  因為約書亞記他跟著說
[00:38:49.440 --> 00:38:54.520]  耶和華必在你們中間行騎士
[00:38:54.520 --> 00:38:57.200]  什麼叫騎士
[00:38:57.200 --> 00:38:59.720]  Signs and wonders
[00:38:59.720 --> 00:39:01.760]  神蹟騎士
[00:39:01.760 --> 00:39:03.320]  是你不曾想過
[00:39:03.320 --> 00:39:08.320]  沒有看過你做夢都夢見到的事情會發生
[00:39:08.320 --> 00:39:12.320]  不可能 你說不可能就是不可能
[00:39:12.320 --> 00:39:14.840]  真的是可能就是可能
[00:39:14.840 --> 00:39:16.840]  當我們願意來這麼做的時候
[00:39:16.840 --> 00:39:21.400]  但是如果說你沒有跟隨神
[00:39:21.400 --> 00:39:24.600]  有可能陰宮裡面都會翻船的
[00:39:24.600 --> 00:39:27.560]  你如果沒有禱告求恩神的時候
[00:39:27.560 --> 00:39:30.560]  你真不知道你神的旨意是什麼
[00:39:30.560 --> 00:39:32.880]  你不知道你的方向在哪裡
[00:39:32.880 --> 00:39:34.320]  你不知道神的策略
[00:39:34.320 --> 00:39:37.160]  你也不知道要怎麼尾聲
[00:39:37.160 --> 00:39:38.800]  你的信心就低沉
[00:39:38.800 --> 00:39:41.200]  你的信心就睡著了
[00:39:41.200 --> 00:39:44.400]  你也沒有any expectation
[00:39:44.400 --> 00:39:47.040]  你也沒有你的期待
[00:39:47.040 --> 00:39:50.360]  你期待什麼
[00:39:50.360 --> 00:39:52.720]  神經上面講得很清楚
[00:39:52.720 --> 00:39:54.600]  你要期待神在你們中間
[00:39:54.600 --> 00:39:58.040]  神在我們中間行神蹟騎士
[00:39:58.040 --> 00:39:59.680]  是不是
[00:39:59.680 --> 00:40:02.440]  我再一次說
[00:40:02.440 --> 00:40:05.720]  我們在這裡也好多年了
[00:40:05.720 --> 00:40:08.800]  是不是
[00:40:08.800 --> 00:40:14.640]  我一直認為這是神的八利披拉心
[00:40:14.640 --> 00:40:17.000]  Bell Prism
[00:40:17.000 --> 00:40:23.400]  我們在這裡待了現在大概七八年了吧
[00:40:23.400 --> 00:40:33.080]  那麼當我們當初要買這個教堂的時候
[00:40:33.080 --> 00:40:36.360]  買不成
[00:40:36.360 --> 00:40:38.640]  貸款貸不下來
[00:40:38.640 --> 00:40:41.480]  我們拿到銀行去貸款
[00:40:41.480 --> 00:40:45.120]  銀行說你把你過去三個月
[00:40:45.120 --> 00:40:49.840]  你教會的收支給我看一下
[00:40:49.840 --> 00:40:54.480]  你上個禮拜才兩百五十塊
[00:40:54.480 --> 00:40:56.280]  那你怎麼付貸款
[00:40:56.280 --> 00:40:59.760]  你一個牧師一個月薪水就是五千塊
[00:40:59.760 --> 00:41:00.960]  我都不好意思說
[00:41:00.960 --> 00:41:06.240]  你不知道我們中國牧師
[00:41:06.240 --> 00:41:08.120]  他說你還要還貸款
[00:41:08.120 --> 00:41:10.280]  你簽個禮拜也不過五百塊
[00:41:10.280 --> 00:41:13.200]  你再簽個禮拜也不過七百五或怎麼樣
[00:41:13.200 --> 00:41:18.000]  你怎麼還這個貸款
[00:41:18.000 --> 00:41:20.440]  真的是很頭痛
[00:41:20.440 --> 00:41:23.720]  但是我們又好喜歡這個教會
[00:41:23.720 --> 00:41:26.840]  這個教會真的好
[00:41:26.840 --> 00:41:29.440]  這教會七乘七十四
[00:41:29.440 --> 00:41:32.640]  然後我們可以擺七排
[00:41:32.640 --> 00:41:33.160]  你知道嗎
[00:41:33.160 --> 00:41:34.960]  後面還可以再加兩三排
[00:41:34.960 --> 00:41:38.600]  就一百零八將就可以出來了
[00:41:38.600 --> 00:41:42.000]  你分兩堂就是兩百一十六
[00:41:42.000 --> 00:41:43.760]  哇
[00:41:43.760 --> 00:41:46.000]  這可是棒的不得了
[00:41:46.000 --> 00:41:48.800]  但是怎麼買呢
[00:41:48.800 --> 00:41:49.960]  是不是
[00:41:49.960 --> 00:41:51.240]  感謝神
[00:41:51.240 --> 00:41:54.760]  除了我們弟兄姊妹的擺喪
[00:41:54.760 --> 00:41:59.120]  外面我們的朋友其他的基督徒的奉獻
[00:41:59.120 --> 00:42:00.760]  甚至於到了最後
[00:42:00.760 --> 00:42:04.280]  我跑去找這個Four Square Church
[00:42:04.280 --> 00:42:07.200]  這是Four Square的教堂
[00:42:07.200 --> 00:42:09.920]  我說你貸款
