
[00:00:00.000 --> 00:00:12.000]  據說,在呂渦氏煉石寶青天的時候,在大方山無溪崖,煉成了大環石三萬六千五百零一塊。
[00:18:52.000 --> 00:18:55.000]  所羅門王說,
[00:18:55.000 --> 00:18:57.000]  一代過去一代又來,
[00:18:57.000 --> 00:18:58.000]  地卻永遠長存,
[00:18:58.000 --> 00:18:59.000]  只有大地在這裏,
[00:18:59.000 --> 00:19:02.000]  世事就是一代一代過去,
[00:19:02.000 --> 00:19:03.000]  的確是,
[00:19:03.000 --> 00:19:06.000]  我小時候看我父母高大威猛,
[00:19:06.000 --> 00:19:07.000]  我爸爸是個詩人,
[00:19:07.000 --> 00:19:09.000]  又是個經濟學家很厲害,
[00:19:09.000 --> 00:19:12.000]  以前是很好的爸爸,
[00:19:12.000 --> 00:19:14.000]  後來他就變了精神病,
[00:19:14.000 --> 00:19:15.000]  遲些就老了,
[00:19:15.000 --> 00:19:16.000]  遲些又死了,
[00:19:16.000 --> 00:19:18.000]  父母過去之後,
[00:19:18.000 --> 00:19:21.000]  到我兒女看我又高大威猛,
[00:19:21.000 --> 00:19:23.000]  當時弟弟那樣跳,
[00:19:23.000 --> 00:19:24.000]  兒女又長大了,
[00:19:24.000 --> 00:19:27.000]  我女兒二十多歲的時候就開始漂亮女孩,
[00:19:27.000 --> 00:19:29.000]  很喜歡男孩,
[00:19:29.000 --> 00:19:31.000]  現在三十多歲又結婚,
[00:19:31.000 --> 00:19:33.000]  當時我很擔心,
[00:19:33.000 --> 00:19:34.000]  她不知道嫁誰,
[00:19:34.000 --> 00:19:35.000]  她那麼風騷,
[00:19:35.000 --> 00:19:36.000]  嫁了個壞人,
[00:19:36.000 --> 00:19:38.000]  幸好最後她跟從神,
[00:19:38.000 --> 00:19:39.000]  嫁了個牧師,
[00:19:39.000 --> 00:19:41.000]  我心安定了,
[00:19:41.000 --> 00:19:43.000]  到三個兒子,
[00:19:43.000 --> 00:19:44.000]  我又老了,
[00:19:44.000 --> 00:19:46.000]  他帶孫子來見我,
[00:19:46.000 --> 00:19:49.000]  孫子好些就跟你講中文,
[00:19:49.000 --> 00:19:51.000]  在外國長大,
[00:19:51.000 --> 00:19:52.000]  說你好,
[00:19:52.000 --> 00:19:55.000]  如果他沒那麼好,
[00:19:55.000 --> 00:19:57.000]  他就跟我講英文,
[00:19:57.000 --> 00:19:58.000]  Hi Grandpa,
[00:19:58.000 --> 00:19:59.000]  比他更壞,
[00:19:59.000 --> 00:20:02.000]  Hey Man,
[00:20:02.000 --> 00:20:04.000]  一代一代就這樣過去,
[00:20:04.000 --> 00:20:05.000]  日頭出來,
[00:20:05.000 --> 00:20:06.000]  又回去,
[00:20:06.000 --> 00:20:07.000]  風向南掛,
[00:20:07.000 --> 00:20:08.000]  猶向北轉,
[00:20:08.000 --> 00:20:09.000]  江河往海裡流,
[00:20:09.000 --> 00:20:10.000]  卻又回去,
[00:20:10.000 --> 00:20:11.000]  變回雲,
[00:20:11.000 --> 00:20:12.000]  下雨,
[00:20:12.000 --> 00:20:15.000]  如果你看見事物不斷循環,
[00:20:15.000 --> 00:20:17.000]  難怪所羅門王都說,
[00:20:17.000 --> 00:20:19.000]  萬事令人厭煩,
[00:20:19.000 --> 00:20:21.000]  人不能說盡,
[00:20:21.000 --> 00:20:23.000]  眼看漢不飽耳聽,
[00:20:23.000 --> 00:20:24.000]  聽不足,
[00:20:24.000 --> 00:20:28.000]  日光之下無新事情,
[00:20:28.000 --> 00:20:30.000]  所以受造之物,
[00:20:30.000 --> 00:20:32.000]  其實都是虛空之下,
[00:20:32.000 --> 00:20:34.000]  已過的世代無人紀念,
[00:20:34.000 --> 00:20:37.000]  將來的世代後來的人都不紀念,
[00:20:37.000 --> 00:20:39.000]  幾叻的人遲些無人記得,
[00:20:39.000 --> 00:20:41.000]  你現在叱吒風韻,
[00:20:41.000 --> 00:20:44.000]  一百年後人不記得你,
[00:20:44.000 --> 00:20:46.000]  李嘉誠今日那麼厲害,
[00:20:46.000 --> 00:20:48.000]  但是一百年後,
[00:20:48.000 --> 00:20:50.000]  人在香港看到有個李嘉誠,
[00:20:50.000 --> 00:20:51.000]  有個叫郭富城,
[00:20:51.000 --> 00:20:53.000]  有個叫梁燕城都搞亂了,
[00:20:53.000 --> 00:20:55.000]  個個都是城,
[00:20:55.000 --> 00:20:56.000]  大哥城,
[00:20:56.000 --> 00:20:58.000]  眨眼不知誰打誰,
[00:20:58.000 --> 00:20:59.000]  世間的事就是這樣,
[00:20:59.000 --> 00:21:02.000]  幾有名遲早都無人記得你,
[00:21:02.000 --> 00:21:05.000]  那些銅像,
[00:21:05.000 --> 00:21:07.000]  歐洲廣場有很多銅像,
[00:21:07.000 --> 00:21:09.000]  你都不知誰打誰,
[00:21:09.000 --> 00:21:10.000]  講實話你識嗎,
[00:21:10.000 --> 00:21:11.000]  不要說歐洲,
[00:21:11.000 --> 00:21:12.000]  香港有個銅像,
[00:21:12.000 --> 00:21:14.000]  匯豐銀行對著那裡,
[00:21:14.000 --> 00:21:15.000]  知不知他是誰,
[00:21:15.000 --> 00:21:17.000]  那個大肚腩的光頭佬,
[00:21:17.000 --> 00:21:21.000]  他叫質臣,
[00:21:21.000 --> 00:21:23.000]  質字沒人識讀,
[00:21:23.000 --> 00:21:25.000]  是舊時的中文,
[00:21:25.000 --> 00:21:29.000]  他很威風才弄到銅像,
[00:21:29.000 --> 00:21:31.000]  轉眼就沒人記得他是誰,
[00:21:31.000 --> 00:21:33.000]  所以你發覺,
[00:21:33.000 --> 00:21:37.000]  你分析人生的實相,
[00:21:37.000 --> 00:21:39.000]  事物的變化,
[00:21:39.000 --> 00:21:41.000]  就好像佛家都這樣說,
[00:21:41.000 --> 00:21:43.000]  釋迦牟尼說到,
[00:21:43.000 --> 00:21:46.000]  世事都是緣起成空,
[00:21:46.000 --> 00:21:48.000]  一切都是變幻無常,
[00:21:48.000 --> 00:21:49.000]  此生彼生,
[00:21:49.000 --> 00:21:50.000]  此滅彼滅,
[00:21:50.000 --> 00:21:52.000]  他都看透一切空,
[00:21:52.000 --> 00:21:53.000]  因為空的意思是,
[00:21:53.000 --> 00:21:54.000]  事物起到,
[00:21:54.000 --> 00:21:56.000]  不過不是永恆的,
[00:21:56.000 --> 00:22:00.000]  但所羅門王比釋迦牟尼還早三百年,
[00:22:00.000 --> 00:22:03.000]  同樣看到一切都是不永恆的,
[00:22:03.000 --> 00:22:05.000]  是變幻當中的,
[00:22:05.000 --> 00:22:06.000]  為什麼?
[00:22:06.000 --> 00:22:08.000]  釋迦牟尼說這是實相,
[00:22:08.000 --> 00:22:11.000]  聖經更清楚解釋,
[00:22:11.000 --> 00:22:14.000]  因為受造之物伏在虛空之下,
[00:22:14.000 --> 00:22:15.000]  保羅,
[00:22:15.000 --> 00:22:16.000]  即是所羅門王之後,
[00:22:16.000 --> 00:22:18.000]  很多年有個保羅,
[00:22:18.000 --> 00:22:21.000]  他把宇宙的真相告訴我們,
[00:22:21.000 --> 00:22:22.000]  在啟示中知道,
[00:22:22.000 --> 00:22:25.000]  因為上帝從無中創造萬物,
[00:22:25.000 --> 00:22:28.000]  所以受造之物伏在虛空之下,
[00:22:28.000 --> 00:22:30.000]  無創造萬物,
[00:22:30.000 --> 00:22:32.000]  這個無就是萬物的本質,
[00:22:32.000 --> 00:22:35.000]  所以萬物看來就是不具永恆性,
[00:22:35.000 --> 00:22:37.000]  是空的,
[00:22:37.000 --> 00:22:39.000]  這個可以叫做一種空的智慧,
[00:22:39.000 --> 00:22:41.000]  但只看透空,
[00:22:41.000 --> 00:22:43.000]  人生就好像沒什麼意義,
[00:22:43.000 --> 00:22:45.000]  到最後是不是自殺呢?
[00:22:45.000 --> 00:22:47.000]  幸好不是,
[00:22:47.000 --> 00:22:48.000]  羅門王還說,
[00:22:48.000 --> 00:22:52.000]  其實人生所有事件是有天理的,
[00:22:52.000 --> 00:22:53.000]  這個天理,
[00:22:53.000 --> 00:22:56.000]  中國的思想家朱熹也有說,
[00:22:56.000 --> 00:22:58.000]  人心之靈莫不有之,
[00:22:58.000 --> 00:23:00.000]  而天下之物莫不有理,
[00:23:00.000 --> 00:23:02.000]  即是事物有它的道理,
[00:23:02.000 --> 00:23:04.000]  萬物有它的規律,
[00:23:04.000 --> 00:23:07.000]  人與人之間也有它相處的規律,
[00:23:07.000 --> 00:23:11.000]  所以羅門王頭兩章看到後面好像很悲觀,
[00:23:11.000 --> 00:23:13.000]  沒什麼意義,
[00:23:13.000 --> 00:23:14.000]  誰知到最後,
[00:23:14.000 --> 00:23:18.000]  到第三章峰迴路轉,突然有不同的說法,
[00:23:18.000 --> 00:23:20.000]  日光之下的世界是沒意義的,
[00:23:20.000 --> 00:23:22.000]  但還有日光之上的,
[00:23:22.000 --> 00:23:24.000]  就是上帝的世界,
[00:23:24.000 --> 00:23:26.000]  所以他突然轉做說,
[00:23:26.000 --> 00:23:27.000]  凡事都有定期,
[00:23:27.000 --> 00:23:30.000]  天下萬物都有定時,
[00:23:30.000 --> 00:23:33.000]  這句用英文譯就是這樣,
[00:23:33.000 --> 00:23:35.000]  To everything there is a season,
[00:23:35.000 --> 00:23:39.000]  and a time to every purpose under the heaven,
[00:23:39.000 --> 00:23:42.000]  就是所有的事物都有它的時節,
[00:23:42.000 --> 00:23:43.000]  定期就是,
[00:23:43.000 --> 00:23:46.000]  Season的意思是轉變當中可以變好的,
[00:23:46.000 --> 00:23:48.000]  不一定變壞,
[00:23:48.000 --> 00:23:50.000]  我記得我青年時期,
[00:23:50.000 --> 00:23:53.000]  看著名哲學家唐君毅很多書,
[00:23:53.000 --> 00:23:56.000]  我中學時期已經寫進去,
[00:23:56.000 --> 00:23:58.000]  他在大學見我,
[00:23:58.000 --> 00:24:00.000]  他跟我說一件事,
[00:24:00.000 --> 00:24:02.000]  我覺得人生好像很沒意義,
[00:24:02.000 --> 00:24:03.000]  他說不是,
[00:24:03.000 --> 00:24:06.000]  因為你只看到轉向不好的那一面,
[00:24:06.000 --> 00:24:09.000]  世事很多好的事物會變得不好,
[00:24:09.000 --> 00:24:11.000]  但世間又會有些事物變回好的,
[00:24:11.000 --> 00:24:14.000]  我記得他當時坐在那裏的腳,
[00:24:14.000 --> 00:24:16.000]  你看到腳一直踩下去,
[00:24:16.000 --> 00:24:20.000]  但你又聽到他提起腳再向前走,
[00:24:20.000 --> 00:24:22.000]  所以踩下去會再向前,
[00:24:22.000 --> 00:24:26.000]  正如冬天很冷你都會知道有春天來,
[00:24:26.000 --> 00:24:28.000]  變不是一定變壞,
[00:24:28.000 --> 00:24:29.000]  變是可以變好的,
[00:24:29.000 --> 00:24:32.000]  在最艱難的歲月是可以渡過的,
[00:24:32.000 --> 00:24:34.000]  前面是總有希望的,
[00:24:34.000 --> 00:24:36.000]  所以他用season這個字,
[00:24:36.000 --> 00:24:42.000]  季節即是事物的變其實是上帝安排的一個規則,
[00:24:42.000 --> 00:24:44.000]  然後他說,
[00:24:44.000 --> 00:24:48.000]  And a time to every purpose under the heaven,
[00:24:48.000 --> 00:24:50.000]  purpose就是有目的,
[00:24:50.000 --> 00:24:55.000]  目的這個字翻譯成中文亦叫萬務,
[00:24:55.000 --> 00:25:01.000]  即是說人有很多事想做的事務其實是有目的的,
[00:25:01.000 --> 00:25:06.000]  目的這個字有時應用為喜樂的時候,
[00:25:06.000 --> 00:25:10.000]  就是人做一些事情其實有上帝定了的方向,
[00:25:10.000 --> 00:25:15.000]  今日遭遇的艱難困苦可能是未來更好的安排,
[00:25:15.000 --> 00:25:16.000]  你不知道,
[00:25:16.000 --> 00:25:20.000]  所以你明白事物有目的不是迷惘的,
[00:25:20.000 --> 00:25:22.000]  上帝有安排,
[00:25:22.000 --> 00:25:24.000]  宇宙有天理,
[00:25:24.000 --> 00:25:25.000]  人生有意義,
[00:25:25.000 --> 00:25:27.000]  而且一切有安排,
[00:25:27.000 --> 00:25:33.000]  你知道世間事物是有目的你就不會覺得人生是毫無意義,
[00:25:33.000 --> 00:25:35.000]  所以我現在回頭看,
[00:25:35.000 --> 00:25:38.000]  當年如果不是我爸爸有精神病,
[00:25:38.000 --> 00:25:39.000]  我不會去讀哲學,
[00:25:39.000 --> 00:25:41.000]  不會讀哲學當然不會講那麼多東西,
[00:25:41.000 --> 00:25:44.000]  我又不會去修煉佛學,
[00:25:44.000 --> 00:25:45.000]  又修煉道家,
[00:25:45.000 --> 00:25:46.000]  又修煉儒家,
[00:25:46.000 --> 00:25:50.000]  我多數是正常的一個香港人父母,
[00:25:50.000 --> 00:25:51.000]  又讀過書的,
[00:25:51.000 --> 00:25:53.000]  當然想我做專業人士,
[00:25:53.000 --> 00:25:55.000]  我媽媽最想我做醫生,
[00:25:55.000 --> 00:25:57.000]  要麼就做律師,
[00:25:57.000 --> 00:26:00.000]  香港人專業就讀會計師,
[00:26:00.000 --> 00:26:02.000]  總之師字不同,
[00:26:02.000 --> 00:26:03.000]  因為哲學就沒有師,
[00:26:03.000 --> 00:26:04.000]  哲學家,
[00:26:04.000 --> 00:26:07.000]  哲學家就是沒得謀生,
[00:26:07.000 --> 00:26:10.000]  我爸爸經常說,
[00:26:10.000 --> 00:26:13.000]  電影的爸爸說,
[00:26:13.000 --> 00:26:15.000]  讀音樂有用嗎,
[00:26:15.000 --> 00:26:17.000]  你學音樂找到飯吃嗎,
[00:26:17.000 --> 00:26:21.000]  我爸爸說你讀哲學一定沒錢,
[00:26:21.000 --> 00:26:23.000]  你還信基督教更加沒錢,
[00:26:23.000 --> 00:26:25.000]  好像是,
[00:26:25.000 --> 00:26:27.000]  但是為什麼讀哲學,
[00:26:27.000 --> 00:26:28.000]  其實是有目的的,
[00:26:28.000 --> 00:26:30.000]  將來你遇到很多中國文化的人,
[00:26:30.000 --> 00:26:32.000]  中國會改變,
[00:26:32.000 --> 00:26:33.000]  中國會成功,
[00:26:33.000 --> 00:26:35.000]  於是中國文化重新受重視,
[00:26:35.000 --> 00:26:37.000]  而你又信基督教,
[00:26:37.000 --> 00:26:39.000]  因為你認識中國文化,
[00:26:39.000 --> 00:26:40.000]  你又信基督教,
[00:26:40.000 --> 00:26:42.000]  你不是可以向那些有中國文化的人,
[00:26:42.000 --> 00:26:44.000]  中國的國情中的人,
[00:26:44.000 --> 00:26:45.000]  去表達你的信仰,
[00:26:45.000 --> 00:26:46.000]  向他們作見證,
[00:26:46.000 --> 00:26:48.000]  如果不是當年經歷這些,
[00:26:48.000 --> 00:26:50.000]  你又怎會現在可以做這些事,
[00:26:50.000 --> 00:26:54.000]  回想起來,幸好我經歷了這麼多艱難困苦,
[00:26:54.000 --> 00:26:57.000]  其實宇宙是有起源和有目的,
[00:26:57.000 --> 00:26:59.000]  亞歷士多德也這樣說,
[00:26:59.000 --> 00:27:01.000]  宇宙有五個原因,
[00:27:01.000 --> 00:27:04.000]  其中第一動因就是會推動萬物,
[00:27:04.000 --> 00:27:06.000]  還有一個叫目的因,
[00:27:06.000 --> 00:27:08.000]  目的因就是事物發展有目的,
[00:27:08.000 --> 00:27:11.000]  很簡單,我們觀察天地萬物,
[00:27:11.000 --> 00:27:13.000]  為什麼花開得漂亮,
[00:27:13.000 --> 00:27:14.000]  為什麼有香味,
[00:27:14.000 --> 00:27:16.000]  因為它吸引蜜蜂來,
[00:27:16.000 --> 00:27:17.000]  蜜蜂來取花蜜,
[00:27:17.000 --> 00:27:19.000]  就可以傳播花粉,
[00:27:19.000 --> 00:27:23.000]  蜜蜂的毛就可以取得花粉,
[00:27:23.000 --> 00:27:26.000]  花不會思想,
[00:27:26.000 --> 00:27:29.000]  它怎會安排自己漂亮來引蜜蜂呢,
[00:27:29.000 --> 00:27:31.000]  這個就真的奇妙了,
[00:27:31.000 --> 00:27:34.000]  蜜蜂也不會思想,
[00:27:34.000 --> 00:27:36.000]  它剛好看到花要採蜜,
[00:27:36.000 --> 00:27:38.000]  它又不知道它在幫花傳花粉,
[00:27:38.000 --> 00:27:40.000]  所以蜜蜂是很奇妙,
[00:27:40.000 --> 00:27:41.000]  花又很奇妙,
[00:27:41.000 --> 00:27:43.000]  不是他們自己計劃是這樣,
[00:27:43.000 --> 00:27:46.000]  而宇宙萬物有一個安排,
[00:27:46.000 --> 00:27:48.000]  所以亞歷士多德到後來,
[00:27:48.000 --> 00:27:51.000]  Thomas Aquinas 這些中世紀的大思想家,
[00:27:51.000 --> 00:27:54.000]  都認為宇宙是有目的的,
[00:27:54.000 --> 00:27:57.000]  而最關鍵就是,
[00:27:57.000 --> 00:28:00.000]  到1965年,
[00:28:00.000 --> 00:28:02.000]  當時我還在讀中學時期,
[00:28:02.000 --> 00:28:04.000]  科學的重大發現就是,
[00:28:04.000 --> 00:28:05.000]  證實宇宙有起源,
[00:28:05.000 --> 00:28:08.000]  當時我想宇宙有沒有上帝呢,
[00:28:08.000 --> 00:28:09.000]  如果宇宙有起源,
[00:28:09.000 --> 00:28:12.000]  就和上帝的假設接近了,
[00:28:12.000 --> 00:28:14.000]  如果宇宙沒有起源,
[00:28:14.000 --> 00:28:15.000]  就無始無終,
[00:28:15.000 --> 00:28:17.000]  就似乎是無神論,
[00:28:17.000 --> 00:28:19.000]  當時宇宙證明有起源,
[00:28:19.000 --> 00:28:22.000]  由1992年NASA的COBE計劃,
[00:28:22.000 --> 00:28:26.000]  用人造衛星觀察宇宙起源留下的蛇線,
[00:28:26.000 --> 00:28:28.000]  科學家怎知道宇宙起源,
[00:28:28.000 --> 00:28:31.000]  因為起源留下一種Cosmic Background Radiation,
[00:28:31.000 --> 00:28:35.000]  那種Radiation蛇線是起源留下的,
[00:28:35.000 --> 00:28:36.000]  他假設有,
[00:28:36.000 --> 00:28:38.000]  由他找尋結果找到,
[00:28:38.000 --> 00:28:40.000]  證實宇宙有開始,
[00:28:40.000 --> 00:28:43.000]  到1992年詳細探測,
[00:28:43.000 --> 00:28:46.000]  發現這幅圖就是宇宙蛇線的圖,
[00:28:46.000 --> 00:28:48.000]  和科學家預計的一樣,
[00:28:48.000 --> 00:28:51.000]  是證實宇宙由無變成有的,
[00:28:51.000 --> 00:28:54.000]  所以當時的大科學家叫George Wood,
[00:28:54.000 --> 00:28:56.000]  他就It's like looking at God,
[00:28:56.000 --> 00:28:58.000]  他講句記者招待會說,
[00:28:58.000 --> 00:29:00.000]  好像看到上帝,
[00:29:00.000 --> 00:29:02.000]  George Wood是什麼人,
[00:29:02.000 --> 00:29:04.000]  他這樣的,傻傻的,
[00:29:04.000 --> 00:29:07.000]  不過拿諾貝爾獎,
[00:29:07.000 --> 00:29:09.000]  其實他比霍金厲害,
[00:29:09.000 --> 00:29:11.000]  霍金都沒有拿過諾貝爾獎,
[00:29:11.000 --> 00:29:13.000]  霍金單憑思想,
[00:29:13.000 --> 00:29:14.000]  我還哲學去看,
[00:29:14.000 --> 00:29:16.000]  他思想有些不合邏輯的地方,
[00:29:16.000 --> 00:29:19.000]  我寫了兩萬字去批判霍金,
[00:29:19.000 --> 00:29:20.000]  說到他那麼厲害,
[00:29:20.000 --> 00:29:22.000]  和愛因斯坦同級,
[00:29:22.000 --> 00:29:23.000]  其實沒得比,
[00:29:23.000 --> 00:29:25.000]  愛因斯坦提的理論,
[00:29:25.000 --> 00:29:27.000]  是有實驗去證實到,
[00:29:27.000 --> 00:29:30.000]  光會扭曲在重力那裡,
[00:29:30.000 --> 00:29:31.000]  霍金講的是,
[00:29:31.000 --> 00:29:33.000]  一點都無法實驗證明,
[00:29:33.000 --> 00:29:35.000]  怎樣做到大科學家,
[00:29:35.000 --> 00:29:36.000]  他只是理論,
[00:29:36.000 --> 00:29:39.000]  但George Wood就真的證實到,
[00:29:39.000 --> 00:29:41.000]  宇宙那些蛇線的特質,
[00:29:41.000 --> 00:29:43.000]  所以拿諾貝爾獎,
[00:29:43.000 --> 00:29:45.000]  然後他說,
[00:29:45.000 --> 00:29:47.000]  好像看到上帝,
[00:29:47.000 --> 00:29:48.000]  有人問他為什麼,
[00:29:48.000 --> 00:29:51.000]  因為看到上帝創造萬物的雙標,
[00:29:51.000 --> 00:29:54.000]  宇宙有它的密碼,
[00:29:54.000 --> 00:29:55.000]  那種起源,
[00:29:55.000 --> 00:29:56.000]  所有安排,
[00:29:56.000 --> 00:29:57.000]  好像宇宙的DNA,
[00:29:57.000 --> 00:29:59.000]  他在書裡面講過,
[00:29:59.000 --> 00:30:02.000]  DNA是一種很複雜的密碼,
[00:30:02.000 --> 00:30:03.000]  宇宙開始的時候,
[00:30:03.000 --> 00:30:06.000]  如果沒有複雜的一種規律,
[00:30:06.000 --> 00:30:09.000]  是不可能由生命出現的,
[00:30:09.000 --> 00:30:11.000]  宇宙如果沒有計算好那些數,
[00:30:11.000 --> 00:30:14.000]  是不可能由地球人生命出現的,
[00:30:14.000 --> 00:30:16.000]  又不可能由生命在地球出現,
[00:30:16.000 --> 00:30:18.000]  又不可能由人有生命在地球出現,
[00:30:18.000 --> 00:30:21.000]  如果第一秒鐘的基本規律沒有安排好,
[00:30:21.000 --> 00:30:24.000]  所以George Wood真是大科學家,
[00:30:24.000 --> 00:30:26.000]  他知道宇宙應該,
[00:30:26.000 --> 00:30:28.000]  由沒有變成有,
[00:30:28.000 --> 00:30:31.000]  顯明宇宙不是自然可以產生,
[00:30:31.000 --> 00:30:33.000]  因為當時連自然都不存在,
[00:30:33.000 --> 00:30:35.000]  又怎樣自然產生宇宙呢?
[00:30:35.000 --> 00:30:37.000]  所以他說有上帝,
[00:30:37.000 --> 00:30:40.000]  如果沒有第一秒鐘安排,
[00:30:40.000 --> 00:30:43.000]  那些叫常數,
[00:30:43.000 --> 00:30:45.000]  或者宇宙的常值,
[00:30:45.000 --> 00:30:48.000]  好像Dean Overman所說的,
[00:30:48.000 --> 00:30:50.000]  他寫一本書,
[00:30:50.000 --> 00:30:53.000]  A Case for the Existence of God,
[00:30:53.000 --> 00:30:56.000]  他特別提到有十一種科學的常值,
[00:30:56.000 --> 00:30:58.000]  Precision of Value,
[00:30:58.000 --> 00:30:59.000]  是生命存在條件,
[00:30:59.000 --> 00:31:02.000]  只要有一些錯誤都不可能產生我們,
[00:31:02.000 --> 00:31:04.000]  第一秒鐘計算好那些數,
[00:31:04.000 --> 00:31:06.000]  數學不是物質可以變出來的,
[00:31:06.000 --> 00:31:08.000]  是數學安排物質,
[00:31:08.000 --> 00:31:11.000]  數據計算好我們今天才能夠存在,
[00:31:11.000 --> 00:31:14.000]  因此他肯定有上帝存在,
[00:31:14.000 --> 00:31:18.000]  新物體今天發現有information content,
[00:31:18.000 --> 00:31:19.000]  有訊息的內容,
[00:31:19.000 --> 00:31:21.000]  好像有DNA有RNA,
[00:31:21.000 --> 00:31:22.000]  是密碼來的,
[00:31:22.000 --> 00:31:23.000]  密碼沒有計算好,
[00:31:23.000 --> 00:31:25.000]  我們生命都不可能存在,
[00:31:25.000 --> 00:31:28.000]  單細胞生物的訊息內容有多少?
[00:31:28.000 --> 00:31:30.000]  有一萬億的數碼,
[00:31:30.000 --> 00:31:33.000]  一萬億的數碼才是單細胞生物,
[00:31:33.000 --> 00:31:35.000]  按著特殊的安排組合,
[00:31:35.000 --> 00:31:39.000]  這組合複雜性可以寫一億頁的書,
[00:31:39.000 --> 00:31:41.000]  這麼奇妙,
[00:31:41.000 --> 00:31:43.000]  所以讓我們可以知道,
[00:31:43.000 --> 00:31:47.000]  如果我相信有上帝是符合科學的,
[00:31:47.000 --> 00:31:50.000]  我不是說科學證明了上帝,
[00:31:50.000 --> 00:31:53.000]  而是你信上帝是和科學一致的,
[00:31:53.000 --> 00:31:56.000]  因為信上帝會假設宇宙有起源,
[00:31:56.000 --> 00:31:58.000]  宇宙生命體非常奇妙,
[00:31:58.000 --> 00:32:01.000]  這一切科學家都發現是真實,
[00:32:01.000 --> 00:32:03.000]  和信上帝假設一致,
[00:32:03.000 --> 00:32:06.000]  所以我們發現宇宙真的有天理,
[00:32:06.000 --> 00:32:09.000]  所羅門王當時沒有那麼多科學,
[00:32:09.000 --> 00:32:10.000]  但他也知道,
[00:32:10.000 --> 00:32:11.000]  觀察萬物,
[00:32:11.000 --> 00:32:12.000]  生有時,死有時,
[00:32:12.000 --> 00:32:13.000]  宰中有時,
[00:32:13.000 --> 00:32:15.000]  拔出所宰中的東西有時,
[00:32:15.000 --> 00:32:19.000]  出生和死亡都不能自我選擇,
[00:32:19.000 --> 00:32:21.000]  宇宙有這樣的規律,
[00:32:21.000 --> 00:32:22.000]  適當時候就生,
[00:32:22.000 --> 00:32:23.000]  適當時候就死,
[00:32:23.000 --> 00:32:24.000]  到老就會死,
[00:32:24.000 --> 00:32:28.000]  還有宰中或拔出宰中的東西都有時間,
[00:32:28.000 --> 00:32:29.000]  有時節,
[00:32:29.000 --> 00:32:32.000]  你亂整是可以的,
[00:32:32.000 --> 00:32:33.000]  宇宙有天理,
[00:32:33.000 --> 00:32:34.000]  有它的規則,
[00:32:34.000 --> 00:32:36.000]  你明白宇宙有規則,
[00:32:36.000 --> 00:32:37.000]  一切有上帝安排,
[00:32:37.000 --> 00:32:39.000]  一切有它的目的,
[00:32:39.000 --> 00:32:42.000]  因此突然間解答到,
[00:32:42.000 --> 00:32:44.000]  所羅門王問的第一個問題,
[00:32:44.000 --> 00:32:46.000]  有什麼益處呢?
[00:32:46.000 --> 00:32:47.000]  他第一章第一節開始問,
[00:32:47.000 --> 00:32:51.000]  由第三章第九節就答了,
[00:32:51.000 --> 00:32:55.000]  做事的人在他牢籠上有什麼益處呢?
[00:32:55.000 --> 00:33:00.000]  我見神叫世人牢苦使他們在其中受經煉,
[00:33:00.000 --> 00:33:02.000]  原來經過牢苦,
[00:33:02.000 --> 00:33:03.000]  人就會得到磨煉,
[00:33:03.000 --> 00:33:05.000]  可以更加向前,
[00:33:05.000 --> 00:33:08.000]  如果不是當年我爸爸是這樣,
[00:33:08.000 --> 00:33:10.000]  我不會未來那麼奮鬥,
[00:33:10.000 --> 00:33:11.000]  其實我是肥仔一鳴,
[00:33:11.000 --> 00:33:13.000]  我也是金正恩那樣,
[00:33:13.000 --> 00:33:16.000]  而且我讀書一般般,
[00:33:16.000 --> 00:33:17.000]  我喜歡畫畫,
[00:33:17.000 --> 00:33:18.000]  我喜歡創作,
[00:33:18.000 --> 00:33:21.000]  但是我讀書留班,
[00:33:21.000 --> 00:33:23.000]  我留過兩次班在小學,
[00:33:23.000 --> 00:33:25.000]  所以父母都很擔心,
[00:33:25.000 --> 00:33:28.000]  當時我見到有些人讀書不太好,
[00:33:28.000 --> 00:33:30.000]  梁博士都留過班,
[00:33:30.000 --> 00:33:33.000]  但後來因為家庭的艱難,
[00:33:33.000 --> 00:33:35.000]  你擔心家庭,
[00:33:35.000 --> 00:33:36.000]  你就要奮鬥,
[00:33:36.000 --> 00:33:38.000]  當然要讀書好一點安慰母親,
[00:33:38.000 --> 00:33:43.000]  所以我讀中學突然看很多老莊孔孟的書,
[00:33:43.000 --> 00:33:44.000]  我不是成績最高,
[00:33:44.000 --> 00:33:46.000]  但我認識的東西很多,
[00:33:46.000 --> 00:33:48.000]  還去打坐,
[00:33:48.000 --> 00:33:50.000]  所以當時我就要努力向上,
[00:33:50.000 --> 00:33:53.000]  如果不是經過這些艱苦,
[00:33:53.000 --> 00:33:55.000]  我又怎會去奮鬥未來,
[00:33:55.000 --> 00:33:57.000]  雖然回想當年的經歷對我好,
[00:33:57.000 --> 00:34:00.000]  人生繼續有很多磨練,
[00:34:00.000 --> 00:34:01.000]  到你成功的時候,
[00:34:01.000 --> 00:34:03.000]  害你的人都很多,
[00:34:03.000 --> 00:34:05.000]  害你的人是好人才會死,
[00:34:05.000 --> 00:34:07.000]  壞人當然害你,
[00:34:07.000 --> 00:34:09.000]  但表面上是好人的人都會害你,
[00:34:09.000 --> 00:34:10.000]  這個才慘,
