
[00:00:00.000 --> 00:00:02.960]  虛空 勞碌益處
[00:23:12.120 --> 00:23:16.280]  日光之下所發生的一切欺壓之事
[00:23:16.280 --> 00:23:20.320]  看那受欺壓的流淚無人安慰
[00:23:20.320 --> 00:23:24.480]  欺壓他們的有權勢也無人安慰
[00:23:24.480 --> 00:23:28.200]  因此我讚嘆那已死的死人
[00:23:28.200 --> 00:23:31.640]  勝過那還活著的活人
[00:23:31.640 --> 00:23:33.480]  但那尚未出生
[00:23:33.480 --> 00:23:34.760]  就是未曾見過
[00:23:34.760 --> 00:23:37.920]  日光之下所發生之惡事的
[00:23:37.920 --> 00:23:42.720]  比這兩種人更幸福」
[00:23:42.720 --> 00:23:45.280]  四章一節
[00:23:45.280 --> 00:23:47.320]  這一節裏面
[00:23:47.320 --> 00:23:52.880]  「欺壓」這個字出現了三次
[00:23:52.880 --> 00:23:55.720]  在希伯來語的字根裏面
[00:23:55.720 --> 00:24:03.080]  欺壓之事和受欺壓的是被動的
[00:24:03.080 --> 00:24:08.920]  而欺壓的人是一個主動的行為
[00:24:08.920 --> 00:24:15.560]  兩個被動一個主動
[00:24:15.560 --> 00:24:21.120]  1993年有一套電影叫做《Joy Luck Club》
[00:24:21.120 --> 00:24:28.000]  其中一幕講述一對夫婦的交易
[00:24:28.000 --> 00:24:29.440]  講述這對夫婦
[00:24:29.440 --> 00:24:35.560]  老公Harold和老婆Lina都在工作
[00:24:35.560 --> 00:24:37.600]  他們沒有小朋友
[00:24:37.600 --> 00:24:39.800]  為了公平起見
[00:24:39.800 --> 00:24:44.440]  家裏所有的開支都50/50
[00:24:44.440 --> 00:24:49.440]  房租、水電、買菜、旅行
[00:24:49.440 --> 00:24:53.760]  他們在冰箱門口設了清單
[00:24:53.760 --> 00:24:55.920]  花了甚麼錢就寫在清單上
[00:24:55.920 --> 00:24:58.720]  花了多少錢
[00:24:58.720 --> 00:25:02.360]  每個月底的時候就結帳
[00:25:02.360 --> 00:25:07.320]  確保雙方沒有人吃虧
[00:25:07.320 --> 00:25:09.640]  聽上去合理嗎
[00:25:09.640 --> 00:25:13.120]  兩個都在工作
[00:25:13.120 --> 00:25:17.440]  但其實背後有一個潛藏的問題
[00:25:17.440 --> 00:25:23.200]  這個隱憂最後因為一桶冰淇淋的關係
[00:25:23.200 --> 00:25:26.120]  爆發了出來
[00:25:26.120 --> 00:25:29.400]  老公Harold很喜歡吃冰淇淋
[00:25:29.400 --> 00:25:33.240]  經常買、經常吃
[00:25:33.240 --> 00:25:38.120]  而Lina就沒有碰過這桶冰淇淋
[00:25:38.120 --> 00:25:41.120]  不是因為他白胖
[00:25:41.120 --> 00:25:44.240]  而是冰淇淋會令他回想起
[00:25:44.240 --> 00:25:49.040]  他童年的一個很差的遭遇
[00:25:49.040 --> 00:25:51.680]  有些童年陰影
[00:25:51.680 --> 00:25:53.600]  但去到月底的時候
[00:25:53.600 --> 00:26:01.120]  Lina都要負擔冰淇淋的一半費用
[00:26:01.120 --> 00:26:05.120]  有一天Lina的媽媽就來探望他們
[00:26:05.120 --> 00:26:10.000]  她經過冰箱見到這張清單
[00:26:10.000 --> 00:26:16.760]  她就很不客氣地跟這對夫婦說
[00:26:16.760 --> 00:26:23.800]  她就說這個Harold根本不疼他的老婆
[00:26:23.800 --> 00:26:30.600]  因為他不單要他老婆負擔一半的冰淇淋費用
[00:26:30.600 --> 00:26:39.960]  他連他老婆怕吃冰淇淋都不知道
[00:26:39.960 --> 00:26:43.120]  有些不公義
[00:26:43.120 --> 00:26:46.160]  表面不激進
[00:26:46.160 --> 00:26:49.920]  沒有欺壓、沒有暴力
[00:26:49.920 --> 00:26:57.040]  甚至很斯文、很理性、很有制度
[00:26:57.040 --> 00:26:59.440]  這種不公義
[00:26:59.440 --> 00:27:06.080]  其實都很貼近傳道書這裡的訊息
[00:27:06.080 --> 00:27:11.600]  當公平成為了婚姻的保護機制
[00:27:11.600 --> 00:27:13.760]  兩個人只是在計算
[00:27:13.760 --> 00:27:17.280]  確保自己沒有吃虧
[00:27:17.280 --> 00:27:23.080]  慢慢這個冰淇淋已經不再是冰淇淋了
[00:27:23.080 --> 00:27:27.920]  因為冰淇淋象徵著傷害
[00:27:27.920 --> 00:27:30.120]  這種不公義
[00:27:30.120 --> 00:27:36.400]  其實可能我們經常都會遇到
[00:27:36.400 --> 00:27:41.600]  問題是你是主動的那個
[00:27:41.600 --> 00:27:47.000]  還是你是被動的那個
[00:27:47.000 --> 00:27:50.160]  這個電影情節
[00:27:50.160 --> 00:27:55.640]  讓我們看到人所謂的公平、公正
[00:27:55.640 --> 00:27:59.240]  在執行出來的時候
[00:27:59.240 --> 00:28:04.640]  都可以是歪了、彎了
[00:28:04.640 --> 00:28:09.880]  不單止不完全、不公義
[00:28:09.880 --> 00:28:15.480]  亦都帶著很多傷害
[00:28:15.480 --> 00:28:19.440]  求主幫助我們
[00:28:19.440 --> 00:28:24.120]  我們不只是看到不公義
[00:28:24.120 --> 00:28:28.360]  卻是看不到我們自己對人的不義
[00:28:30.240 --> 00:28:34.840]  或者我們都需要反思一下我們自己
[00:28:34.840 --> 00:28:38.360]  表面上的公平、公正
[00:28:38.360 --> 00:28:45.040]  是不是聖經所說的公義
[00:28:45.040 --> 00:28:52.240]  當然更加值得我們思考的是那個核心的問題
[00:28:52.240 --> 00:28:57.240]  你會不會不覺、不覺、不留意
[00:28:57.240 --> 00:29:05.240]  就將自己變成了你生命裡掌管的那個神
[00:29:05.240 --> 00:29:07.840]  自己去定規則
[00:29:07.840 --> 00:29:10.640]  自己去決定對錯
[00:29:10.640 --> 00:29:14.440]  甚至覺得我自己已經可以管理一切
[00:29:14.440 --> 00:29:18.040]  做得和神一樣那麼好
[00:29:18.040 --> 00:29:24.040]  甚至比祂做得更加好
[00:29:24.040 --> 00:29:26.240]  求主的教導
[00:29:26.240 --> 00:29:28.440]  聖靈的工作
[00:29:28.440 --> 00:29:33.440]  在我們每一個人心裡面去動工
[00:29:33.440 --> 00:29:44.240]  我們一起低頭祈禱
[00:29:44.240 --> 00:29:46.640]  主啊!感謝祢
[00:29:46.640 --> 00:29:49.040]  再一次感謝祢給我們
[00:29:49.040 --> 00:29:52.840]  祢寶貝的話語
[00:29:52.840 --> 00:29:55.440]  再一次提醒我們
[00:29:55.440 --> 00:30:01.840]  其實真正可以秉行公義的只有祢一個
[00:30:01.840 --> 00:30:05.640]  因為祢是那個公義的主
[00:30:05.640 --> 00:30:11.240]  在祢裡面公義沒有缺席
[00:30:11.240 --> 00:30:18.040]  因為真正的公義已經在十字架上去成就
[00:30:18.040 --> 00:30:20.640]  主啊!我們感謝祢
[00:30:20.640 --> 00:30:23.440]  奉主耶穌基督聖名祈求
[00:30:23.440 --> 00:30:24.040]  Amen
