
[00:00:00.000 --> 00:00:06.720]  今天跟大家講的我們的題目
[00:19:20.040 --> 00:19:22.160]  所以你會發覺這個人
[00:19:22.160 --> 00:19:26.640]  可能就是被邪靈充滿
[00:19:26.640 --> 00:19:28.160]  而這個狄基督的靈
[00:19:28.160 --> 00:19:30.480]  從無底坑上來充滿他
[00:19:30.480 --> 00:19:31.960]  有power
[00:19:31.960 --> 00:19:36.560]  所以耶穌在馬太坊二十四章也說
[00:19:36.560 --> 00:19:40.600]  張藝末世有大神蹟大歧視
[00:19:40.600 --> 00:19:45.000]  這個假基督他能顯神蹟
[00:19:45.000 --> 00:19:46.640]  若是能行
[00:19:46.640 --> 00:19:49.320]  連選民都迷惑他
[00:19:49.320 --> 00:19:51.640]  選民都被迷惑
[00:19:51.640 --> 00:19:53.840]  選民在這個時候
[00:19:53.840 --> 00:19:57.560]  可能他很想和平
[00:19:57.560 --> 00:20:01.440]  因為你看看現在以色列都很慘
[00:20:01.440 --> 00:20:04.720]  可能他一直先法制人
[00:20:04.720 --> 00:20:07.000]  其實我們不明白政治
[00:20:07.000 --> 00:20:09.840]  有時候說為甚麼這麼殘忍
[00:20:09.840 --> 00:20:11.960]  打他們醫院
[00:20:11.960 --> 00:20:13.200]  其實你不了解
[00:20:13.200 --> 00:20:15.520]  真的
[00:20:15.520 --> 00:20:18.840]  你知道以色列人要全民皆兵
[00:20:18.840 --> 00:20:20.720]  他若不全民皆兵
[00:20:20.720 --> 00:20:22.440]  他就沒有了
[00:20:22.440 --> 00:20:25.080]  又在六日戰爭
[00:20:25.080 --> 00:20:26.920]  在復國之後
[00:20:26.920 --> 00:20:29.760]  所有的阿拉伯國家已經誓言
[00:20:29.760 --> 00:20:31.760]  要推他去地中海
[00:20:31.760 --> 00:20:36.600]  其實有人用這麼多彈頭打以色列
[00:20:36.600 --> 00:20:37.840]  是伊朗操控
[00:20:37.840 --> 00:20:39.880]  伊朗給他的東西
[00:20:39.880 --> 00:20:43.000]  有其他國家我不說那些
[00:20:43.000 --> 00:20:45.280]  他會將他的基地
[00:20:45.280 --> 00:20:47.120]  將他的重要的東西
[00:20:47.120 --> 00:20:49.680]  放在醫院下面
[00:20:49.680 --> 00:20:55.040]  將醫院變成人肉擋箭牌
[00:20:55.040 --> 00:20:56.080]  以色列知道
[00:20:56.080 --> 00:21:00.160]  如果伊朗他發明到核彈
[00:21:00.160 --> 00:21:01.840]  可能將來不是核彈
[00:21:01.840 --> 00:21:06.240]  因為核彈很快將整個人類摧毀
[00:21:06.240 --> 00:21:08.440]  你想想甚至任何一個國家
[00:21:08.440 --> 00:21:09.880]  美國打去大陸
[00:21:09.880 --> 00:21:12.640]  或者大陸打去美國
[00:21:12.640 --> 00:21:16.920]  我相信連貫很多國家都會遭災
[00:21:16.920 --> 00:21:19.520]  有人說可能住在澳洲比較好
[00:21:19.520 --> 00:21:21.480]  我妹妹在澳洲
[00:21:21.480 --> 00:21:22.240]  有人問你
[00:21:22.240 --> 00:21:23.280]  有沒有家人在澳洲
[00:21:23.280 --> 00:21:24.480]  有舉手
[00:21:24.480 --> 00:21:25.240]  沒有
[00:21:25.240 --> 00:21:27.920]  那你快點申請澳洲
[00:21:27.920 --> 00:21:30.920]  可能澳洲沒事也不一定
[00:21:30.920 --> 00:21:32.760]  你知道真是
[00:21:32.760 --> 00:21:33.680]  以色列很慘
[00:21:33.680 --> 00:21:35.840]  他現在希望找人和平
[00:21:35.840 --> 00:21:37.600]  你去胡塞打他
[00:21:37.600 --> 00:21:38.240]  這個打他
[00:21:38.240 --> 00:21:39.920]  那個打他
[00:21:39.920 --> 00:21:41.560]  有一個人走來告訴他
[00:21:41.560 --> 00:21:44.000]  我可以跟你講和平
[00:21:44.000 --> 00:21:47.680]  所以以色列就很開心
[00:21:47.680 --> 00:21:49.680]  稍後再說這件事
[00:21:49.680 --> 00:21:51.800]  敵基督的行徑是甚麼呢
[00:21:51.800 --> 00:21:53.840]  由四節到十節就講他的行徑
[00:21:53.840 --> 00:21:56.160]  第一是挑戰權威
[00:21:56.160 --> 00:21:57.920]  讀一次 第四節
[00:21:57.920 --> 00:21:59.280]  「又拜那一弓」
[00:21:59.280 --> 00:22:02.360]  「因為他將自己的權柄給了獸」
[00:22:02.360 --> 00:22:03.360]  「也拜獸」
[00:22:03.360 --> 00:22:05.240]  「誰能給者獸」
[00:22:05.240 --> 00:22:07.840]  「誰能與他交戰」
[00:22:07.840 --> 00:22:11.400]  「誰能給者獸」
[00:22:11.400 --> 00:22:13.720]  魔鬼頭就是要玩弄人
[00:22:13.720 --> 00:22:15.880]  讓人看到
[00:22:15.880 --> 00:22:17.560]  就是
[00:22:17.560 --> 00:22:18.880]  這個「誰能給獸」就是
[00:22:18.880 --> 00:22:20.520]  你看我的獸
[00:22:20.520 --> 00:22:22.600]  我將他訓練
[00:22:22.600 --> 00:22:25.280]  我將他的權柄給他
[00:22:25.280 --> 00:22:27.320]  他成為全人類的
[00:22:27.320 --> 00:22:30.760]  一個最厲害的一個王
[00:22:30.760 --> 00:22:33.000]  一個統治者
[00:22:33.000 --> 00:22:34.560]  「誰能給者獸」
[00:22:34.560 --> 00:22:37.760]  這個比對米加勒天使的名字
[00:22:37.760 --> 00:22:39.040]  米加勒天使叫甚麼
[00:22:39.040 --> 00:22:42.480]  「誰能與神相比」
[00:22:42.480 --> 00:22:46.160]  現在他就去挑戰取笑
[00:22:46.160 --> 00:22:50.440]  「誰能與給者獸」
[00:22:50.440 --> 00:22:53.320]  所以選民可能都被迷惑
[00:22:53.320 --> 00:22:54.120]  他挑戰權威
[00:22:54.120 --> 00:22:56.240]  你不用拜 不用拜上帝
[00:22:56.240 --> 00:22:57.680]  拜我就可以了
[00:22:57.680 --> 00:23:01.200]  第二 褻瀆上帝
[00:23:01.200 --> 00:23:03.680]  給他誇大褻瀆的話
[00:23:03.680 --> 00:23:04.840]  我們趕鬼
[00:23:04.840 --> 00:23:06.640]  我也有很多不同的趕鬼經驗
[00:23:06.640 --> 00:23:07.800]  在香港
[00:23:07.800 --> 00:23:10.800]  我記得以前神學院
[00:23:10.800 --> 00:23:11.800]  第一次出隊
[00:23:11.800 --> 00:23:12.560]  好像第一次出隊
[00:23:12.560 --> 00:23:14.760]  跟張家欽姐妹
[00:23:14.760 --> 00:23:15.800]  滕近輝師母
[00:23:15.800 --> 00:23:17.480]  我是跟她同班同學
[00:23:17.480 --> 00:23:18.120]  她是大姐
[00:23:18.120 --> 00:23:20.560]  我是最小的弟弟
[00:23:20.560 --> 00:23:21.640]  一起出隊
[00:23:21.640 --> 00:23:25.880]  那個人被鬼附 玩了七年神等
[00:23:25.880 --> 00:23:28.160]  後來跟我們祈禱
[00:23:28.160 --> 00:23:30.240]  我們講耶穌基督的名字
[00:23:30.240 --> 00:23:32.560]  那個人是認真的
[00:23:32.560 --> 00:23:34.280]  我第一次有趕的經驗
[00:23:34.280 --> 00:23:35.480]  後來趕完鬼之後
[00:23:35.480 --> 00:23:37.760]  回到神學院的時候
[00:23:37.760 --> 00:23:41.560]  回到祈禱房
[00:23:41.560 --> 00:23:42.520]  我簡直是苦服
[00:23:42.520 --> 00:23:45.240]  原來耶穌的名字這麼厲害
[00:23:45.240 --> 00:23:46.920]  天是你的座位
[00:23:46.920 --> 00:23:48.040]  地是你的腳凳
[00:23:48.040 --> 00:23:50.280]  當我們宣佈耶穌基督的名字
[00:23:50.280 --> 00:23:53.560]  被鬼附和整件衣服都要趴下
[00:23:53.560 --> 00:23:57.080]  很多被鬼趕出來的人
[00:23:57.080 --> 00:23:58.720]  後來告訴我們
[00:23:58.720 --> 00:24:01.240]  他剛才跟你講什麼
[00:24:01.240 --> 00:24:03.440]  很多時候講褻瀆的說話
[00:24:03.440 --> 00:24:06.000]  褻瀆上帝 褻瀆耶穌的說話
[00:24:06.000 --> 00:24:07.640]  魔鬼就是做這件事
[00:24:07.640 --> 00:24:09.160]  他抵擋神
[00:24:09.160 --> 00:24:10.920]  他行徑就是這樣
[00:24:10.920 --> 00:24:12.960]  不怕我罵上帝
[00:24:12.960 --> 00:24:14.560]  這個就是褻瀆
[00:24:14.560 --> 00:24:16.480]  這裡講的是褻瀆的話
[00:24:16.480 --> 00:24:19.560]  是褻瀆神的名並他的帳幕
[00:24:19.560 --> 00:24:20.880]  他的住處
[00:24:20.880 --> 00:24:25.120]  以及那些住在天上的人
[00:24:25.120 --> 00:24:27.480]  第三 任意而行
[00:24:27.480 --> 00:24:29.680]  任意而行是指什麼呢
[00:24:29.680 --> 00:24:32.000]  這個任意而行就是
[00:24:32.000 --> 00:24:33.720]  他是離譜了
[00:24:33.720 --> 00:24:36.520]  抵擋主 高抬自己
[00:24:36.520 --> 00:24:40.000]  超過一切坐在神的殿裡面
[00:24:40.000 --> 00:24:41.520]  這個正正是
[00:24:41.520 --> 00:24:45.240]  褻瀆的後書二章四字所講的
[00:24:45.240 --> 00:24:47.200]  他是抵擋主 高抬自己
[00:24:47.200 --> 00:24:48.840]  超過一切稱為神
[00:24:48.840 --> 00:24:50.520]  以及一切受人敬拜
[00:24:50.520 --> 00:24:54.080]  坐在神的殿中自稱為神
[00:24:54.080 --> 00:24:55.520]  不過有一個限制
[00:24:55.520 --> 00:24:56.960]  四十二個月
[00:24:56.960 --> 00:25:00.640]  四十二個月就是三年半就完蛋了
[00:25:00.640 --> 00:25:02.000]  他多惡都好
[00:25:02.000 --> 00:25:03.760]  三年半
[00:25:03.760 --> 00:25:04.600]  不過在這個時候
[00:25:04.600 --> 00:25:06.120]  你知不知道他為什麼任意而行
[00:25:06.120 --> 00:25:09.040]  怎麼可以走去聖殿自稱為神呢
[00:25:09.040 --> 00:25:10.640]  就是說要做一件事
[00:25:10.640 --> 00:25:11.600]  要見聖殿
[00:25:11.600 --> 00:25:14.560]  請問現在以色列有沒有聖殿
[00:25:14.560 --> 00:25:15.720]  你不知道嗎
[00:25:15.720 --> 00:25:16.760]  有沒有聖殿
[00:25:16.760 --> 00:25:18.000]  是沒有的
[00:25:18.000 --> 00:25:19.400]  現在還沒有
[00:25:19.400 --> 00:25:20.280]  因為聖殿
[00:25:20.280 --> 00:25:22.920]  原本聖殿的遺址
[00:25:22.920 --> 00:25:25.080]  現在是有個清真寺在那裡
[00:25:25.080 --> 00:25:26.720]  不能動的
[00:25:26.720 --> 00:25:27.840]  是不是
[00:25:27.840 --> 00:25:28.960]  但是這個
[00:25:28.960 --> 00:25:32.520]  敵基督將來就會說服人
[00:25:32.520 --> 00:25:36.280]  可以使這個聖殿能夠被建立
[00:25:36.280 --> 00:25:38.160]  所以他很有力量的
[00:25:38.160 --> 00:25:38.960]  是不是
[00:25:38.960 --> 00:25:41.240]  他才能夠可以進去這個聖殿
[00:25:41.240 --> 00:25:43.600]  行毀壞可憎的
[00:25:43.600 --> 00:25:45.240]  可以來到
[00:25:45.240 --> 00:25:47.160]  可以來到告訴大家
[00:25:47.160 --> 00:25:48.080]  告訴選民
[00:25:48.080 --> 00:25:48.880]  我才是神
[00:25:48.880 --> 00:25:51.000]  你不用拜天上
[00:25:51.000 --> 00:25:53.880]  拜我就行了
[00:25:53.880 --> 00:25:56.600]  取替一切的祭祀
[00:25:56.600 --> 00:25:59.280]  跟這個安提阿古四世一樣
[00:25:59.280 --> 00:25:59.800]  一樣
[00:25:59.800 --> 00:26:01.400]  不過他是一個
[00:26:01.400 --> 00:26:03.400]  一個磨骸
[00:26:03.400 --> 00:26:05.280]  無加一
[00:26:05.280 --> 00:26:07.320]  最厲害的後來
[00:26:07.320 --> 00:26:10.080]  叫那些人獻一隻豬
[00:26:10.080 --> 00:26:11.400]  拉那些豬進去
[00:26:11.400 --> 00:26:12.440]  將那些豬血
[00:26:12.440 --> 00:26:15.480]  全部灑在這個聖殿裡面
[00:26:15.480 --> 00:26:18.160]  那些猶太人不肯吃豬
[00:26:18.160 --> 00:26:19.040]  不肯獻祭
[00:26:19.040 --> 00:26:19.960]  殺了他
[00:26:19.960 --> 00:26:20.880]  是不是
[00:26:20.880 --> 00:26:24.680]  所以才產生了馬加比的革命
[00:26:24.680 --> 00:26:27.600]  有一幫祭司的族裔
[00:26:27.600 --> 00:26:29.240]  他能夠不怕死
[00:26:29.240 --> 00:26:31.400]  他為了保護聖殿
[00:26:31.400 --> 00:26:32.400]  進行革命
[00:26:32.400 --> 00:26:33.720]  視死如歸
[00:26:33.720 --> 00:26:34.800]  那個馬加比
[00:26:34.800 --> 00:26:38.160]  那個安提阿古四世
[00:26:38.160 --> 00:26:40.520]  看不看得到這個刑具
[00:26:40.520 --> 00:26:42.680]  這個刑具就是殺你的了
[00:26:42.680 --> 00:26:43.440]  他說我不怕
[00:26:43.440 --> 00:26:44.920]  視死如歸
[00:26:44.920 --> 00:26:46.520]  他說甚至告訴他
[00:26:46.520 --> 00:26:47.160]  你知不知道
[00:26:47.160 --> 00:26:51.480]  將來你所面對的是永恆的滅亡
[00:26:51.480 --> 00:26:54.520]  反而這麼有把握
[00:26:54.520 --> 00:26:56.760]  安提阿古四世這麼殘酷
[00:26:56.760 --> 00:26:58.360]  這麼暴戾
[00:26:58.360 --> 00:27:02.280]  遠遠不及現在這個抹後的敵基督
[00:27:02.280 --> 00:27:04.440]  所以這個聖殿一定要建
[00:27:04.440 --> 00:27:06.360]  不然他怎麼做事
[00:27:06.360 --> 00:27:08.160]  他就是說服人可以建聖殿
[00:27:08.160 --> 00:27:09.520]  現在其實
[00:27:09.520 --> 00:27:10.600]  猶太人
[00:27:10.600 --> 00:27:12.720]  已經開始有這個聖殿委員會
[00:27:12.720 --> 00:27:15.520]  正在進行重建聖殿
[00:27:15.520 --> 00:27:18.360]  重建聖殿必須有幾個很重要的重點
[00:27:18.360 --> 00:27:20.560]  紅毛的母牛
[00:27:20.560 --> 00:27:21.760]  就是你的牛
[00:27:21.760 --> 00:27:24.480]  你的毛是全部紅色的
[00:27:24.480 --> 00:27:27.280]  有一兩條都不可以拿來獻祭
[00:27:27.280 --> 00:27:28.720]  要建在聖殿之前
[00:27:28.720 --> 00:27:30.640]  一定要有一個紅毛
[00:27:30.640 --> 00:27:32.520]  是沒有殘疾
[00:27:32.520 --> 00:27:34.440]  是差不多三歲到五歲
[00:27:34.440 --> 00:27:37.760]  那些毛是完全完美的
[00:27:37.760 --> 00:27:40.080]  才可以建
[00:27:40.080 --> 00:27:41.920]  最近找到了
[00:27:41.920 --> 00:27:43.640]  在美國的 Texas
[00:27:43.640 --> 00:27:44.960]  然後運了五隻去
[00:27:44.960 --> 00:27:46.640]  現在發現了兩隻不行
[00:27:46.640 --> 00:27:48.480]  還有三隻
[00:27:48.480 --> 00:27:50.960]  隨時準備
[00:27:50.960 --> 00:27:53.400]  祭司的職份
[00:27:53.400 --> 00:27:54.720]  有人學祭司
[00:27:54.720 --> 00:27:55.600]  怎麼做祭司
[00:27:55.600 --> 00:27:57.560]  怎麼來獻祭
[00:27:57.560 --> 00:27:58.560]  聖物
[00:27:58.560 --> 00:28:00.120]  聖殿的聖物
[00:28:00.120 --> 00:28:03.520]  這個約櫃找到了
[00:28:03.520 --> 00:28:04.920]  那些銅祭壇
[00:28:04.920 --> 00:28:07.080]  那些東西全部預備好了
[00:28:07.080 --> 00:28:09.680]  聖殿的原址是一個問題
[00:28:09.680 --> 00:28:11.960]  現在怎樣
[00:28:11.960 --> 00:28:17.240]  被清真寺擋住了
[00:28:17.240 --> 00:28:19.840]  如果你擋住它
[00:28:19.840 --> 00:28:21.480]  你就大戰了
[00:28:21.480 --> 00:28:24.600]  所以現在它們萬事俱備
[00:28:24.600 --> 00:28:25.800]  指的是什麼
[00:28:25.800 --> 00:28:27.400]  指的是地震
[00:28:27.400 --> 00:28:29.920]  地震之後大家鬥快建
[00:28:29.920 --> 00:28:31.560]  看誰建得快
[00:28:31.560 --> 00:28:33.240]  其實還有一樣
[00:28:33.240 --> 00:28:35.840]  就是阿伯拉罕計劃
[00:28:35.840 --> 00:28:38.480]  怎麼能夠鼓勵到
[00:28:38.480 --> 00:28:42.600]  旁邊的人不鼓噪
[00:28:42.600 --> 00:28:43.560]  不反對
[00:28:43.560 --> 00:28:45.280]  你要建聖殿
[00:28:45.280 --> 00:28:46.600]  他就說了一件事
[00:28:46.600 --> 00:28:49.960]  這個敵基督就有一個方法
[00:28:49.960 --> 00:28:51.160]  我們幾個宗教都是
[00:28:51.160 --> 00:28:53.360]  阿伯拉罕是我們的祖先
[00:28:53.360 --> 00:28:55.000]  猶太教是嗎
[00:28:55.000 --> 00:28:57.040]  猶太教很尊重阿伯拉罕
[00:28:57.040 --> 00:28:58.520]  我們的回教也是
[00:28:58.520 --> 00:28:59.880]  很尊重阿伯拉罕
[00:28:59.880 --> 00:29:01.480]  基督教也尊重
[00:29:01.480 --> 00:29:03.240]  因為他信心之父
[00:29:03.240 --> 00:29:04.280]  所以找一個銅
[00:29:04.280 --> 00:29:07.000]  這個敵基督很狡猾
[00:29:07.000 --> 00:29:10.280]  但是其實他在開始的時候
[00:29:10.280 --> 00:29:11.800]  好像是在幫助以色列
[00:29:11.800 --> 00:29:13.160]  講和平
[00:29:13.160 --> 00:29:15.840]  其實特朗普還沒有時間
[00:29:15.840 --> 00:29:18.040]  可以做到這件事
[00:29:18.040 --> 00:29:22.000]  他是能夠鼓勵伊斯蘭教的
[00:29:22.000 --> 00:29:25.240]  能夠可以就範
[00:29:25.240 --> 00:29:27.720]  可以建聖殿
[00:29:27.720 --> 00:29:28.920]  其實聖經裡面說的
[00:29:28.920 --> 00:29:30.320]  這個敵基督
[00:29:30.320 --> 00:29:32.960]  其實他真的會幫助以色列嗎
[00:29:32.960 --> 00:29:34.120]  你搞錯
[00:29:34.120 --> 00:29:35.360]  撒旦怎麼會
[00:29:35.360 --> 00:29:37.960]  一直都是侵吞這個婦人
[00:29:37.960 --> 00:29:40.480]  我們看看詩篇83篇
[00:29:40.480 --> 00:29:42.320]  其實我們在傳統上經常說
[00:29:42.320 --> 00:29:44.840]  這個十的腳趾頭是歐洲共同體
[00:29:44.840 --> 00:29:46.360]  我們應該有些改觀
[00:29:46.360 --> 00:29:47.800]  一到十字請大家讀
[00:29:47.800 --> 00:29:50.000]  神啊求你不要靜默
[00:29:50.000 --> 00:29:52.040]  神啊求你不要閉口
[00:29:52.040 --> 00:29:54.000]  也不要作聲
[00:29:54.000 --> 00:29:56.600]  因為你的仇敵軒揚
[00:29:56.600 --> 00:29:58.600]  恨你的抬起頭來
[00:29:58.600 --> 00:30:01.840]  他們同謀奸詐要害你的百姓
[00:30:01.840 --> 00:30:05.080]  彼此相要要害你所隱藏的人
[00:30:05.080 --> 00:30:06.800]  他們說來吧
[00:30:06.800 --> 00:30:09.160]  我們要將他剪除
[00:30:09.160 --> 00:30:11.160]  使他們不再成國
[00:30:11.160 --> 00:30:14.280]  使以色列的名不再被紀念
[00:30:14.280 --> 00:30:16.120]  他們同心相議
[00:30:16.120 --> 00:30:18.920]  彼此結盟要敵黨你
[00:30:18.920 --> 00:30:20.280]  第六節開始
[00:30:20.280 --> 00:30:21.840]  就是著著帳篷的
[00:30:21.840 --> 00:30:24.360]  以東人和以實瑪利人
[00:30:24.360 --> 00:30:27.240]  摩押和下甲人
[00:30:27.240 --> 00:30:29.600]  加巴勒
[00:30:29.600 --> 00:30:31.800]  阿門和阿瑪利
[00:30:31.800 --> 00:30:34.720]  菲利士並推羅的居民
[00:30:34.720 --> 00:30:36.880]  亞述和他們聯合
[00:30:36.880 --> 00:30:39.920]  他們作羅德子孫的幫手
[00:30:39.920 --> 00:30:40.800]  你看到
[00:30:40.800 --> 00:30:41.680]  我們時間關係
[00:30:41.680 --> 00:30:43.080]  我不讀完它了
[00:30:43.080 --> 00:30:44.080]  你知不知道
[00:30:44.080 --> 00:30:45.560]  這個就是什麼
[00:30:45.560 --> 00:30:47.080]  這個十國
[00:30:47.080 --> 00:30:50.840]  這個十國不是歐洲動靜體
[00:30:50.840 --> 00:30:52.160]  這個才能夠給
[00:30:52.160 --> 00:30:53.800]  敵基督可以有把持
[00:30:53.800 --> 00:30:55.080]  有口
[00:30:55.080 --> 00:30:57.400]  有這種的牙齒力
[00:30:57.400 --> 00:30:58.440]  去鼓勵的
[00:30:58.440 --> 00:31:01.320]  我們都是阿巴拉罕的後裔
[00:31:01.320 --> 00:31:04.120]  我們都是一起的
[00:31:04.120 --> 00:31:06.360]  那時以色列還表錯情
[00:31:06.360 --> 00:31:09.760]  以為敵基督就是救世主
[00:31:09.760 --> 00:31:11.640]  以色列很多時都表錯情
[00:31:11.640 --> 00:31:13.840]  他以為神揀選他是選民
[00:31:13.840 --> 00:31:16.880]  神只是愛他不愛幫人
[00:31:16.880 --> 00:31:21.520]  所以他也得到神的管教和刑罰
[00:31:21.520 --> 00:31:26.280]  所以敵基督最終是要操控世界
[00:31:26.280 --> 00:31:28.560]  他能夠制伏各族各方
[00:31:28.560 --> 00:31:30.040]  因為他有六祿祿
[00:31:30.040 --> 00:31:32.240]  操控全人類
[00:31:32.240 --> 00:31:34.160]  你去到哪裡都逃不掉
[00:31:34.160 --> 00:31:35.800]  如果你沒有六祿祿
[00:31:35.800 --> 00:31:37.200]  你不能買賣
[00:31:37.200 --> 00:31:39.160]  你就會餓死
[00:31:39.160 --> 00:31:41.360]  但如果你有這個
[00:31:41.360 --> 00:31:43.040]  在額上在頭上
[00:31:43.040 --> 00:31:44.280]  有這個印記的話
[00:31:44.280 --> 00:31:46.920]  你走到天角底他都追到你
[00:31:46.920 --> 00:31:48.320]  這個強權政治
[00:31:48.320 --> 00:31:49.640]  軍事能力
[00:31:49.640 --> 00:31:51.440]  經濟政治
[00:31:51.440 --> 00:31:53.720]  口才集於一身
[00:31:53.720 --> 00:31:54.480]  還有第四
[00:31:54.480 --> 00:31:58.080]  第五是壁打聖徒
[00:31:58.080 --> 00:32:00.800]  任憑他與聖徒爭戰並且得勝
[00:32:00.800 --> 00:32:03.880]  就是殺害聖人
[00:32:03.880 --> 00:32:08.120]  所以十四萬聖子可能是其中一群
[00:32:08.120 --> 00:32:09.840]  迷惑眾人
[00:32:09.840 --> 00:32:11.280]  凡住在地上名次
[00:32:11.280 --> 00:32:14.240]  從創世以來沒有記在
[00:32:14.240 --> 00:32:16.920]  被殺的羔羊生命冊上的
[00:32:16.920 --> 00:32:18.760]  都要拜他
[00:32:18.760 --> 00:32:19.760]  所以你會發覺
[00:32:19.760 --> 00:32:23.400]  魔鬼在門口迷惑很多人
[00:32:23.400 --> 00:32:28.160]  所以保羅在臨後四節是這樣說的
[00:32:28.160 --> 00:32:28.960]  我們一起讀
[00:32:28.960 --> 00:32:32.880]  此等不信的人被世界的神弄核了心眼
[00:32:32.880 --> 00:32:37.240]  不叫基督耶穌榮耀福音的光照他門
[00:32:37.240 --> 00:32:39.320]  這是很可惜
[00:32:39.320 --> 00:32:42.800]  所以幕後的人完全是橫梗撥翼
[00:32:42.800 --> 00:32:44.200]  甚至神刑罰的時候
[00:32:44.200 --> 00:32:47.640]  他還要向天上的神來褻瀆
[00:32:47.640 --> 00:32:48.920]  和奏作
[00:32:48.920 --> 00:32:50.400]  迷惑眾人
[00:32:50.400 --> 00:32:52.600]  甚至最後的迷惑眾人是甚麼
[00:32:52.600 --> 00:32:54.960]  在啟示錄第十六章十三到十四節
[00:32:54.960 --> 00:32:57.440]  他說我看見三個污穢的靈
[00:32:57.440 --> 00:32:59.440]  從青蛙 從龍口 獸口
[00:32:59.440 --> 00:33:00.880]  並假仙子口中出來
[00:33:00.880 --> 00:33:02.320]  他們在做甚麼
[00:33:02.320 --> 00:33:04.240]  本是魔鬼的靈施行其事
[00:33:04.240 --> 00:33:06.840]  出去普天下眾王那裏
[00:33:06.840 --> 00:33:11.120]  叫他們在神傳能者的大日聚集爭戰
[00:33:11.120 --> 00:33:13.520]  魔鬼真的想幫這個以色列
[00:33:13.520 --> 00:33:14.360]  不是的
[00:33:14.360 --> 00:33:15.920]  他根本上就是敵視
[00:33:15.920 --> 00:33:18.880]  要弄死他
[00:33:18.880 --> 00:33:20.480]  所以最後
[00:33:20.480 --> 00:33:22.600]  這個敵基督帶領這些
[00:33:22.600 --> 00:33:27.160]  這些所謂的眾王
[00:33:27.160 --> 00:33:29.040]  聚集爭戰 打甚麼人
[00:33:29.040 --> 00:33:30.880]  追逐以色列
[00:33:30.880 --> 00:33:32.920]  所以殺戮選民如種不救
[00:33:32.920 --> 00:33:34.800]  很慘啊 以色列人
[00:33:34.800 --> 00:33:35.880]  你知不知道
[00:33:35.880 --> 00:33:37.480]  當以色列人表錯情
[00:33:37.480 --> 00:33:40.640]  以為這個真的是他的救世主
[00:33:40.640 --> 00:33:41.480]  被迷惑
[00:33:41.480 --> 00:33:42.600]  哇 很厲害啊
[00:33:42.600 --> 00:33:43.400]  死而復活的
[00:33:43.400 --> 00:33:47.520]  這個才是真的救世主
[00:33:47.520 --> 00:33:48.920]  一七之半
[00:33:48.920 --> 00:33:50.040]  這個魔鬼
[00:33:50.040 --> 00:33:53.800]  這個敵基督就翻臉追殺他
[00:33:53.800 --> 00:33:56.240]  所以這個以色列人也很慘
[00:33:56.240 --> 00:33:58.480]  在這個《沙加利亞書》
[00:33:58.480 --> 00:34:00.160]  第十四章八到九節
[00:34:00.160 --> 00:34:02.200]  說到這個這地
[00:34:02.200 --> 00:34:04.400]  全地的人是指以色列
[00:34:04.400 --> 00:34:07.120]  三分之二被剪除
[00:34:07.120 --> 00:34:10.120]  三分之一就要刑存留
[00:34:10.120 --> 00:34:10.960]  只是話說的
[00:34:10.960 --> 00:34:13.000]  我要洗三分之一經火
[00:34:13.000 --> 00:34:15.480]  熬煉他們如熬煉銀子
[00:34:15.480 --> 00:34:17.600]  試煉他們如試煉金子
[00:34:17.600 --> 00:34:19.200]  他們開始真的明白
[00:34:19.200 --> 00:34:21.200]  原來救世主是甚麼
[00:34:21.200 --> 00:34:23.240]  賜我的
[00:34:23.240 --> 00:34:25.480]  眾目都要看見他
[00:34:25.480 --> 00:34:27.320]  這個啟述第一章不是這樣說嗎
[00:34:27.320 --> 00:34:30.000]  連刺他的人都看見他
[00:34:30.000 --> 00:34:30.880]  刺他的人就是
[00:34:30.880 --> 00:34:32.000]  把耶穌扔十隻
[00:34:32.000 --> 00:34:32.960]  就這幫人
[00:34:32.960 --> 00:34:34.640]  他們要悔改呼求神
[00:34:34.640 --> 00:34:35.560]  他們知道原來
[00:34:35.560 --> 00:34:37.280]  不是現在的敵基督
[00:34:37.280 --> 00:34:39.840]  不是現在坐在正殿那個
[00:34:39.840 --> 00:34:41.800]  是耶穌 耶穌救我
[00:34:41.800 --> 00:34:44.080]  他們被基督追打的時候
[00:34:44.080 --> 00:34:45.560]  追到甚麼呢
[00:34:45.560 --> 00:34:47.320]  去格蘭山
[00:34:47.320 --> 00:34:48.680]  他們能夠被
[00:34:48.680 --> 00:34:51.000]  可以能夠生存
[00:34:51.000 --> 00:34:52.560]  是躲在這個Petra
[00:34:52.560 --> 00:34:54.240]  大家知道Petra是甚麼地方嗎
[00:34:54.240 --> 00:34:56.120]  就是約旦的Petra
[00:34:56.120 --> 00:34:58.120]  碧堡庭英那個地方
[00:34:58.120 --> 00:35:01.240]  看電影有沒有看過
[00:35:01.240 --> 00:35:03.400]  人類的結局到了
[00:35:03.400 --> 00:35:04.840]  你看看
[00:35:04.840 --> 00:35:07.920]  撒馬尼亞書第十四章十二節說甚麼
[00:35:07.920 --> 00:35:08.440]  一起讀的
[00:35:08.440 --> 00:35:11.960]  耶和華用災殃攻擊那與耶路撒冷
[00:35:11.960 --> 00:35:13.400]  真正的列國
[00:35:13.400 --> 00:35:14.800]  列國打他
[00:35:14.800 --> 00:35:15.720]  必是這樣
[00:35:15.720 --> 00:35:17.320]  兩將站立的時候
