
[00:00:00.000 --> 00:00:07.060]  今日已經是整年度要講季題的最後一講
[00:16:54.920 --> 00:16:57.400]  你的主人都不要你
[00:16:57.400 --> 00:16:58.320]  在這個世界上
[00:16:58.320 --> 00:16:59.640]  再沒有你的名字
[00:16:59.640 --> 00:17:02.280]  再沒有你的存在了
[00:17:02.280 --> 00:17:05.560]  弱室如何去面對他自己的人生呢
[00:17:05.560 --> 00:17:07.520]  聖經又再出現
[00:17:07.520 --> 00:17:10.160]  在三十九章上世紀說
[00:17:10.160 --> 00:17:14.800]  但是神仍然與弱室同在
[00:17:14.800 --> 00:17:17.960]  向他施恩
[00:17:17.960 --> 00:17:20.120]  弱室成為了監等
[00:17:20.120 --> 00:17:22.400]  竟然在監獄裏面
[00:17:22.400 --> 00:17:24.280]  都能夠被提升
[00:17:24.280 --> 00:17:26.880]  因為他辦事很有條理
[00:17:26.880 --> 00:17:28.360]  聖經形容就是說
[00:17:28.360 --> 00:17:32.520]  因為耶和華是與弱室同在
[00:17:32.520 --> 00:17:34.480]  耶和華使他所作的
[00:17:34.480 --> 00:17:36.520]  盡都順利
[00:17:36.520 --> 00:17:38.240]  既然擺在你手上的事
[00:17:38.240 --> 00:17:39.200]  都順利
[00:17:39.200 --> 00:17:40.440]  於是監獄長
[00:17:40.440 --> 00:17:42.400]  就將管理監獄的事
[00:17:42.400 --> 00:17:46.560]  都交在弱室的手上
[00:17:46.560 --> 00:17:47.240]  所以我們第一
[00:17:47.240 --> 00:17:49.160]  我們假想去想一下
[00:17:49.160 --> 00:17:50.880]  弱室真的很慘
[00:17:50.880 --> 00:17:52.560]  很無辜
[00:17:52.560 --> 00:17:54.120]  被人出賣
[00:17:54.120 --> 00:17:56.040]  還是被自己兄弟出賣
[00:17:56.040 --> 00:17:58.200]  他衷心去做一個僕人
[00:17:58.200 --> 00:18:00.840]  竟然又被主母誣告
[00:18:00.840 --> 00:18:02.720]  今天去到監獄
[00:18:02.720 --> 00:18:03.880]  死路一條
[00:18:03.880 --> 00:18:05.640]  再沒有什麼機會出來
[00:18:05.640 --> 00:18:07.840]  但是他仍然可以被
[00:18:07.840 --> 00:18:11.120]  這個監獄長看得起
[00:18:11.120 --> 00:18:11.960]  你就知道
[00:18:11.960 --> 00:18:12.760]  其實每一個
[00:18:12.760 --> 00:18:15.600]  我們認為很慘的形容詞的背後
[00:18:15.600 --> 00:18:19.720]  我想弱室不是躺平在這裏
[00:18:19.720 --> 00:18:22.160]  他一定不是一坨東西在這裏
[00:18:22.160 --> 00:18:23.440]  如果不是
[00:18:23.440 --> 00:18:26.040]  身邊的人都不會提拔你
[00:18:26.040 --> 00:18:27.720]  都不會將重任交給你
[00:18:27.720 --> 00:18:32.440]  你連展現凡事亨通順利的機會都沒有
[00:18:32.440 --> 00:18:33.760]  問題來了
[00:18:33.760 --> 00:18:37.560]  為什麼上帝不救他呢
[00:18:37.560 --> 00:18:39.120]  只是與他同在
[00:18:39.120 --> 00:18:40.920]  但他仍然做奴隸
[00:18:40.920 --> 00:18:42.560]  他仍然是監等
[00:18:42.560 --> 00:18:44.200]  為什麼呢
[00:18:44.200 --> 00:18:45.560]  原來你有沒有想過
[00:18:45.560 --> 00:18:46.680]  故事發展下去
[00:18:46.680 --> 00:18:49.160]  就是因為他下監獄
[00:18:49.160 --> 00:18:50.520]  他才有機會認識到
[00:18:50.520 --> 00:18:53.520]  這兩個對他生命當中很重要的人
[00:18:53.520 --> 00:18:55.920]  其中一個就是酒症
[00:18:55.920 --> 00:18:57.080]  裏面不知道為什麼
[00:18:57.080 --> 00:18:59.840]  法老王最親近服侍法老的兩個
[00:18:59.840 --> 00:19:01.200]  都坐牢了
[00:19:01.200 --> 00:19:02.720]  一個管理膳食的
[00:19:02.720 --> 00:19:05.400]  一個管理喝酒的
[00:19:05.400 --> 00:19:08.160]  他們兩個都是發了一些奇怪的夢
[00:19:08.160 --> 00:19:09.560]  於是就聊著聊著
[00:19:09.560 --> 00:19:10.960]  弱室後辦事
[00:19:10.960 --> 00:19:12.600]  就幫他們解夢
[00:19:12.600 --> 00:19:13.960]  簡單地說
[00:19:13.960 --> 00:19:15.760]  那個線長三天後
[00:19:15.760 --> 00:19:17.800]  就真的被人斬頭死了
[00:19:17.800 --> 00:19:20.920]  而酒症是有機會復職的
[00:19:20.920 --> 00:19:23.000]  弱室見到曙光
[00:19:23.000 --> 00:19:24.920]  他馬上跟酒症說
[00:19:24.920 --> 00:19:26.000]  如果有一天
[00:19:26.000 --> 00:19:28.320]  你真的可以怎麼樣
[00:19:28.320 --> 00:19:29.320]  被釋放出去
[00:19:29.320 --> 00:19:31.920]  回到法老身邊復職呢
[00:19:31.920 --> 00:19:33.840]  請你紀念我
[00:19:33.840 --> 00:19:35.280]  施恩於我
[00:19:35.280 --> 00:19:38.080]  要告訴法老我是冤枉的
[00:19:38.080 --> 00:19:41.560]  因為如果他沒有辦法去平反
[00:19:41.560 --> 00:19:45.240]  是沒有機會再出來了
[00:19:45.240 --> 00:19:46.720]  他所有的盼望
[00:19:46.720 --> 00:19:49.880]  就是擺在酒症的身上
[00:19:49.880 --> 00:19:51.960]  但是不知道為什麼
[00:19:51.960 --> 00:19:54.720]  上帝豈不是經常都與他同在的嗎
[00:19:54.720 --> 00:19:56.520]  為什麼今次好像上帝
[00:19:56.520 --> 00:19:58.880]  聽不到他的懇求似的
[00:19:58.880 --> 00:20:01.360]  結果酒症是復了職
[00:20:01.360 --> 00:20:02.960]  但是聖經說
[00:20:02.960 --> 00:20:05.480]  酒症卻不紀念弱室
[00:20:05.480 --> 00:20:08.120]  竟然忘記了他
[00:20:08.120 --> 00:20:09.040]  開心得太
[00:20:09.040 --> 00:20:11.720]  都不記得曾經有過這樣的事
[00:20:11.720 --> 00:20:13.720]  這樣的一個人
[00:20:13.720 --> 00:20:18.040]  而且這段時間不短
[00:20:18.040 --> 00:20:22.000]  當你在很多困難的裏面去呼求
[00:20:22.000 --> 00:20:23.800]  你又覺得你自己
[00:20:23.800 --> 00:20:26.520]  都跟從上帝的心意去行
[00:20:26.520 --> 00:20:30.800]  但是為什麼你仍然在困難當中
[00:20:30.800 --> 00:20:33.120]  你還未見到曙光的
[00:20:33.120 --> 00:20:35.000]  是不是上帝不理你
[00:20:35.000 --> 00:20:37.160]  是不是上帝都忘記了你
[00:20:37.160 --> 00:20:39.240]  你應該說從來沒有神存在的
[00:20:39.240 --> 00:20:42.480]  是我自己過往傻的
[00:20:42.480 --> 00:20:44.320]  在我們絕望的裏面
[00:20:44.320 --> 00:20:46.560]  有很多負面的思想
[00:20:46.560 --> 00:20:49.720]  一定是充斥在我們的腦海當中
[00:20:49.720 --> 00:20:53.440]  但是上帝的意念是高過人的意念
[00:20:53.440 --> 00:20:55.040]  我們想的東西
[00:20:55.040 --> 00:20:56.320]  如果想得到
[00:20:56.320 --> 00:20:58.920]  我們就是神
[00:20:58.920 --> 00:21:00.480]  聖經沒有解釋
[00:21:00.480 --> 00:21:03.720]  也沒有說上帝如何去安慰弱室諸如此類
[00:21:03.720 --> 00:21:06.760]  總之時間就過去了
[00:21:06.760 --> 00:21:09.920]  而且一去就去了兩年
[00:21:09.920 --> 00:21:12.520]  兩年後法老又做夢
[00:21:12.520 --> 00:21:13.600]  那夢又不知道是什麼
[00:21:13.600 --> 00:21:14.960]  又不知道為什麼
[00:21:14.960 --> 00:21:16.680]  在這個時候
[00:21:16.680 --> 00:21:19.760]  酒精終於記得
[00:21:19.760 --> 00:21:20.680]  是的
[00:21:20.680 --> 00:21:22.120]  我坐牢的時候
[00:21:22.120 --> 00:21:25.440]  有一個小孩他解夢很厲害
[00:21:25.440 --> 00:21:27.000]  於是就想一想
[00:21:27.000 --> 00:21:30.360]  才在監獄裏面將弱室提拔出來
[00:21:30.360 --> 00:21:33.160]  來幫法老王解夢
[00:21:33.160 --> 00:21:34.320]  長話短說
[00:21:34.320 --> 00:21:37.280]  那夢境就是對於法老一個很大的預言
[00:21:37.280 --> 00:21:39.360]  就是未來整個埃及地
[00:21:39.360 --> 00:21:41.320]  全地都會遇到饑荒
[00:21:41.320 --> 00:21:43.840]  所以他要好好作好準備
[00:21:43.840 --> 00:21:46.800]  法老見到這個精年人這麼厲害
[00:21:46.800 --> 00:21:48.680]  他連這些夢都解得通
[00:21:48.680 --> 00:21:51.320]  於是就興起了他
[00:21:51.320 --> 00:21:53.800]  將他由一個監等
[00:21:53.800 --> 00:21:56.560]  變成了埃及的宰相
[00:21:56.560 --> 00:21:59.560]  由弱室親自去統領七年豐年
[00:21:59.560 --> 00:22:01.680]  怎樣去儲藏食物
[00:22:01.680 --> 00:22:06.000]  好讓他能夠帶領整個埃及地
[00:22:06.000 --> 00:22:08.680]  去面對七年的荒烈
[00:22:08.680 --> 00:22:10.080]  丁子梅
[00:22:10.080 --> 00:22:13.160]  你有沒有見到弱室的生平都頗大件事
[00:22:13.160 --> 00:22:15.840]  上升和下降都很厲害
[00:22:15.840 --> 00:22:17.600]  真的心臟病血壓高那些
[00:22:17.600 --> 00:22:20.120]  都是可能應付不到的
[00:22:20.120 --> 00:22:24.560]  突然間在絕望裏面兩年都沒人尋問
[00:22:24.560 --> 00:22:26.960]  自己都沒有再有任何聲音
[00:22:26.960 --> 00:22:29.160]  都沒有什麼期望的時候
[00:22:29.160 --> 00:22:31.520]  竟然你被提到
[00:22:31.520 --> 00:22:33.480]  有一個這麼高的位置
[00:22:33.480 --> 00:22:36.320]  就是一人之下 萬人之上
[00:22:36.320 --> 00:22:38.880]  而且你還掌管了整個埃及
[00:22:38.880 --> 00:22:42.000]  所有的財富的安排
[00:22:42.000 --> 00:22:46.080]  如果讓你受屈辱這麼多年
[00:22:46.080 --> 00:22:48.480]  今天終於吐氣揚眉
[00:22:48.480 --> 00:22:51.360]  你會做什麼
[00:22:51.360 --> 00:22:54.120]  有些人說 當然是報仇
[00:22:54.120 --> 00:22:57.280]  還沒有冤有仇 還是報回頭
[00:22:57.280 --> 00:22:59.480]  但是很有趣的
[00:22:59.480 --> 00:23:04.040]  如果你是一個負能量的弱室
[00:23:04.040 --> 00:23:08.920]  我不知道你夠不夠膽接載上這個位置
[00:23:08.920 --> 00:23:11.400]  你可能會想 我是什麼人
[00:23:11.400 --> 00:23:12.880]  我只是一個奴隸
[00:23:12.880 --> 00:23:14.240]  我還有案底
[00:23:14.240 --> 00:23:15.640]  我哪有做得到
[00:23:15.640 --> 00:23:16.920]  做不來就更糟糕
[00:23:16.920 --> 00:23:18.480]  就是斬頭的
[00:23:18.480 --> 00:23:20.760]  可能你不敢接這個位置
[00:23:20.760 --> 00:23:22.480]  你對前面的焦慮
[00:23:22.480 --> 00:23:25.840]  根本是令你沒有辦法有能力有膽量
[00:23:25.840 --> 00:23:28.960]  來接受這麼偉大的使命
[00:23:28.960 --> 00:23:30.440]  但是很有趣
[00:23:30.440 --> 00:23:34.000]  弱室不單止能夠很正向的
[00:23:34.000 --> 00:23:39.160]  去面對這個人生另一個高峰
[00:23:39.160 --> 00:23:40.920]  而最重要的一件事
[00:23:40.920 --> 00:23:44.200]  在他和他的兄弟相遇的時間
[00:23:44.200 --> 00:23:45.960]  在《創世》的四十五章
[00:23:45.960 --> 00:23:50.040]  真的完全看到他如何去看待自己的一生
[00:23:50.040 --> 00:23:52.200]  「正向重構」這個字
[00:23:52.200 --> 00:23:54.080]  在他的故事短短這幾節裡面
[00:23:54.080 --> 00:23:55.960]  我們看得很清楚
[00:23:55.960 --> 00:23:58.520]  我們看到的是弱室很可憐
[00:23:58.520 --> 00:23:59.720]  弱室很慘
[00:23:59.720 --> 00:24:01.760]  弱室被自己親人出賣
[00:24:01.760 --> 00:24:04.160]  然後又被人冤枉
[00:24:04.160 --> 00:24:07.080]  然後人家又忘恩負義對他
[00:24:07.080 --> 00:24:09.440]  我們看到很多很多很慘的事
[00:24:09.440 --> 00:24:12.240]  是足以令到弱室成為一個
[00:24:12.240 --> 00:24:16.080]  絕望在監獄裡面自殺的囚犯
[00:24:16.080 --> 00:24:18.520]  但是不知為何
[00:24:18.520 --> 00:24:20.520]  每一個在關欄的裡面
[00:24:20.520 --> 00:24:23.800]  弱室都能夠乘載上帝給他的祝福
[00:24:23.800 --> 00:24:25.760]  轉化為一個力量
[00:24:25.760 --> 00:24:27.760]  你就見他一步一步
[00:24:27.760 --> 00:24:30.920]  去衝浪去面對他的人生
[00:24:30.920 --> 00:24:34.560]  到他能夠真是飛黃騰達最開心的時候
[00:24:34.560 --> 00:24:37.040]  他竟然講出這樣的說話
[00:24:37.040 --> 00:24:40.400]  兄弟和他相遇已經是很害怕的了
[00:24:40.400 --> 00:24:43.680]  因為自己做過些什麼自己很清楚
[00:24:43.680 --> 00:24:45.760]  在第五節那裡
[00:24:45.760 --> 00:24:47.160]  弱室跟他們說
[00:24:47.160 --> 00:24:50.920]  現在不要因你把我賣到這裏
[00:24:50.920 --> 00:24:52.600]  自憂自恨
[00:24:52.600 --> 00:24:55.600]  這是神差我在你們耳先來
[00:24:55.600 --> 00:24:58.320]  為要保存生命
[00:24:58.320 --> 00:25:01.040]  現在這地的饑荒已經兩年了
[00:25:01.040 --> 00:25:04.400]  還有五年不能耕種不能收成
[00:25:04.400 --> 00:25:07.080]  神差我在你們耳先來
[00:25:07.080 --> 00:25:10.600]  為要給你們存留魚種在地上
[00:25:10.600 --> 00:25:16.280]  又要大師拯救保存你們的生命
[00:25:16.280 --> 00:25:19.320]  弱室突然間講了一段話
[00:25:19.320 --> 00:25:21.400]  是我們想都想不到
[00:25:21.400 --> 00:25:22.800]  原來在弱室的心裡面
[00:25:22.800 --> 00:25:27.600]  他看整件事是完全從另一個方向
[00:25:27.600 --> 00:25:32.480]  他跟兄弟說不是你賣我來到埃及的
[00:25:32.480 --> 00:25:35.160]  是神差我來的
[00:25:35.160 --> 00:25:39.040]  過往種種的安排是上帝的心意
[00:25:39.040 --> 00:25:42.160]  上帝差我來到今時今日
[00:25:42.160 --> 00:25:46.800]  我能夠承接埃及宰相這一個崗位
[00:25:46.800 --> 00:25:48.120]  目的是什麼?
[00:25:48.120 --> 00:25:50.080]  目的是要拯救生命
[00:25:50.080 --> 00:25:52.720]  整個埃及的全國能夠儲糧
[00:25:52.720 --> 00:25:54.560]  不單止幫到他的國家
[00:25:54.560 --> 00:25:57.880]  也幫到鄰近國家的人可以過來買糧
[00:25:57.880 --> 00:26:01.120]  所以他的兄弟才會走來這裡買糧
[00:26:01.120 --> 00:26:03.040]  而最重要的一件事
[00:26:03.040 --> 00:26:05.680]  當弱室跟他的兄弟相認之後
[00:26:05.680 --> 00:26:08.280]  他將他的父家七十多人
[00:26:08.280 --> 00:26:13.080]  就完全接過來埃及地裡面享福
[00:26:13.080 --> 00:26:14.960]  宰相的家庭你明白嗎?
[00:26:14.960 --> 00:26:17.800]  法老都是很歡迎他的
[00:26:17.800 --> 00:26:20.160]  所以你明白為什麼以色列人
[00:26:20.160 --> 00:26:22.720]  在埃及地由七十多人
[00:26:22.720 --> 00:26:25.480]  後來摩西帶他們出埃及的時候
[00:26:25.480 --> 00:26:26.960]  是幾百萬的
[00:26:26.960 --> 00:26:28.920]  因為最初他們是享有
[00:26:28.920 --> 00:26:32.160]  很高很高很好的待遇的
[00:26:32.160 --> 00:26:34.080]  在弱室來說
[00:26:34.080 --> 00:26:37.160]  他怎樣去詮釋他過往所受的苦難
[00:26:37.160 --> 00:26:39.360]  不公平、屈辱呢?
[00:26:39.360 --> 00:26:40.160]  第八節
[00:26:40.160 --> 00:26:41.720]  他說這樣看來
[00:26:41.720 --> 00:26:45.760]  差我到這裡來的不是你們乃是神
[00:26:45.760 --> 00:26:50.360]  他又使我如法老的父作他全家的主
[00:26:50.360 --> 00:26:54.840]  並挨及全地的宰相
[00:26:54.840 --> 00:26:57.080]  弱室從另一個人的眼睛
[00:26:57.080 --> 00:26:59.200]  看到上帝在他的生命當中
[00:26:59.200 --> 00:27:00.840]  所編寫的一切
[00:27:00.840 --> 00:27:02.440]  好像一首歌一樣
[00:27:02.440 --> 00:27:03.720]  很多時候
[00:27:03.720 --> 00:27:07.680]  我們的人生都會遇到很多的困難和苦難
[00:27:07.680 --> 00:27:10.840]  我們都會有很多對信仰的懷疑
[00:27:10.840 --> 00:27:12.000]  我們都會問神
[00:27:12.000 --> 00:27:14.000]  神你有沒有聽我的禱告
[00:27:14.000 --> 00:27:17.080]  又或者有時候我們很堅守上帝的教導
[00:27:17.080 --> 00:27:18.520]  去做一些事情
[00:27:18.520 --> 00:27:21.960]  但我們看到的結果其實不是好的
[00:27:21.960 --> 00:27:23.560]  為甚麼會這樣呢?
[00:27:23.560 --> 00:27:25.320]  是不是我的信仰錯誤?
[00:27:25.320 --> 00:27:27.000]  還是說上帝偏心
[00:27:27.000 --> 00:27:29.920]  他只是看我旁邊的姐妹不理我呢?
[00:27:29.920 --> 00:27:33.360]  我們有很多負能量的想法
[00:27:33.360 --> 00:27:36.680]  魔鬼是四方八面去衝擊
[00:27:36.680 --> 00:27:39.760]  去理解我們跟上帝的關係
[00:27:39.760 --> 00:27:42.720]  在《針言》第十七章第三節這樣說
[00:27:42.720 --> 00:27:49.480]  「頂唯煉銀,勞唯煉金,唯有夜禍華,熬煉人心」
[00:27:49.480 --> 00:27:50.760]  上帝姐妹
[00:27:50.760 --> 00:27:51.600]  你有沒有想過
[00:27:51.600 --> 00:27:54.640]  如果你學校藥室去看你自己一生的時候
[00:27:54.640 --> 00:27:57.400]  你就會發現你一生遇到很多的事情
[00:27:57.400 --> 00:27:59.000]  可能你是不忿的
[00:27:59.000 --> 00:28:00.680]  你是不理解的
[00:28:00.680 --> 00:28:04.640]  為甚麼上帝會容許這些事發生在你的生命當中
[00:28:04.640 --> 00:28:07.080]  但你看看藥室的一生你就知道
[00:28:07.080 --> 00:28:10.120]  如果藥室一生都是那個發夢王
[00:28:10.120 --> 00:28:15.120]  都是在爸爸寵壞之下而成長的一個二世祖
[00:28:15.120 --> 00:28:17.920]  你想想他怎樣能夠
[00:28:17.920 --> 00:28:21.840]  去承載上帝給他這麼大的祝福呢?
[00:28:21.840 --> 00:28:23.440]  在人看起來
[00:28:23.440 --> 00:28:25.560]  成為奴隸
[00:28:25.560 --> 00:28:28.080]  甚至被冤枉下監
[00:28:28.080 --> 00:28:30.240]  這些所有的際遇
[00:28:30.240 --> 00:28:37.840]  都是微妙地去預備藥室成為宰相
[00:28:37.840 --> 00:28:40.320]  如果他還在爸爸身邊的二世祖
[00:28:40.320 --> 00:28:41.920]  他就馬上洗人做事
[00:28:41.920 --> 00:28:43.920]  永遠自己不懂得做事
[00:28:43.920 --> 00:28:49.160]  就好像貴子弟在家一樣
[00:28:49.160 --> 00:28:54.160]  藥室由最低微的奴隸升到能夠成為管家
[00:28:54.160 --> 00:28:55.560]  當中所操練的東西
[00:28:55.560 --> 00:28:57.880]  一定是他在家裡學不到的
[00:28:57.880 --> 00:29:03.040]  當他堅持走在上帝的心意當中拒絕的主母
[00:29:03.040 --> 00:29:05.320]  他的結局是差的
[00:29:05.320 --> 00:29:08.080]  但是也不是因為這個差的結局
[00:29:08.080 --> 00:29:09.800]  他這輩子都不用指望
[00:29:09.800 --> 00:29:12.720]  有機會見到法老
[00:29:12.720 --> 00:29:14.560]  因為你是一個奴隸
[00:29:14.560 --> 00:29:19.080]  你憑什麼可以跟法老相遇呢?
[00:29:19.080 --> 00:29:21.280]  就是因為下到監獄當中
[00:29:21.280 --> 00:29:23.960]  他才有機會遇到走證
[00:29:23.960 --> 00:29:26.400]  也是因為這個走證被提升
[00:29:26.400 --> 00:29:28.240]  回到法老身邊
[00:29:28.240 --> 00:29:30.520]  才有機會提到他的名字
[00:29:30.520 --> 00:29:32.840]  帶到法老王的身邊
[00:29:32.840 --> 00:29:34.200]  所以每一件事
[00:29:34.200 --> 00:29:36.640]  在上帝為我們寫的劇本裡
[00:29:36.640 --> 00:29:40.200]  如果我們能夠甘心樂意去跟從的時候
[00:29:40.200 --> 00:29:45.760]  你就能夠乘載上帝為你所預備一切的福氣
[00:29:45.760 --> 00:29:49.080]  實際上我們面對著我們身邊很多的問題
[00:29:49.080 --> 00:29:50.640]  特別回到教會
[00:29:50.640 --> 00:29:51.520]  我們在小組
[00:29:51.520 --> 00:29:52.360]  我們有聽到
[00:29:52.360 --> 00:29:53.480]  我們有討論
[00:29:53.480 --> 00:29:55.280]  我們有去不同的刑會
[00:29:55.280 --> 00:29:56.200]  很多東西
[00:29:56.200 --> 00:29:59.440]  我相信我們在理性上是認知的
[00:29:59.440 --> 00:30:01.800]  可能你是藥室看回這個故事
[00:30:01.800 --> 00:30:04.680]  整件事你是會明白的
[00:30:04.680 --> 00:30:05.920]  但是很坦白
[00:30:05.920 --> 00:30:07.320]  是不是真的那麼難
[00:30:07.320 --> 00:30:11.240]  是不是那麼容易可以放下呢?
[00:30:11.240 --> 00:30:14.200]  你能夠真的那麼容易去饒恕呢?
[00:30:14.200 --> 00:30:17.440]  是不是真的那麼能夠去接受屈枉呢?
[00:30:17.440 --> 00:30:21.200]  我相信很多弟兄姊妹心底裡都是覺得很困難
[00:30:21.200 --> 00:30:22.760]  我們在教書的時候
[00:30:22.760 --> 00:30:24.240]  我常常都要用這幅圖
[00:30:24.240 --> 00:30:26.760]  這個已經是最簡單的冰山
[00:30:26.760 --> 00:30:29.080]  實際上在情緒的困擾裡
[00:30:29.080 --> 00:30:30.960]  我們很多時候都幫助弟兄姊妹
[00:30:30.960 --> 00:30:32.360]  重新去檢視
[00:30:32.360 --> 00:30:34.520]  為什麼你會那麼憤怒
[00:30:34.520 --> 00:30:37.240]  為什麼你會那麼不開心
[00:30:37.240 --> 00:30:38.520]  為什麼你會那麼焦慮
[00:30:38.520 --> 00:30:40.080]  常常都問他為什麼
[00:30:40.080 --> 00:30:42.240]  原因就是幫助他去想一下
[00:30:42.240 --> 00:30:43.760]  他這個情緒背後
[00:30:43.760 --> 00:30:45.320]  他一定是想到東西
[00:30:45.320 --> 00:30:47.640]  他才會有這樣的情緒
[00:30:47.640 --> 00:30:49.280]  正如小朋友
[00:30:49.280 --> 00:30:51.320]  為什麼會說謊
[00:30:51.320 --> 00:30:57.480]  一定是逃避痛苦
[00:30:57.480 --> 00:30:59.720]  他才會說謊的
[00:30:59.720 --> 00:31:01.640]  如果他說了謊
[00:31:01.640 --> 00:31:06.120]  媽媽說「聰明啊,你會說謊,請你吃雪糕」
[00:31:06.120 --> 00:31:07.600]  他有什麼怕什麼說謊
[00:31:07.600 --> 00:31:09.360]  什麼都會說謊
[00:31:09.360 --> 00:31:11.280]  如果我考試不合格
[00:31:11.280 --> 00:31:15.080]  爸爸媽媽都說「沒關係,我帶你去迪士尼一下」
[00:31:15.080 --> 00:31:17.480]  他馬上下次都不合格
[00:31:17.480 --> 00:31:21.720]  就是因為他預計的結果很差
[00:31:21.720 --> 00:31:24.240]  那當然是要逃避痛苦
[00:31:24.240 --> 00:31:25.520]  找到什麼方法
[00:31:25.520 --> 00:31:26.720]  總之不用打
[00:31:26.720 --> 00:31:28.920]  他就會做出來的
[00:31:28.920 --> 00:31:34.160]  同樣我們要改變我們的信念
[00:31:34.160 --> 00:31:35.440]  當你改變了的時候
[00:31:35.440 --> 00:31:37.800]  你會感覺到你的情緒是不同的
[00:31:37.800 --> 00:31:40.280]  因為你會覺得
[00:31:40.280 --> 00:31:43.480]  原來他是這樣的
[00:31:43.480 --> 00:31:46.040]  那我也可以接受的
[00:31:46.040 --> 00:31:48.840]  然後你的情緒得以舒緩
[00:31:48.840 --> 00:31:52.640]  你才有能力作出正確的行為
[00:31:52.640 --> 00:31:53.920]  不過
[00:31:53.920 --> 00:31:55.680]  在同一間教會
[00:31:55.680 --> 00:32:00.200]  超過三十年做了無數次的經歷神營會
[00:32:00.200 --> 00:32:02.280]  看著不同的人進來
[00:32:02.280 --> 00:32:04.200]  看著不同的人離開
[00:32:04.200 --> 00:32:05.880]  有些人在小組裡
[00:32:05.880 --> 00:32:08.880]  真的發覺生命是有很大的改變的
[00:32:08.880 --> 00:32:11.120]  但有些人幾十年在這裡
[00:32:11.120 --> 00:32:14.480]  都是在說舊事的事
[00:32:14.480 --> 00:32:16.640]  永遠都是在說舊事的事
[00:32:16.640 --> 00:32:18.280]  我的組長就明白了
[00:32:18.280 --> 00:32:21.360]  怎麼搞?搞多少都搞不定
[00:32:21.360 --> 00:32:23.000]  原因是什麼呢?
[00:32:23.000 --> 00:32:24.160]  丁姐妹
[00:32:24.160 --> 00:32:26.560]  在這一年我們學習的其中一季
[00:32:26.560 --> 00:32:28.440]  我們說的屬天的價值
[00:32:28.440 --> 00:32:31.400]  我覺得我們真的要好好地去反省和留意
[00:32:31.400 --> 00:32:32.920]  是不是所有的信念
[00:32:32.920 --> 00:32:35.200]  你可以移動的呢?
[00:32:35.200 --> 00:32:36.400]  當你在想的東西
[00:32:36.400 --> 00:32:39.680]  和聖經的原則有相反的時候
[00:32:39.680 --> 00:32:42.720]  你是不是真的願意放棄
[00:32:42.720 --> 00:32:44.920]  你固有的想法?
[00:32:44.920 --> 00:32:48.000]  有很多的我們口頭禪
[00:32:48.000 --> 00:32:49.120]  都沒有什麼對與錯的
[00:32:49.120 --> 00:32:50.800]  聽起來是很合理的
[00:32:50.800 --> 00:32:52.720]  最近經常聽到一些青年人說
[00:32:52.720 --> 00:32:55.320]  「人不為己,天誅地滅」
[00:32:55.320 --> 00:32:57.440]  在公司裡面
[00:32:57.440 --> 00:32:59.520]  老闆都叫我們不用幫人
[00:32:59.520 --> 00:33:01.520]  你幫他就凱許
[00:33:01.520 --> 00:33:03.200]  他始終要做自己的事
[00:33:03.200 --> 00:33:04.040]  你幫了他自己
[00:33:04.040 --> 00:33:05.000]  他做不好你自己的事
[00:33:05.000 --> 00:33:06.120]  那你指什麼?
[00:33:06.120 --> 00:33:07.960]  那我為什麼要幫人呢?
[00:33:07.960 --> 00:33:09.360]  但回過頭來
[00:33:09.360 --> 00:33:10.360]  小組討論、談判
[00:33:10.360 --> 00:33:12.200]  你又要愛人如己
[00:33:12.200 --> 00:33:15.400]  那是不是真的完全不能幫得了呢?
[00:33:15.400 --> 00:33:18.000]  當在這些掙扎裡面的時候
[00:33:18.000 --> 00:33:20.720]  我們很多時候都聽到某些頂智慧
[00:33:20.720 --> 00:33:24.040]  他們面對著小組
[00:33:24.040 --> 00:33:25.640]  面對著聽到
[00:33:25.640 --> 00:33:27.120]  他們會不喜歡聽的
[00:33:27.120 --> 00:33:28.720]  也不想小組討論的
[00:33:28.720 --> 00:33:30.120]  原因是什麼?
[00:33:30.120 --> 00:33:31.920]  心底裡面說「我知道」
[00:33:31.920 --> 00:33:34.160]  「不過我做不到」
[00:33:34.160 --> 00:33:35.680]  「我也知道要靈修」
[00:33:35.680 --> 00:33:37.560]  「我也知道很想經歷神」
[00:33:37.560 --> 00:33:39.680]  「不過我做不到」
[00:33:39.680 --> 00:33:42.440]  「我也知道這件事上帝不是很喜歡」
[00:33:42.440 --> 00:33:45.240]  「但是我喜歡」
[00:33:45.240 --> 00:33:47.000]  在這些掙扎裡面
[00:33:47.000 --> 00:33:48.120]  你想想
[00:33:48.120 --> 00:33:53.880]  我們都不能夠被上帝打造的時候
[00:33:53.880 --> 00:33:55.840]  我們怎麼能夠承載
[00:33:55.840 --> 00:33:59.520]  上帝為你預備的更大的福樂呢?
[00:33:59.520 --> 00:34:00.480]  簡單來說
[00:34:00.480 --> 00:34:01.600]  小朋友的手
[00:34:01.600 --> 00:34:04.440]  永遠都拿著他自己的臭毛巾
[00:34:04.440 --> 00:34:05.920]  死都不放的時候
[00:34:05.920 --> 00:34:07.080]  他永遠沒有手
[00:34:07.080 --> 00:34:10.160]  能夠接到你給他的漢堡包
