
[00:00:00.000 --> 00:00:04.000]  各位好,首先跟大家拜年
[00:20:07.000 --> 00:20:09.000]  就是利未記
[00:20:09.000 --> 00:20:11.000]  利未記
[00:20:11.000 --> 00:20:13.000]  整本書
[00:20:13.000 --> 00:20:15.000]  然後到文素記頭六章
[00:20:15.000 --> 00:20:17.000]  都是說什麼
[00:20:17.000 --> 00:20:19.000]  說敬拜的律例
[00:20:19.000 --> 00:20:21.000]  即是他們去到西乃山
[00:20:21.000 --> 00:20:23.000]  上帝告訴他們
[00:20:23.000 --> 00:20:25.000]  你見緩默我就和你們同在
[00:20:25.000 --> 00:20:27.000]  但是呢
[00:20:27.000 --> 00:20:29.000]  你和我
[00:20:29.000 --> 00:20:31.000]  是進入一個聖約
[00:20:31.000 --> 00:20:33.000]  covenant裏面
[00:20:33.000 --> 00:20:35.000]  一個關係的裏面
[00:20:35.000 --> 00:20:37.000]  而這個關係是怎樣的呢
[00:20:37.000 --> 00:20:39.000]  我們大家怎樣去維繫這個關係呢
[00:20:39.000 --> 00:20:41.000]  上帝就和我們同在
[00:20:41.000 --> 00:20:43.000]  那我們怎樣呢
[00:20:43.000 --> 00:20:45.000]  利未記第一章就開始說
[00:20:45.000 --> 00:20:47.000]  耶和華就叫摩西
[00:20:47.000 --> 00:20:49.000]  叫摩西去
[00:20:49.000 --> 00:20:51.000]  告訴以色列人
[00:20:51.000 --> 00:20:53.000]  他們怎樣去敬拜
[00:20:53.000 --> 00:20:55.000]  利未記裏面有很多的規條
[00:20:55.000 --> 00:20:57.000]  有很多的律例
[00:20:57.000 --> 00:20:59.000]  全部都是環繞著這件事
[00:20:59.000 --> 00:21:01.000]  就是怎樣去成為聖潔的子民
[00:21:01.000 --> 00:21:03.000]  怎樣去敬拜上帝
[00:21:03.000 --> 00:21:05.000]  一路講一路講
[00:21:05.000 --> 00:21:07.000]  講到文素記第六章
[00:21:07.000 --> 00:21:09.000]  都是在講這件事
[00:21:09.000 --> 00:21:11.000]  人數有多少
[00:21:11.000 --> 00:21:13.000]  我們呢
[00:21:13.000 --> 00:21:15.000]  是有耶和華和我們同在的一班子民
[00:21:15.000 --> 00:21:19.000]  我們怎樣去敬拜
[00:21:19.000 --> 00:21:21.000]  就是說呢
[00:21:21.000 --> 00:21:23.000]  我們要尊崇上帝
[00:21:23.000 --> 00:21:25.000]  要按照上帝
[00:21:25.000 --> 00:21:27.000]  給我們的規條
[00:21:27.000 --> 00:21:29.000]  上帝給我們的
[00:21:29.000 --> 00:21:31.000]  說話
[00:21:31.000 --> 00:21:33.000]  來去行事為人
[00:21:33.000 --> 00:21:35.000]  成為君尊的祭祀
[00:21:35.000 --> 00:21:37.000]  整堆中間
[00:21:37.000 --> 00:21:39.000]  利未記一章至文素記第六章
[00:21:39.000 --> 00:21:41.000]  都是在講這件事
[00:21:41.000 --> 00:21:43.000]  結束的時候
[00:21:43.000 --> 00:21:45.000]  上帝就跟阿倫說
[00:21:45.000 --> 00:21:47.000]  阿倫是祭祀
[00:21:47.000 --> 00:21:49.000]  祝福會從
[00:21:49.000 --> 00:21:51.000]  就是我們剛才讀的那段聖經
[00:21:51.000 --> 00:21:53.000]  文素記第六章24至26節
[00:21:53.000 --> 00:21:57.000]  所以那段聖經
[00:21:57.000 --> 00:21:59.000]  不可以這樣抽離
[00:21:59.000 --> 00:22:01.000]  然後就說
[00:22:01.000 --> 00:22:03.000]  這段就像是揮春一樣
[00:22:03.000 --> 00:22:05.000]  其實這段聖經是一個結束
[00:22:05.000 --> 00:22:07.000]  一個祭祀的
[00:22:07.000 --> 00:22:09.000]  祝福語是一個結束
[00:22:09.000 --> 00:22:11.000]  結束什麼呢
[00:22:11.000 --> 00:22:13.000]  就是神的子民知道他們
[00:22:13.000 --> 00:22:15.000]  進入了上帝的聖約
[00:22:15.000 --> 00:22:17.000]  的時候
[00:22:17.000 --> 00:22:19.000]  他們要去敬拜
[00:22:19.000 --> 00:22:21.000]  要去尊榮上帝
[00:22:21.000 --> 00:22:23.000]  然後文素記
[00:22:23.000 --> 00:22:25.000]  完了這個祝福才繼續起行
[00:22:25.000 --> 00:22:27.000]  如果你繼續看下去第七章第十章
[00:22:27.000 --> 00:22:29.000]  等等就講到第二年
[00:22:29.000 --> 00:22:31.000]  二月的時候百姓又再
[00:22:31.000 --> 00:22:33.000]  起行
[00:22:33.000 --> 00:22:35.000]  這裡突然間
[00:22:35.000 --> 00:22:37.000]  是時間停止了
[00:22:37.000 --> 00:22:39.000]  又出
[00:22:39.000 --> 00:22:41.000]  埃及記弄好了
[00:22:41.000 --> 00:22:43.000]  一路講下去
[00:22:43.000 --> 00:22:45.000]  就是講到我們成為了
[00:22:45.000 --> 00:22:47.000]  上帝的子民之後
[00:22:47.000 --> 00:22:49.000]  進入了這個關係
[00:22:49.000 --> 00:22:51.000]  這個聖約當中
[00:22:51.000 --> 00:22:53.000]  最後才有
[00:22:53.000 --> 00:22:55.000]  祭祀的祝福
[00:22:55.000 --> 00:22:57.000]  言下之意
[00:22:57.000 --> 00:22:59.000]  你要明白或體會
[00:22:59.000 --> 00:23:01.000]  這個所謂的祝福
[00:23:01.000 --> 00:23:03.000]  就不是單單
[00:23:03.000 --> 00:23:05.000]  是一段揮春的說話
[00:23:05.000 --> 00:23:07.000]  也不是單單
[00:23:07.000 --> 00:23:09.000]  我們敬拜之後
[00:23:09.000 --> 00:23:11.000]  牧師一定要講這句話
[00:23:11.000 --> 00:23:13.000]  我們才會祝福
[00:23:13.000 --> 00:23:15.000]  言下之意講什麼呢
[00:23:15.000 --> 00:23:17.000]  這段祭祀的祝福的說話
[00:23:17.000 --> 00:23:19.000]  就是你如果要與上帝的
[00:23:19.000 --> 00:23:21.000]  祝福有份的話
[00:23:21.000 --> 00:23:23.000]  你就一定要
[00:23:23.000 --> 00:23:25.000]  與上帝的約有份
[00:23:25.000 --> 00:23:27.000]  如果你不是成為
[00:23:27.000 --> 00:23:29.000]  上帝納約的子民的話
[00:23:29.000 --> 00:23:31.000]  你就得不到這個祝福
[00:23:31.000 --> 00:23:33.000]  並且
[00:23:33.000 --> 00:23:35.000]  你要得到這個祝福的時候
[00:23:35.000 --> 00:23:37.000]  你就要行在
[00:23:37.000 --> 00:23:39.000]  上帝的聖約的
[00:23:39.000 --> 00:23:41.000]  律法的裏面
[00:23:41.000 --> 00:23:43.000]  尼微紀一章至文曹記
[00:23:43.000 --> 00:23:45.000]  一路講的就是
[00:23:45.000 --> 00:23:47.000]  我們作為一個聖潔的子民
[00:23:47.000 --> 00:23:49.000]  作為代表上帝
[00:23:49.000 --> 00:23:51.000]  和有上帝的
[00:23:51.000 --> 00:23:53.000]  名字上帝的同在
[00:23:53.000 --> 00:23:55.000]  的一班人
[00:23:55.000 --> 00:23:57.000]  需要行在上帝的
[00:23:57.000 --> 00:23:59.000]  說話和律例的當中
[00:23:59.000 --> 00:24:01.000]  然後最後才會有
[00:24:01.000 --> 00:24:03.000]  上帝的祝福
[00:24:03.000 --> 00:24:05.000]  在新年的時候
[00:24:05.000 --> 00:24:07.000]  我們當然想聽
[00:24:07.000 --> 00:24:09.000]  祝福的說話
[00:24:09.000 --> 00:24:11.000]  不過讓我們知道
[00:24:11.000 --> 00:24:13.000]  最重要的
[00:24:13.000 --> 00:24:15.000]  不是因為祝福的說話
[00:24:15.000 --> 00:24:17.000]  好聽
[00:24:17.000 --> 00:24:19.000]  最重要的是我們能夠成為
[00:24:19.000 --> 00:24:21.000]  上帝的子民
[00:24:21.000 --> 00:24:23.000]  真正的敬拜他
[00:24:23.000 --> 00:24:25.000]  去根據他的說話
[00:24:25.000 --> 00:24:27.000]  來生活
[00:24:27.000 --> 00:24:29.000]  我們才能夠
[00:24:29.000 --> 00:24:31.000]  得到上帝的
[00:24:31.000 --> 00:24:33.000]  祝福 願意我們
[00:24:33.000 --> 00:24:35.000]  不只是單單聽一下
[00:24:35.000 --> 00:24:37.000]  一些好聽的說話
[00:24:37.000 --> 00:24:39.000]  而是我們立志
[00:24:39.000 --> 00:24:41.000]  來成為一個敬拜主
[00:24:41.000 --> 00:24:43.000]  來跟隨主
[00:24:43.000 --> 00:24:45.000]  去馴服他
[00:24:45.000 --> 00:24:47.000]  聽他說話的一班子民
[00:24:47.000 --> 00:24:49.000]  好不好
[00:24:49.000 --> 00:24:51.000]  這個就是我們新年的願望
[00:24:51.000 --> 00:24:53.000]  願上帝祝福各位
[00:24:53.000 --> 00:24:55.000]  好 又到我們牛年
[00:24:55.000 --> 00:24:57.000]  快問快答的時間
[00:24:57.000 --> 00:24:59.000]  我們講完之後 大家review一下
[00:24:59.000 --> 00:25:01.000]  到底最重要的
[00:25:01.000 --> 00:25:03.000]  重點是什麼呢
[00:25:03.000 --> 00:25:05.000]  希望大家能夠知道
[00:25:05.000 --> 00:25:07.000]  我們有幾條問題
[00:25:07.000 --> 00:25:09.000]  問大家 希望大家在
[00:25:09.000 --> 00:25:11.000]  留言的地方
[00:25:11.000 --> 00:25:13.000]  來到去
[00:25:13.000 --> 00:25:15.000]  將答案
[00:25:15.000 --> 00:25:17.000]  打下去 希望
[00:25:17.000 --> 00:25:19.000]  不知道你可不可以成為第一個
[00:25:19.000 --> 00:25:21.000]  第一條問題我想問的是
[00:25:21.000 --> 00:25:23.000]  準備好了嗎
[00:25:23.000 --> 00:25:25.000]  牛年快問快答就是
[00:25:25.000 --> 00:25:27.000]  舊約的亞倫的
[00:25:27.000 --> 00:25:29.000]  祝福詞是出自哪一卷書呢
[00:25:29.000 --> 00:25:31.000]  A是創世記
[00:25:31.000 --> 00:25:33.000]  B是出埃及記
[00:25:33.000 --> 00:25:35.000]  C是文數記
[00:25:35.000 --> 00:25:37.000]  是什麼呢
[00:25:37.000 --> 00:25:41.000]  沒錯
[00:25:41.000 --> 00:25:43.000]  答案就是
[00:25:43.000 --> 00:25:45.000]  文數記
[00:25:45.000 --> 00:25:47.000]  Book of Numbers
[00:25:47.000 --> 00:25:49.000]  第六章24至到
[00:25:49.000 --> 00:25:51.000]  第26節
[00:25:51.000 --> 00:25:53.000]  所以
[00:25:53.000 --> 00:25:57.000]  記住了
[00:25:57.000 --> 00:25:59.000]  是第六章出來的
[00:25:59.000 --> 00:26:01.000]  但是是立約之後
[00:26:01.000 --> 00:26:03.000]  有一大堆東西講到
[00:26:03.000 --> 00:26:05.000]  神的子民應該怎樣生活
[00:26:05.000 --> 00:26:07.000]  然後隨著有祝福而來
[00:26:07.000 --> 00:26:09.000]  第二條問題準備好了嗎
[00:26:09.000 --> 00:26:11.000]  第二條問題
[00:26:11.000 --> 00:26:13.000]  準備好了
[00:26:13.000 --> 00:26:15.000]  就是
[00:26:15.000 --> 00:26:17.000]  情當中有一首紅爆的英文
[00:26:17.000 --> 00:26:19.000]  基督教詩歌的歌名是什麼呢
[00:26:19.000 --> 00:26:21.000]  A. The Blessed
[00:26:21.000 --> 00:26:23.000]  B. The Blessing
[00:26:23.000 --> 00:26:25.000]  C. Bless Me
[00:26:25.000 --> 00:26:29.000]  這一段聖經
[00:26:29.000 --> 00:26:31.000]  基督教的詩歌
[00:26:31.000 --> 00:26:33.000]  來自文數記第六章
[00:26:33.000 --> 00:26:35.000]  那首歌
[00:26:35.000 --> 00:26:37.000]  是叫什麼呢
[00:26:37.000 --> 00:26:39.000]  很簡單
[00:26:39.000 --> 00:26:41.000]  就是
[00:26:41.000 --> 00:26:43.000]  Blessing
[00:26:43.000 --> 00:26:45.000]  祝福的祝福
[00:26:45.000 --> 00:26:47.000]  唯一的祝福
[00:26:47.000 --> 00:26:49.000]  第三條問題
[00:26:49.000 --> 00:26:51.000]  第三條問題
[00:26:51.000 --> 00:26:53.000]  第三條問題
[00:26:53.000 --> 00:26:55.000]  準備好了嗎
[00:26:55.000 --> 00:26:57.000]  第三條問題
[00:26:57.000 --> 00:27:01.000]  就是文數記的
[00:27:01.000 --> 00:27:03.000]  祝福語裏面
[00:27:03.000 --> 00:27:05.000]  祭祀的祝福語
[00:27:05.000 --> 00:27:07.000]  希伯來的原文三行裏面
[00:27:07.000 --> 00:27:09.000]  有多少個字母呢
[00:27:09.000 --> 00:27:11.000]  A. 10 20 30
[00:27:11.000 --> 00:27:13.000]  B. 10 20 25
[00:27:13.000 --> 00:27:15.000]  C. 50 15
[00:27:15.000 --> 00:27:17.000]  答案是什麼呢
[00:27:17.000 --> 00:27:21.000]  希伯來的原文
[00:27:21.000 --> 00:27:23.000]  有多少個字母呢
[00:27:23.000 --> 00:27:25.000]  三行裏面
[00:27:25.000 --> 00:27:27.000]  就是15 20
[00:27:27.000 --> 00:27:29.000]  15 20 25
[00:27:29.000 --> 00:27:31.000]  你自己數一下
[00:27:31.000 --> 00:27:33.000]  不數音標
[00:27:33.000 --> 00:27:35.000]  1 2 3 4 5
[00:27:35.000 --> 00:27:37.000]  6 7 8 9 10
[00:27:37.000 --> 00:27:39.000]  1 2 3 4 5
[00:27:39.000 --> 00:27:41.000]  第2行是20
[00:27:41.000 --> 00:27:43.000]  第3行是25
[00:27:43.000 --> 00:27:45.000]  現在我們
[00:27:45.000 --> 00:27:47.000]  去到最後一條問題
[00:27:47.000 --> 00:27:49.000]  最後一條問題
[00:27:49.000 --> 00:27:51.000]  就是第四條
[00:27:51.000 --> 00:27:53.000]  發現祭祀祝福語的古文卷裏面
[00:27:53.000 --> 00:27:55.000]  地點是遙散哪裡呢
[00:27:55.000 --> 00:27:57.000]  A. Catephino
[00:27:57.000 --> 00:27:59.000]  B. Catephine
[00:27:59.000 --> 00:28:01.000]  C. Mount Zion
[00:28:01.000 --> 00:28:03.000]  石安山
[00:28:03.000 --> 00:28:05.000]  答案是什麼呢
[00:28:07.000 --> 00:28:09.000]  就是Catephine
[00:28:09.000 --> 00:28:11.000]  Catephine
[00:28:11.000 --> 00:28:13.000]  在一個
[00:28:13.000 --> 00:28:15.000]  膊頭
[00:28:15.000 --> 00:28:17.000]  恩鸞山谷
[00:28:17.000 --> 00:28:19.000]  恩鸞山的
[00:28:19.000 --> 00:28:21.000]  堅上面
[00:28:21.000 --> 00:28:23.000]  OK
[00:28:23.000 --> 00:28:25.000]  我們希望輕鬆地
[00:28:25.000 --> 00:28:27.000]  跟你說一些祝福的
[00:28:27.000 --> 00:28:29.000]  說話
[00:28:29.000 --> 00:28:31.000]  也希望能夠幫助我們
[00:28:31.000 --> 00:28:33.000]  來到主的面前
[00:28:33.000 --> 00:28:35.000]  我們有他的恩典成為他立約的子民
[00:28:35.000 --> 00:28:37.000]  讓我們在生命當中
[00:28:37.000 --> 00:28:39.000]  得到他的祝福
[00:28:39.000 --> 00:28:41.000]  我們先跟心底人祈禱
[00:28:41.000 --> 00:28:43.000]  主愛多謝你給我們的
[00:28:43.000 --> 00:28:45.000]  祝福
[00:28:45.000 --> 00:28:47.000]  也讓我們知道這些不是理所當然的事
[00:28:47.000 --> 00:28:49.000]  是因為我們進入了
[00:28:49.000 --> 00:28:51.000]  你的承諾當中
[00:28:51.000 --> 00:28:53.000]  因為耶穌基督為我們所作
[00:28:53.000 --> 00:28:55.000]  他的救恩 他的補血洗淨我們
[00:28:55.000 --> 00:28:57.000]  他的十字架的恩典
[00:28:57.000 --> 00:28:59.000]  讓我們能夠成為君尊的
[00:28:59.000 --> 00:29:01.000]  能夠成為神國裏面的子民
[00:29:01.000 --> 00:29:03.000]  求主你自己親切地幫助我們
[00:29:03.000 --> 00:29:05.000]  讓我們能夠
[00:29:05.000 --> 00:29:07.000]  馴服你 敬拜你 跟隨你
[00:29:07.000 --> 00:29:09.000]  以致你的祝福
[00:29:09.000 --> 00:29:11.000]  能夠臨到
[00:29:11.000 --> 00:29:13.000]  也讓我們知道我們得到的祝福
[00:29:13.000 --> 00:29:15.000]  是一種宿命 永恆的祝福
[00:29:15.000 --> 00:29:17.000]  不是西人所給的
[00:29:17.000 --> 00:29:19.000]  和西人所給的有不同
[00:29:19.000 --> 00:29:21.000]  感謝你給我們的平安
[00:29:21.000 --> 00:29:23.000]  我們感恩 祈禱 奉主名禱
