
[00:00:00.000 --> 00:00:06.640]  這個題目都是跟我們中國人的文化傳統
[00:21:13.400 --> 00:21:15.160]  寫有中英文的
[00:21:15.160 --> 00:21:16.520]  就很清楚的思路
[00:21:16.520 --> 00:21:17.640]  就講一個人
[00:21:17.640 --> 00:21:20.200]  由信仰經過這麼多的歷程
[00:21:20.200 --> 00:21:22.320]  怎樣相信耶穌基督
[00:21:22.320 --> 00:21:25.000]  是一個合理的信仰
[00:21:25.000 --> 00:21:26.400]  那好了
[00:21:26.400 --> 00:21:28.400]  既然有這樣的問題
[00:21:28.400 --> 00:21:29.800]  那你說
[00:21:29.800 --> 00:21:31.240]  有沒有第三種說法
[00:21:31.240 --> 00:21:33.720]  有 基督教的說法
[00:21:33.720 --> 00:21:37.960]  就是很多一神觀的一種說法
[00:21:37.960 --> 00:21:40.400]  那如果你和那些
[00:21:40.400 --> 00:21:42.280]  比如說多神觀
[00:21:42.280 --> 00:21:43.280]  滿英神佛
[00:21:43.280 --> 00:21:45.320]  第二類世界觀的人
[00:21:45.320 --> 00:21:48.400]  還有兩點你可以和他講的
[00:21:48.400 --> 00:21:49.840]  第一
[00:21:49.840 --> 00:21:52.320]  極大部份認為
[00:21:52.320 --> 00:21:54.560]  不能即時得救
[00:21:54.560 --> 00:21:56.560]  無論你做到多好
[00:21:56.560 --> 00:21:59.880]  你仍然是去到西方淨土
[00:21:59.880 --> 00:22:03.520]  經過千百世的輪迴修煉
[00:22:03.520 --> 00:22:05.440]  才能夠解脫
[00:22:05.440 --> 00:22:06.640]  獲得正果
[00:22:06.640 --> 00:22:10.360]  這條路是無止境這麼長
[00:22:10.360 --> 00:22:11.720]  但是基督教
[00:22:11.720 --> 00:22:14.200]  有少少像佛教的神宗
[00:22:14.200 --> 00:22:16.360]  是非常之簡潔
[00:22:16.360 --> 00:22:17.200]  撇脫
[00:22:17.200 --> 00:22:18.040]  就是什麼呢
[00:22:18.040 --> 00:22:20.440]  信耶穌
[00:22:20.440 --> 00:22:21.920]  得永生
[00:22:21.920 --> 00:22:24.120]  當你打開你的心靈
[00:22:24.120 --> 00:22:26.200]  向做民主開放
[00:22:26.200 --> 00:22:28.600]  接受耶穌基督在你心裡
[00:22:28.600 --> 00:22:31.680]  你一刻就已經承受這個救恩
[00:22:31.680 --> 00:22:33.800]  不用千百世輪迴
[00:22:33.800 --> 00:22:35.680]  千百世的修煉
[00:22:35.680 --> 00:22:39.200]  我有時和一些信佛教很久的長者聊
[00:22:39.200 --> 00:22:41.360]  有一次去佛教醫院
[00:22:41.360 --> 00:22:43.520]  有一個老人間性腸齋
[00:22:43.520 --> 00:22:44.720]  很多年
[00:22:44.720 --> 00:22:48.840]  不知道是痛風還是怎樣
[00:22:48.840 --> 00:22:50.480]  我和他講笑
[00:22:50.480 --> 00:22:53.280]  我說你又痛風
[00:22:53.280 --> 00:22:55.040]  如果真是有一日
[00:22:55.040 --> 00:22:56.160]  八年歸老
[00:22:56.160 --> 00:22:57.800]  你很辛苦
[00:22:57.800 --> 00:22:59.200]  他說怎樣辛苦
[00:22:59.200 --> 00:23:00.560]  按你的宗教講
[00:23:00.560 --> 00:23:02.320]  你要行七七四十九日
[00:23:02.320 --> 00:23:04.680]  才去到那個目的地
[00:23:04.680 --> 00:23:06.400]  你的腳這麼痛風
[00:23:06.400 --> 00:23:07.480]  怎樣行
[00:23:07.480 --> 00:23:08.680]  他說有沒有快一點的
[00:23:08.680 --> 00:23:09.400]  我說有
[00:23:09.400 --> 00:23:10.640]  坐高鐵
[00:23:10.640 --> 00:23:11.760]  哪些高鐵
[00:23:11.760 --> 00:23:13.280]  信耶穌去高鐵
[00:23:13.280 --> 00:23:15.240]  我只是說笑而已
[00:23:15.240 --> 00:23:17.880]  我說有聖經根據的
[00:23:17.880 --> 00:23:20.440]  信耶穌不用七七四十九日
[00:23:20.440 --> 00:23:22.200]  這是靈魂旅程
[00:23:22.200 --> 00:23:23.040]  為什麼
[00:23:23.040 --> 00:23:25.560]  耶穌釘十字架的時候
[00:23:25.560 --> 00:23:28.400]  右邊的強盜信祂
[00:23:28.400 --> 00:23:29.360]  耶穌怎樣講
[00:23:29.360 --> 00:23:31.920]  我實實在在告訴你
[00:23:31.920 --> 00:23:35.240]  今天你要和我在一起
[00:23:35.240 --> 00:23:37.440]  原來一個作奸犯科
[00:23:37.440 --> 00:23:39.360]  因罪被釘十字架
[00:23:39.360 --> 00:23:41.520]  就是處死刑的時候
[00:23:41.520 --> 00:23:43.560]  一念之間的轉變
[00:23:43.560 --> 00:23:45.720]  讓耶穌進入他的心
[00:23:45.720 --> 00:23:48.600]  他不需要經過七七四十九日
[00:23:48.600 --> 00:23:50.480]  他們直接去到樂園
[00:23:50.480 --> 00:23:51.880]  與主同在
[00:23:51.880 --> 00:23:53.760]  好得無比
[00:23:53.760 --> 00:23:56.800]  聖經告訴我們
[00:23:56.800 --> 00:23:59.120]  人有靈魂的
[00:23:59.120 --> 00:24:02.680]  特別是瀕死經驗
[00:24:02.680 --> 00:24:04.040]  叫NDE
[00:24:04.040 --> 00:24:05.920]  Near Death Experience
[00:24:05.920 --> 00:24:07.880]  有很多的例子
[00:24:07.880 --> 00:24:10.280]  我最近在網上看到
[00:24:10.280 --> 00:24:12.920]  UCLA的醫學院
[00:24:12.920 --> 00:24:15.520]  有一個腦科的surgeon
[00:24:15.520 --> 00:24:16.880]  他自己
[00:24:16.880 --> 00:24:19.320]  他本來是一個猶太裔醫生
[00:24:19.320 --> 00:24:21.000]  他是一個無神論者
[00:24:21.000 --> 00:24:25.000]  但是到他瀕死 幾乎死回生
[00:24:25.000 --> 00:24:27.200]  他重新講他的經歷
[00:24:27.200 --> 00:24:30.240]  真的有那種離體的經歷
[00:24:30.240 --> 00:24:32.200]  離體的經歷證明
[00:24:32.200 --> 00:24:33.920]  人除了這個軀殼
[00:24:33.920 --> 00:24:35.720]  人還有靈魂
[00:24:35.720 --> 00:24:38.320]  最近美國一部暢銷書
[00:24:38.320 --> 00:24:40.720]  就是Heaven is for Real
[00:24:40.720 --> 00:24:42.320]  殿堂是真的
[00:24:42.320 --> 00:24:44.080]  還拍成電影
[00:24:44.080 --> 00:24:45.680]  講一個小朋友
[00:24:45.680 --> 00:24:48.360]  在死的過程被救回生
[00:24:48.360 --> 00:24:50.800]  他描寫那個經歷
[00:24:50.800 --> 00:24:52.960]  再講一個還沒信耶穌
[00:24:52.960 --> 00:24:55.080]  但是有瀕死經歷的人
[00:24:55.080 --> 00:24:56.920]  加心理印證
[00:24:56.920 --> 00:24:59.520]  我有一次跟一個很出名的作家
[00:24:59.520 --> 00:25:01.640]  陶傑吃飯
[00:25:01.640 --> 00:25:04.320]  因為他太太有時來查經班
[00:25:04.320 --> 00:25:06.560]  他小朋友有時去煮一盒
[00:25:06.560 --> 00:25:08.360]  我們在馬會吃飯
[00:25:08.360 --> 00:25:09.760]  就講到他
[00:25:09.760 --> 00:25:10.800]  他講到他
[00:25:10.800 --> 00:25:12.480]  就經常在一個電台
[00:25:12.480 --> 00:25:14.400]  要做深夜的節目
[00:25:14.400 --> 00:25:15.600]  每次坐車
[00:25:15.600 --> 00:25:17.360]  他是坐車頭的
[00:25:17.360 --> 00:25:19.080]  然後有兩個同事
[00:25:19.080 --> 00:25:20.960]  他就坐後面四個人
[00:25:20.960 --> 00:25:23.640]  那晚他說晨推鬼號
[00:25:23.640 --> 00:25:25.600]  那個西人同事
[00:25:25.600 --> 00:25:27.360]  一個箭步標前
[00:25:27.360 --> 00:25:30.400]  坐了他車頭的位置
[00:25:30.400 --> 00:25:32.320]  他就坐後面
[00:25:32.320 --> 00:25:34.280]  整輛車撞
[00:25:34.280 --> 00:25:38.720]  我聽說他三個同事都去世
[00:25:38.720 --> 00:25:41.080]  他自己重傷昏迷
[00:25:41.080 --> 00:25:42.960]  昏迷放了進醫院
[00:25:42.960 --> 00:25:44.280]  他家人來
[00:25:44.280 --> 00:25:45.960]  然後他醒來
[00:25:45.960 --> 00:25:48.400]  他告訴他家人
[00:25:48.400 --> 00:25:50.680]  他去到樓下醫院門口
[00:25:50.680 --> 00:25:53.280]  看見親友來的情況
[00:25:53.280 --> 00:25:55.000]  他去到隔離房
[00:25:55.000 --> 00:25:59.720]  聽到親友跟醫生談他的床房
[00:25:59.720 --> 00:26:02.560]  他亦都有上到天花板
[00:26:02.560 --> 00:26:05.520]  看回自己被急救的經驗
[00:26:05.520 --> 00:26:07.920]  陶傑自己親口講
[00:26:07.920 --> 00:26:11.360]  你不要說西人那些書很多
[00:26:11.360 --> 00:26:13.520]  這個就是香港所認識的人
[00:26:13.520 --> 00:26:15.280]  親口跟我講
[00:26:15.280 --> 00:26:16.360]  換言之
[00:26:16.360 --> 00:26:19.480]  這種醫學界或者超常心理學裏面
[00:26:19.480 --> 00:26:20.560]  所講的一種
[00:26:20.560 --> 00:26:23.680]  near death experience 人死經驗
[00:26:23.680 --> 00:26:26.000]  某種程度是證明
[00:26:26.000 --> 00:26:29.600]  很多從死亡當中救回生命
[00:26:29.600 --> 00:26:30.680]  所看的東西
[00:26:30.680 --> 00:26:32.320]  經歷的東西
[00:26:32.320 --> 00:26:36.080]  是去揭示人死不是燈滅
[00:26:36.080 --> 00:26:39.280]  是有另一種空間和世界
[00:26:39.280 --> 00:26:41.440]  比我們更嚴肅去思考
[00:26:41.440 --> 00:26:43.880]  靈魂的問題
[00:26:43.880 --> 00:26:45.640]  我讀大學的時候
[00:26:45.640 --> 00:26:46.760]  智學道論
[00:26:46.760 --> 00:26:49.920]  有一個英國的無神論的智學家
[00:26:49.920 --> 00:26:51.440]  寫過一本書
[00:26:51.440 --> 00:26:55.880]  這個無神論的智學家叫Antony Freeman
[00:26:55.880 --> 00:26:58.800]  他已經不在了
[00:26:58.800 --> 00:27:01.960]  但是早幾年他九十幾歲的時候
[00:27:01.960 --> 00:27:06.200]  他跟一個基督徒的學者辯論的過程裏面
[00:27:06.200 --> 00:27:07.680]  他發現
[00:27:07.680 --> 00:27:11.280]  上帝或者有神論
[00:27:11.280 --> 00:27:13.600]  是去解釋宇宙人生
[00:27:13.600 --> 00:27:17.560]  最完滿的一個思想哲學系統
[00:27:17.560 --> 00:27:21.360]  後來再跟另一個神學家辯論的時候
[00:27:21.360 --> 00:27:24.920]  那個神學家寫了一本七百幾頁的學術著作
[00:27:24.920 --> 00:27:28.000]  去討論耶穌的復活
[00:27:28.000 --> 00:27:31.000]  是否一種知識上的可能性
[00:27:31.000 --> 00:27:34.960]  和是否一種實際的可能性
[00:27:34.960 --> 00:27:36.960]  他在辯論當中
[00:27:36.960 --> 00:27:38.560]  亦都佔納
[00:27:38.560 --> 00:27:43.120]  耶穌基督復活是歷史上的可能性
[00:27:43.120 --> 00:27:45.600]  排除了其他的解釋
[00:27:45.600 --> 00:27:48.280]  如果一個九十幾歲
[00:27:48.280 --> 00:27:53.400]  堅持無神論教哲學思考這麼清晰的一個學者
[00:27:53.400 --> 00:27:56.920]  在面對基督教的世界觀比較
[00:27:56.920 --> 00:28:01.000]  和面對這些復活的證據裏面
[00:28:01.000 --> 00:28:03.520]  他都是一改初衷
[00:28:03.520 --> 00:28:06.800]  改了他九十年來那種想法
[00:28:06.800 --> 00:28:09.000]  你說一個這樣的人
[00:28:09.000 --> 00:28:12.160]  能不能夠很代表我們思考上
[00:28:12.160 --> 00:28:14.520]  是應該去重新思考呢
[00:28:14.520 --> 00:28:16.520]  耶穌基督的復活
[00:28:16.520 --> 00:28:18.920]  不單止帶來來生
[00:28:18.920 --> 00:28:22.640]  亦都帶來今生的一種盼望
[00:28:22.640 --> 00:28:27.160]  基督教的信仰是十分明晰簡潔的
[00:28:27.160 --> 00:28:31.080]  以信心來為我們開啟一個
[00:28:31.080 --> 00:28:32.600]  屬於上帝
[00:28:32.600 --> 00:28:34.040]  屬於真理
[00:28:34.040 --> 00:28:37.880]  屬於道德價值的一個世界
[00:28:37.880 --> 00:28:39.160]  在這個世界裏面
[00:28:39.160 --> 00:28:43.560]  除了我們能夠看到、經歷到真善美之外
[00:28:43.560 --> 00:28:49.320]  我們亦都能夠得到信、望、愛
[00:28:49.320 --> 00:28:52.920]  我們能夠有信心、有盼望
[00:28:52.920 --> 00:28:56.720]  和在現實生活能夠去履行愛
[00:28:56.720 --> 00:28:59.080]  這個是基督教最簡單
[00:28:59.080 --> 00:29:00.720]  但卻是最有力
[00:29:00.720 --> 00:29:04.240]  我們今日生活在這個世界很需要有信心
[00:29:04.240 --> 00:29:05.400]  不是對人有信心
[00:29:05.400 --> 00:29:07.360]  而是對上帝有信心
[00:29:07.360 --> 00:29:09.920]  以致我們在世間裏面
[00:29:09.920 --> 00:29:12.480]  能夠看到盼望出路
[00:29:12.480 --> 00:29:15.120]  這個盼望不是人的計劃方案
[00:29:15.120 --> 00:29:18.040]  而是來自對上帝的相信
[00:29:18.040 --> 00:29:20.400]  和給我們一種愛的能力
[00:29:20.400 --> 00:29:23.000]  不是單單是愛我們愛的人
[00:29:23.000 --> 00:29:25.320]  或者愛我們的人
[00:29:25.320 --> 00:29:28.560]  而是愛仇敵的能力
[00:29:28.560 --> 00:29:31.480]  化解冤仇的能力
[00:29:31.480 --> 00:29:33.360]  911的時候
[00:29:33.360 --> 00:29:38.920]  美國華盛頓的National Cathedral
[00:29:38.920 --> 00:29:42.320]  就舉行了一個911的祈禱會
[00:29:42.320 --> 00:29:46.800]  我當時看報紙看到一段很震撼的
[00:29:46.800 --> 00:29:48.040]  看電視都看到
[00:29:48.040 --> 00:29:50.160]  其實如果你當時看電視
[00:29:50.160 --> 00:29:51.320]  就是甚麼呢
[00:29:51.320 --> 00:29:55.960]  當時這個部署總統參加
[00:29:55.960 --> 00:29:57.840]  講到Bill Graham
[00:29:57.840 --> 00:30:00.560]  但是做主席那個人
[00:30:00.560 --> 00:30:03.120]  講了一句話很震撼
[00:30:03.120 --> 00:30:07.000]  Today we are here to prove that
[00:30:07.000 --> 00:30:09.800]  love is stronger than hate
[00:30:09.800 --> 00:30:11.560]  我們今天來這個地方
[00:30:11.560 --> 00:30:14.480]  不是怎樣去報仇打我破案這一刻
[00:30:14.480 --> 00:30:16.440]  而是要證明一樣東西
[00:30:16.440 --> 00:30:20.840]  愛的能力比仇恨的能力更大
[00:30:20.840 --> 00:30:24.800]  能夠在一個國家死了這麼多人
[00:30:24.800 --> 00:30:27.920]  遭遇這麼多困境裏面
[00:30:27.920 --> 00:30:31.000]  甚麼的說話能夠安慰人
[00:30:31.000 --> 00:30:34.040]  改變人仇恨的想法
[00:30:34.040 --> 00:30:35.600]  基督教的想法
[00:30:35.600 --> 00:30:40.320]  如今的常傳的有信有望有愛
[00:30:40.320 --> 00:30:44.760]  其中最大的就是愛
[00:30:44.760 --> 00:30:47.280]  當你打開你的心
[00:30:47.280 --> 00:30:50.080]  讓耶穌進入你的內心裏面
[00:30:50.080 --> 00:30:53.360]  直接對耶穌的啟示所有的東西
[00:30:53.360 --> 00:30:57.360]  究竟愛的能力就化在你心裏的一切
[00:30:57.360 --> 00:30:59.840]  我毫無盼望今天的訊息
[00:30:59.840 --> 00:31:03.200]  借助我們思想人的生與死
[00:31:03.200 --> 00:31:06.800]  體驗解釋死亡的幾種世界觀
[00:31:06.800 --> 00:31:11.880]  而最合理就是接受耶穌基督聖經裏面的世界觀
[00:31:11.880 --> 00:31:13.240]  願神賜福各位
[00:31:13.240 --> 00:31:14.440]  多謝各位
