
[00:00:00.000 --> 00:00:04.140]  讀兩節的聖經在約書亞記第四章第六到第七節
[00:18:38.710 --> 00:18:41.550]  讓聖徒能夠來服侍神
[00:18:41.550 --> 00:18:45.190]  讓所有的信徒都來服侍
[00:18:45.190 --> 00:18:49.790]  你需要明白今天你是活在新約時代
[00:18:49.790 --> 00:18:53.430]  新約時代跟舊約時代是不一樣的
[00:18:53.430 --> 00:18:57.950]  在舊約時代人們是不能夠直接來到神的面前
[00:18:57.950 --> 00:19:01.270]  他們要等祭司來幫助他們
[00:19:01.270 --> 00:19:04.670]  他們要等祭司來服侍他們
[00:19:04.670 --> 00:19:09.150]  但今天我們來到新約時代 我請問你誰是祭司
[00:19:09.150 --> 00:19:11.950]  是牧師傳道嗎
[00:19:11.950 --> 00:19:16.350]  在新約時代你就是祭司了
[00:19:16.350 --> 00:19:19.190]  所以彼得先說二章第九節怎麼說
[00:19:19.190 --> 00:19:21.950]  彼得在說 唯有你們是被簡選的族類
[00:19:21.950 --> 00:19:24.030]  有君尊的什麼
[00:19:24.030 --> 00:19:27.150]  祭司是聖潔的國 都是屬神的子民
[00:19:27.150 --> 00:19:28.630]  要叫你們宣揚那招
[00:19:28.630 --> 00:19:33.190]  你們出黑暗入奇妙光明者的美德
[00:19:33.190 --> 00:19:37.350]  我們剛才講的很清楚 在新約時代我們就是祭司了
[00:19:37.350 --> 00:19:41.310]  今天你不用再等別人來服侍你了
[00:19:41.310 --> 00:19:43.270]  事實上你就是祭司
[00:19:43.270 --> 00:19:47.710]  別人還等著你來服侍他們呢
[00:19:47.710 --> 00:19:53.390]  那你說我們怎麼樣在教會當中彼此的服侍呢
[00:19:53.390 --> 00:19:55.470]  這現在我越來越看見
[00:19:55.470 --> 00:20:01.310]  小組就是憑信徒侍奉最好的平台
[00:20:01.310 --> 00:20:05.550]  我在說小組就是憑信徒侍奉最好的平台
[00:20:05.550 --> 00:20:06.990]  因為在小組當中
[00:20:06.990 --> 00:20:10.950]  我們按照神所給我們不同的恩賜跟才幹
[00:20:10.950 --> 00:20:14.190]  我們能夠彼此的扶持 互相的關懷
[00:20:14.190 --> 00:20:18.390]  讓每一個不同的需要都能夠得到滿足
[00:20:18.390 --> 00:20:19.750]  在小組的服侍當中
[00:20:19.750 --> 00:20:23.310]  我們的靈命也才得以成長
[00:20:23.310 --> 00:20:27.310]  今天我看見有些基督徒常有錯誤的觀念
[00:20:27.310 --> 00:20:32.710]  那就是一定要等到我裝備好了 準備好了
[00:20:32.710 --> 00:20:34.510]  我再來服侍神
[00:20:34.510 --> 00:20:38.510]  這好像我們中國的武俠小說練功一樣
[00:20:38.510 --> 00:20:40.430]  我們有種觀念要練功
[00:20:40.430 --> 00:20:44.110]  練好了後我再出山服侍
[00:20:44.110 --> 00:20:46.230]  然後你錯了
[00:20:46.230 --> 00:20:50.310]  因為功夫可以一個人關起來練
[00:20:50.310 --> 00:20:52.310]  但生命的成長
[00:20:52.310 --> 00:20:55.950]  永遠沒有辦法一個人關起來成長
[00:20:55.950 --> 00:20:57.910]  不可能的
[00:20:57.910 --> 00:21:00.870]  事實上只有透過服侍
[00:21:00.870 --> 00:21:04.990]  你才能夠經歷生命的成熟長大
[00:21:04.990 --> 00:21:09.270]  你們特別是當你在服侍的過程當中
[00:21:09.270 --> 00:21:11.230]  遇見挫折的時候
[00:21:11.230 --> 00:21:14.150]  你才開始認識到你自己那麼有限
[00:21:14.150 --> 00:21:15.470]  那麼軟弱
[00:21:15.470 --> 00:21:17.750]  你才開始重新迴轉到神面前
[00:21:17.750 --> 00:21:21.510]  學習依靠神來經歷祂的得勝
[00:21:21.510 --> 00:21:26.950]  透過服侍我們的生命才可能成長
[00:21:26.950 --> 00:21:29.230]  事實上這些年當我在教會當中的時候
[00:21:29.230 --> 00:21:32.310]  我就看見我們中間很多的弟兄姊妹
[00:21:32.310 --> 00:21:37.630]  真的就在小組的服侍當中不斷的成熟長大
[00:21:37.630 --> 00:21:41.190]  從弟兄姊妹成為小組長
[00:21:41.190 --> 00:21:43.190]  成為驅魔
[00:21:43.190 --> 00:21:45.990]  事實上我看見神在我們中間
[00:21:45.990 --> 00:21:50.910]  真的已經建立一支很強大的平信徒軍隊了
[00:21:50.910 --> 00:21:52.270]  你們
[00:21:52.270 --> 00:21:55.710]  好多次我還記得當教會一些弟兄姊妹
[00:21:55.710 --> 00:21:57.950]  遇到緊急事件的時候
[00:21:57.950 --> 00:21:59.710]  等我趕到現場
[00:21:59.710 --> 00:22:01.790]  我發現小組長已經在了
[00:22:01.790 --> 00:22:03.590]  驅魔都已經在了
[00:22:03.590 --> 00:22:04.990]  該做的禱告都做完
[00:22:04.990 --> 00:22:06.270]  該處理的都處理完
[00:22:06.270 --> 00:22:10.110]  我忽然發現我是英雄無用武之地
[00:22:10.110 --> 00:22:11.710]  真的
[00:22:11.710 --> 00:22:12.590]  但是感謝神
[00:22:12.590 --> 00:22:15.870]  這不就是神對教會的心意嗎
[00:22:15.870 --> 00:22:17.190]  你們
[00:22:17.190 --> 00:22:20.310]  信徒要起來侍奉
[00:22:20.310 --> 00:22:21.950]  所以我在這真的鼓勵你
[00:22:21.950 --> 00:22:23.590]  如果你還沒有參加小組的話
[00:22:23.590 --> 00:22:27.190]  我鼓勵你要趕快選擇一個合適的小組來參加
[00:22:27.190 --> 00:22:31.670]  千萬不要在教會當中做一個獨行俠
[00:22:31.670 --> 00:22:32.990]  什麼是獨行俠
[00:22:32.990 --> 00:22:35.590]  就一天到晚獨來獨往
[00:22:35.590 --> 00:22:38.550]  有福自享有難自當
[00:22:38.550 --> 00:22:40.030]  獨行俠
[00:22:40.030 --> 00:22:43.830]  我告訴你你的生命是不可能成長的
[00:22:43.830 --> 00:22:46.270]  彼得在彼得前書二章第五節說得很好
[00:22:46.270 --> 00:22:46.270]  彼得在彼得前書二章第五節說得很好
[00:22:46.270 --> 00:22:46.270]  彼得在彼得前書二章第五節說得很好
[00:22:46.270 --> 00:22:46.310]  彼得在彼得前書二章第五節說得很好
[00:22:46.310 --> 00:22:46.350]  彼得在彼得前書二章第五節說得很好
[00:22:46.350 --> 00:22:50.430]  我們一同來念這個經文非常寶貴
[00:22:50.430 --> 00:22:53.950]  你們來到主面前就像活石被建造成為靈弓
[00:22:53.950 --> 00:22:55.590]  做聖潔的祭司
[00:22:55.590 --> 00:22:59.030]  藉著耶穌基督奉獻神所約納的靈祭
[00:22:59.030 --> 00:23:01.230]  這裡講得很清楚
[00:23:01.230 --> 00:23:04.470]  神的心意不是只是叫我們成為一個活石而已
[00:23:04.470 --> 00:23:05.190]  沒錯
[00:23:05.190 --> 00:23:07.030]  當我們接受耶穌我們個人救贖
[00:23:07.030 --> 00:23:09.110]  我們就是活石成為活石
[00:23:09.110 --> 00:23:11.750]  但是一個一個的活石
[00:23:11.750 --> 00:23:16.070]  神的心意不是要我們是東一塊西一塊活石
[00:23:16.070 --> 00:23:20.750]  神的心意是要我們每一個活石連接在一起
[00:23:20.750 --> 00:23:24.350]  然後被建造成為一個靈弓
[00:23:24.350 --> 00:23:28.830]  成為神榮耀同在的居所
[00:23:28.830 --> 00:23:33.870]  小組就是教會的一個凝聚力
[00:23:33.870 --> 00:23:37.310]  讓我們能夠彼此的配搭服侍
[00:23:37.310 --> 00:23:39.950]  成為一個基督的身體
[00:23:39.950 --> 00:23:41.430]  你們
[00:23:41.430 --> 00:23:42.830]  最後第四
[00:23:42.830 --> 00:23:47.030]  葉子為一智萬民代表著全地轉化的侍奉
[00:23:47.030 --> 00:23:48.190]  各位台獨來
[00:23:48.190 --> 00:23:53.230]  葉子為一智萬民代表著全地轉化的侍奉
[00:23:53.230 --> 00:23:57.750]  全地轉化的英文是Global Impact
[00:23:57.750 --> 00:24:01.670]  Global就是Global加Local
[00:24:01.670 --> 00:24:08.830]  所以意思就是要帶來全球以及本地的一個影響力
[00:24:08.830 --> 00:24:13.510]  弟兄姊妹今天教會不但需要有吸引力
[00:24:13.510 --> 00:24:15.030]  爆炸力
[00:24:15.030 --> 00:24:16.950]  凝聚力
[00:24:16.950 --> 00:24:20.230]  教會更需要一個外展力
[00:24:20.230 --> 00:24:25.110]  因為教會的存在不只是為了滿足自己的需要
[00:24:25.110 --> 00:24:29.750]  教會的存在更是為了那些還沒有進到教會的人
[00:24:29.750 --> 00:24:31.590]  你們
[00:24:31.590 --> 00:24:37.830]  那你說我們怎麼樣才能夠帶來全球跟本地的影響力呢
[00:24:37.830 --> 00:24:43.750]  首先第一個我們看見透過職堂宣教帶來全球的影響力
[00:24:43.750 --> 00:24:47.630]  弟兄姊妹今天我們需要不斷的職堂
[00:24:47.630 --> 00:24:50.190]  讓我們福音能夠在全世界擴展
[00:24:50.190 --> 00:24:52.470]  你說為什麼要職堂
[00:24:52.470 --> 00:24:55.950]  因為這麼多年當我在全世界各地做宣教事工的時候
[00:24:55.950 --> 00:24:57.350]  我發現一件事情
[00:24:57.350 --> 00:25:02.190]  職堂是一個最有效的傳福音策略
[00:25:02.190 --> 00:25:08.590]  因為有職堂是最能夠保存福音國旨的一個方法
[00:25:08.590 --> 00:25:11.350]  今天我們看大型的步道活動
[00:25:11.350 --> 00:25:13.190]  很多人信主
[00:25:13.190 --> 00:25:15.630]  可是流失率很大
[00:25:15.630 --> 00:25:17.390]  可是當我們職堂的時候
[00:25:17.390 --> 00:25:21.870]  我們能夠保存這些福音的國旨在教會裡面
[00:25:21.870 --> 00:25:24.590]  我們看見職堂是我們很重要一個策略
[00:25:24.590 --> 00:25:25.950]  而且當我們在做職堂
[00:25:25.950 --> 00:25:28.270]  特別是做跨文化職堂的時候
[00:25:28.270 --> 00:25:32.230]  我們也更是著重興起本地同工來帶領教會
[00:25:32.230 --> 00:25:33.510]  為什麼
[00:25:33.510 --> 00:25:37.870]  因為本地同工沒有文化跟語言的障礙
[00:25:37.870 --> 00:25:40.590]  他們能夠在同一個意象之下
[00:25:40.590 --> 00:25:43.670]  按照自己的文化來建立教會
[00:25:43.670 --> 00:25:47.630]  教會就能夠持久的發展下去
[00:25:47.630 --> 00:25:48.870]  感謝神
[00:25:48.870 --> 00:25:51.030]  現在我們在全世界
[00:25:51.030 --> 00:25:53.270]  已經在三十二個國家
[00:25:53.270 --> 00:25:55.790]  建立了超過兩百八十間教會
[00:25:55.790 --> 00:25:57.910]  哈利路亞姜中央給我們的神
[00:25:57.910 --> 00:26:01.270]  你們
[00:26:01.270 --> 00:26:01.990]  第二
[00:26:01.990 --> 00:26:04.910]  我們要透過職場跟恩慈行動
[00:26:04.910 --> 00:26:07.750]  帶來本地的影響力
[00:26:07.750 --> 00:26:10.830]  透過職場跟恩慈行動
[00:26:10.830 --> 00:26:12.190]  帶來本地的影響力
[00:26:12.190 --> 00:26:13.910]  馬太福音第五章十六節
[00:26:13.910 --> 00:26:15.830]  耶穌講得很清楚
[00:26:15.830 --> 00:26:18.750]  耶穌說你們的光也當這樣照在人前
[00:26:18.750 --> 00:26:21.390]  叫他們看見你們的什麼
[00:26:21.390 --> 00:26:22.750]  好行為
[00:26:22.750 --> 00:26:26.990]  便將榮耀歸給你們在天上的福
[00:26:26.990 --> 00:26:29.070]  主真很清楚告訴我們
[00:26:29.070 --> 00:26:31.910]  怎麼樣像這樣一個不信的世代
[00:26:31.910 --> 00:26:35.710]  來傳授神的愛跟神的能力呢
[00:26:35.710 --> 00:26:38.110]  我告訴你不是拼命去定罪這個世界
[00:26:38.110 --> 00:26:40.110]  沒有用
[00:26:40.110 --> 00:26:43.830]  反而是透過職場的卓越
[00:26:43.830 --> 00:26:46.110]  以及恩慈行動
[00:26:46.110 --> 00:26:49.750]  讓這個世代能夠看見神的作為
[00:26:49.750 --> 00:26:52.110]  就不能夠不信服神
[00:26:52.110 --> 00:26:53.870]  而且歸榮耀給神
[00:26:53.870 --> 00:26:55.070]  你們
[00:26:55.070 --> 00:26:57.670]  這位是我們在2007年的時候
[00:26:57.670 --> 00:27:00.070]  開始的基金會的施工
[00:27:00.070 --> 00:27:01.830]  感謝神在疫情期間
[00:27:01.830 --> 00:27:05.950]  神大大擴張我們恩慈行動的範圍
[00:27:05.950 --> 00:27:09.910]  也讓我們服侍了更多有需要的人群
[00:27:09.910 --> 00:27:11.030]  我們的愛心行動
[00:27:11.030 --> 00:27:13.470]  不但去年得到市長的表揚
[00:27:13.470 --> 00:27:15.230]  也感謝神我們剛才也得到
[00:27:15.230 --> 00:27:16.750]  州長所頒發的表揚狀
[00:27:16.750 --> 00:27:18.710]  哈利路亞將榮耀歸給我們的神
[00:27:18.710 --> 00:27:22.030]  哈利路亞
[00:27:22.030 --> 00:27:23.990]  這位是我們在2014年的時候
[00:27:23.990 --> 00:27:25.990]  開創的優勢電視台
[00:27:25.990 --> 00:27:28.310]  我們希望透過電視媒體
[00:27:28.310 --> 00:27:30.950]  能夠對本地以及北美的華人
[00:27:30.950 --> 00:27:32.790]  在基督的信仰上
[00:27:32.790 --> 00:27:36.390]  帶來潛移默化的影響力
[00:27:36.390 --> 00:27:39.710]  事實上我們不單止在本地做恩慈行動
[00:27:39.710 --> 00:27:42.830]  我們更在非洲建立了孤兒院
[00:27:42.830 --> 00:27:44.430]  職業訓練學校
[00:27:44.430 --> 00:27:46.110]  生命和診所
[00:27:46.110 --> 00:27:47.230]  也在柬埔寨
[00:27:47.230 --> 00:27:48.150]  菲律賓等地方
[00:27:48.150 --> 00:27:51.830]  我們建立了學生輔導課程
[00:27:51.830 --> 00:27:53.430]  我想你光聽我講這些
[00:27:53.430 --> 00:27:54.590]  你就知道為什麼
[00:27:54.590 --> 00:27:56.110]  你感覺到我們教會的施工
[00:27:56.110 --> 00:27:57.910]  一天到晚是沒完沒了
[00:27:57.910 --> 00:27:59.390]  不是嗎
[00:27:59.390 --> 00:28:00.230]  但是今天我要告訴你
[00:28:00.230 --> 00:28:01.230]  我們教會的施工
[00:28:01.230 --> 00:28:02.390]  之所以沒完沒了
[00:28:02.390 --> 00:28:06.470]  是因為這個世界的需要沒完沒了
[00:28:06.470 --> 00:28:09.470]  只有當我們藉著職場的卓越
[00:28:09.470 --> 00:28:10.950]  以及恩慈的行動
[00:28:10.950 --> 00:28:12.630]  進入社區的時候
[00:28:12.630 --> 00:28:14.230]  這個世界才能夠明白
[00:28:14.230 --> 00:28:18.590]  神如何的深愛世人
[00:28:18.590 --> 00:28:20.830]  你們
[00:28:20.830 --> 00:28:23.950]  第一點是生命河是什麼
[00:28:23.950 --> 00:28:27.310]  生命河是一條從神的寶座
[00:28:27.310 --> 00:28:29.670]  所流出來的河流
[00:28:29.670 --> 00:28:32.270]  是一個天上的教會
[00:28:32.270 --> 00:28:35.270]  是一個榮耀的教會
[00:28:35.270 --> 00:28:36.550]  二十七年前
[00:28:36.550 --> 00:28:39.510]  當這河流開始湧流的時候
[00:28:39.510 --> 00:28:43.110]  真的只是很小的淒流而已
[00:28:43.110 --> 00:28:46.030]  可這條河流越流越深
[00:28:46.030 --> 00:28:47.670]  越流越廣
[00:28:47.670 --> 00:28:51.110]  如今已經成為極大的江河了
[00:28:51.110 --> 00:28:53.950]  一方面我們真的為此而感恩
[00:28:53.950 --> 00:28:55.990]  但另一方面神也提醒我們
[00:28:55.990 --> 00:28:57.950]  要懂得傳承
[00:28:57.950 --> 00:29:00.630]  要把神的使命傳承下去
[00:29:00.630 --> 00:29:02.310]  要把神所賜給我們的恩高
[00:29:02.310 --> 00:29:05.590]  一切的恩典傳承下去
[00:29:05.590 --> 00:29:10.350]  好讓我們世世代代同心合意
[00:29:10.350 --> 00:29:12.990]  建造神榮耀的教會
[00:29:12.990 --> 00:29:16.430]  你們我們一起禱告
[00:29:16.430 --> 00:29:18.230]  親愛的我們再次來到你面前
[00:29:18.230 --> 00:29:24.110]  我們在這線上感謝
[00:29:24.110 --> 00:29:26.750]  想到二十七年前
[00:29:26.750 --> 00:29:31.310]  這個教會怎麼開始
[00:29:31.310 --> 00:29:34.710]  在那時候有誰想得到
[00:29:34.710 --> 00:29:42.230]  教會能夠成為這麼一大條江河呢
[00:29:42.230 --> 00:29:43.190]  當我們回頭來看
[00:29:43.190 --> 00:29:48.230]  我們心中真的心存敬畏
[00:29:48.230 --> 00:29:51.590]  不是我們人能做什麼
[00:29:51.590 --> 00:29:56.470]  而是你偉大奇妙的作為
[00:29:56.470 --> 00:30:01.150]  我們在其中經歷了你的作為
[00:30:01.150 --> 00:30:04.350]  經歷你的恩典
[00:30:04.350 --> 00:30:05.550]  我們就是回頭來看
[00:30:05.550 --> 00:30:08.310]  我們就說我們謝謝你
[00:30:08.310 --> 00:30:10.390]  謝謝你
[00:30:10.390 --> 00:30:15.190]  超乎我們所求所想
[00:30:15.190 --> 00:30:16.230]  但也提醒我們
[00:30:16.230 --> 00:30:18.630]  真的是個使命仍在我們身上
[00:30:18.630 --> 00:30:21.590]  託付仍在我們身上
[00:30:21.590 --> 00:30:25.310]  生命河仍然要繼續湧流的
[00:30:25.310 --> 00:30:28.350]  從我們身上
[00:30:28.350 --> 00:30:32.110]  只湧流到萬國萬民的
[00:30:32.110 --> 00:30:33.870]  再一次讓我們今天
[00:30:33.870 --> 00:30:37.670]  領受這樣使命跟託付
[00:30:37.670 --> 00:30:39.190]  也把這樣使命跟託付
[00:30:39.190 --> 00:30:41.750]  世世代代傳承
[00:30:41.750 --> 00:30:44.550]  一同為你在這個地上
[00:30:44.550 --> 00:30:46.950]  建造榮耀的教會
[00:30:46.950 --> 00:30:48.430]  我們謝謝你
[00:30:48.430 --> 00:30:50.910]  我們將一切榮耀都歸給你自己
[00:30:50.910 --> 00:30:54.550]  感謝禱告奉耶穌得勝的名祈求
[00:30:54.550 --> 00:30:55.870]  阿們
