
[00:00:00.000 --> 00:00:09.000]  新主感謝祢,因為是祢的歡和吸引,讓我們在聖主的清晨,在殿裏面一齊敬拜祢。
[00:19:29.000 --> 00:19:32.000]  孩子有他自己的路要走,
[00:19:32.000 --> 00:19:34.000]  有無有益,
[00:19:34.000 --> 00:19:36.000]  當然要高飛,
[00:19:36.000 --> 00:19:40.000]  特別是他們有上帝去創造他們的時候,
[00:19:40.000 --> 00:19:44.000]  他們所獨有的使命和人生計劃,
[00:19:44.000 --> 00:19:48.000]  父母只是陪伴孩子一段路程的成長,
[00:19:48.000 --> 00:19:53.000]  要將他們完全地引到上帝的面前,
[00:19:53.000 --> 00:20:00.000]  我相信上帝比我們父母更加愛惜我們的孩子,
[00:20:00.000 --> 00:20:04.000]  或者他們所走的路不是我們心目中所期望的,
[00:20:04.000 --> 00:20:07.000]  甚至會刺透我們的心,
[00:20:07.000 --> 00:20:10.000]  正如耶穌一步一步踏上十字架,
[00:20:10.000 --> 00:20:12.000]  寫命的道路的時候,
[00:20:12.000 --> 00:20:15.000]  一定是刺透了瑪利亞的心一樣,
[00:20:15.000 --> 00:20:18.000]  但瑪利亞仍然支持她的孩子,
[00:20:18.000 --> 00:20:23.000]  去做他應該和想做的事,
[00:20:23.000 --> 00:20:25.000]  瑪利亞為什麼可以這樣做呢?
[00:20:25.000 --> 00:20:29.000]  是因為她對上主上傳一句話,
[00:20:29.000 --> 00:20:32.000]  這句話在路加分一章38節這樣說的,
[00:20:32.000 --> 00:20:37.000]  願意照你的話實現在我的身上,
[00:20:37.000 --> 00:20:39.000]  瑪利亞經常有這個心懷,
[00:20:39.000 --> 00:20:43.000]  以致她可以坦然地面對一切,
[00:20:43.000 --> 00:20:46.000]  各位弟兄姊妹,我們養育孩子,
[00:20:46.000 --> 00:20:48.000]  當然是希望他們有一天,
[00:20:48.000 --> 00:20:52.000]  一天能夠健康快樂地成長,
[00:20:52.000 --> 00:20:57.000]  羽毛豐滿,可以拍翼展翅高飛,
[00:20:57.000 --> 00:21:01.000]  當然哪一個都不捨得我們的孩子長大,
[00:21:01.000 --> 00:21:04.000]  小時候我們真的很嫌棄他們,
[00:21:04.000 --> 00:21:06.000]  嫌棄他們痴身得很煩,
[00:21:06.000 --> 00:21:08.000]  不過到他們長大的時候,
[00:21:08.000 --> 00:21:11.000]  就輪到我們不捨得他們高飛,
[00:21:11.000 --> 00:21:13.000]  他們有自己的主見,
[00:21:13.000 --> 00:21:14.000]  有自己的朋友,
[00:21:14.000 --> 00:21:15.000]  有自己的伴侶,
[00:21:15.000 --> 00:21:18.000]  他們不再像小時候一樣,
[00:21:18.000 --> 00:21:20.000]  是事的,是父母,
[00:21:20.000 --> 00:21:22.000]  是他們生命的全部,
[00:21:22.000 --> 00:21:23.000]  這個時候,
[00:21:23.000 --> 00:21:27.000]  我們或許會有一個很隱藏的誘惑,
[00:21:27.000 --> 00:21:30.000]  不經意地用各樣的方法和藉口,
[00:21:30.000 --> 00:21:32.000]  去阻礙他們高飛,
[00:21:32.000 --> 00:21:34.000]  這個我們真的是做父母的,
[00:21:34.000 --> 00:21:36.000]  要小心的誘惑,
[00:21:36.000 --> 00:21:39.000]  孩子要走的是上帝給他們,
[00:21:39.000 --> 00:21:41.000]  為他們安排的路,
[00:21:41.000 --> 00:21:44.000]  不是要滿足我們的期望,
[00:21:44.000 --> 00:21:45.000]  當然孩子高飛,
[00:21:45.000 --> 00:21:47.000]  作為父母的會感到失落,
[00:21:47.000 --> 00:21:49.000]  而這份失落感,
[00:21:49.000 --> 00:21:50.000]  我們作為父母的,
[00:21:50.000 --> 00:21:52.000]  是要好好地學習,
[00:21:52.000 --> 00:21:55.000]  在其他地方得盡滿足,
[00:21:55.000 --> 00:21:57.000]  孩子還小的時候,
[00:21:57.000 --> 00:21:58.000]  特別是六歲以前,
[00:21:58.000 --> 00:22:02.000]  需要的是父母的陪伴,
[00:22:02.000 --> 00:22:06.000]  這是我們給他們最好的禮物,
[00:22:06.000 --> 00:22:09.000]  最好的禮物是陪伴,
[00:22:09.000 --> 00:22:12.000]  不是一切物質上的享受,
[00:22:12.000 --> 00:22:15.000]  然後當我們一步一步地成長的時候,
[00:22:15.000 --> 00:22:18.000]  我們就要一步一步地放手,
[00:22:18.000 --> 00:22:20.000]  讓孩子學習自己去管理,
[00:22:20.000 --> 00:22:21.000]  照顧自己,
[00:22:21.000 --> 00:22:23.000]  以及在不如意的處境之中,
[00:22:23.000 --> 00:22:29.000]  怎樣去自處,怎樣堅強和不放棄,
[00:22:29.000 --> 00:22:33.000]  當他們還是在初小的階段的時候,
[00:22:33.000 --> 00:22:36.000]  我們要學習一步一步地放手,
[00:22:36.000 --> 00:22:39.000]  孩子就能夠學習自主自決,
[00:22:39.000 --> 00:22:43.000]  兼能夠和父母有好的溝通和聯繫,
[00:22:43.000 --> 00:22:44.000]  這樣的時候,
[00:22:44.000 --> 00:22:46.000]  到他們去到少年暴風期,
[00:22:46.000 --> 00:22:53.000]  只是一家人要去學習另一個相處的階段,
[00:22:53.000 --> 00:22:55.000]  元老隔婚的二章五十二節,
[00:22:55.000 --> 00:23:00.000]  成為我們為孩子時時禱告的這個禱文,
[00:23:00.000 --> 00:23:02.000]  這個禱文這樣說,
[00:23:02.000 --> 00:23:06.000]  願我們的孩子智慧和心良,
[00:23:06.000 --> 00:23:08.000]  人和上帝喜悅他們的心,
[00:23:08.000 --> 00:23:11.000]  都能夠一起增長,
[00:23:11.000 --> 00:23:14.000]  願上帝去祝福大家和大家的家庭,
[00:23:14.000 --> 00:23:14.500]  阿們
