
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,聖誕節快樂!
[00:21:41.000 --> 00:21:45.000]  沒有奉差遣的怎能傳道呢
[00:21:45.000 --> 00:21:47.000]  報福音傳喜訊的人
[00:21:47.000 --> 00:21:52.000]  他們的腳中何等極皆微
[00:21:52.000 --> 00:21:55.000]  頂止會讓我們不單止回到教會裏面
[00:21:55.000 --> 00:21:57.000]  我們歡度聖誕
[00:21:57.000 --> 00:21:59.000]  但願我們在聖誕節裏面
[00:21:59.000 --> 00:22:01.000]  我們能夠把握的機會
[00:22:01.000 --> 00:22:03.000]  我們重新的認定
[00:22:03.000 --> 00:22:05.000]  聖誕節我們能夠開心快樂
[00:22:05.000 --> 00:22:07.000]  是因為神已經
[00:22:07.000 --> 00:22:09.000]  因為愛世人的緣故
[00:22:09.000 --> 00:22:13.000]  祂將這個愛流露在你和我的身上
[00:22:13.000 --> 00:22:16.000]  將祂的獨生子賜給我們
[00:22:16.000 --> 00:22:20.000]  而耶穌基督又踏上這條愛的路上
[00:22:20.000 --> 00:22:24.000]  憑著信心甘願的謙卑信服
[00:22:24.000 --> 00:22:26.000]  在神的面前
[00:22:26.000 --> 00:22:28.000]  又讓我們能夠學習
[00:22:28.000 --> 00:22:32.000]  牧羊人懂得以愛去回應
[00:22:32.000 --> 00:22:36.000]  用人很願意很樂意跟人分享
[00:22:36.000 --> 00:22:39.000]  從神而來這個大喜的訊息
[00:22:39.000 --> 00:22:41.000]  但願我們在聖誕節裏面
[00:22:41.000 --> 00:22:45.000]  我們都能夠成為一個福音的傳人
[00:22:45.000 --> 00:22:48.000]  所以頂止會在完結的時候
[00:22:48.000 --> 00:22:50.000]  我很想挑戰你
[00:22:50.000 --> 00:22:52.000]  聖誕節還有今天
[00:22:52.000 --> 00:22:54.000]  還有明天的假期
[00:22:54.000 --> 00:22:57.000]  我相信你一定會見到你的親戚朋友
[00:22:57.000 --> 00:22:58.000]  我很想你做兩件事
[00:22:58.000 --> 00:22:59.000]  第一
[00:22:59.000 --> 00:23:03.000]  告訴一個未信主的家人聽
[00:23:03.000 --> 00:23:07.000]  為什麼聖誕節會開心快樂呢
[00:23:07.000 --> 00:23:08.000]  第二
[00:23:08.000 --> 00:23:12.000]  你找一個你很想和他分享福音的對象
[00:23:12.000 --> 00:23:16.000]  你將你自己生命的經歷和見證
[00:23:16.000 --> 00:23:18.000]  和他來分享
[00:23:18.000 --> 00:23:22.000]  告訴他聖誕節為什麼開心快樂
[00:23:22.000 --> 00:23:23.000]  第二
[00:23:23.000 --> 00:23:26.000]  分享你生命裏面的見證
[00:23:26.000 --> 00:23:29.000]  願神藉著這段經文提醒我們
[00:23:29.000 --> 00:23:31.000]  聖誕節開心快樂
[00:23:31.000 --> 00:23:35.000]  是因為這是一個愛的故事
[00:23:35.000 --> 00:23:38.000]  讓我們同心低頭來祈禱
[00:23:38.000 --> 00:23:44.000]  神一樣在聖誕節的日子裏面
[00:23:44.000 --> 00:23:46.000]  我們不斷的反思
[00:23:46.000 --> 00:23:49.000]  神你何等的愛我們
[00:23:49.000 --> 00:23:51.000]  你將愛很真實
[00:23:51.000 --> 00:23:52.000]  很具體
[00:23:52.000 --> 00:23:55.000]  繪畫在我們生命的當中
[00:23:55.000 --> 00:23:57.000]  又讓我們不單止在教會裏面
[00:23:57.000 --> 00:23:59.000]  我們開心快樂
[00:23:59.000 --> 00:24:02.000]  讓我們能夠藉著聖誕節這個大喜的訊息
[00:24:02.000 --> 00:24:07.000]  我們能夠流露生命裏面愛的特質
[00:24:07.000 --> 00:24:09.000]  幫助我們頌頂姐妹
[00:24:09.000 --> 00:24:12.000]  讓我們都能夠成為一個活的見證
[00:24:12.000 --> 00:24:14.000]  聽我們的禱告
[00:24:14.000 --> 00:24:15.000]  獻上我們的謝恩
[00:24:15.000 --> 00:24:17.000]  奉耶穌你的聖名
[00:24:17.000 --> 00:24:18.000]  阿門
