
[00:00:00.000 --> 00:00:04.000]  各位電影姊妹,新年快樂!
[00:23:06.000 --> 00:23:08.000]  偏愛他們呢?
[00:23:08.000 --> 00:23:12.000]  為什麼神要揀選阿伯拉罕呢?
[00:23:12.000 --> 00:23:15.000]  是不是神偏愛他呢?
[00:23:15.000 --> 00:23:17.000]  這個可能是我們的問題
[00:23:17.000 --> 00:23:19.000]  也不一定
[00:23:42.000 --> 00:23:47.000]  萬族都必因利得福
[00:23:47.000 --> 00:23:50.000]  神為什麼要揀選阿伯拉罕
[00:23:50.000 --> 00:23:55.000]  為什麼要揀選以色列人呢?
[00:23:55.000 --> 00:23:59.000]  是要祂使別人得福
[00:23:59.000 --> 00:24:05.000]  使地上的萬族因祂得福
[00:24:05.000 --> 00:24:07.000]  這個是原則
[00:24:07.000 --> 00:24:09.000]  不是他們特別好
[00:24:09.000 --> 00:24:11.000]  也不是神特別偏愛他們
[00:24:11.000 --> 00:24:13.000]  神是要揀選他們
[00:24:13.000 --> 00:24:17.000]  讓他們成為一個施福的器皿
[00:24:17.000 --> 00:24:22.000]  這個是最主要的原因
[00:24:22.000 --> 00:24:26.000]  我回大陸旅行
[00:24:26.000 --> 00:24:29.000]  有時候有些人介紹
[00:24:29.000 --> 00:24:31.000]  有時候都會跟團的
[00:24:31.000 --> 00:24:33.000]  買那些東西
[00:24:33.000 --> 00:24:35.000]  其中有一種吉祥物叫皮丘
[00:24:35.000 --> 00:24:37.000]  聽過沒有?
[00:24:37.000 --> 00:24:39.000]  聽過了嗎?
[00:24:39.000 --> 00:24:40.000]  皮丘
[00:24:40.000 --> 00:24:42.000]  他會特別強調皮丘
[00:24:42.000 --> 00:24:45.000]  這種吉祥物的特點是什麼呢?
[00:24:45.000 --> 00:24:47.000]  就是有入無出
[00:24:47.000 --> 00:24:49.000]  知道嗎?
[00:24:49.000 --> 00:24:51.000]  你們真的知道嗎?
[00:24:51.000 --> 00:24:53.000]  皮丘就好像尖鎚一樣
[00:24:53.000 --> 00:24:55.000]  差不多的樣子
[00:24:55.000 --> 00:24:58.000]  皮丘是沒有屁股的
[00:24:58.000 --> 00:25:00.000]  有入無出的
[00:25:00.000 --> 00:25:02.000]  所以全部的東西都吸了
[00:25:02.000 --> 00:25:06.000]  有些商人就放一個皮丘在那裡
[00:25:06.000 --> 00:25:08.000]  有入無出
[00:25:08.000 --> 00:25:10.000]  但你要知道其實有入無出
[00:25:10.000 --> 00:25:14.000]  是一種咒咒
[00:25:14.000 --> 00:25:16.000]  是不是?
[00:25:16.000 --> 00:25:18.000]  你想想是不是?
[00:25:18.000 --> 00:25:21.000]  有入無出
[00:25:21.000 --> 00:25:24.000]  別人的東西被你吸了
[00:25:24.000 --> 00:25:28.000]  有什麼好呢?
[00:25:28.000 --> 00:25:32.000]  但竟然有人將這種當成一種福氣
[00:25:32.000 --> 00:25:34.000]  其實不是
[00:25:34.000 --> 00:25:37.000]  它是咒咒
[00:25:37.000 --> 00:25:40.000]  但是次福給阿伯拉罕
[00:25:40.000 --> 00:25:42.000]  簡說阿伯拉罕就說
[00:25:42.000 --> 00:25:43.000]  我要使你為大
[00:25:43.000 --> 00:25:46.000]  萬國都伏在你的腳下
[00:25:46.000 --> 00:25:50.000]  任你如何奴役他們
[00:25:50.000 --> 00:25:51.000]  不是的
[00:25:51.000 --> 00:25:55.000]  是你要使別人因你得福
[00:25:55.000 --> 00:25:59.000]  萬國因你得福
[00:25:59.000 --> 00:26:04.000]  阿伯拉罕的一生都很特別
[00:26:04.000 --> 00:26:07.000]  其實有兩個故事很出名的
[00:26:07.000 --> 00:26:11.000]  一個就是他的侄子羅德
[00:26:11.000 --> 00:26:13.000]  跟他一起出去
[00:26:13.000 --> 00:26:16.000]  這個侄子都有雄心
[00:26:16.000 --> 00:26:19.000]  一直想自己興旺一點
[00:26:19.000 --> 00:26:22.000]  於是跟阿伯拉罕的僕人爭
[00:26:22.000 --> 00:26:25.000]  他們放牧的時候
[00:26:25.000 --> 00:26:29.000]  霸佔草多的地方、水多的地方
[00:26:29.000 --> 00:26:32.000]  於是阿伯拉罕的僕人
[00:26:32.000 --> 00:26:34.000]  跟羅德的僕人相爭
[00:26:34.000 --> 00:26:36.000]  去到阿伯拉罕那裡的時候
[00:26:36.000 --> 00:26:38.000]  阿伯拉罕如何處理呢?
[00:26:38.000 --> 00:26:40.000]  你這個壞小子
[00:26:40.000 --> 00:26:43.000]  我帶你出來
[00:26:43.000 --> 00:26:45.000]  你現在跟我爭
[00:26:45.000 --> 00:26:47.000]  講輩分你不對
[00:26:47.000 --> 00:26:50.000]  應該即刻處理他
[00:26:50.000 --> 00:26:52.000]  但阿伯拉罕不是這樣說
[00:26:52.000 --> 00:26:57.000]  他說你的僕人跟我的僕人不可以相爭
[00:26:57.000 --> 00:26:59.000]  不可以
[00:26:59.000 --> 00:27:02.000]  現在整個地都在那裡
[00:27:02.000 --> 00:27:05.000]  你想選擇哪裡你先選擇
[00:27:05.000 --> 00:27:09.000]  大家可能都記得這個你選擇
[00:27:09.000 --> 00:27:11.000]  你往東我就往西
[00:27:11.000 --> 00:27:13.000]  你往南我就往北
[00:27:13.000 --> 00:27:14.000]  你選擇
[00:27:14.000 --> 00:27:16.000]  於是羅德見到索多瑪一帶的平原
[00:27:16.000 --> 00:27:18.000]  嘩!很漂亮
[00:27:18.000 --> 00:27:20.000]  於是說我去那裡
[00:27:20.000 --> 00:27:22.000]  於是就去了索多瑪那裡
[00:27:22.000 --> 00:27:25.000]  阿伯拉罕就走了
[00:27:25.000 --> 00:27:30.000]  竟然拱手把財富讓了給他
[00:27:30.000 --> 00:27:31.000]  似乎是
[00:27:31.000 --> 00:27:34.000]  阿伯拉罕是這樣的人
[00:27:34.000 --> 00:27:40.000]  後來索多瑪出事的時候
[00:27:40.000 --> 00:27:43.000]  阿伯拉罕又紀念羅德在那裡
[00:27:43.000 --> 00:27:45.000]  又去祈禱
[00:27:45.000 --> 00:27:47.000]  這個都是很出名的故事
[00:27:47.000 --> 00:27:49.000]  羅德有難的時候他又救羅德
[00:27:49.000 --> 00:27:51.000]  這個就是阿伯拉罕
[00:27:51.000 --> 00:27:56.000]  他處處都表現出他的慷慨和憐憫
[00:27:56.000 --> 00:27:58.000]  真是這樣
[00:27:58.000 --> 00:28:01.000]  用他自己的生命表現出來
[00:28:01.000 --> 00:28:07.000]  我們的主耶穌也是一樣
[00:28:07.000 --> 00:28:10.000]  不斷地顯示出他的慷慨和憐憫
[00:28:10.000 --> 00:28:13.000]  人從他身上所得到的
[00:28:13.000 --> 00:28:14.000]  就是他的憐憫
[00:28:14.000 --> 00:28:15.000]  他的賜福
[00:28:15.000 --> 00:28:16.000]  他的幫助
[00:28:16.000 --> 00:28:18.000]  他的醫治
[00:28:18.000 --> 00:28:21.000]  聶保羅在《哲學傳記》第20章說
[00:28:21.000 --> 00:28:23.000]  當紀念主耶穌的話
[00:28:23.000 --> 00:28:29.000]  施比壽更為有福
[00:28:29.000 --> 00:28:32.000]  要做一個施福的人
[00:28:32.000 --> 00:28:35.000]  使其他人因為我們而得福的人
[00:28:35.000 --> 00:28:38.000]  這個不單只是一個哲理
[00:28:38.000 --> 00:28:41.000]  也不單單是一個修養
[00:28:41.000 --> 00:28:45.000]  這是一個信仰的精神
[00:28:45.000 --> 00:28:48.000]  成為一個施福的人
[00:28:48.000 --> 00:28:50.000]  怎樣才可以蒙福
[00:28:50.000 --> 00:28:54.000]  怎樣才可以經驗到耶穌基督的救贖
[00:28:54.000 --> 00:28:57.000]  踏出信心的腳步
[00:28:57.000 --> 00:29:04.000]  並且使其他人因為我們而得福
[00:29:04.000 --> 00:29:07.000]  你們明白嗎?
[00:29:07.000 --> 00:29:11.000]  真的明白嗎?
[00:29:11.000 --> 00:29:13.000]  願主賜恩給我們
