
[00:00:00.000 --> 00:00:02.280]  各位底子妹 各位來賓 早晨
[00:18:00.560 --> 00:18:04.400]  甚至有人為了一些公職的緣故
[00:18:04.400 --> 00:18:06.360]  又說本來我不想選的
[00:18:06.360 --> 00:18:07.760]  不過是神的旨意
[00:18:07.760 --> 00:18:09.640]  神要我選
[00:18:09.640 --> 00:18:11.240]  所以我選了
[00:18:11.240 --> 00:18:13.960]  又是神的旨意
[00:18:13.960 --> 00:18:18.480]  近來發覺 政治是神越來越多參與
[00:18:18.480 --> 00:18:19.840]  美國的選舉
[00:18:19.840 --> 00:18:23.400]  兩邊的陣營都說神要這個不要那個
[00:18:23.400 --> 00:18:27.240]  菲律賓的總統有時說話又說神要跟他說什麼
[00:18:27.240 --> 00:18:29.520]  現在香港的政治神都要參與
[00:18:29.520 --> 00:18:33.520]  神真是越來越政治化
[00:18:33.520 --> 00:18:37.840]  人是一種傾向不斷說服自己要相信方言
[00:18:37.840 --> 00:18:39.680]  我經常以為我們很聰明
[00:18:39.680 --> 00:18:43.600]  我們用一些方法說服別人去信我
[00:18:43.600 --> 00:18:47.440]  不知不覺 甚至我們將事實扭曲了都不知道
[00:18:47.440 --> 00:18:48.480]  但慢慢慢慢
[00:18:48.480 --> 00:18:51.600]  我們活在這個習慣了
[00:18:51.600 --> 00:18:54.680]  用方言去溝通的文化裡面
[00:18:54.680 --> 00:18:57.200]  最後騙到的不是別人
[00:18:57.200 --> 00:18:58.680]  更加不是神
[00:18:58.680 --> 00:19:01.680]  是我們自己
[00:19:01.680 --> 00:19:10.360]  先說到魔鬼最厲害的殺人武器是什麼
[00:19:10.360 --> 00:19:11.600]  就是方言
[00:19:11.600 --> 00:19:14.360]  去年我們看《約翰福音》第八章
[00:19:14.360 --> 00:19:15.880]  如果大家記得的時候
[00:19:15.880 --> 00:19:17.280]  《約翰福音》第八章
[00:19:17.280 --> 00:19:20.600]  主耶穌去描述魔鬼撒旦的時候
[00:19:20.600 --> 00:19:24.240]  祂說祂從起初就是殺人的不守真理
[00:19:24.240 --> 00:19:25.800]  因祂心裡沒有真理
[00:19:25.800 --> 00:19:28.080]  祂說方是出於自己的本性
[00:19:28.080 --> 00:19:29.800]  因祂本來是說方的
[00:19:29.800 --> 00:19:35.000]  也是說方者之父
[00:19:35.000 --> 00:19:43.360]  換句話說 如果我們習慣說謊的時候
[00:19:43.360 --> 00:19:48.040]  似乎我們不是神的兒女
[00:19:48.040 --> 00:19:50.320]  是像誰的兒女
[00:19:50.320 --> 00:19:52.120]  像魔鬼的兒女
[00:19:52.120 --> 00:19:55.760]  因為魔鬼是殺方者之父
[00:19:55.760 --> 00:19:58.680]  當我們習慣說謊的時候
[00:19:58.680 --> 00:20:02.840]  我們就不是跟隨耶穌的門徒
[00:20:02.840 --> 00:20:08.480]  是跟隨撒旦的門徒
[00:20:08.480 --> 00:20:12.120]  我們回想魔鬼在撒旦起初
[00:20:12.120 --> 00:20:13.680]  在伊甸園的時候
[00:20:13.680 --> 00:20:19.120]  如何去試探亞當夏娃食禁果
[00:20:19.120 --> 00:20:22.320]  如果你留意《創世紀》第三章
[00:20:22.320 --> 00:20:28.600]  撒旦和女人大概交流了多少次說話
[00:20:28.600 --> 00:20:32.840]  人就犯罪
[00:20:32.840 --> 00:20:37.080]  如果你留意《創世紀》第三章
[00:20:37.080 --> 00:20:43.280]  蛇和女人交流了兩次
[00:20:43.280 --> 00:20:45.520]  經文很短
[00:20:45.520 --> 00:20:49.200]  然後聖經描述到女人的心理狀態
[00:20:49.200 --> 00:20:55.360]  不單是見到知識善惡樹的果子說好作食物
[00:20:55.360 --> 00:20:58.840]  悅目喜悅
[00:20:58.840 --> 00:21:03.160]  甚至進一步女人說服自己
[00:21:03.160 --> 00:21:04.800]  因為蛇說
[00:21:04.800 --> 00:21:06.680]  你不單吃了不會死
[00:21:06.680 --> 00:21:11.400]  而且吃了之後你還有智慧齒神
[00:21:11.400 --> 00:21:13.920]  於是聖經說女人說服自己
[00:21:13.920 --> 00:21:15.720]  當吃了這個果子的時候
[00:21:15.720 --> 00:21:17.800]  我就能夠有智慧齒神
[00:21:17.800 --> 00:21:19.560]  她就自己摘下來吃
[00:21:19.560 --> 00:21:24.920]  然後再給隔壁的丈夫吃
[00:21:24.920 --> 00:21:27.200]  我再強調不是因為男女平等的緣故
[00:21:27.200 --> 00:21:28.080]  聖經真的這麼說
[00:21:28.080 --> 00:21:29.960]  不單是女人的問題
[00:21:29.960 --> 00:21:32.760]  因為從頭到尾仔細看聖經
[00:21:32.760 --> 00:21:35.320]  亞當也在夏娃旁邊
[00:21:35.320 --> 00:21:38.480]  但亞當沒有出手出口阻止
[00:21:38.480 --> 00:21:44.320]  而且有份一起犯罪
[00:21:44.320 --> 00:21:46.000]  由開始的時候
[00:21:46.000 --> 00:21:49.080]  撒旦就用謊言駐在我們人的裡面
[00:21:49.080 --> 00:21:52.360]  然後依然需要撒旦不斷跟我們說話
[00:21:52.360 --> 00:21:58.000]  而是我們自己跟自己說話去相信我們想相信的謊言
[00:21:58.000 --> 00:22:00.000]  人就是這種傾向
[00:22:00.000 --> 00:22:03.200]  我們經常以為我們只要說服了自己
[00:22:03.200 --> 00:22:04.360]  這些是合神心意的
[00:22:04.360 --> 00:22:06.000]  或者這些是無相干的
[00:22:06.000 --> 00:22:09.800]  我們就自然會做了
[00:22:09.800 --> 00:22:11.520]  用神的名下
[00:22:11.520 --> 00:22:13.680]  在神的名下所犯的罪
[00:22:13.680 --> 00:22:17.800]  歷史裡面絕對不罰
[00:22:17.800 --> 00:22:20.360]  以前我讀倫理學
[00:22:20.360 --> 00:22:22.880]  老師要我們去看那本書
[00:22:22.880 --> 00:22:29.400]  叫做《When Religion Becomes Evil》
[00:22:29.400 --> 00:22:34.160]  當宗教成為邪惡的時候
[00:22:34.160 --> 00:22:35.760]  你不需要看這本書
[00:22:35.760 --> 00:22:38.480]  我們就憑藉它說
[00:22:38.480 --> 00:22:41.200]  在西方教歷史裡面
[00:22:41.200 --> 00:22:44.080]  在宗教神的名下
[00:22:44.080 --> 00:22:45.560]  犯過很大的罪
[00:22:45.560 --> 00:22:49.080]  包括有十字軍東征
[00:22:49.080 --> 00:22:50.400]  賣贖罪券
[00:22:50.400 --> 00:22:51.960]  販賣奴隸
[00:22:51.960 --> 00:22:54.080]  殺害宗教異見分子
[00:22:54.080 --> 00:22:57.560]  今天我覺得這些全部都是不可思議的事情
[00:22:57.560 --> 00:23:01.840]  但是在當時是教會用聖經引經據典
[00:23:01.840 --> 00:23:06.800]  用神的名義去造出的惡行
[00:23:06.800 --> 00:23:08.920]  我們人就是這樣
[00:23:08.920 --> 00:23:13.000]  傾向於我們以為
[00:23:13.000 --> 00:23:16.280]  只要我們拿出所謂聖經的證據
[00:23:16.280 --> 00:23:18.680]  甚至用神的名去說兩句
[00:23:18.680 --> 00:23:22.360]  怎樣神呼籲我做就做
[00:23:22.360 --> 00:23:24.960]  但其實在神眼中
[00:23:24.960 --> 00:23:28.880]  這些不是公義公平的事情
[00:23:28.880 --> 00:23:33.080]  有時我們覺得
[00:23:33.080 --> 00:23:35.240]  我們做教務童工
[00:23:35.240 --> 00:23:37.400]  都覺得我們很容易被人騙
[00:23:37.400 --> 00:23:38.360]  不知道大家會否覺得
[00:23:38.360 --> 00:23:40.520]  我們做教務童工都很容易被人騙
[00:23:40.520 --> 00:23:41.880]  為何會這樣呢
[00:23:41.880 --> 00:23:44.640]  我記得我
[00:23:44.640 --> 00:23:47.360]  尤其是比較初期做傳道的時候
[00:23:47.360 --> 00:23:50.760]  跟一群志同道合的傳道童工
[00:23:50.760 --> 00:23:53.400]  有時會走在一起聊天
[00:23:53.400 --> 00:23:55.560]  說著說著就有話題
[00:23:55.560 --> 00:23:58.880]  就是很多傳道童工都有類似的情況
[00:23:58.880 --> 00:24:01.440]  以前我在一些誓堂會服侍
[00:24:01.440 --> 00:24:05.800]  間中會有人平日走上來我們教會
[00:24:05.800 --> 00:24:08.160]  然後就說到他自己很慘
[00:24:08.160 --> 00:24:09.760]  這樣不好 那樣差
[00:24:09.760 --> 00:24:11.240]  家裏又破碎
[00:24:11.240 --> 00:24:13.040]  然後又不知道有沒有工作失業
[00:24:13.040 --> 00:24:15.080]  然後又沒有飯吃
[00:24:15.080 --> 00:24:19.440]  又要借錢請我們吃飯
[00:24:19.440 --> 00:24:22.000]  有時我們剛出來
[00:24:22.000 --> 00:24:23.480]  總會心軟一點
[00:24:23.480 --> 00:24:25.560]  覺得這個人很慘
[00:24:25.560 --> 00:24:26.480]  幫幫他吧
[00:24:26.480 --> 00:24:27.520]  就算錯也好
[00:24:27.520 --> 00:24:30.240]  幫了他總比真的有需要好
[00:24:30.240 --> 00:24:31.560]  將來在報紙上看到他
[00:24:31.560 --> 00:24:32.880]  不知道是跳樓還是餓死了
[00:24:32.880 --> 00:24:34.800]  我們會很過意不去
[00:24:34.800 --> 00:24:36.280]  於是通常我們都心軟
[00:24:36.280 --> 00:24:38.320]  會說好吧 給你錢用用
[00:24:38.320 --> 00:24:39.120]  好吧
[00:24:39.120 --> 00:24:41.120]  然後又如何
[00:24:41.120 --> 00:24:42.680]  我還記得有一次
[00:24:42.680 --> 00:24:45.720]  去一個牧師的教會跟他聊天
[00:24:45.720 --> 00:24:48.400]  聊不攏就一出牧師的房門口
[00:24:48.400 --> 00:24:50.120]  就有一個這樣的人走上來
[00:24:50.120 --> 00:24:52.440]  又說很慘要拿錢
[00:24:52.440 --> 00:24:55.000]  我還記得牧師就很狠地打扮去走
[00:24:55.000 --> 00:24:56.880]  我們幫不了你 走
[00:24:56.880 --> 00:25:00.000]  我心裏那時候還有一點對牧師
[00:25:00.000 --> 00:25:01.160]  好像不是那麼滿意
[00:25:01.160 --> 00:25:02.960]  搞錯了 牧師應該有愛心
[00:25:02.960 --> 00:25:05.280]  這個人那麼慘 不幫他
[00:25:05.280 --> 00:25:06.720]  於是我走出門口之後
[00:25:06.720 --> 00:25:07.560]  又見到這個人
[00:25:07.560 --> 00:25:11.800]  我心軟就給他一點錢
[00:25:11.800 --> 00:25:14.800]  然後轉頭有人在街上見到我
[00:25:14.800 --> 00:25:15.600]  你想給錢他
[00:25:15.600 --> 00:25:19.800]  他經常欺騙人的 街上這個人
[00:25:19.800 --> 00:25:21.560]  然後我跟牧師走在一起聊天
[00:25:21.560 --> 00:25:23.000]  原來不是只有我
[00:25:23.000 --> 00:25:25.480]  我試過這樣 我也試過這樣
[00:25:25.480 --> 00:25:28.680]  結論就是原來我們做全套人教牧童工
[00:25:28.680 --> 00:25:30.960]  都要加學費
[00:25:30.960 --> 00:25:34.640]  學費不是在神樂院讀書的學費
[00:25:34.640 --> 00:25:36.280]  就是我們需要在智慧上
[00:25:36.280 --> 00:25:37.640]  如何去分辨是非
[00:25:37.640 --> 00:25:39.240]  分辨人是真正的需要
[00:25:39.240 --> 00:25:44.520]  或者佔你便宜 如何去經歷這樣的階段
[00:25:44.520 --> 00:25:46.600]  這些小意思
[00:25:46.600 --> 00:25:48.040]  有時發覺
[00:25:48.040 --> 00:25:51.360]  人來到教會以為騙得到我們教牧
[00:25:51.360 --> 00:25:54.760]  騙得到教會就可以騙得到神
[00:25:54.760 --> 00:25:58.880]  以前我做學生工作時試過一個情況
[00:25:58.880 --> 00:26:00.880]  有一個學生來到教會
[00:26:00.880 --> 00:26:03.080]  非常投入
[00:26:03.080 --> 00:26:06.320]  講得非常專注
[00:26:06.320 --> 00:26:09.120]  對我的提問非常有反應
[00:26:09.120 --> 00:26:11.960]  「你這麼好 這麼專心」
[00:26:11.960 --> 00:26:15.240]  「真的能成為我們教了很久的人的榜樣」
[00:26:15.240 --> 00:26:19.320]  「不像其他人 至少比他們多」
[00:26:19.320 --> 00:26:22.560]  當我開心了不久
[00:26:22.560 --> 00:26:29.920]  就收到這個學生的學校的消息
[00:26:29.920 --> 00:26:32.040]  原來這間學校
[00:26:32.040 --> 00:26:37.240]  為了學校裏面一些很嚴重的風化案件報警
[00:26:37.240 --> 00:26:40.760]  這個學生是其中一個出事的學生
[00:26:40.760 --> 00:26:43.440]  他上來基本上的目的
[00:26:43.440 --> 00:26:48.000]  就是認識女孩子 然後完結教會
[00:26:48.000 --> 00:26:51.520]  再約她們出街工作
[00:26:51.520 --> 00:26:54.760]  我發覺為何我們教牧
[00:26:54.760 --> 00:26:56.600]  我應該這樣說 別說我這麼壞
[00:26:56.600 --> 00:26:59.320]  為何我這麼蠢 做傳媒主持
[00:26:59.320 --> 00:27:02.880]  我看不到這個人上來是去傷害羊
[00:27:02.880 --> 00:27:04.800]  我不但不能保護牠們
[00:27:04.800 --> 00:27:09.440]  還以為牠是一個虔誠的新朋友
[00:27:09.440 --> 00:27:12.200]  但又如何呢?
[00:27:12.200 --> 00:27:16.000]  騙到教會是否代表騙到神呢?
[00:27:16.000 --> 00:27:18.280]  不是的
[00:27:18.280 --> 00:27:21.440]  神是會審判的
[00:27:21.440 --> 00:27:28.520]  神是會知道我們在教會以外做的事
[00:27:28.520 --> 00:27:32.640]  很多人平日很穩定地返回教會
[00:27:32.640 --> 00:27:38.520]  但可能他在外面的男女關係不是神所喜悅的
[00:27:38.520 --> 00:27:42.520]  很多人可能他們平日的工作態度
[00:27:42.520 --> 00:27:47.440]  在神眼中的手法不是神悅納的
[00:27:47.440 --> 00:27:51.040]  很多人他們跟人的關係
[00:27:51.040 --> 00:27:55.640]  可能神覺得你應該對人更加有包容
[00:27:55.640 --> 00:27:58.280]  更加融洽
[00:27:58.280 --> 00:27:59.600]  另一種自欺
[00:27:59.600 --> 00:28:04.760]  就是我們以為只要把我們的心思意念放在最重要的事情上
[00:28:04.760 --> 00:28:06.080]  其他事情就不用理會
[00:28:06.080 --> 00:28:08.480]  就會自動處理好
[00:28:08.480 --> 00:28:18.080]  我以前去跟教會領袖
[00:28:18.080 --> 00:28:21.240]  他的確在教會很衛生
[00:28:21.240 --> 00:28:24.200]  不單止他有很多侍奉崗位
[00:28:24.200 --> 00:28:26.600]  而且星期日開會
[00:28:26.600 --> 00:28:31.280]  他可以帶領我們開會由兩點到七點
[00:28:31.280 --> 00:28:33.680]  我們當然叫一聲救命
[00:28:33.680 --> 00:28:35.880]  拜託讓他們回家
[00:28:35.880 --> 00:28:38.160]  肚子餓了 要吃飯了 要見家人了
[00:28:38.160 --> 00:28:40.160]  我以為終於可以走了
[00:28:40.160 --> 00:28:43.360]  你知不知道七點開完會他還說什麼?
[00:28:43.360 --> 00:28:46.880]  「我們一起吃飯吧 一起吃飯相交 來來來」
[00:28:46.880 --> 00:28:48.880]  我心想不是吧 我要回家了
[00:28:48.880 --> 00:28:52.520]  同一時間我們知道家裡的老婆正在等他回家
[00:28:52.520 --> 00:28:55.920]  其實我們都知道他不想回家
[00:28:55.920 --> 00:28:58.240]  他經常拿侍奉來避難
[00:28:58.240 --> 00:28:59.920]  但他公開在講台上說
[00:28:59.920 --> 00:29:04.880]  「侍奉神真的好啊 只要我侍奉神 神就會照顧我家裡的事」
[00:29:04.880 --> 00:29:06.880]  但我心想不是的 你家裡不行的
[00:29:06.880 --> 00:29:08.840]  你老婆經常在我們面前投訴
[00:29:08.840 --> 00:29:11.520]  說你經常不理會家裡
[00:29:11.520 --> 00:29:12.640]  這些就是我們的偶像
[00:29:12.640 --> 00:29:15.360]  好像以色列人以為我拜星神偶像就蒙福
[00:29:15.360 --> 00:29:19.400]  我以為甚至若講起教會多敬拜多侍奉就蒙福
[00:29:19.400 --> 00:29:23.640]  以致甚至將教會敬拜成為我們的偶像
[00:29:23.640 --> 00:29:26.280]  不是的
[00:29:26.280 --> 00:29:30.640]  你是丈夫 太太 為人父母的話
[00:29:30.640 --> 00:29:33.760]  你就有責任要花時間在那裡
[00:29:33.760 --> 00:29:37.040]  做牧師也沒有例外
[00:29:37.040 --> 00:29:39.160]  所以我不會經常躺在教會
[00:29:39.160 --> 00:29:44.160]  我也要抽時間回去見師母和看兒子
[00:29:44.160 --> 00:29:46.920]  有人以為只要我花很多時間在工作上
[00:29:46.920 --> 00:29:50.080]  然後就能夠讓我工作有成
[00:29:50.080 --> 00:29:51.040]  其他就OK了
[00:29:51.040 --> 00:29:53.800]  所以就讓我有空才回去
[00:29:53.800 --> 00:29:55.200]  沒有你那麼空閒
[00:29:55.200 --> 00:29:58.280]  身體又不理會
[00:29:58.280 --> 00:29:59.360]  但我告訴你
[00:29:59.360 --> 00:30:03.040]  我見過有三十多歲不夠四十歲的
[00:30:03.040 --> 00:30:05.480]  有男有女的基督徒
[00:30:05.480 --> 00:30:09.000]  因為以為自己還年輕
[00:30:09.000 --> 00:30:12.360]  把時間都花在拼命工作
[00:30:12.360 --> 00:30:14.680]  挨個底夜
[00:30:14.680 --> 00:30:16.200]  患上很嚴重的癌症
[00:30:16.200 --> 00:30:22.440]  不夠四十歲就死了
[00:30:22.440 --> 00:30:26.040]  我也見過很多人以為
[00:30:26.040 --> 00:30:27.440]  只要有一段感情的關係
[00:30:27.440 --> 00:30:30.760]  我把精神時間都放在感情裡面
[00:30:30.760 --> 00:30:32.080]  神力關係有什麼所謂
[00:30:32.080 --> 00:30:36.040]  我有男女關係就得到最大的滿足
[00:30:36.040 --> 00:30:40.000]  但當那段男女關係不能夠持久的時候
[00:30:40.000 --> 00:30:47.240]  最後他們都是空虛而回
[00:30:47.240 --> 00:30:52.560]  求主幫助我們能夠誠實地檢視我們整個生命
[00:30:52.560 --> 00:30:54.760]  誠實地面對自己
[00:30:54.760 --> 00:30:57.280]  不是自欺欺人
[00:30:57.280 --> 00:31:02.640]  以致當我們誠實地把全人獻給神的時候
[00:31:02.640 --> 00:31:07.720]  讓神都願意去祝福我們整個人
[00:31:07.720 --> 00:31:08.720]  我們一起祈禱
[00:31:08.720 --> 00:31:13.280]  主耶穌幫助我們
[00:31:13.280 --> 00:31:15.080]  讓我們知道
[00:31:15.080 --> 00:31:21.160]  若神是那位眼目片刷全地的神
[00:31:21.160 --> 00:31:28.360]  我要堅固那些心存純正的人
[00:31:28.360 --> 00:31:32.520]  讓我們不去自欺欺人
[00:31:32.520 --> 00:31:34.640]  讓我們不去中賊犯鬼計
[00:31:34.640 --> 00:31:39.080]  更加不去中我們自己的鬼計
[00:31:39.080 --> 00:31:41.000]  當我們讀聖經的時候
[00:31:41.000 --> 00:31:43.240]  聖靈提醒我們
[00:31:43.240 --> 00:31:46.400]  看到我們的黑暗面
[00:31:46.400 --> 00:31:49.880]  讓我們知道神自己的要求
[00:31:49.880 --> 00:31:53.520]  我們的不足落差
[00:31:53.520 --> 00:31:56.960]  然後求聖靈去幫助
[00:31:56.960 --> 00:32:00.600]  盡力能夠在神自己的恩典之中
[00:32:00.600 --> 00:32:05.080]  獻出神榮耀的作為
[00:32:05.080 --> 00:32:08.640]  讓我們生命行事為人
[00:32:08.640 --> 00:32:09.800]  都被人看到
[00:32:09.800 --> 00:32:11.880]  我們跟隨主耶穌基督的門徒
[00:32:11.880 --> 00:32:13.200]  和耶穌基督的名教
[00:32:13.200 --> 00:32:14.200]  阿門
