
[00:00:00.000 --> 00:00:04.500]  我們今天的題目就是《沙漠的蒙昭》
[00:22:00.000 --> 00:22:02.000]  他說這是過去
[00:22:02.000 --> 00:22:04.000]  神怎麼揀選你們的
[00:22:04.000 --> 00:22:06.000]  神怎麼托付你們的
[00:22:06.000 --> 00:22:09.000]  這都是神給你們的恩典
[00:22:09.000 --> 00:22:11.000]  不是你們所配的
[00:22:11.000 --> 00:22:15.000]  神給你們特別的權利
[00:22:15.000 --> 00:22:16.000]  那麼他說
[00:22:16.000 --> 00:22:18.000]  現在了
[00:22:18.000 --> 00:22:20.000]  現在
[00:22:20.000 --> 00:22:22.000]  現在他說
[00:22:22.000 --> 00:22:24.000]  我所豐富
[00:22:24.000 --> 00:22:26.000]  現在我居所的祭物
[00:22:26.000 --> 00:22:29.000]  你們為何踐踏
[00:22:29.000 --> 00:22:31.000]  這個是一個很
[00:22:31.000 --> 00:22:32.000]  他不是說
[00:22:32.000 --> 00:22:34.000]  你不小心
[00:22:34.000 --> 00:22:37.000]  你沒有服侍好
[00:22:37.000 --> 00:22:39.000]  他們兩個兒子
[00:22:39.000 --> 00:22:41.000]  兒子所代表的
[00:22:41.000 --> 00:22:43.000]  就是他們這些
[00:22:43.000 --> 00:22:45.000]  以利加的祭師
[00:22:45.000 --> 00:22:48.000]  踐踏神的祭物
[00:22:48.000 --> 00:22:50.000]  給神的東西
[00:22:50.000 --> 00:22:54.000]  人盡然可以踐踏
[00:22:54.000 --> 00:22:57.000]  藐視神的祭物
[00:22:57.000 --> 00:23:00.000]  他說你是
[00:23:00.000 --> 00:23:03.000]  以色列所獻美好的祭物
[00:23:03.000 --> 00:23:06.000]  回擊回擊
[00:23:06.000 --> 00:23:09.000]  把好的東西都歸給自己
[00:23:09.000 --> 00:23:12.000]  把自己放在什麼地位呢
[00:23:12.000 --> 00:23:14.000]  比神還要高
[00:23:14.000 --> 00:23:16.000]  人家是獻給神的
[00:23:16.000 --> 00:23:18.000]  可是你能不能呢
[00:23:18.000 --> 00:23:23.000]  確實把這東西養肥自己
[00:23:23.000 --> 00:23:24.000]  那麼當然
[00:23:24.000 --> 00:23:25.000]  不是單單說到
[00:23:25.000 --> 00:23:27.000]  這個以利兩個兒子
[00:23:27.000 --> 00:23:28.000]  說不定以利兩個兒子
[00:23:28.000 --> 00:23:30.000]  拿到好東西以後
[00:23:30.000 --> 00:23:31.000]  也可以以利吃的
[00:23:31.000 --> 00:23:33.000]  所以這個聖經說
[00:23:33.000 --> 00:23:35.000]  以利的非常肥胖
[00:23:35.000 --> 00:23:37.000]  重量很大
[00:23:37.000 --> 00:23:40.000]  他吃的東西太過好了
[00:23:40.000 --> 00:23:42.000]  難道他不知道嗎
[00:23:42.000 --> 00:23:43.000]  以利不知道
[00:23:43.000 --> 00:23:45.000]  他兒子所做的事情嗎
[00:23:45.000 --> 00:23:47.000]  不知道這些東西的話
[00:23:47.000 --> 00:23:50.000]  來的話不是正當的嗎
[00:23:50.000 --> 00:23:52.000]  可是他就藐視
[00:23:52.000 --> 00:23:54.000]  輕視
[00:23:54.000 --> 00:23:56.000]  把神的東西
[00:23:56.000 --> 00:24:00.000]  當作普通的東西一樣的
[00:24:00.000 --> 00:24:05.000]  這個要責備他
[00:24:05.000 --> 00:24:06.000]  下面呢
[00:24:06.000 --> 00:24:09.000]  就要說到他們將來了
[00:24:09.000 --> 00:24:11.000]  到底對以利家
[00:24:11.000 --> 00:24:14.000]  你們過去神有給你特權
[00:24:14.000 --> 00:24:18.000]  現在你不重視神給你特權
[00:24:18.000 --> 00:24:19.000]  你藐視神
[00:24:19.000 --> 00:24:22.000]  將來你有什麼的後果
[00:24:22.000 --> 00:24:28.000]  神要將來怎麼審判你
[00:24:28.000 --> 00:24:30.000]  三個結
[00:24:30.000 --> 00:24:31.000]  最重要的就是說
[00:24:31.000 --> 00:24:33.000]  你和你夫家
[00:24:33.000 --> 00:24:34.000]  過去說
[00:24:34.000 --> 00:24:37.000]  必永遠行在我的面前
[00:24:37.000 --> 00:24:39.000]  現在說
[00:24:39.000 --> 00:24:41.000]  我絕不容你們這樣行的
[00:24:41.000 --> 00:24:42.000]  不要你們
[00:24:42.000 --> 00:24:46.000]  我在神的面前來侍奉了
[00:24:46.000 --> 00:24:48.000]  他說日子必到
[00:24:48.000 --> 00:24:51.000]  他說我要折斷你的綁臂
[00:24:51.000 --> 00:24:53.000]  就是你兩個兒子
[00:24:53.000 --> 00:24:54.000]  一個左一個右
[00:24:54.000 --> 00:24:57.000]  神要把你的綁臂給折斷
[00:24:57.000 --> 00:25:01.000]  你的家中沒有一個老年人
[00:25:01.000 --> 00:25:04.000]  你的孩子沒有一個
[00:25:04.000 --> 00:25:09.000]  能夠年老自然的去世的
[00:25:09.000 --> 00:25:11.000]  而且你要看見
[00:25:11.000 --> 00:25:13.000]  我的居所的敗落
[00:25:13.000 --> 00:25:19.000]  慧目的敗落
[00:25:19.000 --> 00:25:21.000]  所以這個下面所說的
[00:25:21.000 --> 00:25:24.000]  就是神的審判
[00:25:24.000 --> 00:25:26.000]  神對以利家的審判
[00:25:26.000 --> 00:25:28.000]  以利家就不能夠
[00:25:28.000 --> 00:25:33.000]  永遠的做福祉神
[00:25:33.000 --> 00:25:36.000]  不能夠做大祭祀
[00:25:36.000 --> 00:25:42.000]  這些將來的預言
[00:25:42.000 --> 00:25:43.000]  這些預言
[00:25:43.000 --> 00:25:45.000]  我們要是一直看下去
[00:25:45.000 --> 00:25:46.000]  看到沙漠記
[00:25:46.000 --> 00:25:48.000]  看到獵王記的話
[00:25:48.000 --> 00:25:51.000]  就知道以利家後來
[00:25:51.000 --> 00:25:55.000]  他的子孫不能再當大祭祀
[00:25:55.000 --> 00:25:58.000]  神另外興起亞倫的子孫裡頭
[00:25:58.000 --> 00:26:04.000]  另外一個族來做大祭祀
[00:26:04.000 --> 00:26:07.000]  神說你就一直可以做下去
[00:26:07.000 --> 00:26:09.000]  你的兒子接替你
[00:26:09.000 --> 00:26:11.000]  你的孫子接替你
[00:26:11.000 --> 00:26:13.000]  但是你既然這樣的話
[00:26:13.000 --> 00:26:16.000]  這不是一般的犯了小的錯誤
[00:26:16.000 --> 00:26:25.000]  那真是神不能容忍這樣的事情
[00:26:25.000 --> 00:26:30.000]  為什麼審判這麼嚴重
[00:26:30.000 --> 00:26:34.000]  審判它的原因在什麼地方呢
[00:26:34.000 --> 00:26:38.000]  第二章的三十節說的
[00:26:38.000 --> 00:26:40.000]  因為尊重我的
[00:26:40.000 --> 00:26:42.000]  我必重看他
[00:26:42.000 --> 00:26:43.000]  或者也可以說
[00:26:43.000 --> 00:26:45.000]  我必尊重他
[00:26:45.000 --> 00:26:46.000]  你尊重神
[00:26:46.000 --> 00:26:48.000]  神就尊重你
[00:26:48.000 --> 00:26:50.000]  藐視我的
[00:26:50.000 --> 00:26:52.000]  他必被輕視
[00:26:52.000 --> 00:26:56.000]  這輕視是說到比較輕一點
[00:26:56.000 --> 00:26:58.000]  把它翻譯過來比較輕一點
[00:26:58.000 --> 00:27:00.000]  其實在原文裡頭
[00:27:00.000 --> 00:27:02.000]  有一些人翻譯什麼
[00:27:02.000 --> 00:27:05.000]  你必被咒詛
[00:27:05.000 --> 00:27:07.000]  意思說如果你尊重神
[00:27:07.000 --> 00:27:09.000]  神也尊重你
[00:27:09.000 --> 00:27:11.000]  如果你輕視神
[00:27:11.000 --> 00:27:13.000]  藐視神
[00:27:13.000 --> 00:27:16.000]  不把神放在眼裡
[00:27:16.000 --> 00:27:18.000]  說的不是神的話
[00:27:18.000 --> 00:27:20.000]  利用神的名字
[00:27:20.000 --> 00:27:24.000]  來做很多為非作歹的事情
[00:27:24.000 --> 00:27:27.000]  你要受到咒詛
[00:27:27.000 --> 00:27:31.000]  雖然這兩句很簡單
[00:27:31.000 --> 00:27:34.000]  這幾個字
[00:27:34.000 --> 00:27:37.000]  對尹立家的審判
[00:27:37.000 --> 00:27:40.000]  這是審判他的原因
[00:27:40.000 --> 00:27:42.000]  這也叫我們看到
[00:27:42.000 --> 00:27:44.000]  把言話把神
[00:27:44.000 --> 00:27:46.000]  常常擺在我們的面前
[00:27:46.000 --> 00:27:49.000]  我們得有一個敬畏神的心
[00:27:49.000 --> 00:27:51.000]  雖然我們可能不對神
[00:27:51.000 --> 00:27:53.000]  不是很認識
[00:27:53.000 --> 00:27:54.000]  但是我們知道
[00:27:54.000 --> 00:27:57.000]  神是聖潔的神
[00:27:57.000 --> 00:28:00.000]  我們對他不能輕慢不得
[00:28:00.000 --> 00:28:02.000]  不能夠
[00:28:02.000 --> 00:28:04.000]  聖經也警告我們說
[00:28:04.000 --> 00:28:08.000]  你們種什麼也要受什麼
[00:28:08.000 --> 00:28:10.000]  所以這個是我們對神
[00:28:10.000 --> 00:28:12.000]  最最起碼
[00:28:12.000 --> 00:28:13.000]  最最少的
[00:28:13.000 --> 00:28:15.000]  有一個敬畏的心
[00:28:15.000 --> 00:28:19.000]  知道神是清慢不得的
[00:28:19.000 --> 00:28:21.000]  當我們能夠尊重神
[00:28:21.000 --> 00:28:22.000]  我們愛他
[00:28:22.000 --> 00:28:23.000]  我們親近他
[00:28:23.000 --> 00:28:25.000]  我們願意來順服他
[00:28:25.000 --> 00:28:27.000]  我們尊重他
[00:28:27.000 --> 00:28:29.000]  神也尊重我們
[00:28:29.000 --> 00:28:31.000]  神也會保守我們
[00:28:31.000 --> 00:28:34.000]  供應我們的需要
[00:28:34.000 --> 00:28:36.000]  在我們困難的時候
[00:28:36.000 --> 00:28:38.000]  神也可以給我們力量的
[00:28:38.000 --> 00:28:43.000]  因為神也很愛我們
[00:28:43.000 --> 00:28:47.000]  所以這也是看到
[00:28:47.000 --> 00:28:49.000]  從以利身上
[00:28:49.000 --> 00:28:50.000]  我們可以看到
[00:28:50.000 --> 00:28:56.000]  家庭教育的需要
[00:28:56.000 --> 00:29:00.000]  我們有兒女的
[00:29:00.000 --> 00:29:02.000]  我們總想把最好的東西
[00:29:02.000 --> 00:29:04.000]  都給兒女
[00:29:04.000 --> 00:29:05.000]  寧可自己不吃
[00:29:05.000 --> 00:29:07.000]  也要給兒女吃
[00:29:07.000 --> 00:29:09.000]  寧可我們休息少了
[00:29:09.000 --> 00:29:13.000]  也要多多的為兒女考慮
[00:29:13.000 --> 00:29:18.000]  但是如果過分的
[00:29:18.000 --> 00:29:22.000]  虐愛自己的兒女
[00:29:22.000 --> 00:29:25.000]  不好好的來教育他們
[00:29:25.000 --> 00:29:29.000]  那就是不是為他們負責
[00:29:29.000 --> 00:29:31.000]  要為兒女負責
[00:29:31.000 --> 00:29:34.000]  要把他教育成一個敬畏神
[00:29:34.000 --> 00:29:38.000]  能夠愛關心別人
[00:29:38.000 --> 00:29:39.000]  關心自己
[00:29:39.000 --> 00:29:42.000]  能夠做一個神所有
[00:29:42.000 --> 00:29:44.000]  要用他的人
[00:29:44.000 --> 00:29:46.000]  這是對家庭的教育
[00:29:46.000 --> 00:29:49.000]  就非常重要
[00:29:49.000 --> 00:29:51.000]  孩子小的時候
[00:29:51.000 --> 00:29:53.000]  你就要關心他
[00:29:53.000 --> 00:29:55.000]  不單單關心他的衣食住行
[00:29:55.000 --> 00:29:57.000]  給他好東西吃
[00:29:57.000 --> 00:29:59.000]  給他好衣服穿
[00:29:59.000 --> 00:30:00.000]  更要關心他
[00:30:00.000 --> 00:30:03.000]  裡面的靈性怎麼樣
[00:30:03.000 --> 00:30:07.000]  讓他對神的心怎麼樣
[00:30:07.000 --> 00:30:08.000]  雖然小的時候
[00:30:08.000 --> 00:30:09.000]  你不能說
[00:30:09.000 --> 00:30:13.000]  你就要覺知信主
[00:30:13.000 --> 00:30:15.000]  但是要至少讓他知道
[00:30:15.000 --> 00:30:18.000]  天地中間有一位神
[00:30:18.000 --> 00:30:20.000]  這位神是公義的神
[00:30:20.000 --> 00:30:22.000]  聖潔的神
[00:30:22.000 --> 00:30:25.000]  對神有敬畏的心
[00:30:25.000 --> 00:30:28.000]  人看不見的事情
[00:30:28.000 --> 00:30:30.000]  神看見
[00:30:30.000 --> 00:30:32.000]  要跟孩子說
[00:30:32.000 --> 00:30:33.000]  要誠實
[00:30:33.000 --> 00:30:35.000]  你不能騙人
[00:30:35.000 --> 00:30:37.000]  因為你不能騙神
[00:30:37.000 --> 00:30:40.000]  神都看見你所做的事情
[00:30:40.000 --> 00:30:41.000]  你有錯了
[00:30:41.000 --> 00:30:43.000]  你要向神禱告悔改
[00:30:43.000 --> 00:30:47.000]  從小把他帶到神的面前
[00:30:47.000 --> 00:30:50.000]  在北美還有一個好的傳統
[00:30:50.000 --> 00:30:54.000]  就是母親在兒女睡覺以前
[00:30:54.000 --> 00:30:56.000]  要跟他們講故事
[00:30:56.000 --> 00:30:58.000]  這是很好的機會
[00:30:58.000 --> 00:31:02.000]  可以講聖經裡頭各樣的故事
[00:31:02.000 --> 00:31:05.000]  培養他們的靈性
[00:31:05.000 --> 00:31:08.000]  培養他們對道德的觀念
[00:31:08.000 --> 00:31:11.000]  從小有這樣的教育
[00:31:11.000 --> 00:31:15.000]  孩子可以認識神
[00:31:15.000 --> 00:31:18.000]  等到他自己明白了
[00:31:18.000 --> 00:31:20.000]  他願意來相信神
[00:31:20.000 --> 00:31:23.000]  來相信耶穌做救主
[00:31:23.000 --> 00:31:27.000]  那你就是為兒女負責了
[00:31:27.000 --> 00:31:30.000]  你也是為兒女禱告
[00:31:30.000 --> 00:31:33.000]  這是我們做父母的責任
[00:31:33.000 --> 00:31:35.000]  你雖然有時候講話他不聽
[00:31:35.000 --> 00:31:40.000]  可能把你氣得很厲害
[00:31:40.000 --> 00:31:43.000]  但是你要為他禱告
[00:31:43.000 --> 00:31:46.000]  把他交在神的手中
[00:31:46.000 --> 00:31:48.000]  就像哈納一樣
[00:31:48.000 --> 00:31:49.000]  沙漠的母親
[00:31:49.000 --> 00:31:53.000]  我想她常常是為沙漠禱告的
[00:31:53.000 --> 00:31:57.000]  神可以保守著孩子漸漸地長大
[00:31:57.000 --> 00:32:01.000]  可以看到這個家庭教育
[00:32:01.000 --> 00:32:03.000]  父母對兒女的影響
[00:32:03.000 --> 00:32:06.000]  這個是非常重要的
[00:32:06.000 --> 00:32:09.000]  當然我們都覺得我們不是完全人
[00:32:09.000 --> 00:32:11.000]  我們也不是個完全的父母
[00:32:11.000 --> 00:32:13.000]  我們做的都是不夠的
[00:32:13.000 --> 00:32:16.000]  但是我們要為他們禱告
[00:32:16.000 --> 00:32:19.000]  也把自己為自己禱告
[00:32:19.000 --> 00:32:22.000]  好像神啊你顧念我們的家
[00:32:22.000 --> 00:32:26.000]  我們的孩子將來都是愛你的
[00:32:26.000 --> 00:32:28.000]  都是來侍奉你的
[00:32:28.000 --> 00:32:31.000]  這就是我們敬道父母的責任了
[00:32:31.000 --> 00:32:36.000]  因為兒女是耶和華所賜給你的產業
[00:32:36.000 --> 00:32:38.000]  神把兒女托付給你
[00:32:38.000 --> 00:32:44.000]  你就要為兒女負責
[00:32:44.000 --> 00:32:51.000]  你現在就要說到沙漠的萌招了
[00:32:51.000 --> 00:32:53.000]  老祭司的情況
[00:32:53.000 --> 00:32:57.000]  聖經用幾句話描寫到當時
[00:32:57.000 --> 00:33:01.000]  以色列人的鼠靈的情況
[00:33:01.000 --> 00:33:03.000]  他當那些日子
[00:33:03.000 --> 00:33:05.000]  耶和華的言語稀少
[00:33:05.000 --> 00:33:08.000]  很少耶和華言語很少
[00:33:08.000 --> 00:33:10.000]  不常有漠視
[00:33:10.000 --> 00:33:12.000]  也對人沒什麼感動
[00:33:12.000 --> 00:33:14.000]  人也不知道
[00:33:14.000 --> 00:33:19.000]  而且老祭司睡在自己的地方
[00:33:19.000 --> 00:33:22.000]  眼目昏花也看不清楚
[00:33:22.000 --> 00:33:24.000]  不是單單講到他的情況
[00:33:24.000 --> 00:33:27.000]  可能就是整個福祉的人都看不見神
[00:33:27.000 --> 00:33:30.000]  到底要做什麼事情
[00:33:30.000 --> 00:33:33.000]  神的燈在神耶和華的殿內
[00:33:33.000 --> 00:33:36.000]  約會那裡還沒有熄滅
[00:33:36.000 --> 00:33:39.000]  還沒有熄滅本來就不應該熄滅的
[00:33:39.000 --> 00:33:42.000]  這燈是二十四小時都不能夠滅的
[00:33:42.000 --> 00:33:45.000]  還沒熄滅就是快要滅了
[00:33:45.000 --> 00:33:48.000]  可能祭司也不太管燈了
[00:33:48.000 --> 00:33:51.000]  油不夠了也不去加油了
[00:33:51.000 --> 00:33:55.000]  就說到當時的情況
[00:33:55.000 --> 00:33:58.000]  這就是神不喜悅
[00:33:58.000 --> 00:34:01.000]  神離開以色列人遠遠的
[00:34:01.000 --> 00:34:04.000]  也不向他們說話
[00:34:04.000 --> 00:34:07.000]  也不把他心意說給人聽
[00:34:07.000 --> 00:34:10.000]  就說清了他們也不聽
[00:34:10.000 --> 00:34:14.000]  這種情況是個很可怕的情況
[00:34:14.000 --> 00:34:16.000]  如果神不喜悅
[00:34:16.000 --> 00:34:20.000]  還有什麼事情人可以做的呢
[00:34:20.000 --> 00:34:23.000]  人離開神還能夠做什麼呢
[00:34:23.000 --> 00:34:26.000]  主耶穌也說過
[00:34:26.000 --> 00:34:30.000]  人離開了我就不能做什麼
[00:34:30.000 --> 00:34:32.000]  就是什麼都不能做
[00:34:32.000 --> 00:34:33.000]  什麼都沒有用
[00:34:33.000 --> 00:34:36.000]  做了也沒有用
[00:34:36.000 --> 00:34:43.000]  這我們就看到當時的屬靈情況
[00:34:43.000 --> 00:34:46.000]  第三個第四節
[00:34:46.000 --> 00:34:49.000]  耶和華呼喚撒末爾
[00:34:49.000 --> 00:34:51.000]  撒末爾說我在這裡
[00:34:51.000 --> 00:34:53.000]  就跑到以利那裡去
[00:34:53.000 --> 00:34:55.000]  你呼喚我我在這裡
[00:34:55.000 --> 00:34:58.000]  以利回答說我沒有呼喚你
[00:34:58.000 --> 00:34:59.000]  你去睡吧
[00:34:59.000 --> 00:35:02.000]  他就去睡了
[00:35:02.000 --> 00:35:07.000]  今天撒末爾已經睡了
[00:35:07.000 --> 00:35:11.000]  其實原來的意識已經躺下來了
[00:35:11.000 --> 00:35:15.000]  還沒有睡
[00:35:15.000 --> 00:35:18.000]  不像小孩子一睡的話
[00:35:18.000 --> 00:35:21.000]  雷打的話他都不會醒
[00:35:21.000 --> 00:35:24.000]  他這個撒末爾很警覺
[00:35:24.000 --> 00:35:25.000]  他因為什麼
[00:35:25.000 --> 00:35:28.000]  以利常常要在半夜裡叫他
[00:35:28.000 --> 00:35:30.000]  可能叫他幫他做這個事情
[00:35:30.000 --> 00:35:31.000]  幫他做那個事情
[00:35:31.000 --> 00:35:34.000]  所以撒末爾並沒有說
[00:35:34.000 --> 00:35:36.000]  睡得很死
[00:35:36.000 --> 00:35:40.000]  所以他耶和華聽見有人說撒末爾
[00:35:40.000 --> 00:35:43.000]  他就以為是以利叫他了
[00:35:43.000 --> 00:35:45.000]  所以他就跑到以利那去
[00:35:45.000 --> 00:35:46.000]  有什麼事情
[00:35:46.000 --> 00:35:48.000]  以利說我沒有叫你
[00:35:48.000 --> 00:35:50.000]  你還回去吧
[00:35:50.000 --> 00:35:51.000]  第一次這樣
[00:35:51.000 --> 00:35:53.000]  第二次這樣
[00:35:53.000 --> 00:35:55.000]  還是這樣
[00:35:55.000 --> 00:35:58.000]  第三次
[00:35:58.000 --> 00:35:59.000]  第八節說
[00:35:59.000 --> 00:36:03.000]  耶和華第三次呼叫撒末爾
[00:36:03.000 --> 00:36:09.000]  撒末爾起來
[00:36:09.000 --> 00:36:12.000]  又是到以利那裡說
[00:36:12.000 --> 00:36:14.000]  你有呼喚我
[00:36:14.000 --> 00:36:17.000]  我在這裡
[00:36:17.000 --> 00:36:20.000]  三次都說我在這裡
[00:36:20.000 --> 00:36:24.000]  他隨時都準備好要來服侍以利的
[00:36:24.000 --> 00:36:26.000]  不要看他小
[00:36:26.000 --> 00:36:28.000]  可是他很忠心的
[00:36:28.000 --> 00:36:32.000]  在以利這裡來服侍
[00:36:32.000 --> 00:36:37.000]  這個時候以利才明白了
[00:36:37.000 --> 00:36:40.000]  至耶和華呼喚童子
[00:36:40.000 --> 00:36:42.000]  至耶和華呼喚
[00:36:42.000 --> 00:36:44.000]  三次
[00:36:44.000 --> 00:36:49.000]  到第三次以利才明白過來
[00:36:49.000 --> 00:36:52.000]  所以你看到撒末爾
[00:36:52.000 --> 00:36:56.000]  他就是在服侍以利
[00:36:56.000 --> 00:36:59.000]  在生活上可能他不方便
[00:36:59.000 --> 00:37:01.000]  要去照顧他一下
[00:37:01.000 --> 00:37:03.000]  他在小事上忠心
[00:37:03.000 --> 00:37:06.000]  這麼小事他忠心
[00:37:06.000 --> 00:37:10.000]  神就把大事托付他
[00:37:10.000 --> 00:37:12.000]  有時候我們看見這個事情很小
[00:37:12.000 --> 00:37:15.000]  就服侍一點點東西
[00:37:15.000 --> 00:37:17.000]  不像有些神的
[00:37:17.000 --> 00:37:20.000]  一些中庸的不能服侍很多人
[00:37:20.000 --> 00:37:23.000]  他可能服侍一點點
[00:37:23.000 --> 00:37:24.000]  倒個水
[00:37:24.000 --> 00:37:26.000]  或者擺個凳子
[00:37:26.000 --> 00:37:28.000]  這都是小事情
[00:37:28.000 --> 00:37:31.000]  可是你在小事上忠心的話
[00:37:31.000 --> 00:37:40.000]  神就會將大事托付給你
[00:37:40.000 --> 00:37:46.000]  神對撒末爾是很有忍耐的
[00:37:46.000 --> 00:37:50.000]  所以第四次就來呼喚他
[00:37:50.000 --> 00:37:54.000]  因為神對理解的比較慢的
[00:37:54.000 --> 00:37:57.000]  或者對反應比較慢的人
[00:37:57.000 --> 00:37:59.000]  他很有耐心的
[00:37:59.000 --> 00:38:01.000]  他不會像我們一樣
[00:38:01.000 --> 00:38:05.000]  跟你說過多少次了你還不聽
[00:38:05.000 --> 00:38:06.000]  你這麼笨的
[00:38:06.000 --> 00:38:07.000]  你信主這麼多年了
[00:38:07.000 --> 00:38:09.000]  這點你還不懂
[00:38:09.000 --> 00:38:11.000]  那麼這一說的話
[00:38:11.000 --> 00:38:14.000]  這個就跟神完全不一樣
[00:38:14.000 --> 00:38:16.000]  神不是這樣的
[00:38:16.000 --> 00:38:18.000]  可能你跟你講過多少次了
[00:38:18.000 --> 00:38:19.000]  你還不懂
[00:38:19.000 --> 00:38:21.000]  忍耐再跟你講
[00:38:21.000 --> 00:38:23.000]  忍耐再跟你講
[00:38:23.000 --> 00:38:25.000]  講到你能明白
[00:38:25.000 --> 00:38:27.000]  神很有耐心的
[00:38:27.000 --> 00:38:29.000]  人是不太有耐心的
[00:38:29.000 --> 00:38:31.000]  所以當第四次呼喚的時候
[00:38:31.000 --> 00:38:36.000]  撒末爾就按照以律教給他的
[00:38:36.000 --> 00:38:41.000]  說請說僕人敬聽
[00:38:41.000 --> 00:38:45.000]  這裡面你要細看聖經
[00:38:45.000 --> 00:38:47.000]  以律怎麼教他的
[00:38:47.000 --> 00:38:50.000]  他說你仍去睡吧
[00:38:50.000 --> 00:38:52.000]  第三次你仍去睡吧
[00:38:52.000 --> 00:38:55.000]  若再呼喚你
[00:38:55.000 --> 00:39:01.000]  你就說耶和華請說僕人敬聽
[00:39:01.000 --> 00:39:05.000]  可是等到撒末爾回答的時候
[00:39:05.000 --> 00:39:07.000]  把前面的沒有了
[00:39:07.000 --> 00:39:08.000]  耶和華沒有了
[00:39:08.000 --> 00:39:11.000]  請說僕人敬聽
[00:39:11.000 --> 00:39:12.000]  這裡面有什麼區別
[00:39:12.000 --> 00:39:15.000]  為什麼撒末爾把它漏掉了
[00:39:15.000 --> 00:39:18.000]  為什麼不說耶和華
[00:39:18.000 --> 00:39:21.000]  聖經上他並沒有解釋
[00:39:21.000 --> 00:39:23.000]  我們也沒法解釋
[00:39:23.000 --> 00:39:25.000]  很可能有人說
[00:39:25.000 --> 00:39:31.000]  可能撒末爾知道跟他說話的是耶和華
[00:39:31.000 --> 00:39:32.000]  就不用說了
[00:39:32.000 --> 00:39:35.000]  就說請說我就聽了
[00:39:35.000 --> 00:39:38.000]  還有人說他還小
[00:39:38.000 --> 00:39:42.000]  他不能直接呼喚神的名
[00:39:42.000 --> 00:39:44.000]  他就不說這個
[00:39:44.000 --> 00:39:47.000]  他的心是知道是對神說話的
[00:39:47.000 --> 00:39:49.000]  意思還是一樣的
[00:39:49.000 --> 00:39:53.000]  神啊你來說那我就聽
[00:39:53.000 --> 00:39:55.000]  這夠了
[00:39:55.000 --> 00:39:56.000]  撒末爾這麼說就夠了
[00:39:56.000 --> 00:40:00.000]  請說僕人敬聽
[00:40:00.000 --> 00:40:03.000]  這幾個字很簡單
[00:40:03.000 --> 00:40:06.000]  就說到他對神的態度
[00:40:06.000 --> 00:40:08.000]  神這麼呼召他
[00:40:08.000 --> 00:40:10.000]  他答應神的呼召
[00:40:10.000 --> 00:40:13.000]  請說僕人
[00:40:13.000 --> 00:40:17.000]  他現在也不再是一個普通的小孩子了
[00:40:17.000 --> 00:40:20.000]  他要做神的僕人了
[00:40:20.000 --> 00:40:22.000]  他知道神是他的主
[00:40:22.000 --> 00:40:24.000]  他願意來聽
[00:40:24.000 --> 00:40:27.000]  這個是一個蒙昭的一個人
[00:40:27.000 --> 00:40:31.000]  最開始的時候應該有的態度
[00:40:31.000 --> 00:40:35.000]  蒙昭神呼召我們來服侍他
[00:40:35.000 --> 00:40:37.000]  不是叫我們做些事情
[00:40:37.000 --> 00:40:40.000]  蒙昭的人第一個最重要的
[00:40:40.000 --> 00:40:42.000]  就是來聽神的話
[00:40:42.000 --> 00:40:47.000]  要接著禱告來到主的面前來聽他的話
[00:40:47.000 --> 00:40:51.000]  要接著讀聖經來到主的面前來聽他的話
[00:40:51.000 --> 00:40:53.000]  要接著聚會
[00:40:53.000 --> 00:40:56.000]  接著各樣的服侍來聽
[00:40:56.000 --> 00:40:58.000]  看神怎麼說
[00:40:58.000 --> 00:41:01.000]  不是自己就在去做事情
[00:41:01.000 --> 00:41:05.000]  所以這個請說僕人敬聽
[00:41:05.000 --> 00:41:07.000]  我們每一次的侍奉
[00:41:07.000 --> 00:41:09.000]  我們每一次的聚會
[00:41:09.000 --> 00:41:12.000]  我們的心都要存著說
[00:41:12.000 --> 00:41:14.000]  請說僕人敬聽
[00:41:14.000 --> 00:41:16.000]  若是這個是出於神的
[00:41:16.000 --> 00:41:20.000]  我們就要好好的聽
[00:41:20.000 --> 00:41:28.000]  神就借著撒末爾宣告對以利家的審判
[00:41:28.000 --> 00:41:33.000]  剛才是神人對以利家的警告
[00:41:33.000 --> 00:41:35.000]  可能對他警告完了以後
[00:41:35.000 --> 00:41:38.000]  以利這家還沒有什麼反應
[00:41:38.000 --> 00:41:40.000]  還跟肅常一樣
[00:41:40.000 --> 00:41:51.000]  神就借著撒末爾來宣告對以利家的審判
[00:41:51.000 --> 00:41:54.000]  他說我曾告訴他
[00:41:54.000 --> 00:41:57.000]  他必永遠降伐於他的家
[00:41:57.000 --> 00:42:00.000]  因為他知道兒子作孽
[00:42:00.000 --> 00:42:03.000]  知早奏早卻不禁止他們
[00:42:03.000 --> 00:42:07.000]  以利他自己沒有做什麼壞事情
[00:42:07.000 --> 00:42:10.000]  他做的壞事情都是他兒子做的
[00:42:10.000 --> 00:42:12.000]  可是他是大祭司
[00:42:12.000 --> 00:42:18.000]  他可以這樣的違反神的規定
[00:42:18.000 --> 00:42:20.000]  律法規定的祭司
[00:42:20.000 --> 00:42:21.000]  可以把他撤銷
[00:42:21.000 --> 00:42:23.000]  不讓他當祭司
[00:42:23.000 --> 00:42:25.000]  可是以利沒有
[00:42:25.000 --> 00:42:28.000]  我們就如果自己人
[00:42:28.000 --> 00:42:30.000]  我們看到第二章裡頭
