
[00:00:00.000 --> 00:00:02.320]  這段時間講到的內容
[00:16:36.800 --> 00:16:38.800]  膽怯
[00:16:38.800 --> 00:16:40.800]  覺得好像得不到愛
[00:16:40.800 --> 00:16:42.800]  所以我們
[00:16:42.800 --> 00:16:44.800]  當有一個這樣的一個靈
[00:16:44.800 --> 00:16:46.800]  有一個這樣的感覺的時候
[00:16:46.800 --> 00:16:48.800]  我們會說是一個孤兒的靈
[00:16:48.800 --> 00:16:50.800]  亦因為這份安全感和恐懼
[00:16:50.800 --> 00:16:52.800]  孤兒的靈會怎樣呢
[00:16:52.800 --> 00:16:54.800]  下一個
[00:16:54.800 --> 00:16:58.800]  第一,沒有安全感
[00:16:58.800 --> 00:17:00.800]  即是對什麼人或事
[00:17:00.800 --> 00:17:02.800]  都不信任
[00:17:02.800 --> 00:17:04.800]  怕這個,怕那個
[00:17:04.800 --> 00:17:06.800]  怕其他人聽見他的身世
[00:17:06.800 --> 00:17:08.800]  怕其他人看到他的身世
[00:17:08.800 --> 00:17:10.800]  知道他的底細
[00:17:10.800 --> 00:17:12.800]  怕其他人知道,怕其他人害我
[00:17:12.800 --> 00:17:14.800]  怕其他人怎樣看你
[00:17:14.800 --> 00:17:16.800]  是很敏感的
[00:17:16.800 --> 00:17:18.800]  這個是孤兒的靈
[00:17:18.800 --> 00:17:20.800]  第二個,怕權柄
[00:17:20.800 --> 00:17:22.800]  就說你特別怕你的老闆
[00:17:22.800 --> 00:17:24.800]  即是上司
[00:17:24.800 --> 00:17:26.800]  或者是組長,父母,老師
[00:17:26.800 --> 00:17:28.800]  牧師,即是我這麼黃
[00:17:28.800 --> 00:17:30.800]  我親都怕的
[00:17:30.800 --> 00:17:32.800]  只要他們在場,你就會不自然
[00:17:32.800 --> 00:17:34.800]  不自然得來幹什麼
[00:17:34.800 --> 00:17:36.800]  怕他們不高興,不喜歡我
[00:17:36.800 --> 00:17:38.800]  不喜歡我這個人
[00:17:38.800 --> 00:17:40.800]  第三
[00:17:40.800 --> 00:17:42.800]  經常被人欺負
[00:17:42.800 --> 00:17:44.800]  或者感覺被人欺負
[00:17:44.800 --> 00:17:46.800]  會感覺到你周圍的人都在欺負你
[00:17:46.800 --> 00:17:48.800]  無論怎樣都在欺負我
[00:17:48.800 --> 00:17:50.800]  因為我沒有價值
[00:17:50.800 --> 00:17:52.800]  所以經常覺得被人欺負
[00:17:52.800 --> 00:17:54.800]  還有,感覺
[00:17:54.800 --> 00:17:56.800]  低人一等
[00:17:56.800 --> 00:17:58.800]  是不會找到好工
[00:17:58.800 --> 00:18:00.800]  是沒有自信的
[00:18:00.800 --> 00:18:02.800]  懷疑自己
[00:18:02.800 --> 00:18:04.800]  只可以做一些低下的工作
[00:18:04.800 --> 00:18:06.800]  怕被遺棄
[00:18:06.800 --> 00:18:08.800]  因為覺得自己不可愛
[00:18:08.800 --> 00:18:10.800]  在每個地方都不可愛
[00:18:10.800 --> 00:18:12.800]  好,之後,繼續
[00:18:12.800 --> 00:18:14.800]  批評其他人做得不好
[00:18:14.800 --> 00:18:16.800]  為什麼呢?
[00:18:16.800 --> 00:18:18.800]  每做一件事,心裏面都想嘰哩咕嚕
[00:18:18.800 --> 00:18:20.800]  其他人做得不好,什麼事都自己來
[00:18:20.800 --> 00:18:22.800]  完美主義
[00:18:22.800 --> 00:18:24.800]  不相信其他人
[00:18:24.800 --> 00:18:26.800]  我要掌控著每一樣事情的發生
[00:18:26.800 --> 00:18:28.800]  我要控制著
[00:18:28.800 --> 00:18:30.800]  這就是一個孤兒的靈
[00:18:30.800 --> 00:18:32.800]  這是第一個資料
[00:18:32.800 --> 00:18:34.800]  第二個資料
[00:18:34.800 --> 00:18:36.800]  我昨天在網上找到
[00:18:36.800 --> 00:18:38.800]  預備說的時候
[00:18:38.800 --> 00:18:40.800]  我打孤兒兩個字
[00:18:40.800 --> 00:18:42.800]  突然間,其中一個資料
[00:18:42.800 --> 00:18:44.800]  出了一首歌
[00:18:44.800 --> 00:18:46.800]  這首歌是陳奕迅的
[00:18:46.800 --> 00:18:48.800]  他簡直叫孤兒仔
[00:18:48.800 --> 00:18:50.800]  我去YouTube聽
[00:18:50.800 --> 00:18:52.800]  聽這首歌
[00:18:52.800 --> 00:18:54.800]  看YouTube片段
[00:18:54.800 --> 00:18:56.800]  人們都很興奮
[00:18:56.800 --> 00:18:58.800]  一邊唱一邊吃
[00:18:58.800 --> 00:19:00.800]  我心想,這些就是孤兒
[00:19:00.800 --> 00:19:02.800]  唱得很興奮
[00:19:02.800 --> 00:19:04.800]  吃著吃著
[00:19:04.800 --> 00:19:06.800]  我覺得這首歌的歌詞
[00:19:06.800 --> 00:19:10.800]  很講述一個孤兒的感受
[00:19:10.800 --> 00:19:12.800]  我要首先聲明
[00:19:12.800 --> 00:19:14.800]  我今天希望大家
[00:19:14.800 --> 00:19:16.800]  用一個真理的角度去看
[00:19:16.800 --> 00:19:18.800]  這首歌裏面有些是不合真理的
[00:19:18.800 --> 00:19:20.800]  但我不想大家從這個角度去看
[00:19:20.800 --> 00:19:22.800]  你不如只是從一個
[00:19:22.800 --> 00:19:24.800]  孤兒的感受的角度去看
[00:19:24.800 --> 00:19:26.800]  整首歌是這樣的
[00:19:26.800 --> 00:19:28.800]  傳說世間每個人
[00:19:28.800 --> 00:19:30.800]  也會有一位天使呼應
[00:19:30.800 --> 00:19:32.800]  縱使渺小彷如微塵
[00:19:32.800 --> 00:19:34.800]  仍可棲身當愛人呼吸
[00:19:34.800 --> 00:19:36.800]  可惜像我這一種人
[00:19:36.800 --> 00:19:38.800]  聖母永遠不肯給予憐憫
[00:19:38.800 --> 00:19:40.800]  每天如像虎兒祈求
[00:19:40.800 --> 00:19:42.800]  誰可真心的逗我開心
[00:19:42.800 --> 00:19:44.800]  誰說會與我騎迴旋木馬
[00:19:44.800 --> 00:19:46.800]  天黑透了伴我一起歸家
[00:19:46.800 --> 00:19:48.800]  誰說會與我騎迴旋木馬
[00:19:48.800 --> 00:19:50.800]  天黑透了伴我一起歸家
[00:19:50.800 --> 00:19:52.800]  是我或你犯錯了嗎
[00:19:52.800 --> 00:19:54.800]  人被憤怒撇下
[00:19:54.800 --> 00:19:56.800]  受那風吹雨打
[00:19:56.800 --> 00:19:58.800]  然後誰人會愛
[00:19:58.800 --> 00:20:00.800]  誰人會愛我這種孤兒仔
[00:20:00.800 --> 00:20:02.800]  留落到谷底
[00:20:02.800 --> 00:20:04.800]  恐怕我已是個熱戀的後遺
[00:20:04.800 --> 00:20:06.800]  無人前來應領
[00:20:06.800 --> 00:20:08.800]  慷莊的身體
[00:20:08.800 --> 00:20:10.800]  若想抱抱就等下一世
[00:20:10.800 --> 00:20:12.800]  誰要我這種孤兒仔
[00:20:12.800 --> 00:20:14.800]  誰贈我安慰
[00:20:14.800 --> 00:20:16.800]  當我自愛路過
[00:20:16.800 --> 00:20:18.800]  亦不想拾遺
[00:20:18.800 --> 00:20:20.800]  誰再從此說我
[00:20:20.800 --> 00:20:22.800]  貧窮但美麗
[00:20:22.800 --> 00:20:24.800]  但想抱抱就等待轉世
[00:20:24.800 --> 00:20:26.800]  我這種身世
[00:20:26.800 --> 00:20:28.800]  裏面講述一種孤兒的另一個感受
[00:20:28.800 --> 00:20:30.800]  裏面講述一種孤兒的另一個感受
[00:20:30.800 --> 00:20:32.800]  第一
[00:20:32.800 --> 00:20:34.800]  他不被愛
[00:20:34.800 --> 00:20:36.800]  他感受不到愛
[00:20:36.800 --> 00:20:38.800]  可惜像我這種人
[00:20:38.800 --> 00:20:40.800]  聖母永遠不肯給予憐憫
[00:20:40.800 --> 00:20:42.800]  聖母在人的心裏
[00:20:42.800 --> 00:20:44.800]  有沒有也好
[00:20:44.800 --> 00:20:46.800]  聖母在人的心裏
[00:20:46.800 --> 00:20:48.800]  會覺得是一種憐憫
[00:20:48.800 --> 00:20:50.800]  但她連憐憫的模型
[00:20:50.800 --> 00:20:52.800]  也不肯給予憐憫
[00:20:52.800 --> 00:20:54.800]  每天如像虎兒企求
[00:20:54.800 --> 00:20:56.800]  誰可真心地逗我開心
[00:20:56.800 --> 00:20:58.800]  另外
[00:20:58.800 --> 00:21:00.800]  誰人會愛我這種孤兒仔
[00:21:00.800 --> 00:21:02.800]  講到明
[00:21:02.800 --> 00:21:04.800]  流落到谷底
[00:21:04.800 --> 00:21:06.800]  恐怕我已是個熱戀的後遺
[00:21:06.800 --> 00:21:08.800]  無人前來應領
[00:21:08.800 --> 00:21:10.800]  慷莊的身體
[00:21:10.800 --> 00:21:12.800]  若想抱抱就等下一世
[00:21:12.800 --> 00:21:14.800]  今世沒有人會愛他
[00:21:14.800 --> 00:21:16.800]  另外他會覺得孤單
[00:21:16.800 --> 00:21:18.800]  孤單
[00:21:18.800 --> 00:21:20.800]  誰說會與我騎回旋木馬
[00:21:20.800 --> 00:21:22.800]  天黑透了
[00:21:22.800 --> 00:21:24.800]  伴我一起歸家
[00:21:24.800 --> 00:21:26.800]  無人陪
[00:21:26.800 --> 00:21:28.800]  自己獨個兒回家
[00:21:28.800 --> 00:21:30.800]  第二
[00:21:30.800 --> 00:21:32.800]  因為犯錯
[00:21:32.800 --> 00:21:34.800]  自己不夠好而被撇下
[00:21:34.800 --> 00:21:36.800]  似我或你犯錯了嗎
[00:21:36.800 --> 00:21:38.800]  人被半路撇下
[00:21:38.800 --> 00:21:40.800]  受那風吹雨打
[00:21:40.800 --> 00:21:42.800]  還有覺得自己無價值
[00:21:42.800 --> 00:21:44.800]  路過亦不上十位
[00:21:44.800 --> 00:21:46.800]  我以前的摯愛
[00:21:46.800 --> 00:21:48.800]  走過了都不想理我
[00:21:48.800 --> 00:21:50.800]  完全不想理
[00:21:50.800 --> 00:21:52.800]  還有就算覺得有人愛
[00:21:52.800 --> 00:21:54.800]  都會拒絕被愛
[00:21:54.800 --> 00:21:56.800]  若想抱抱
[00:21:56.800 --> 00:21:58.800]  若想抱抱就等下一世
[00:21:58.800 --> 00:22:00.800]  但想抱抱就等待轉世
[00:22:00.800 --> 00:22:02.800]  其實他自己說的
[00:22:02.800 --> 00:22:04.800]  可能有人真的想抱他
[00:22:04.800 --> 00:22:06.800]  但想抱我
[00:22:06.800 --> 00:22:08.800]  下一世吧
[00:22:08.800 --> 00:22:10.800]  所以你會看到
[00:22:10.800 --> 00:22:12.800]  一個人的心
[00:22:12.800 --> 00:22:14.800]  應該這樣說
[00:22:14.800 --> 00:22:16.800]  在裡面都會問到
[00:22:16.800 --> 00:22:18.800]  我們會感受到
[00:22:18.800 --> 00:22:20.800]  好像是我們的感受
[00:22:20.800 --> 00:22:22.800]  坦白去摸摸
[00:22:22.800 --> 00:22:24.800]  我們自己的心
[00:22:24.800 --> 00:22:26.800]  不要從真理那邊去看
[00:22:26.800 --> 00:22:28.800]  什麼轉世什麼聖母
[00:22:28.800 --> 00:22:30.800]  其實不合真理
[00:22:30.800 --> 00:22:32.800]  你只是摸摸感受
[00:22:32.800 --> 00:22:34.800]  有人會覺得
[00:22:34.800 --> 00:22:36.800]  都像我心裡的感受
[00:22:36.800 --> 00:22:38.800]  好嗎
[00:22:38.800 --> 00:22:40.800]  舉手
[00:22:40.800 --> 00:22:42.800]  其他人可能都要消化
[00:22:42.800 --> 00:22:44.800]  都要去想
[00:22:44.800 --> 00:22:46.800]  我的感受是不是這樣
[00:22:46.800 --> 00:22:48.800]  好像沒有人愛
[00:22:48.800 --> 00:22:50.800]  沒有人疼愛
[00:22:50.800 --> 00:22:52.800]  沒有人重視
[00:22:52.800 --> 00:22:54.800]  所以其實我們每一個人的心
[00:22:54.800 --> 00:22:56.800]  不多不少
[00:22:56.800 --> 00:22:58.800]  都有一個孤兒的靈在我們心裡
[00:22:58.800 --> 00:23:00.800]  而且每一個有孤兒的靈的人
[00:23:00.800 --> 00:23:02.800]  看天父會看得很偏差
[00:23:02.800 --> 00:23:04.800]  怎樣偏差
[00:23:04.800 --> 00:23:06.800]  再加上
[00:23:06.800 --> 00:23:08.800]  我們經常會用
[00:23:08.800 --> 00:23:10.800]  自己對地上父親的看法
[00:23:10.800 --> 00:23:12.800]  來看天上的父親
[00:23:12.800 --> 00:23:14.800]  一個經常虐待自己兒子的父親
[00:23:14.800 --> 00:23:16.800]  虐待自己兒子的父親
[00:23:16.800 --> 00:23:18.800]  他的子女會覺得
[00:23:18.800 --> 00:23:20.800]  天父好像很無情
[00:23:20.800 --> 00:23:22.800]  很嚴厲
[00:23:22.800 --> 00:23:24.800]  一個爸爸經常不在家
[00:23:24.800 --> 00:23:26.800]  可能他的子女會覺得
[00:23:26.800 --> 00:23:28.800]  這個天父是不理他的
[00:23:28.800 --> 00:23:30.800]  所以很多時候我們對自己父親的看法
[00:23:30.800 --> 00:23:32.800]  會影響我們對天父的看法
[00:23:32.800 --> 00:23:34.800]  我都說過
[00:23:34.800 --> 00:23:36.800]  在一個教會
[00:23:36.800 --> 00:23:38.800]  一個牧師去接了一個弟兄
[00:23:38.800 --> 00:23:40.800]  那個弟兄就說
[00:23:40.800 --> 00:23:42.800]  跟那個牧師聊天的時候
[00:23:42.800 --> 00:23:44.800]  一個弟兄經常跟他這樣說
[00:23:44.800 --> 00:23:46.800]  很失敗的
[00:23:46.800 --> 00:23:48.800]  我達不到我爸爸的理想
[00:23:48.800 --> 00:23:50.800]  我在讀書的時候
[00:23:50.800 --> 00:23:52.800]  我考試成績拿C
[00:23:52.800 --> 00:23:54.800]  C已經算不差了
[00:23:54.800 --> 00:23:56.800]  但是他爸爸怎樣罵他
[00:23:56.800 --> 00:23:58.800]  你再不努力
[00:23:58.800 --> 00:24:00.800]  再不努力學習
[00:24:00.800 --> 00:24:02.800]  再不努力讀書
[00:24:02.800 --> 00:24:04.800]  我就不愛你了
[00:24:04.800 --> 00:24:06.800]  之後這個弟兄
[00:24:06.800 --> 00:24:08.800]  比以前更加努力去讀書
[00:24:08.800 --> 00:24:10.800]  很想努力學習
[00:24:10.800 --> 00:24:12.800]  很想得到爸爸的認同
[00:24:12.800 --> 00:24:14.800]  這次不是拿C 拿B
[00:24:14.800 --> 00:24:16.800]  回到家
[00:24:16.800 --> 00:24:18.800]  拿成績表
[00:24:18.800 --> 00:24:20.800]  給爸爸看的時候
[00:24:20.800 --> 00:24:22.800]  爸爸說
[00:24:22.800 --> 00:24:24.800]  Hey man, long time no A
[00:24:24.800 --> 00:24:28.800]  B不行的
[00:24:28.800 --> 00:24:30.800]  B真的不行
[00:24:30.800 --> 00:24:32.800]  B一定要拿A
[00:24:32.800 --> 00:24:34.800]  等等
[00:24:34.800 --> 00:24:36.800]  然後這個弟兄更加努力去讀書
[00:24:36.800 --> 00:24:38.800]  然後這次
[00:24:38.800 --> 00:24:40.800]  光宗耀祖
[00:24:40.800 --> 00:24:42.800]  真的拿到A
[00:24:42.800 --> 00:24:44.800]  想著很開心回家
[00:24:44.800 --> 00:24:46.800]  回家給爸爸看
[00:24:46.800 --> 00:24:48.800]  一定拿到爸爸的讚賞
[00:24:48.800 --> 00:24:50.800]  誰知道爸爸拿起成績表
[00:24:50.800 --> 00:24:52.800]  一看
[00:24:52.800 --> 00:24:54.800]  你知不知道他說什麼
[00:24:54.800 --> 00:24:56.800]  你都拿到A
[00:24:56.800 --> 00:24:58.800]  香港的教育制度
[00:24:58.800 --> 00:25:00.800]  低了很多
[00:25:00.800 --> 00:25:04.800]  你想你的子女怎樣
[00:25:04.800 --> 00:25:06.800]  你真的想你的子女怎樣
[00:25:06.800 --> 00:25:08.800]  所以這個弟兄
[00:25:08.800 --> 00:25:10.800]  在這種拒絕的情況下
[00:25:10.800 --> 00:25:12.800]  他一直
[00:25:12.800 --> 00:25:14.800]  覺得自己是一個失敗者
[00:25:14.800 --> 00:25:16.800]  他接納不了自己
[00:25:16.800 --> 00:25:18.800]  他覺得達到目標
[00:25:18.800 --> 00:25:20.800]  是不可能的事情
[00:25:20.800 --> 00:25:22.800]  所以他也經歷不了
[00:25:22.800 --> 00:25:24.800]  神的愛
[00:25:24.800 --> 00:25:26.800]  所以一個有孤兒靈的人
[00:25:26.800 --> 00:25:28.800]  生活
[00:25:28.800 --> 00:25:30.800]  甚至侍奉
[00:25:30.800 --> 00:25:32.800]  活得像一個奴僕一樣
[00:25:32.800 --> 00:25:34.800]  什麼事情都要做到最好
[00:25:34.800 --> 00:25:36.800]  完美主義
[00:25:36.800 --> 00:25:38.800]  為的是贊取
[00:25:38.800 --> 00:25:40.800]  其他人或天父的讚賞
[00:25:40.800 --> 00:25:42.800]  不過
[00:25:42.800 --> 00:25:44.800]  越做會越沮喪
[00:25:44.800 --> 00:25:46.800]  會越無力
[00:25:46.800 --> 00:25:48.800]  因為其實不是天父不愛他
[00:25:48.800 --> 00:25:50.800]  不是天父不愛他
[00:25:50.800 --> 00:25:52.800]  不接納他
[00:25:52.800 --> 00:25:54.800]  而是他自己不接納自己
[00:25:54.800 --> 00:25:56.800]  他覺得身邊越來越多人
[00:25:56.800 --> 00:25:58.800]  都不接納他
[00:25:58.800 --> 00:26:00.800]  都不喜歡他
[00:26:00.800 --> 00:26:02.800]  不過天父
[00:26:02.800 --> 00:26:04.800]  創造這個世界
[00:26:04.800 --> 00:26:06.800]  他的心不是要創造
[00:26:06.800 --> 00:26:08.800]  千千萬萬的孤兒
[00:26:08.800 --> 00:26:10.800]  天父的心
[00:26:10.800 --> 00:26:12.800]  是很想創造
[00:26:12.800 --> 00:26:14.800]  千千萬萬他的兒女
[00:26:14.800 --> 00:26:16.800]  所以
[00:26:16.800 --> 00:26:18.800]  當耶穌來到這個世界
[00:26:18.800 --> 00:26:20.800]  去拯救我們
[00:26:20.800 --> 00:26:22.800]  第一件事情就像約翰福音14:16-18
[00:26:22.800 --> 00:26:24.800]  一起讀
[00:26:24.800 --> 00:26:26.800]  我要求父
[00:26:26.800 --> 00:26:28.800]  父就另外賜給你們
[00:26:28.800 --> 00:26:30.800]  一位保衛師
[00:26:30.800 --> 00:26:32.800]  叫他永遠與你們同在
[00:26:32.800 --> 00:26:34.800]  就是真理的聖靈
[00:26:34.800 --> 00:26:36.800]  乃世人不能接受的
[00:26:36.800 --> 00:26:38.800]  因為不見他
[00:26:38.800 --> 00:26:40.800]  也不認識他
[00:26:40.800 --> 00:26:42.800]  你們卻認識他
[00:26:42.800 --> 00:26:44.800]  因他常與你們同在
[00:26:44.800 --> 00:26:46.800]  也要在你們裡面
[00:26:46.800 --> 00:26:48.800]  我不鐵下你們為孤兒
[00:26:48.800 --> 00:26:50.800]  我必道你們
[00:26:50.800 --> 00:26:52.800]  我必道你們
[00:26:52.800 --> 00:26:54.800]  讀多一次最後那句
[00:26:54.800 --> 00:26:56.800]  我不鐵下你們為孤兒
[00:26:56.800 --> 00:26:58.800]  你們這類人
[00:26:58.800 --> 00:27:00.800]  其實聖靈
[00:27:00.800 --> 00:27:02.800]  內在我們生命裡面
[00:27:02.800 --> 00:27:04.800]  並且永遠與我們同在
[00:27:04.800 --> 00:27:06.800]  因為耶穌已經講明
[00:27:06.800 --> 00:27:08.800]  神是不會鐵下我們的
[00:27:08.800 --> 00:27:10.800]  使我們成為孤兒
[00:27:10.800 --> 00:27:12.800]  另外有一句經文
[00:27:12.800 --> 00:27:14.800]  在丹丹太書四章四到八節
[00:27:14.800 --> 00:27:16.800]  講聖靈
[00:27:16.800 --> 00:27:18.800]  再讀一次
[00:27:18.800 --> 00:27:20.800]  這句經文
[00:27:20.800 --> 00:27:22.800]  我用新漢語譯管
[00:27:22.800 --> 00:27:24.800]  大家會更明白
[00:27:24.800 --> 00:27:26.800]  丹丹到時候滿了
[00:27:26.800 --> 00:27:28.800]  神就差遣他的兒子
[00:27:28.800 --> 00:27:30.800]  由女人所生
[00:27:30.800 --> 00:27:32.800]  生在律法以下
[00:27:32.800 --> 00:27:34.800]  說要救贖在律法之下的人
[00:27:34.800 --> 00:27:36.800]  好讓我們獲得兒子的名分
[00:27:36.800 --> 00:27:38.800]  因為你們是兒子
[00:27:38.800 --> 00:27:40.800]  神就差遣他兒子的靈
[00:27:40.800 --> 00:27:42.800]  進入我們心裡
[00:27:42.800 --> 00:27:44.800]  呼叫阿爸父
[00:27:44.800 --> 00:27:46.800]  因此你們不再是奴僕
[00:27:46.800 --> 00:27:48.800]  而是兒子
[00:27:48.800 --> 00:27:50.800]  既然是兒子就靠著神
[00:27:50.800 --> 00:27:52.800]  也成為承受產業的人
[00:27:52.800 --> 00:27:56.800]  耶穌的救贖
[00:27:56.800 --> 00:27:58.800]  令我們獲得兒子的名分
[00:27:58.800 --> 00:28:00.800]  而聖靈就是帶領我們
[00:28:00.800 --> 00:28:02.800]  獲得兒子名分的實際
[00:28:02.800 --> 00:28:04.800]  所以聖靈在我們裡面
[00:28:04.800 --> 00:28:06.800]  就是帶領、教導和感動
[00:28:06.800 --> 00:28:08.800]  我們呼叫阿爸父
[00:28:08.800 --> 00:28:10.800]  並且與天父建立
[00:28:10.800 --> 00:28:12.800]  一個密切的關係
[00:28:12.800 --> 00:28:14.800]  和明白天父的心
[00:28:14.800 --> 00:28:16.800]  你們記得我們天父
[00:28:16.800 --> 00:28:18.800]  我們做兒子的時候
[00:28:18.800 --> 00:28:20.800]  聖靈是感動我們
[00:28:20.800 --> 00:28:22.800]  與天父建立一個個人的
[00:28:22.800 --> 00:28:24.800]  親密的關係
[00:28:24.800 --> 00:28:26.800]  所以你看整本聖經
[00:28:26.800 --> 00:28:28.800]  你看不到天父
[00:28:28.800 --> 00:28:30.800]  是有孫女、有孫仔
[00:28:30.800 --> 00:28:32.800]  天父是有侄子、有侄女
[00:28:32.800 --> 00:28:34.800]  有表兄弟、有表姊妹
[00:28:34.800 --> 00:28:36.800]  為什麼呢?
[00:28:36.800 --> 00:28:38.800]  因為全部都是兒女
[00:28:38.800 --> 00:28:40.800]  就是天父要我們
[00:28:40.800 --> 00:28:42.800]  建立和他之間
[00:28:42.800 --> 00:28:44.800]  一個最直接
[00:28:44.800 --> 00:28:46.800]  最單獨的一個關係
[00:28:46.800 --> 00:28:48.800]  所以聖經裡面
[00:28:48.800 --> 00:28:50.800]  為什麼沒有孫女
[00:28:50.800 --> 00:28:52.800]  天父沒有孫女、天父沒有孫仔
[00:28:52.800 --> 00:28:54.800]  因為他很想
[00:28:54.800 --> 00:28:56.800]  和我們建立一個這樣的關係
[00:28:56.800 --> 00:28:58.800]  而另外我們剛才看聖經
[00:28:58.800 --> 00:29:00.800]  阿爸
[00:29:00.800 --> 00:29:02.800]  感動我們的心呼叫阿爸父
[00:29:02.800 --> 00:29:04.800]  阿爸這個詞
[00:29:04.800 --> 00:29:06.800]  不要以為是中文
[00:29:06.800 --> 00:29:08.800]  其實是中文
[00:29:08.800 --> 00:29:10.800]  但原文是
[00:29:10.800 --> 00:29:12.800]  他原文是阿蘭文
[00:29:12.800 --> 00:29:14.800]  阿蘭文
[00:29:14.800 --> 00:29:16.800]  是當時以色列人用的
[00:29:16.800 --> 00:29:18.800]  一個言語
[00:29:18.800 --> 00:29:20.800]  是當日
[00:29:20.800 --> 00:29:22.800]  與兒女對父親一個很親密的
[00:29:22.800 --> 00:29:24.800]  稱呼
[00:29:24.800 --> 00:29:26.800]  當年其實是大家用希臘文
[00:29:26.800 --> 00:29:28.800]  但是為什麼他這個詞
[00:29:28.800 --> 00:29:30.800]  要用阿蘭文去寫呢?
[00:29:30.800 --> 00:29:32.800]  就是很想表達那種親密
[00:29:32.800 --> 00:29:34.800]  正如我叫阿爸
[00:29:34.800 --> 00:29:36.800]  我叫阿爸叫老豆
[00:29:36.800 --> 00:29:38.800]  老豆
[00:29:38.800 --> 00:29:40.800]  有些人會覺得
[00:29:40.800 --> 00:29:42.800]  老豆好像很俗
[00:29:42.800 --> 00:29:44.800]  但我又覺得不是
[00:29:44.800 --> 00:29:46.800]  在我們家庭很親切
[00:29:46.800 --> 00:29:48.800]  從小就叫老豆
[00:29:48.800 --> 00:29:50.800]  所以變成
[00:29:50.800 --> 00:29:52.800]  當我在叫老豆的時候
[00:29:52.800 --> 00:29:54.800]  其實可以表達那種緊密的關係
[00:29:54.800 --> 00:29:56.800]  可能你家裡叫
[00:29:56.800 --> 00:29:58.800]  另外一個字眼等等
[00:29:58.800 --> 00:30:00.800]  所以今天
[00:30:00.800 --> 00:30:02.800]  我們一般所說的
[00:30:02.800 --> 00:30:04.800]  這個叫父親
[00:30:04.800 --> 00:30:06.800]  阿爸
[00:30:06.800 --> 00:30:08.800]  是我們一個很親密的稱呼
[00:30:08.800 --> 00:30:10.800]  所以聖靈就是希望你
[00:30:10.800 --> 00:30:12.800]  明白天父的心
[00:30:12.800 --> 00:30:14.800]  你不用做什麼
[00:30:14.800 --> 00:30:16.800]  你已經蒙越納
[00:30:16.800 --> 00:30:18.800]  就像一個兒女
[00:30:18.800 --> 00:30:20.800]  你會比較天父的心
[00:30:20.800 --> 00:30:22.800]  就像最近我和另一間教會
[00:30:22.800 --> 00:30:24.800]  一對夫婦聊天
[00:30:24.800 --> 00:30:26.800]  他就聊他的女兒
[00:30:26.800 --> 00:30:28.800]  他女兒就說發生了一個這樣的事情
[00:30:28.800 --> 00:30:30.800]  他女兒吃麵包
[00:30:30.800 --> 00:30:32.800]  但吃著吃著
[00:30:32.800 --> 00:30:34.800]  麵包掉在地上
[00:30:34.800 --> 00:30:36.800]  他就撿起麵包
[00:30:36.800 --> 00:30:38.800]  然後就說媽咪
[00:30:38.800 --> 00:30:40.800]  給你吃啊
[00:30:40.800 --> 00:30:44.800]  當你是這樣的時候
[00:30:44.800 --> 00:30:46.800]  當你的女兒是這樣
[00:30:46.800 --> 00:30:48.800]  你會有什麼反應
[00:30:48.800 --> 00:30:52.800]  你當時有什麼反應
[00:30:52.800 --> 00:30:58.800]  OK不會很不開心
[00:30:58.800 --> 00:31:00.800]  等一下
[00:31:00.800 --> 00:31:02.800]  你那個朋友的女兒
[00:31:02.800 --> 00:31:04.800]  有多大
[00:31:04.800 --> 00:31:06.800]  兩歲
[00:31:06.800 --> 00:31:08.800]  我就覺得他們是少不更事
[00:31:08.800 --> 00:31:10.800]  雖然我都會教他們
[00:31:10.800 --> 00:31:12.800]  不要把你不想要的東西給別人
[00:31:12.800 --> 00:31:14.800]  但我就覺得
[00:31:14.800 --> 00:31:16.800]  他們不是真的很有惡意
[00:31:16.800 --> 00:31:18.800]  所以我就
[00:31:18.800 --> 00:31:20.800]  還有自己的兒子
[00:31:20.800 --> 00:31:24.800]  當時的姊妹
[00:31:24.800 --> 00:31:26.800]  當時的姊妹
[00:31:26.800 --> 00:31:28.800]  她就
[00:31:28.800 --> 00:31:30.800]  真的拿了那個東西
[00:31:30.800 --> 00:31:32.800]  但她是很
[00:31:32.800 --> 00:31:34.800]  get到那個女兒
[00:31:34.800 --> 00:31:36.800]  那個心
[00:31:36.800 --> 00:31:38.800]  很想都給媽媽吃
[00:31:38.800 --> 00:31:40.800]  很關心
[00:31:40.800 --> 00:31:42.800]  很想去
[00:31:42.800 --> 00:31:46.800]  兩歲就不會掉在地上
[00:31:46.800 --> 00:31:48.800]  但總之見到我
[00:31:48.800 --> 00:31:50.800]  都想給媽媽吃
[00:31:50.800 --> 00:31:52.800]  很想講那種關係
[00:31:52.800 --> 00:31:54.800]  其實有時候我們都是這樣
[00:31:54.800 --> 00:31:56.800]  很多時候我們都是
[00:31:56.800 --> 00:31:58.800]  搞砸了
[00:31:58.800 --> 00:32:00.800]  我們的心好像
[00:32:00.800 --> 00:32:02.800]  但天父怎樣
[00:32:02.800 --> 00:32:04.800]  其實就好像爸爸媽媽的心
[00:32:04.800 --> 00:32:06.800]  他不會責備我們
[00:32:06.800 --> 00:32:08.800]  好啊你乖啊
[00:32:08.800 --> 00:32:10.800]  就算那個影髒到不得了
