
[00:00:00.000 --> 00:00:02.000]  (主席)詩篇第四十七篇
[00:24:35.000 --> 00:24:38.000]  我們來到教會敬拜
[00:24:38.000 --> 00:24:40.000]  唱詩的時候
[00:24:40.000 --> 00:24:42.000]  是一個鸚鵡樂園
[00:24:42.000 --> 00:24:44.000]  鸚鵡是怎樣的?
[00:24:44.000 --> 00:24:46.000]  鸚鵡學話很厲害
[00:24:46.000 --> 00:24:48.000]  但他學話很厲害
[00:24:48.000 --> 00:24:51.000]  可以依話來講來唱
[00:24:51.000 --> 00:24:54.000]  但是他明不明白唱的東西
[00:24:54.000 --> 00:24:58.000]  所以每隻鸚鵡可能他唱歌或者說話的時候
[00:24:58.000 --> 00:25:01.000]  他的表情都一樣
[00:25:01.000 --> 00:25:04.000]  基督徒當敬拜神的時候
[00:25:04.000 --> 00:25:11.000]  有沒有用悟性來表達這個頌讚和敬拜呢?
[00:25:11.000 --> 00:25:14.000]  我去一些教會的時候
[00:25:14.000 --> 00:25:18.000]  有時有一種很強烈的感覺
[00:25:18.000 --> 00:25:22.000]  就是去參加他們的崇拜的時候
[00:25:22.000 --> 00:25:23.000]  結束的時候
[00:25:23.000 --> 00:25:24.000]  我幾乎是想
[00:25:24.000 --> 00:25:27.000]  為什麼沒有吉兒給我?
[00:25:27.000 --> 00:25:30.000]  什麼時候會派吉兒?
[00:25:30.000 --> 00:25:32.000]  安息禮拜嘛
[00:25:32.000 --> 00:25:35.000]  你去參加他們的崇拜聚會的時候
[00:25:35.000 --> 00:25:37.000]  有時你的感覺是
[00:25:37.000 --> 00:25:39.000]  我是不是在參加安息禮拜?
[00:25:39.000 --> 00:25:41.000]  明明這首歌是說
[00:25:41.000 --> 00:25:44.000]  讚頌、讚頌、稱揚、稱揚
[00:25:44.000 --> 00:25:47.000]  滿心歡喜的是歌頌神
[00:25:47.000 --> 00:25:50.000]  但是大家唱得好像安息禮拜
[00:25:50.000 --> 00:25:53.000]  那麼歸入主的安息裡面
[00:25:53.000 --> 00:25:58.000]  那麼平靜、安穩、平安
[00:25:58.000 --> 00:26:03.000]  是他們不明白唱的內容
[00:26:03.000 --> 00:26:10.000]  還是他們已經沒有感受
[00:26:10.000 --> 00:26:12.000]  只不過行禮而已
[00:26:12.000 --> 00:26:13.000]  這裡說到
[00:26:13.000 --> 00:26:15.000]  我們要用悟性來歌頌
[00:26:15.000 --> 00:26:19.000]  因為神是全地的王
[00:26:19.000 --> 00:26:22.000]  祂不是只是將來的王
[00:26:22.000 --> 00:26:24.000]  祂現在已經作王
[00:26:24.000 --> 00:26:26.000]  祂勝過黑暗的權力
[00:26:26.000 --> 00:26:31.000]  並且今天已經可以成為祂的國度
[00:26:31.000 --> 00:26:34.000]  可以管治、可以加添我們的能力
[00:26:34.000 --> 00:26:37.000]  讓我們在這個國度裡面
[00:26:37.000 --> 00:26:39.000]  生活得更加美好
[00:26:39.000 --> 00:26:41.000]  向著祂的方向
[00:26:41.000 --> 00:26:44.000]  祂給我們的方向來前進
[00:26:44.000 --> 00:26:46.000]  祂帶領我們戰勝
[00:26:46.000 --> 00:26:49.000]  並且幫助我們去管治
[00:26:49.000 --> 00:26:52.000]  祂賜給我們有管治的律例
[00:26:52.000 --> 00:26:57.000]  祂加添我們的能力來進行管治
[00:26:57.000 --> 00:27:00.000]  然後第九節說到
[00:27:00.000 --> 00:27:02.000]  列邦的君王聚集
[00:27:02.000 --> 00:27:04.000]  要作阿伯拉罕之神的民
[00:27:04.000 --> 00:27:06.000]  因為世界的盾牌是屬神的
[00:27:06.000 --> 00:27:08.000]  他為至高
[00:27:08.000 --> 00:27:13.000]  當人願意按照神國度的律例
[00:27:13.000 --> 00:27:18.000]  來生活、來用自己的命的時候
[00:27:18.000 --> 00:27:23.000]  於是猜拳的工作就可以開展
[00:27:23.000 --> 00:27:27.000]  去到最終末口的時候
[00:27:27.000 --> 00:27:32.000]  全世界的人、世界上所有最有權勢的人
[00:27:32.000 --> 00:27:35.000]  都要歸順這位創造者
[00:27:35.000 --> 00:27:47.000]  然後就開始永恆的、圓滿崇拜的歷程
[00:27:47.000 --> 00:27:49.000]  弟兄姊妹
[00:27:49.000 --> 00:27:56.000]  當我們一聽到猜拳這個使命來到身上的時候
[00:27:56.000 --> 00:27:59.000]  會不會我們很怯懼
[00:27:59.000 --> 00:28:04.000]  我們覺得要放下的東西太多
[00:28:04.000 --> 00:28:12.000]  我們不敢、不知、決定去做
[00:28:12.000 --> 00:28:20.000]  我向弟兄姊妹提出三個邀請
[00:28:20.000 --> 00:28:28.000]  第一,讓我們有一個作門徒的心智
[00:28:28.000 --> 00:28:31.000]  作門徒的心智的意思是
[00:28:31.000 --> 00:28:35.000]  我們不要先去猜拳
[00:28:35.000 --> 00:28:37.000]  我們先去想
[00:28:37.000 --> 00:28:40.000]  我們作為一個基督徒
[00:28:40.000 --> 00:28:42.000]  最基本的
[00:28:42.000 --> 00:28:45.000]  我們就要成為主的門徒
[00:28:45.000 --> 00:28:50.000]  要將我們的生命主權交給主
[00:28:50.000 --> 00:28:52.000]  最基本的
[00:28:52.000 --> 00:28:55.000]  就是我們要將舊有的、習慣的
[00:28:55.000 --> 00:28:58.000]  給我們有安全感的那些生活方式
[00:28:58.000 --> 00:29:01.000]  那些思想方式、那些價值觀
[00:29:01.000 --> 00:29:03.000]  慢慢要放下
[00:29:03.000 --> 00:29:08.000]  然後將神國的律
[00:29:08.000 --> 00:29:10.000]  主耶穌的要求
[00:29:10.000 --> 00:29:13.000]  主耶穌的教導
[00:29:13.000 --> 00:29:19.000]  納入我新的生存系統
[00:29:19.000 --> 00:29:21.000]  主耶穌怎麼做
[00:29:21.000 --> 00:29:26.000]  我們就學怎麼做
[00:29:26.000 --> 00:29:28.000]  為什麼作門徒這麼重要呢?
[00:29:28.000 --> 00:29:31.000]  因為整個猜拳使命
[00:29:31.000 --> 00:29:34.000]  就是使萬民作門徒
[00:29:34.000 --> 00:29:37.000]  我自己本身還不是門徒的時候
[00:29:37.000 --> 00:29:45.000]  神怎麼用我可以將人帶領成為門徒呢?
[00:29:45.000 --> 00:29:48.000]  所以一種作門徒的心智
[00:29:48.000 --> 00:29:52.000]  願意放下自我的心智
[00:29:52.000 --> 00:29:55.000]  我們要先去建立起來
[00:29:55.000 --> 00:29:58.000]  《奧卡人的生生》的作者史提夫
[00:29:58.000 --> 00:30:02.000]  奧卡人就是南美一個食人部族
[00:30:02.000 --> 00:30:05.000]  這個宣教的歷程是可歌可泣
[00:30:05.000 --> 00:30:08.000]  因為一班宣教士
[00:30:08.000 --> 00:30:12.000]  第一次坐飛機降落到那個地方的時候
[00:30:12.000 --> 00:30:17.000]  就已經被當地的部族殺死了
[00:30:17.000 --> 00:30:20.000]  所謂出身未捷身先死
[00:30:20.000 --> 00:30:26.000]  後來就繼續有不同的宣教士來幫助
[00:30:26.000 --> 00:30:31.000]  來完成奧卡人的信主的歷程
[00:30:31.000 --> 00:30:34.000]  作者史提夫這麼說
[00:30:34.000 --> 00:30:38.000]  我知道有些人企圖把我們打造成英雄
[00:30:38.000 --> 00:30:42.000]  因為我們將為亞達尼人做出犧牲
[00:30:42.000 --> 00:30:46.000]  我也知道我們所做的犧牲並非他們想像的那樣
[00:30:46.000 --> 00:30:48.000]  他們怎麼想像呢?
[00:30:48.000 --> 00:30:50.000]  就是離開舒適的生活環境
[00:30:50.000 --> 00:30:53.000]  到一個貧困艱苦的地方去
[00:30:53.000 --> 00:30:55.000]  並不是這樣的
[00:30:55.000 --> 00:30:57.000]  我們真正的犧牲是為了愛神
[00:30:57.000 --> 00:31:04.000]  不過是繼續放棄自己對生活的支配權
[00:31:04.000 --> 00:31:09.000]  這不正是對每一個基督徒的挑戰嗎?
[00:31:09.000 --> 00:31:14.000]  哪怕你是否去宣教
[00:31:14.000 --> 00:31:18.000]  豈不照樣要在生活中學會放手
[00:31:18.000 --> 00:31:21.000]  讓上帝掌管自己的生活嗎?
[00:31:21.000 --> 00:31:27.000]  其實成為一個基督徒就意味著徹底犧牲自己的主權
[00:31:27.000 --> 00:31:30.000]  放手讓上帝做主
[00:31:30.000 --> 00:31:33.000]  要說犧牲對一個人來說
[00:31:33.000 --> 00:31:40.000]  有哪一樣比放下自己更大的犧牲呢?
[00:31:40.000 --> 00:31:43.000]  有時我們要考慮去宣教的時候
[00:31:43.000 --> 00:31:48.000]  我們覺得好像有太多東西要放下
[00:31:48.000 --> 00:31:51.000]  其實當我們決志信主
[00:31:51.000 --> 00:31:52.000]  成為主的門徒的時候
[00:31:52.000 --> 00:31:56.000]  其實我們已經做了這個決定
[00:31:56.000 --> 00:32:00.000]  所以做一個名正言順
[00:32:00.000 --> 00:32:02.000]  正正式式的主的門徒
[00:32:02.000 --> 00:32:05.000]  這是最基本的
[00:32:05.000 --> 00:32:08.000]  很重要的一部分
[00:32:08.000 --> 00:32:13.000]  我回憶我自己如何蒙召
[00:32:13.000 --> 00:32:16.000]  決定去宣教的時候
[00:32:16.000 --> 00:32:19.000]  教會
[00:32:19.000 --> 00:32:22.000]  我所牧養的弟兄姊妹
[00:32:22.000 --> 00:32:26.000]  很多周邊的其他的主來
[00:32:26.000 --> 00:32:29.000]  反應各異
[00:32:29.000 --> 00:32:33.000]  但有一次當我去澳門有短孫的時候
[00:32:33.000 --> 00:32:36.000]  遇到另一個群體
[00:32:36.000 --> 00:32:39.000]  其中一個原來都算是認識的
[00:32:39.000 --> 00:32:41.000]  就是在神學院教過的一個學生
[00:32:41.000 --> 00:32:45.000]  他就已經知道我這個決定
[00:32:45.000 --> 00:32:49.000]  我會和太太離開香港的侍奉
[00:32:49.000 --> 00:32:54.000]  然後返上國內來有一些侍奉
[00:32:54.000 --> 00:32:58.000]  他見到我的時候有一個反應
[00:32:58.000 --> 00:33:02.000]  他說蕭牧匪夷所思
[00:33:02.000 --> 00:33:04.000]  當我知道你有這樣的決定的時候
[00:33:04.000 --> 00:33:06.000]  匪夷所思
[00:33:06.000 --> 00:33:09.000]  本來我想問他
[00:33:09.000 --> 00:33:12.000]  是不是你覺得我不應該去宣教呢?
[00:33:12.000 --> 00:33:16.000]  一直你都覺得我不適合去宣教呢?
[00:33:16.000 --> 00:33:19.000]  我當時只是很平淡
[00:33:19.000 --> 00:33:23.000]  很平靜的有這樣的回應
[00:33:23.000 --> 00:33:25.000]  我說當我知道
[00:33:25.000 --> 00:33:27.000]  很確定知道
[00:33:27.000 --> 00:33:30.000]  神是想我這樣用我的命
[00:33:30.000 --> 00:33:36.000]  想我未來的人生是這樣為祂而做的
[00:33:36.000 --> 00:33:41.000]  我只不過是轉變了一種生活方式
[00:33:41.000 --> 00:33:43.000]  轉變了一種侍奉方式
[00:33:43.000 --> 00:33:46.000]  或者侍奉對象而已
[00:33:46.000 --> 00:33:50.000]  有什麼匪夷所思呢?
[00:33:50.000 --> 00:33:53.000]  當你知道神的心意是這樣的時候
[00:33:53.000 --> 00:33:57.000]  為什麼不可以去回應呢?
[00:33:57.000 --> 00:34:01.000]  作門徒的心態
[00:34:01.000 --> 00:34:04.000]  說起來其實不是很偉大
[00:34:04.000 --> 00:34:07.000]  是每個信耶穌的歷程
[00:34:07.000 --> 00:34:08.000]  你決定的時候
[00:34:08.000 --> 00:34:11.000]  你應該要做的一個決定
[00:34:11.000 --> 00:34:12.000]  第二
[00:34:12.000 --> 00:34:15.000]  認定洗禮民族門徒
[00:34:15.000 --> 00:34:19.000]  是我每一個信徒
[00:34:19.000 --> 00:34:24.000]  教會集體最終的使命
[00:34:24.000 --> 00:34:26.000]  最核心的使命
[00:34:26.000 --> 00:34:29.000]  我們可能有很多侍奉
[00:34:29.000 --> 00:34:30.000]  有很多服侍
[00:34:30.000 --> 00:34:32.000]  有很多學習
[00:34:32.000 --> 00:34:34.000]  人生有很多責任
[00:34:34.000 --> 00:34:37.000]  但是請你記住
[00:34:37.000 --> 00:34:39.000]  這一切的侍奉
[00:34:39.000 --> 00:34:42.000]  最終的指向
[00:34:42.000 --> 00:34:46.000]  應該都是指向最後的目標
[00:34:46.000 --> 00:34:51.000]  就是說我們會在成長班裡生活
[00:34:51.000 --> 00:34:54.000]  在訓練課程裡被培育
[00:34:54.000 --> 00:34:55.000]  為什麼呢?
[00:34:55.000 --> 00:34:59.000]  因為我們在成長的歷程裡
[00:34:59.000 --> 00:35:03.000]  要成為一個好的門徒
[00:35:03.000 --> 00:35:05.000]  一個完整的門徒
[00:35:05.000 --> 00:35:10.000]  所以有各方面的訓練生活
[00:35:10.000 --> 00:35:13.000]  為什麼要成為門徒呢?
[00:35:13.000 --> 00:35:16.000]  因為越多人成為主的門徒的時候
[00:35:16.000 --> 00:35:19.000]  教會就越興旺
[00:35:19.000 --> 00:35:21.000]  然後教會發展得更加好
[00:35:21.000 --> 00:35:22.000]  教會發展得更加好
[00:35:22.000 --> 00:35:25.000]  教會就更加有見證
[00:35:25.000 --> 00:35:29.000]  更加能夠彰顯神的榮耀
[00:35:29.000 --> 00:35:35.000]  但是神最終的榮耀是什麼呢?
[00:35:35.000 --> 00:35:38.000]  仍然欠缺一部洗萬民
[00:35:38.000 --> 00:35:40.000]  作主的門徒
[00:35:40.000 --> 00:35:42.000]  如果知道這個最終的目標
[00:35:42.000 --> 00:35:44.000]  核心的使命的時候
[00:35:44.000 --> 00:35:46.000]  我去發展成長班
[00:35:46.000 --> 00:35:49.000]  我就會將這個目標
[00:35:49.000 --> 00:35:52.000]  放在發展成長班的過程當中
[00:35:52.000 --> 00:35:56.000]  最終的出路
[00:35:56.000 --> 00:35:59.000]  那你就會發覺
[00:35:59.000 --> 00:36:01.000]  當你做的時候
[00:36:01.000 --> 00:36:05.000]  你整個的心態、方向
[00:36:05.000 --> 00:36:09.000]  都會有所不同
[00:36:09.000 --> 00:36:11.000]  最後
[00:36:11.000 --> 00:36:13.000]  我呼籲大家
[00:36:13.000 --> 00:36:15.000]  每一個信主的
[00:36:15.000 --> 00:36:19.000]  都做一個差傳人
[00:36:19.000 --> 00:36:20.000]  就是說
[00:36:20.000 --> 00:36:21.000]  我們作為信徒
[00:36:21.000 --> 00:36:23.000]  我們作為主的門徒
[00:36:23.000 --> 00:36:26.000]  我們如果
[00:36:26.000 --> 00:36:28.000]  神的感動未到
[00:36:28.000 --> 00:36:30.000]  我們不是出去
[00:36:30.000 --> 00:36:32.000]  去到萬民那裡
[00:36:32.000 --> 00:36:34.000]  來傳福音
[00:36:34.000 --> 00:36:36.000]  來做訓練
[00:36:36.000 --> 00:36:38.000]  讓他們都成為門徒
[00:36:38.000 --> 00:36:41.000]  我們不是一個被差出去的人的話
[00:36:41.000 --> 00:36:46.000]  我們就成為一個差人出去的人
[00:36:46.000 --> 00:36:47.000]  就是說
[00:36:47.000 --> 00:36:50.000]  我們在教會裡面
[00:36:50.000 --> 00:36:54.000]  這個侍奉的部分
[00:36:54.000 --> 00:37:00.000]  成為我們侍奉的一個重要的部分
[00:37:00.000 --> 00:37:03.000]  我可以舉一個例子
[00:37:03.000 --> 00:37:07.000]  譬如我們每一個群體
[00:37:07.000 --> 00:37:12.000]  成長班、師班、樂班
[00:37:12.000 --> 00:37:14.000]  可以作為一個群體
[00:37:14.000 --> 00:37:18.000]  我們在神面前好好地來祈禱
[00:37:18.000 --> 00:37:20.000]  求神感動我們
[00:37:20.000 --> 00:37:22.000]  讓我們去認領一個
[00:37:22.000 --> 00:37:26.000]  未得知民的族群
[00:37:26.000 --> 00:37:30.000]  我們有了這個方向的時候
[00:37:30.000 --> 00:37:34.000]  讓我們就將這個感動
[00:37:34.000 --> 00:37:38.000]  轉為現實的實踐
[00:37:38.000 --> 00:37:40.000]  於是在這個過程裡面
[00:37:40.000 --> 00:37:44.000]  我們會更多地了解這個族群的需要
[00:37:44.000 --> 00:37:50.000]  然後我們將這個需要化成為禱告的力量
[00:37:50.000 --> 00:37:52.000]  我們就有一種的動力
[00:37:52.000 --> 00:37:56.000]  更想直接地來跟這個族群有聯絡
[00:37:56.000 --> 00:37:58.000]  有關係
[00:37:58.000 --> 00:38:02.000]  最終也都能夠將福音
[00:38:02.000 --> 00:38:07.000]  有機會在這個過程裡面帶到去
[00:38:07.000 --> 00:38:10.000]  你可以認領一個族群
[00:38:10.000 --> 00:38:14.000]  或者在這個族群裡面已經有
[00:38:14.000 --> 00:38:17.000]  侍奉的一個宣教士單位
[00:38:17.000 --> 00:38:19.000]  然後在這一方面
[00:38:19.000 --> 00:38:26.000]  作為後方來全力去支持這個宣教工作
[00:38:26.000 --> 00:38:31.000]  當然最終仍然是最重要的
[00:38:31.000 --> 00:38:36.000]  是更多人看到神的呼籲
[00:38:36.000 --> 00:38:37.000]  神的挑戰
[00:38:37.000 --> 00:38:39.000]  而願意去承擔
[00:38:39.000 --> 00:38:44.000]  成為一個被差者、差傳人
[00:38:44.000 --> 00:38:47.000]  有部分弟兄姊妹其實已經是有這個心
[00:38:47.000 --> 00:38:56.000]  可以在以後繼續跟差會的同工有更好的溝通
[00:38:56.000 --> 00:38:58.000]  甚至更加堅定清楚
[00:38:58.000 --> 00:39:02.000]  然後就可能是適當的時候出去
[00:39:02.000 --> 00:39:04.000]  但是同樣的
[00:39:04.000 --> 00:39:06.000]  我們在座每一位
[00:39:06.000 --> 00:39:10.000]  其實都可以成為被差者
[00:39:10.000 --> 00:39:12.000]  你有沒有想過
[00:39:12.000 --> 00:39:14.000]  你可以在你人生當中
[00:39:14.000 --> 00:39:19.000]  有一年、兩年或者三年
[00:39:19.000 --> 00:39:22.000]  去到一個你有感動的神
[00:39:22.000 --> 00:39:24.000]  顯示給你
[00:39:24.000 --> 00:39:27.000]  讓你有感動的一個族群
[00:39:27.000 --> 00:39:29.000]  在那裡來生活
[00:39:29.000 --> 00:39:35.000]  在那裡來進行所謂宣教的工作
[00:39:35.000 --> 00:39:37.000]  一個國度
[00:39:37.000 --> 00:39:41.000]  有徵兵制的
[00:39:41.000 --> 00:39:42.000]  在某些國家
[00:39:42.000 --> 00:39:44.000]  你只要是他的國民的時候
[00:39:44.000 --> 00:39:47.000]  你在你適合的年齡的時候
[00:39:47.000 --> 00:39:51.000]  你就需要去服兵役的
[00:39:51.000 --> 00:39:55.000]  在我們寶貴的人生當中
[00:39:55.000 --> 00:40:01.000]  是否也可以抽一個人生的空間
[00:40:01.000 --> 00:40:06.000]  去回應神在我們生命當中的挑戰
[00:40:06.000 --> 00:40:09.000]  特別是我們有很多已經是
[00:40:09.000 --> 00:40:13.000]  接近退休的弟兄姊妹
[00:40:13.000 --> 00:40:20.000]  我們更加應該要珍惜這樣的計劃
[00:40:20.000 --> 00:40:21.000]  我的意思是說
[00:40:21.000 --> 00:40:23.000]  我們要成為被差者
[00:40:23.000 --> 00:40:25.000]  我們要有一個具體的對象
[00:40:25.000 --> 00:40:28.000]  然後有一個具體的行動
[00:40:28.000 --> 00:40:30.000]  然後去實踐
[00:40:30.000 --> 00:40:33.000]  所以甚至是你看到
[00:40:33.000 --> 00:40:36.000]  你家裡的恩尼姐姐
[00:40:36.000 --> 00:40:42.000]  你看到你鄰舍有很多南亞的族群
[00:40:42.000 --> 00:40:45.000]  神會不會感動你
[00:40:45.000 --> 00:40:47.000]  神我願意被差
[00:40:47.000 --> 00:40:50.000]  我用一年、兩年或三年的時間
[00:40:50.000 --> 00:40:53.000]  有計劃的、具體的
[00:40:53.000 --> 00:40:56.000]  來向他們傳福音
[00:40:56.000 --> 00:40:59.000]  帶他們成為主的門徒
[00:40:59.000 --> 00:41:03.000]  最後我簡單總結一下
[00:41:03.000 --> 00:41:08.000]  在我們整個信仰的歷程裡面
[00:41:08.000 --> 00:41:12.000]  我們是要去榮耀神
[00:41:12.000 --> 00:41:16.000]  最終最圓滿的榮耀是什麼呢?
[00:41:16.000 --> 00:41:20.000]  就是萬民歸主
[00:41:20.000 --> 00:41:24.000]  一同歸榮給神
[00:41:24.000 --> 00:41:27.000]  所以在這個敬拜的過程裡面
[00:41:27.000 --> 00:41:31.000]  我們看到給信徒一個很重要的
[00:41:31.000 --> 00:41:33.000]  終極的大使命
[00:41:33.000 --> 00:41:37.000]  就是使萬民作主的門徒
[00:41:37.000 --> 00:41:40.000]  這個使命又大又難
[00:41:40.000 --> 00:41:42.000]  但是請你記住
[00:41:42.000 --> 00:41:46.000]  駕馭命運不是那些邪惡的勢力
[00:41:46.000 --> 00:41:49.000]  也不是過去傷痕陰影
[00:41:49.000 --> 00:41:54.000]  也不是過去你某一些的經歷
[00:41:54.000 --> 00:42:00.000]  而是神的法則和神同在的能力
[00:42:00.000 --> 00:42:04.000]  我們如果成為門徒
[00:42:04.000 --> 00:42:07.000]  按神的心意來過我們的人生
[00:42:07.000 --> 00:42:11.000]  我們活在神的法則當中的時候
[00:42:11.000 --> 00:42:14.000]  我們願意去信服神的主權
[00:42:14.000 --> 00:42:18.000]  改變自己的成見
[00:42:18.000 --> 00:42:20.000]  認定差權的使命
[00:42:20.000 --> 00:42:24.000]  我們投入在這個侍奉當中
[00:42:24.000 --> 00:42:28.000]  我們會經歷到神給我們的能力
[00:42:28.000 --> 00:42:33.000]  願意我們每一個人都成為差權人
[00:42:33.000 --> 00:42:35.000]  被拆出去的
[00:42:35.000 --> 00:42:40.000]  或者是在後方用自己的生命
[00:42:40.000 --> 00:42:44.000]  來支持差權工作
