
[00:00:00.000 --> 00:00:03.200]  如果還記得我在每個月的第一個主日
[00:16:22.720 --> 00:16:24.720]  和我們今天香港剛剛相反
[00:16:24.720 --> 00:16:26.720]  香港是地少
[00:16:26.720 --> 00:16:28.720]  人多
[00:16:28.720 --> 00:16:30.720]  但是耶路撒冷城當時的情況就是
[00:16:30.720 --> 00:16:32.720]  城就廣大了
[00:16:32.720 --> 00:16:34.720]  有很漂亮的城牆建好了
[00:16:34.720 --> 00:16:36.720]  但是人卻稀少
[00:16:36.720 --> 00:16:38.720]  為什麼呢?
[00:16:38.720 --> 00:16:40.720]  因為你也知道
[00:16:40.720 --> 00:16:42.720]  當時耶路撒冷已經荒涼了
[00:16:42.720 --> 00:16:44.720]  已經是一個被露的城市
[00:16:44.720 --> 00:16:46.720]  很多人要逃亡
[00:16:46.720 --> 00:16:48.720]  被俘虜
[00:16:48.720 --> 00:16:50.720]  的而且確很少人在裡面
[00:16:50.720 --> 00:16:52.720]  所以防守的力量也不夠
[00:16:52.720 --> 00:16:54.720]  尼西米現在要怎麼做呢?
[00:16:54.720 --> 00:16:56.720]  面對困難的時候
[00:16:56.720 --> 00:16:58.720]  要怎麼去處理呢?
[00:16:58.720 --> 00:17:00.720]  第五節說:
[00:17:00.720 --> 00:17:02.720]  我的神感動我心
[00:17:02.720 --> 00:17:04.720]  我的神感動我心
[00:17:04.720 --> 00:17:06.720]  很多時候
[00:17:06.720 --> 00:17:08.720]  我自己也有些意念
[00:17:08.720 --> 00:17:10.720]  是想為教會做的
[00:17:10.720 --> 00:17:12.720]  我也會在當中
[00:17:12.720 --> 00:17:14.720]  祈禱久一點
[00:17:14.720 --> 00:17:16.720]  就立刻去做
[00:17:16.720 --> 00:17:18.720]  如果這是神的感動的話
[00:17:18.720 --> 00:17:20.720]  就一定會存留在我心裡面
[00:17:20.720 --> 00:17:22.720]  不斷提醒我
[00:17:22.720 --> 00:17:24.720]  去到一段時間
[00:17:24.720 --> 00:17:26.720]  祈禱之後我就去行
[00:17:26.720 --> 00:17:28.720]  這就是神給我的感動
[00:17:28.720 --> 00:17:30.720]  按神的感動行事
[00:17:30.720 --> 00:17:32.720]  我們看到尼西米
[00:17:32.720 --> 00:17:34.720]  他就是按著神的感動行事的人
[00:17:34.720 --> 00:17:36.720]  他不會說鞠躬
[00:17:36.720 --> 00:17:38.720]  建好52天,建好城牆
[00:17:38.720 --> 00:17:40.720]  他說這些一切都是神的感動
[00:17:40.720 --> 00:17:42.720]  他按的策略都是按著神的感動去做
[00:17:42.720 --> 00:17:44.720]  他第二個方法是什麼呢?
[00:17:44.720 --> 00:17:46.720]  就是要去看看
[00:17:46.720 --> 00:17:48.720]  一些歷史的檔案
[00:17:48.720 --> 00:17:50.720]  去看看90年前第一批
[00:17:50.720 --> 00:17:52.720]  回歸耶路撒冷城的名單
[00:17:52.720 --> 00:17:54.720]  就是在我們
[00:17:54.720 --> 00:17:56.720]  經文裡面的第6至第69節
[00:17:56.720 --> 00:17:58.720]  你看見都會害怕
[00:17:58.720 --> 00:18:00.720]  很多名字
[00:18:00.720 --> 00:18:02.720]  多到我都讀不完
[00:18:02.720 --> 00:18:04.720]  今天我也不會用大家讀完
[00:18:04.720 --> 00:18:06.720]  我只是將分段告訴大家
[00:18:06.720 --> 00:18:08.720]  由第6至第69節裡面
[00:18:08.720 --> 00:18:10.720]  有回歸的人的領袖
[00:18:10.720 --> 00:18:12.720]  8至38節是一些平民
[00:18:12.720 --> 00:18:14.720]  當中有18宗族
[00:18:14.720 --> 00:18:16.720]  也有散居城外的
[00:18:16.720 --> 00:18:18.720]  即是住在耶路撒冷城以外的不同地方的人
[00:18:18.720 --> 00:18:22.720]  有祭司、利美人、歌唱的、守門的、尼提靈
[00:18:22.720 --> 00:18:24.720]  這批都是
[00:18:24.720 --> 00:18:26.720]  利美之派
[00:18:26.720 --> 00:18:28.720]  他們專做聖殿的工作
[00:18:28.720 --> 00:18:30.720]  祭司大家明白了
[00:18:30.720 --> 00:18:32.720]  剛才利美人、歌唱的、守門的解釋了
[00:18:32.720 --> 00:18:34.720]  尼提靈就是殿役
[00:18:34.720 --> 00:18:36.720]  就是專做一些聖殿裡面比較
[00:18:36.720 --> 00:18:38.720]  事務的
[00:18:38.720 --> 00:18:40.720]  唐墓助理或唐役等等
[00:18:40.720 --> 00:18:42.720]  還有所羅門的僕人
[00:18:42.720 --> 00:18:44.720]  就是在所羅門年代
[00:18:44.720 --> 00:18:48.720]  所羅門安排了一些外族
[00:18:48.720 --> 00:18:50.720]  去服侍利美人
[00:18:50.720 --> 00:18:52.720]  所羅門的僕人的後裔
[00:18:52.720 --> 00:18:54.720]  還有一些種族派系不明的人
[00:18:54.720 --> 00:18:56.720]  等等
[00:18:56.720 --> 00:18:58.720]  我們在這裡雖然見到很多的名字
[00:18:58.720 --> 00:19:00.720]  多到我們可能連讀都不會讀
[00:19:00.720 --> 00:19:02.720]  但為什麼你起碼要看呢?
[00:19:02.720 --> 00:19:04.720]  其實這個名單
[00:19:04.720 --> 00:19:06.720]  就見到當時第一批回歸
[00:19:06.720 --> 00:19:08.720]  的人口的分佈
[00:19:08.720 --> 00:19:10.720]  地方的分佈
[00:19:10.720 --> 00:19:12.720]  以至幫助利美人的策略
[00:19:12.720 --> 00:19:14.720]  怎樣安排人們能夠回歸耶路撒冷城
[00:19:14.720 --> 00:19:16.720]  去居住
[00:19:16.720 --> 00:19:18.720]  這件事在第十一章的時候你會見到
[00:19:18.720 --> 00:19:20.720]  利美人就成事了
[00:19:20.720 --> 00:19:22.720]  其實這裡當中每一個名字
[00:19:22.720 --> 00:19:24.720]  都有他們背後的生命故事
[00:19:24.720 --> 00:19:26.720]  不是單單一個名字那麼簡單
[00:19:26.720 --> 00:19:28.720]  你想想
[00:19:28.720 --> 00:19:30.720]  其實這些名字背後
[00:19:30.720 --> 00:19:32.720]  他們的祖先就在當時因為
[00:19:32.720 --> 00:19:34.720]  以色列人背棄耶和華律法
[00:19:34.720 --> 00:19:36.720]  被神懲罰
[00:19:36.720 --> 00:19:38.720]  透過巴比倫去滅絕了以色列
[00:19:38.720 --> 00:19:40.720]  他們被遷徙到
[00:19:40.720 --> 00:19:42.720]  各方各地各城裡面
[00:19:42.720 --> 00:19:44.720]  流浪
[00:19:44.720 --> 00:19:46.720]  但慢慢安定下來
[00:19:46.720 --> 00:19:48.720]  在波斯帝國底下已經生活安定
[00:19:48.720 --> 00:19:50.720]  富庶起來
[00:19:50.720 --> 00:19:52.720]  有他們自己的新的家
[00:19:52.720 --> 00:19:54.720]  有他們自己富裕的生活
[00:19:54.720 --> 00:19:56.720]  但他們竟然願意
[00:19:56.720 --> 00:19:58.720]  放下了這些富庶的生活
[00:19:58.720 --> 00:20:00.720]  由遙遠的
[00:20:00.720 --> 00:20:02.720]  波斯巴比倫等等地方
[00:20:02.720 --> 00:20:04.720]  回到耶路撒冷
[00:20:04.720 --> 00:20:06.720]  一個荒涼的城市去重建
[00:20:06.720 --> 00:20:08.720]  其實可想而知
[00:20:08.720 --> 00:20:10.720]  他們對上帝的心智
[00:20:10.720 --> 00:20:12.720]  他們對民族的愛
[00:20:12.720 --> 00:20:14.720]  是多麼深厚
[00:20:14.720 --> 00:20:16.720]  所以這些名字都是值得我們尊敬的
[00:20:16.720 --> 00:20:18.720]  去到第六十一至六十五節
[00:20:18.720 --> 00:20:20.720]  我們見到
[00:20:20.720 --> 00:20:22.720]  有六百四十二個人的名字
[00:20:22.720 --> 00:20:24.720]  是身份不明的
[00:20:24.720 --> 00:20:26.720]  找不到他們的宗族的譜系
[00:20:26.720 --> 00:20:28.720]  更加有三個祭司的家族
[00:20:28.720 --> 00:20:30.720]  不確定他們是不是亞倫的子孫
[00:20:30.720 --> 00:20:32.720]  可能平時
[00:20:32.720 --> 00:20:34.720]  如果說現在的人手不夠
[00:20:34.720 --> 00:20:36.720]  這些
[00:20:36.720 --> 00:20:38.720]  有些來歷不明的
[00:20:38.720 --> 00:20:40.720]  都不要緊的
[00:20:40.720 --> 00:20:42.720]  我們都納了他來幫忙
[00:20:42.720 --> 00:20:44.720]  但尼西米沒有這樣做
[00:20:44.720 --> 00:20:46.720]  他抱著一個嚴謹
[00:20:46.720 --> 00:20:48.720]  按著神律法的態度
[00:20:48.720 --> 00:20:50.720]  他必須要找到能夠驗證
[00:20:50.720 --> 00:20:52.720]  這個是不是神心意
[00:20:52.720 --> 00:20:54.720]  是不是
[00:20:54.720 --> 00:20:56.720]  我想簡單的說
[00:20:56.720 --> 00:20:58.720]  應該找到有
[00:20:58.720 --> 00:21:00.720]  懂得運用污名土名
[00:21:00.720 --> 00:21:02.720]  去辨別神心意的祭司
[00:21:02.720 --> 00:21:04.720]  才能確定這群人
[00:21:04.720 --> 00:21:06.720]  污名土名相傳
[00:21:06.720 --> 00:21:08.720]  好像兩顆骰子一樣
[00:21:08.720 --> 00:21:10.720]  在大祭司的胸牌裡面
[00:21:10.720 --> 00:21:12.720]  透過這個類似占卜的方法
[00:21:12.720 --> 00:21:14.720]  能夠查明是不是神的心意
[00:21:14.720 --> 00:21:16.720]  這個都已經失傳了
[00:21:16.720 --> 00:21:18.720]  簡單的來說
[00:21:18.720 --> 00:21:20.720]  我想帶出尼西米
[00:21:20.720 --> 00:21:22.720]  是一個寧缺莫濫的領袖
[00:21:22.720 --> 00:21:24.720]  他寧願缺人
[00:21:24.720 --> 00:21:26.720]  都不要濫
[00:21:26.720 --> 00:21:28.720]  不肯定身份的人
[00:21:28.720 --> 00:21:30.720]  去擔當祭司的工作
[00:21:30.720 --> 00:21:32.720]  因為祭司的工作是一個聖潔的侍奉
[00:21:32.720 --> 00:21:34.720]  絕對不可以混亂
[00:21:34.720 --> 00:21:36.720]  所以在整個安排裡面
[00:21:36.720 --> 00:21:38.720]  我們看到尼西米是很有策略
[00:21:38.720 --> 00:21:40.720]  有條理
[00:21:40.720 --> 00:21:42.720]  按著神的法則去辦事
[00:21:42.720 --> 00:21:44.720]  說到按著神的法則
[00:21:44.720 --> 00:21:46.720]  我也想和大家分享一個見證
[00:21:46.720 --> 00:21:48.720]  有一位香港的牧師
[00:21:48.720 --> 00:21:50.720]  去到一些東南亞的地區
[00:21:50.720 --> 00:21:52.720]  那些教會去做培訓的工作
[00:21:52.720 --> 00:21:54.720]  大家都知道東南亞的地區
[00:21:54.720 --> 00:21:56.720]  都很多貪污
[00:21:56.720 --> 00:21:58.720]  那些官僚的麻煩
[00:21:58.720 --> 00:22:00.720]  都很困難
[00:22:00.720 --> 00:22:02.720]  那位香港的牧師就訪問當地一位宣教士
[00:22:02.720 --> 00:22:04.720]  就說
[00:22:04.720 --> 00:22:06.720]  你在這些這麼重重困難
[00:22:06.720 --> 00:22:08.720]  又貪污
[00:22:08.720 --> 00:22:10.720]  法律制度亂七八糟的地方
[00:22:10.720 --> 00:22:12.720]  你怎樣去開展神的國度呢
[00:22:12.720 --> 00:22:14.720]  當你遇到一些
[00:22:14.720 --> 00:22:16.720]  和信仰有衝突的事情的時候
[00:22:16.720 --> 00:22:18.720]  你怎樣去解決呢
[00:22:18.720 --> 00:22:20.720]  這個宣教士很簡單的回答就是
[00:22:20.720 --> 00:22:22.720]  耶穌怎樣做
[00:22:22.720 --> 00:22:24.720]  你滿意他的答案嗎
[00:22:24.720 --> 00:22:26.720]  我相信你都可能會不滿意
[00:22:26.720 --> 00:22:28.720]  WWJD 我們都知道
[00:22:28.720 --> 00:22:30.720]  但真是遇到情況
[00:22:30.720 --> 00:22:32.720]  是不是這麼簡單耶穌怎樣做
[00:22:32.720 --> 00:22:34.720]  我們就怎樣做呢
[00:22:34.720 --> 00:22:38.720]  所以香港牧師就邀請一位宣教士
[00:22:38.720 --> 00:22:40.720]  講一些例子來聽聽
[00:22:40.720 --> 00:22:42.720]  有兩個
[00:22:42.720 --> 00:22:44.720]  一個正面一個反面的例子
[00:22:44.720 --> 00:22:46.720]  那位在東南亞
[00:22:46.720 --> 00:22:48.720]  服侍教會的當地的宣教士說
[00:22:48.720 --> 00:22:50.720]  有一次我們要興建禮拜堂
[00:22:50.720 --> 00:22:52.720]  自然要申請很多批文
[00:22:52.720 --> 00:22:54.720]  即是官方的文件批准
[00:22:54.720 --> 00:22:56.720]  但當地的官員就不理不睬
[00:22:56.720 --> 00:22:58.720]  宣教士幾次申請
[00:22:58.720 --> 00:23:00.720]  都好像拖著沒有人理他
[00:23:00.720 --> 00:23:02.720]  他就著急了
[00:23:02.720 --> 00:23:04.720]  工程開始要結帳了
[00:23:04.720 --> 00:23:06.720]  他就上去辦公室找他們
[00:23:06.720 --> 00:23:08.720]  但都找不到
[00:23:08.720 --> 00:23:10.720]  上班時間那些人就不見了
[00:23:10.720 --> 00:23:12.720]  因為那些人不上班
[00:23:12.720 --> 00:23:14.720]  下班時間找又是見不到的
[00:23:14.720 --> 00:23:16.720]  都不知道什麼時候上班
[00:23:16.720 --> 00:23:18.720]  拖來拖去拖了半年
[00:23:18.720 --> 00:23:20.720]  官員去跟進工作
[00:23:20.720 --> 00:23:22.720]  但這個宣教士沒有氣餒
[00:23:22.720 --> 00:23:24.720]  他繼續祈禱
[00:23:24.720 --> 00:23:26.720]  他堅持用聖經的方法
[00:23:26.720 --> 00:23:28.720]  他用哪個方法呢
[00:23:28.720 --> 00:23:30.720]  他就用路加福音第十八章
[00:23:30.720 --> 00:23:32.720]  窮寡婦與不義官的方法
[00:23:32.720 --> 00:23:34.720]  如果你熟悉《亂經文》應該知道是什麼事
[00:23:34.720 --> 00:23:36.720]  這個窮寡婦就死纏爛打
[00:23:36.720 --> 00:23:38.720]  去求那個不義的法官
[00:23:38.720 --> 00:23:40.720]  終於那個不義的法官
[00:23:40.720 --> 00:23:42.720]  都要幫窮寡婦去做審判
[00:23:42.720 --> 00:23:44.720]  所以這個宣教士
[00:23:44.720 --> 00:23:46.720]  也死纏爛打在那個負責人那裡
[00:23:46.720 --> 00:23:48.720]  下班見不到他
[00:23:48.720 --> 00:23:50.720]  第二天他沒上班就在門口等他
[00:23:50.720 --> 00:23:52.720]  如是者等了一個星期
[00:23:52.720 --> 00:23:54.720]  終於這個官員
[00:23:54.720 --> 00:23:56.720]  都跑了去批文給你
[00:23:56.720 --> 00:23:58.720]  他就堅持用聖經的方法
[00:23:58.720 --> 00:24:00.720]  沒有走後門
[00:24:00.720 --> 00:24:02.720]  另一個反面的例子就是
[00:24:02.720 --> 00:24:04.720]  有一次教會
[00:24:04.720 --> 00:24:06.720]  就想拿回一塊
[00:24:06.720 --> 00:24:08.720]  原本屬於教會的土地
[00:24:08.720 --> 00:24:10.720]  這塊土地竟然被
[00:24:10.720 --> 00:24:12.720]  當地的政府官員霸佔了
[00:24:12.720 --> 00:24:14.720]  這個真是亂七八糟
[00:24:14.720 --> 00:24:16.720]  香港會怎樣
[00:24:16.720 --> 00:24:18.720]  香港就是有些人私下
[00:24:18.720 --> 00:24:20.720]  佔用了官地
[00:24:20.720 --> 00:24:22.720]  但是竟然在
[00:24:22.720 --> 00:24:24.720]  東南亞的落後地方反過來
[00:24:24.720 --> 00:24:26.720]  政府官員就佔用了
[00:24:26.720 --> 00:24:28.720]  教會私人的土地
[00:24:28.720 --> 00:24:30.720]  但是那些人
[00:24:30.720 --> 00:24:32.720]  很簡單的
[00:24:32.720 --> 00:24:34.720]  怎樣處理
[00:24:34.720 --> 00:24:36.720]  你給錢就搞定
[00:24:36.720 --> 00:24:38.720]  第一個宣教士堅持用聖經的方法
[00:24:38.720 --> 00:24:40.720]  不走後門不貪污
[00:24:40.720 --> 00:24:42.720]  最後用了八年的時間
[00:24:42.720 --> 00:24:44.720]  八年的時間才能拿回
[00:24:44.720 --> 00:24:46.720]  這塊土地
[00:24:46.720 --> 00:24:48.720]  這個香港牧師就問宣教士
[00:24:48.720 --> 00:24:50.720]  你遇到這麼有權力的人
[00:24:50.720 --> 00:24:52.720]  你不害怕嗎
[00:24:52.720 --> 00:24:54.720]  他就說在這八年裡面
[00:24:54.720 --> 00:24:56.720]  我從來沒有害怕過
[00:24:56.720 --> 00:24:58.720]  因為我所有用的方法都是合乎聖經
[00:24:58.720 --> 00:25:00.720]  合乎神的原則
[00:25:00.720 --> 00:25:02.720]  所以他絕對沒有懼怕
[00:25:02.720 --> 00:25:04.720]  在這個事情當中
[00:25:04.720 --> 00:25:06.720]  這位香港牧師都深深地反省
[00:25:06.720 --> 00:25:08.720]  特別當我們
[00:25:08.720 --> 00:25:10.720]  面對這麼落後的地方
[00:25:10.720 --> 00:25:12.720]  他們這麼多的
[00:25:12.720 --> 00:25:14.720]  官僚的問題
[00:25:14.720 --> 00:25:16.720]  或者都不跟法律做事
[00:25:16.720 --> 00:25:18.720]  但是宣教士
[00:25:18.720 --> 00:25:20.720]  仍然堅持用聖經的方法
[00:25:20.720 --> 00:25:22.720]  今天我們可能經常覺得
[00:25:22.720 --> 00:25:24.720]  聖經已經落後了,走不通了
[00:25:24.720 --> 00:25:26.720]  在我們香港
[00:25:26.720 --> 00:25:28.720]  仍然是一個比較有法治
[00:25:28.720 --> 00:25:30.720]  比較自由,比較開明的地方
[00:25:30.720 --> 00:25:32.720]  我們
[00:25:32.720 --> 00:25:34.720]  能不能夠像這個宣教士一樣
[00:25:34.720 --> 00:25:36.720]  堅持去走
[00:25:36.720 --> 00:25:38.720]  聖經的方法,堅持神的原則
[00:25:38.720 --> 00:25:40.720]  神的原則不妥協呢?
[00:25:40.720 --> 00:25:42.720]  這件事值得我們去反省
[00:25:42.720 --> 00:25:44.720]  值得我們去深思
[00:25:44.720 --> 00:25:46.720]  我們看到尼西米除了在
[00:25:46.720 --> 00:25:48.720]  人才上作準備
[00:25:48.720 --> 00:25:50.720]  在策略上按神的律法
[00:25:50.720 --> 00:25:52.720]  按神的原則去作準備
[00:25:52.720 --> 00:25:54.720]  我們看到尼西米
[00:25:54.720 --> 00:25:56.720]  在奉獻上作準備
[00:25:56.720 --> 00:25:58.720]  我們先看尼西米記
[00:25:58.720 --> 00:26:00.720]  尼西米記第七章最後的三節
[00:26:00.720 --> 00:26:02.720]  我請大家幫我讀七十至七十二節
[00:26:02.720 --> 00:26:04.720]  在你的聖經
[00:26:04.720 --> 00:26:06.720]  應該要多翻一頁,因為在後面
[00:26:06.720 --> 00:26:08.720]  七十至七十二節
[00:26:08.720 --> 00:26:10.720]  七十一,七十二
[00:26:10.720 --> 00:26:12.720]  三節經文,我們一起讀
[00:26:12.720 --> 00:26:14.720]  在PowerPoint沒有的
[00:26:14.720 --> 00:26:16.720]  一,二,三
[00:26:16.720 --> 00:26:18.720]  有些族長為工程捐助
[00:26:18.720 --> 00:26:20.720]  省長捐入
[00:26:20.720 --> 00:26:22.720]  庫中的金紙一千達尼克
[00:26:22.720 --> 00:26:24.720]  碗五十個
[00:26:24.720 --> 00:26:26.720]  祭司的禮服五百三十件
[00:26:26.720 --> 00:26:28.720]  又有族長
[00:26:28.720 --> 00:26:30.720]  捐入工程庫的金紙
[00:26:30.720 --> 00:26:32.720]  二萬達尼克
[00:26:32.720 --> 00:26:34.720]  銀紙二千二百尼拿
[00:26:34.720 --> 00:26:36.720]  其餘百姓所捐的金紙
[00:26:36.720 --> 00:26:38.720]  二萬達尼克
[00:26:38.720 --> 00:26:40.720]  銀紙二千尼拿
[00:26:40.720 --> 00:26:42.720]  祭司的禮服六十七件
[00:26:42.720 --> 00:26:44.720]  你會看到
[00:26:44.720 --> 00:26:46.720]  很多的
[00:26:46.720 --> 00:26:48.720]  什麼叫達尼克,尼拿
[00:26:48.720 --> 00:26:50.720]  那些是量度重量的
[00:26:50.720 --> 00:26:52.720]  股市單位,簡單來說
[00:26:52.720 --> 00:26:54.720]  你看到有個叫省長的人
[00:26:54.720 --> 00:26:56.720]  捐了進去庫中
[00:26:56.720 --> 00:26:58.720]  有一千達尼克
[00:26:58.720 --> 00:27:00.720]  就是當時
[00:27:00.720 --> 00:27:02.720]  八點六公斤的黃金
[00:27:02.720 --> 00:27:04.720]  這個省長是誰呢
[00:27:04.720 --> 00:27:06.720]  考考大家
[00:27:06.720 --> 00:27:08.720]  大家聽不到
[00:27:08.720 --> 00:27:10.720]  黎希米,聰明果然
[00:27:10.720 --> 00:27:12.720]  一直都聽到
[00:27:12.720 --> 00:27:14.720]  黎希米很謙卑,他沒有說自己的名字
[00:27:14.720 --> 00:27:16.720]  但我們知道
[00:27:16.720 --> 00:27:18.720]  黎希米這麼有負擔和權力
[00:27:18.720 --> 00:27:20.720]  也可以建成城牆
[00:27:20.720 --> 00:27:22.720]  因為他被波斯王
[00:27:22.720 --> 00:27:24.720]  封為猶大省的省長
[00:27:24.720 --> 00:27:26.720]  他以身作則
[00:27:26.720 --> 00:27:28.720]  去捐出一千達尼克
[00:27:28.720 --> 00:27:30.720]  跟著其他的族長
[00:27:30.720 --> 00:27:32.720]  去參與這個奉獻
[00:27:32.720 --> 00:27:34.720]  除了有黃金和銀之外
[00:27:34.720 --> 00:27:36.720]  也有祭司的禮服
[00:27:36.720 --> 00:27:38.720]  等等
[00:27:38.720 --> 00:27:40.720]  我們看到猶大的人
[00:27:40.720 --> 00:27:42.720]  他們就一起
[00:27:42.720 --> 00:27:44.720]  很盡心地去參與
[00:27:44.720 --> 00:27:46.720]  這個重建城牆的工作
[00:27:46.720 --> 00:27:48.720]  在奉獻上一起作準備的參與
[00:27:48.720 --> 00:27:52.720]  其實在
[00:27:52.720 --> 00:27:54.720]  奉獻的教導裡面
[00:27:54.720 --> 00:27:56.720]  可能我們平時在講壇會少講一點
[00:27:56.720 --> 00:27:58.720]  所以今天我趁這個機會
[00:27:58.720 --> 00:28:00.720]  多一題
[00:28:00.720 --> 00:28:02.720]  我們一起讀這段經文
[00:28:02.720 --> 00:28:04.720]  關於奉獻的
[00:28:04.720 --> 00:28:06.720]  是哥倫多前書第十六章
[00:28:06.720 --> 00:28:12.720]  一二三
[00:28:12.720 --> 00:28:14.720]  關於為聖徒捐款的事
[00:28:14.720 --> 00:28:16.720]  我從前怎樣吩咐
[00:28:16.720 --> 00:28:18.720]  加拉泰的宗教會
[00:28:18.720 --> 00:28:20.720]  你們也該怎樣做
[00:28:20.720 --> 00:28:22.720]  每逢七日的第一日
[00:28:22.720 --> 00:28:24.720]  每人要照自己的收入
[00:28:24.720 --> 00:28:26.720]  抽出藥缸
[00:28:26.720 --> 00:28:28.720]  免得我來的時候
[00:28:28.720 --> 00:28:30.720]  現籌
[00:28:30.720 --> 00:28:32.720]  這就是保羅對
[00:28:32.720 --> 00:28:34.720]  哥倫多教會的奉獻教導
[00:28:34.720 --> 00:28:36.720]  其實我們教會
[00:28:36.720 --> 00:28:38.720]  也有財務部的部長
[00:28:38.720 --> 00:28:40.720]  幫教會
[00:28:40.720 --> 00:28:42.720]  做全年的預算
[00:28:42.720 --> 00:28:44.720]  這是我們教會今年的預算
[00:28:44.720 --> 00:28:46.720]  在當中我們主要有
[00:28:46.720 --> 00:28:48.720]  四大項目的支出
[00:28:48.720 --> 00:28:50.720]  其中一個是童工的新津
[00:28:50.720 --> 00:28:52.720]  成為了教會支出的
[00:28:52.720 --> 00:28:54.720]  差不多50%以上
[00:28:54.720 --> 00:28:56.720]  當時在以色列的年代
[00:28:56.720 --> 00:28:58.720]  也有一個叫利美支派
[00:28:58.720 --> 00:29:00.720]  他們是全職侍奉
[00:29:00.720 --> 00:29:02.720]  傳言將他們的
[00:29:02.720 --> 00:29:04.720]  工作時間投入在
[00:29:04.720 --> 00:29:06.720]  聖殿的獻祭當中
[00:29:06.720 --> 00:29:08.720]  包括剛才說的守門
[00:29:08.720 --> 00:29:10.720]  歌唱的利美人等等
[00:29:10.720 --> 00:29:12.720]  而今時今日傳道童工
[00:29:12.720 --> 00:29:14.720]  幹事等等
[00:29:14.720 --> 00:29:16.720]  同樣將他們全部的時間
[00:29:16.720 --> 00:29:18.720]  放在教會的侍工當中
[00:29:18.720 --> 00:29:20.720]  在昔日的利美人當中
[00:29:20.720 --> 00:29:22.720]  在以色列人當中
[00:29:22.720 --> 00:29:24.720]  其餘的支派
[00:29:24.720 --> 00:29:26.720]  就去供養利美支派
[00:29:26.720 --> 00:29:28.720]  所以其實教會
[00:29:28.720 --> 00:29:30.720]  弟兄姊妹也都用他們的奉獻
[00:29:30.720 --> 00:29:32.720]  去支持童工的新津
[00:29:32.720 --> 00:29:34.720]  讓童工能夠
[00:29:34.720 --> 00:29:36.720]  專心去參與
[00:29:36.720 --> 00:29:38.720]  全時間參與教會的工作
[00:29:38.720 --> 00:29:40.720]  這個代表童工
[00:29:40.720 --> 00:29:42.720]  多謝弟兄姊妹的奉獻
[00:29:42.720 --> 00:29:44.720]  另外我們見到
[00:29:44.720 --> 00:29:46.720]  在奉獻在教會需要的資源裏
[00:29:46.720 --> 00:29:48.720]  物業和行政
[00:29:48.720 --> 00:29:50.720]  佔了四分之一
[00:29:50.720 --> 00:29:52.720]  其實當中
[00:29:52.720 --> 00:29:54.720]  包括我們的中央冷氣
[00:29:54.720 --> 00:29:56.720]  水電 猜響
[00:29:56.720 --> 00:29:58.720]  我們影印 其實當你手頭上
[00:29:58.720 --> 00:30:00.720]  拿著這份長刊
[00:30:00.720 --> 00:30:02.720]  和你能夠很安然坐在這裏
[00:30:02.720 --> 00:30:04.720]  享受冷氣 其實都是
[00:30:04.720 --> 00:30:06.720]  弟兄姊妹的奉獻
[00:30:06.720 --> 00:30:08.720]  當你踏入教會那一刻
[00:30:08.720 --> 00:30:10.720]  你已經在享用教會的資源
[00:30:10.720 --> 00:30:12.720]  而教會都按照聖經的教導
[00:30:12.720 --> 00:30:14.720]  我們鼓勵弟兄姊妹實行奉獻
[00:30:14.720 --> 00:30:16.720]  同樣教會都將他
[00:30:16.720 --> 00:30:18.720]  所得的奉獻十分之一
[00:30:18.720 --> 00:30:20.720]  去捐書給外面的機構
[00:30:20.720 --> 00:30:22.720]  或者
[00:30:22.720 --> 00:30:24.720]  社關的服務
[00:30:24.720 --> 00:30:26.720]  亦都去行使這個
[00:30:26.720 --> 00:30:28.720]  去服侍人的心
[00:30:28.720 --> 00:30:30.720]  其實我在二十年前
[00:30:30.720 --> 00:30:32.720]  當我未參與
[00:30:32.720 --> 00:30:34.720]  全職侍奉的時候
[00:30:34.720 --> 00:30:36.720]  我和弟兄姊妹一樣
[00:30:36.720 --> 00:30:38.720]  都是坐在這裏
[00:30:38.720 --> 00:30:40.720]  做一個會眾
[00:30:40.720 --> 00:30:42.720]  當我剛剛大學畢業
[00:30:42.720 --> 00:30:44.720]  出來工作
[00:30:44.720 --> 00:30:46.720]  很開心
[00:30:46.720 --> 00:30:48.720]  第一份人工的時候
[00:30:48.720 --> 00:30:50.720]  同一時間亦都面對著
[00:30:50.720 --> 00:30:52.720]  人生另一個信仰的挑戰
[00:30:52.720 --> 00:30:54.720]  就是實行奉獻的挑戰
[00:30:54.720 --> 00:30:56.720]  我覺得我這麼辛苦
[00:30:56.720 --> 00:30:58.720]  才賺到第一個人工
[00:30:58.720 --> 00:31:00.720]  竟然要割了一塊出來
[00:31:00.720 --> 00:31:02.720]  去奉獻給教會
[00:31:02.720 --> 00:31:04.720]  真是很難
[00:31:04.720 --> 00:31:06.720]  但當我在聖經的學習
[00:31:06.720 --> 00:31:08.720]  和一些熟悉的導師給我的教導
[00:31:08.720 --> 00:31:10.720]  我明白到一個真理
[00:31:10.720 --> 00:31:12.720]  原來我所擁有的一切
[00:31:12.720 --> 00:31:14.720]  都是上帝給我的
[00:31:14.720 --> 00:31:16.720]  我的身體,我的家庭
[00:31:16.720 --> 00:31:18.720]  我的工作,我的時間,我的金錢
[00:31:18.720 --> 00:31:20.720]  都是主耶穌給我的
[00:31:20.720 --> 00:31:22.720]  我只是一個管家
