
[00:00:00.000 --> 00:00:06.560]  好,在十週年裏,我們有一個講道的系列,就叫做「NEXT」
[00:16:22.480 --> 00:16:27.640]  這個是第二個所謂族長的故事
[00:16:27.640 --> 00:16:29.080]  現在我們再看看
[00:16:29.080 --> 00:16:29.920]  以索看完了
[00:16:29.920 --> 00:16:32.840]  我們再看看亞國的妻子
[00:16:32.840 --> 00:16:37.320]  亞國在米索不達米亞有兩個老婆
[00:16:37.320 --> 00:16:39.160]  第一個叫做莉亞
[00:16:39.160 --> 00:16:41.000]  第二個叫做拉傑
[00:16:41.000 --> 00:16:42.360]  他比較愛誰呢?
[00:16:43.120 --> 00:16:45.520]  他比較愛拉傑、Rachel
[00:16:45.520 --> 00:16:48.480]  為什麼還有另外兩個女人的名字呢?
[00:16:48.480 --> 00:16:51.520]  就是因為這兩個老婆
[00:16:51.520 --> 00:16:52.520]  他們爭什麼呢?
[00:16:52.520 --> 00:16:53.520]  丁權嘛
[00:16:53.520 --> 00:16:56.280]  所以就爭誰的生子生得多
[00:16:56.280 --> 00:16:59.080]  你生得越多你的share就越多
[00:16:59.080 --> 00:17:01.360]  因為按丁來分的
[00:17:01.360 --> 00:17:03.720]  所以大家在不育的當中
[00:17:03.720 --> 00:17:05.800]  他們就想去生
[00:17:05.800 --> 00:17:07.120]  然後生不了的時候
[00:17:07.120 --> 00:17:11.960]  以前古代的習俗就是叫屎女來跟你生
[00:17:12.520 --> 00:17:16.040]  因為工人生的都是屬於你的產業
[00:17:16.040 --> 00:17:19.240]  所以莉亞就找了西柏
[00:17:19.240 --> 00:17:20.960]  西柏
[00:17:20.960 --> 00:17:23.600]  另一個他的工人
[00:17:23.600 --> 00:17:24.880]  去生兒子
[00:17:24.880 --> 00:17:28.640]  然後拉傑就見到自己不育
[00:17:28.640 --> 00:17:32.280]  然後就找了碧拉去幫他生
[00:17:32.280 --> 00:17:33.600]  結果生了多少個出來呢?
[00:17:33.600 --> 00:17:35.240]  十二個
[00:17:35.240 --> 00:17:36.080]  再加上女兒
[00:17:36.080 --> 00:17:37.000]  女兒不是很漂亮
[00:17:37.000 --> 00:17:38.000]  她叫底娜
[00:17:38.000 --> 00:17:39.680]  十三個
[00:17:39.680 --> 00:17:40.880]  總之生了十三個
[00:17:40.880 --> 00:17:42.120]  這個創世紀二十九章
[00:17:42.120 --> 00:17:43.080]  尾的時候
[00:17:43.080 --> 00:17:44.000]  去到交代
[00:17:44.000 --> 00:17:46.120]  但是你看到那個故事是在說什麼呢?
[00:17:46.120 --> 00:17:47.760]  就是一幫很破碎的人
[00:17:47.760 --> 00:17:52.200]  他們去到爭奪一些世上的東西
[00:17:52.200 --> 00:17:56.600]  爭奪所謂上帝給他們的產權
[00:17:56.600 --> 00:17:59.200]  在質度裡面去爭奪
[00:17:59.200 --> 00:18:00.880]  在計算裡面去爭奪
[00:18:00.880 --> 00:18:02.680]  然後才有十二支派出現
[00:18:02.680 --> 00:18:05.800]  然後第三個故事就是大家很清楚了
[00:18:05.800 --> 00:18:08.760]  這個就是約瑟和眾兄弟
[00:18:08.760 --> 00:18:11.160]  大家的糾纏
[00:18:11.520 --> 00:18:13.960]  因為瓦國慢慢地繼續下去
[00:18:13.960 --> 00:18:16.280]  由以薩去到瓦國
[00:18:16.280 --> 00:18:17.680]  阿巴罕、以薩、瓦國
[00:18:17.680 --> 00:18:21.520]  瓦國就有十二個兒子
[00:18:21.520 --> 00:18:23.080]  他最愛的是誰?
[00:18:23.080 --> 00:18:24.280]  他偏愛的是誰?
[00:18:24.280 --> 00:18:26.360]  偏愛的就是約瑟
[00:18:26.360 --> 00:18:27.600]  所謂的拉仔
[00:18:27.600 --> 00:18:30.200]  最後的時候生的約瑟
[00:18:30.200 --> 00:18:33.080]  所以因為偏愛他的緣故
[00:18:33.080 --> 00:18:34.600]  那些兄弟就不喜歡他了
[00:18:34.600 --> 00:18:36.440]  這個不純粹是偏愛的問題
[00:18:36.440 --> 00:18:38.320]  如果你想想產業的問題
[00:18:38.320 --> 00:18:39.880]  就是為什麼呢?
[00:18:40.680 --> 00:18:41.920]  因為那個 password(密碼)在哪裡?
[00:18:41.920 --> 00:18:45.560]  那個 password(密碼)在他最愛的兒子那裡
[00:18:45.560 --> 00:18:46.120]  是不是?
[00:18:46.120 --> 00:18:47.520]  也將會給他的
[00:18:47.520 --> 00:18:50.080]  所以你說為什麼那些兄弟這麼討厭他呢?
[00:18:50.080 --> 00:18:52.080]  討厭他嗎?
[00:18:52.080 --> 00:18:53.960]  如果你是其中一個兄長
[00:18:53.960 --> 00:18:55.160]  特別你是長子的話
[00:18:55.160 --> 00:18:57.520]  我當然不妥他
[00:18:57.520 --> 00:18:59.160]  我分到多少都好
[00:18:59.160 --> 00:19:01.000]  那個 password(密碼)在他那裡
[00:19:01.000 --> 00:19:01.960]  是不是?
[00:19:01.960 --> 00:19:03.120]  是他負責
[00:19:03.120 --> 00:19:04.080]  是他有權
[00:19:04.080 --> 00:19:05.800]  他什麼時候分給我
[00:19:05.800 --> 00:19:06.840]  到我死那天
[00:19:06.840 --> 00:19:08.120]  可能他都還沒分給我
[00:19:08.800 --> 00:19:13.360]  所以他們的兄弟就很想殺約瑟
[00:19:13.360 --> 00:19:14.920]  這裡有幾段說話
[00:19:14.920 --> 00:19:16.600]  這個故事一開始的時候
[00:19:16.600 --> 00:19:19.560]  就講到這些兄長怎樣對約瑟
[00:19:19.560 --> 00:19:21.800]  他就說哥哥們
[00:19:21.800 --> 00:19:23.000]  三十七章第四節
[00:19:23.000 --> 00:19:26.640]  見父親愛約瑟過於他們的時候
[00:19:26.640 --> 00:19:28.920]  就惱恨約瑟
[00:19:28.920 --> 00:19:32.320]  就不與他說友善的話
[00:19:32.320 --> 00:19:34.600]  其實原文就是 shalom
[00:19:34.600 --> 00:19:36.560]  為什麼這麼重要呢?
[00:19:36.560 --> 00:19:38.400]  因為希伯來人到今天
[00:19:39.080 --> 00:19:39.680]  以色列人
[00:19:39.680 --> 00:19:43.600]  他們大家去到問安的時候
[00:19:43.600 --> 00:19:44.600]  他們講什麼呢?
[00:19:44.600 --> 00:19:45.800]  shalom
[00:19:45.800 --> 00:19:46.880]  講 shalom
[00:19:46.880 --> 00:19:50.400]  所以其實這裡不是說不講友善的話這麼簡單
[00:19:50.400 --> 00:19:52.600]  這裡簡直是hello都不會講
[00:19:52.600 --> 00:19:54.840]  就是你每天見到約瑟的時候
[00:19:54.840 --> 00:19:55.920]  如果你是兄長的話
[00:19:55.920 --> 00:19:57.240]  你就問他什麼
[00:19:57.240 --> 00:19:58.280]  where is the password(密碼)
[00:19:58.280 --> 00:20:00.280]  I want the password(密碼)
[00:20:00.280 --> 00:20:01.000]  OK
[00:20:01.000 --> 00:20:02.960]  那個 password(密碼)應該在我這裡
[00:20:02.960 --> 00:20:04.280]  但是他就不講
[00:20:04.280 --> 00:20:04.640]  是不是?
[00:20:04.640 --> 00:20:06.080]  你說吹什麼我不講給你聽
[00:20:06.080 --> 00:20:06.480]  是不是?
[00:20:08.680 --> 00:20:10.360]  然後你看到每一個的故事
[00:20:10.360 --> 00:20:11.040]  每一個兄長
[00:20:11.040 --> 00:20:11.640]  第一個
[00:20:11.640 --> 00:20:13.840]  最大的長子
[00:20:13.840 --> 00:20:15.040]  就是Rubin
[00:20:15.040 --> 00:20:16.320]  裡面
[00:20:16.320 --> 00:20:18.600]  你看到他們在爭家產
[00:20:18.600 --> 00:20:19.600]  為什麼呢?
[00:20:19.600 --> 00:20:21.200]  因為當拉傑
[00:20:21.200 --> 00:20:23.160]  就是所謂第二個老婆
[00:20:23.160 --> 00:20:24.200]  死了之後
[00:20:24.200 --> 00:20:27.000]  然後他就和碧拉
[00:20:27.000 --> 00:20:29.240]  同寢
[00:20:29.240 --> 00:20:31.680]  就是拉傑的侍女同寢
[00:20:31.680 --> 00:20:34.360]  按照當時近東的社會
[00:20:34.800 --> 00:20:41.840]  去到和那個媽媽的侍女同寢
[00:20:41.840 --> 00:20:43.160]  是什麼呢?
[00:20:43.160 --> 00:20:45.040]  我們現代人就會想
[00:20:45.040 --> 00:20:46.440]  一定是性的問題
[00:20:46.440 --> 00:20:47.600]  其實不是的
[00:20:47.600 --> 00:20:49.080]  是爭家產的問題
[00:20:49.080 --> 00:20:52.760]  就是如果和他侍女同寢的話
[00:20:52.760 --> 00:20:56.280]  他所生的那兩三個小孩
[00:20:56.280 --> 00:20:57.880]  那些的丁權
[00:20:57.880 --> 00:20:59.880]  就是誰的?
[00:20:59.880 --> 00:21:01.240]  當然是他
[00:21:01.240 --> 00:21:02.240]  現在我是你爸爸
[00:21:02.240 --> 00:21:03.080]  是不是?
[00:21:04.400 --> 00:21:05.120]  你明白我的意思嗎?
[00:21:05.120 --> 00:21:06.240]  三十五章第二十二節
[00:21:06.240 --> 00:21:08.360]  然後到第二第三仔
[00:21:08.360 --> 00:21:10.600]  就是Simeon和Levi
[00:21:10.600 --> 00:21:13.040]  西敏和利美
[00:21:13.040 --> 00:21:16.320]  他們就是滿有殺機的人
[00:21:16.320 --> 00:21:18.240]  那三十四章講了一個故事
[00:21:18.240 --> 00:21:22.000]  就是他們殺了另外一個外邦人的城市
[00:21:22.000 --> 00:21:24.040]  這個事件
[00:21:24.040 --> 00:21:25.640]  裡面的人
[00:21:25.640 --> 00:21:27.040]  來將他們通殺
[00:21:27.040 --> 00:21:28.680]  就用了割禮這件事
[00:21:28.680 --> 00:21:29.760]  來設一個局
[00:21:29.760 --> 00:21:31.920]  那個詳細我們不講了
[00:21:31.920 --> 00:21:34.680]  就是主要是想交代的一個方面
[00:21:34.680 --> 00:21:36.800]  就是這兩個人
[00:21:36.800 --> 00:21:38.040]  是滿有殺機的
[00:21:38.040 --> 00:21:39.320]  是violent people
[00:21:39.320 --> 00:21:43.000]  第四個就是猶大Judah
[00:21:43.000 --> 00:21:45.080]  猶大這個故事
[00:21:45.080 --> 00:21:46.000]  我們就更加清楚了
[00:21:46.000 --> 00:21:46.680]  三十七章
[00:21:46.680 --> 00:21:48.400]  他就是想賣掉藥室的
[00:21:48.400 --> 00:21:50.000]  其實為什麼要將他賣掉呢?
[00:21:50.000 --> 00:21:51.280]  不是只是憎恨他那麼簡單
[00:21:51.280 --> 00:21:53.000]  而是因為他有password
[00:21:53.000 --> 00:21:56.000]  賣了你看看還有沒有password
[00:21:56.000 --> 00:21:57.440]  對嗎?
[00:21:57.440 --> 00:21:58.560]  當你死了
[00:21:58.560 --> 00:22:01.320]  然後password應該理所當然給誰?
[00:22:02.400 --> 00:22:04.400]  給誰爭到那個所謂
[00:22:04.400 --> 00:22:07.120]  長子丁權的那個人
[00:22:07.120 --> 00:22:09.160]  將那個競爭者剷除
[00:22:09.160 --> 00:22:10.400]  那你就可以拿到
[00:22:10.400 --> 00:22:12.080]  其他的兄弟做什麼?
[00:22:12.080 --> 00:22:14.200]  就丟藥室在坑裡面
[00:22:14.200 --> 00:22:15.360]  丟在坑裡面
[00:22:15.360 --> 00:22:16.200]  然後做什麼?
[00:22:16.200 --> 00:22:17.920]  就坐下吃飯
[00:22:17.920 --> 00:22:19.600]  坐下吃飯
[00:22:19.600 --> 00:22:22.400]  你就見到這個就是
[00:22:22.400 --> 00:22:23.600]  以色列
[00:22:23.600 --> 00:22:25.000]  神的子民
[00:22:25.000 --> 00:22:27.160]  那個祖先的故事
[00:22:27.160 --> 00:22:28.680]  兩個字
[00:22:28.680 --> 00:22:29.840]  嘉辯
[00:22:31.560 --> 00:22:32.120]  為了什麼?
[00:22:32.120 --> 00:22:33.920]  為了利益
[00:22:33.920 --> 00:22:35.080]  是吧?
[00:22:35.080 --> 00:22:35.720]  為了利益
[00:22:35.720 --> 00:22:39.480]  這些我們看完的故事
[00:22:39.480 --> 00:22:40.440]  我們會發現
[00:22:40.440 --> 00:22:41.720]  一點都不光榮
[00:22:41.720 --> 00:22:42.960]  對嗎?
[00:22:42.960 --> 00:22:43.640]  一點都不光榮
[00:22:43.640 --> 00:22:46.960]  跟我們平時看聖經的印象
[00:22:46.960 --> 00:22:47.960]  不是這樣的
[00:22:47.960 --> 00:22:49.920]  我們覺得放在聖經裡面的
[00:22:49.920 --> 00:22:51.960]  都是一些比較神聖的東西
[00:22:51.960 --> 00:22:52.240]  是吧?
[00:22:52.240 --> 00:22:53.800]  神聖的故事
[00:22:53.800 --> 00:22:54.720]  但卻是
[00:22:54.720 --> 00:22:56.280]  聖經的作者
[00:22:56.280 --> 00:22:57.960]  不寫一些光榮的東西
[00:22:57.960 --> 00:23:00.040]  然後偏偏選一些
[00:23:00.760 --> 00:23:01.720]  所謂黑歷史
[00:23:01.720 --> 00:23:04.040]  它中間有欺騙
[00:23:04.040 --> 00:23:05.400]  是一些破碎的人
[00:23:05.400 --> 00:23:06.040]  是一些
[00:23:06.040 --> 00:23:08.560]  是一些會出賣大家
[00:23:08.560 --> 00:23:10.480]  以及會彼此相憎的一些人
[00:23:10.480 --> 00:23:11.720]  為什麼會這樣呢?
[00:23:11.720 --> 00:23:13.360]  你就可以問一個問題
[00:23:13.360 --> 00:23:15.360]  到底聖經是不是一些普通的
[00:23:15.360 --> 00:23:17.960]  道德的教訓的書呢?
[00:23:17.960 --> 00:23:19.680]  但很多人
[00:23:19.680 --> 00:23:21.200]  特別一些可能
[00:23:21.200 --> 00:23:23.280]  以前在香港長大的一些朋友
[00:23:23.280 --> 00:23:26.160]  都是在教會的學校
[00:23:26.160 --> 00:23:28.440]  長大的
[00:23:28.440 --> 00:23:29.600]  是吧?
[00:23:29.600 --> 00:23:31.200]  小學啊、中學啊
[00:23:31.200 --> 00:23:33.600]  為什麼我們經常喜歡將我們的小朋友
[00:23:33.600 --> 00:23:36.240]  發送到教會的學校
[00:23:36.240 --> 00:23:37.560]  天主教、基督教的學校
[00:23:37.560 --> 00:23:38.040]  為什麼呢?
[00:23:38.040 --> 00:23:39.400]  你們也是
[00:23:39.400 --> 00:23:40.040]  是吧?
[00:23:40.040 --> 00:23:42.360]  因為他們教得好
[00:23:42.360 --> 00:23:43.800]  是吧?教得好
[00:23:43.800 --> 00:23:45.520]  因為德育啊
[00:23:45.520 --> 00:23:47.080]  discipline(教育)這些東西
[00:23:47.080 --> 00:23:50.000]  通常在教會的學校是比較好的
[00:23:50.000 --> 00:23:51.360]  但是你們看到
[00:23:51.360 --> 00:23:53.040]  這個當然是對的
[00:23:53.040 --> 00:23:54.880]  但很多時候教會學校裡面
[00:23:54.880 --> 00:23:57.040]  你學的信仰或者看聖經的故事
[00:23:57.040 --> 00:23:58.000]  是不會看這些的
[00:23:58.000 --> 00:23:59.000]  是吧?
[00:23:59.480 --> 00:24:00.280]  這些太黑了
[00:24:00.280 --> 00:24:02.000]  其實很難看的
[00:24:02.000 --> 00:24:02.600]  是吧?
[00:24:02.600 --> 00:24:03.600]  沒有人解釋給你聽
[00:24:03.600 --> 00:24:04.600]  你怎麼知道發生什麼事呢?
[00:24:04.600 --> 00:24:04.960]  是吧?
[00:24:04.960 --> 00:24:07.600]  所以我們通常看的都是比較溫馨的東西
[00:24:07.600 --> 00:24:09.240]  是吧?愛人如己啊
[00:24:09.240 --> 00:24:09.840]  怎樣愛人
[00:24:09.840 --> 00:24:10.960]  怎樣憐恤人啊等等
[00:24:10.960 --> 00:24:12.960]  但是你看到聖經的作者
[00:24:12.960 --> 00:24:14.520]  很多時候就是將這些的部分
[00:24:14.520 --> 00:24:16.320]  不提這麼多
[00:24:16.320 --> 00:24:19.160]  然後提一些比較黑的地方
[00:24:19.160 --> 00:24:22.080]  他的焦點不是教我們做好人
[00:24:22.080 --> 00:24:25.000]  聖經的焦點不是做這件事
[00:24:25.000 --> 00:24:28.440]  聖經的焦點是藉著這些黑歷史
[00:24:29.320 --> 00:24:31.720]  甚至是神的子民的祖先
[00:24:31.720 --> 00:24:34.360]  就是我們的創造父親
[00:24:34.360 --> 00:24:36.600]  去講述他們的黑歷史的時候
[00:24:36.600 --> 00:24:39.000]  就是藉著這些黑歷史、黑故事
[00:24:39.000 --> 00:24:41.800]  去告訴我們
[00:24:41.800 --> 00:24:43.840]  這位上帝是一個怎樣的上帝
[00:24:43.840 --> 00:24:45.560]  你看完這些故事
[00:24:45.560 --> 00:24:47.440]  你真的是搖頭了
[00:24:47.440 --> 00:24:49.080]  Just shake my head
[00:24:49.080 --> 00:24:52.160]  這群人如果你是神的話
[00:24:52.160 --> 00:24:54.920]  如果你說要藉著這個家族
[00:24:54.920 --> 00:24:56.360]  來使萬國得福的話
[00:24:56.360 --> 00:24:56.920]  你真的是
[00:24:56.920 --> 00:24:58.200]  搖頭了
[00:24:59.320 --> 00:25:00.640]  你一定會很生氣的
[00:25:00.640 --> 00:25:06.880]  確實在近東的宗教的概念裡面
[00:25:06.880 --> 00:25:08.160]  神明呢
[00:25:08.160 --> 00:25:10.280]  看到那些人不聽話的時候
[00:25:10.280 --> 00:25:11.720]  他們會做什麼呢
[00:25:11.720 --> 00:25:14.760]  神明都會有殺機的
[00:25:14.760 --> 00:25:17.840]  神明就會殲滅這些人
[00:25:17.840 --> 00:25:20.040]  就是禁個reset
[00:25:20.040 --> 00:25:22.480]  全部東西重新來過
[00:25:22.480 --> 00:25:24.360]  是不是?因為這群人太吵了
[00:25:24.360 --> 00:25:25.560]  太麻煩了
[00:25:25.560 --> 00:25:29.160]  就是在近東的那些宗教的概念裡面
[00:25:29.840 --> 00:25:30.920]  他們的神學裡面
[00:25:30.920 --> 00:25:35.800]  暴力其實是世界的宇宙的一個規律的其中一樣東西
[00:25:35.800 --> 00:25:38.560]  由始至終都會有暴力的
[00:25:38.560 --> 00:25:41.520]  由始至終都會有一些violence出現的
[00:25:41.520 --> 00:25:43.480]  這是一個正常的工具
[00:25:43.480 --> 00:25:44.520]  你不喜歡那些人
[00:25:44.520 --> 00:25:46.080]  你就將他全部消滅
[00:25:46.080 --> 00:25:47.240]  然後再重新來過
[00:25:47.240 --> 00:25:47.880]  是不是?
[00:25:47.880 --> 00:25:52.080]  你看到聖經所表達的上帝
[00:25:52.080 --> 00:25:53.840]  就不是一個這樣的上帝
[00:25:53.840 --> 00:25:54.880]  是截然不同的
[00:25:54.880 --> 00:25:58.400]  上帝看到這些人搞到亂七八糟的時候
[00:25:58.400 --> 00:26:00.400]  看到他們很多破碎的時候
[00:26:00.400 --> 00:26:03.080]  上帝他選擇了一條
[00:26:03.080 --> 00:26:04.800]  not the easy way
[00:26:04.800 --> 00:26:06.880]  not the easiest way
[00:26:06.880 --> 00:26:09.400]  the easiest way is to reset
[00:26:09.400 --> 00:26:12.960]  但是上帝去救贖
[00:26:12.960 --> 00:26:15.640]  上帝救贖一些破碎的人
[00:26:15.640 --> 00:26:18.240]  破碎的人生
[00:26:18.240 --> 00:26:21.000]  然後要將他們重新再組合
[00:26:21.000 --> 00:26:25.480]  使得這幅圖畫能夠呈現出來
[00:26:26.840 --> 00:26:29.760]  這樣做上帝絕對不是洗白那些哥哥
[00:26:29.760 --> 00:26:32.360]  或者其他族長的惡事
[00:26:32.360 --> 00:26:35.280]  惡人始終做的事情是evil
[00:26:35.280 --> 00:26:41.520]  但是上帝是可以克服人的軟弱
[00:26:41.520 --> 00:26:43.800]  克服人的惡意
[00:26:43.800 --> 00:26:46.120]  最終是成就他自己的計劃
[00:26:46.120 --> 00:26:49.160]  這個就是故事的目的
[00:26:49.160 --> 00:26:52.280]  就是想告訴我們theology
[00:26:52.280 --> 00:26:55.640]  告訴我們上帝是一個怎樣的上帝
[00:26:56.440 --> 00:27:01.000]  所以這個故事創世紀最後41章至50章
[00:27:01.000 --> 00:27:04.520]  說到約瑟被賣到埃及的時候
[00:27:04.520 --> 00:27:06.800]  然後在高高低低的當中
[00:27:06.800 --> 00:27:08.800]  他就成為了埃及的宰相
[00:27:08.800 --> 00:27:10.880]  最後發生什麼事呢
[00:27:10.880 --> 00:27:12.080]  在饑荒的裡面
[00:27:12.080 --> 00:27:15.720]  約瑟藉著他的苦難
[00:27:15.720 --> 00:27:19.360]  藉著哥哥在他身上行的惡事
[00:27:19.360 --> 00:27:21.280]  他就成為了宰相
[00:27:21.280 --> 00:27:23.040]  然後41章第57節
[00:27:23.200 --> 00:27:26.880]  各地的人或者甚至全地的人在故事裡面
[00:27:26.880 --> 00:27:29.040]  全地的人都去了埃及
[00:27:29.040 --> 00:27:31.400]  向約瑟買糧
[00:27:31.400 --> 00:27:33.840]  因為天下的饑荒甚重
[00:27:33.840 --> 00:27:37.960]  弟兄姊妹之間他們再相認之後
[00:27:37.960 --> 00:27:40.320]  一個很感動的故事
[00:27:40.320 --> 00:27:43.880]  那些哥哥終於所謂認錯了
[00:27:43.880 --> 00:27:46.200]  大家有reconciliation(認同)
[00:27:46.200 --> 00:27:48.600]  45章第8節約瑟說什麼
[00:27:48.600 --> 00:27:50.520]  猜我來的不是你們
[00:27:51.560 --> 00:27:55.200]  你們原本是惡意使我被賣到埃及的
[00:27:55.200 --> 00:27:56.600]  我受了很多苦
[00:27:56.600 --> 00:27:58.760]  不過我現在知道上帝
[00:27:58.760 --> 00:28:00.280]  is on a mission(有一個任務)
[00:28:00.280 --> 00:28:02.600]  他的mission是猜我來這裡
[00:28:02.600 --> 00:28:04.760]  猜我來埃及
[00:28:04.760 --> 00:28:06.800]  然後保存著雅各家
[00:28:06.800 --> 00:28:09.200]  並且祝福各地的人
[00:28:09.200 --> 00:28:09.760]  是不是
[00:28:09.760 --> 00:28:11.520]  50章第20節了
[00:28:11.520 --> 00:28:12.280]  最後一章
[00:28:12.280 --> 00:28:16.000]  他說從前你們興獎你們的義士
[00:28:16.000 --> 00:28:17.080]  是要害我
[00:28:17.080 --> 00:28:18.760]  但是上帝的義士
[00:28:18.760 --> 00:28:19.920]  原是好的
[00:28:20.160 --> 00:28:21.960]  要使許多人
[00:28:21.960 --> 00:28:24.680]  萬族能夠得以存活
[00:28:24.680 --> 00:28:26.480]  成就今天的光景
[00:28:26.480 --> 00:28:27.640]  這裡你就看到
[00:28:27.640 --> 00:28:32.720]  老祖耶和華對阿巴喊的呼召
[00:28:32.720 --> 00:28:35.520]  那個的應許就是萬國要因你得福
[00:28:35.520 --> 00:28:39.000]  這裡就慢慢地實現出來
[00:28:39.000 --> 00:28:41.360]  這個就是
[00:28:41.360 --> 00:28:43.400]  族長的故事
[00:28:43.400 --> 00:28:45.240]  或者可以這麼說
[00:28:45.240 --> 00:28:47.920]  這個是教會的前輩
[00:28:48.440 --> 00:28:51.000]  上一代、第一代的故事
[00:28:51.000 --> 00:28:53.120]  數他們的黑歷史出來
[00:28:53.120 --> 00:28:54.400]  不是要描黑他們
[00:28:54.400 --> 00:28:57.080]  而是想表達清楚這位上帝
[00:28:57.080 --> 00:28:58.160]  我們所信的上帝
[00:28:58.160 --> 00:28:59.880]  我們所讚美的這位上帝
[00:28:59.880 --> 00:29:01.080]  是一個怎樣的神
[00:29:01.080 --> 00:29:03.360]  而我們是一群怎樣的人
[00:29:03.360 --> 00:29:05.000]  我們是需要祂的恩典
[00:29:05.000 --> 00:29:07.080]  我們是一群很脆弱
[00:29:07.080 --> 00:29:09.560]  很不行的人
[00:29:09.560 --> 00:29:11.560]  族長是規決上帝的榮耀
[00:29:11.560 --> 00:29:13.440]  我們每一個都是一樣
[00:29:13.440 --> 00:29:15.360]  神才是最厲害的
[00:29:15.360 --> 00:29:17.960]  在歷史歷代裡面
[00:29:17.960 --> 00:29:20.840]  教會都會有不同的會議會開
[00:29:20.840 --> 00:29:23.840]  在新約的教會
[00:29:23.840 --> 00:29:26.640]  到現在大概有二千年的歷史
[00:29:26.640 --> 00:29:29.000]  久不久有一些所謂的church council
[00:29:29.000 --> 00:29:31.280]  或者大公的教會
[00:29:31.280 --> 00:29:32.760]  普世的教會
[00:29:32.760 --> 00:29:33.880]  他們大家坐在一起
[00:29:33.880 --> 00:29:35.360]  去解決一些神學問題
[00:29:35.360 --> 00:29:39.360]  或者想寫出
[00:29:39.360 --> 00:29:40.920]  或者總結出
[00:29:40.920 --> 00:29:43.680]  到底我們的信仰
[00:29:43.680 --> 00:29:45.240]  應該怎樣了解呢
[00:29:45.240 --> 00:29:47.320]  這些所謂叫信條或者信經
[00:29:48.200 --> 00:29:50.480]  所以在過去二千年裡面
[00:29:50.480 --> 00:29:52.280]  有很多這樣的信經是產生的
[00:29:52.280 --> 00:29:55.080]  其中一個信經叫做Belgic Confession
[00:29:55.080 --> 00:29:57.600]  比利時信條
[00:29:57.600 --> 00:29:59.400]  在第二十七條那裡
[00:29:59.400 --> 00:30:01.800]  這個十六世紀的時候有的信條
[00:30:01.800 --> 00:30:04.680]  我覺得他描述教會是描述得很好
[00:30:04.680 --> 00:30:06.440]  他講什麼呢
[00:30:06.440 --> 00:30:07.120]  他說教會
[00:30:07.120 --> 00:30:10.160]  自世界之初就已經存在了
[00:30:10.160 --> 00:30:12.000]  在創世紀的時候已經存在
[00:30:12.000 --> 00:30:13.200]  教會的初葉
[00:30:13.200 --> 00:30:17.120]  也都將會存在世界末了的時候
[00:30:17.440 --> 00:30:20.200]  因為基督是永恆的君王
[00:30:20.200 --> 00:30:23.040]  神的子民不可或缺的
[00:30:23.040 --> 00:30:25.560]  只要有基督就要有基督的子民
[00:30:25.560 --> 00:30:27.080]  就會有教會
[00:30:27.080 --> 00:30:29.160]  這個所謂神聖的教會
[00:30:29.160 --> 00:30:30.400]  是蒙上帝的保守
[00:30:30.400 --> 00:30:34.800]  免受世上一切的侵擾的
[00:30:34.800 --> 00:30:37.600]  即便在世人的眼中
[00:30:37.600 --> 00:30:40.960]  教會或許顯得渺小
[00:30:40.960 --> 00:30:44.320]  甚至瀕臨消亡
[00:30:44.320 --> 00:30:45.600]  extinct
[00:30:47.080 --> 00:30:48.440]  即便在世人的眼中
[00:30:48.440 --> 00:30:49.960]  或許是顯得渺小
[00:30:49.960 --> 00:30:51.640]  或者瀕臨消亡
[00:30:51.640 --> 00:30:54.440]  我覺得這句話
[00:30:54.440 --> 00:30:56.000]  點出教會的神學
[00:30:56.000 --> 00:30:57.840]  是點得很通的
[00:30:57.840 --> 00:31:00.640]  教會是很脆弱的
[00:31:00.640 --> 00:31:02.760]  神的子民都是很脆弱
[00:31:02.760 --> 00:31:03.760]  由第一代開始
[00:31:03.760 --> 00:31:04.800]  到現在
[00:31:04.800 --> 00:31:05.800]  為什麼呢
[00:31:05.800 --> 00:31:07.520]  不是因為我們可以
[00:31:07.520 --> 00:31:10.200]  而是因為上帝可以
[00:31:10.200 --> 00:31:14.000]  不是因為我們沒有黑歷史
[00:31:14.000 --> 00:31:16.480]  不是因為我們可以
[00:31:16.600 --> 00:31:18.160]  我們都是規矩上帝的榮耀
[00:31:18.160 --> 00:31:21.160]  但唯獨是基督
[00:31:21.160 --> 00:31:23.560]  基督是我們主的
[00:31:23.560 --> 00:31:26.120]  基督去拯救我們
[00:31:26.120 --> 00:31:29.320]  族長的社潮
[00:31:29.320 --> 00:31:30.320]  教會的社潮
[00:31:30.320 --> 00:31:30.800]  就是這樣
[00:31:30.800 --> 00:31:33.520]  我記得以前二十世紀的時候
[00:31:33.520 --> 00:31:35.640]  有一個很出名的天主教神學家
[00:31:35.640 --> 00:31:36.320]  Hans Kuhn
[00:31:36.320 --> 00:31:39.480]  他曾經說過類似這樣的說話
[00:31:39.480 --> 00:31:42.200]  他說不是教會守住真理
[00:31:44.240 --> 00:31:46.920]  而是真理守住了教會
[00:31:46.920 --> 00:31:50.240]  是福音的真理守住了教會
[00:31:50.240 --> 00:31:53.760]  你回去看回這張照片
[00:31:53.760 --> 00:31:55.680]  所謂Stained Glass
[00:31:55.680 --> 00:31:58.560]  每一個碎片
[00:31:58.560 --> 00:32:00.040]  不是單獨的
[00:32:00.040 --> 00:32:02.960]  是最後有一個工匠
