
[00:00:00.000 --> 00:00:04.000]  感謝主啊!我們先來一起祈禱
[00:22:51.000 --> 00:22:54.000]  上帝的圖畫早已經在
[00:22:54.000 --> 00:22:57.000]  《出埃及記》43章34節
[00:22:57.000 --> 00:23:00.000]  也都表達了同一個圖畫的名字
[00:23:00.000 --> 00:23:04.000]  上帝就是要降臨和祂的子民同住
[00:23:04.000 --> 00:23:08.000]  這個就是上帝永恆的心意
[00:23:08.000 --> 00:23:11.000]  也是教會的盼望
[00:23:11.000 --> 00:23:14.000]  更加是所有信徒的盼望
[00:23:14.000 --> 00:23:18.000]  我們將來會與主永遠同住
[00:23:18.000 --> 00:23:24.000]  這個盼望對我們有什麼意義呢?
[00:23:24.000 --> 00:23:27.000]  有很重要的意義
[00:23:27.000 --> 00:23:32.000]  首先我們明白到生命的真相
[00:23:32.000 --> 00:23:35.000]  人是有靈魂的
[00:23:35.000 --> 00:23:39.000]  靈魂是不會死去或者消失的
[00:23:39.000 --> 00:23:41.000]  信了主的人
[00:23:41.000 --> 00:23:44.000]  靈魂就會去到主耶穌所在的地方
[00:23:44.000 --> 00:23:46.000]  等待將來的復活
[00:23:46.000 --> 00:23:49.000]  復活的時候會帶著一個新的身體
[00:23:49.000 --> 00:23:53.000]  來與主耶穌一起再回來
[00:23:53.000 --> 00:23:54.000]  第二
[00:23:54.000 --> 00:23:58.000]  如果我們有信主的親人或者朋友離世
[00:23:58.000 --> 00:24:01.000]  我們不用過份的傷心
[00:24:01.000 --> 00:24:07.000]  他們只是讓我們先有一步回到天家享福
[00:24:07.000 --> 00:24:10.000]  但是還有一個很重要的意義
[00:24:10.000 --> 00:24:12.000]  就是第三件事
[00:24:12.000 --> 00:24:17.000]  幫助我們面對人生困難的時候
[00:24:17.000 --> 00:24:21.000]  我們可以靠信心去勝過這些苦難
[00:24:21.000 --> 00:24:27.000]  不會被壓倒到失去信仰
[00:24:27.000 --> 00:24:30.000]  最近我認識了一位比較知名的信徒
[00:24:30.000 --> 00:24:31.000]  我看到他的事
[00:24:31.000 --> 00:24:34.000]  他叫做Leville Qureshi
[00:24:34.000 --> 00:24:37.000]  他本來是一位很虔誠的回教徒
[00:24:37.000 --> 00:24:41.000]  他生長在美國的回教徒家庭裡面
[00:24:41.000 --> 00:24:42.000]  他信了耶穌之後
[00:24:42.000 --> 00:24:44.000]  寫了一本書叫做
[00:24:44.000 --> 00:24:47.000]  Seeking Allah, Finding Jesus
[00:24:47.000 --> 00:24:49.000]  尋找阿拉真神
[00:24:49.000 --> 00:24:52.000]  卻是找到了耶穌
[00:24:52.000 --> 00:24:55.000]  不過正如所有回教徒信耶穌
[00:24:55.000 --> 00:24:56.000]  都是一樣
[00:24:56.000 --> 00:24:59.000]  他們要面對家庭的壓力
[00:24:59.000 --> 00:25:02.000]  社會的壓力
[00:25:02.000 --> 00:25:05.000]  他曾經說過一句話
[00:25:05.000 --> 00:25:07.000]  英文是這樣說的
[00:25:07.000 --> 00:25:12.000]  For Muslims, following the gospel is more than a call to prayer
[00:25:12.000 --> 00:25:15.000]  It is a call to die
[00:25:15.000 --> 00:25:17.000]  對回教徒來說
[00:25:17.000 --> 00:25:21.000]  信從福音不只是呼籲我們去祈禱
[00:25:21.000 --> 00:25:25.000]  是叫我們去死的一個呼召
[00:25:25.000 --> 00:25:28.000]  但是成為基督徒
[00:25:28.000 --> 00:25:30.000]  我們就不怕死
[00:25:30.000 --> 00:25:32.000]  死有什麼好怕的呢?
[00:25:32.000 --> 00:25:38.000]  死亡只不過是我們進入永恆快樂的門禁
[00:25:38.000 --> 00:25:41.000]  保羅提醒我們
[00:25:41.000 --> 00:25:43.000]  我們現在的苦難
[00:25:43.000 --> 00:25:49.000]  跟將來要顯明給我們的榮耀相比
[00:25:49.000 --> 00:25:51.000]  十十歲了
[00:25:51.000 --> 00:25:55.000]  算不了什麼的
[00:25:55.000 --> 00:26:02.000]  弟兄姊妹,我們有沒有永遠與主同在的盼望呢?
[00:26:02.000 --> 00:26:06.000]  我不是鼓勵我們去死或者去自殺
[00:26:06.000 --> 00:26:10.000]  因為主其實現在都與我們同在
[00:26:10.000 --> 00:26:14.000]  不過我們有了對將來的盼望的時候
[00:26:14.000 --> 00:26:17.000]  就可以鼓勵我們不必怕死
[00:26:17.000 --> 00:26:22.000]  更加有力量去面對人生的苦難
[00:26:22.000 --> 00:26:26.000]  將來在新天新地新聖城裡面
[00:26:26.000 --> 00:26:31.000]  我們是一定會永遠與主同在
[00:26:31.000 --> 00:26:35.000]  我們一起同心低頭祈禱
[00:26:35.000 --> 00:26:37.000]  秋天我們感謝祢
[00:26:37.000 --> 00:26:40.000]  讓我們了解一關死亡的真相
[00:26:40.000 --> 00:26:45.000]  可以充滿盼望感在世上為主而活
[00:26:45.000 --> 00:26:48.000]  我們為未信主的朋友祈禱
[00:26:48.000 --> 00:26:51.000]  求主祢讓他們明白福音
[00:26:51.000 --> 00:26:54.000]  接受主耶穌基督的救恩
[00:26:54.000 --> 00:26:57.000]  帶著盼望來到面對明天
[00:26:57.000 --> 00:27:00.000]  奉耶穌基督的名祈禱,阿門
