
[00:00:00.000 --> 00:00:04.420]  其實今天我想和弟兄姊妹分享的題目就是「與素常一樣」
[00:13:48.360 --> 00:13:49.360]  我們中了
[00:13:49.360 --> 00:13:51.360]  他們若在被擄到之地
[00:13:51.360 --> 00:13:54.360]  盡心盡性歸服祢
[00:13:54.360 --> 00:13:55.360]  又向自己的地
[00:13:55.360 --> 00:13:57.360]  就是祢賜給他們列祖之地
[00:13:57.360 --> 00:13:59.360]  和祢所選擇的城
[00:13:59.360 --> 00:14:00.360]  這裡說
[00:14:00.360 --> 00:14:03.360]  他們列祖之地是亞南美地
[00:14:03.360 --> 00:14:05.360]  城是耶路撒冷的城
[00:14:05.360 --> 00:14:07.360]  為祢的明所建築的殿
[00:14:07.360 --> 00:14:08.360]  就是聖殿
[00:14:08.360 --> 00:14:11.360]  求祢在天上的居所
[00:14:11.360 --> 00:14:13.360]  垂聽他們的禱告祈求
[00:14:13.360 --> 00:14:14.360]  為他們申冤
[00:14:14.360 --> 00:14:15.360]  饒恕他們
[00:14:15.360 --> 00:14:16.360]  得罪你的民
[00:14:16.360 --> 00:14:18.360]  赦免他們的一切過犯
[00:14:18.360 --> 00:14:20.360]  使他們在被擄他們的人面前
[00:14:20.360 --> 00:14:21.360]  蒙面術
[00:14:21.360 --> 00:14:27.360]  整個蘭爾里的祈禱的行動
[00:14:27.360 --> 00:14:30.360]  其實就回應了這一段的經文
[00:14:30.360 --> 00:14:33.360]  你看到他很明白神的心意
[00:14:33.360 --> 00:14:35.360]  很清晰向耶路撒冷祈禱
[00:14:35.360 --> 00:14:36.360]  他可以關上門
[00:14:36.360 --> 00:14:38.360]  但是他沒有關上門
[00:14:38.360 --> 00:14:39.360]  他可以不向耶路撒冷
[00:14:39.360 --> 00:14:41.360]  他向耶路撒冷
[00:14:41.360 --> 00:14:43.360]  他知道他的信心
[00:14:43.360 --> 00:14:47.360]  他知道他的信仰根基在哪裡
[00:14:47.360 --> 00:14:48.360]  在神那裡
[00:14:48.360 --> 00:14:49.360]  在神的國度那裡
[00:14:49.360 --> 00:14:51.360]  他的心是向著神的國度
[00:14:51.360 --> 00:14:55.360]  他有一個對神國度的伏木士心智
[00:14:55.360 --> 00:14:57.360]  所以這是很難得的
[00:14:57.360 --> 00:14:59.360]  另一件事就是
[00:14:59.360 --> 00:15:02.360]  我看回前面的一兩段
[00:15:02.360 --> 00:15:04.360]  第五點就是表明
[00:15:04.360 --> 00:15:09.360]  神主民的身份不被榮華富貴所腐化
[00:15:09.360 --> 00:15:10.360]  這個其實很不容易的
[00:15:10.360 --> 00:15:12.360]  特別是在現今的社會
[00:15:12.360 --> 00:15:13.360]  有很多不同的吸引力
[00:15:13.360 --> 00:15:16.360]  這次我聽說是職場的聚會
[00:15:16.360 --> 00:15:20.360]  所以先聽我們職場的弟兄姊妹來分享
[00:15:20.360 --> 00:15:22.360]  在職場上有很多的吸引
[00:15:22.360 --> 00:15:23.360]  很多的商業利益
[00:15:23.360 --> 00:15:24.360]  很多社會利益
[00:15:24.360 --> 00:15:25.360]  很多各方面的利益
[00:15:25.360 --> 00:15:28.360]  我們沒有被這個社會的富貴榮華
[00:15:28.360 --> 00:15:30.360]  腐化了我們自己
[00:15:30.360 --> 00:15:31.360]  我們單純對主的信仰
[00:15:31.360 --> 00:15:33.360]  會不會慢慢地付諸流水呢?
[00:15:33.360 --> 00:15:37.360]  這裡很值得我們一日三次向神祈禱
[00:15:37.360 --> 00:15:38.360]  我們去學習
[00:15:38.360 --> 00:15:40.360]  一日三次的意思就是
[00:15:40.360 --> 00:15:42.360]  你要全心全意向神祈禱
[00:15:42.360 --> 00:15:43.360]  你要向神祈禱
[00:15:43.360 --> 00:15:44.360]  親近神
[00:15:44.360 --> 00:15:45.360]  時刻親近神
[00:15:45.360 --> 00:15:47.360]  在這裡是很重要的
[00:15:47.360 --> 00:15:50.360]  其實主耶穌在世的成長都給了很好的榜樣
[00:15:50.360 --> 00:15:52.360]  祂雖然是神的兒子
[00:15:52.360 --> 00:15:53.360]  祂有神性
[00:15:53.360 --> 00:15:54.360]  但是祂來到世上
[00:15:54.360 --> 00:15:55.360]  降生為人
[00:15:55.360 --> 00:15:56.360]  道成肉身
[00:15:56.360 --> 00:15:57.360]  祂也有人性
[00:15:57.360 --> 00:15:58.360]  在西馬遼祈禱
[00:15:58.360 --> 00:15:59.360]  祂也有哀傷
[00:15:59.360 --> 00:16:00.360]  祂也有痛苦
[00:16:00.360 --> 00:16:01.360]  求主將祢的腹部拿開
[00:16:01.360 --> 00:16:03.360]  但是求主按祂的意思
[00:16:03.360 --> 00:16:04.360]  不是按祂的意思
[00:16:04.360 --> 00:16:07.360]  但是你看到主耶穌在祂的生活裡面是怎樣呢?
[00:16:07.360 --> 00:16:08.360]  清晨祈禱
[00:16:08.360 --> 00:16:09.360]  晚上祈禱
[00:16:09.360 --> 00:16:11.360]  當很多人續擁祂的時間
[00:16:11.360 --> 00:16:12.360]  祂會祈禱
[00:16:12.360 --> 00:16:14.360]  當祂行神跡之前
[00:16:14.360 --> 00:16:15.360]  祂會祈禱
[00:16:15.360 --> 00:16:16.360]  差不多你看到祂
[00:16:16.360 --> 00:16:18.360]  還有五千人
[00:16:18.360 --> 00:16:19.360]  五餅二魚
[00:16:19.360 --> 00:16:20.360]  借飯祈禱
[00:16:20.360 --> 00:16:21.360]  四千人吃得飽
[00:16:21.360 --> 00:16:22.360]  祈禱
[00:16:22.360 --> 00:16:24.360]  耶穌的生活就是祈禱的生活
[00:16:24.360 --> 00:16:26.360]  其實祂有神性
[00:16:26.360 --> 00:16:29.360]  但是祂是謙卑在天父的面前
[00:16:29.360 --> 00:16:30.360]  在父的面前
[00:16:30.360 --> 00:16:32.360]  祂給了我們美好榜樣
[00:16:32.360 --> 00:16:34.360]  祂是時刻祈禱
[00:16:34.360 --> 00:16:37.360]  聽天父的旨意
[00:16:37.360 --> 00:16:39.360]  信服天父的旨意
[00:16:39.360 --> 00:16:42.360]  聖父聖子連在一起
[00:16:42.360 --> 00:16:43.360]  這是一個美好
[00:16:43.360 --> 00:16:45.360]  給我們一個很好的學習
[00:16:45.360 --> 00:16:48.360]  所以主耶穌教導我們祈禱的
[00:16:48.360 --> 00:16:50.360]  主通文第一句是怎樣說的呢?
[00:16:50.360 --> 00:16:53.360]  我們在天上的父
[00:16:53.360 --> 00:16:54.360]  願人都尊
[00:16:54.360 --> 00:16:55.360]  祢的名為聖
[00:16:55.360 --> 00:16:57.360]  祂將榮耀歸給父神
[00:16:57.360 --> 00:16:59.360]  祂向父神祈禱
[00:16:59.360 --> 00:17:03.360]  所以祈禱是我們生活必需的
[00:17:03.360 --> 00:17:06.360]  我用養尿營養
[00:17:06.360 --> 00:17:08.360]  或者是一種生命的泉源
[00:17:08.360 --> 00:17:11.360]  祈禱讀的是我們生命的泉源
[00:17:11.360 --> 00:17:13.360]  令我們更加能夠時刻親近神
[00:17:13.360 --> 00:17:14.360]  了解神
[00:17:14.360 --> 00:17:15.360]  認識神
[00:17:15.360 --> 00:17:17.360]  得到從神而來的諸腿力量
[00:17:17.360 --> 00:17:21.360]  讓我們能夠時刻提醒
[00:17:21.360 --> 00:17:24.360]  在這裡我想說一個見證
[00:17:24.360 --> 00:17:26.360]  就是我記得九九年的時間
[00:17:26.360 --> 00:17:30.360]  在年初我們雙人團祈有一次的除外會
[00:17:30.360 --> 00:17:31.360]  我記得是禮拜六
[00:17:31.360 --> 00:17:33.360]  說起一千年尾
[00:17:33.360 --> 00:17:38.360]  在土耳其耳福所有一個世界祈禱會
[00:17:38.360 --> 00:17:39.360]  不如我們也參加吧
[00:17:39.360 --> 00:17:40.360]  一起去吧
[00:17:40.360 --> 00:17:43.360]  為著接下來的千年國度來祈禱
[00:17:43.360 --> 00:17:44.360]  因為大家知道
[00:17:44.360 --> 00:17:46.360]  二千年就是一個新的一千年的國度
[00:17:46.360 --> 00:17:47.360]  那時候你有沒有發覺
[00:17:47.360 --> 00:17:49.360]  在社會上很流行討論的一個叫什麼
[00:17:49.360 --> 00:17:50.360]  千年叢
[00:17:50.360 --> 00:17:51.360]  你記得嗎?
[00:17:51.360 --> 00:17:52.360]  你有記得
[00:17:52.360 --> 00:17:54.360]  所以很有一個吸引去
[00:17:54.360 --> 00:17:56.360]  所以我說好啊去啊
[00:17:56.360 --> 00:17:57.360]  自己也承諾了去
[00:17:57.360 --> 00:17:59.360]  誰知道到了九月的時間
[00:17:59.360 --> 00:18:01.360]  其實那一年
[00:18:01.360 --> 00:18:04.360]  也是我們國家非常重要的一年
[00:18:04.360 --> 00:18:08.360]  就是我們的立國五十週年
[00:18:08.360 --> 00:18:09.360]  在九月份的時間
[00:18:09.360 --> 00:18:11.360]  我忘記了九月初還是九月中
[00:18:11.360 --> 00:18:12.360]  我收到一個邀請
[00:18:12.360 --> 00:18:14.360]  請我們北京參加
[00:18:14.360 --> 00:18:16.360]  參觀閱兵
[00:18:16.360 --> 00:18:17.360]  不是參加
[00:18:17.360 --> 00:18:18.360]  是參觀
[00:18:18.360 --> 00:18:21.360]  自己不能閱的
[00:18:21.360 --> 00:18:22.360]  自己不是兵
[00:18:22.360 --> 00:18:23.360]  參觀
[00:18:23.360 --> 00:18:26.360]  還有國慶的活動
[00:18:26.360 --> 00:18:28.360]  甚至可以國宴那些活動
[00:18:28.360 --> 00:18:30.360]  這是很榮華
[00:18:30.360 --> 00:18:33.360]  很尊貴的身份才能去到的
[00:18:33.360 --> 00:18:34.360]  也是很難得的機會
[00:18:34.360 --> 00:18:36.360]  人生有幾何呢?
[00:18:36.360 --> 00:18:38.360]  不是很多機會
[00:18:38.360 --> 00:18:40.360]  但是那時候是九月
[00:18:40.360 --> 00:18:41.360]  但是我三月已經承諾了
[00:18:41.360 --> 00:18:43.360]  我們要去耶路撒冷祈禱
[00:18:43.360 --> 00:18:45.360]  這次是主讓我知道
[00:18:45.360 --> 00:18:47.360]  要先求神的國和神的義
[00:18:47.360 --> 00:18:49.360]  一切都會交給你
[00:18:49.360 --> 00:18:51.360]  讓我知道
[00:18:51.360 --> 00:18:54.360]  我們要盡心盡性盡義
[00:18:54.360 --> 00:18:55.360]  盡力愛祖我們的神
[00:18:55.360 --> 00:18:58.360]  所以我選擇了去耶路撒冷祈禱
[00:18:58.360 --> 00:18:59.360]  去耶路撒冷
[00:18:59.360 --> 00:19:01.360]  先去土耳其的耶福特祈禱
[00:19:01.360 --> 00:19:03.360]  然後再去耶路撒冷
[00:19:03.360 --> 00:19:05.360]  但是那個旅程和我太太在一起
[00:19:05.360 --> 00:19:07.360]  那個旅程給我一個靈性上的更新
[00:19:07.360 --> 00:19:09.360]  特別是去到架欖山
[00:19:09.360 --> 00:19:10.360]  祈禱
[00:19:10.360 --> 00:19:11.360]  看著整個聖城
[00:19:11.360 --> 00:19:12.360]  祈禱的時候
[00:19:12.360 --> 00:19:13.360]  那個感動
[00:19:13.360 --> 00:19:15.360]  那些眼淚就流出來
[00:19:15.360 --> 00:19:17.360]  那個屬靈的經歷
[00:19:17.360 --> 00:19:19.360]  又是另一個新的領受
[00:19:19.360 --> 00:19:21.360]  所以其實這些是
[00:19:21.360 --> 00:19:24.360]  沒有其他東西可以換到的
[00:19:24.360 --> 00:19:26.360]  我感謝主
[00:19:26.360 --> 00:19:27.360]  選擇了去那裡
[00:19:27.360 --> 00:19:28.360]  我還被人說
[00:19:28.360 --> 00:19:30.360]  你真是不識抬舉
[00:19:30.360 --> 00:19:31.360]  有機會讓你也不要去
[00:19:31.360 --> 00:19:32.360]  我真是有些不識抬舉
[00:19:32.360 --> 00:19:34.360]  但是我會選擇最好的
[00:19:34.360 --> 00:19:35.360]  就是什麼?
[00:19:35.360 --> 00:19:36.360]  我們的主耶穌基督
[00:19:36.360 --> 00:19:37.360]  我們的神
[00:19:37.360 --> 00:19:39.360]  結果就是
[00:19:39.360 --> 00:19:40.360]  去了祈禱
[00:19:40.360 --> 00:19:41.360]  去了耶路撒冷
[00:19:41.360 --> 00:19:43.360]  去了巴黎行城
[00:19:43.360 --> 00:19:44.360]  真的很開心
[00:19:44.360 --> 00:19:45.360]  但是呢
[00:19:45.360 --> 00:19:47.360]  接著有五年後
[00:19:47.360 --> 00:19:49.360]  就是國家的慶典55週年
[00:19:49.360 --> 00:19:51.360]  那時候我還沒有是政協委員
[00:19:51.360 --> 00:19:53.360]  但是那時候就有
[00:19:53.360 --> 00:19:54.360]  我心裡面
[00:19:54.360 --> 00:19:55.360]  這次有沒有機會呢?
[00:19:55.360 --> 00:19:57.360]  都還沒有正式的祈禱
[00:19:57.360 --> 00:19:58.360]  心裡面想一想
[00:19:58.360 --> 00:19:59.360]  很奇妙
[00:19:59.360 --> 00:20:01.360]  主又為我預備了一個邀請
[00:20:01.360 --> 00:20:02.360]  就已經有邀請我了
[00:20:02.360 --> 00:20:03.360]  從此之後
[00:20:03.360 --> 00:20:04.360]  每一次大的節慶
[00:20:04.360 --> 00:20:06.360]  我都有份
[00:20:06.360 --> 00:20:07.360]  所以其實呢
[00:20:07.360 --> 00:20:09.360]  我們將榮耀歸給主
[00:20:09.360 --> 00:20:10.360]  主知道你的需要
[00:20:10.360 --> 00:20:11.360]  但是最重要的是
[00:20:11.360 --> 00:20:12.360]  我們要先求神的國
[00:20:12.360 --> 00:20:13.360]  和神的義
[00:20:13.360 --> 00:20:14.360]  是不是?
[00:20:14.360 --> 00:20:15.360]  願我們一起都能夠先求神的國
[00:20:15.360 --> 00:20:16.360]  和神的義
[00:20:16.360 --> 00:20:17.360]  我們跟教友說一聲
[00:20:17.360 --> 00:20:19.360]  你要先求神的國和神的義
[00:20:19.360 --> 00:20:22.360]  這一切都會交給你
[00:20:22.360 --> 00:20:25.360]  基督徒每一天都有很多不同的選擇
[00:20:25.360 --> 00:20:27.360]  你是選擇站在神的華語當中
[00:20:27.360 --> 00:20:28.360]  神的英許當中
[00:20:28.360 --> 00:20:29.360]  神的價值觀當中
[00:20:29.360 --> 00:20:31.360]  還是選擇不同的價值觀呢?
[00:20:31.360 --> 00:20:33.360]  但是我們最蒙福的是選擇
[00:20:33.360 --> 00:20:34.360]  在神的華語當中
[00:20:34.360 --> 00:20:35.360]  最蒙福的是選擇
[00:20:35.360 --> 00:20:37.360]  在神的價值觀裡面
[00:20:37.360 --> 00:20:39.360]  好了
[00:20:39.360 --> 00:20:40.360]  全然的信靠
[00:20:40.360 --> 00:20:41.360]  毫無懼怕
[00:20:41.360 --> 00:20:43.360]  我們應該信得過神
[00:20:46.360 --> 00:20:51.360]  十多年前
[00:20:51.360 --> 00:20:53.360]  我覺得我們的身份其實是神給的
[00:20:53.360 --> 00:20:55.360]  我們信得過神
[00:20:55.360 --> 00:21:00.360]  十多年前
[00:21:00.360 --> 00:21:02.360]  在內地有一個城市
[00:21:02.360 --> 00:21:04.360]  其實有一些政策
[00:21:04.360 --> 00:21:06.360]  就是出了
[00:21:06.360 --> 00:21:08.360]  拆一些違規的建築
[00:21:08.360 --> 00:21:09.360]  叫做三國一策
[00:21:09.360 --> 00:21:11.360]  其實這本政策是很好的
[00:21:11.360 --> 00:21:12.360]  但是怎知道
[00:21:12.360 --> 00:21:14.360]  當中也牽涉到一些教會的建築
[00:21:14.360 --> 00:21:16.360]  甚至是十字架
[00:21:16.360 --> 00:21:18.360]  在當時那段時間
[00:21:18.360 --> 00:21:20.360]  都比較多人議論
[00:21:20.360 --> 00:21:22.360]  也都
[00:21:22.360 --> 00:21:24.360]  我相信政府
[00:21:24.360 --> 00:21:26.360]  當地的某些政府部門
[00:21:26.360 --> 00:21:28.360]  和教會之間
[00:21:28.360 --> 00:21:30.360]  可能都有大家改善的空間
[00:21:30.360 --> 00:21:32.360]  但是引申出來的是
[00:21:32.360 --> 00:21:34.360]  會令到
[00:21:34.360 --> 00:21:36.360]  可能
[00:21:36.360 --> 00:21:38.360]  在執行政策的時間
[00:21:38.360 --> 00:21:40.360]  可能會有機會
[00:21:40.360 --> 00:21:42.360]  令到一些信徒的
[00:21:42.360 --> 00:21:44.360]  信仰宗教感情
[00:21:44.360 --> 00:21:46.360]  受到傷害
[00:21:46.360 --> 00:21:48.360]  和國家的公共外交政策受到影響
[00:21:48.360 --> 00:21:50.360]  甚至可能有些人會誤解到
[00:21:50.360 --> 00:21:52.360]  國家的宗教政策
[00:21:52.360 --> 00:21:54.360]  有所改變
[00:21:54.360 --> 00:21:56.360]  在當時我都透過我自己的渠道
[00:21:56.360 --> 00:21:58.360]  有兩三次那兩年
[00:21:58.360 --> 00:22:00.360]  都反映了一些意見
[00:22:00.360 --> 00:22:02.360]  和一些有機會
[00:22:02.360 --> 00:22:04.360]  影響到宗教政策的官員
[00:22:04.360 --> 00:22:06.360]  是改善了一些,後來又好像還沒有處理到
[00:22:06.360 --> 00:22:08.360]  他們有一次在兩會期間
[00:22:08.360 --> 00:22:10.360]  我有一個感動
[00:22:10.360 --> 00:22:12.360]  豈不知你
[00:22:12.360 --> 00:22:14.360]  得著王浩的位份
[00:22:14.360 --> 00:22:16.360]  就是為了現今這個機會
[00:22:16.360 --> 00:22:18.360]  這個就是大家知道的
[00:22:18.360 --> 00:22:20.360]  以斯帖的經歷
[00:22:20.360 --> 00:22:22.360]  我覺得既然處給我這個位份
[00:22:22.360 --> 00:22:24.360]  我就憑信心祈禱
[00:22:24.360 --> 00:22:26.360]  希望能夠透過
[00:22:26.360 --> 00:22:28.360]  我的平台
[00:22:28.360 --> 00:22:30.360]  在兩會期間去反映意見
[00:22:30.360 --> 00:22:32.360]  當時我找了很多的目者和我一起祈禱
[00:22:32.360 --> 00:22:34.360]  祈禱之後
[00:22:34.360 --> 00:22:36.360]  平安就上去表達意見
[00:22:36.360 --> 00:22:38.360]  結果是
[00:22:38.360 --> 00:22:40.360]  感謝主,透過一個恰當的方式
[00:22:40.360 --> 00:22:42.360]  合規合法的方式
[00:22:42.360 --> 00:22:44.360]  去表達
[00:22:44.360 --> 00:22:46.360]  結果
[00:22:46.360 --> 00:22:48.360]  感謝主,相信
[00:22:48.360 --> 00:22:50.360]  其實國家是同善如流
[00:22:50.360 --> 00:22:52.360]  亦都可能收到很多不同的意見
[00:22:52.360 --> 00:22:54.360]  結果很快,後來事件
[00:22:54.360 --> 00:22:56.360]  就慢慢處理了,但我得到一個訊息
[00:22:56.360 --> 00:22:58.360]  那個訊息就是
[00:22:58.360 --> 00:23:00.360]  國家宗教政策沒有改變,會處理
[00:23:00.360 --> 00:23:02.360]  但在這件事上
[00:23:02.360 --> 00:23:04.360]  那個學習是甚麼呢
[00:23:04.360 --> 00:23:06.360]  就是當時那個選擇
[00:23:08.360 --> 00:23:10.360]  你夠不夠膽去表演
[00:23:10.360 --> 00:23:12.360]  表達意見呢
[00:23:12.360 --> 00:23:14.360]  表達意見的時候會不會影響
[00:23:14.360 --> 00:23:16.360]  你將來的發展呢
[00:23:16.360 --> 00:23:18.360]  如果政策不同的話
[00:23:18.360 --> 00:23:22.360]  有沒有這個勇氣去做呢
[00:23:22.360 --> 00:23:24.360]  但感謝主
[00:23:24.360 --> 00:23:26.360]  主讓我選擇了上好的福份
[00:23:26.360 --> 00:23:28.360]  因為
[00:23:28.360 --> 00:23:30.360]  豈不知你得到王雄的位份
[00:23:30.360 --> 00:23:32.360]  是為了現今的機會嗎
[00:23:32.360 --> 00:23:34.360]  我們經常祈禱
[00:23:34.360 --> 00:23:36.360]  求神讓我們能夠做一個
[00:23:36.360 --> 00:23:38.360]  不同的角色
[00:23:38.360 --> 00:23:40.360]  做一個流通管治的角色
[00:23:40.360 --> 00:23:42.360]  我們是
[00:23:42.360 --> 00:23:44.360]  將人帶到神的面前
[00:23:44.360 --> 00:23:46.360]  與神和好
[00:23:46.360 --> 00:23:48.360]  亦都藉著宗教基督
[00:23:48.360 --> 00:23:50.360]  我們是與人和好
[00:23:50.360 --> 00:23:52.360]  而且我覺得我們這個行動是愛神
[00:23:52.360 --> 00:23:54.360]  愛國愛港愛內地的教會
[00:23:54.360 --> 00:23:56.360]  在祈禱平安之後
[00:23:56.360 --> 00:23:58.360]  死就死吧
[00:23:58.360 --> 00:24:00.360]  進去吧
[00:24:00.360 --> 00:24:02.360]  感謝主
[00:24:02.360 --> 00:24:04.360]  結果後來
[00:24:04.360 --> 00:24:06.360]  更高層的
[00:24:06.360 --> 00:24:08.360]  反應是聽了
[00:24:08.360 --> 00:24:10.360]  意見後來這件事已經很快
[00:24:10.360 --> 00:24:12.360]  慢慢慢慢
[00:24:12.360 --> 00:24:14.360]  我相信不是我一個意見
[00:24:14.360 --> 00:24:16.360]  可能是整個很多方面的
[00:24:16.360 --> 00:24:18.360]  意見是
[00:24:18.360 --> 00:24:20.360]  處理了
[00:24:20.360 --> 00:24:22.360]  亦都算是
[00:24:22.360 --> 00:24:24.360]  平靜了
[00:24:24.360 --> 00:24:26.360]  其實主讓我們每一個人都有不同的崗位
[00:24:26.360 --> 00:24:28.360]  我們會不會學習
[00:24:28.360 --> 00:24:30.360]  在主的面前
[00:24:30.360 --> 00:24:32.360]  能夠站穩在整個話語裏面
[00:24:32.360 --> 00:24:34.360]  豈不知神
[00:24:34.360 --> 00:24:38.360]  豈不知我們今天得了皇后的位份
[00:24:38.360 --> 00:24:40.360]  是為了現今的
[00:24:40.360 --> 00:24:42.360]  機會嗎
[00:24:42.360 --> 00:24:44.360]  好了
[00:24:44.360 --> 00:24:46.360]  但以你的祈禱
[00:24:46.360 --> 00:24:48.360]  一日三次
[00:24:48.360 --> 00:24:50.360]  其實是一個恆常的祈禱
[00:24:50.360 --> 00:24:52.360]  這是一個
[00:24:52.360 --> 00:24:54.360]  很能夠令你感覺到
[00:24:54.360 --> 00:24:56.360]  就是一個
[00:24:56.360 --> 00:24:58.360]  要恆常的祈禱
[00:24:58.360 --> 00:25:00.360]  要恆切的
[00:25:00.360 --> 00:25:02.360]  我記得
[00:25:02.360 --> 00:25:04.360]  我早
[00:25:04.360 --> 00:25:06.360]  我記得我剛出來工作的時候
[00:25:06.360 --> 00:25:08.360]  當然我是中學的時候
[00:25:08.360 --> 00:25:10.360]  已經是被主的我的級別
[00:25:10.360 --> 00:25:12.360]  心裡很想奉獻給耶穌
[00:25:12.360 --> 00:25:14.360]  是呀 心裡很想奉獻給耶穌
[00:25:14.360 --> 00:25:16.360]  然後就
[00:25:16.360 --> 00:25:18.360]  學習守神庚
[00:25:18.360 --> 00:25:20.360]  早上祈禱 晚上祈禱
[00:25:20.360 --> 00:25:22.360]  結果我記得出來工作
[00:25:22.360 --> 00:25:24.360]  在銀行工作的第一份工作
[00:25:24.360 --> 00:25:26.360]  那兩三年 給我一個很好的學習
[00:25:26.360 --> 00:25:28.360]  就是打工的時候 你知道午餐被取消了
[00:25:28.360 --> 00:25:30.360]  結果吃完午餐之後
[00:25:30.360 --> 00:25:32.360]  有很少空間可以在自己的位置看聖經 祈禱
[00:25:32.360 --> 00:25:34.360]  一日三次
[00:25:34.360 --> 00:25:36.360]  一個學習
[00:25:36.360 --> 00:25:38.360]  後來我做了保險 做了行業就不行了
[00:25:38.360 --> 00:25:40.360]  但是在很多不同的環境
[00:25:40.360 --> 00:25:42.360]  有需要的時間 也都會在公司
[00:25:42.360 --> 00:25:44.360]  祈禱 還有
[00:25:44.360 --> 00:25:46.360]  甚至乎是回家祈禱
[00:25:46.360 --> 00:25:48.360]  特別是一些很需要 很大壓力
[00:25:48.360 --> 00:25:50.360]  或者有時候一些很需要
[00:25:50.360 --> 00:25:52.360]  決策的時間 決定重要的事情的時間
[00:25:52.360 --> 00:25:54.360]  來到聖經面前
[00:25:54.360 --> 00:25:56.360]  但我覺得一件事就是說 早上的祈禱
[00:25:56.360 --> 00:25:58.360]  是不可以缺少
[00:25:58.360 --> 00:26:00.360]  晚上的祈禱也都不可以缺少
[00:26:00.360 --> 00:26:02.360]  晚上的感恩 是不是?
[00:26:02.360 --> 00:26:04.360]  一日過了感恩
[00:26:04.360 --> 00:26:06.360]  主耶穌清神就去抗夜祈禱
[00:26:06.360 --> 00:26:08.360]  所以這幾句話就在我腦海裡面
[00:26:08.360 --> 00:26:10.360]  主耶穌清神就是抗夜祈禱
[00:26:10.360 --> 00:26:12.360]  但願我們都能夠
[00:26:12.360 --> 00:26:14.360]  每一天支取力量 從神而來支取力量
[00:26:14.360 --> 00:26:16.360]  但同樣我們需要什麼呢?
[00:26:16.360 --> 00:26:18.360]  充電寶一樣 要時刻
[00:26:18.360 --> 00:26:20.360]  所以你要時刻充電
[00:26:20.360 --> 00:26:22.360]  所以你時刻來到聖經面前
[00:26:22.360 --> 00:26:24.360]  我舉個例子 你要時刻充電
[00:26:24.360 --> 00:26:26.360]  即是支取從神而來的力量
[00:26:26.360 --> 00:26:28.360]  時刻來到主的面前
[00:26:28.360 --> 00:26:30.360]  一日三次行賽祈禱
[00:26:30.360 --> 00:26:32.360]  這就是在
[00:26:32.360 --> 00:26:34.360]  大義利的生活我們看到的
[00:26:34.360 --> 00:26:36.360]  第二就是祂雙膝跪在
[00:26:36.360 --> 00:26:38.360]  神的面前
[00:26:38.360 --> 00:26:40.360]  這是一個很特別的形容
[00:26:40.360 --> 00:26:42.360]  雙膝跪在神的面前
[00:26:42.360 --> 00:26:44.360]  你看到祂那種敬虔
[00:26:44.360 --> 00:26:46.360]  看到祂那種對神的謙卑
[00:26:46.360 --> 00:26:48.360]  看到祂那種
[00:26:48.360 --> 00:26:50.360]  在神的面前
[00:26:50.360 --> 00:26:52.360]  完全的一種撫摸
[00:26:52.360 --> 00:26:54.360]  這個我覺得是一個很值得我們學習
[00:26:54.360 --> 00:26:56.360]  我記得我中學的時間
[00:26:56.360 --> 00:26:58.360]  那幾年其實被我打下
[00:26:58.360 --> 00:27:00.360]  一個很好的屬靈的基礎
[00:27:00.360 --> 00:27:02.360]  就是放了學
[00:27:02.360 --> 00:27:04.360]  我上午班放了學 吃完飯
[00:27:04.360 --> 00:27:06.360]  還沒做功課前
[00:27:06.360 --> 00:27:08.360]  跪下祈禱 當時也有半小時至一小時
[00:27:08.360 --> 00:27:10.360]  祈禱、讀經等等的時間
[00:27:10.360 --> 00:27:12.360]  彼此建立了很好的一個屬靈的基礎
[00:27:12.360 --> 00:27:14.360]  我自己覺得
[00:27:14.360 --> 00:27:16.360]  跪下祈禱 到現在
[00:27:16.360 --> 00:27:18.360]  跪下祈禱其實是
[00:27:18.360 --> 00:27:20.360]  更加集中 更加能夠
[00:27:20.360 --> 00:27:22.360]  可以更長的時間 我的感覺
[00:27:22.360 --> 00:27:24.360]  所以這個也是一個很好的
[00:27:24.360 --> 00:27:26.360]  很重要的大義利
[00:27:26.360 --> 00:27:28.360]  讓我們看到
[00:27:28.360 --> 00:27:30.360]  不同的地方
[00:27:30.360 --> 00:27:32.360]  另外在祂的禱告裡面
[00:27:32.360 --> 00:27:34.360]  是什麼呢? 就是帶有感謝
[00:27:34.360 --> 00:27:36.360]  我們面對很多困難挑戰
[00:27:36.360 --> 00:27:38.360]  我們可能是埋怨神的 但是大義利是怎樣的?
[00:27:38.360 --> 00:27:40.360]  祂是怎樣的? 感謝
[00:27:40.360 --> 00:27:42.360]  聖經經常教導我們 要常常喜樂不絕的禱告
[00:27:42.360 --> 00:27:44.360]  凡事在耶恩 因為祢是神在
[00:27:44.360 --> 00:27:46.360]  基督耶穌裡 祂向我們鎖定的是什麼?
[00:27:46.360 --> 00:27:48.360]  主義
[00:27:48.360 --> 00:27:50.360]  所以其實我們要
[00:27:50.360 --> 00:27:52.360]  帶有感謝 主要我們要感謝祢 祢將祢的環境
[00:27:52.360 --> 00:27:54.360]  給我 設在我身上 我相信祢的美意
[00:27:54.360 --> 00:27:56.360]  我們相信萬事都會互相效力 叫我神的人得益處
[00:27:56.360 --> 00:27:58.360]  就是我們主義被召的人
