
[00:00:00.000 --> 00:00:05.200]  我想大家都很希望能夠有全人的健康
[00:19:27.080 --> 00:19:28.680]  家裏是比較窮
[00:19:28.680 --> 00:19:31.680]  一家七口
[00:19:31.680 --> 00:19:34.280]  差不多不是一張床
[00:19:34.280 --> 00:19:35.480]  最多兩張床
[00:19:35.480 --> 00:19:36.480]  後來多一張床
[00:19:36.480 --> 00:19:37.480]  就三張床
[00:19:37.480 --> 00:19:38.880]  這樣一路踏上去
[00:19:38.880 --> 00:19:39.880]  好像那些人說
[00:19:39.880 --> 00:19:41.080]  等於叫做什麼
[00:19:41.080 --> 00:19:42.280]  上樓先
[00:19:42.280 --> 00:19:43.280]  初初小小地
[00:19:43.280 --> 00:19:44.080]  小小一間
[00:19:44.080 --> 00:19:45.280]  然後慢慢上
[00:19:45.280 --> 00:19:46.680]  那時候不是計上樓
[00:19:46.680 --> 00:19:48.880]  而是我們就是一張床數
[00:19:48.880 --> 00:19:50.680]  一張床、兩張床、三張床
[00:19:50.680 --> 00:19:52.080]  這樣增加上去
[00:19:52.080 --> 00:19:53.280]  好了
[00:19:53.280 --> 00:19:54.880]  沒什麼人
[00:19:54.880 --> 00:19:57.880]  父母也是讀書少
[00:19:57.880 --> 00:19:59.080]  靠自己
[00:19:59.080 --> 00:20:00.280]  不是基督徒
[00:20:00.280 --> 00:20:01.480]  當然不會是基督徒
[00:20:01.480 --> 00:20:05.080]  大部份都在上面下來的
[00:20:05.080 --> 00:20:06.880]  但是很奇怪
[00:20:06.880 --> 00:20:08.880]  神的手帶領我
[00:20:08.880 --> 00:20:11.480]  雖然我小學是佛教學校讀書
[00:20:11.480 --> 00:20:13.480]  當然是佛教學校
[00:20:13.480 --> 00:20:16.280]  原來辦宗教學校也有影響
[00:20:16.280 --> 00:20:17.880]  所以為什麼我們教會
[00:20:17.880 --> 00:20:22.080]  天道也是辦一些教會背景的學校
[00:20:22.080 --> 00:20:24.080]  也有影響
[00:20:24.080 --> 00:20:28.480]  小朋友覺得自己也想信佛
[00:20:28.480 --> 00:20:33.280]  有個佛名
[00:20:33.280 --> 00:20:35.280]  不是出家系
[00:20:35.280 --> 00:20:37.280]  現在不太記得叫什麼
[00:20:37.280 --> 00:20:39.680]  總之差不多我們confession
[00:20:39.680 --> 00:20:41.680]  有個佛名
[00:20:41.680 --> 00:20:43.880]  但是後來讀到中學
[00:20:43.880 --> 00:20:47.880]  開始這些青年人會比較科學主義
[00:20:47.880 --> 00:20:49.280]  或者理性主義
[00:20:49.280 --> 00:20:50.480]  就不信了
[00:20:50.480 --> 00:20:53.680]  我姐姐是讀陪道的
[00:20:53.680 --> 00:20:55.680]  好像現在我做校監的那間學校
[00:20:55.680 --> 00:20:58.080]  就經常跟我說
[00:20:58.080 --> 00:20:59.280]  但我不信
[00:20:59.280 --> 00:21:02.080]  我說我這輩子都不會信耶穌
[00:21:02.080 --> 00:21:03.680]  嘩 多牙刷
[00:21:03.680 --> 00:21:05.080]  小朋友就是這樣
[00:21:05.080 --> 00:21:07.680]  越不懂事的人就越牙刷
[00:21:07.680 --> 00:21:11.480]  但是神的恩典給我後來
[00:21:11.480 --> 00:21:13.080]  去了一間基督教學校讀書
[00:21:13.080 --> 00:21:14.680]  剛才我們這裡有很多
[00:21:14.680 --> 00:21:18.480]  我們的哥哥姐姐是宣道會的
[00:21:18.480 --> 00:21:21.280]  我去宣道讀第一屆畢業生
[00:21:21.280 --> 00:21:23.280]  我那一屆也有一些神學院
[00:21:23.280 --> 00:21:25.480]  院長、牧師做了
[00:21:25.480 --> 00:21:26.880]  我不是
[00:21:26.880 --> 00:21:29.680]  所以因此神一步步帶領我
[00:21:29.680 --> 00:21:31.480]  去到城鎮
[00:21:31.480 --> 00:21:34.080]  因為宣道中學就在城鎮後邊
[00:21:34.080 --> 00:21:35.680]  後欄後邊
[00:21:35.680 --> 00:21:37.680]  所以我就有機會去城鎮
[00:21:37.680 --> 00:21:41.280]  加入教會就五十年了
[00:21:41.280 --> 00:21:44.280]  安納周氏就三十年
[00:21:44.280 --> 00:21:45.480]  1989年做
[00:21:45.480 --> 00:21:47.280]  很容易記
[00:21:47.280 --> 00:21:50.080]  在這些日子我們看到
[00:21:50.080 --> 00:21:51.480]  無論我讀書
[00:21:51.480 --> 00:21:53.680]  建立自己的家庭
[00:21:53.680 --> 00:21:55.680]  或者出國留學
[00:21:55.680 --> 00:21:57.680]  或者工作
[00:21:57.680 --> 00:21:59.080]  其實都有神的恩典
[00:21:59.080 --> 00:22:00.480]  今天不夠時間
[00:22:00.480 --> 00:22:01.480]  跟大家分享
[00:22:01.480 --> 00:22:02.480]  我想說
[00:22:02.480 --> 00:22:04.480]  神不單是一個創造宇宙
[00:22:04.480 --> 00:22:05.880]  祂體現了歷史
[00:22:05.880 --> 00:22:08.480]  我們今次這個社會運動
[00:22:08.480 --> 00:22:12.080]  基督徒都有很多種政治取態
[00:22:12.080 --> 00:22:13.480]  各有所其
[00:22:13.480 --> 00:22:17.280]  但其實最終是神的道
[00:22:17.280 --> 00:22:18.880]  高過我們的道路
[00:22:18.880 --> 00:22:20.080]  你會看到以為
[00:22:20.080 --> 00:22:22.080]  好像我們中國人說
[00:22:22.080 --> 00:22:24.680]  「塞翁失馬焉知非福」
[00:22:24.680 --> 00:22:27.680]  「塞翁得番隻馬焉知非禍」
[00:22:27.680 --> 00:22:28.680]  你也不知道
[00:22:28.680 --> 00:22:30.280]  現在是否天下會太平些
[00:22:30.280 --> 00:22:31.880]  也不知道
[00:22:31.880 --> 00:22:34.280]  但神要我們明白一件事
[00:22:34.280 --> 00:22:35.680]  不是靠自己
[00:22:35.680 --> 00:22:39.080]  不是以為哪些是你最好的
[00:22:39.080 --> 00:22:42.080]  這個政治制度是否你覺得最好
[00:22:42.080 --> 00:22:44.280]  還是那個政治制度是最好
[00:22:44.280 --> 00:22:45.280]  也不是
[00:22:45.280 --> 00:22:48.680]  神要我們回歸祂的裏面
[00:22:48.680 --> 00:22:49.680]  換句話說
[00:22:49.680 --> 00:22:51.680]  我們不是屬於甚麼國
[00:22:51.680 --> 00:22:55.080]  我們不是屬於地上能震動的國
[00:22:55.080 --> 00:22:57.880]  我們屬於天上不能震動的國
[00:22:57.880 --> 00:22:59.080]  所以我們要明白
[00:22:59.080 --> 00:23:01.080]  我們雖然是中國人
[00:23:01.080 --> 00:23:03.480]  我們有自己的國家
[00:23:03.480 --> 00:23:06.280]  但我們同時間在天國裏面
[00:23:06.280 --> 00:23:07.880]  我們是神的子民
[00:23:07.880 --> 00:23:09.680]  所以神有祂的偉大
[00:23:09.680 --> 00:23:10.680]  有一個Macro
[00:23:10.680 --> 00:23:12.280]  要我們看Big Picture
[00:23:12.280 --> 00:23:13.480]  我們也要學習一下
[00:23:13.480 --> 00:23:14.880]  雖然我們不是讀歷史
[00:23:14.880 --> 00:23:17.280]  但我們要看一些大一點的Picture
[00:23:17.280 --> 00:23:19.480]  看神做事是很偉大
[00:23:19.480 --> 00:23:21.480]  不是很細微的
[00:23:21.480 --> 00:23:22.480]  但同時間
[00:23:22.480 --> 00:23:25.480]  又要Focus在一些小事上
[00:23:25.480 --> 00:23:27.480]  去數算神的恩典
[00:23:27.480 --> 00:23:28.480]  剛才說
[00:23:28.480 --> 00:23:30.480]  我們是一個Personal God
[00:23:30.480 --> 00:23:32.880]  神是我們的Personal Friend
[00:23:32.880 --> 00:23:35.680]  我們每一天日用的飲食
[00:23:35.680 --> 00:23:37.080]  今天吃得都幾好
[00:23:37.080 --> 00:23:38.680]  是神賜給我們的
[00:23:38.680 --> 00:23:42.680]  每一天我們有氣息傳流
[00:23:42.680 --> 00:23:45.080]  即是慢慢我們都會知道
[00:23:45.080 --> 00:23:47.080]  身體是會退化的
[00:23:47.080 --> 00:23:49.280]  我們生命不知有多久
[00:23:49.280 --> 00:23:51.480]  但每一天我們都懂得去感恩
[00:23:51.480 --> 00:23:53.680]  這就是小事上
[00:23:53.680 --> 00:23:55.480]  我們需要感恩
[00:23:55.480 --> 00:23:57.880]  但我們看到社會上很多時候
[00:23:57.880 --> 00:24:00.080]  有些人說的高言大智
[00:24:00.080 --> 00:24:03.280]  很大很宏大的思想
[00:24:03.280 --> 00:24:05.480]  但又有些人
[00:24:05.480 --> 00:24:07.680]  小小的幫你執到很正
[00:24:07.680 --> 00:24:09.480]  如果你家裏
[00:24:09.480 --> 00:24:12.680]  一個就是一個爸爸或者媽媽
[00:24:12.680 --> 00:24:14.680]  說一些很宏大的事
[00:24:14.680 --> 00:24:16.680]  一個就是顧著很細微的
[00:24:16.680 --> 00:24:18.480]  尖酸的事
[00:24:18.480 --> 00:24:21.680]  一定家裏是永無寧日的
[00:24:21.680 --> 00:24:23.680]  唯有我們能夠結合到
[00:24:23.680 --> 00:24:25.480]  我們所相信的神
[00:24:25.480 --> 00:24:26.880]  既是偉大的神
[00:24:26.880 --> 00:24:28.680]  亦都是我們個人的主
[00:24:28.680 --> 00:24:30.080]  我們才能夠
[00:24:30.080 --> 00:24:34.080]  解決到人的內心裏面的一個需要
[00:24:34.080 --> 00:24:35.680]  為什麼這樣說呢
[00:24:35.680 --> 00:24:37.280]  因為你看到神的偉大
[00:24:37.280 --> 00:24:40.680]  你就超越了你眼前的環境
[00:24:40.680 --> 00:24:43.080]  這就是我剛才說的一個Victor Franco
[00:24:43.080 --> 00:24:44.880]  他提到的那個
[00:24:44.880 --> 00:24:47.280]  Transcendental Attitude
[00:24:47.280 --> 00:24:50.480]  即是超越性的心態
[00:24:50.480 --> 00:24:53.680]  即是他能夠在監獄集中營裏面
[00:24:53.680 --> 00:24:55.880]  能夠是跳出去想
[00:24:55.880 --> 00:25:00.480]  將來他在那個美好的家庭的存在
[00:25:00.480 --> 00:25:02.280]  的可能性不一定
[00:25:02.280 --> 00:25:03.880]  不過有這個可能性
[00:25:03.880 --> 00:25:04.880]  同樣我們今天
[00:25:04.880 --> 00:25:07.880]  可以超越了這個社會的局限
[00:25:07.880 --> 00:25:08.880]  我們看到
[00:25:08.880 --> 00:25:10.680]  我們都只是過客
[00:25:10.680 --> 00:25:12.480]  將來我們要上到天家
[00:25:12.480 --> 00:25:13.480]  和神一起
[00:25:13.480 --> 00:25:14.480]  所以呢
[00:25:14.480 --> 00:25:16.280]  我們是能夠
[00:25:16.280 --> 00:25:18.080]  懂得教堂
[00:25:18.080 --> 00:25:19.680]  那麼
[00:25:19.680 --> 00:25:20.680]  時間關係
[00:25:20.680 --> 00:25:22.080]  我就想說
[00:25:22.080 --> 00:25:24.280]  要得到這個神
[00:25:24.280 --> 00:25:25.480]  和你一起的時候
[00:25:25.480 --> 00:25:26.480]  我們一定要明白
[00:25:26.480 --> 00:25:28.080]  人的Deficiency
[00:25:28.080 --> 00:25:29.480]  人的局限
[00:25:29.480 --> 00:25:30.480]  我們不能夠好像說
[00:25:30.480 --> 00:25:31.880]  那些Positive Psychology
[00:25:31.880 --> 00:25:33.280]  說你相信人
[00:25:33.280 --> 00:25:34.680]  相信你的潛能
[00:25:34.680 --> 00:25:37.480]  相信你那些的Strength
[00:25:37.480 --> 00:25:39.080]  那你可以發揮出來
[00:25:39.080 --> 00:25:40.280]  沒錯這個都是
[00:25:40.280 --> 00:25:41.880]  某方面是正確
[00:25:41.880 --> 00:25:43.880]  但是人都是有他的局限性
[00:25:43.880 --> 00:25:45.080]  你慢慢的體力
[00:25:45.080 --> 00:25:46.480]  慢慢的智力
[00:25:46.480 --> 00:25:48.880]  甚至你那個心理的力量
[00:25:48.880 --> 00:25:50.280]  慢慢會減退
[00:25:50.280 --> 00:25:51.080]  在那個時候
[00:25:51.080 --> 00:25:52.480]  什麼東西幫到你呢
[00:25:52.480 --> 00:25:53.880]  就是我們的信仰
[00:25:53.880 --> 00:25:56.080]  唯一剩下的就是信仰
[00:25:56.080 --> 00:25:57.880]  那麼我們一定要明白
[00:25:57.880 --> 00:26:01.880]  其實神在這個環境裡面
[00:26:01.880 --> 00:26:03.480]  給我們學習的
[00:26:03.480 --> 00:26:05.880]  第一我們要和神和好
[00:26:05.880 --> 00:26:07.680]  你才和神和好
[00:26:07.680 --> 00:26:08.880]  聖經告訴我們
[00:26:08.880 --> 00:26:11.280]  我們是因信稱義
[00:26:11.280 --> 00:26:13.080]  就是藉著耶穌基督
[00:26:13.080 --> 00:26:15.080]  與神相和
[00:26:15.080 --> 00:26:17.280]  我們又能夠藉著耶穌基督
[00:26:17.280 --> 00:26:18.880]  因信得進入
[00:26:18.880 --> 00:26:22.880]  現在所站的因點裡面
[00:26:22.880 --> 00:26:24.280]  應當一無掛慮
[00:26:24.280 --> 00:26:25.880]  只要凡事藉著禱告
[00:26:25.880 --> 00:26:27.680]  祈求和感謝
[00:26:27.680 --> 00:26:29.480]  將你們所要的告訴神
[00:26:29.480 --> 00:26:31.680]  神所賜出人的意外的平安
[00:26:31.680 --> 00:26:33.480]  就會在耶穌基督裡面
[00:26:33.480 --> 00:26:35.680]  是保守你們的心懷意念
[00:26:35.680 --> 00:26:37.880]  這些都是給我們基督徒
[00:26:37.880 --> 00:26:40.280]  學習和神和好
[00:26:40.280 --> 00:26:42.680]  有時候我們都是忘記了神
[00:26:42.680 --> 00:26:45.080]  那我們自己要解決自己的問題
[00:26:45.080 --> 00:26:46.880]  十年前
[00:26:46.880 --> 00:26:48.280]  整整十年前
[00:26:48.280 --> 00:26:50.080]  我自己在工作上面
[00:26:50.080 --> 00:26:52.080]  我有個同事阿G
[00:26:52.080 --> 00:26:54.080]  就是面對大學生的問題
[00:26:54.080 --> 00:26:57.080]  其實那時候中廣矛盾已經出現了
[00:26:57.080 --> 00:26:59.080]  浸會大學的宿舍不夠住
[00:26:59.080 --> 00:27:00.480]  黃英雄博士
[00:27:00.480 --> 00:27:03.680]  做過我們宿舍的監督委員會的主席
[00:27:03.680 --> 00:27:05.080]  他就知道
[00:27:05.080 --> 00:27:06.080]  宿舍不夠住
[00:27:06.080 --> 00:27:08.080]  那我們想將兩人房
[00:27:08.080 --> 00:27:09.280]  變成三人房
[00:27:09.280 --> 00:27:11.280]  全香港沒有試過這樣的
[00:27:11.280 --> 00:27:14.080]  但是那些香港學生
[00:27:14.080 --> 00:27:15.080]  就很不喜歡
[00:27:15.080 --> 00:27:16.280]  因為覺得
[00:27:16.280 --> 00:27:17.680]  因為那些內地學生
[00:27:17.680 --> 00:27:19.880]  你給他們住四年
[00:27:19.880 --> 00:27:21.080]  他們來讀四年
[00:27:21.080 --> 00:27:24.680]  我們就要吸引內地學生來香港讀書
[00:27:24.680 --> 00:27:27.480]  就唯有解決他住宿的需要
[00:27:27.480 --> 00:27:28.680]  給他住四年
[00:27:28.680 --> 00:27:30.880]  但是本港學生只住一年
[00:27:30.880 --> 00:27:32.680]  你說他當然不喜歡
[00:27:32.680 --> 00:27:34.680]  我們為了解決這些問題
[00:27:34.680 --> 00:27:37.680]  有兩人房就轉做三人房
[00:27:37.680 --> 00:27:41.480]  希望增加50%
[00:27:41.480 --> 00:27:44.280]  因此引起軒然大波
[00:27:44.280 --> 00:27:46.880]  我差點要被人趕下台
[00:27:46.880 --> 00:27:48.480]  由這件事我知道
[00:27:48.480 --> 00:27:51.280]  你做什麼事情心意是好的
[00:27:51.280 --> 00:27:53.280]  那些人會幫你destroy的
[00:27:53.280 --> 00:27:55.480]  你百口莫辯
[00:27:55.480 --> 00:27:58.280]  那時候那些立法會的議員
[00:27:58.280 --> 00:28:00.480]  包括那些頭髮很長的那些
[00:28:00.480 --> 00:28:02.480]  走來搞你的
[00:28:02.480 --> 00:28:04.280]  大家指控你
[00:28:04.280 --> 00:28:06.680]  差不多好像小型文革那樣
[00:28:06.680 --> 00:28:09.080]  誰知道現在十年之後更厲害了當然
[00:28:09.080 --> 00:28:11.080]  那時候我都經歷了
[00:28:11.080 --> 00:28:13.280]  這些矛盾
[00:28:13.280 --> 00:28:14.680]  在這樣的環境之下
[00:28:14.680 --> 00:28:16.080]  怎樣仍然是交托
[00:28:16.080 --> 00:28:16.880]  你睡得著
[00:28:16.880 --> 00:28:19.080]  仍然能夠不會心臟病發
[00:28:19.080 --> 00:28:20.680]  你能夠交托給神
[00:28:20.680 --> 00:28:22.280]  所以我親身經歷了
[00:28:22.280 --> 00:28:24.480]  神他自己的恩典
[00:28:24.480 --> 00:28:26.280]  所以第一peace with God
[00:28:26.280 --> 00:28:28.280]  我們跟神和好
[00:28:28.280 --> 00:28:29.680]  第二我們peace with man
[00:28:29.680 --> 00:28:31.680]  要與人和好
[00:28:31.680 --> 00:28:32.480]  很難的
[00:28:32.480 --> 00:28:33.680]  愛你的敵人
[00:28:33.680 --> 00:28:35.480]  其中十年前
[00:28:35.480 --> 00:28:37.680]  有一個學生領袖搞我
[00:28:37.680 --> 00:28:38.880]  打得很厲害
[00:28:38.880 --> 00:28:40.280]  後來有一次我上上海
[00:28:40.280 --> 00:28:41.880]  跟他聊天見到面
[00:28:41.880 --> 00:28:42.680]  他明白了
[00:28:42.680 --> 00:28:45.080]  原來在後面有人挑撥
[00:28:45.080 --> 00:28:47.880]  將一些問題扭曲等等
[00:28:47.880 --> 00:28:48.880]  他明白了
[00:28:48.880 --> 00:28:51.680]  Dr. Ho的心意是怎樣
[00:28:51.680 --> 00:28:53.880]  所以我們不需要找自己去解釋
[00:28:53.880 --> 00:28:55.680]  解釋了他不會聽到
[00:28:55.680 --> 00:28:56.880]  但是long run
[00:28:56.880 --> 00:28:58.080]  我們相信神
[00:28:58.080 --> 00:28:59.680]  祂保守祂的兒女
[00:28:59.680 --> 00:29:02.480]  神是掌管萬有
[00:29:02.480 --> 00:29:04.080]  祂又看著我們
[00:29:04.080 --> 00:29:05.680]  祂不單是偉大的神
[00:29:05.680 --> 00:29:07.680]  祂也是我們個人的主
[00:29:07.680 --> 00:29:09.280]  所以peace with man就是
[00:29:09.280 --> 00:29:11.080]  一切都是出於神
[00:29:11.080 --> 00:29:13.680]  祂藉著基督使我們與祂和好
[00:29:13.680 --> 00:29:16.280]  又將勸人與祂和好的職份
[00:29:16.280 --> 00:29:17.280]  賜給我們
[00:29:17.280 --> 00:29:19.080]  我們都要有責任
[00:29:19.080 --> 00:29:21.480]  去使人與人和好
[00:29:21.480 --> 00:29:23.280]  以致祂可以與神和好
[00:29:23.280 --> 00:29:25.680]  最後我們要與自己和好
[00:29:25.680 --> 00:29:27.880]  因為我們在我們裏頭
[00:29:27.880 --> 00:29:29.480]  即是保羅有的經歷
[00:29:29.480 --> 00:29:32.080]  就是我的肉體當中沒有良善
[00:29:32.080 --> 00:29:33.880]  因為立志為善由得我
[00:29:33.880 --> 00:29:36.080]  只是行出來由不得我
[00:29:36.080 --> 00:29:37.680]  我真是苦
[00:29:37.680 --> 00:29:40.280]  誰能夠我脫離這個取死的身體
[00:29:40.280 --> 00:29:43.080]  感謝神靠著我們主耶穌基督
[00:29:43.080 --> 00:29:44.680]  就能夠脫離了
[00:29:44.680 --> 00:29:48.880]  所以其實我們基督徒所相信的神
[00:29:48.880 --> 00:29:51.680]  祂不單止處理了我們與祂之間
[00:29:51.680 --> 00:29:53.080]  罪的隔絕
[00:29:53.080 --> 00:29:54.680]  亦都給我們一個
[00:29:54.680 --> 00:29:59.480]  懂得愛人與人和好的權力
[00:29:59.480 --> 00:30:01.480]  以及能夠自己
[00:30:01.480 --> 00:30:02.680]  不是靠自己
[00:30:02.680 --> 00:30:05.480]  是都可以解決到自己的問題
[00:30:05.480 --> 00:30:06.480]  與自己和好
[00:30:06.480 --> 00:30:08.480]  基督徒不應該繼續時時
[00:30:08.480 --> 00:30:12.080]  有很多自怨、自責、罪疚
[00:30:12.080 --> 00:30:14.880]  所以基督徒我們時時要學習祈禱
[00:30:14.880 --> 00:30:16.880]  是認罪
[00:30:16.880 --> 00:30:18.680]  又要是交託
[00:30:18.680 --> 00:30:21.680]  這樣我們才能夠學習到
[00:30:21.680 --> 00:30:23.880]  即是在主裏面有平安
[00:30:23.880 --> 00:30:24.880]  時間關係
[00:30:24.880 --> 00:30:29.280]  我想我就不能夠再和大家詳細再分享了
[00:30:29.280 --> 00:30:31.880]  願各位在主裏面有平安
[00:30:31.880 --> 00:30:32.880]  多謝
