
[00:00:00.000 --> 00:00:04.000]  大家好,我是劉紹康牧師。
[00:20:37.000 --> 00:20:40.000]  而且你晝夜的去施賞。
[00:20:40.000 --> 00:20:44.000]  當你播這個種的時候,
[00:20:44.000 --> 00:20:47.000]  將來就有收成了,
[00:20:47.000 --> 00:20:51.000]  因爲神的話藏在你的心裏,
[00:20:51.000 --> 00:20:53.000]  你就不會動搖。
[00:20:53.000 --> 00:20:55.000]  有另外一句經句說,
[00:20:55.000 --> 00:20:59.000]  我將你的話藏在心裏,
[00:20:59.000 --> 00:21:02.000]  免得我得罪你。
[00:21:02.000 --> 00:21:05.000]  等一下我會帶大家
[00:21:05.000 --> 00:21:08.000]  唱一首回應的詩歌,
[00:21:08.000 --> 00:21:13.000]  就是我將你的話藏在心裏,
[00:21:13.000 --> 00:21:16.000]  免得我得罪你。
[00:21:16.000 --> 00:21:19.000]  讓大家背這節經句,
[00:21:19.000 --> 00:21:22.000]  等一下你也可以一起開口,
[00:21:22.000 --> 00:21:25.000]  唱那首回應的詩歌,
[00:21:25.000 --> 00:21:28.000]  我將你的話藏在心裏,
[00:21:28.000 --> 00:21:32.000]  免得我得罪你。
[00:21:32.000 --> 00:21:35.000]  願神賜福給各位。
