
[00:00:00.000 --> 00:00:03.000]  早晨各位會衆
[00:20:16.440 --> 00:20:18.440]  上帝還要將彩虹
[00:20:18.440 --> 00:20:20.440]  指爲
[00:20:20.440 --> 00:20:22.440]  這個永約的記號
[00:20:22.440 --> 00:20:24.440]  好了
[00:20:24.440 --> 00:20:26.440]  這些我們都很清楚
[00:20:26.440 --> 00:20:28.440]  但是大家細心看看
[00:20:28.440 --> 00:20:30.440]  原來這個永約的內容
[00:20:30.440 --> 00:20:32.440]  不是很多
[00:20:32.440 --> 00:20:34.440]  只有一節
[00:20:34.440 --> 00:20:36.440]  就是第十一節
[00:20:36.440 --> 00:20:38.440]  回到上一版
[00:20:38.440 --> 00:20:40.440]  沒錯,永約的內容
[00:20:40.440 --> 00:20:42.440]  只有一節,就是第十一節
[00:20:42.440 --> 00:20:44.440]  我與你們立我的約
[00:20:44.440 --> 00:20:46.440]  是什麼呢?就是凡有
[00:20:46.440 --> 00:20:48.440]  血肉的,不再被洪水
[00:20:48.440 --> 00:20:50.440]  滅絕,也不再有
[00:20:50.440 --> 00:20:52.440]  洪水毀壞這地了
[00:20:52.440 --> 00:20:54.440]  這個就是
[00:20:54.440 --> 00:20:56.440]  合約的條款
[00:20:56.440 --> 00:20:58.440]  好了
[00:20:58.440 --> 00:21:00.440]  當我們看到這個約的內容
[00:21:00.440 --> 00:21:02.440]  的時候
[00:21:02.440 --> 00:21:04.440]  如果我們對比
[00:21:04.440 --> 00:21:06.440]  上帝剛剛聞到
[00:21:06.440 --> 00:21:08.440]  羅亞的輕香的氣
[00:21:08.440 --> 00:21:10.440]  之後,然後說
[00:21:10.440 --> 00:21:12.440]  心裏想了一些東西
[00:21:12.440 --> 00:21:14.440]  他就說,我不會再
[00:21:14.440 --> 00:21:16.440]  用洪水毀滅這個世界了
[00:21:16.440 --> 00:21:18.440]  我就不會再
[00:21:18.440 --> 00:21:20.440]  來去
[00:21:20.440 --> 00:21:24.440]  我不會再去
[00:21:24.440 --> 00:21:26.440]  懲罰那些人了
[00:21:26.440 --> 00:21:28.440]  用這樣的方法來懲罰這些人了
[00:21:28.440 --> 00:21:30.440]  其實呢,我們發覺原來
[00:21:30.440 --> 00:21:32.440]  上帝心裏想的
[00:21:32.440 --> 00:21:34.440]  立的約是完全一樣的
[00:21:34.440 --> 00:21:36.440]  上帝
[00:21:36.440 --> 00:21:38.440]  不單止具體地
[00:21:38.440 --> 00:21:40.440]  將他的心意
[00:21:40.440 --> 00:21:42.440]  化爲一個永遠的約
[00:21:42.440 --> 00:21:44.440]  他更加將彩虹指定爲
[00:21:44.440 --> 00:21:46.440]  這個永約的記號
[00:21:46.440 --> 00:21:48.440]  並且在十六節
[00:21:48.440 --> 00:21:50.440]  上帝謙卑地說
[00:21:50.440 --> 00:21:52.440]  彩虹出現在雲中
[00:21:52.440 --> 00:21:54.440]  我看見了,就要
[00:21:54.440 --> 00:21:56.440]  紀念我與地上一切血肉
[00:21:56.440 --> 00:21:58.440]  的生物所立的永約
[00:22:00.440 --> 00:22:02.440]  我反覆地思考
[00:22:02.440 --> 00:22:04.440]  這一句經文
[00:22:04.440 --> 00:22:10.440]  其實,全能的父
[00:22:10.440 --> 00:22:12.440]  創造天地的主
[00:22:12.440 --> 00:22:14.440]  又怎可能需要
[00:22:14.440 --> 00:22:16.440]  靠這道彩虹
[00:22:16.440 --> 00:22:18.440]  來提醒他自己呢
[00:22:18.440 --> 00:22:20.440]  我認爲
[00:22:20.440 --> 00:22:22.440]  彩虹這個記號
[00:22:22.440 --> 00:22:24.440]  反而是要提醒我們自己
[00:22:24.440 --> 00:22:26.440]  上帝曾經
[00:22:26.440 --> 00:22:28.440]  與我們立約
[00:22:30.440 --> 00:22:32.440]  相信以紅立約
[00:22:32.440 --> 00:22:34.440]  這個聖經的片段
[00:22:34.440 --> 00:22:36.440]  我們都非常熟悉
[00:22:36.440 --> 00:22:38.440]  但是,每當彩虹高掛
[00:22:38.440 --> 00:22:40.440]  在天空上
[00:22:40.440 --> 00:22:42.440]  我們又是不是
[00:22:42.440 --> 00:22:44.440]  只記得很興奮地說
[00:22:44.440 --> 00:22:46.440]  哇,彩虹啊
[00:22:46.440 --> 00:22:50.440]  我們有沒有記起
[00:22:50.440 --> 00:22:52.440]  這是一個記號
[00:22:52.440 --> 00:22:54.440]  是神和我們
[00:22:54.440 --> 00:22:56.440]  立一個永約的記號呢
[00:22:56.440 --> 00:22:58.440]  我們有沒有想起
[00:22:58.440 --> 00:23:00.440]  當年之所以要用洪水
[00:23:00.440 --> 00:23:02.440]  來毀滅這個世界
[00:23:02.440 --> 00:23:04.440]  就是因爲人類的敗壞和暴力呢
[00:23:04.440 --> 00:23:08.440]  我記得有一次
[00:23:08.440 --> 00:23:10.440]  彩虹擾到,塞車
[00:23:10.440 --> 00:23:12.440]  撞車,塞車
[00:23:12.440 --> 00:23:14.440]  我剛剛上去擾到
[00:23:14.440 --> 00:23:16.440]  塞死了,我出不去
[00:23:16.440 --> 00:23:20.440]  我看到在APM
[00:23:20.440 --> 00:23:22.440]  有一道彩虹出來了
[00:23:22.440 --> 00:23:24.440]  很清楚
[00:23:24.440 --> 00:23:26.440]  七個顏色
[00:23:26.440 --> 00:23:28.440]  我很讚歎,哇,真是很漂亮的彩虹
[00:23:28.440 --> 00:23:30.440]  因爲塞車
[00:23:30.440 --> 00:23:32.440]  我甚至乎看到司機
[00:23:32.440 --> 00:23:34.440]  或者乘客下車
[00:23:34.440 --> 00:23:36.440]  做什麼呢,拍照
[00:23:36.440 --> 00:23:40.440]  我都不記得
[00:23:40.440 --> 00:23:42.440]  但是當這句經文
[00:23:42.440 --> 00:23:44.440]  就是我預備這篇講章的時候
[00:23:44.440 --> 00:23:46.440]  我想起這一幕的時候
[00:23:46.440 --> 00:23:48.440]  我又覺得很內疚
[00:23:48.440 --> 00:23:50.440]  很羞愧,爲什麼呢
[00:23:50.440 --> 00:23:52.440]  我都有拍照
[00:23:52.440 --> 00:23:54.440]  爲什麼呢
[00:23:54.440 --> 00:23:56.440]  我們完全忘記了
[00:23:56.440 --> 00:23:58.440]  哇,彩虹好漂亮啊
[00:23:58.440 --> 00:24:00.440]  但我們完全忘記了
[00:24:00.440 --> 00:24:02.440]  這是神給我們立的永約
[00:24:02.440 --> 00:24:04.440]  是要提醒我們
[00:24:04.440 --> 00:24:06.440]  昔日耶和華
[00:24:06.440 --> 00:24:08.440]  爲什麼要用洪水毀滅世界
[00:24:08.440 --> 00:24:10.440]  就是因爲人類的敗壞和暴力
[00:24:10.440 --> 00:24:14.440]  其實
[00:24:14.440 --> 00:24:18.440]  全因爲罪
[00:24:18.440 --> 00:24:20.440]  是罪令到我們
[00:24:20.440 --> 00:24:22.440]  走歪了路
[00:24:22.440 --> 00:24:24.440]  是罪令到我們
[00:24:24.440 --> 00:24:26.440]  放棄了追求上帝的
[00:24:26.440 --> 00:24:28.440]  真、善、美
[00:24:28.440 --> 00:24:30.440]  以致激怒了
[00:24:30.440 --> 00:24:32.440]  我們的天父上帝
[00:24:32.440 --> 00:24:34.440]  是的,是真的
[00:24:34.440 --> 00:24:36.440]  我們都浪費了
[00:24:36.440 --> 00:24:38.440]  神的心意
[00:24:38.440 --> 00:24:40.440]  其實一直以來
[00:24:40.440 --> 00:24:42.440]  世界的戰亂從來沒有停止過
[00:24:42.440 --> 00:24:44.440]  甚至越來越嚴重
[00:24:44.440 --> 00:24:46.440]  國攻打國
[00:24:46.440 --> 00:24:48.440]  民攻打民
[00:24:48.440 --> 00:24:50.440]  冤冤相報
[00:24:50.440 --> 00:24:52.440]  真是不知何時了
[00:24:52.440 --> 00:24:54.440]  或者你會覺得
[00:24:54.440 --> 00:24:56.440]  其實戰亂這些事
[00:24:56.440 --> 00:24:58.440]  其實距離我們好像很遠
[00:24:58.440 --> 00:25:00.440]  但是其實
[00:25:00.440 --> 00:25:02.440]  罪就在我們身邊
[00:25:02.440 --> 00:25:04.440]  甚至在我們心裏
[00:25:04.440 --> 00:25:06.440]  如果我們對罪
[00:25:06.440 --> 00:25:08.440]  完全不敏感的話
[00:25:08.440 --> 00:25:10.440]  如果我們不能時刻
[00:25:10.440 --> 00:25:12.440]  自省、反思
[00:25:12.440 --> 00:25:14.440]  也沒有將上帝
[00:25:14.440 --> 00:25:16.440]  放在第一位的時候
[00:25:16.440 --> 00:25:18.440]  我們每一個都浪費了
[00:25:18.440 --> 00:25:20.440]  上帝的心意
[00:25:20.440 --> 00:25:22.440]  上帝以彩虹
[00:25:22.440 --> 00:25:24.440]  來爲一個記號
[00:25:24.440 --> 00:25:26.440]  就是要提醒我們
[00:25:26.440 --> 00:25:28.440]  對罪我們要懸崖勒馬
[00:25:28.440 --> 00:25:30.440]  我們要保持清醒
[00:25:30.440 --> 00:25:32.440]  不能夠再沉醉在罪當中
[00:25:32.440 --> 00:25:36.440]  我們要追求上帝的
[00:25:36.440 --> 00:25:38.440]  真、善、美
[00:25:38.440 --> 00:25:44.440]  親愛的兄弟姐妹
[00:25:44.440 --> 00:25:46.440]  現今世代的敗壞
[00:25:46.440 --> 00:25:48.440]  和暴力
[00:25:48.440 --> 00:25:50.440]  相信絕對不低於
[00:25:50.440 --> 00:25:52.440]  羅亞的時代
[00:25:52.440 --> 00:25:54.440]  人類之所以未被毀滅
[00:25:54.440 --> 00:25:56.440]  全因爲耶和華
[00:25:56.440 --> 00:25:58.440]  豐盛的恩典和憐憫
[00:25:58.440 --> 00:26:00.440]  剛纔詩篇25篇
[00:26:00.440 --> 00:26:02.440]  都有講
[00:26:02.440 --> 00:26:04.440]  所以我們要記得
[00:26:04.440 --> 00:26:06.440]  昔日以彩虹
[00:26:06.440 --> 00:26:08.440]  納約的記號
[00:26:08.440 --> 00:26:10.440]  是上帝和所有人類
[00:26:10.440 --> 00:26:12.440]  包括你和我所納
[00:26:12.440 --> 00:26:14.440]  在上帝守約的同時
[00:26:14.440 --> 00:26:16.440]  我們有沒有好好地
[00:26:16.440 --> 00:26:18.440]  儘自己的本分呢
[00:26:18.440 --> 00:26:20.440]  當羅亞
[00:26:20.440 --> 00:26:22.440]  以神爲首
[00:26:22.440 --> 00:26:24.440]  將主居首位的時候
[00:26:24.440 --> 00:26:26.440]  上帝就立即賜福給他
[00:26:26.440 --> 00:26:28.440]  和他的後裔
[00:26:28.440 --> 00:26:30.440]  這是何等大的福氣
[00:26:30.440 --> 00:26:32.440]  我們能不能夠學羅亞
[00:26:32.440 --> 00:26:34.440]  將主居首位
[00:26:34.440 --> 00:26:36.440]  將自己擺下
[00:26:36.440 --> 00:26:38.440]  當這樣做的時候
[00:26:38.440 --> 00:26:40.440]  上帝很可能將福氣
[00:26:40.440 --> 00:26:42.440]  傾福於我們
[00:26:42.440 --> 00:26:44.440]  讓我們不要浪費神的心意
[00:26:44.440 --> 00:26:46.440]  好好地在今年的大齋期
[00:26:46.440 --> 00:26:48.440]  去反思
[00:26:48.440 --> 00:26:50.440]  深切自省
[00:26:50.440 --> 00:26:52.440]  思想上帝對我們的恩典和憐憫
[00:26:52.440 --> 00:26:54.440]  將主居首位的時候
[00:26:54.440 --> 00:26:56.440]  我相信
[00:26:56.440 --> 00:26:58.440]  上帝就會賜福給我們
[00:26:58.440 --> 00:27:00.440]  讓我們都能夠
[00:27:00.440 --> 00:27:02.440]  好好地享受
[00:27:02.440 --> 00:27:04.440]  這個創造主
[00:27:04.440 --> 00:27:06.440]  所賜給我們每一個的福樂
[00:27:06.440 --> 00:27:08.440]  願主賜福給我們
