
[00:00:00.000 --> 00:00:03.240]  主耶穌在世上最後的一個星期裡
[00:23:06.600 --> 00:23:11.600]  就不是為了生兒養女 二人世界傳宗接代等等
[00:23:11.600 --> 00:23:14.600]  而是我們好像天使一樣
[00:23:14.600 --> 00:23:18.600]  有天使的方式存在和使命
[00:23:18.600 --> 00:23:22.600]  到時的關係是又新又美的 仍然是在一起的
[00:23:22.600 --> 00:23:27.600]  所以我不認為會不認得我丈夫 不認得我太太
[00:23:27.600 --> 00:23:32.600]  補充 至於會不會見到我的狗
[00:23:32.600 --> 00:23:40.600]  我就不敢說了 因為動物 其他的生物會有靈魂
[00:23:40.600 --> 00:23:44.600]  因此神沒有詬罷它們
[00:23:44.600 --> 00:23:50.600]  它是一個有魂 有體 沒靈
[00:23:50.600 --> 00:23:57.600]  它死了之後就好像一個物件 離開了一樣 爛了一樣
[00:23:57.600 --> 00:24:03.600]  就沒有了 到時上帝會不會祝福
[00:24:03.600 --> 00:24:08.600]  讓我見到我的狗 不過應該是另一隻新的狗
[00:24:08.600 --> 00:24:11.600]  樣子和地上那隻是一樣的
[00:24:11.600 --> 00:24:15.600]  如果真的見到的話 神特別恩待你
[00:24:15.600 --> 00:24:20.600]  我就不會說我的狗可不可以救 你沒事吧
[00:24:20.600 --> 00:24:23.600]  狗都沒有靈魂 哪有可不可以救的呢?
[00:24:23.600 --> 00:24:26.600]  狗沒有靈魂 怎麼可不可以救呢?
[00:24:26.600 --> 00:24:30.600]  祂不是問這個問題 有沒有可不可以救 真是氣死
[00:24:30.600 --> 00:24:33.600]  其實不知道的 還有到時候
[00:24:33.600 --> 00:24:37.600]  我上帝找不到我的狗 我就會覺得很慘
[00:24:37.600 --> 00:24:39.600]  你只不過好像殺都該人那樣
[00:24:39.600 --> 00:24:44.600]  將現在想的東西投射在天上
[00:24:44.600 --> 00:24:48.600]  很多人在離開世界之後 那些瀕臨死亡經歷的人
[00:24:48.600 --> 00:24:52.600]  他們都會再沒有仇恨 再沒有記掛
[00:24:52.600 --> 00:24:58.600]  充滿了幸福 放下了 甚至仇怨
[00:24:58.600 --> 00:25:05.600]  我見過一個被人捏著頸 活生生捏死
[00:25:05.600 --> 00:25:09.600]  然後你知道那些瀕臨死亡的經歷
[00:25:09.600 --> 00:25:15.600]  最典型的就是靈魂離開身體
[00:25:15.600 --> 00:25:18.600]  出來見那個場面 正如病人出來
[00:25:18.600 --> 00:25:21.600]  就看到醫生怎麼急救他
[00:25:21.600 --> 00:25:23.600]  出來的時候 靈魂離開
[00:25:23.600 --> 00:25:28.600]  還看到那個人殺死他 捏著他的頸還沒有放
[00:25:28.600 --> 00:25:31.600]  他就說 你這個人捏死我 他沒有
[00:25:31.600 --> 00:25:36.600]  他說我很有趣 我當時一點怨恨都沒有
[00:25:36.600 --> 00:25:40.600]  我只是說 那我就完了我的一生
[00:25:40.600 --> 00:25:42.600]  望了一眼他就開始離開了
[00:25:42.600 --> 00:25:46.600]  一點記掛 一點仇恨都沒有
[00:25:46.600 --> 00:25:51.600]  有時候你會知道在一個新的環境
[00:25:51.600 --> 00:25:54.600]  新的關係裡面 又美又善
[00:25:54.600 --> 00:25:58.600]  好了 講一下一個故事 其實有很多
[00:25:58.600 --> 00:26:01.600]  有很多瀕臨死亡的經歷
[00:26:01.600 --> 00:26:06.600]  叫做NDE Near Death Experience 叫我們看到
[00:26:06.600 --> 00:26:11.600]  死了之後去過光明的地方 是沒有時間的壓力的
[00:26:11.600 --> 00:26:14.600]  只有主同在的幸福和愛
[00:26:14.600 --> 00:26:18.600]  哇 很感覺到 那個光體一出現
[00:26:18.600 --> 00:26:23.600]  更大的幸福與愛的感覺 憐憫的感覺就出來了
[00:26:23.600 --> 00:26:26.600]  但是以前人類的關係仍然是繼續的
[00:26:26.600 --> 00:26:31.600]  你們看到 譬如我最喜歡講的 去過天堂90分鐘
[00:26:31.600 --> 00:26:34.600]  那位美國牧師Donald Pipo
[00:26:34.600 --> 00:26:38.600]  他被車子一夾硬扁了之後
[00:26:38.600 --> 00:26:41.600]  他一下子就去到一個很漂亮的眼前一刻
[00:26:41.600 --> 00:26:44.600]  下半秒就張開眼睛 哇 很光
[00:26:44.600 --> 00:26:47.600]  就去到一個很漂亮的地上
[00:26:47.600 --> 00:26:50.600]  沒見過這麼漂亮的花園裡面 日設的門口
[00:26:50.600 --> 00:26:55.600]  接著我印象中好像是他外公和外婆出來接他
[00:26:55.600 --> 00:27:00.600]  哇 好幾十年沒見了 幾乎連他的樣子都遺忘了
[00:27:00.600 --> 00:27:04.600]  我一看就知道這個是我的親人
[00:27:04.600 --> 00:27:07.600]  他還記得好像小時候一樣
[00:27:07.600 --> 00:27:11.600]  一人拖我一邊 帶我進去這個很漂亮的花園
[00:27:11.600 --> 00:27:15.600]  當時他說 我記得我好像個小朋友那樣
[00:27:15.600 --> 00:27:17.600]  當時是沒有穿鞋的
[00:27:17.600 --> 00:27:20.600]  我踩過草地的感覺我還記得
[00:27:20.600 --> 00:27:23.600]  走過溪水的感覺我還記得
[00:27:23.600 --> 00:27:26.600]  接著見到一個我好像二年級的同學
[00:27:26.600 --> 00:27:28.600]  當時他淹死了
[00:27:28.600 --> 00:27:31.600]  哎呀 我們哭得不得了 原來他來了這裡
[00:27:31.600 --> 00:27:35.600]  接著那個同學過來恭喜他 哎呀 你也來了
[00:27:35.600 --> 00:27:38.600]  喂 記得所有的關係
[00:27:38.600 --> 00:27:41.600]  所以不會忘記的
[00:27:41.600 --> 00:27:43.600]  哎呀 那就不嫁不娶
[00:27:43.600 --> 00:27:46.600]  那些關係一樣在這裡
[00:27:46.600 --> 00:27:49.600]  只不過不是說 哎呀 那我們住在同一間屋裡
[00:27:49.600 --> 00:27:54.600]  哎呀 那我們就要整天煮飯
[00:27:54.600 --> 00:27:58.600]  今晚吃叉燒 明晚吃牛扒
[00:27:58.600 --> 00:28:01.600]  不是那些 不是這一種的關係
[00:28:01.600 --> 00:28:06.600]  是開心地重逢 和諧充滿感恩地相處
[00:28:06.600 --> 00:28:09.600]  讓日住喜樂與讚美
[00:28:09.600 --> 00:28:16.600]  是另一種更美更新更善的環境相處的方式
[00:28:16.600 --> 00:28:21.600]  讚美上主 最近我買了一本書
[00:28:21.600 --> 00:28:24.600]  也很暢銷 因為很多時候都沒有
[00:28:24.600 --> 00:28:27.600]  叫《彼岸的真相》
[00:28:27.600 --> 00:28:31.600]  是一個工程師 他後來聽得多
[00:28:31.600 --> 00:28:35.600]  他就開始聽了很多NDE
[00:28:35.600 --> 00:28:38.600]  然後研究 收集了無數個
[00:28:38.600 --> 00:28:41.600]  終於他大概寫了100個
[00:28:41.600 --> 00:28:43.600]  這些貧寒死亡經歷
[00:28:43.600 --> 00:28:47.600]  他確信死後並未完結
[00:28:47.600 --> 00:28:51.600]  有另一個世界在下一秒鐘就等著
[00:28:51.600 --> 00:28:54.600]  所以我們應該為天堂而活
[00:28:54.600 --> 00:28:58.600]  為來生而活 其實也適合聖經思想
[00:28:58.600 --> 00:29:01.600]  今世是永世的預備
[00:29:01.600 --> 00:29:03.600]  要準備好了
[00:29:03.600 --> 00:29:09.600]  原來那裡有很多很多在世上的關係
[00:29:09.600 --> 00:29:13.600]  是持續著的
[00:29:13.600 --> 00:29:16.600]  而不是我們這樣
[00:29:16.600 --> 00:29:18.600]  我們是一個小家庭的生活
[00:29:18.600 --> 00:29:20.600]  未必是這樣的
[00:29:20.600 --> 00:29:23.600]  也是一個家庭 不過就不是說
[00:29:23.600 --> 00:29:26.600]  我們回去煮飯了 不是那種
[00:29:26.600 --> 00:29:27.600]  讚美上主
[00:29:27.600 --> 00:29:33.600]  我和大家讀的今句啟示六十九章二十三字
[00:29:33.600 --> 00:29:36.600]  有聲音從寶座出來說
[00:29:36.600 --> 00:29:39.600]  上帝的忠僕人凡敬畏他的無論大小
[00:29:39.600 --> 00:29:43.600]  都要讚美我們的上帝
[00:29:43.600 --> 00:29:45.600]  寶座就是上主
[00:29:45.600 --> 00:29:48.600]  上帝的忠僕人是誰?
[00:29:48.600 --> 00:29:50.600]  是我們 到時我們去了那裡
[00:29:50.600 --> 00:29:54.600]  就是那些曾經敬畏他的無論大小
[00:29:54.600 --> 00:29:57.600]  都要讚美我們的上帝
[00:29:57.600 --> 00:29:59.600]  你知道就是說
[00:29:59.600 --> 00:30:03.600]  其實我們將來在神面前就像天使一樣忠僕人
[00:30:03.600 --> 00:30:06.600]  而我們主要的工作是讚美我們的上帝
[00:30:06.600 --> 00:30:09.600]  哎呀 這樣會不會很悶 很無聊
[00:30:09.600 --> 00:30:11.600]  經常學新歌 怕學不及
[00:30:11.600 --> 00:30:13.600]  其實你不用擔心
[00:30:13.600 --> 00:30:17.600]  在天上怎麼會無聊呢?
[00:30:17.600 --> 00:30:22.600]  你太不認識上帝的大能了
[00:30:22.600 --> 00:30:25.600]  好了 和大家就先到這裡
[00:30:25.600 --> 00:30:27.600]  好 我們一起有個土共
[00:30:27.600 --> 00:30:34.600]  讚美上主 你掌有著大能
[00:30:34.600 --> 00:30:36.600]  你在天上有大能
[00:30:36.600 --> 00:30:38.600]  將來我們見你面的時候
[00:30:38.600 --> 00:30:42.600]  是一個新的生活 新的環境 新的身份
[00:30:42.600 --> 00:30:45.600]  我們在世上的關係仍然在這裡
[00:30:45.600 --> 00:30:47.600]  不過我們是一起來侍奉你
[00:30:47.600 --> 00:30:49.600]  究竟詳細是怎麼樣?
[00:30:49.600 --> 00:30:50.600]  我們不知道
[00:30:50.600 --> 00:30:53.600]  不過聖經給了我們一點看到
[00:30:53.600 --> 00:30:56.600]  那些瀕臨死亡的人也給了我們看到一點
[00:30:56.600 --> 00:30:59.600]  讚美上主 有一天我們就要見你
[00:30:59.600 --> 00:31:03.600]  成為你自己好像天使一樣的服侍者
[00:31:03.600 --> 00:31:05.600]  我們可以讚美主
[00:31:05.600 --> 00:31:07.600]  可以為主工作 侍奉你
[00:31:07.600 --> 00:31:09.600]  願你得著榮耀稱讚
[00:31:09.600 --> 00:31:13.600]  我們信靠你 禱告奉耶穌明求 阿們
