
[00:00:00.000 --> 00:00:08.000]  有一個盲眼的女孩,雖然一無所有,但有一個很愛她的男朋友
[00:25:35.000 --> 00:25:43.000]  最近在關心一些患病的姐妹的時候
[00:25:43.000 --> 00:25:48.000]  我就找一些有相似經歷背景的姐妹
[00:25:48.000 --> 00:25:51.000]  組成一個群組來關心她們
[00:25:51.000 --> 00:25:54.000]  從這些姐妹的身上
[00:25:54.000 --> 00:25:58.000]  我看到她們以過來人的身份
[00:25:58.000 --> 00:26:02.000]  她們所說的話、提供的意見
[00:26:02.000 --> 00:26:07.000]  的確是更加貼心和周到
[00:26:07.000 --> 00:26:10.000]  當她們分享自身經歷的時候
[00:26:10.000 --> 00:26:15.000]  也能夠使被關懷者更加容易有共鳴
[00:26:15.000 --> 00:26:18.000]  更加得著鼓勵
[00:26:18.000 --> 00:26:20.000]  在這些姐妹身上
[00:26:20.000 --> 00:26:24.000]  我看到她們就像三菱鏡那樣
[00:26:24.000 --> 00:26:26.000]  讓人透過她們的經歷
[00:26:26.000 --> 00:26:28.000]  透過在她們的身上
[00:26:28.000 --> 00:26:33.000]  感受、看到上帝那個實在的愛
[00:26:33.000 --> 00:26:37.000]  那個具體的愛是何等的豐富
[00:26:37.000 --> 00:26:43.000]  何西雅的經歷給我們也有第二方面的提醒
[00:26:43.000 --> 00:26:48.000]  就是她展示了上帝那份復和的愛
[00:26:48.000 --> 00:26:52.000]  當我自己思想到
[00:26:52.000 --> 00:26:57.000]  我到底是三菱鏡還是一塊普通的玻璃的時候
[00:26:57.000 --> 00:26:59.000]  我也必須承認
[00:26:59.000 --> 00:27:01.000]  在某些時候
[00:27:01.000 --> 00:27:05.000]  我自己也只是一塊普通的玻璃
[00:27:05.000 --> 00:27:08.000]  我會計算人間的惡
[00:27:08.000 --> 00:27:11.000]  雖不至於以牙還牙
[00:27:11.000 --> 00:27:13.000]  但就會保持一段距離
[00:27:13.000 --> 00:27:16.000]  免得再受傷害
[00:27:16.000 --> 00:27:21.000]  這種人際關係的狀況是不理想的
[00:27:21.000 --> 00:27:23.000]  但可以怎樣做呢?
[00:27:23.000 --> 00:27:25.000]  我們一起讀
[00:27:25.000 --> 00:27:28.000]  我便用銀子十五赦夏勒
[00:27:28.000 --> 00:27:31.000]  大麥一賀梅爾半
[00:27:31.000 --> 00:27:33.000]  買他歸我
[00:27:33.000 --> 00:27:35.000]  我對他說
[00:27:35.000 --> 00:27:37.000]  你當多日為我獨居
[00:27:37.000 --> 00:27:39.000]  不可行淫
[00:27:39.000 --> 00:27:41.000]  不可歸別人為妻
[00:27:41.000 --> 00:27:44.000]  我向你也必這樣
[00:27:44.000 --> 00:27:50.000]  這兩節是記載了何西雅怎樣為哥滅來贖身
[00:27:50.000 --> 00:27:56.000]  代價是銀子十五赦夏勒和大麥一賀梅爾半
[00:27:56.000 --> 00:28:00.000]  根據《中埃及記》記載
[00:28:00.000 --> 00:28:05.000]  一個奴隸的身價大約是三十赦夏勒
[00:28:05.000 --> 00:28:08.000]  在《利未記》記載
[00:28:08.000 --> 00:28:13.000]  一賀梅爾的大麥大概值五十赦夏勒
[00:28:13.000 --> 00:28:17.000]  所以何西雅所付出的贖金
[00:28:17.000 --> 00:28:22.000]  大約是九十至一百赦夏勒的銀子
[00:28:22.000 --> 00:28:24.000]  這個數目應該不少
[00:28:24.000 --> 00:28:28.000]  否則她也不需要付現金和大麥
[00:28:28.000 --> 00:28:35.000]  她很可能是從各方籌集贖金
[00:28:35.000 --> 00:28:39.000]  還要不是付了錢就算了
[00:28:39.000 --> 00:28:42.000]  付了錢也好,事情還未完
[00:28:42.000 --> 00:28:44.000]  在妻子回歸之後
[00:28:44.000 --> 00:28:49.000]  何西雅要她獨居,不可行淫,不可歸別人為妻
[00:28:49.000 --> 00:28:52.000]  而何西雅自己也是這樣做
[00:28:52.000 --> 00:29:01.000]  其實是要讓哥滅在獨居的日子能夠徹底悔改
[00:29:01.000 --> 00:29:06.000]  能夠完全回心轉意
[00:29:06.000 --> 00:29:10.000]  在她獨居的日子完結之後
[00:29:10.000 --> 00:29:15.000]  哥滅能夠成為一個在身體和心靈上都潔淨的人
[00:29:15.000 --> 00:29:18.000]  可以和何西雅復合
[00:29:18.000 --> 00:29:21.000]  大家能夠白頭到老
[00:29:21.000 --> 00:29:26.000]  在人際關係裏難免會有衝突
[00:29:26.000 --> 00:29:31.000]  何西雅和妻子復合的經歷提醒我們
[00:29:31.000 --> 00:29:34.000]  我們要修補這些破裂的關係
[00:29:34.000 --> 00:29:39.000]  而修補破裂關係是需要雙方自省
[00:29:39.000 --> 00:29:43.000]  大家需要檢討反省,然後進行溝通
[00:29:43.000 --> 00:29:48.000]  在溝通的過程裏,大家要彼此認罪
[00:29:48.000 --> 00:29:51.000]  一隻手掌是拍不響的
[00:29:51.000 --> 00:29:55.000]  所以大家都有自己的過失
[00:29:55.000 --> 00:29:58.000]  需要彼此認罪,互相饒恕
[00:29:58.000 --> 00:30:04.000]  這個關係才可以恢復,可以和好
[00:30:05.000 --> 00:30:09.000]  這樣就能夠像一塊三菱鏡
[00:30:09.000 --> 00:30:14.000]  能夠折射出上帝願意復和的愛
[00:30:14.000 --> 00:30:18.000]  而不是一種只留於表面的
[00:30:18.000 --> 00:30:20.000]  你好,我好,大家好
[00:30:20.000 --> 00:30:25.000]  甚至可能大家不出聲,當沒發生過
[00:30:25.000 --> 00:30:29.000]  何西雅這位先知的特別之處就是
[00:30:29.000 --> 00:30:33.000]  上帝不是給她一篇訊息,叫她就這樣說
[00:30:33.000 --> 00:30:37.000]  也不是給她一個意象,讓她去解釋
[00:30:37.000 --> 00:30:43.000]  而是要用她在生命的特殊經歷裏
[00:30:43.000 --> 00:30:46.000]  去完成上帝的工作
[00:30:46.000 --> 00:30:51.000]  這個工作就是要展示上帝那份
[00:30:51.000 --> 00:30:54.000]  願意與人復和的愛
[00:30:54.000 --> 00:30:59.000]  如果今天這個呼召臨到你
[00:31:00.000 --> 00:31:05.000]  你願不願意作出同樣的回應呢?
[00:31:05.000 --> 00:31:12.000]  這位是已故的台灣基督徒作家
[00:31:12.000 --> 00:31:15.000]  恆林梓,原名是劉合
[00:31:15.000 --> 00:31:22.000]  他寫過很多書,他的作品很幽默風趣
[00:31:22.000 --> 00:31:27.000]  裏面積極的訊息也帶給不少讀者正能量
[00:31:27.000 --> 00:31:31.000]  他其中一本書叫做《另一種愛情》
[00:31:31.000 --> 00:31:33.000]  也是我今天的講題
[00:31:33.000 --> 00:31:38.000]  他是伊甸殘障基金的創辦人
[00:31:38.000 --> 00:31:41.000]  這個基金是服務身體有缺陷的人
[00:31:41.000 --> 00:31:45.000]  而他自己的身體也有缺陷
[00:31:45.000 --> 00:31:51.000]  他在十二歲那年被診斷患有類風濕關節炎
[00:31:51.000 --> 00:31:54.000]  他的身體器官逐漸衰壞
[00:31:54.000 --> 00:31:57.000]  到後來他只有手指能動
[00:31:57.000 --> 00:32:01.000]  而且他不斷經歷各種痛楚
[00:32:01.000 --> 00:32:03.000]  他把自己的痛分為五級
[00:32:03.000 --> 00:32:07.000]  分別是小痛、中痛、大痛、巨痛和狂痛
[00:32:07.000 --> 00:32:09.000]  他的母親形容
[00:32:09.000 --> 00:32:12.000]  自從恆林梓患了這個病之後
[00:32:12.000 --> 00:32:17.000]  他沒有一分一秒不是在痛苦之中掙扎
[00:32:17.000 --> 00:32:22.000]  幾十年來他一直在病床上需要別人照顧
[00:32:22.000 --> 00:32:24.000]  要坐輪椅
[00:32:24.000 --> 00:32:28.000]  晚上要呼吸機才能幫他入睡
[00:32:28.000 --> 00:32:31.000]  在2003年也就是十四年前
[00:32:31.000 --> 00:32:33.000]  恆林梓離開世界
[00:32:33.000 --> 00:32:36.000]  他的死不是因為病
[00:32:36.000 --> 00:32:44.000]  他是被家中照顧他的印尼籍傭工看護虐打
[00:32:44.000 --> 00:32:47.000]  在他死之前
[00:32:47.000 --> 00:32:51.000]  他吩咐家人把遺體捐給醫院
[00:32:51.000 --> 00:32:59.000]  並且希望大家能夠原諒這個虐打的孕育
[00:32:59.000 --> 00:33:05.000]  然後他就平靜地返回天間
[00:33:05.000 --> 00:33:12.000]  上帝已經向我們彰顯了他那份無窮的愛
[00:33:12.000 --> 00:33:16.000]  我們可以怎樣回應呢?
[00:33:16.000 --> 00:33:22.000]  我們可否像何西雅、恆林梓一樣
[00:33:22.000 --> 00:33:26.000]  透過寬恕、包容、復和
[00:33:26.000 --> 00:33:31.000]  來折射出上帝復和的愛呢?
[00:33:31.000 --> 00:33:33.000]  我們一起祈禱
[00:33:33.000 --> 00:33:35.000]  稱愛天父上帝
[00:33:35.000 --> 00:33:41.000]  我們不得不承認我們都是軟弱卑微的人
[00:33:41.000 --> 00:33:47.000]  我們很多時候都會隨從我們心中所愛的
[00:33:47.000 --> 00:33:49.000]  我們背叛你、怨你
[00:33:49.000 --> 00:33:52.000]  就像歌冕一樣
[00:33:52.000 --> 00:33:55.000]  上帝你卻是對我們不離不棄
[00:33:55.000 --> 00:33:59.000]  你苦苦地要等候我們回轉
[00:33:59.000 --> 00:34:01.000]  主又求你幫助
[00:34:01.000 --> 00:34:04.000]  讓你自己今天聖經的說話來提醒我們
[00:34:04.000 --> 00:34:07.000]  倘若我們真的離開你怨的
[00:34:07.000 --> 00:34:09.000]  主又求你叫我們回歸
[00:34:09.000 --> 00:34:13.000]  叫我們重新歸向你
[00:34:13.000 --> 00:34:20.000]  倘若在人際關係裡我們有破裂、破碎
[00:34:20.000 --> 00:34:21.000]  主也求你幫助
[00:34:21.000 --> 00:34:26.000]  讓我們有勇氣踏出復和的一步
[00:34:26.000 --> 00:34:31.000]  讓我們能夠真正彼此相愛
[00:34:31.000 --> 00:34:36.000]  以致人從我們身上看到上帝你自己的愛
[00:34:36.000 --> 00:34:38.000]  禱告奉耶穌基督得勝的名
[00:34:38.000 --> 00:34:40.000]  阿們
