
[00:00:00.000 --> 00:00:04.000]  各位電影節目,今日分享的題目是一根刺的恩典
[00:18:23.000 --> 00:18:27.000]  直至到在23週
[00:18:27.000 --> 00:18:30.000]  23週做檢查的時候
[00:18:30.000 --> 00:18:31.000]  醫生就告訴他們
[00:18:31.000 --> 00:18:37.000]  發現胎兒的心臟有很嚴重的問題
[00:18:37.000 --> 00:18:38.000]  有多嚴重呢
[00:18:38.000 --> 00:18:42.000]  醫生說如果你繼續懷孕的時候
[00:18:42.000 --> 00:18:45.000]  都估計你是很容易會小產
[00:18:45.000 --> 00:18:48.000]  不能夠拖下去
[00:18:48.000 --> 00:18:50.000]  就算給你生了出來
[00:18:50.000 --> 00:18:55.000]  這個嬰兒很大機會你都養他不大
[00:18:55.000 --> 00:19:02.000]  這個嬰兒將會遇到很多很嚴重的病
[00:19:02.000 --> 00:19:08.000]  所以醫生最後的醫療建議是什麼呢
[00:19:08.000 --> 00:19:12.000]  叫他們考慮做人工流產
[00:19:12.000 --> 00:19:17.000]  因為在香港夠24個星期
[00:19:17.000 --> 00:19:21.000]  就不可以和他做合法的流產手術
[00:19:21.000 --> 00:19:24.000]  所以你想想由23個星期到24個星期
[00:19:24.000 --> 00:19:26.000]  其實醫生這樣跟他們說的時候
[00:19:26.000 --> 00:19:31.000]  他們只有三四天時間去考慮
[00:19:31.000 --> 00:19:33.000]  他們根本聽完之後
[00:19:33.000 --> 00:19:37.000]  整個人已經很傷心很低沉
[00:19:37.000 --> 00:19:38.000]  都沒有消化到
[00:19:38.000 --> 00:19:43.000]  根本沒有空間時間剩下來去想
[00:19:43.000 --> 00:19:45.000]  在那一晚
[00:19:45.000 --> 00:19:47.000]  我第一次這樣經歷
[00:19:47.000 --> 00:19:50.000]  和他們一家人牽著手
[00:19:50.000 --> 00:19:52.000]  我們一起流眼淚
[00:19:52.000 --> 00:19:54.000]  哭了很久
[00:19:54.000 --> 00:19:56.000]  大家一路去祈禱
[00:19:56.000 --> 00:19:58.000]  求上帝憐憫
[00:19:58.000 --> 00:20:00.000]  求上帝給我們有力量
[00:20:00.000 --> 00:20:04.000]  求上帝的恩典淋到這個家庭當中
[00:20:04.000 --> 00:20:06.000]  到最後
[00:20:06.000 --> 00:20:08.000]  祈完禱之後
[00:20:08.000 --> 00:20:10.000]  第二天大英展會
[00:20:10.000 --> 00:20:12.000]  這對大英展會做出一個決定
[00:20:12.000 --> 00:20:17.000]  他們選擇要繼續懷孕
[00:20:17.000 --> 00:20:19.000]  因為他們很相信
[00:20:19.000 --> 00:20:21.000]  這個是神給他們的產業
[00:20:21.000 --> 00:20:24.000]  就算這個嬰兒不能生存下去
[00:20:24.000 --> 00:20:25.000]  拖拖下拖不到
[00:20:25.000 --> 00:20:27.000]  或者出世之後沒多久
[00:20:27.000 --> 00:20:29.000]  夭折
[00:20:29.000 --> 00:20:34.000]  這個不是他們有權拿走這個生命
[00:20:34.000 --> 00:20:36.000]  這個產業是上帝的
[00:20:36.000 --> 00:20:42.000]  所以他們繼續憑著信心去懷這個嬰兒
[00:20:42.000 --> 00:20:43.000]  他們為著主的緣故
[00:20:43.000 --> 00:20:46.000]  他們很清楚生命在於上帝
[00:20:46.000 --> 00:20:48.000]  很感謝神
[00:20:48.000 --> 00:20:51.000]  很不容易
[00:20:51.000 --> 00:20:57.000]  胎由二十四週拖到三十四週
[00:20:57.000 --> 00:20:59.000]  三十四週醫生說不行了
[00:20:59.000 --> 00:21:01.000]  一定要開刀
[00:21:01.000 --> 00:21:05.000]  所以那天早上大清早的時候
[00:21:05.000 --> 00:21:09.000]  很早很早那天六點多的時候
[00:21:09.000 --> 00:21:12.000]  就已經推了進產房
[00:21:12.000 --> 00:21:16.000]  我和弟兄在產房門口一路等
[00:21:16.000 --> 00:21:20.000]  我們祈禱求上帝憐憫
[00:21:20.000 --> 00:21:21.000]  很特別
[00:21:21.000 --> 00:21:26.000]  當嬰兒由產房推出來的時候
[00:21:26.000 --> 00:21:27.000]  其實一推出來
[00:21:27.000 --> 00:21:29.000]  因為醫院預備了
[00:21:29.000 --> 00:21:30.000]  一推出來的時候
[00:21:30.000 --> 00:21:31.000]  不是去其他地方
[00:21:31.000 --> 00:21:34.000]  是馬上要將嬰兒送去深切治療部
[00:21:34.000 --> 00:21:36.000]  因為預計嬰兒有很多問題
[00:21:36.000 --> 00:21:38.000]  要馬上處理
[00:21:38.000 --> 00:21:41.000]  但是我們在產房門口
[00:21:41.000 --> 00:21:43.000]  見到醫生和護士很緊張地
[00:21:43.000 --> 00:21:44.000]  推箱子出來
[00:21:44.000 --> 00:21:47.000]  在推箱子推出來的時候
[00:21:47.000 --> 00:21:51.000]  聽到嬰兒很大聲地哭
[00:21:51.000 --> 00:21:52.000]  我們很感謝上帝
[00:21:52.000 --> 00:21:54.000]  聽到這個哭聲的時候
[00:21:54.000 --> 00:21:58.000]  上帝賜生命的能力很強
[00:21:58.000 --> 00:22:00.000]  一路繼續拖下去
[00:22:00.000 --> 00:22:02.000]  頭半年其實都很辛苦
[00:22:02.000 --> 00:22:07.000]  頭半年嬰兒曾經試過較差的死亡
[00:22:07.000 --> 00:22:13.000]  但是送到醫院又救回來了
[00:22:13.000 --> 00:22:19.000]  直到現在應該兩歲多
[00:22:19.000 --> 00:22:23.000]  上帝的恩典仍然夠他用
[00:22:23.000 --> 00:22:26.000]  我們一起經歷了上帝的恩典
[00:22:26.000 --> 00:22:28.000]  這對父母雖然不知道
[00:22:28.000 --> 00:22:31.000]  前面繼續養育這個嬰兒怎樣
[00:22:31.000 --> 00:22:37.000]  但是他們堅守上帝在他們生命當中的計劃
[00:22:37.000 --> 00:22:38.000]  為著主的緣故
[00:22:38.000 --> 00:22:41.000]  他們好好地愛惜這個嬰兒
[00:22:41.000 --> 00:22:44.000]  其實當時他們都受了很大壓力
[00:22:44.000 --> 00:22:48.000]  身邊很多親戚朋友都叫他們不要托這個嬰兒
[00:22:48.000 --> 00:22:53.000]  但是上帝的恩典從來未停過
[00:22:53.000 --> 00:22:54.000]  各位弟兄姊妹
[00:22:54.000 --> 00:22:58.000]  恩典是否真的夠你用
[00:22:58.000 --> 00:23:00.000]  有時我們會埋怨
[00:23:00.000 --> 00:23:03.000]  上帝為何你還不拿開這個困難
[00:23:03.000 --> 00:23:05.000]  為何這根刺
[00:23:05.000 --> 00:23:09.000]  這口釘仍然在我身上
[00:23:09.000 --> 00:23:13.000]  為何你不幫我拿開它
[00:23:13.000 --> 00:23:18.000]  但是當上帝容讓這根刺在我們身上的時候
[00:23:18.000 --> 00:23:20.000]  同樣你看不看得到
[00:23:20.000 --> 00:23:27.000]  上帝對你生命對你人生的計劃
[00:23:27.000 --> 00:23:29.000]  上帝在我們每一個人生命上
[00:23:29.000 --> 00:23:32.000]  一定有他豐盛的計劃
[00:23:32.000 --> 00:23:37.000]  上帝要我們在這裡有更加大的祝福
[00:23:37.000 --> 00:23:42.000]  這根刺在其他人來說可能是一種咒詛
[00:23:42.000 --> 00:23:44.000]  但對我們來說
[00:23:44.000 --> 00:23:45.000]  為著主的緣故
[00:23:45.000 --> 00:23:48.000]  咒詛可以成為祝福
[00:23:48.000 --> 00:23:55.000]  可以成為領受恩典的傳元
[00:23:55.000 --> 00:23:57.000]  傳為耶穌恩典救用
[00:23:57.000 --> 00:23:59.000]  當保羅面對哥倫多教會
[00:23:59.000 --> 00:24:01.000]  其實當時對他有很多誤會
[00:24:01.000 --> 00:24:04.000]  也有很多假使徒攻擊他
[00:24:04.000 --> 00:24:07.000]  批評他懷疑他使徒的地位
[00:24:07.000 --> 00:24:10.000]  但保羅在這裡面對這麼多人批評他
[00:24:10.000 --> 00:24:12.000]  他反而沒有將自己提高
[00:24:12.000 --> 00:24:15.000]  他沒有誇自己任何厲害的東西
[00:24:15.000 --> 00:24:17.000]  他誇的是自己的軟弱
[00:24:17.000 --> 00:24:20.000]  他要高舉我們的耶穌基督
[00:24:20.000 --> 00:24:22.000]  雖然自己是軟弱
[00:24:22.000 --> 00:24:26.000]  但是上帝使保羅成為強者
[00:24:26.000 --> 00:24:28.000]  我們什麼時候軟弱
[00:24:28.000 --> 00:24:30.000]  什麼時候就剛強
[00:24:30.000 --> 00:24:31.000]  各位弟兄姊妹
[00:24:31.000 --> 00:24:33.000]  在沉船的意外當中
[00:24:33.000 --> 00:24:35.000]  這件事件
[00:24:35.000 --> 00:24:38.000]  剛才說的三位人士
[00:24:38.000 --> 00:24:40.000]  在這個故事中
[00:24:40.000 --> 00:24:42.000]  誰得到拯救呢
[00:24:42.000 --> 00:24:46.000]  十六歲的少年
[00:24:46.000 --> 00:24:48.000]  年青力壯
[00:24:48.000 --> 00:24:50.000]  跑得快 想得快
[00:24:50.000 --> 00:24:52.000]  但是很可惜
[00:24:52.000 --> 00:24:55.000]  他等不及其他人太慢
[00:24:55.000 --> 00:24:57.000]  他自己一口氣
[00:24:57.000 --> 00:24:59.000]  不知跑到哪裡去了
[00:24:59.000 --> 00:25:01.000]  找不回來
[00:25:01.000 --> 00:25:03.000]  第二個
[00:25:03.000 --> 00:25:05.000]  五十歲的叔叔
[00:25:05.000 --> 00:25:06.000]  即我們這些
[00:25:06.000 --> 00:25:09.000]  人生經歷越來越豐富
[00:25:09.000 --> 00:25:13.000]  你行不行啊
[00:25:13.000 --> 00:25:14.000]  消防員
[00:25:14.000 --> 00:25:15.000]  那條路
[00:25:15.000 --> 00:25:16.000]  我走過好像不是這樣走
[00:25:16.000 --> 00:25:17.000]  那裡很大火
[00:25:17.000 --> 00:25:18.000]  還走過去
[00:25:18.000 --> 00:25:19.000]  不要走這條路
[00:25:19.000 --> 00:25:21.000]  走另一條路吧
[00:25:21.000 --> 00:25:24.000]  他人生中
[00:25:24.000 --> 00:25:26.000]  看得要很準才走
[00:25:26.000 --> 00:25:28.000]  結果消防員帶著
[00:25:28.000 --> 00:25:30.000]  三歲的小朋友
[00:25:30.000 --> 00:25:31.000]  走的時候
[00:25:31.000 --> 00:25:33.000]  那位叔叔在後面
[00:25:33.000 --> 00:25:34.000]  趕不及
[00:25:34.000 --> 00:25:38.000]  就被火燒著了
[00:25:38.000 --> 00:25:40.000]  最後這三歲的小朋友
[00:25:40.000 --> 00:25:42.000]  他很害怕
[00:25:42.000 --> 00:25:43.000]  他做什麼
[00:25:43.000 --> 00:25:44.000]  他不懂得做什麼
[00:25:44.000 --> 00:25:46.000]  只懂得叫媽媽
[00:25:46.000 --> 00:25:49.000]  還箍著拯救員
[00:25:49.000 --> 00:25:51.000]  沿途就是這樣
[00:25:51.000 --> 00:25:53.000]  箍著拯救員
[00:25:53.000 --> 00:25:55.000]  拯救員就抱緊他
[00:25:55.000 --> 00:25:57.000]  不斷衝上甲板上
[00:25:57.000 --> 00:25:59.000]  所以最後得到拯救的
[00:25:59.000 --> 00:26:01.000]  就是這個三歲的小朋友
[00:26:01.000 --> 00:26:03.000]  各位頂姐妹
[00:26:03.000 --> 00:26:05.000]  在我們人生裡都是
[00:26:05.000 --> 00:26:06.000]  我們做基督徒
[00:26:06.000 --> 00:26:07.000]  我們最痛苦的事
[00:26:07.000 --> 00:26:09.000]  不是面對很多困難
[00:26:09.000 --> 00:26:10.000]  不是面對很多根刺
[00:26:10.000 --> 00:26:12.000]  很多口釘
[00:26:12.000 --> 00:26:14.000]  而是在我們軟弱的時候
[00:26:14.000 --> 00:26:16.000]  我們面對困難的時候
[00:26:16.000 --> 00:26:18.000]  我們仍然不放手
[00:26:18.000 --> 00:26:22.000]  我們仍然見不到前面的盡頭
[00:26:22.000 --> 00:26:24.000]  所以今天我們要學習
[00:26:24.000 --> 00:26:26.000]  處處都有生機
[00:26:26.000 --> 00:26:28.000]  處處都是一個新的開始
[00:26:28.000 --> 00:26:32.000]  因為有神在我們生命當中
[00:26:32.000 --> 00:26:35.000]  我們學習這個三歲的小朋友
[00:26:35.000 --> 00:26:37.000]  我們不是軟弱無助
[00:26:37.000 --> 00:26:39.000]  因為我們是剛強
[00:26:39.000 --> 00:26:41.000]  因為有神在我們當中
[00:26:41.000 --> 00:26:43.000]  讓神帶領我們
[00:26:43.000 --> 00:26:44.000]  我們不是什麼都不做
[00:26:44.000 --> 00:26:45.000]  我們繼續要努力
[00:26:45.000 --> 00:26:46.000]  面對自己的人生
[00:26:46.000 --> 00:26:48.000]  但我們容讓神在我們生命當中
[00:26:48.000 --> 00:26:50.000]  帶領我們經歷
[00:26:50.000 --> 00:26:52.000]  無論我們遇到任何的困難
[00:26:52.000 --> 00:26:53.000]  神總有他的心意
[00:26:53.000 --> 00:26:55.000]  要帶領我們經過
[00:26:55.000 --> 00:26:58.640]  你信嗎?我們一齊安靜、幻想!
