
[00:00:00.000 --> 00:00:04.680]  我們九龍城浸信會的地點都相當好
[00:20:33.360 --> 00:20:36.520]  我們就將黑暗驅走
[00:20:36.520 --> 00:20:38.960]  第二個配件是公義的胸牌
[00:20:38.960 --> 00:20:42.200]  或者叫做公義的護心鏡
[00:20:42.200 --> 00:20:44.520]  護心鏡當然是護著心
[00:20:44.520 --> 00:20:47.080]  原來這些胸牌是整件的
[00:20:47.080 --> 00:20:49.640]  可以前面和包在後面
[00:20:49.640 --> 00:20:51.000]  護著心
[00:20:51.000 --> 00:20:54.840]  心臟是最重要的
[00:20:54.840 --> 00:20:57.040]  公義的護心鏡
[00:20:57.040 --> 00:20:58.200]  公義是什麼意思
[00:20:58.200 --> 00:21:01.800]  公義就是我們每一個相信耶穌基督的人
[00:21:01.800 --> 00:21:07.440]  我們已經和耶穌基督有一個正確良好的關係
[00:21:07.440 --> 00:21:10.400]  所以魔鬼不可以控訴我們
[00:21:10.400 --> 00:21:12.920]  我們已經和耶穌基督聯合
[00:21:12.920 --> 00:21:15.400]  我們已經成為異人
[00:21:15.400 --> 00:21:18.040]  我們被稱為異
[00:21:18.040 --> 00:21:20.520]  所以魔鬼不可以控訴我們
[00:21:20.520 --> 00:21:22.520]  惡者不可以控訴我們
[00:21:22.520 --> 00:21:25.320]  良心也不可以控訴我們
[00:21:25.320 --> 00:21:31.720]  魔鬼的攻擊是最希望污染我們的心
[00:21:31.720 --> 00:21:32.840]  譬如
[00:21:32.840 --> 00:21:34.880]  這是我的生活方式
[00:21:34.880 --> 00:21:37.360]  我是這樣的
[00:21:37.360 --> 00:21:41.240]  或者是今天在世界上的一些思潮系統
[00:21:41.240 --> 00:21:44.640]  我們很流行物質主義
[00:21:44.640 --> 00:21:46.440]  消費主義
[00:21:46.440 --> 00:21:51.640]  甚至回到教會都是用一個消費主義的心態
[00:21:51.640 --> 00:21:53.320]  世俗的價值觀
[00:21:53.320 --> 00:21:57.840]  我們只是看表面而忽略了聖潔的生活
[00:21:57.840 --> 00:22:00.440]  這是我們需要留意的
[00:22:00.440 --> 00:22:03.960]  第三個配件是什麼呢
[00:22:03.960 --> 00:22:04.760]  福音的鞋
[00:22:04.760 --> 00:22:07.040]  今天弟兄姊妹你穿什麼鞋回來
[00:22:07.040 --> 00:22:08.280]  可能是球鞋
[00:22:08.280 --> 00:22:09.640]  可能是皮鞋
[00:22:09.640 --> 00:22:11.520]  可能是高跟鞋
[00:22:11.520 --> 00:22:13.560]  可能是涼鞋
[00:22:13.560 --> 00:22:14.400]  福音的鞋
[00:22:14.400 --> 00:22:16.360]  當時羅馬的軍
[00:22:16.360 --> 00:22:19.160]  他們穿的鞋就好像涼鞋一樣
[00:22:19.160 --> 00:22:21.040]  鞋下面有些釘
[00:22:21.040 --> 00:22:23.160]  用皮來製造
[00:22:23.160 --> 00:22:28.040]  可以保護對腳
[00:22:28.040 --> 00:22:31.600]  當你攀爬的時候抓住一些泥土
[00:22:31.600 --> 00:22:32.640]  防滑
[00:22:32.640 --> 00:22:37.040]  站穩腳步才可以攻擊別人
[00:22:37.040 --> 00:22:41.640]  站穩腳步才可以繼續作戰
[00:22:41.640 --> 00:22:45.760]  魔鬼最怕和最憎恨的是什麼呢
[00:22:45.760 --> 00:22:52.640]  魔鬼最怕和最憎恨的是福音
[00:22:52.640 --> 00:22:55.400]  這個福音就是好消息
[00:22:55.400 --> 00:22:59.200]  就是耶穌基督來到這個世界
[00:22:59.200 --> 00:23:03.280]  要將這個救恩給我們世人
[00:23:03.280 --> 00:23:05.480]  他最憎恨就是福音
[00:23:05.480 --> 00:23:10.000]  所以當我們去領受福音的時候
[00:23:10.000 --> 00:23:13.400]  我們就得著真正的平安
[00:23:13.400 --> 00:23:16.720]  弟兄姊妹今天我們怎樣來好好
[00:23:16.720 --> 00:23:21.040]  將這個和平的福音
[00:23:21.040 --> 00:23:23.680]  這雙鞋好好的穿好呢
[00:23:23.680 --> 00:23:29.240]  綁好這雙福音的鞋
[00:23:29.240 --> 00:23:31.920]  隨時隨地用和平的態度
[00:23:31.920 --> 00:23:34.560]  去分享耶穌基督的福音呢
[00:23:34.560 --> 00:23:37.360]  曹院長在之前跟我們說到
[00:23:37.360 --> 00:23:41.400]  我們是地炎勢光
[00:23:41.400 --> 00:23:42.840]  隨時後命的
[00:23:42.840 --> 00:23:44.080]  是要預備進攻的
[00:23:44.080 --> 00:23:45.960]  你穿那雙鞋
[00:23:45.960 --> 00:23:47.800]  是不是去到不同的地方
[00:23:47.800 --> 00:23:53.240]  你都是散發耶穌基督的輕香的氣味呢
[00:23:53.240 --> 00:23:56.080]  你穿這雙鞋去到不同的地方
[00:23:56.080 --> 00:24:01.440]  是不是在宣揚和平的福音呢
[00:24:01.440 --> 00:24:03.880]  我們打從認識福音
[00:24:03.880 --> 00:24:05.360]  我們相信福音
[00:24:05.360 --> 00:24:07.080]  我們就要活出福音
[00:24:07.080 --> 00:24:08.960]  和要分享福音
[00:24:08.960 --> 00:24:11.160]  未來可能有幾天的假期
[00:24:11.160 --> 00:24:12.600]  弟兄姊妹都可以
[00:24:12.600 --> 00:24:16.600]  穿起福音的鞋
[00:24:16.600 --> 00:24:19.000]  綁好它
[00:24:19.000 --> 00:24:20.000]  站穩腳步
[00:24:20.000 --> 00:24:21.640]  去到不同的地方
[00:24:21.640 --> 00:24:24.680]  你要把和平的福音
[00:24:24.680 --> 00:24:28.880]  和平的好消息去散播
[00:24:28.880 --> 00:24:30.400]  可能你去探親戚
[00:24:30.400 --> 00:24:33.920]  可能你去跟舊同學吃自助餐
[00:24:33.920 --> 00:24:38.160]  又或者可能你跟家人去旅行
[00:24:38.160 --> 00:24:39.920]  或者你去北海道
[00:24:39.920 --> 00:24:42.080]  或者你去首爾
[00:24:42.080 --> 00:24:45.200]  這些地方全部都很冷
[00:24:45.200 --> 00:24:49.560]  你把福音帶到那些地方
[00:24:49.560 --> 00:24:52.880]  穿起福音的鞋
[00:24:52.880 --> 00:24:55.720]  我們是地炎世光
[00:24:55.720 --> 00:24:56.880]  隨時後命
[00:24:56.880 --> 00:25:00.960]  準備來進攻
[00:25:00.960 --> 00:25:03.080]  有一位荷蘭宣教學者
[00:25:03.080 --> 00:25:05.000]  布盧博士這樣說
[00:25:05.000 --> 00:25:07.000]  他說宣教侍工
[00:25:07.000 --> 00:25:10.640]  就神賜給教會一雙鞋
[00:25:10.640 --> 00:25:12.720]  叫他能夠上路
[00:25:12.720 --> 00:25:14.280]  不斷往前走
[00:25:14.280 --> 00:25:17.120]  講明福音的奧秘
[00:25:17.120 --> 00:25:17.800]  弟兄姊妹
[00:25:17.800 --> 00:25:22.680]  宣教的侍工是教會一雙鞋
[00:25:22.680 --> 00:25:24.160]  很重要的鞋
[00:25:24.160 --> 00:25:28.200]  所以教會需要穿起這雙鞋
[00:25:28.200 --> 00:25:32.040]  成長班都要穿起這雙鞋
[00:25:32.040 --> 00:25:35.280]  我們每一個人都要穿起這雙鞋
[00:25:35.280 --> 00:25:37.560]  福音的鞋
[00:25:37.560 --> 00:25:41.760]  以致我們把和平的福音
[00:25:41.760 --> 00:25:45.840]  當作預備走路的鞋穿在腳上
[00:25:45.840 --> 00:25:47.320]  去到哪裡
[00:25:47.320 --> 00:25:48.760]  我們都能夠
[00:25:48.760 --> 00:25:52.320]  可以傳揚這一份和平的福音
[00:25:52.320 --> 00:25:52.800]  弟兄姊妹
[00:25:52.800 --> 00:25:55.400]  今天你穿著什麼鞋
[00:25:55.400 --> 00:25:57.920]  會不會是一個紛爭的鞋
[00:25:57.920 --> 00:26:00.240]  是一個是非的鞋
[00:26:00.240 --> 00:26:01.480]  你去到不同的地方
[00:26:01.480 --> 00:26:02.920]  都帶來紛爭的
[00:26:02.920 --> 00:26:03.920]  你去到不同的地方
[00:26:03.920 --> 00:26:05.520]  都會帶來是非的
[00:26:05.520 --> 00:26:07.400]  不要穿這些鞋了
[00:26:07.400 --> 00:26:09.240]  今天年尾了
[00:26:09.240 --> 00:26:11.120]  扔掉那些鞋
[00:26:11.120 --> 00:26:14.440]  買一對新的鞋
[00:26:14.440 --> 00:26:17.560]  但其實這對鞋是耶穌已經給了我們
[00:26:17.560 --> 00:26:18.760]  不是你自己去買
[00:26:18.760 --> 00:26:20.640]  或者不是你自己去做出來
[00:26:20.640 --> 00:26:23.160]  而是神已經給了我們
[00:26:23.160 --> 00:26:24.840]  這對福音的鞋
[00:26:24.840 --> 00:26:26.040]  穿這對鞋
[00:26:26.040 --> 00:26:29.680]  穿著這對鞋來走路
[00:26:29.680 --> 00:26:31.040]  去到不同的地方
[00:26:31.040 --> 00:26:33.800]  將和平的福音來宣揚
[00:26:33.800 --> 00:26:35.320]  第四個配件
[00:26:35.320 --> 00:26:40.200]  是信德作盾牌
[00:26:40.200 --> 00:26:43.160]  信德是什麼
[00:26:43.160 --> 00:26:46.400]  信德是神的信實
[00:26:46.400 --> 00:26:47.560]  盾牌
[00:26:47.560 --> 00:26:50.080]  剛才都看到這些盾牌
[00:26:50.080 --> 00:26:52.720]  其實是四尺乘兩尺半
[00:26:52.720 --> 00:26:54.560]  一個這樣的盾牌
[00:26:54.560 --> 00:26:57.080]  將整個人可以遮起來
[00:26:57.080 --> 00:26:58.520]  兩塊木板貼著
[00:26:58.520 --> 00:26:59.760]  用麻布包著
[00:26:59.760 --> 00:27:01.640]  然後再貼上皮
[00:27:01.640 --> 00:27:04.600]  然後再加上一些鐵片
[00:27:04.600 --> 00:27:06.920]  甚至有時作戰的時候
[00:27:06.920 --> 00:27:09.080]  將盾牌要浸在水裏面
[00:27:09.080 --> 00:27:09.640]  為什麼
[00:27:09.640 --> 00:27:11.720]  因為敵人的火箭很厲害
[00:27:11.720 --> 00:27:12.760]  那些火箭是怎樣
[00:27:12.760 --> 00:27:15.520]  那個箭頭是沾了一些瀝青
[00:27:15.520 --> 00:27:17.120]  或者是一些焦油
[00:27:17.120 --> 00:27:18.240]  然後一點火
[00:27:18.240 --> 00:27:19.560]  嘭嘭聲
[00:27:19.560 --> 00:27:22.160]  那些火是不斷地燒著
[00:27:22.160 --> 00:27:26.760]  然後一箭射過來的時候
[00:27:26.760 --> 00:27:28.800]  一直這樣著火
[00:27:28.800 --> 00:27:30.600]  所以這個盾牌
[00:27:30.600 --> 00:27:34.600]  是可以保護我們整個人
[00:27:34.600 --> 00:27:37.080]  惡者的火箭是什麼呢
[00:27:37.080 --> 00:27:40.000]  魔鬼惡毒的控訴
[00:27:40.000 --> 00:27:41.960]  可能控訴你
[00:27:41.960 --> 00:27:44.880]  其實你也不是這麼愛神的
[00:27:44.880 --> 00:27:45.760]  你看看你
[00:27:45.760 --> 00:27:46.960]  這樣的樣子
[00:27:46.960 --> 00:27:49.640]  怎樣做基督徒
[00:27:49.640 --> 00:27:53.960]  又或者可能對神懷疑
[00:27:53.960 --> 00:27:55.760]  懷疑神是全能的
[00:27:55.760 --> 00:27:57.960]  懷疑神是全愛的
[00:27:57.960 --> 00:28:00.080]  或者有各種的試探
[00:28:00.080 --> 00:28:01.080]  金錢
[00:28:01.080 --> 00:28:01.960]  色情
[00:28:01.960 --> 00:28:02.720]  權力
[00:28:02.720 --> 00:28:03.520]  物慾
[00:28:03.520 --> 00:28:05.320]  命理的誘惑
[00:28:05.320 --> 00:28:09.840]  又或者很多人際關係的撕裂等等
[00:28:09.840 --> 00:28:12.320]  都會令我們心灰意冷
[00:28:12.320 --> 00:28:14.600]  信心的盾牌
[00:28:14.600 --> 00:28:17.800]  信德的盾牌
[00:28:17.800 --> 00:28:19.240]  這個是神的屬性
[00:28:19.240 --> 00:28:22.640]  神是信實的
[00:28:22.640 --> 00:28:24.520]  既然神是信實
[00:28:24.520 --> 00:28:26.000]  這個信實
[00:28:26.000 --> 00:28:29.000]  是基於祂跟我們立的承諾
[00:28:29.000 --> 00:28:31.000]  這個關係
[00:28:31.000 --> 00:28:33.800]  人的責任就是要憑信
[00:28:33.800 --> 00:28:35.320]  藏在神的裡面
[00:28:35.320 --> 00:28:37.520]  憑信抓緊神的應許
[00:28:37.520 --> 00:28:40.200]  憑信抓緊神的大能
[00:28:40.200 --> 00:28:42.320]  特別是在疑惑的時候
[00:28:42.320 --> 00:28:44.200]  特別是在憂鬱的時候
[00:28:44.200 --> 00:28:46.840]  特別是在試探的裡面
[00:28:46.840 --> 00:28:48.160]  所以
[00:28:48.160 --> 00:28:51.400]  摩西就跟這班百姓來說
[00:28:51.400 --> 00:28:53.160]  他說在曠野的時候
[00:28:53.160 --> 00:28:54.440]  這四十年
[00:28:54.440 --> 00:28:59.200]  你身上的衣服沒有穿破
[00:28:59.200 --> 00:29:03.800]  你的腳也沒有腫
[00:29:03.800 --> 00:29:06.200]  有時候我們也會腳腫
[00:29:06.200 --> 00:29:08.200]  腳腫可能是心臟的問題
[00:29:08.200 --> 00:29:10.720]  腳腫可能是尿酸的問題
[00:29:10.720 --> 00:29:13.120]  腳腫可能是
[00:29:13.120 --> 00:29:14.640]  站得太多或坐得太多
[00:29:14.640 --> 00:29:16.560]  會不會腳腫
[00:29:16.560 --> 00:29:18.080]  意思不是這個
[00:29:18.080 --> 00:29:22.160]  意思是神是信實的
[00:29:22.160 --> 00:29:25.760]  神沒有虧待過我們
[00:29:25.760 --> 00:29:29.160]  神片刻都沒有離開過我們
[00:29:29.160 --> 00:29:30.520]  回顧2018年
[00:29:30.520 --> 00:29:33.480]  弟兄姊妹看看神
[00:29:33.480 --> 00:29:35.800]  是否信實
[00:29:35.800 --> 00:29:37.600]  我們要回想
[00:29:37.600 --> 00:29:38.840]  神是信實
[00:29:38.840 --> 00:29:43.480]  我們的主信實無變
[00:29:43.480 --> 00:29:45.880]  所以這是第四個
[00:29:45.880 --> 00:29:49.120]  信德作盾牌
[00:29:49.120 --> 00:29:51.760]  第五個配件是什麼呢
[00:29:51.760 --> 00:29:55.360]  是救恩
[00:29:55.360 --> 00:29:58.080]  戴上救恩的頭盔
[00:29:58.080 --> 00:29:58.840]  頭很重要
[00:29:58.840 --> 00:30:00.840]  如果被人打穿了頭的時候
[00:30:00.840 --> 00:30:03.160]  整個人也不能活動
[00:30:03.160 --> 00:30:09.000]  所以魔鬼最希望攻擊你的頭
[00:30:09.000 --> 00:30:10.640]  你的思想
[00:30:10.640 --> 00:30:13.240]  你有錯誤的價值觀
[00:30:13.240 --> 00:30:15.840]  叫你懷疑救恩的色切性
[00:30:15.840 --> 00:30:18.360]  所以救恩的頭盔
[00:30:18.360 --> 00:30:19.440]  弟兄姊妹今天
[00:30:19.440 --> 00:30:22.040]  你有沒有得救的托具呢
[00:30:22.040 --> 00:30:24.360]  我們要常常帶著救恩的盼望
[00:30:24.360 --> 00:30:27.280]  今天我們已經享有救恩的托具
[00:30:27.280 --> 00:30:29.360]  對未來最終的得救
[00:30:29.360 --> 00:30:31.880]  我們是有把握的
[00:30:31.880 --> 00:30:36.320]  用救恩作為我們思想事情的角度
[00:30:36.320 --> 00:30:37.440]  我們去看東西
[00:30:37.440 --> 00:30:39.240]  我們去思想的時候
[00:30:39.240 --> 00:30:41.560]  我們要有這樣的觀點
[00:30:41.560 --> 00:30:43.320]  以致我們能夠產生
[00:30:43.320 --> 00:30:45.120]  前瞻性的思想
[00:30:45.120 --> 00:30:47.320]  不輕易被今世
[00:30:47.320 --> 00:30:49.480]  或者眼前這些事物
[00:30:49.480 --> 00:30:51.560]  擾亂我們屬靈的眼光
[00:30:51.560 --> 00:30:53.800]  以致我們能夠辨識
[00:30:53.800 --> 00:30:55.000]  什麼是是
[00:30:55.000 --> 00:30:56.080]  什麼是非
[00:30:56.080 --> 00:30:57.360]  什麼是正確
[00:30:57.360 --> 00:30:59.200]  什麼是錯謬
[00:30:59.200 --> 00:31:00.440]  什麼是真
[00:31:00.440 --> 00:31:02.280]  什麼是假
[00:31:02.280 --> 00:31:06.480]  我們可以勝過魔鬼的攻擊
[00:31:06.480 --> 00:31:08.520]  所以這一份的救恩
[00:31:08.520 --> 00:31:09.480]  是很重要的
[00:31:09.480 --> 00:31:13.120]  我們要看遠一點
[00:31:13.120 --> 00:31:14.160]  我們離地
[00:31:14.160 --> 00:31:17.440]  我們與此同時又要貼地
[00:31:17.440 --> 00:31:19.520]  所以今天我們對救恩
[00:31:19.520 --> 00:31:21.000]  你有沒有把握呢
[00:31:21.000 --> 00:31:23.320]  你今天已經在耶穌基督的裏面
[00:31:23.320 --> 00:31:24.960]  有這一份的救恩
[00:31:24.960 --> 00:31:26.440]  我們要抓緊
[00:31:26.440 --> 00:31:28.360]  救恩的頭盔
[00:31:28.360 --> 00:31:30.800]  另外最後的一個配件
[00:31:30.800 --> 00:31:35.920]  就是拿著聖靈的寶劍
[00:31:35.920 --> 00:31:36.840]  就是神的道
[00:31:36.840 --> 00:31:39.080]  很多時候成長班
[00:31:39.080 --> 00:31:40.520]  有寶劍練習
[00:31:40.520 --> 00:31:46.920]  寶劍練習就是去聖經問答比賽
[00:31:46.920 --> 00:31:49.080]  寶劍就是神的道
[00:31:49.080 --> 00:31:52.760]  這個寶劍是一個短劍
[00:31:52.760 --> 00:31:56.000]  即使魔鬼已經來到靠近身體
[00:31:56.000 --> 00:31:58.000]  已經有一個靠近身體的搏擊
[00:31:58.000 --> 00:32:01.120]  所以用短劍來攻擊
[00:32:01.120 --> 00:32:03.200]  這個短劍大約是六十厘米長
[00:32:03.200 --> 00:32:05.680]  一隻手那麼長
[00:32:05.680 --> 00:32:07.040]  可攻可守
[00:32:07.040 --> 00:32:08.360]  神的道就是聖經
[00:32:08.360 --> 00:32:10.000]  就是福音的訊息
[00:32:10.000 --> 00:32:12.280]  能夠擊破人的防線
[00:32:12.280 --> 00:32:13.640]  叫人紮心
[00:32:13.640 --> 00:32:16.120]  叫靈性蘇醒
[00:32:16.120 --> 00:32:19.280]  所以在希伯來書四章十二節
[00:32:19.280 --> 00:32:21.120]  我們一起讀這一節的經文
[00:32:21.120 --> 00:32:23.080]  神的道是活潑的
[00:32:23.080 --> 00:32:24.560]  是有功效的
[00:32:24.560 --> 00:32:27.160]  比一切兩人的劍更快
[00:32:27.160 --> 00:32:28.680]  甚至魂與靈
[00:32:28.680 --> 00:32:30.320]  骨節與骨髓
[00:32:30.320 --> 00:32:32.440]  都能刺入否開
[00:32:32.440 --> 00:32:36.480]  連心中的思念和主義都能辨明
[00:32:36.480 --> 00:32:37.800]  所以聖經
[00:32:37.800 --> 00:32:41.480]  神的真理能夠破人的防線
[00:32:41.480 --> 00:32:43.400]  叫人紮心
[00:32:43.400 --> 00:32:45.120]  甚麼叫人
[00:32:45.120 --> 00:32:52.520]  叫劍能夠發揮一個功效呢
[00:32:52.520 --> 00:32:54.040]  是聖靈
[00:32:54.040 --> 00:32:56.600]  聖靈內在我們的心裡面
[00:32:56.600 --> 00:32:57.640]  真理的靈
[00:32:57.640 --> 00:33:00.960]  引導我們基督徒進入一切真理的裡面
[00:33:00.960 --> 00:33:04.080]  所以我們對真理要有正確的理解
[00:33:04.080 --> 00:33:05.040]  不要一知半解
[00:33:05.040 --> 00:33:07.800]  不要錯謀地去理解
[00:33:07.800 --> 00:33:10.320]  或者斷章取義
[00:33:10.320 --> 00:33:13.200]  甚至將經文完全的肢解
[00:33:13.200 --> 00:33:15.600]  我們要來看全幅的圖畫
[00:33:15.600 --> 00:33:18.920]  否則我們拿著劍是爛劍
[00:33:18.920 --> 00:33:21.360]  都不能夠幫到我們
[00:33:21.360 --> 00:33:25.040]  值得注意的是第一個配件是甚麼
[00:33:25.040 --> 00:33:27.880]  束上真理的帶子
[00:33:27.880 --> 00:33:29.440]  真理的神的道
[00:33:29.440 --> 00:33:32.080]  到最後這個配件
[00:33:32.080 --> 00:33:34.400]  都是神的道
[00:33:34.400 --> 00:33:35.320]  所以今天
[00:33:35.320 --> 00:33:40.600]  弟兄姊妹你怎樣來讀神的話呢
[00:33:40.600 --> 00:33:43.440]  我前幾天買了一本新的聖經
[00:33:43.440 --> 00:33:44.960]  其實我已經有很多聖經
[00:33:44.960 --> 00:33:47.200]  為甚麼還要買新的聖經
[00:33:47.200 --> 00:33:51.520]  上次我們去IDMC聽真金發牧師來講的時候
[00:33:51.520 --> 00:33:53.320]  他每年都要買一本新的聖經
[00:33:53.320 --> 00:33:55.920]  以致他每年去看聖經的時候
[00:33:55.920 --> 00:33:59.520]  他可以用不同的顏色筆來畫這些聖經
[00:33:59.520 --> 00:34:02.040]  有些甚麼字是序的
[00:34:02.040 --> 00:34:03.400]  甚麼字是神的應許的
[00:34:03.400 --> 00:34:05.400]  甚麼字是一般的原則的
[00:34:05.400 --> 00:34:11.640]  甚麼字是講到神的恩典的等等
[00:34:11.640 --> 00:34:13.160]  畫這些聖經
[00:34:13.160 --> 00:34:16.120]  其實我很早年的時候讀門訓課程
[00:34:16.120 --> 00:34:17.840]  其實是徒手看聖經
[00:34:17.840 --> 00:34:21.480]  然後整本聖經用不同的顏色筆畫下來
[00:34:21.480 --> 00:34:24.840]  並且是徒手來做每一卷書的大綱
[00:34:24.840 --> 00:34:28.440]  其實這些都是很幫助我們
[00:34:28.440 --> 00:34:30.480]  我們接下來2019年
[00:34:30.480 --> 00:34:32.720]  如果你沒有參加樂享聖賢
[00:34:32.720 --> 00:34:34.320]  盼望你能夠參加
[00:34:34.320 --> 00:34:36.480]  一路跟著我們的進度
[00:34:36.480 --> 00:34:38.520]  一齊來讀好我們的聖經
[00:34:38.520 --> 00:34:40.160]  另外你可以一路讀聖經的時候
[00:34:40.160 --> 00:34:43.160]  旁邊放一個記事簿
[00:34:43.160 --> 00:34:46.000]  寫下你所讀完的一些心得
[00:34:46.000 --> 00:34:49.040]  是你自己咀嚼消化的心得和反省
[00:34:49.040 --> 00:34:50.840]  是你自己立志的行動
[00:34:50.840 --> 00:34:53.120]  是你自己向神的禱告
[00:34:53.120 --> 00:34:55.000]  當我們寫下來的時候
[00:34:55.000 --> 00:34:59.160]  其實是可以耐化和深化
[00:34:59.160 --> 00:35:01.840]  我們要穿起全副的軍裝
[00:35:01.840 --> 00:35:04.400]  你有責任來穿起
[00:35:04.400 --> 00:35:05.960]  別人幫不到你的
[00:35:05.960 --> 00:35:07.920]  你要自己穿起
[00:35:07.920 --> 00:35:14.120]  穿起然後勇敢地用它來抵擋惡者
[00:35:14.120 --> 00:35:17.560]  到了18至20節的時候
[00:35:17.560 --> 00:35:19.840]  我們看到一個很重要
[00:35:19.840 --> 00:35:22.120]  這個不是第七個配件
[00:35:22.120 --> 00:35:23.920]  而這個配件
[00:35:23.920 --> 00:35:27.280]  運用軍裝特性的能源是什麼?
[00:35:27.280 --> 00:35:28.480]  禱告
[00:35:28.480 --> 00:35:31.760]  所以第18至20節都是講到禱告
[00:35:31.760 --> 00:35:36.000]  不過我想用呂鎮忠譯本跟大家去讀
[00:35:36.000 --> 00:35:37.840]  原來這幾節的經文
[00:35:37.840 --> 00:35:39.640]  有一個字出現了四次
[00:35:39.640 --> 00:35:41.040]  就是全字
[00:35:41.040 --> 00:35:42.440]  我們讀黃色的字
[00:35:42.440 --> 00:35:45.800]  藉著各樣的禱告和祈求
[00:35:45.800 --> 00:35:48.800]  時時刻刻用心靈祈禱
[00:35:48.800 --> 00:35:53.640]  以十二分的恆心專在這事上覺醒著
[00:35:53.640 --> 00:35:56.120]  為眾聖徒祈求
[00:35:56.120 --> 00:35:58.440]  不單止為眾聖徒祈求
[00:35:58.440 --> 00:36:00.920]  更加要為保羅祈禱
[00:36:00.920 --> 00:36:02.840]  以致他能夠有口才
[00:36:02.840 --> 00:36:05.520]  放膽講明福音的奧秘
[00:36:05.520 --> 00:36:06.720]  都是要祈求
[00:36:06.720 --> 00:36:08.040]  為自己祈求
[00:36:08.040 --> 00:36:09.000]  為保羅祈求
[00:36:09.000 --> 00:36:11.600]  為眾聖徒祈求
[00:36:11.600 --> 00:36:13.640]  各樣就是全部方式
[00:36:13.640 --> 00:36:16.360]  時時刻刻就是全部的時間
[00:36:16.360 --> 00:36:18.680]  十二分恆心專在這事上
[00:36:18.680 --> 00:36:21.120]  覺醒著就是打醒十二分精神
[00:36:21.120 --> 00:36:22.360]  全部的堅忍
[00:36:22.360 --> 00:36:26.680]  全部的聖徒就是眾聖徒
[00:36:26.680 --> 00:36:28.440]  我想甚麼叫做警醒
[00:36:28.440 --> 00:36:30.760]  警醒就是祈禱
[00:36:30.760 --> 00:36:34.240]  加堅持不懈就是警醒
[00:36:34.240 --> 00:36:35.400]  祈禱
[00:36:35.400 --> 00:36:36.400]  祈禱
[00:36:36.400 --> 00:36:37.400]  祈禱
[00:36:37.400 --> 00:36:38.560]  祈禱
[00:36:38.560 --> 00:36:39.920]  全部方式
[00:36:39.920 --> 00:36:40.800]  全部時間
[00:36:40.800 --> 00:36:41.960]  全部堅忍
[00:36:41.960 --> 00:36:44.520]  全部聖徒
[00:36:44.520 --> 00:36:46.960]  宋尚哲博士在他的日記裏面
[00:36:46.960 --> 00:36:50.040]  他講到很多時候
[00:36:50.040 --> 00:36:51.840]  他每天要講三堂道
[00:36:51.840 --> 00:36:53.480]  每堂道是兩個半鐘
[00:36:53.480 --> 00:36:54.960]  一共七個半鐘
[00:36:54.960 --> 00:36:58.360]  他朝早四點半起床祈禱
[00:36:58.360 --> 00:36:59.520]  他為自己祈禱
[00:36:59.520 --> 00:37:01.120]  為人祈禱
[00:37:01.120 --> 00:37:03.040]  代禱
[00:37:03.040 --> 00:37:04.920]  很多的信徒寫信給他
[00:37:04.920 --> 00:37:06.600]  叫他為他祈禱
[00:37:06.600 --> 00:37:09.320]  他一封一封信打開
[00:37:09.320 --> 00:37:12.600]  跪在神的面前為他們禱告
[00:37:12.600 --> 00:37:15.120]  我在想如果我們周三祈禱會
[00:37:15.120 --> 00:37:17.560]  我們接到弟兄姊妹們的信
[00:37:17.560 --> 00:37:19.640]  你要叫我們獎執
[00:37:19.640 --> 00:37:21.680]  你要叫我們的教務
[00:37:21.680 --> 00:37:22.880]  叫我們的同工
[00:37:22.880 --> 00:37:24.880]  叫我們的傳道來祈禱
[00:37:24.880 --> 00:37:28.040]  我們跪在神的面前為你們代禱
[00:37:28.040 --> 00:37:29.200]  好不好?
[00:37:29.200 --> 00:37:30.480]  好
[00:37:30.480 --> 00:37:32.800]  但是你也要來祈禱
[00:37:32.800 --> 00:37:35.640]  所以我們需要來到這一方面
[00:37:35.640 --> 00:37:37.600]  來到真是去思想
[00:37:37.600 --> 00:37:39.720]  教會的發電機
[00:37:39.720 --> 00:37:41.440]  神工作的發電機
[00:37:41.440 --> 00:37:42.800]  不是很多事工
[00:37:42.800 --> 00:37:47.040]  是祈禱
[00:37:47.040 --> 00:37:48.480]  在總結裡
[00:37:48.480 --> 00:37:50.760]  我想跟大家說三點
[00:37:50.760 --> 00:37:53.560]  一點就是上主已經得勝
[00:37:53.560 --> 00:37:56.080]  確認神掌權得勝的事實
[00:37:56.080 --> 00:37:58.760]  神有完全壓制撒旦的能力
[00:37:58.760 --> 00:38:00.600]  無論將來演變成怎樣
[00:38:00.600 --> 00:38:02.080]  可以肯定的是
[00:38:02.080 --> 00:38:06.120]  耶穌基督是真正的勝利者
[00:38:06.120 --> 00:38:08.960]  只有神是無所不能的
[00:38:08.960 --> 00:38:11.040]  魔鬼不是
[00:38:11.040 --> 00:38:13.120]  祂的能力是有限的
[00:38:13.120 --> 00:38:16.280]  當我們去看啟示錄二十章第十節的時候
[00:38:16.280 --> 00:38:20.320]  那裡是魔鬼最後一次出現的名字
[00:38:20.320 --> 00:38:21.800]  撒旦的結局是什麼呢?
[00:38:21.800 --> 00:38:23.880]  那迷惑他們的魔鬼
[00:38:23.880 --> 00:38:26.240]  被刁盡流亡的火狐雷
[00:38:26.240 --> 00:38:29.600]  就似那受和那假先知所在的地方
