
[00:00:00.000 --> 00:00:03.520]  今日的題目是「蒙福秘方」
[00:13:22.560 --> 00:13:23.400]  好土
[00:13:23.400 --> 00:13:24.200]  四個土壤
[00:13:24.200 --> 00:13:26.000]  怎樣才能缺乏果子呢?
[00:13:26.000 --> 00:13:29.640]  它說當人持守
[00:13:29.640 --> 00:13:30.960]  忍耐
[00:13:30.960 --> 00:13:31.960]  就可以缺乏果子
[00:13:31.960 --> 00:13:32.640]  就是說給你
[00:13:32.640 --> 00:13:35.360]  你要慢慢把果子缺出來
[00:13:35.360 --> 00:13:37.560]  你要堅持的
[00:13:37.560 --> 00:13:39.480]  你不是缺乏潛能potential
[00:13:39.480 --> 00:13:41.560]  不過我們需要專注
[00:13:41.560 --> 00:13:42.520]  什麼都好
[00:13:42.520 --> 00:13:43.240]  不行的
[00:13:43.240 --> 00:13:46.080]  你要專注在適合你的東西
[00:13:46.080 --> 00:13:47.640]  很多學生
[00:13:47.640 --> 00:13:48.520]  大學生
[00:13:48.520 --> 00:13:49.280]  初識都問
[00:13:49.280 --> 00:13:51.920]  那我應該怎樣運回我前面?
[00:13:51.920 --> 00:13:53.840]  就是你不明白你的性情
[00:13:53.840 --> 00:13:56.560]  不明白你的能力
[00:13:56.560 --> 00:13:57.520]  你的強項
[00:13:57.520 --> 00:14:00.640]  在那裡專注發展給你的東西
[00:14:00.640 --> 00:14:02.080]  不是什麼都看
[00:14:02.080 --> 00:14:04.640]  不只是看很多其他的東西
[00:14:04.640 --> 00:14:06.240]  你認識自己
[00:14:06.240 --> 00:14:07.400]  你就能找到自己
[00:14:07.400 --> 00:14:08.480]  就可以發揮自己
[00:14:08.480 --> 00:14:10.440]  這個上帝給我們陰電
[00:14:10.440 --> 00:14:11.440]  我們不是缺乏時間
[00:14:11.440 --> 00:14:13.560]  每個人都有七二四
[00:14:13.560 --> 00:14:14.320]  我們有時候跟別人說
[00:14:14.320 --> 00:14:16.200]  喂,你最近怎樣?
[00:14:16.200 --> 00:14:17.240]  我做了一件事,有沒有?
[00:14:17.240 --> 00:14:18.520]  很忙,沒時間
[00:14:18.520 --> 00:14:19.760]  其實不是沒時間
[00:14:19.760 --> 00:14:21.480]  你覺得不重要而已
[00:14:21.480 --> 00:14:23.040]  不重要就不花時間
[00:14:23.040 --> 00:14:23.840]  我們都有的
[00:14:23.840 --> 00:14:25.000]  但是我們缺乏什麼?
[00:14:25.000 --> 00:14:27.240]  耐性
[00:14:27.240 --> 00:14:31.280]  忍耐都是聖靈果子其中的特質
[00:14:31.280 --> 00:14:32.560]  我們不是沒有雄心
[00:14:32.560 --> 00:14:33.120]  沒有passion
[00:14:33.120 --> 00:14:34.920]  我們缺乏了衛生
[00:14:34.920 --> 00:14:36.320]  有些人
[00:14:36.320 --> 00:14:37.400]  衛生繼續下去
[00:14:37.400 --> 00:14:39.040]  我們就沒有ideas
[00:14:39.040 --> 00:14:39.840]  想頭
[00:14:39.840 --> 00:14:41.200]  但是我們缺乏行動
[00:14:41.200 --> 00:14:42.960]  沒有行動的想頭
[00:14:42.960 --> 00:14:43.960]  最後去了哪裡?
[00:14:43.960 --> 00:14:45.760]  堆填區
[00:14:45.760 --> 00:14:47.600]  我們要這樣去明白
[00:14:47.600 --> 00:14:50.040]  就是說上帝賜予的東西
[00:14:50.040 --> 00:14:52.000]  我們自己有這個責任
[00:14:52.000 --> 00:14:56.160]  並且繼續要在這種情況去前行
[00:14:56.160 --> 00:14:57.160]  不單止這樣
[00:14:57.160 --> 00:14:59.960]  我們要按照上帝給我們的生命力
[00:14:59.960 --> 00:15:01.560]  我們裡面的熱誠
[00:15:01.560 --> 00:15:05.520]  更加我們要進行上帝的教訓
[00:15:05.520 --> 00:15:07.200]  剛才我們讀到的經文裡面
[00:15:07.200 --> 00:15:07.800]  都有提到
[00:15:07.800 --> 00:15:09.760]  我們今次專注在這個地方
[00:15:09.760 --> 00:15:11.320]  四章二節這樣說
[00:15:11.320 --> 00:15:12.000]  你們一起讀,好不好?
[00:15:12.000 --> 00:15:12.880]  一二三
[00:15:12.880 --> 00:15:14.440]  所吩咐你們的華
[00:15:14.440 --> 00:15:18.240]  你們不可加添
[00:15:18.240 --> 00:15:20.520]  不要加了神要你做的事
[00:15:20.520 --> 00:15:21.480]  叫你做那麼多
[00:15:21.480 --> 00:15:24.080]  不要做得少
[00:15:24.080 --> 00:15:26.720]  你要遵行
[00:15:26.720 --> 00:15:27.920]  很重要
[00:15:27.920 --> 00:15:30.520]  那第一樣你知道
[00:15:30.520 --> 00:15:32.040]  不加不減
[00:15:32.040 --> 00:15:34.920]  即是全心遵行
[00:15:34.920 --> 00:15:38.560]  那你說我怎麼知道遵行些什麼?
[00:15:38.560 --> 00:15:39.280]  繼續說
[00:15:39.280 --> 00:15:41.400]  四章五節這樣說
[00:15:41.400 --> 00:15:42.080]  我們一起讀
[00:15:42.080 --> 00:15:42.880]  一二三
[00:15:42.880 --> 00:15:44.000]  我朝著夜無話
[00:15:44.000 --> 00:15:45.640]  我神所吩咐的
[00:15:45.640 --> 00:15:47.920]  將律例典雙教訓
[00:15:47.920 --> 00:15:48.960]  清楚教訓了
[00:15:48.960 --> 00:15:50.760]  聖經有的
[00:15:50.760 --> 00:15:51.640]  你直接可以了
[00:15:51.640 --> 00:15:52.600]  你祈禱直接可以了
[00:15:52.600 --> 00:15:54.280]  不過當然你不明白為什麼
[00:15:54.280 --> 00:15:55.440]  可以問祖祖問穆仔
[00:15:55.440 --> 00:15:56.240]  不過
[00:15:56.240 --> 00:15:57.400]  這裡告訴你
[00:15:57.400 --> 00:15:59.920]  清楚列明了
[00:15:59.920 --> 00:16:01.480]  可以跟隨了,可以嗎?
[00:16:01.480 --> 00:16:02.200]  OK,明白嗎?
[00:16:02.200 --> 00:16:03.160]  可以嗎?
[00:16:03.160 --> 00:16:05.440]  在這裡了
[00:16:05.440 --> 00:16:07.120]  沒有問題了
[00:16:07.120 --> 00:16:10.360]  有的了
[00:16:10.360 --> 00:16:11.680]  你要明白,要跟隨,很重要
[00:16:11.680 --> 00:16:13.680]  上個星期我講到
[00:16:13.680 --> 00:16:24.560]  峇里島裡面的猴子和苦況
[00:16:24.560 --> 00:16:27.440]  簡直是人生的大黑點
[00:16:27.440 --> 00:16:29.480]  我老婆被人搶眼鏡
[00:16:29.480 --> 00:16:32.000]  然後我老婆就峇里啤梨
[00:16:32.000 --> 00:16:34.760]  我老婆和我女兒都是嘔到七彩
[00:16:34.760 --> 00:16:35.600]  吃東西
[00:16:35.600 --> 00:16:37.080]  不知道為什麼我一點都沒有嘔中肥
[00:16:37.080 --> 00:16:38.600]  那兩公斤
[00:16:38.600 --> 00:16:39.640]  因為我覺得
[00:16:39.640 --> 00:16:42.480]  那些菌不夠我裡面毒
[00:16:42.480 --> 00:16:45.160]  我從小就訓練就是到處吃東西
[00:16:45.160 --> 00:16:47.040]  你嘔到差不多
[00:16:47.040 --> 00:16:48.280]  你不再嘔我就行了
[00:16:48.280 --> 00:16:49.840]  那些陰影不再出現了
[00:16:49.840 --> 00:16:50.560]  不過
[00:16:50.560 --> 00:16:52.240]  在峇里島也有些開心的事情
[00:16:52.240 --> 00:16:53.520]  我上個星期沒有講
[00:16:53.520 --> 00:16:55.320]  然後這個星期講一點點
[00:16:55.320 --> 00:16:56.640]  我玩了一個
[00:16:56.640 --> 00:16:59.000]  從來沒有玩過的亡命千秋
[00:16:59.000 --> 00:16:59.720]  可以嗎?
[00:16:59.720 --> 00:17:01.360]  是很高的
[00:17:01.360 --> 00:17:03.320]  飛出去的田裡
[00:17:03.320 --> 00:17:05.320]  如果斷了你一定會打死那些
[00:17:05.320 --> 00:17:06.160]  但是很好玩的
[00:17:06.160 --> 00:17:07.280]  有沒有玩過這隻?
[00:17:07.280 --> 00:17:08.480]  那隻獸
[00:17:08.480 --> 00:17:09.120]  沒有
[00:17:09.120 --> 00:17:10.960]  一定要玩
[00:17:10.960 --> 00:17:12.320]  你一定要玩
[00:17:12.320 --> 00:17:13.600]  真的很好玩
[00:17:13.600 --> 00:17:14.560]  那就玩吧
[00:17:14.560 --> 00:17:15.480]  有幾樣東西
[00:17:15.480 --> 00:17:16.000]  就是
[00:17:16.000 --> 00:17:17.560]  它是勾著一棵樹而已
[00:17:17.560 --> 00:17:18.800]  它不是勾著鐵的
[00:17:18.800 --> 00:17:20.320]  就是每邊勾著兩棵樹
[00:17:20.320 --> 00:17:21.320]  那棵樹不是很粗
[00:17:21.320 --> 00:17:22.560]  是很幼的
[00:17:22.560 --> 00:17:24.120]  好像椰子樹那樣
[00:17:24.120 --> 00:17:24.880]  很好玩的
[00:17:24.880 --> 00:17:25.960]  好了
[00:17:25.960 --> 00:17:27.920]  那就
[00:17:27.920 --> 00:17:28.880]  去玩的時候
[00:17:28.880 --> 00:17:30.320]  第一我看到已經很爽了
[00:17:30.320 --> 00:17:31.360]  第二呢
[00:17:31.360 --> 00:17:33.000]  它有些東西要
[00:17:33.000 --> 00:17:34.520]  很好的跟著
[00:17:34.520 --> 00:17:35.680]  設計也很好的
[00:17:35.680 --> 00:17:37.200]  第一你去到
[00:17:37.200 --> 00:17:38.160]  你要聽著它說
[00:17:38.160 --> 00:17:38.840]  就是
[00:17:38.840 --> 00:17:39.640]  這個我來的
[00:17:39.640 --> 00:17:41.240]  穿著白色T恤
[00:17:41.240 --> 00:17:43.200]  那麼它第一要選安全帶
[00:17:43.200 --> 00:17:43.560]  對不對?
[00:17:43.560 --> 00:17:44.360]  那麼我去看
[00:17:44.360 --> 00:17:45.560]  嘩!白色T恤
[00:17:45.560 --> 00:17:46.760]  當然是配搭一條
[00:17:46.760 --> 00:17:47.800]  紅色的安全帶
[00:17:47.800 --> 00:17:48.760]  漂亮吧
[00:17:48.760 --> 00:17:49.080]  是不是?
[00:17:49.080 --> 00:17:50.360]  或者藍色
[00:17:50.360 --> 00:17:51.800]  或者黃色
[00:17:51.800 --> 00:17:52.560]  那麼我去選
[00:17:52.560 --> 00:17:53.280]  接著又不是
[00:17:53.280 --> 00:17:53.840]  它說
[00:17:53.840 --> 00:17:55.200]  你要選一條安全帶
[00:17:55.200 --> 00:17:56.320]  藍色
[00:17:56.320 --> 00:17:57.760]  是跟你這件衣服一樣
[00:17:57.760 --> 00:17:58.840]  那就別人看不出
[00:17:58.840 --> 00:18:00.280]  你有安全帶囉
[00:18:00.280 --> 00:18:01.560]  是喔
[00:18:01.560 --> 00:18:03.200]  我有安全帶的
[00:18:03.200 --> 00:18:04.360]  不用怕
[00:18:04.360 --> 00:18:04.680]  好了
[00:18:04.680 --> 00:18:06.040]  一瞬間勾著
[00:18:06.040 --> 00:18:08.440]  我那個板的旁邊之後
[00:18:08.440 --> 00:18:08.760]  它說
[00:18:08.760 --> 00:18:10.920]  You don't sit too far
[00:18:10.920 --> 00:18:11.760]  from the back
[00:18:11.760 --> 00:18:13.600]  那麼因為你會向後跌
[00:18:13.600 --> 00:18:16.200]  又不可以坐得太前
[00:18:16.200 --> 00:18:17.240]  即是
[00:18:17.240 --> 00:18:17.800]  太前呢
[00:18:17.800 --> 00:18:19.160]  你會向前跌
[00:18:19.160 --> 00:18:19.960]  即是先
[00:18:19.960 --> 00:18:21.160]  properly
[00:18:21.160 --> 00:18:22.160]  tightly
[00:18:22.160 --> 00:18:22.840]  那就可以了
[00:18:22.840 --> 00:18:23.720]  做不做?
[00:18:23.720 --> 00:18:24.440]  做
[00:18:24.440 --> 00:18:25.640]  你要享受
[00:18:25.640 --> 00:18:26.320]  它的設計
[00:18:26.320 --> 00:18:27.720]  你當然要看著它
[00:18:27.720 --> 00:18:29.040]  接著它有三條繩
[00:18:29.040 --> 00:18:29.600]  但是你不要以為
[00:18:29.600 --> 00:18:31.280]  它有三條不知道怎樣繩
[00:18:31.280 --> 00:18:31.680]  它說
[00:18:31.680 --> 00:18:34.080]  You only hold these two
[00:18:34.080 --> 00:18:35.040]  not three
[00:18:35.040 --> 00:18:35.800]  我不知道為什麼
[00:18:35.800 --> 00:18:36.480]  不過
[00:18:36.480 --> 00:18:37.600]  它說聽不聽?
[00:18:37.600 --> 00:18:38.560]  聽
[00:18:38.560 --> 00:18:39.440]  那麼你一玩
[00:18:39.440 --> 00:18:40.840]  嘩!真的很好玩
[00:18:40.840 --> 00:18:42.040]  是一點都不怕的
[00:18:42.040 --> 00:18:44.160]  只要你不要向下望就行了
[00:18:44.160 --> 00:18:45.720]  你向下望呢
[00:18:45.720 --> 00:18:46.600]  真的是挺怕的
[00:18:46.600 --> 00:18:48.040]  真的很高的
[00:18:48.040 --> 00:18:48.920]  那麼玩幾下
[00:18:48.920 --> 00:18:50.520]  突然間它拉停了我
[00:18:50.520 --> 00:18:51.880]  知道為什麼嗎
[00:18:51.880 --> 00:18:53.320]  因為很多人排隊
[00:18:53.320 --> 00:18:54.440]  它說下一個
[00:18:54.440 --> 00:18:55.920]  你再玩給錢這樣
[00:18:55.920 --> 00:18:58.240]  但是我很享受
[00:18:58.240 --> 00:18:58.600]  很享受
[00:18:58.600 --> 00:19:00.640]  我想說什麼呢
[00:19:00.640 --> 00:19:02.600]  就是上帝其實創造這個世界
[00:19:02.600 --> 00:19:03.520]  都很漂亮
[00:19:03.520 --> 00:19:04.960]  準備了所有東西
[00:19:04.960 --> 00:19:07.080]  給我們去體驗
[00:19:07.080 --> 00:19:08.240]  不過很重要就是
[00:19:08.240 --> 00:19:10.760]  我們跟著祂的指示走
[00:19:10.760 --> 00:19:11.680]  行不行
[00:19:11.680 --> 00:19:13.880]  明白祂的指示
[00:19:13.880 --> 00:19:17.880]  而這樣就可以活好我們的生命
[00:19:17.880 --> 00:19:19.120]  我們一超出
[00:19:19.120 --> 00:19:20.880]  嘩!你試試不拿那幾條
[00:19:20.880 --> 00:19:22.160]  或者我不勾實
[00:19:22.160 --> 00:19:23.600]  或者我真的坐得很後
[00:19:23.600 --> 00:19:24.600]  我真的飛到後面
[00:19:24.600 --> 00:19:25.760]  是不行的
[00:19:25.760 --> 00:19:26.720]  這個要小心
[00:19:26.720 --> 00:19:27.800]  真的
[00:19:27.800 --> 00:19:29.920]  這裡說的不加不減
[00:19:29.920 --> 00:19:31.960]  清楚列明
[00:19:31.960 --> 00:19:33.600]  所以我們其中一樣
[00:19:33.600 --> 00:19:35.840]  唯一沒有陰影在巴厘島
[00:19:35.840 --> 00:19:37.440]  就是這個千秋
[00:19:37.440 --> 00:19:38.800]  我們有個千秋更過癮
[00:19:38.800 --> 00:19:41.360]  就是跟我老婆情侶一起去玩
[00:19:41.360 --> 00:19:42.360]  我免得登出來
[00:19:42.360 --> 00:19:44.520]  是牛啊
[00:19:44.520 --> 00:19:46.520]  兩個人坐在一起玩
[00:19:46.520 --> 00:19:48.640]  very sweetly
[00:19:48.640 --> 00:19:50.600]  記著我們要遵行上帝
[00:19:50.600 --> 00:19:51.440]  不單止這樣
[00:19:51.440 --> 00:19:53.400]  還有一樣東西祂說得很特別的
[00:19:53.400 --> 00:19:54.640]  是給神的指紋
[00:19:54.640 --> 00:19:56.080]  就是給你和我一起讀
[00:19:56.080 --> 00:19:57.000]  1 2 3
[00:19:57.000 --> 00:20:00.560]  「又那一大國有這樣公義的律例」
[00:20:00.560 --> 00:20:01.440]  怎樣
[00:20:01.440 --> 00:20:03.640]  上帝,感謝祂對我們戶子
[00:20:03.640 --> 00:20:06.720]  祂的神職,祢的世俗法力
[00:20:06.720 --> 00:20:08.360]  祂說這件事是給你的
[00:20:08.360 --> 00:20:09.640]  別人沒有的
[00:20:09.640 --> 00:20:10.920]  是跟隨主的人
[00:20:10.920 --> 00:20:12.600]  是禮物,是神的指紋
[00:20:12.600 --> 00:20:14.160]  是好東西,行不行?
[00:20:14.160 --> 00:20:16.080]  哪有一個國可以這樣?
[00:20:16.080 --> 00:20:17.280]  第三
[00:20:17.280 --> 00:20:19.800]  第一點的五點和三點
[00:20:19.800 --> 00:20:20.560]  是不是這樣?
[00:20:20.560 --> 00:20:21.360]  騙了你
[00:20:21.360 --> 00:20:22.840]  其他幾點?
[00:20:22.840 --> 00:20:24.840]  或者要感恩的心
[00:20:24.840 --> 00:20:26.280]  有些人說
[00:20:26.280 --> 00:20:29.760]  「嘩,這律例怎會這麼辛苦」
[00:20:29.760 --> 00:20:31.080]  其實一點都不辛苦
[00:20:31.080 --> 00:20:33.240]  很好
[00:20:33.240 --> 00:20:34.680]  十戒好不好?
[00:20:34.680 --> 00:20:36.720]  好的,孝順父母,好不好?
[00:20:36.720 --> 00:20:38.080]  好的
[00:20:38.080 --> 00:20:40.160]  十戒叫你不要殺人,好不好?
[00:20:40.160 --> 00:20:41.200]  好的
[00:20:41.200 --> 00:20:42.600]  否則會有很多命案
[00:20:42.600 --> 00:20:44.040]  叫你不要偷渡,好不好?
[00:20:44.040 --> 00:20:45.440]  好的
[00:20:45.440 --> 00:20:46.360]  情況是
[00:20:46.360 --> 00:20:48.960]  當我們領受神的誡命
[00:20:48.960 --> 00:20:50.560]  那種心情是甚麼呢?
[00:20:50.560 --> 00:20:52.000]  我不知道過年
[00:20:52.000 --> 00:20:53.320]  我們中間有沒有人
[00:20:53.320 --> 00:20:54.680]  還可以斗利是?
[00:20:54.680 --> 00:20:56.280]  舉手,好不好?
[00:20:56.280 --> 00:20:57.360]  你不斗多利是?
[00:20:57.360 --> 00:20:59.160]  你真慘,我斗了很多
[00:20:59.160 --> 00:21:01.120]  我不拿你的,不用不舉手
[00:21:01.120 --> 00:21:02.520]  有沒有人今年斗過利是?
[00:21:02.520 --> 00:21:04.040]  拿過利是,舉手
[00:21:04.040 --> 00:21:05.440]  那就自然了
[00:21:05.440 --> 00:21:06.720]  我不拿你的,不拿你的
[00:21:06.720 --> 00:21:09.600]  有沒有人今年要派利是?舉手
[00:21:09.600 --> 00:21:10.680]  好,我問大家
[00:21:10.680 --> 00:21:13.080]  派利是開心還是斗利是開心?
[00:21:13.080 --> 00:21:16.200]  都開心,對吧?
[00:21:16.200 --> 00:21:18.440]  你想清楚,是不是收利是開心?
[00:21:18.440 --> 00:21:20.640]  是,當然開心,對吧?
[00:21:20.640 --> 00:21:21.600]  那你很明白的
[00:21:21.600 --> 00:21:22.640]  特別是小朋友
[00:21:22.640 --> 00:21:23.680]  小時候
[00:21:23.680 --> 00:21:28.040]  嘩,小學不明白利是的能力有多大
[00:21:28.040 --> 00:21:29.560]  是嗎?他拿完立刻給你
[00:21:29.560 --> 00:21:30.760]  慢慢大了
[00:21:30.760 --> 00:21:32.480]  中學,嘩,收利是很開心
[00:21:32.480 --> 00:21:34.240]  除非你黑扣了利是,對吧?
[00:21:34.240 --> 00:21:35.160]  那就不服了
[00:21:35.160 --> 00:21:37.120]  大學,嘩,開心
[00:21:37.120 --> 00:21:40.640]  為甚麼?因為裡面有內容
[00:21:40.640 --> 00:21:43.240]  可以做到重要的事,明白嗎?
[00:21:43.240 --> 00:21:45.720]  神的律例典章一樣
[00:21:45.720 --> 00:21:47.280]  裡面有內容的
[00:21:47.280 --> 00:21:49.320]  不是強行要你做
[00:21:49.320 --> 00:21:51.080]  是帶來好處的
[00:21:51.080 --> 00:21:52.480]  所以你每一次有律例典章
[00:21:52.480 --> 00:21:53.920]  就好像收利是一樣
[00:21:53.920 --> 00:21:55.640]  嘩,正啊
[00:21:55.640 --> 00:21:57.040]  好過利是
[00:21:57.040 --> 00:21:58.760]  明白嗎?同不同意?
[00:21:58.760 --> 00:22:00.640]  同不同意?好像不是很同意
[00:22:00.640 --> 00:22:01.720]  同不同意?
[00:22:01.720 --> 00:22:04.280]  我不拿你的利是,同不同意?
[00:22:04.280 --> 00:22:06.200]  真是要有這種心情
[00:22:06.200 --> 00:22:08.320]  這樣很不同,的確是
[00:22:08.320 --> 00:22:10.960]  所以,不是只想得福
[00:22:10.960 --> 00:22:11.640]  神都是給的
[00:22:11.640 --> 00:22:15.760]  但是我們要有這種力量去接收
[00:22:15.760 --> 00:22:17.600]  有耐性
[00:22:17.600 --> 00:22:22.280]  我們有這種在主裡面的衛生
[00:22:22.280 --> 00:22:23.720]  並且去跟從
[00:22:23.720 --> 00:22:24.880]  好嗎?第一樣
[00:22:24.880 --> 00:22:25.720]  一味祝福
[00:22:25.720 --> 00:22:27.000]  我們跟旁邊說一句,好嗎?
[00:22:27.000 --> 00:22:29.400]  記住,一味祝福
[00:22:29.400 --> 00:22:31.000]  第二
[00:22:31.000 --> 00:22:35.080]  二字,別無異心
[00:22:35.080 --> 00:22:36.200]  好了,別無異心
[00:22:36.200 --> 00:22:38.520]  繼續說,在新命記四章
[00:22:38.520 --> 00:22:39.800]  十二和十五次這樣說
[00:22:39.800 --> 00:22:40.680]  我們一起讀,好嗎?
[00:22:40.680 --> 00:22:41.520]  一、二、三
[00:22:41.520 --> 00:22:44.360]  耶和華從火焰中對你們說話
[00:22:44.360 --> 00:22:46.320]  你們自己堅信啊
[00:22:46.320 --> 00:22:48.400]  強而有火焰燃燒
[00:22:48.400 --> 00:22:50.120]  耶和華在火燃燒
[00:22:50.120 --> 00:22:53.000]  從火中對你們說話
[00:22:53.000 --> 00:22:55.600]  你們有火焰燃燒
[00:22:55.600 --> 00:22:56.720]  這裡說得很有趣
[00:22:56.720 --> 00:22:58.400]  耶和華向你演繹
[00:22:58.400 --> 00:23:01.120]  祂沒有叫你把像丟給祂
[00:23:01.120 --> 00:23:02.560]  耶穌在我們心中
[00:23:02.560 --> 00:23:03.280]  聖靈在我們心中
[00:23:03.280 --> 00:23:06.400]  我們不用丟一個像拜耶穌
[00:23:06.400 --> 00:23:08.320]  有原因的
[00:23:08.320 --> 00:23:10.360]  不需要,你沒有什麼形象
[00:23:10.360 --> 00:23:12.640]  祂繼續說,為什麼呢?
[00:23:12.640 --> 00:23:14.560]  四章十六到十九次這樣說
[00:23:14.560 --> 00:23:15.160]  我們一起讀,好嗎?
[00:23:15.160 --> 00:23:16.040]  一、二、三
[00:23:16.040 --> 00:23:18.760]  唯恐你們敗壞自己
[00:23:18.760 --> 00:23:20.080]  雕刻偶像
[00:23:20.080 --> 00:23:41.520]  說是天上的萬象
[00:23:41.520 --> 00:23:45.080]  自己被勾引,敬拜,自貢丹
[00:23:45.080 --> 00:23:47.600]  祂說,你不要弄一些像
[00:23:47.600 --> 00:23:50.360]  在耶穌,在耶和華身上
[00:23:50.360 --> 00:23:51.800]  也不需要弄一些像
[00:23:51.800 --> 00:23:54.280]  在祂所做的萬物
[00:23:54.280 --> 00:23:57.280]  因為我們很容易被誘惑
[00:23:57.280 --> 00:23:58.280]  就這裡說
[00:23:58.280 --> 00:24:00.280]  祂做的日月升
[00:24:00.280 --> 00:24:03.320]  但是誘惑了人去敬拜
[00:24:03.320 --> 00:24:04.560]  我們今天也是
[00:24:04.560 --> 00:24:07.160]  只未老數,是吧?
[00:24:07.160 --> 00:24:09.560]  拜烏龜、拜豬
[00:24:09.560 --> 00:24:11.880]  什麼都有東西要拜的
[00:24:11.880 --> 00:24:14.440]  祂說,不要,不用
[00:24:14.440 --> 00:24:15.640]  是我做的,神話
[00:24:15.640 --> 00:24:16.200]  你跟著我
[00:24:16.200 --> 00:24:19.720]  當日祂去到迦南應去之地
[00:24:19.720 --> 00:24:20.960]  那些文化什麼都拜
[00:24:20.960 --> 00:24:23.160]  祂說,你不要,是吧?
[00:24:23.160 --> 00:24:25.320]  我們今天很多的文化
[00:24:25.320 --> 00:24:26.200]  都是很亂來
[00:24:26.200 --> 00:24:27.640]  我們不要跟
[00:24:27.640 --> 00:24:28.680]  好的事我們做
[00:24:28.680 --> 00:24:30.800]  不好的,不要跟
[00:24:30.800 --> 00:24:33.280]  警告,不要
[00:24:33.280 --> 00:24:35.920]  這樣會令到
[00:24:35.920 --> 00:24:39.040]  你本來接收神的祝福
[00:24:39.040 --> 00:24:40.640]  被斬斷,是吧?
[00:24:40.640 --> 00:24:43.000]  本來給你的,斬斷了,沒了
[00:24:43.000 --> 00:24:44.880]  是你的,你找了祂做的事
[00:24:44.880 --> 00:24:47.080]  祂怎麼給你的?你明白嗎?
[00:24:47.080 --> 00:24:48.280]  OK,我知道吧?
[00:24:48.280 --> 00:24:49.280]  我給你一封利是
[00:24:49.280 --> 00:24:50.080]  你要給我一封空的
[00:24:50.080 --> 00:24:51.200]  那就沒有了,是吧?
[00:24:51.200 --> 00:24:53.800]  是你找回上帝給你的
[00:24:53.800 --> 00:24:54.920]  很重要
[00:24:54.920 --> 00:24:56.440]  情況有些是這樣
[00:24:56.440 --> 00:24:57.640]  有的,你好像沒有
[00:24:57.640 --> 00:24:58.560]  有的,你好像沒有
[00:24:58.560 --> 00:25:00.240]  我不知道你過年
[00:25:00.240 --> 00:25:02.080]  有沒有吃糖果?
[00:25:02.080 --> 00:25:02.920]  巧克力?
[00:25:02.920 --> 00:25:05.040]  有沒有人喜歡吃糖果的?
[00:25:05.040 --> 00:25:06.000]  少少吧,是吧?
[00:25:06.000 --> 00:25:07.160]  我也挺喜歡的
[00:25:07.160 --> 00:25:08.360]  但是我平時沒有糖果吃的
[00:25:08.360 --> 00:25:10.000]  因為我老婆不買的
[00:25:10.000 --> 00:25:11.080]  但是過年不同了
[00:25:11.080 --> 00:25:12.880]  哇,在我們的辦公室
[00:25:12.880 --> 00:25:15.000]  就大把糖果隨時說「吃啊」
[00:25:15.000 --> 00:25:16.640]  是吧?當然是
[00:25:16.640 --> 00:25:18.680]  就是我很聽同事的話的
[00:25:18.680 --> 00:25:19.840]  是吧?那就吃吧
[00:25:19.840 --> 00:25:20.520]  但是很久以前
[00:25:20.520 --> 00:25:22.040]  我試過一個這樣的經驗
[00:25:22.040 --> 00:25:24.400]  有些糖果,外面有個衣紙
[00:25:24.400 --> 00:25:27.600]  裡面有一層是透明的
[00:25:27.600 --> 00:25:29.320]  一放進嘴裡就融化了
[00:25:29.320 --> 00:25:31.640]  就像那種,例如啫喱糖
[00:25:31.640 --> 00:25:32.640]  有些什麼糖是這樣的?
[00:25:32.640 --> 00:25:34.000]  大白兔糖
[00:25:34.000 --> 00:25:35.840]  如果年輕的人不知道我們說什麼
[00:25:35.840 --> 00:25:37.160]  你問問你的父母
[00:25:37.160 --> 00:25:39.080]  他們說大白兔糖
[00:25:39.080 --> 00:25:40.080]  你就知道了
[00:25:40.080 --> 00:25:41.200]  有一層透明的衣紙
[00:25:41.200 --> 00:25:42.920]  放進嘴裡就融化了,是吧?
[00:25:42.920 --> 00:25:46.200]  但是有些裡面那張紙其實是不融化的
[00:25:46.200 --> 00:25:47.920]  是什麼糖?
[00:25:47.920 --> 00:25:49.040]  隨時糖吧
[00:25:49.040 --> 00:25:51.320]  喂,我們真的是朋友來的
[00:25:51.320 --> 00:25:52.280]  還有呢
[00:25:52.280 --> 00:25:53.080]  椰子糖
[00:25:53.080 --> 00:25:54.840]  哇,太棒了
[00:25:54.840 --> 00:25:57.560]  我記得我很多年前有一次
[00:25:57.560 --> 00:25:59.160]  可能第一、二次吃
[00:25:59.160 --> 00:26:00.680]  也不知道多久
[00:26:00.680 --> 00:26:01.600]  椰子糖
[00:26:01.600 --> 00:26:03.920]  拔了外面那層
[00:26:03.920 --> 00:26:05.120]  裡面有一張白紙
[00:26:05.120 --> 00:26:05.960]  我以為是用的
[00:26:05.960 --> 00:26:07.440]  放進嘴裡
[00:26:07.440 --> 00:26:07.960]  行不行?
[00:26:07.960 --> 00:26:09.720]  那你又吃,我又吃
[00:26:09.720 --> 00:26:10.800]  跟我一起吃的那些人就覺得
[00:26:10.800 --> 00:26:11.800]  哇,好味道
[00:26:11.800 --> 00:26:14.320]  但是我絕對沒有味道
[00:26:14.320 --> 00:26:15.200]  什麼事呢?
[00:26:15.200 --> 00:26:18.080]  明明已經吃進嘴裡了,你明白嗎?
