
[00:00:00.000 --> 00:00:04.520]  各位聽眾好,我們繼續談論創世紀
[00:18:14.960 --> 00:18:16.960]  怎麼可以這樣
[00:18:16.960 --> 00:18:18.960]  以色列是國父
[00:18:18.960 --> 00:18:20.960]  信心是英雄
[00:18:20.960 --> 00:18:23.960]  應該好像我們美國的George Washington
[00:18:23.960 --> 00:18:26.960]  你去粉飾他或者去描述他的時候
[00:18:26.960 --> 00:18:28.960]  當然說到華盛頓
[00:18:28.960 --> 00:18:30.960]  他以往小時候多誠實
[00:18:30.960 --> 00:18:34.960]  多好的榜樣
[00:18:34.960 --> 00:18:38.960]  你將這些所謂的創始父的故事
[00:18:38.960 --> 00:18:40.960]  用來教下一代
[00:18:40.960 --> 00:18:44.960]  對下一代對小孩子去教他們
[00:18:44.960 --> 00:18:45.960]  我們的國父多好
[00:18:45.960 --> 00:18:46.960]  華盛頓多好
[00:18:46.960 --> 00:18:48.960]  美國多偉大等等
[00:18:48.960 --> 00:18:50.960]  無論你說的東西是真是假
[00:18:50.960 --> 00:18:53.960]  起碼都是這樣去描述
[00:18:53.960 --> 00:18:57.960]  聖經居然說到以色列的國父
[00:18:57.960 --> 00:19:00.960]  是一個這樣的人
[00:19:00.960 --> 00:19:04.960]  或者聖經說的
[00:19:04.960 --> 00:19:08.960]  以色列國家的家庭
[00:19:08.960 --> 00:19:13.960]  原來是一個這樣混亂的家庭
[00:19:13.960 --> 00:19:15.960]  其實這些有史以來
[00:19:15.960 --> 00:19:17.960]  對一些解經者
[00:19:17.960 --> 00:19:20.960]  都是一個很大的掙扎
[00:19:20.960 --> 00:19:22.960]  特別對猶太人拉比
[00:19:22.960 --> 00:19:25.960]  更加一個掙扎的道德問題
[00:19:25.960 --> 00:19:28.960]  因為我們講過這些故事要教下一代
[00:19:28.960 --> 00:19:30.960]  怎麼可能教下一代
[00:19:30.960 --> 00:19:31.960]  講這樣的故事
[00:19:31.960 --> 00:19:33.960]  所以你回去找找
[00:19:33.960 --> 00:19:34.960]  大部分的children's bible
[00:19:34.960 --> 00:19:37.960]  都不會提這些故事
[00:19:37.960 --> 00:19:38.960]  他只會提什麼
[00:19:38.960 --> 00:19:40.960]  就是我們繼續講下去的時候
[00:19:40.960 --> 00:19:42.960]  他多愛他的second wife
[00:19:42.960 --> 00:19:44.960]  就是Rachel
[00:19:44.960 --> 00:19:46.960]  就是拉傑
[00:19:46.960 --> 00:19:48.960]  講得很浪漫
[00:19:48.960 --> 00:19:50.960]  我們不會這樣教我們的小孩
[00:19:50.960 --> 00:19:53.960]  但偏偏聖經裏面卻是有這樣記載
[00:19:53.960 --> 00:19:55.960]  所以拉比
[00:19:55.960 --> 00:19:59.960]  Rabbi 猶太教的教師
[00:19:59.960 --> 00:20:03.960]  他們嘗試將這件事解釋
[00:20:03.960 --> 00:20:05.960]  譬如在18、19節
[00:20:05.960 --> 00:20:07.960]  有一個這樣的對話
[00:20:07.960 --> 00:20:10.960]  以撒說
[00:20:10.960 --> 00:20:11.960]  我在這裡
[00:20:11.960 --> 00:20:12.960]  我兒
[00:20:12.960 --> 00:20:13.960]  你是誰
[00:20:13.960 --> 00:20:15.960]  雅各approach父親的時候
[00:20:15.960 --> 00:20:17.960]  來到父親面前的時候
[00:20:17.960 --> 00:20:18.960]  他怎麼回答他
[00:20:18.960 --> 00:20:20.960]  我就是你的長子二嫂
[00:20:20.960 --> 00:20:21.960]  你吩咐我做的
[00:20:21.960 --> 00:20:22.960]  打獵的
[00:20:22.960 --> 00:20:27.960]  他們就嘗試將這件事解釋
[00:20:27.960 --> 00:20:28.960]  因為你看這兩節經文的時候
[00:20:28.960 --> 00:20:29.960]  這個對話
[00:20:29.960 --> 00:20:32.960]  怎樣看都好
[00:20:32.960 --> 00:20:36.960]  都是判他有罪
[00:20:36.960 --> 00:20:38.960]  如果你是陪審團的話
[00:20:38.960 --> 00:20:40.960]  這個是詐騙的罪
[00:20:40.960 --> 00:20:41.960]  他明明不是二嫂
[00:20:41.960 --> 00:20:43.960]  他就假扮是二嫂
[00:20:43.960 --> 00:20:46.960]  那些猶太拉比又怎麼解釋呢
[00:20:46.960 --> 00:20:48.960]  因為你知道希伯來文
[00:20:48.960 --> 00:20:49.960]  本身寫的時候
[00:20:49.960 --> 00:20:51.960]  是沒有標點符號的
[00:20:51.960 --> 00:20:53.960]  都沒有所謂的標點符號等等
[00:20:53.960 --> 00:20:56.960]  那些是要用上文下理來推斷出來的
[00:20:56.960 --> 00:20:57.960]  也沒有連接詞
[00:20:57.960 --> 00:20:59.960]  就好像英文一樣
[00:20:59.960 --> 00:21:00.960]  英文你知道一句話
[00:21:00.960 --> 00:21:02.960]  你放一個comma在哪裡
[00:21:02.960 --> 00:21:03.960]  是有很大分別的
[00:21:03.960 --> 00:21:05.960]  譬如這句話叫做
[00:21:05.960 --> 00:21:07.960]  Let's eat grandpa
[00:21:07.960 --> 00:21:09.960]  如果將一個comma沒有了的時候
[00:21:09.960 --> 00:21:13.960]  就好像我們一起吃了阿公一樣
[00:21:13.960 --> 00:21:15.960]  但其實你加一個comma的時候
[00:21:15.960 --> 00:21:16.960]  就完全不同了
[00:21:16.960 --> 00:21:19.960]  Let's eat comma grandpa
[00:21:19.960 --> 00:21:23.960]  就是叫阿公和我們一起吃飯
[00:21:23.960 --> 00:21:25.960]  Let's eat grandpa
[00:21:25.960 --> 00:21:30.960]  所以apply到希伯來文的時候
[00:21:30.960 --> 00:21:32.960]  其實都有一些這樣的描述
[00:21:32.960 --> 00:21:33.960]  所以這些拉比
[00:21:33.960 --> 00:21:35.960]  在一些猶太人的解經
[00:21:35.960 --> 00:21:36.960]  我們曾經提過
[00:21:36.960 --> 00:21:37.960]  Midrash
[00:21:37.960 --> 00:21:39.960]  就是一些interpretation裡面
[00:21:39.960 --> 00:21:41.960]  他們會怎麼去interpret這句話
[00:21:41.960 --> 00:21:45.960]  就是黃色字的標點符號
[00:21:45.960 --> 00:21:46.960]  不同了
[00:21:46.960 --> 00:21:47.960]  就是二嫂問他
[00:21:47.960 --> 00:21:49.960]  我兒
[00:21:49.960 --> 00:21:51.960]  You my son
[00:21:51.960 --> 00:21:53.960]  Who are you
[00:21:53.960 --> 00:21:54.960]  阿哥就回答他
[00:21:54.960 --> 00:21:56.960]  I am
[00:21:56.960 --> 00:21:58.960]  有沒有說謊
[00:21:58.960 --> 00:21:59.960]  沒有啊
[00:21:59.960 --> 00:22:01.960]  我真的是他兒子
[00:22:01.960 --> 00:22:02.960]  comma
[00:22:02.960 --> 00:22:03.960]  加一個comma
[00:22:03.960 --> 00:22:07.960]  你的長子是二嫂
[00:22:07.960 --> 00:22:09.960]  這樣也可以
[00:22:09.960 --> 00:22:11.960]  我們之前說過這些拉比的解經
[00:22:11.960 --> 00:22:12.960]  Midrash
[00:22:12.960 --> 00:22:14.960]  解得好的時候是有見地
[00:22:14.960 --> 00:22:16.960]  但很多時候就硬來
[00:22:16.960 --> 00:22:19.960]  就是為了美化
[00:22:19.960 --> 00:22:20.960]  國父
[00:22:20.960 --> 00:22:21.960]  瓦國
[00:22:21.960 --> 00:22:23.960]  族長
[00:22:23.960 --> 00:22:25.960]  其實上文下理都很清楚
[00:22:25.960 --> 00:22:27.960]  這些是雙方敗得
[00:22:27.960 --> 00:22:29.960]  詐騙的事
[00:22:29.960 --> 00:22:31.960]  問回那個問題
[00:22:31.960 --> 00:22:34.960]  就是聖經有沒有縱容這些罪行
[00:22:34.960 --> 00:22:37.960]  當然沒有
[00:22:37.960 --> 00:22:39.960]  你記得我們說過description
[00:22:39.960 --> 00:22:41.960]  不是prescription
[00:22:41.960 --> 00:22:43.960]  聖經記載描述的東西
[00:22:43.960 --> 00:22:46.960]  不等於聖經命令的東西
[00:22:46.960 --> 00:22:48.960]  看戲一定要看傳統
[00:22:48.960 --> 00:22:51.960]  因為你看完哈文之後的故事發展的時候
[00:22:51.960 --> 00:22:53.960]  聖經有交代
[00:22:53.960 --> 00:22:55.960]  每一個人
[00:22:55.960 --> 00:22:56.960]  四個人
[00:22:56.960 --> 00:22:57.960]  他的後果是怎樣
[00:22:57.960 --> 00:22:59.960]  譬如說到瓦國的時候
[00:22:59.960 --> 00:23:01.960]  交代瓦國的後果
[00:23:01.960 --> 00:23:02.960]  他的consequence
[00:23:02.960 --> 00:23:04.960]  詐騙案之後
[00:23:04.960 --> 00:23:05.960]  做一個騙子
[00:23:05.960 --> 00:23:06.960]  他得到的是什麼呢
[00:23:06.960 --> 00:23:09.960]  就是哥哥起殺機想追殺他
[00:23:09.960 --> 00:23:11.960]  然後瓦國就要逃命
[00:23:11.960 --> 00:23:12.960]  要流亡
[00:23:12.960 --> 00:23:15.960]  最後他得不得到上帝的祝福
[00:23:15.960 --> 00:23:17.960]  是沒有了
[00:23:17.960 --> 00:23:21.960]  若非上帝恩典他回不了家
[00:23:21.960 --> 00:23:23.960]  所以他什麼都沒有了
[00:23:23.960 --> 00:23:28.960]  並且他流落異鄉的時候
[00:23:28.960 --> 00:23:32.960]  他也沒有回來見父母
[00:23:32.960 --> 00:23:35.960]  以撒里伯加
[00:23:35.960 --> 00:23:39.960]  他沒有機會再跟他們重聚
[00:23:39.960 --> 00:23:42.960]  創世紀有點像紀錄片
[00:23:42.960 --> 00:23:44.960]  documentary
[00:23:44.960 --> 00:23:46.960]  我不知道大家喜不喜歡看
[00:23:46.960 --> 00:23:52.960]  但是一種比較另類的紀錄片
[00:23:52.960 --> 00:23:54.960]  什麼意思
[00:23:54.960 --> 00:23:56.960]  大家記錄片特別講歷史的時候
[00:23:56.960 --> 00:23:59.960]  都是想觀眾去懷緬過去的好時光
[00:23:59.960 --> 00:24:01.960]  good old days
[00:24:01.960 --> 00:24:03.960]  對嗎
[00:24:03.960 --> 00:24:06.960]  每個人最近都在講梅艷芳
[00:24:06.960 --> 00:24:09.960]  梅艷芳那套戲算是紀錄片
[00:24:09.960 --> 00:24:11.960]  起碼某程度上
[00:24:11.960 --> 00:24:13.960]  講到題材的時候
[00:24:13.960 --> 00:24:16.960]  就是讓你去懷緬過去
[00:24:16.960 --> 00:24:18.960]  特別是香港以前長大的
[00:24:18.960 --> 00:24:19.960]  見過荔園的
[00:24:19.960 --> 00:24:21.960]  去過荔園玩的
[00:24:21.960 --> 00:24:23.960]  見過你舞台的
[00:24:23.960 --> 00:24:25.960]  你看梅艷芳那套戲的時候
[00:24:25.960 --> 00:24:29.960]  你就是想拍得好一點
[00:24:29.960 --> 00:24:33.960]  回到那個good and beautiful days
[00:24:33.960 --> 00:24:36.960]  創世紀就是另類的
[00:24:36.960 --> 00:24:40.960]  因為我們講以前國父
[00:24:40.960 --> 00:24:42.960]  以前族長的故事的時候
[00:24:42.960 --> 00:24:44.960]  不是讓我們懷緬過去
[00:24:44.960 --> 00:24:47.960]  回到那些good old days
[00:24:47.960 --> 00:24:49.960]  居然是反過來告訴我們
[00:24:49.960 --> 00:24:52.960]  千萬不要回去
[00:24:52.960 --> 00:24:56.960]  因為回到以往列祖
[00:24:56.960 --> 00:24:59.960]  他們是不配上帝的簡說
[00:24:59.960 --> 00:25:02.960]  不配上帝人的
[00:25:02.960 --> 00:25:06.960]  沒有一個是worthy to be chosen
[00:25:06.960 --> 00:25:10.960]  沒有一個是worthy of God's grace
[00:25:10.960 --> 00:25:13.960]  陳述他們的情節
[00:25:13.960 --> 00:25:15.960]  選擇他們的故事的時候
[00:25:15.960 --> 00:25:18.960]  對齊整個創世紀出來的時候
[00:25:18.960 --> 00:25:19.960]  就是告訴我們
[00:25:19.960 --> 00:25:22.960]  個個都是不配
[00:25:22.960 --> 00:25:25.960]  只不過是上帝無條件的恩典
[00:25:25.960 --> 00:25:27.960]  才選擇
[00:25:27.960 --> 00:25:31.960]  選擇他們成為他的子民
[00:25:31.960 --> 00:25:34.960]  告訴後代一次又一次
[00:25:34.960 --> 00:25:39.960]  這班人是要破壞上帝的計劃
[00:25:39.960 --> 00:25:41.960]  拆散上帝的家庭
[00:25:41.960 --> 00:25:45.960]  拆散上帝的教會等等
[00:25:45.960 --> 00:25:47.960]  但是上帝在創世紀
[00:25:47.960 --> 00:25:49.960]  他是有能力在幕後
[00:25:49.960 --> 00:25:53.960]  去克制所有的障礙和人的脆弱
[00:25:53.960 --> 00:25:56.960]  可能就是這種紀錄片
[00:25:56.960 --> 00:26:01.960]  更加是我們今天要去聽
[00:26:01.960 --> 00:26:03.960]  我們今天要去看
[00:26:03.960 --> 00:26:06.960]  告訴我們原來由始至終
[00:26:06.960 --> 00:26:08.960]  都是上帝的恩典
[00:26:08.960 --> 00:26:10.960]  是我們不配
[00:26:10.960 --> 00:26:11.960]  既是不配
[00:26:11.960 --> 00:26:13.960]  卻臨到我們生命的時候
[00:26:13.960 --> 00:26:17.960]  我們怎樣做一個好的恩典的管家
[00:26:17.960 --> 00:26:20.960]  上帝的救恩臨到我們
[00:26:20.960 --> 00:26:22.960]  上帝的恩典來到我們人生的時候
[00:26:22.960 --> 00:26:25.960]  我們怎樣去看待
[00:26:25.960 --> 00:26:27.960]  你看到四個角色
[00:26:27.960 --> 00:26:31.960]  伊蘇是一個藐視上帝的恩典
[00:26:31.960 --> 00:26:36.960]  由始至終都看不到上帝在他身上有過祝福
[00:26:36.960 --> 00:26:39.960]  以撒年輕的時候
[00:26:39.960 --> 00:26:41.960]  經歷過上帝的恩典
[00:26:41.960 --> 00:26:43.960]  甚至死過生死
[00:26:43.960 --> 00:26:48.960]  年老的時候就忘記了上帝的恩典
[00:26:48.960 --> 00:26:51.960]  你看看我們都是這樣
[00:26:51.960 --> 00:26:54.960]  年輕的時候我們滿有熱誠
[00:26:54.960 --> 00:26:56.960]  年老呢
[00:26:56.960 --> 00:26:59.960]  我們的感覺
[00:26:59.960 --> 00:27:01.960]  我們的sensitivity
[00:27:01.960 --> 00:27:03.960]  完全都遲鈍了
[00:27:03.960 --> 00:27:05.960]  記起的
[00:27:05.960 --> 00:27:07.960]  年老的時候想起的是什麼
[00:27:07.960 --> 00:27:09.960]  最想要的就是
[00:27:09.960 --> 00:27:11.960]  我的享受
[00:27:11.960 --> 00:27:13.960]  以撒
[00:27:13.960 --> 00:27:15.960]  尼伯格
[00:27:15.960 --> 00:27:21.960]  詐騙案的始作俑者
[00:27:21.960 --> 00:27:23.960]  欺凌弱者的
[00:27:23.960 --> 00:27:27.960]  為求目的不擇手段
[00:27:27.960 --> 00:27:30.960]  不願意用信心來信服
[00:27:30.960 --> 00:27:33.960]  反而用自己的方法
[00:27:33.960 --> 00:27:36.960]  來逼上帝出手
[00:27:36.960 --> 00:27:40.960]  以為自己的方法能夠取代上帝
[00:27:40.960 --> 00:27:42.960]  雅各更加不用說
[00:27:42.960 --> 00:27:44.960]  本身就是行騙
[00:27:44.960 --> 00:27:46.960]  去搶奪上帝的祝福
[00:27:46.960 --> 00:27:51.960]  想獨過來霸佔上帝的恩典
[00:27:51.960 --> 00:27:54.960]  恩典就變成了自己的結局
[00:27:54.960 --> 00:27:56.960]  他自己享受
[00:27:56.960 --> 00:27:58.960]  他自己拿回來的
[00:27:58.960 --> 00:28:01.960]  而不是以信心來接受
[00:28:01.960 --> 00:28:04.960]  我相信新約裡面有很多不同的經文
[00:28:04.960 --> 00:28:06.960]  都是嘗試去再詮釋
[00:28:06.960 --> 00:28:08.960]  去看回這些故事
[00:28:08.960 --> 00:28:10.960]  羅馬書第九章就是這樣
[00:28:10.960 --> 00:28:13.960]  羅馬書第九章一直說的是以色列的列祖的問題
[00:28:13.960 --> 00:28:15.960]  就是講到揀選恩典的時候
[00:28:15.960 --> 00:28:17.960]  十六節保羅說什麼
[00:28:17.960 --> 00:28:19.960]  他說這樣看來既不是出於仁義
[00:28:19.960 --> 00:28:22.960]  上帝揀選不是出於仁義
[00:28:22.960 --> 00:28:25.960]  因為沒有一個人是配受上帝的恩典
[00:28:25.960 --> 00:28:27.960]  以素當然不會
[00:28:27.960 --> 00:28:31.960]  雅各更加不應該得到上帝的恩典
[00:28:31.960 --> 00:28:34.960]  既不是出於仁義也不是出於人為
[00:28:34.960 --> 00:28:36.960]  原文是奔跑
[00:28:36.960 --> 00:28:38.960]  旨在於誰呢
[00:28:38.960 --> 00:28:41.960]  是對我們發憐憫的上帝
[00:28:41.960 --> 00:28:48.960]  不是上帝自己主動去愛和去恩待我們的話
[00:28:48.960 --> 00:28:50.960]  我們就是滅亡的人
[00:28:50.960 --> 00:28:52.960]  剛剛一個星期過了
[00:28:52.960 --> 00:28:54.960]  聖誕節
[00:28:54.960 --> 00:28:56.960]  最大感恩的事是什麼呢
[00:28:56.960 --> 00:28:58.960]  如果看聖經的話
[00:28:58.960 --> 00:29:01.960]  不只是我們今天有房子住
[00:29:01.960 --> 00:29:03.960]  有兒有女等等這些事
[00:29:03.960 --> 00:29:05.960]  最大的恩典
[00:29:05.960 --> 00:29:08.960]  原來就是上帝對我們的救恩
[00:29:08.960 --> 00:29:10.960]  本身是不配
[00:29:10.960 --> 00:29:12.960]  但是卻臨到我們
[00:29:12.960 --> 00:29:14.960]  如果臨到我們的話
[00:29:14.960 --> 00:29:16.960]  我們接受了上帝的恩典的話
[00:29:16.960 --> 00:29:20.960]  我們應該怎樣去重整我們的生命方向
[00:29:20.960 --> 00:29:25.960]  結束的時候我想用保羅一段話來結束
[00:29:25.960 --> 00:29:27.960]  提摩他前說
[00:29:27.960 --> 00:29:31.960]  也是保羅試圖保羅練腦的時候留下的一句話
[00:29:31.960 --> 00:29:34.960]  想起上帝的恩典他說什麼呢
[00:29:34.960 --> 00:29:37.960]  我感謝那次我力量的
[00:29:37.960 --> 00:29:40.960]  是我們的主耶穌基督因為他
[00:29:40.960 --> 00:29:43.960]  因為我有眾神派我服侍他
[00:29:43.960 --> 00:29:46.960]  我從前是褻瀆神
[00:29:46.960 --> 00:29:48.960]  是迫害人的是凌辱人的
[00:29:48.960 --> 00:29:51.960]  然而我還蒙了憐憫
[00:29:51.960 --> 00:29:53.960]  因為我是在不信的時候
[00:29:53.960 --> 00:29:55.960]  在無知的時候所做
[00:29:55.960 --> 00:29:57.960]  我們主的恩典
[00:29:57.960 --> 00:30:01.960]  隨著主基督耶穌的信心和愛心
[00:30:01.960 --> 00:30:04.960]  在我身上在我生命裡面越發的增加
[00:30:04.960 --> 00:30:08.960]  耶穌基督降世為要拯救罪人
[00:30:08.960 --> 00:30:10.960]  這話是可信
[00:30:10.960 --> 00:30:12.960]  值得完全接受
[00:30:12.960 --> 00:30:14.960]  在罪人之中
[00:30:14.960 --> 00:30:17.960]  我是罪魁
[00:30:17.960 --> 00:30:19.960]  the worst
[00:30:19.960 --> 00:30:21.960]  可惜
[00:30:21.960 --> 00:30:23.960]  我既然蒙了恩典
[00:30:23.960 --> 00:30:26.960]  好讓基督耶穌在我這罪魁身上
[00:30:26.960 --> 00:30:28.960]  顯明他完全的忍耐
[00:30:28.960 --> 00:30:32.960]  給後來信他永生的人作榜樣
[00:30:32.960 --> 00:30:34.960]  願尊貴榮耀
[00:30:34.960 --> 00:30:36.960]  歸給我們萬世的君子
[00:30:36.960 --> 00:30:39.960]  上帝的恩典臨到我們
[00:30:39.960 --> 00:30:42.960]  應該重整我們的人生
[00:30:42.960 --> 00:30:45.960]  重整我們的價值觀
[00:30:45.960 --> 00:30:50.960]  讓我們回應上帝的恩典
[00:30:50.960 --> 00:30:52.960]  好好侍奉
[00:30:52.960 --> 00:30:54.960]  可以同心抵抗基督
[00:30:54.960 --> 00:30:56.960]  主我們多謝你
[00:30:56.960 --> 00:30:58.960]  因為你自己的話語
[00:30:58.960 --> 00:31:00.960]  會再一次提醒
[00:31:00.960 --> 00:31:02.960]  靠你的聖靈來教導我們
[00:31:02.960 --> 00:31:05.960]  讓我們知道我們自己的恩典
[00:31:05.960 --> 00:31:07.960]  一個我們不配受的恩典
[00:31:07.960 --> 00:31:09.960]  既然臨到我們的時候
[00:31:09.960 --> 00:31:11.960]  怎樣應該改變我們的方向
[00:31:11.960 --> 00:31:13.960]  我們所追求的東西
[00:31:13.960 --> 00:31:15.960]  我們捍衛滿足的東西
[00:31:15.960 --> 00:31:18.960]  讓上帝你親自管教我們
[00:31:18.960 --> 00:31:21.960]  讓我們不是輕看藐視你的恩典
[00:31:21.960 --> 00:31:24.960]  也讓我們以信心來接受之後
[00:31:24.960 --> 00:31:25.960]  我們的生命方向
[00:31:25.960 --> 00:31:28.960]  我們的價值觀能夠被改變
[00:31:28.960 --> 00:31:31.960]  讓我們好好侍奉敬拜你
[00:31:31.960 --> 00:31:33.960]  知道我們這個名分
[00:31:33.960 --> 00:31:34.960]  能夠成為你的兒女
[00:31:34.960 --> 00:31:37.960]  有很多舞弊是永恆的福分
[00:31:37.960 --> 00:31:39.960]  我們感恩讚美
[00:31:39.960 --> 00:31:40.960]  祈禱奉祖明
