
[00:00:00.000 --> 00:00:13.260]  請問你到底把神放在一個什麼位置?
[00:21:41.100 --> 00:21:43.700]  而且她是擦耶穌的腳
[00:21:43.700 --> 00:21:46.100]  因為當時那些人吃飯
[00:21:46.100 --> 00:21:49.100]  是頭半餓
[00:21:49.100 --> 00:21:50.900]  頭向著桌子
[00:21:50.900 --> 00:21:52.900]  腳伸了出來
[00:21:52.900 --> 00:21:56.700]  所以她很容易走近耶穌的腳邊
[00:21:56.700 --> 00:21:58.500]  抹耶穌的腳
[00:21:58.500 --> 00:22:04.100]  然後她用自己的頭髮去擦
[00:22:04.100 --> 00:22:07.700]  有哪個女士不疼自己的頭髮
[00:22:07.700 --> 00:22:10.900]  你見到那些女士梳頭都梳很久
[00:22:10.900 --> 00:22:12.900]  頭髮吹得很漂亮
[00:22:12.900 --> 00:22:14.300]  很整齊
[00:22:14.300 --> 00:22:17.700]  因為她的頭髮要很漂亮才能見到人
[00:22:17.700 --> 00:22:20.700]  我的頭髮怎麼可以用來擦別人的腳呢
[00:22:20.700 --> 00:22:21.900]  特別是腳
[00:22:21.900 --> 00:22:25.500]  當時走那些很多風沙的地方
[00:22:25.500 --> 00:22:27.700]  全部都是泥沙
[00:22:27.700 --> 00:22:29.100]  去擦別人的腳
[00:22:29.100 --> 00:22:31.100]  有沒有搞錯
[00:22:31.100 --> 00:22:33.900]  但是瑪利亞願意
[00:22:33.900 --> 00:22:42.700]  她願意用她最漂亮的頭髮去擦耶穌的腳
[00:22:42.700 --> 00:22:44.900]  耶穌怎麼說
[00:22:44.900 --> 00:22:48.100]  祂說你們說什麼周仔窮人
[00:22:48.100 --> 00:22:51.900]  你們常有窮人和你們一起
[00:22:51.900 --> 00:22:56.500]  只是你們不常有我
[00:22:56.500 --> 00:22:58.900]  他們不知道耶穌很快
[00:22:58.900 --> 00:23:02.900]  就要走上十字架的道路
[00:23:02.900 --> 00:23:04.900]  所以這個女人
[00:23:04.900 --> 00:23:08.900]  是抓住最寶貴的機會
[00:23:08.900 --> 00:23:13.300]  她及時作在耶穌身上
[00:23:13.300 --> 00:23:15.500]  所以耶穌吩咐他們
[00:23:15.500 --> 00:23:19.100]  祂說你們無論去哪個地方傳福音
[00:23:19.100 --> 00:23:24.900]  都要說這個女人在我身上所作的事
[00:23:24.900 --> 00:23:28.900]  因為她是為我安葬的事
[00:23:28.900 --> 00:23:32.700]  如先敲在我身上
[00:23:32.700 --> 00:23:35.700]  耶穌知道當祂死了之後
[00:23:35.700 --> 00:23:41.300]  沒辦法在祂身上敲這些香膏
[00:23:41.300 --> 00:23:44.500]  因為一個猶太人過世之後
[00:23:44.500 --> 00:23:48.100]  習慣在祂身上擦香膏
[00:23:48.100 --> 00:23:51.300]  然後包一些果絲布
[00:23:51.300 --> 00:23:54.500]  但是當耶穌在十字架上搬下來的時候
[00:23:54.500 --> 00:23:55.900]  太匆忙了
[00:23:55.900 --> 00:23:58.300]  因為一定要在日落之前
[00:23:58.300 --> 00:24:03.900]  將祂安葬不可以在日落之後才做
[00:24:03.900 --> 00:24:09.700]  所以就很匆忙的把祂擺在姐的墳墓裡
[00:24:09.700 --> 00:24:12.100]  所以到七天的頭一天
[00:24:12.100 --> 00:24:18.300]  那幾個婦女是帶著香膏來上高耶穌的
[00:24:18.300 --> 00:24:20.900]  誰知道耶穌已經復活
[00:24:20.900 --> 00:24:23.100]  所以是沒有機會
[00:24:23.100 --> 00:24:24.900]  唯有一個人
[00:24:24.900 --> 00:24:27.300]  一個人愛耶穌
[00:24:27.300 --> 00:24:31.100]  所以祂能夠高耶穌
[00:24:31.100 --> 00:24:32.700]  各位弟兄姊妹
[00:24:32.700 --> 00:24:39.100]  原來我們很需要一個很熱烈愛神的心
[00:24:39.100 --> 00:24:40.900]  當你愛神
[00:24:40.900 --> 00:24:44.300]  神就在你生命裡面能夠影響你
[00:24:44.300 --> 00:24:45.500]  你做的事
[00:24:45.500 --> 00:24:46.900]  你做的決定
[00:24:46.900 --> 00:24:48.100]  你的選擇
[00:24:48.100 --> 00:24:49.900]  你各方面
[00:24:49.900 --> 00:24:53.900]  你會聽到神的指示
[00:24:53.900 --> 00:24:57.500]  你會跟神的心意去行
[00:24:57.500 --> 00:25:01.100]  所以這個是我們基督徒生活裡面
[00:25:01.100 --> 00:25:05.100]  一個很重要的準則
[00:25:05.100 --> 00:25:06.900]  我有一個感動
[00:25:06.900 --> 00:25:09.300]  就預備在2024年
[00:25:09.300 --> 00:25:11.100]  和大家分享
[00:25:11.100 --> 00:25:15.500]  我們基督徒生命裡面的一些準則
[00:25:15.500 --> 00:25:17.300]  第一個準則
[00:25:17.300 --> 00:25:20.100]  就是你和神有多近
[00:25:20.100 --> 00:25:22.700]  你和耶穌有多近
[00:25:22.700 --> 00:25:25.300]  當你越敬重耶穌
[00:25:25.300 --> 00:25:27.700]  當你越愛耶穌
[00:25:27.700 --> 00:25:33.100]  當你越把耶穌擺在一個很重要的位置上面的時候
[00:25:33.100 --> 00:25:39.500]  耶穌就對你的生命有一份的影響力
[00:25:39.500 --> 00:25:42.900]  你會按耶穌的教導
[00:25:42.900 --> 00:25:46.700]  你會按耶穌的吩咐去行
[00:25:46.700 --> 00:25:48.300]  我多期望
[00:25:48.300 --> 00:25:53.300]  你就是一個跟耶穌 愛耶穌
[00:25:53.300 --> 00:25:56.700]  聽耶穌話的信徒
[00:25:56.700 --> 00:25:58.900]  願天父祝福你
