
[00:00:00.000 --> 00:00:06.080]  今天的訊息 我們就回到針研
[00:20:37.060 --> 00:20:39.060]  找使者到處去
[00:20:39.060 --> 00:20:43.060]  巡遊全國
[00:20:43.060 --> 00:20:45.060]  去找出
[00:20:45.060 --> 00:20:47.060]  誰是最快樂滿足的人
[00:20:47.060 --> 00:20:51.060]  隔了一段日子之後
[00:20:51.060 --> 00:20:53.060]  這班使者
[00:20:53.060 --> 00:20:55.060]  回來回覆說
[00:20:55.060 --> 00:20:57.060]  找到一個最快樂滿足的人
[00:20:57.060 --> 00:21:01.060]  國王就很開心
[00:21:01.060 --> 00:21:03.060]  快點叫他來
[00:21:03.060 --> 00:21:05.060]  穿上他的衣服
[00:21:05.060 --> 00:21:07.060]  就可以成為最快樂滿足的人
[00:21:07.060 --> 00:21:09.060]  但是使者
[00:21:09.060 --> 00:21:11.060]  有點難為情地說
[00:21:11.060 --> 00:21:15.060]  皇上
[00:21:15.060 --> 00:21:17.060]  有一個困難
[00:21:17.060 --> 00:21:19.060]  是解決不了的
[00:21:19.060 --> 00:21:21.060]  皇帝就說
[00:21:21.060 --> 00:21:23.060]  什麼困難呢?
[00:21:23.060 --> 00:21:25.060]  這個
[00:21:25.060 --> 00:21:27.060]  最快樂滿足的人
[00:21:27.060 --> 00:21:29.060]  他沒有穿上衣服
[00:21:29.060 --> 00:21:33.060]  大家明白這個故事嗎?
[00:21:33.060 --> 00:21:35.060]  故事說完了
[00:21:35.060 --> 00:21:39.060]  這個皇帝
[00:21:39.060 --> 00:21:41.060]  可不可以成為最快樂滿足的人呢?
[00:21:41.060 --> 00:21:45.060]  沒有
[00:21:45.060 --> 00:21:47.060]  最快樂滿足的人
[00:21:47.060 --> 00:21:49.060]  不可以把衣服給他
[00:21:49.060 --> 00:21:51.060]  最快樂滿足的人
[00:21:51.060 --> 00:21:53.060]  不可以
[00:21:53.060 --> 00:21:59.060]  這個故事
[00:21:59.060 --> 00:22:01.060]  是帶出一個
[00:22:01.060 --> 00:22:03.060]  都符合聖經教導的
[00:22:03.060 --> 00:22:05.060]  一個訊息
[00:22:05.060 --> 00:22:07.060]  就是如果我們的快樂滿足是靠外表的東西
[00:22:07.060 --> 00:22:09.060]  外表的事物
[00:22:09.060 --> 00:22:11.060]  我們會很失望
[00:22:11.060 --> 00:22:13.060]  就算我們得到那些
[00:22:13.060 --> 00:22:15.060]  外表的東西
[00:22:15.060 --> 00:22:17.060]  其實未必真正有滿足快樂
[00:22:17.060 --> 00:22:19.060]  真正的滿足快樂
[00:22:19.060 --> 00:22:21.060]  唯有神賜給我們
[00:22:21.060 --> 00:22:23.060]  是神的恩典
[00:22:23.060 --> 00:22:25.060]  這種神所賜的恩典
[00:22:25.060 --> 00:22:27.060]  滿足
[00:22:27.060 --> 00:22:29.060]  是令到我們心裡有真正的滿足
[00:22:29.060 --> 00:22:31.060]  這樣我們才能夠滿足快樂
[00:22:31.060 --> 00:22:39.060]  在我們每日的生活當中
[00:22:39.060 --> 00:22:41.060]  無論你在學校也好
[00:22:41.060 --> 00:22:43.060]  在公司也好
[00:22:43.060 --> 00:22:45.060]  在教會也好
[00:22:45.060 --> 00:22:47.060]  在家裡也好
[00:22:47.060 --> 00:22:49.060]  我們會毫不費力
[00:22:49.060 --> 00:22:51.060]  很容易
[00:22:51.060 --> 00:22:53.060]  很容易就找到很多
[00:22:53.060 --> 00:22:55.060]  令到我們不滿意
[00:22:55.060 --> 00:22:57.060]  不滿足的事
[00:22:57.060 --> 00:22:59.060]  最容易
[00:22:59.060 --> 00:23:01.060]  不滿足的事
[00:23:01.060 --> 00:23:03.060]  我們每天都遇到很多
[00:23:03.060 --> 00:23:09.060]  但是我們千萬不要這樣做
[00:23:09.060 --> 00:23:11.060]  如果你習慣這樣做
[00:23:11.060 --> 00:23:13.060]  你現在要改
[00:23:13.060 --> 00:23:15.060]  不要去
[00:23:15.060 --> 00:23:17.060]  花精神
[00:23:17.060 --> 00:23:19.060]  或者毫不費力也好
[00:23:19.060 --> 00:23:21.060]  不要刻意去找
[00:23:21.060 --> 00:23:23.060]  這些令我們不滿足
[00:23:23.060 --> 00:23:25.060]  不滿意的事
[00:23:25.060 --> 00:23:27.060]  相反
[00:23:27.060 --> 00:23:29.060]  我們要刻意
[00:23:29.060 --> 00:23:31.060]  去找出一些
[00:23:31.060 --> 00:23:33.060]  令到我們滿足快樂的事
[00:23:33.060 --> 00:23:37.060]  你試一下這樣做
[00:23:37.060 --> 00:23:39.060]  這個不是心理作用
[00:23:39.060 --> 00:23:41.060]  當你這樣做的時候
[00:23:41.060 --> 00:23:43.060]  你會發覺在不美滿
[00:23:43.060 --> 00:23:45.060]  不完美的生活當中
[00:23:45.060 --> 00:23:47.060]  在不完美的人群當中
[00:23:47.060 --> 00:23:49.060]  你仍然會找到
[00:23:49.060 --> 00:23:51.060]  真的會滿足快樂的事
[00:23:51.060 --> 00:23:53.060]  特別在家庭當中
[00:23:53.060 --> 00:24:03.060]  弟兄姊妹
[00:24:03.060 --> 00:24:05.060]  我們應該好好去
[00:24:05.060 --> 00:24:07.060]  去審查一下
[00:24:07.060 --> 00:24:09.060]  去為我們自己
[00:24:09.060 --> 00:24:11.060]  現今的生命或者生活
[00:24:11.060 --> 00:24:13.060]  去點數
[00:24:13.060 --> 00:24:15.060]  好像人家貨倉
[00:24:15.060 --> 00:24:17.060]  點數一樣
[00:24:17.060 --> 00:24:19.060]  你看看積存了些什麼
[00:24:19.060 --> 00:24:21.060]  你現在擁有了些什麼
[00:24:21.060 --> 00:24:23.060]  我的意思是
[00:24:23.060 --> 00:24:25.060]  在我們生活當中
[00:24:25.060 --> 00:24:27.060]  我們是擁有
[00:24:27.060 --> 00:24:29.060]  物質的東西多
[00:24:29.060 --> 00:24:31.060]  還是家庭和諧的東西多
[00:24:31.060 --> 00:24:35.060]  你去數一下
[00:24:35.060 --> 00:24:37.060]  我們在物質方面
[00:24:37.060 --> 00:24:39.060]  豐富些還是屬靈方面的東西
[00:24:39.060 --> 00:24:41.060]  呢
[00:24:41.060 --> 00:24:45.060]  我相信這樣是不難
[00:24:45.060 --> 00:24:47.060]  去數出來
[00:24:47.060 --> 00:24:51.060]  當你數到的時候
[00:24:51.060 --> 00:24:53.060]  我們還要去
[00:24:53.060 --> 00:24:55.060]  再想一下
[00:24:55.060 --> 00:24:57.060]  再去審查一下
[00:24:57.060 --> 00:24:59.060]  就是我們願意
[00:24:59.060 --> 00:25:01.060]  犧牲些什麼
[00:25:01.060 --> 00:25:03.060]  在某一方面做一些犧牲
[00:25:03.060 --> 00:25:05.060]  或者減少
[00:25:05.060 --> 00:25:07.060]  為了能夠改善我們和神的關係
[00:25:07.060 --> 00:25:09.060]  為了能夠改善和家人的關係
[00:25:09.060 --> 00:25:11.060]  你願意放下些什麼
[00:25:11.060 --> 00:25:13.060]  或者犧牲些什麼
[00:25:13.060 --> 00:25:15.060]  這個很值得
[00:25:15.060 --> 00:25:17.060]  我們去想一下
[00:25:17.060 --> 00:25:19.060]  鼓勵你
[00:25:19.060 --> 00:25:21.060]  在這個禮拜裡面
[00:25:21.060 --> 00:25:23.060]  多想一下這兩方面
[00:25:23.060 --> 00:25:25.060]  我們要做些什麼
[00:25:25.060 --> 00:25:27.060]  犧牲些什麼
[00:25:27.060 --> 00:25:29.060]  可以能夠和神
[00:25:29.060 --> 00:25:31.060]  有更好的關係
[00:25:31.060 --> 00:25:33.060]  可以和家人有更和諧的生活
[00:25:37.060 --> 00:25:39.060]  我鼓勵你回去想一下
[00:25:39.060 --> 00:25:41.060]  最後
[00:25:41.060 --> 00:25:43.060]  我就讀這個
[00:25:43.060 --> 00:25:45.060]  提摩太前書六章的
[00:25:45.060 --> 00:25:47.060]  一些經文來作結束
[00:25:47.060 --> 00:25:51.060]  提摩太前書六章六節
[00:25:51.060 --> 00:25:55.060]  敬虔加上知足
[00:25:55.060 --> 00:25:57.060]  敬虔加上知足
[00:25:57.060 --> 00:25:59.060]  的心便是大利了
[00:25:59.060 --> 00:26:01.060]  第七節
[00:26:01.060 --> 00:26:03.060]  因為我們沒有帶什麼
[00:26:03.060 --> 00:26:05.060]  到世上來,也不能帶什麼去
[00:26:05.060 --> 00:26:07.060]  第八節
[00:26:07.060 --> 00:26:09.060]  只要有衣有食
[00:26:09.060 --> 00:26:11.060]  就當知足
[00:26:11.060 --> 00:26:13.060]  第十節
[00:26:13.060 --> 00:26:15.060]  貪財是萬惡之根
[00:26:15.060 --> 00:26:17.060]  有人貪戀錢財
[00:26:17.060 --> 00:26:19.060]  就被引誘
[00:26:19.060 --> 00:26:21.060]  來了真道
[00:26:21.060 --> 00:26:23.060]  用許多仇苦
[00:26:23.060 --> 00:26:25.060]  把自己刺透了
[00:26:25.060 --> 00:26:27.060]  這些經文沒有打在這裡
[00:26:27.060 --> 00:26:29.060]  是我多加讀出來
[00:26:29.060 --> 00:26:31.060]  讀出來給大家
[00:26:31.060 --> 00:26:33.060]  大家都會很熟
[00:26:33.060 --> 00:26:35.060]  但是希望你能夠
[00:26:35.060 --> 00:26:37.060]  去想一下這些經文所說的
[00:26:37.060 --> 00:26:39.060]  想一下我們的滿足
[00:26:39.060 --> 00:26:41.060]  在哪裡來
[00:26:41.060 --> 00:26:43.060]  我們的滿足
[00:26:43.060 --> 00:26:45.060]  是在神那裡而來
[00:26:45.060 --> 00:26:47.060]  我們一起祈禱
[00:26:47.060 --> 00:26:51.060]  慈悲人愛天父
[00:26:51.060 --> 00:26:53.060]  我們感謝你留下寶貴的
[00:26:53.060 --> 00:26:55.060]  說話和教導
[00:26:55.060 --> 00:26:57.060]  讓我們今天將你的教導放在心裡
[00:26:57.060 --> 00:26:59.060]  讓我們能夠
[00:26:59.060 --> 00:27:01.060]  靠著你的話語
[00:27:01.060 --> 00:27:03.060]  我們能夠經歷到
[00:27:03.060 --> 00:27:05.060]  你賜給我們的滿足
[00:27:05.060 --> 00:27:07.060]  快樂
[00:27:07.060 --> 00:27:09.060]  求你幫助我們
[00:27:09.060 --> 00:27:11.060]  讓我們在生活裡
[00:27:11.060 --> 00:27:13.060]  特別在家庭裡
[00:27:13.060 --> 00:27:15.060]  能夠享受到神賜給我們的和諧
[00:27:15.060 --> 00:27:17.060]  滿足
[00:27:17.060 --> 00:27:19.060]  讓我們更加曉得敬畏你
[00:27:19.060 --> 00:27:21.060]  侍奉你
[00:27:21.060 --> 00:27:23.060]  我們這樣祈禱奉耶穌基督的聖名
[00:27:23.060 --> 00:27:25.060]  阿們
