
[00:00:00.000 --> 00:00:02.780]  很高興在套年的第一個主日
[00:15:24.280 --> 00:15:26.240]  大家想一下
[00:15:26.240 --> 00:15:28.320]  你這個居住環境是多麼好的
[00:15:28.320 --> 00:15:29.640]  這裡的居住環境
[00:15:29.640 --> 00:15:30.800]  走吧
[00:15:30.800 --> 00:15:31.600]  行
[00:15:31.600 --> 00:15:32.280]  最多人說
[00:15:32.280 --> 00:15:33.640]  就是交通不方便
[00:15:33.640 --> 00:15:34.280]  最多人說
[00:15:34.280 --> 00:15:35.280]  就是交通不方便
[00:15:35.280 --> 00:15:36.960]  什麼交通
[00:15:36.960 --> 00:15:38.160]  自己立刻去學車
[00:15:38.160 --> 00:15:39.480]  買一輛私家車就行了
[00:15:39.480 --> 00:15:40.440]  自己去學車
[00:15:40.440 --> 00:15:41.240]  買私家車
[00:15:41.240 --> 00:15:42.720]  這裡養車不貴的
[00:15:42.720 --> 00:15:44.080]  這裡養車不貴的
[00:15:44.080 --> 00:15:46.080]  你可以泊在自己家門口
[00:15:46.080 --> 00:15:47.640]  你可以停在自己家門口
[00:15:47.640 --> 00:15:50.080]  你香港人可以泊車在自己家門口
[00:15:50.080 --> 00:15:52.760]  你在香港可以停車在門口嗎
[00:15:52.760 --> 00:15:54.560]  你泊車在自己家門口
[00:15:54.560 --> 00:15:56.000]  停在自己家門口
[00:15:56.000 --> 00:15:56.720]  上班
[00:15:56.720 --> 00:15:58.040]  我每天都上班
[00:15:58.040 --> 00:15:59.560]  會去上班
[00:15:59.560 --> 00:16:02.040]  我跳上車根本不用穿大褸
[00:16:02.040 --> 00:16:03.200]  他跳上車
[00:16:03.200 --> 00:16:04.560]  開車開到公司門口
[00:16:04.560 --> 00:16:05.160]  又下車
[00:16:05.160 --> 00:16:06.640]  然後就進去
[00:16:06.640 --> 00:16:08.040]  開車停在公司門口
[00:16:08.040 --> 00:16:10.960]  我太太說不用穿大褸出門嗎
[00:16:10.960 --> 00:16:12.920]  他太太說
[00:16:12.920 --> 00:16:13.920]  Andy不用穿大褸
[00:16:13.920 --> 00:16:14.680]  我說不用
[00:16:14.680 --> 00:16:15.760]  去到門口
[00:16:15.760 --> 00:16:17.240]  他說不需要在門口
[00:16:17.240 --> 00:16:18.960]  香港有沒有這樣的福氣
[00:16:18.960 --> 00:16:20.160]  香港有這樣的福氣嗎
[00:16:20.160 --> 00:16:21.280]  你逼地鐵
[00:16:21.280 --> 00:16:21.960]  你要去幾點
[00:16:21.960 --> 00:16:24.320]  你轉車的時候要用100米
[00:16:24.320 --> 00:16:25.880]  9秒9速度去轉車
[00:16:25.880 --> 00:16:26.400]  知道嗎
[00:16:26.400 --> 00:16:27.480]  你轉車的時候
[00:16:27.480 --> 00:16:28.880]  真的要100米衝刺
[00:16:28.880 --> 00:16:32.080]  不然你不夠人搬進去地鐵
[00:16:32.080 --> 00:16:34.720]  不然的話你就擠不進去地鐵
[00:16:34.720 --> 00:16:36.400]  這個是好的
[00:16:36.400 --> 00:16:38.800]  問題是你用什麼角度去看
[00:16:38.800 --> 00:16:40.200]  問題是你用什麼角度去看
[00:16:40.200 --> 00:16:42.160]  我們要學會
[00:16:42.160 --> 00:16:42.800]  以前說過
[00:16:42.800 --> 00:16:44.560]  英國是慢活
[00:16:44.560 --> 00:16:46.360]  慢活
[00:16:46.360 --> 00:16:47.800]  很慢的生活
[00:16:47.800 --> 00:16:48.360]  OK
[00:16:48.360 --> 00:16:50.440]  因為英國是很慢的生活
[00:16:50.440 --> 00:16:51.760]  這句話很潮的
[00:16:51.760 --> 00:16:54.040]  但你可能沒聽過
[00:16:54.040 --> 00:16:55.560]  是我的老人家才聽過
[00:16:55.560 --> 00:16:57.560]  這些老人家也聽過
[00:16:57.560 --> 00:16:58.520]  你們去Welcome course
[00:16:58.520 --> 00:17:00.680]  有沒有教你慢活
[00:17:00.680 --> 00:17:01.800]  有嗎
[00:17:01.800 --> 00:17:03.360]  我以為教你弄蛋糕
[00:17:03.360 --> 00:17:06.120]  吃下高級茶
[00:17:06.120 --> 00:17:12.520]  下次找我來教你怎樣慢活
[00:17:12.520 --> 00:17:15.640]  下次Angelo就會教你怎樣慢活
[00:17:15.640 --> 00:17:16.240]  對
[00:17:16.240 --> 00:17:18.480]  這樣就翻譯得全神
[00:17:18.480 --> 00:17:19.000]  真的
[00:17:19.000 --> 00:17:20.640]  你要學
[00:17:20.640 --> 00:17:22.080]  原來你慢一點
[00:17:22.080 --> 00:17:23.600]  人是健康一點
[00:17:23.600 --> 00:17:25.720]  原來我們慢一點
[00:17:25.720 --> 00:17:27.080]  人是健康一些的
[00:17:27.080 --> 00:17:28.720]  那你就
[00:17:28.720 --> 00:17:29.880]  真人不是開玩笑
[00:17:29.880 --> 00:17:30.800]  這是真的
[00:17:30.800 --> 00:17:32.960]  身臣內地是慢一點
[00:17:32.960 --> 00:17:33.840]  心跳也會慢一點
[00:17:33.840 --> 00:17:35.200]  心跳沒那麼快
[00:17:35.200 --> 00:17:35.920]  心跳也會慢一點
[00:17:35.920 --> 00:17:37.080]  精神沒那麼緊張
[00:17:37.080 --> 00:17:37.920]  精神也沒那麼緊張
[00:17:37.920 --> 00:17:39.360]  健康一點
[00:17:39.360 --> 00:17:40.840]  甚至長命一點
[00:17:40.840 --> 00:17:42.520]  甚至會長壽一點
[00:17:42.520 --> 00:17:44.960]  有個屬靈的長者
[00:17:44.960 --> 00:17:47.240]  最近就挑戰我這句說話
[00:17:47.240 --> 00:17:49.520]  有個屬靈的長者就挑戰
[00:17:49.520 --> 00:17:50.760]  那些很慢的國家
[00:17:50.760 --> 00:17:51.760]  就每個人都很長命
[00:17:51.760 --> 00:17:53.040]  有沒有這樣的數據
[00:17:53.040 --> 00:17:54.160]  那些很慢的國家
[00:17:54.160 --> 00:17:55.680]  是不是人人都很長命
[00:17:55.680 --> 00:17:57.280]  我真的回去看看
[00:17:57.280 --> 00:17:58.200]  有沒有這樣的數據
[00:17:58.200 --> 00:18:00.160]  Angelo真的回家去看有沒有這樣的數據
[00:18:00.160 --> 00:18:02.200]  原來在生物學上來說
[00:18:02.200 --> 00:18:04.880]  是真的有這樣的解釋
[00:18:04.880 --> 00:18:06.840]  如果從生物學上講
[00:18:06.840 --> 00:18:07.520]  是可以解釋的
[00:18:07.520 --> 00:18:10.240]  不過問題是很慢的國家
[00:18:10.240 --> 00:18:12.000]  但是問題是很慢的國家
[00:18:12.000 --> 00:18:14.160]  通常也是一些未開發的國家
[00:18:14.160 --> 00:18:15.720]  很多也是一些沒有開發的國家
[00:18:15.720 --> 00:18:18.880]  通常他們那些傳染病
[00:18:18.880 --> 00:18:21.640]  很多病的發病率是高很多的
[00:18:21.640 --> 00:18:24.160]  那他有些傳染病的發病率是高很多
[00:18:24.160 --> 00:18:25.920]  所以他們不一定是長命一點
[00:18:25.920 --> 00:18:27.560]  所以他也不一定是長命
[00:18:27.560 --> 00:18:28.640]  但是有理據的
[00:18:28.640 --> 00:18:30.160]  但是他還是有理據的
[00:18:30.160 --> 00:18:31.240]  其實慢是好的
[00:18:31.240 --> 00:18:32.400]  其實慢是好的
[00:18:32.400 --> 00:18:35.320]  其實慢是合乎聖經的教訓
[00:18:35.320 --> 00:18:35.880]  你知不知道
[00:18:35.880 --> 00:18:38.400]  慢也是合乎聖經的教導
[00:18:38.400 --> 00:18:41.000]  神創造天地
[00:18:41.000 --> 00:18:41.760]  神創造天地
[00:18:41.760 --> 00:18:43.240]  好像很快是不是
[00:18:43.240 --> 00:18:44.160]  好像很快
[00:18:44.160 --> 00:18:45.600]  六天搞定收工
[00:18:45.600 --> 00:18:47.440]  六天已經完工了
[00:18:47.440 --> 00:18:50.000]  但是以神的能力
[00:18:50.000 --> 00:18:50.920]  其實他可以
[00:18:50.920 --> 00:18:51.480]  不用六天
[00:18:51.480 --> 00:18:52.720]  六秒是不是
[00:18:52.720 --> 00:18:54.120]  如果以神的能力
[00:18:54.120 --> 00:18:55.120]  他不需要六天
[00:18:55.120 --> 00:18:56.040]  他只需要六秒
[00:18:56.040 --> 00:18:57.400]  他花六天的時間
[00:18:57.400 --> 00:18:58.560]  但是他花了六天的時間
[00:18:58.560 --> 00:19:00.560]  他第一天只是做一個光
[00:19:00.560 --> 00:19:02.960]  他第一天只是做了光
[00:19:02.960 --> 00:19:04.560]  整天才做一個光出來
[00:19:04.560 --> 00:19:05.720]  整天才做一個光
[00:19:05.720 --> 00:19:06.840]  是不是做得很慢
[00:19:06.840 --> 00:19:07.600]  是做得很慢
[00:19:07.600 --> 00:19:08.440]  第二天做什麼
[00:19:08.440 --> 00:19:09.160]  第二天做什麼
[00:19:09.160 --> 00:19:11.560]  第二天將空氣和海水分開
[00:19:11.560 --> 00:19:13.480]  第二天是將空氣跟海水分開
[00:19:13.480 --> 00:19:15.040]  他慢慢去做
[00:19:15.040 --> 00:19:16.400]  他也是慢慢去做
[00:19:16.400 --> 00:19:19.880]  哥林多前書保羅提醒我們
[00:19:19.880 --> 00:19:21.120]  他說凡你們所做的
[00:19:21.120 --> 00:19:24.360]  要憑愛心去做
[00:19:24.360 --> 00:19:27.040]  所以上帝的標準
[00:19:27.040 --> 00:19:28.320]  不是你的生產力
[00:19:28.320 --> 00:19:29.520]  不是你的生產力
[00:19:29.520 --> 00:19:33.440]  不是你多快多有效率
[00:19:33.440 --> 00:19:35.520]  是要我們有愛
[00:19:35.520 --> 00:19:37.840]  感受神的愛
[00:19:37.840 --> 00:19:41.080]  感受人與人之間的愛
[00:19:41.080 --> 00:19:43.560]  那你不就要慢了是不是
[00:19:43.560 --> 00:19:47.920]  如果你太快就感受到神的愛嗎
[00:19:47.920 --> 00:19:52.200]  如果你太快就感受到弟兄姊妹的愛嗎
[00:19:52.200 --> 00:19:55.600]  你可以慢慢感受大自然的奧妙
[00:19:55.600 --> 00:19:57.600]  你可以慢慢感受大自然
[00:19:57.600 --> 00:20:00.880]  天寒地凍出去看看大自然
[00:20:00.880 --> 00:20:02.800]  那種奇妙的作為
[00:20:02.800 --> 00:20:05.680]  天寒地凍的時候出去看看大自然
[00:20:05.680 --> 00:20:09.120]  吸一下新鮮的空氣
[00:20:09.120 --> 00:20:12.880]  吸一下自由的空氣
[00:20:12.880 --> 00:20:16.280]  這些不是福氣是甚麼
[00:20:16.280 --> 00:20:19.120]  你看雪看那些冰
[00:20:19.120 --> 00:20:22.920]  你不用半夜去大帽山去看
[00:20:22.920 --> 00:20:27.080]  你睡醒覺眼睛就能看到冰
[00:20:27.080 --> 00:20:28.960]  這些就是福氣
[00:20:28.960 --> 00:20:30.760]  你看雪
[00:20:30.760 --> 00:20:31.840]  來斯溫頓就可以看了
[00:20:31.840 --> 00:20:34.080]  下了兩場
[00:20:34.080 --> 00:20:36.920]  不用花幾萬元去北海道
[00:20:36.920 --> 00:20:39.160]  不需要花幾萬塊錢去看到
[00:20:39.160 --> 00:20:41.240]  是福氣來的
[00:20:41.240 --> 00:20:45.360]  最重要是探訪一個弟兄姊妹的家
[00:20:45.360 --> 00:20:47.640]  何牧師去
[00:20:47.640 --> 00:20:51.480]  臨走的時候他的兒子剛剛放學回來
[00:20:51.480 --> 00:20:54.160]  臨走的時候這位弟兄姊妹的兒子
[00:20:54.160 --> 00:20:57.120]  很聰明自己搭校巴回來
[00:20:57.120 --> 00:20:58.880]  兒子大校巴就回來了
[00:20:58.880 --> 00:21:00.440]  那我問小朋友
[00:21:00.440 --> 00:21:02.640]  今天有沒有多不多功課做
[00:21:02.640 --> 00:21:03.760]  Andrew就問小朋友
[00:21:03.760 --> 00:21:05.400]  今天多功課做嗎
[00:21:05.400 --> 00:21:06.360]  他說一樣
[00:21:06.360 --> 00:21:07.760]  他只有一樣
[00:21:07.760 --> 00:21:09.480]  香港有十樣八樣的
[00:21:09.480 --> 00:21:10.760]  在香港肯定有十樣八樣
[00:21:10.760 --> 00:21:12.400]  不單止
[00:21:12.400 --> 00:21:14.880]  他媽媽說一樣是兩個禮拜後交的
[00:21:14.880 --> 00:21:18.320]  這一樣功課需要兩個星期之後交
[00:21:18.320 --> 00:21:19.640]  那這些是不是小朋友的福氣
[00:21:19.640 --> 00:21:20.960]  這是小朋友的福氣嗎
[00:21:20.960 --> 00:21:23.360]  你說讀不讀得成書
[00:21:23.360 --> 00:21:26.160]  有沒有見到英國的學生是比香港差的
[00:21:26.160 --> 00:21:29.040]  有沒有見過英國的學生是比香港學生差的
[00:21:29.040 --> 00:21:31.160]  我不覺得是
[00:21:31.160 --> 00:21:34.200]  還有多少偉人科學家都是英國出來的
[00:21:34.200 --> 00:21:37.000]  很多偉人科學家都是英國出來的
[00:21:37.000 --> 00:21:38.080]  一樣讀到書的
[00:21:38.080 --> 00:21:38.920]  一樣能讀到書
[00:21:38.920 --> 00:21:41.760]  那個問題就是教育的制度不同
[00:21:41.760 --> 00:21:43.640]  問題是教育制度不一樣
[00:21:43.640 --> 00:21:46.000]  我們世人看的福氣
[00:21:46.000 --> 00:21:47.160]  我們世人看的福氣
[00:21:47.160 --> 00:21:49.840]  就是普通外面的人
[00:21:49.840 --> 00:21:51.040]  不是信主人
[00:21:51.040 --> 00:21:52.200]  一般的人
[00:21:52.200 --> 00:21:53.600]  就是普通人看的
[00:21:53.600 --> 00:21:55.840]  他們是看外到內的
[00:21:55.840 --> 00:21:57.280]  他是從外看到內
[00:21:57.280 --> 00:21:59.400]  就是外面有些什麼好東西
[00:21:59.400 --> 00:22:01.280]  令到你感受到福氣
[00:22:01.280 --> 00:22:03.440]  是外在的什麼讓你感到福氣
[00:22:03.440 --> 00:22:04.800]  所以我們每樣東西
[00:22:04.800 --> 00:22:06.560]  就是用物質來衡量
[00:22:06.560 --> 00:22:08.640]  所以什麼都用那個物質去衡量
[00:22:08.640 --> 00:22:12.240]  問你有多少財產
[00:22:12.240 --> 00:22:17.760]  銀行的儲存有多少位數字
[00:22:17.760 --> 00:22:24.000]  你的公司職位的銜頭有多大
[00:22:24.000 --> 00:22:26.200]  我們看這些的
[00:22:26.200 --> 00:22:33.920]  因為他認為物質是可以令到我們感覺到福氣
[00:22:33.920 --> 00:22:37.680]  但聖經提醒我說不是的
[00:22:37.680 --> 00:22:41.320]  物質會變
[00:22:41.320 --> 00:22:43.520]  樣貌也會變
[00:22:43.520 --> 00:22:46.840]  今天可能你很有錢
[00:22:46.840 --> 00:22:48.800]  明天可能金融風暴來到
[00:22:48.800 --> 00:22:51.800]  你可能沒有了
[00:22:51.800 --> 00:22:55.480]  今天可能你有些很好的朋友
[00:22:55.480 --> 00:22:57.560]  你感覺很有福氣
[00:22:57.560 --> 00:23:00.560]  但朋友會變成敵人
[00:23:00.560 --> 00:23:03.960]  人心是會變的
[00:23:03.960 --> 00:23:06.360]  以前對你好好的
[00:23:06.360 --> 00:23:10.400]  現在見到面他會調頭走
[00:23:10.400 --> 00:23:15.440]  你用這些來衡量一定不是福氣
[00:23:15.440 --> 00:23:18.560]  但我們信徒的福氣
[00:23:18.560 --> 00:23:21.920]  是由內到外
[00:23:21.920 --> 00:23:28.160]  我們是主賜給我們一個平安喜樂的心
[00:23:28.160 --> 00:23:35.480]  外面無論是逆境順境都好
[00:23:35.480 --> 00:23:41.760]  我們仍然感受到神與我們同在
[00:23:41.760 --> 00:23:46.200]  我們仍然用喜樂的心去面對
[00:23:46.200 --> 00:23:50.440]  遇到困難我們仍然有平安的心
[00:23:50.440 --> 00:23:52.760]  這就是真正的福氣
[00:23:52.760 --> 00:23:57.480]  所以要主進入我們的心裡面
[00:23:57.480 --> 00:23:59.280]  改變我們的看法
[00:23:59.280 --> 00:24:01.240]  改變我們的思維
[00:24:01.240 --> 00:24:07.960]  我們每一件事都感覺到是一個福氣
[00:24:07.960 --> 00:24:13.760]  在詩篇23篇下了幾個Power Point
[00:24:13.760 --> 00:24:14.960]  是這個
[00:24:14.960 --> 00:24:17.400]  大家很熟悉其實都不需要
[00:24:17.400 --> 00:24:19.280]  會唸
[00:24:19.280 --> 00:24:25.120]  剛才令師姐姐帶了我們去唱這首歌
[00:24:25.120 --> 00:24:29.760]  我每次說這句她就眉頭
[00:24:29.760 --> 00:24:33.880]  其實這句大家很熟悉
[00:24:33.880 --> 00:24:36.120]  因為她最後一句就是
[00:24:36.120 --> 00:24:38.480]  「使我福杯滿日」
[00:24:38.480 --> 00:24:41.320]  最後一句是「使我們福悲滿意」
[00:24:41.320 --> 00:24:43.080]  「使我們福悲滿意」就是從這裏來
[00:24:43.080 --> 00:24:44.600]  「使我們福悲滿意」就是從這裏來
[00:24:44.600 --> 00:24:47.840]  是一個杯
[00:24:47.840 --> 00:24:49.960]  原文沒有說「福杯」
[00:24:49.960 --> 00:24:52.160]  原文是一個杯
[00:24:52.160 --> 00:24:54.320]  杯到滿舍
[00:24:54.320 --> 00:24:56.160]  只是說一個杯子
[00:24:56.160 --> 00:24:59.760]  大家覺得我們中國人去譯的時候譯得挺好「福杯滿日」
[00:24:59.760 --> 00:25:02.840]  我們的中國翻譯非常好「福杯滿意」
[00:25:02.840 --> 00:25:04.600]  但是怎樣拿到這個「福」呢
[00:25:04.600 --> 00:25:09.960]  你看回之前那幾節聖經
[00:25:09.960 --> 00:25:12.240]  其實大衛真的很厲害我覺得
[00:25:12.240 --> 00:25:14.160]  大衛非常的厲害
[00:25:14.160 --> 00:25:18.920]  他說的話大部份都是說屬靈上的滿足
[00:25:18.920 --> 00:25:20.480]  大部份都是說屬靈上的滿足
[00:25:20.480 --> 00:25:22.360]  唯一就是頭的那一句
[00:25:22.360 --> 00:25:24.320]  唯一是頭的一句
[00:25:24.320 --> 00:25:26.920]  「耶和華是我的牧者」
[00:25:26.920 --> 00:25:30.520]  「我必不致缺乏」
[00:25:30.520 --> 00:25:32.800]  「福氣」是甚麼呢
[00:25:32.800 --> 00:25:34.880]  有神看著我們
[00:25:34.880 --> 00:25:36.720]  做我們的牧者
[00:25:36.720 --> 00:25:38.880]  我們不會缺乏
[00:25:38.880 --> 00:25:40.400]  講完了
[00:25:40.400 --> 00:25:45.320]  大衛沒有要求有家財萬貫
[00:25:45.320 --> 00:25:49.160]  又沒有要求長命百歲
[00:25:49.160 --> 00:25:53.560]  這些名利的東西對他來說是不重要的
[00:25:53.560 --> 00:25:57.240]  只是不缺乏就行了
[00:25:57.240 --> 00:26:00.320]  其實不缺乏就可以了知道嗎
[00:26:00.320 --> 00:26:02.880]  你來到英國的生活
[00:26:02.880 --> 00:26:04.960]  其實是不缺乏的
[00:26:04.960 --> 00:26:07.120]  其實你三餐吃得飽
[00:26:07.120 --> 00:26:10.640]  你衣服是穿得夠的
[00:26:10.640 --> 00:26:12.800]  其實不是缺乏
[00:26:12.800 --> 00:26:15.440]  所以大衛第一句就已經說
[00:26:15.440 --> 00:26:18.440]  「耶和華是我的牧者」
[00:26:18.440 --> 00:26:22.560]  我一定不會缺乏
[00:26:22.560 --> 00:26:24.040]  已經說完了
[00:26:24.040 --> 00:26:26.800]  屬世的東西他已經說完了
[00:26:26.800 --> 00:26:28.880]  生命上是不會缺乏
[00:26:28.880 --> 00:26:32.000]  當然包括靈裡頭
[00:26:32.000 --> 00:26:36.080]  但是包括外面的東西他都不會缺乏
[00:26:36.080 --> 00:26:39.560]  因為神的供應一定是足夠給他
[00:26:39.560 --> 00:26:45.840]  接著他花幾節聖經是說靈裡頭的渴求
[00:26:45.840 --> 00:26:50.200]  神讓他安靜在溪水邊
[00:26:50.200 --> 00:26:53.840]  神讓他醒覺
[00:26:53.840 --> 00:26:58.000]  靈魂甦醒
[00:26:58.000 --> 00:27:02.600]  行過死陰的幽谷都有神同在
[00:27:02.600 --> 00:27:07.160]  遇到患難神都會去安慰他
[00:27:07.160 --> 00:27:08.840]  因為他是牧者
[00:27:08.840 --> 00:27:11.960]  他有支杖有支肝
[00:27:11.960 --> 00:27:13.440]  支肝是做什麼
[00:27:13.440 --> 00:27:16.640]  就是當我們迷失了路的時候
[00:27:16.640 --> 00:27:21.320]  牧羊人就將你勾回來
[00:27:21.320 --> 00:27:23.560]  就像勾著羊的頸
[00:27:23.560 --> 00:27:28.520]  帶牠走回正路
[00:27:28.520 --> 00:27:29.640]  那支杖是做什麼
[00:27:29.640 --> 00:27:30.600]  杖和肝是不同的
[00:27:30.600 --> 00:27:33.160]  杖是粗很多的
[00:27:33.160 --> 00:27:38.520]  粗過我父親小時候打我的藤條很多的
[00:27:38.520 --> 00:27:42.640]  但是那支杖是管教我們
[00:27:42.640 --> 00:27:45.760]  是神管教我們
[00:27:45.760 --> 00:27:47.640]  帶領我們
[00:27:47.640 --> 00:27:49.400]  安慰我們
[00:27:49.400 --> 00:27:50.560]  所以福杯滿人
[00:27:50.560 --> 00:27:52.640]  所以就福悲滿意
[00:27:52.640 --> 00:27:57.720]  所以我們追求的是這麼多就夠了
[00:27:57.720 --> 00:28:01.480]  那我們怎樣能夠支取福呢
[00:28:01.480 --> 00:28:07.200]  就是回到今天的金句耶利米書中
[00:28:07.200 --> 00:28:09.640]  依靠耶和華
[00:28:09.640 --> 00:28:15.560]  以耶和華為祂所依賴的就有福
[00:28:15.560 --> 00:28:18.320]  依靠耶和華就行了
[00:28:18.320 --> 00:28:21.160]  凡事都要依靠耶和華
[00:28:21.160 --> 00:28:24.600]  不要用自己的方法去解決
[00:28:24.600 --> 00:28:27.760]  你用自己的方法解決不了的
[00:28:27.760 --> 00:28:32.120]  因為我們很多突發事我們控制不了的
[00:28:32.120 --> 00:28:36.000]  我們以為自作聰明
[00:28:36.000 --> 00:28:40.160]  我們千算萬算算到很盡
[00:28:40.160 --> 00:28:42.720]  但是很多事都不可行的
[00:28:42.720 --> 00:28:44.560]  很多時候都不可行
[00:28:44.560 --> 00:28:49.320]  所以一定要依靠神
[00:28:49.320 --> 00:28:52.120]  因為神是全能全知的
[00:28:52.120 --> 00:29:00.880]  這是舊約先知耶利米提醒我們的
[00:29:00.880 --> 00:29:07.000]  我們就像一棵樹擺在溪水旁邊
[00:29:07.000 --> 00:29:10.080]  詩篇第一篇都是這樣說的
[00:29:10.080 --> 00:29:11.760]  就是為什麼呢
[00:29:11.760 --> 00:29:19.040]  就是我們可以經常支取神的教導
[00:29:19.040 --> 00:29:24.240]  支取神的安慰
[00:29:24.240 --> 00:29:28.280]  支取神的責備提醒
[00:29:28.280 --> 00:29:31.280]  支取神一切給我們的福氣
[00:29:31.280 --> 00:29:35.240]  但是你要與神一起同行
[00:29:35.240 --> 00:29:37.560]  你要靠近神
[00:29:37.560 --> 00:29:42.920]  就像一棵樹要種在溪水旁邊
[00:29:42.920 --> 00:29:46.680]  樹種在溪水旁邊就不怕乾旱
[00:29:46.680 --> 00:29:50.200]  樹種在溪水旁邊就不怕乾旱
[00:29:50.200 --> 00:29:52.800]  不下雨幾個月它都不會死
[00:29:52.800 --> 00:29:54.280]  即使不下雨幾個月都不會死
[00:29:54.280 --> 00:29:57.200]  因為它在那裡扎根
[00:29:57.200 --> 00:29:59.000]  所以耶利米說
[00:29:59.000 --> 00:30:02.040]  炎熱來到也都不會察覺
[00:30:02.040 --> 00:30:04.280]  葉子仍然是清脆
[00:30:04.280 --> 00:30:07.560]  所以耶利米說即使是夏天來到
[00:30:07.560 --> 00:30:08.880]  炎熱來到
[00:30:08.880 --> 00:30:09.960]  它的葉子還是清脆
[00:30:09.960 --> 00:30:14.520]  今天我們移民到遙遠的英國
[00:30:14.520 --> 00:30:19.160]  距離我們出生的地方很遙遠
[00:30:19.160 --> 00:30:23.480]  但是我們距離神有沒有遠過
[00:30:23.480 --> 00:30:25.640]  其實是近了
[00:30:25.640 --> 00:30:26.680]  你香港太忙
[00:30:26.680 --> 00:30:31.480]  你未必每個星期回教會
[00:30:31.480 --> 00:30:38.080]  你和小朋友的關係是否親密了
[00:30:38.080 --> 00:30:39.280]  因為你香港太忙
[00:30:39.280 --> 00:30:42.760]  你沒有時間去理他們
[00:30:42.760 --> 00:30:46.320]  你請一個工人姐姐就算了
[00:30:46.320 --> 00:30:51.120]  但這裡你真的可以和他們過親子的生活
[00:30:51.120 --> 00:30:53.120]  這就是福氣
[00:30:53.120 --> 00:30:55.680]  我們一定要靠近主
[00:30:55.680 --> 00:30:58.560]  在河邊扎根
[00:30:58.560 --> 00:31:00.560]  炎熱來到
[00:31:00.560 --> 00:31:02.960]  像之前那樣四十度
[00:31:02.960 --> 00:31:07.040]  或者早幾天零下十四度
[00:31:07.040 --> 00:31:08.880]  我們都不怕
[00:31:08.880 --> 00:31:11.120]  因為有神在我身邊
[00:31:11.120 --> 00:31:15.400]  它在乾旱的年一無掛慮
[00:31:15.400 --> 00:31:18.680]  即是有逆境的時候我們都不會掛慮
[00:31:18.680 --> 00:31:23.880]  這才是真正的福氣
[00:31:23.880 --> 00:31:25.880]  大家明白嗎
[00:31:25.880 --> 00:31:30.880]  少少個人見證
[00:31:30.880 --> 00:31:34.240]  神在我身上的恩典是很大的
[00:31:34.240 --> 00:31:36.760]  神一直在安祖身上都很大的恩典
[00:31:36.760 --> 00:31:39.160]  都和大家講過
[00:31:39.160 --> 00:31:41.080]  曾經北了熱有幾次
[00:31:41.080 --> 00:31:42.920]  我都是想著回香港做事的
[00:31:42.920 --> 00:31:45.880]  安祖畢業之後有幾次都很想回香港
[00:31:45.880 --> 00:31:49.880]  當我見到今天我的同學回到香港那些
[00:31:49.880 --> 00:31:52.640]  特別是當他看到很多同學回到香港
[00:31:52.640 --> 00:31:57.560]  他們就住半山住淺水灣
[00:31:57.560 --> 00:32:02.520]  我就住SN五匹磨
[00:32:02.520 --> 00:32:05.040]  其實不差的
[00:32:05.040 --> 00:32:07.600]  走出來有個湖
[00:32:07.600 --> 00:32:11.040]  其實有時都想一下
[00:32:11.040 --> 00:32:13.160]  但沒有後悔過
[00:32:13.160 --> 00:32:16.360]  因為神要我留在這裏
[00:32:16.360 --> 00:32:18.360]  這就是福氣
[00:32:18.360 --> 00:32:21.280]  早三年我太太病得很嚴重
[00:32:21.280 --> 00:32:24.320]  早三年安祖太太病得非常嚴重
[00:32:24.320 --> 00:32:27.320]  就講過很多次
[00:32:27.320 --> 00:32:28.480]  我經常一講就想哭
[00:32:28.480 --> 00:32:30.240]  所以我很少講
[00:32:30.240 --> 00:32:31.200]  他很少說
[00:32:31.200 --> 00:32:32.640]  因為一說他就想哭
[00:32:32.640 --> 00:32:34.400]  我只是醫生
[00:32:34.400 --> 00:32:35.720]  安祖自己是醫生
[00:32:35.720 --> 00:32:37.680]  我知道他的情況
[00:32:37.680 --> 00:32:38.800]  醫生騙不了我
[00:32:38.800 --> 00:32:40.520]  醫生知道他自己的情況
[00:32:40.520 --> 00:32:41.800]  其實是很兇險的
[00:32:41.800 --> 00:32:43.280]  其實是很兇
[00:32:43.280 --> 00:32:44.880]  試過他有些併發症
[00:32:44.880 --> 00:32:46.280]  他試過有些併發症
[00:32:46.280 --> 00:32:47.360]  看回那些書
[00:32:47.360 --> 00:32:48.960]  死亡率是80%
[00:32:48.960 --> 00:32:51.000]  但是看書死亡率是80%
[00:32:51.000 --> 00:32:53.960]  神很奇妙地將他救活
[00:32:53.960 --> 00:32:56.240]  當時我真的打定了輸數
[00:32:56.240 --> 00:32:59.320]  安祖當時是打定了輸數
[00:32:59.320 --> 00:33:02.920]  記得有一晚
[00:33:02.920 --> 00:33:06.280]  第二天我女兒買房子
[00:33:06.280 --> 00:33:08.240]  她就要交收
[00:33:08.240 --> 00:33:11.000]  第二天安祖的女兒是要買房子
[00:33:11.000 --> 00:33:14.240]  她有少少錢問我借
[00:33:14.240 --> 00:33:15.240]  我經常拖著她
[00:33:15.240 --> 00:33:16.360]  不用太急
[00:33:16.360 --> 00:33:17.960]  遲點給你遲點給你
[00:33:17.960 --> 00:33:19.120]  安祖經常拖著她說
