
[00:00:00.000 --> 00:00:06.200]  我們進入到信息環節,我們繼續講的是我們過海有落的系列
[00:18:52.500 --> 00:18:55.200]  走一步路都要很小心
[00:18:55.200 --> 00:18:56.700]  不過
[00:18:56.700 --> 00:18:58.500]  我會說其實當時我
[00:18:58.500 --> 00:19:01.100]  那個這樣的環境下
[00:19:01.100 --> 00:19:03.500]  又容不容許你可以
[00:19:03.500 --> 00:19:05.300]  有時停下來慢慢等
[00:19:05.300 --> 00:19:06.500]  祈禱一下
[00:19:06.500 --> 00:19:08.600]  什麼都不做
[00:19:08.600 --> 00:19:10.600]  很明顯不行了因爲你妨礙別人下班
[00:19:10.600 --> 00:19:11.900]  這個世代妨礙別人下班
[00:19:11.900 --> 00:19:13.700]  猶如殺人父母
[00:19:13.700 --> 00:19:16.000]  你當下其實你就可以做什麼呢
[00:19:16.000 --> 00:19:19.300]  你就是基於那個領寒源去的指示
[00:19:19.300 --> 00:19:20.400]  有限的指示
[00:19:20.400 --> 00:19:22.100]  你不就是跟着做嗎
[00:19:22.100 --> 00:19:25.000]  你就去做你可以做的事
[00:19:25.000 --> 00:19:26.700]  我想我們人生都一樣
[00:19:26.700 --> 00:19:29.100]  不是每樣東西都可以讓我們慢慢等
[00:19:29.100 --> 00:19:31.500]  慢慢去祈禱慢慢地處理
[00:19:31.500 --> 00:19:35.600]  有些事其實是你當下就已經需要馬上去處理
[00:19:35.600 --> 00:19:37.600]  如果你有留意的話
[00:19:37.600 --> 00:19:39.500]  摩西今次這個經歷
[00:19:39.500 --> 00:19:40.900]  其實它不是好像之前
[00:19:40.900 --> 00:19:44.100]  幾次以色列人去埋怨他的時候一樣
[00:19:44.100 --> 00:19:46.800]  它不是再是去到
[00:19:46.800 --> 00:19:48.800]  上帝面前去求上帝
[00:19:48.800 --> 00:19:51.300]  等上帝教他怎麼做怎麼做
[00:19:51.300 --> 00:19:53.600]  他纔跟上帝的指示做
[00:19:53.600 --> 00:19:56.100]  今次摩西他自己直接
[00:19:56.100 --> 00:19:59.000]  一聽到阿瑪利人來攻他的時候
[00:19:59.000 --> 00:20:02.800]  他就馬上去吩咐約書亞去迎戰
[00:20:02.800 --> 00:20:06.700]  而自己就拿着耶和華的像去上山吐稿
[00:20:06.700 --> 00:20:09.300]  這是摩西一個自己的決定
[00:20:09.300 --> 00:20:11.300]  當中我們見不到的是
[00:20:11.300 --> 00:20:15.500]  其實耶和華和摩西的說話
[00:20:15.500 --> 00:20:18.000]  摩西今次會選擇自己拿着
[00:20:18.000 --> 00:20:21.300]  而當然就好像剛纔說的
[00:20:21.300 --> 00:20:24.000]  根本情況就不容他去等
[00:20:24.000 --> 00:20:26.200]  可能好像之前說的
[00:20:26.200 --> 00:20:28.500]  或許他已經
[00:20:28.500 --> 00:20:31.300]  已經因爲過去第九災的時候
[00:20:31.300 --> 00:20:34.100]  總之過去十災裏面的經驗
[00:20:34.100 --> 00:20:35.100]  他得回來的經驗
[00:20:35.100 --> 00:20:37.200]  他已經可以立刻做到決定
[00:20:37.200 --> 00:20:38.200]  又或者可能不知道
[00:20:38.200 --> 00:20:39.700]  是不是上帝其實那一下
[00:20:39.700 --> 00:20:40.700]  當他一聽到的時候
[00:20:40.700 --> 00:20:42.300]  就已經特如其來給了他一些智慧
[00:20:42.300 --> 00:20:44.200]  讓他懂得如何去決定
[00:20:44.200 --> 00:20:44.900]  不知道
[00:20:44.900 --> 00:20:46.800]  我們不知道實際情況是什麼
[00:20:46.800 --> 00:20:48.700]  不過我們見到的就是
[00:20:48.700 --> 00:20:52.200]  摩西正在做一件很當機立斷的事
[00:20:52.200 --> 00:20:54.700]  所以我想說的是
[00:20:54.700 --> 00:20:57.900]  其實我們信徒的生命
[00:20:57.900 --> 00:21:01.700]  其實從來都不僅是山上的事
[00:21:01.700 --> 00:21:04.500]  又或者山下的事纔是最重要
[00:21:04.500 --> 00:21:05.800]  兩件事很重要
[00:21:05.800 --> 00:21:08.000]  我們不要將這些事兩樣分開
[00:21:08.000 --> 00:21:10.000]  不要將這些事二分化
[00:21:10.000 --> 00:21:12.900]  將屬靈的事和地上的所謂世俗的生活
[00:21:12.900 --> 00:21:14.600]  什麼都完全分開
[00:21:14.600 --> 00:21:16.700]  其實兩者是不可以分開
[00:21:16.700 --> 00:21:19.000]  兩者是不能夠分割的
[00:21:19.000 --> 00:21:21.200]  我們其實不可以否認的是
[00:21:21.200 --> 00:21:22.900]  的確今天的社會
[00:21:22.900 --> 00:21:24.800]  或者今天很多信徒都是
[00:21:24.800 --> 00:21:26.000]  我們只是很努力地
[00:21:26.000 --> 00:21:28.300]  在做一些所謂山下的事
[00:21:28.300 --> 00:21:29.800]  我們在想如何賺錢
[00:21:29.800 --> 00:21:31.800]  如何在工作上有更好表現
[00:21:31.800 --> 00:21:32.600]  可以升職加薪
[00:21:32.600 --> 00:21:34.000]  我們在想這些事
[00:21:34.000 --> 00:21:36.100]  但是我們不可以忘記的是
[00:21:36.100 --> 00:21:38.900]  我們就是因爲很努力地要賺錢
[00:21:38.900 --> 00:21:41.800]  所以就不管自己信徒的身份
[00:21:41.800 --> 00:21:45.200]  我們仍然要在人前做好見證
[00:21:45.200 --> 00:21:47.200]  讓人在我們的生活裏面
[00:21:47.200 --> 00:21:50.600]  在我們人生不同的選擇裏面
[00:21:50.600 --> 00:21:54.400]  看到其實信仰是對我們
[00:21:54.400 --> 00:21:57.200]  有所影響我們的選擇
[00:21:57.200 --> 00:21:58.400]  我們這些選擇
[00:21:58.400 --> 00:22:01.400]  是在見證耶穌在我們的生命當中
[00:22:01.400 --> 00:22:02.600]  但是同時
[00:22:02.600 --> 00:22:04.400]  我們的生命也不可以因爲
[00:22:04.400 --> 00:22:05.800]  所謂山上的東西
[00:22:05.800 --> 00:22:06.700]  樹林的東西
[00:22:06.700 --> 00:22:09.200]  從而地上什麼都不管
[00:22:09.200 --> 00:22:12.200]  就好像剛纔我講黑暗中對話的經歷
[00:22:12.200 --> 00:22:14.700]  有時人生中
[00:22:14.700 --> 00:22:17.700]  我們有些東西是需要立刻解決的
[00:22:17.700 --> 00:22:19.500]  我們不可以將那件事
[00:22:19.500 --> 00:22:25.000]  長時間停留在一個停滯不前的狀態下
[00:22:25.000 --> 00:22:26.200]  繼而
[00:22:26.200 --> 00:22:30.100]  其實你無形間將責任推到上帝身上
[00:22:30.100 --> 00:22:34.000]  美其名我們有時可能說等上帝心意
[00:22:34.000 --> 00:22:35.400]  但是實際上
[00:22:35.400 --> 00:22:37.600]  其實是不是你自己不想
[00:22:37.600 --> 00:22:41.200]  負上這一個做決定的責任呢?
[00:22:41.200 --> 00:22:44.000]  我想我們自己知道
[00:22:44.000 --> 00:22:44.800]  所以我會說
[00:22:44.800 --> 00:22:47.200]  其實山上山下這兩樣東西
[00:22:47.200 --> 00:22:48.900]  根本就沒有衝突
[00:22:48.900 --> 00:22:51.100]  你其實是可以一邊去祈禱
[00:22:51.100 --> 00:22:53.100]  去求神給你智慧
[00:22:53.100 --> 00:22:56.700]  給你能力去嘗試有解決的出路
[00:22:56.700 --> 00:22:59.700]  同時你也可以因爲
[00:22:59.700 --> 00:23:01.000]  你對上帝一直以來
[00:23:01.000 --> 00:23:02.200]  可能你聖經學的東西
[00:23:02.200 --> 00:23:03.800]  那些有限的認知
[00:23:03.800 --> 00:23:06.400]  你就做當下一些合宜的東西
[00:23:06.400 --> 00:23:11.800]  做你能夠做到的事
[00:23:11.800 --> 00:23:14.200]  總結了
[00:23:14.200 --> 00:23:17.000]  今年教會其實是在講出拉綱紀
[00:23:17.000 --> 00:23:19.800]  我想其實可能我們過去的不同的信息
[00:23:19.800 --> 00:23:21.300]  你都聽過的
[00:23:21.300 --> 00:23:23.500]  是我們很多時候都會說
[00:23:23.500 --> 00:23:25.500]  以色列人出拉綱紀
[00:23:25.500 --> 00:23:28.800]  其實是一個成長的旅程
[00:23:28.800 --> 00:23:33.200]  以色列人出拉綱紀過紅海
[00:23:33.200 --> 00:23:36.500]  到他們今天要去打仗
[00:23:36.500 --> 00:23:41.800]  他們的身份從奴隸變成神的子民
[00:23:41.800 --> 00:23:46.500]  要學一下怎麼做天國的國民
[00:23:46.500 --> 00:23:51.000]  而同樣在他們的人生裏面
[00:23:51.000 --> 00:23:54.000]  可能從以前在拉綱紀的時候
[00:23:54.000 --> 00:23:56.100]  單純聽主人的話
[00:23:56.100 --> 00:23:58.500]  到他們初期出拉綱紀的時候
[00:23:58.500 --> 00:24:02.300]  單純按照神的指示一步一步地走
[00:24:02.300 --> 00:24:06.500]  到今天他們要自己下手下腳
[00:24:06.500 --> 00:24:08.200]  去打這場仗
[00:24:08.200 --> 00:24:10.900]  去與神同攻
[00:24:10.900 --> 00:24:13.800]  他們一直以來不斷地
[00:24:13.800 --> 00:24:16.900]  從埃及被拯救的過程
[00:24:16.900 --> 00:24:19.500]  怎麼脫離羅馬兵的追捕
[00:24:19.500 --> 00:24:22.500]  一直都是被拯救的角色
[00:24:22.500 --> 00:24:26.100]  到今天自己要去打
[00:24:26.100 --> 00:24:30.200]  以色列人要學怎麼成長
[00:24:30.200 --> 00:24:33.000]  他們要經歷成長
[00:24:33.000 --> 00:24:34.600]  如果你有印象的話
[00:24:34.600 --> 00:24:38.000]  其實摩西門召也是一樣的
[00:24:38.000 --> 00:24:39.400]  上帝呼召他們的時候
[00:24:39.400 --> 00:24:41.100]  他們最初都是推三推四的
[00:24:41.100 --> 00:24:42.300]  大家記得的話
[00:24:42.300 --> 00:24:43.700]  到後期
[00:24:43.700 --> 00:24:46.800]  當他們真的帶着以色列人出埃及的時候
[00:24:46.800 --> 00:24:50.200]  他們變成一個很聽從神說話的人
[00:24:50.200 --> 00:24:52.700]  繼而神就藉着他們的手
[00:24:52.700 --> 00:24:55.300]  做了一個又一個的神蹟
[00:24:55.300 --> 00:24:58.400]  摩西需要時間去成長
[00:24:58.400 --> 00:25:02.900]  以色列人同樣要時間去成長
[00:25:02.900 --> 00:25:06.500]  今天的我們同樣一樣
[00:25:06.500 --> 00:25:08.000]  可能你的過去
[00:25:08.000 --> 00:25:09.800]  你就是那個很努力不斷地
[00:25:09.800 --> 00:25:12.700]  只做山下的事的人
[00:25:12.700 --> 00:25:14.600]  又或者你是那個
[00:25:14.600 --> 00:25:15.600]  不斷地很專注
[00:25:15.600 --> 00:25:16.800]  很努力地祈禱
[00:25:16.800 --> 00:25:19.700]  很努力地想着山上的事的人
[00:25:19.700 --> 00:25:22.500]  但是過去是怎樣
[00:25:22.500 --> 00:25:26.400]  其實我會說都不是很重要
[00:25:26.400 --> 00:25:28.400]  我們要記得的是
[00:25:28.400 --> 00:25:30.400]  我們今天的信仰
[00:25:30.400 --> 00:25:35.500]  同樣每一天都處於一個成長的過程裏面
[00:25:35.500 --> 00:25:36.000]  是的
[00:25:36.000 --> 00:25:39.400]  我們有時的確會只想着做自己的事
[00:25:39.400 --> 00:25:40.300]  做地上的事
[00:25:40.300 --> 00:25:43.400]  在這個世界裏面不斷地衝沖沖沖沖
[00:25:43.400 --> 00:25:45.700]  又有時我們會反過來
[00:25:45.700 --> 00:25:46.600]  在世界裏面
[00:25:46.600 --> 00:25:49.100]  可能我可能遇到失意也好
[00:25:49.100 --> 00:25:50.000]  什麼也好
[00:25:50.000 --> 00:25:50.800]  我們就會選擇
[00:25:50.800 --> 00:25:52.900]  神啊我好想在你的殿裏面
[00:25:52.900 --> 00:25:54.200]  不斷地祈禱
[00:25:54.200 --> 00:25:55.700]  敬拜求你指引
[00:25:55.700 --> 00:25:57.400]  就好像今天我們其實
[00:25:57.400 --> 00:25:59.100]  合影堡也有點類似
[00:25:59.100 --> 00:26:00.900]  我們很盼望上帝的同在
[00:26:00.900 --> 00:26:03.100]  很享受上帝的同在
[00:26:03.100 --> 00:26:05.000]  但是要記得的是
[00:26:05.000 --> 00:26:07.600]  我們不要整天把東西分開看
[00:26:07.600 --> 00:26:10.300]  我們不要只專注於其中一樣
[00:26:10.300 --> 00:26:13.700]  然後另一樣就什麼都不管
[00:26:13.700 --> 00:26:17.800]  我們要將這種二分化的觀念
[00:26:17.800 --> 00:26:20.400]  完全拋棄
[00:26:20.400 --> 00:26:22.400]  我們同樣都要成長
[00:26:22.400 --> 00:26:24.900]  我們要改變
[00:26:24.900 --> 00:26:26.200]  我今天信息的名字
[00:26:26.200 --> 00:26:27.300]  我改了個名字叫
[00:26:27.300 --> 00:26:28.800]  "你在哪兒"
[00:26:28.800 --> 00:26:30.100]  我想我盼望的是
[00:26:30.100 --> 00:26:33.300]  我們生命裏面經常都要反思
[00:26:33.300 --> 00:26:34.300]  我們要問自己
[00:26:34.300 --> 00:26:38.000]  今天我們會不會只是無形間
[00:26:38.000 --> 00:26:39.600]  一是就在一個山下
[00:26:39.600 --> 00:26:42.500]  一是就在一個山上
[00:26:42.500 --> 00:26:43.800]  走向了其中一面
[00:26:43.800 --> 00:26:46.500]  就不理另一邊呢
[00:26:46.500 --> 00:26:50.800]  我們是不是這樣呢
[00:26:50.800 --> 00:26:52.200]  如果你有留意的話
[00:26:52.200 --> 00:26:54.400]  我已經講得很快了
[00:26:54.400 --> 00:26:57.200]  但是其實我還有三節沒講
[00:26:57.200 --> 00:26:58.900]  那三節講什麼呢
[00:26:58.900 --> 00:27:02.000]  在十七章十四節十六節
[00:27:02.000 --> 00:27:05.200]  大家看到我不讀了
[00:27:05.200 --> 00:27:08.100]  其實你看到講的是
[00:27:08.100 --> 00:27:11.100]  當一切的戰事完結之後
[00:27:11.100 --> 00:27:14.100]  耶和華和摩西講
[00:27:14.100 --> 00:27:17.800]  是耶和華自己要將阿瑪利
[00:27:17.800 --> 00:27:22.200]  這個名號從天下之間去陶沒
[00:27:22.200 --> 00:27:23.500]  所以講的是
[00:27:23.500 --> 00:27:25.600]  其實究竟是不是我們
[00:27:25.600 --> 00:27:26.800]  我們剛剛誤會了
[00:27:26.800 --> 00:27:29.100]  以爲摩西是主角
[00:27:29.100 --> 00:27:32.200]  但是其實真正的主角
[00:27:32.200 --> 00:27:36.900]  是耶和華自己
[00:27:36.900 --> 00:27:39.500]  摩西很清楚
[00:27:39.500 --> 00:27:42.200]  所以他捉起彈的時候
[00:27:42.200 --> 00:27:45.500]  他將彈改了一個名字叫耶和華利西
[00:27:45.500 --> 00:27:51.000]  講的是耶和華是他得勝的升旗
[00:27:51.000 --> 00:27:53.600]  升旗是講的是我們打仗的時候
[00:27:53.600 --> 00:27:55.400]  軍隊會高舉他們自己
[00:27:55.400 --> 00:27:58.700]  代表自己國家自己民族的旗幟
[00:27:58.700 --> 00:28:01.300]  摩西很清楚的是
[00:28:01.300 --> 00:28:04.400]  他知道以色列人得勝與否
[00:28:04.400 --> 00:28:07.600]  不是在於是不是他自己舉手
[00:28:07.600 --> 00:28:12.400]  而是在於耶和華怎麼做事
[00:28:12.400 --> 00:28:16.900]  所以究竟是山下的約書亞重要
[00:28:16.900 --> 00:28:18.900]  山上的摩西重要
[00:28:18.900 --> 00:28:21.000]  究竟或者我們人生裏面
[00:28:21.000 --> 00:28:23.300]  我們專注于山上還是山下
[00:28:23.300 --> 00:28:25.500]  究竟哪樣東西最重要呢
[00:28:25.500 --> 00:28:32.400]  其實根本就不是最重要的一件事
[00:28:32.400 --> 00:28:35.400]  剛剛講我們盼望大家會有自省的心
[00:28:35.400 --> 00:28:39.400]  經常都會留意自己會不會只做到其中一邊
[00:28:39.400 --> 00:28:43.800]  有自省的心對人來說當然是一件好事
[00:28:43.800 --> 00:28:45.900]  但我想到最後
[00:28:45.900 --> 00:28:47.800]  你真正要思想的是
[00:28:47.800 --> 00:28:50.400]  無論你在山上還是山下
[00:28:50.400 --> 00:28:53.600]  究竟耶和華上帝
[00:28:53.600 --> 00:28:55.400]  我們的神
[00:28:55.400 --> 00:28:58.600]  你其實將祂擺在哪樣東西里面
[00:28:58.600 --> 00:29:01.900]  你擺在了你的生命的哪一個部分
[00:29:01.900 --> 00:29:08.200]  你有沒有視耶和華爲你人生的旗幟
[00:29:08.200 --> 00:29:12.900]  你有沒有在你的生命裏面高舉耶和華神
[00:29:12.900 --> 00:29:15.800]  上帝呢
[00:29:15.800 --> 00:29:19.000]  或者你好像阿瑪尼贏一樣
[00:29:19.000 --> 00:29:22.900]  其實你是在藐視上帝
[00:29:22.900 --> 00:29:25.700]  又或者你好像以色列一樣
[00:29:25.700 --> 00:29:30.900]  當你有事纔去求
[00:29:30.900 --> 00:29:35.200]  還是其實你是摩西那樣
[00:29:35.200 --> 00:29:39.200]  你願意順服願意跟隨
[00:29:39.200 --> 00:29:44.200]  願意去成長學習去改變
[00:29:44.200 --> 00:29:45.900]  你是誰呢
[00:29:45.900 --> 00:29:49.800]  讓我們一起祈禱
[00:29:49.800 --> 00:29:50.700]  天父上帝我多謝你
[00:29:50.700 --> 00:29:54.200]  多謝你你是那個
[00:29:54.200 --> 00:29:56.200]  無論我們在山上山下
[00:29:56.200 --> 00:29:58.600]  你都是顧念我們的上帝
[00:29:58.600 --> 00:30:00.600]  所以神我求你幫助我們
[00:30:00.600 --> 00:30:01.800]  你祝福我們
[00:30:01.800 --> 00:30:04.700]  當我們再一次去反省我們生命
[00:30:04.700 --> 00:30:06.900]  究竟這個時刻
[00:30:06.900 --> 00:30:08.600]  我們是處於什麼光景的時候
[00:30:08.600 --> 00:30:11.100]  上帝我求你
[00:30:11.100 --> 00:30:13.300]  你讓我們更加要去清楚的是
[00:30:13.300 --> 00:30:16.700]  我們的生命在你的手中
[00:30:16.700 --> 00:30:17.900]  所以上帝求你
[00:30:17.900 --> 00:30:20.300]  你幫助我們的是
[00:30:20.300 --> 00:30:21.900]  我們在你手中的時候
[00:30:21.900 --> 00:30:25.300]  究竟我們有沒有認清這件事
[00:30:25.300 --> 00:30:28.500]  還是其實都不過是將你擺在一邊
[00:30:28.500 --> 00:30:32.300]  求天父你監察我們
[00:30:32.300 --> 00:30:33.300]  提醒我們
[00:30:33.300 --> 00:30:34.200]  憐憫我們
[00:30:34.200 --> 00:30:35.000]  我們感謝你
[00:30:35.000 --> 00:30:35.900]  聽我們吐高交淘
[00:30:35.900 --> 00:30:37.500]  奉耶穌的德性名字祈稟
[00:30:37.500 --> 00:30:38.500]  阿彌陀佛
