
[00:00:00.000 --> 00:00:02.020]  主席跟我們讀第一段經文
[00:28:17.180 --> 00:28:23.180]  看到媳婦這個真實事件
[00:28:23.180 --> 00:28:32.180]  這位姊妹也願意來教會認識這位真神
[00:28:32.180 --> 00:28:35.180]  在剛才我們提到
[00:28:35.180 --> 00:28:39.180]  耶穌的母親遇到困難的時候
[00:28:39.180 --> 00:28:44.180]  她即時想起將事情跟耶穌說
[00:28:44.180 --> 00:28:47.180]  說了之後她就放心
[00:28:47.180 --> 00:28:49.180]  而且吩咐僕人
[00:28:49.180 --> 00:28:51.180]  她吩咐你什麼
[00:28:51.180 --> 00:28:55.180]  你就按她的吩咐去做
[00:28:55.180 --> 00:28:57.180]  當門徒親眼見到
[00:28:57.180 --> 00:29:02.180]  耶穌將水變為酒這個神蹟之後
[00:29:02.180 --> 00:29:10.180]  他們很單純來信靠這位恩主
[00:29:10.180 --> 00:29:16.180]  讓我們體會一下
[00:29:16.180 --> 00:29:21.180]  你跟主的關係是怎樣
[00:29:21.180 --> 00:29:36.180]  我們一起讀一個禱告
[00:29:36.180 --> 00:29:47.180]  至愛主,多謝祢施恩拯救,賜給我們有新生命
[00:29:47.180 --> 00:29:52.180]  讓我們為著祢發出光輝
[00:29:52.180 --> 00:29:57.180]  主祢自己大大得著榮耀
[00:29:57.180 --> 00:30:02.180]  讓我們凡事都大到祢的根前
[00:30:02.180 --> 00:30:06.180]  我們問祢的心意
[00:30:06.180 --> 00:30:10.180]  免得我們偏離祢的路
[00:30:10.180 --> 00:30:15.180]  願主成為我們心中的主
[00:30:15.180 --> 00:30:18.180]  多謝祢聽我們的祈禱
[00:30:18.180 --> 00:30:20.180]  奉耶穌的名
[00:30:20.180 --> 00:30:22.180]  阿們
