
[00:00:00.000 --> 00:00:02.880]  今天是教會202的主日
[00:18:16.840 --> 00:18:20.240]  突然發覺有一個侍應走過來
[00:18:20.240 --> 00:18:21.440]  毫不留情
[00:18:21.440 --> 00:18:26.640]  就將玻璃隔開餐廳和街道的
[00:18:26.640 --> 00:18:30.440]  玻璃上的一塊大的布簾
[00:18:30.440 --> 00:18:32.240]  拉過去了
[00:18:32.240 --> 00:18:35.640]  那幾個少年立刻甚麼都看不到
[00:18:35.640 --> 00:18:36.640]  然後就對大家說
[00:18:36.640 --> 00:18:40.440]  繼續吃東西
[00:18:40.440 --> 00:18:42.240]  因為牧師當時說
[00:18:42.240 --> 00:18:48.240]  他說:我感覺有些好像是在教會裡面
[00:18:48.240 --> 00:18:49.640]  有些時候
[00:18:49.640 --> 00:18:52.440]  教會裡面我們蒙恩的人
[00:18:52.440 --> 00:18:54.440]  我們都忘記了外面有很多人
[00:18:54.440 --> 00:18:57.640]  是未曾得到恩典
[00:18:57.640 --> 00:19:00.240]  享受我們的恩典之餘
[00:19:00.240 --> 00:19:01.240]  關上門
[00:19:01.240 --> 00:19:05.240]  不要太理會那些需要
[00:19:05.240 --> 00:19:06.840]  當我們剛才讀到聖經的時候
[00:19:06.840 --> 00:19:10.640]  當主耶穌來到賜下救恩
[00:19:10.640 --> 00:19:13.840]  吩咐他的門徒傳揚福音的時候
[00:19:13.840 --> 00:19:15.240]  天使救了他們出來
[00:19:15.240 --> 00:19:16.440]  第一句說話
[00:19:16.440 --> 00:19:21.840]  你們去繼續講出寶貴的福音
[00:19:21.840 --> 00:19:25.840]  然後你發覺門徒怎樣回應主自己的心意呢?
[00:19:25.840 --> 00:19:29.440]  大家再看聖經二十一節
[00:19:29.440 --> 00:19:30.640]  二十一節
[00:19:30.640 --> 00:19:33.840]  使徒聽完謠就在黎明的時候
[00:19:33.840 --> 00:19:36.640]  進到殿裡去教導
[00:19:36.640 --> 00:19:39.640]  然後他們再次被捉拿
[00:19:39.640 --> 00:19:41.840]  我相信使徒們一定很累
[00:19:41.840 --> 00:19:44.040]  剛剛坐完牢
[00:19:44.040 --> 00:19:46.440]  可能半夜被放出來
[00:19:46.440 --> 00:19:50.240]  而且他們知道一定會再被捉去坐牢
[00:19:50.240 --> 00:19:52.240]  但是他們不理會那麼多
[00:19:52.240 --> 00:19:54.240]  他們就聽天使的吩咐
[00:19:54.240 --> 00:19:56.440]  立刻就在黎明的時候
[00:19:56.440 --> 00:19:58.240]  就再去到聖殿裡面
[00:19:58.240 --> 00:20:00.840]  將聖經的福音的真理
[00:20:00.840 --> 00:20:03.240]  來教導當時的人
[00:20:03.240 --> 00:20:06.240]  很快的他們就再被捉拿
[00:20:06.240 --> 00:20:07.640]  當被捉拿的時候
[00:20:07.640 --> 00:20:09.240]  他們就被威嚇
[00:20:09.240 --> 00:20:10.840]  為什麼你們奉耶穌的名
[00:20:10.840 --> 00:20:13.240]  到處說福音的道
[00:20:13.240 --> 00:20:16.240]  然後對方就回應他們
[00:20:16.240 --> 00:20:20.840]  大家看下面的第二十八節
[00:20:20.840 --> 00:20:22.640]  第二十八節
[00:20:22.640 --> 00:20:24.040]  這些人對他們說
[00:20:24.040 --> 00:20:26.840]  我們嚴厲地吩咐過你們
[00:20:26.840 --> 00:20:29.040]  不准再奉這名教導
[00:20:29.040 --> 00:20:31.040]  看你們卻把你們的道理
[00:20:31.040 --> 00:20:33.040]  串遍了耶路撒冷了
[00:20:33.040 --> 00:20:36.040]  這個流人血的責任推在我們身上了
[00:20:36.040 --> 00:20:37.640]  一直責備他們
[00:20:37.640 --> 00:20:38.640]  第二十九節
[00:20:38.640 --> 00:20:41.440]  彼得和眾使徒回答
[00:20:41.440 --> 00:20:47.240]  「服從神過於服從人是應當的」
[00:20:47.240 --> 00:20:50.040]  我聽從神的話去傳揚福音
[00:20:50.040 --> 00:20:52.240]  就算你怎樣阻止
[00:20:52.240 --> 00:20:54.640]  我不願意去服從你的話
[00:20:54.640 --> 00:20:58.440]  因為服從神是應當的
[00:20:58.440 --> 00:20:59.240]  各位聽眾
[00:20:59.240 --> 00:20:59.840]  有些時候
[00:20:59.840 --> 00:21:02.040]  當我們來到見證主耶穌的時候
[00:21:02.040 --> 00:21:04.640]  都有很多不同的障礙
[00:21:04.640 --> 00:21:08.040]  或者有人會甚至去責備你
[00:21:08.040 --> 00:21:11.840]  甚至阻止你去做你要做的事情
[00:21:11.840 --> 00:21:13.240]  我記得有一次
[00:21:13.240 --> 00:21:14.840]  跟一位姐妹聊天
[00:21:14.840 --> 00:21:18.640]  這位姐妹在香港一間國際學校教書
[00:21:18.640 --> 00:21:20.640]  這間國際學校有很多學生
[00:21:20.640 --> 00:21:23.840]  是從海外來香港讀書的
[00:21:23.840 --> 00:21:24.840]  她就跟我說
[00:21:24.840 --> 00:21:27.840]  「我很感謝神神給我有感動」
[00:21:27.840 --> 00:21:30.640]  「我的學校開始了基督徒團契」
[00:21:30.640 --> 00:21:33.440]  「帶領學生認識耶穌」
[00:21:33.440 --> 00:21:35.240]  「但是開始了團契」
[00:21:35.240 --> 00:21:37.640]  「一段時間有些老師」
[00:21:37.640 --> 00:21:40.640]  「因為都是海外聘任的老師」
[00:21:40.640 --> 00:21:42.640]  「他們的背景很不同」
[00:21:42.640 --> 00:21:45.240]  「有一些是同性戀的老師」
[00:21:45.240 --> 00:21:49.040]  「有一些是極端的無神論者的老師」
[00:21:49.040 --> 00:21:51.040]  「這些老師見到一位基督徒」
[00:21:51.040 --> 00:21:53.640]  「在開辦基督徒團契的時候」
[00:21:53.640 --> 00:21:55.240]  「他們就很不開心」
[00:21:55.240 --> 00:21:57.640]  「很多方面來去指責他」
[00:21:57.640 --> 00:22:00.040]  「甚至向上司來投訴」
[00:22:00.040 --> 00:22:03.240]  「他在散播一些紛爭」
[00:22:03.240 --> 00:22:06.040]  「在製造一些歧視等等」
[00:22:06.040 --> 00:22:08.640]  「這位姐妹面對著很大的壓力」
[00:22:08.640 --> 00:22:10.440]  「但是這麼多年」
[00:22:10.440 --> 00:22:12.240]  「到今天我見到她」
[00:22:12.240 --> 00:22:18.640]  「繼續不斷地來帶領這個團契」
[00:22:18.640 --> 00:22:21.840]  「這個團契引致很多的同學」
[00:22:21.840 --> 00:22:25.240]  「來信靠耶穌」
[00:22:25.240 --> 00:22:26.640]  「我見到她的時候」
[00:22:26.640 --> 00:22:29.240]  「我心裡面來跟她說」
[00:22:29.240 --> 00:22:31.240]  「我心裡面感謝神」
[00:22:31.240 --> 00:22:33.040]  「也都欣賞她」
[00:22:33.040 --> 00:22:34.040]  「見到這位姐妹」
[00:22:34.040 --> 00:22:35.640]  「無論在什麼處境之下」
[00:22:35.640 --> 00:22:39.040]  「她仍然知道她去順從神」
[00:22:39.040 --> 00:22:41.840]  「多過是順從人」
[00:22:41.840 --> 00:22:43.840]  「而神在當中亦都去使用她」
[00:22:43.840 --> 00:22:47.040]  「成為了很多人生命的祝福」
[00:22:47.040 --> 00:22:49.640]  「沒錯 在當時她這樣做的時候」
[00:22:49.640 --> 00:22:52.440]  「人要有壓力給她」
[00:22:52.440 --> 00:22:56.240]  「但是她仍然堅定地來跟隨神」
[00:22:56.240 --> 00:22:58.440]  「當時的使徒他們仍然說」
[00:22:58.440 --> 00:22:59.440]  「我們這樣做」
[00:22:59.440 --> 00:23:01.440]  「因為耶穌基督已經復活了」
[00:23:01.440 --> 00:23:04.240]  「你看回聖經的三十節」
[00:23:04.240 --> 00:23:06.440]  「耶穌基督已經復活了」
[00:23:06.440 --> 00:23:08.040]  「而且祂勝過了死亡」
[00:23:08.040 --> 00:23:09.440]  「祂作元首」
[00:23:09.440 --> 00:23:11.040]  「祂是救主來的」
[00:23:11.040 --> 00:23:13.840]  「祂將悔改的心賜給人」
[00:23:13.840 --> 00:23:17.640]  「而且將赦罪的恩賜給人」
[00:23:17.640 --> 00:23:20.840]  「我們是祂的見證」
[00:23:20.840 --> 00:23:25.440]  「而且神賜給順從的人的聖靈」
[00:23:25.440 --> 00:23:27.040]  「第三十二節所說」
[00:23:27.040 --> 00:23:29.040]  「也都作見證」
[00:23:29.040 --> 00:23:31.240]  「各位領事會不要忘記你的身份」
[00:23:31.240 --> 00:23:34.040]  「你是主耶穌的見證人」
[00:23:34.040 --> 00:23:35.240]  「而且你可以放心」
[00:23:35.240 --> 00:23:36.640]  「不是你自己」
[00:23:36.640 --> 00:23:37.240]  「聖經就說」
[00:23:37.240 --> 00:23:39.640]  「神賜聖靈給誰?」
[00:23:39.640 --> 00:23:41.640]  「給那些順從的人」
[00:23:41.640 --> 00:23:44.640]  「當你知道順從主對你的心意」
[00:23:44.640 --> 00:23:46.440]  「你去傳揚主的時候」
[00:23:46.440 --> 00:23:49.240]  「聖靈的能力在你的身上」
[00:23:49.240 --> 00:23:51.240]  「神應許聖靈在你身上」
[00:23:51.240 --> 00:23:54.040]  「給你有膽量 給你有力量」
[00:23:54.040 --> 00:23:56.040]  「以至你能夠見到神」
[00:23:56.040 --> 00:23:59.040]  「透過你叫人蒙恩」
[00:23:59.040 --> 00:24:01.640]  「神賜聖靈給那些順從的人」
[00:24:01.640 --> 00:24:05.240]  「讓他們生命經歷聖靈的能力」
[00:24:05.240 --> 00:24:07.040]  「你會很驚訝」
[00:24:07.040 --> 00:24:11.840]  「原來我可以帶領人認識耶穌」
[00:24:11.840 --> 00:24:12.640]  「各位領事會」
[00:24:12.640 --> 00:24:15.640]  「在你的生命裏面向神祈禱」
[00:24:15.640 --> 00:24:18.640]  「求神賜你一份愛人的心」
[00:24:18.640 --> 00:24:21.440]  「一份聽從主吩咐的心」
[00:24:21.440 --> 00:24:24.840]  「以至你可以成為賜福的管道」
[00:24:24.840 --> 00:24:26.840]  「將福音帶給你身邊」
[00:24:26.840 --> 00:24:29.840]  「很多很多未曾認識主的人」
[00:24:29.840 --> 00:24:31.840]  「我們一起來祈禱」
[00:25:00.840 --> 00:25:19.840]  (祈禱)
[00:25:19.840 --> 00:25:21.840]  親愛的主
[00:25:21.840 --> 00:25:22.840]  我們蒙恩得救
[00:25:22.840 --> 00:25:25.840]  領受祢給我們永恆的生命
[00:25:25.840 --> 00:25:28.840]  領受祢給我們今天的盼望
[00:25:28.840 --> 00:25:30.840]  我們感謝祢
[00:25:30.840 --> 00:25:32.840]  主啊,求祢保守我們的心
[00:25:32.840 --> 00:25:36.840]  我們不會讓祢的恩典停留在我們自己身上
[00:25:36.840 --> 00:25:40.840]  求祢給我們有你而來的聖靈的幫助
[00:25:40.840 --> 00:25:42.840]  求祢感動我們的心
[00:25:42.840 --> 00:25:44.840]  不單關心自己的事情
[00:25:44.840 --> 00:25:47.840]  會懂得關心我們身邊很多未曾認識祢的人
[00:25:47.840 --> 00:25:49.840]  他們的需要
[00:25:49.840 --> 00:25:51.840]  主啊,求祢感動我們
[00:25:51.840 --> 00:25:53.840]  差遣我們出去
[00:25:53.840 --> 00:25:57.840]  來將祢寶貴的福音見證、傳揚
[00:25:57.840 --> 00:25:59.840]  無論在前線還是後方
[00:25:59.840 --> 00:26:03.840]  透過不同的方式來傳揚祢、見證祢
[00:26:03.840 --> 00:26:06.840]  主啊,願祢這樣來幫助我們
[00:26:06.840 --> 00:26:08.840]  有誰聽我們禱告
[00:26:08.840 --> 00:26:10.840]  奉耶穌聖名祈求
[00:26:10.840 --> 00:26:12.840]  阿門
