
[00:00:00.000 --> 00:00:03.260]  大家好,今天是新春年初三
[00:19:06.580 --> 00:19:09.680]  那個動機是會真的原來加深的
[00:19:09.680 --> 00:19:10.980]  這個說要休息
[00:19:10.980 --> 00:19:12.780]  這個我們個個都會知道的
[00:19:12.780 --> 00:19:13.780]  不過不知道為什麼
[00:19:13.780 --> 00:19:15.480]  年輕一點的時候
[00:19:15.480 --> 00:19:16.980]  是沒有那麼著意的
[00:19:16.980 --> 00:19:18.880]  覺得自己怎麼樣就夠了
[00:19:18.880 --> 00:19:21.380]  做長一點時間沒有所謂
[00:19:21.380 --> 00:19:22.680]  但是真的連日
[00:19:22.680 --> 00:19:24.680]  慢慢去到這樣的年紀
[00:19:24.680 --> 00:19:27.280]  就知道又熬不了夜了
[00:19:27.280 --> 00:19:28.880]  而且一熬夜
[00:19:28.880 --> 00:19:31.880]  第二天第三天第四天都回不來了
[00:19:31.880 --> 00:19:34.480]  然後整個身體的狀態就會低沉
[00:19:34.480 --> 00:19:37.580]  甚至乎會衰弱的
[00:19:37.580 --> 00:19:39.280]  所以始終這些話
[00:19:39.280 --> 00:19:40.880]  都好像老一點的人
[00:19:40.880 --> 00:19:43.180]  向年輕一點的人的呼籲
[00:19:43.180 --> 00:19:44.880]  但實際上都不單止的
[00:19:44.880 --> 00:19:47.880]  其實上帝就已經繼續呼喚我們了
[00:19:47.880 --> 00:19:50.780]  所以休息都不單止是肉身的休息
[00:19:50.780 --> 00:19:51.980]  不單止是那種
[00:19:51.980 --> 00:19:53.780]  思想想得多
[00:19:53.780 --> 00:19:55.580]  我現在休息一下先不想
[00:19:55.580 --> 00:19:57.380]  還是一種靈性的休息
[00:19:57.380 --> 00:19:59.780]  還是一種靈性的休息
[00:19:59.780 --> 00:20:02.980]  接下來2月17日
[00:20:02.980 --> 00:20:06.180]  是傳統教會的年曆
[00:20:06.180 --> 00:20:09.080]  就會稱為聖灰日
[00:20:09.080 --> 00:20:13.880]  就是接下來40天的御府期的第一天
[00:20:13.880 --> 00:20:17.380]  教會到時也會鼓勵我們
[00:20:17.380 --> 00:20:19.780]  更多的一起靈修
[00:20:19.780 --> 00:20:23.180]  我們都會提供一些靈修材料
[00:20:23.180 --> 00:20:26.680]  這個御府期其實正是
[00:20:26.680 --> 00:20:30.180]  或多或少是跟隨馬太福音在第六章
[00:20:30.180 --> 00:20:32.680]  鼓勵我們做三件事
[00:20:32.680 --> 00:20:37.480]  禱告、禁食和施捨
[00:20:37.480 --> 00:20:41.980]  禱告、禁食和施捨
[00:20:41.980 --> 00:20:45.080]  就在這些安息裏面
[00:20:45.080 --> 00:20:49.280]  或許我們每一天都爭取靈修的生活
[00:20:49.280 --> 00:20:51.280]  我們多讀聖經
[00:20:51.280 --> 00:20:52.680]  我們多禱告
[00:20:52.680 --> 00:20:55.480]  以致靈裏面都得到一種
[00:20:55.480 --> 00:20:57.280]  清明
[00:20:57.280 --> 00:20:59.480]  一種純潔
[00:20:59.480 --> 00:21:04.180]  一種看透生命的機會
[00:21:04.180 --> 00:21:06.980]  這個是沒有東西可以代替的
[00:21:06.980 --> 00:21:09.480]  就算我們找人聊天
[00:21:09.480 --> 00:21:10.680]  我們代替不了
[00:21:10.680 --> 00:21:13.880]  跟上帝在上帝裏面的那種安靜
[00:21:13.880 --> 00:21:15.780]  沉思
[00:21:15.780 --> 00:21:16.980]  搜尋你的內心
[00:21:16.980 --> 00:21:20.980]  是一種尋索你的內心世界的那種身心舍靈
[00:21:20.980 --> 00:21:23.680]  然後面對這個世界
[00:21:23.680 --> 00:21:25.380]  頂尖會
[00:21:25.380 --> 00:21:27.880]  這個都是老生常談
[00:21:27.880 --> 00:21:29.380]  但是要問的
[00:21:29.380 --> 00:21:31.680]  你今天靈修了沒有?
[00:21:31.680 --> 00:21:36.080]  或者你的靈修生活是怎樣?
[00:21:36.080 --> 00:21:38.880]  兩個星期前我參加了一位
[00:21:38.880 --> 00:21:40.580]  以前在木會之下
[00:21:40.580 --> 00:21:43.680]  其中一個老人家的安息禮拜
[00:21:43.680 --> 00:21:46.580]  他安息的時候是104歲
[00:21:46.580 --> 00:21:48.280]  然後我們看回他的時候
[00:21:48.280 --> 00:21:50.980]  我其中一個最印象深刻的就是
[00:21:50.980 --> 00:21:54.080]  他每年都讀聖經一次
[00:21:54.080 --> 00:21:56.080]  已經不計他另外靈修了
[00:21:56.080 --> 00:21:58.080]  他自己速讀聖經
[00:21:58.080 --> 00:22:00.580]  一年速讀一次
[00:22:00.580 --> 00:22:03.080]  他持續了很多年
[00:22:03.080 --> 00:22:05.480]  我們這些只可以叫做按
[00:22:05.480 --> 00:22:07.080]  汗顏
[00:22:07.080 --> 00:22:09.680]  流了汗,滴了汗
[00:22:09.680 --> 00:22:12.080]  為什麼其他人可以呢?
[00:22:12.080 --> 00:22:14.280]  我們真的要在神的面前
[00:22:14.280 --> 00:22:16.380]  緊緊地抓住上帝
[00:22:16.380 --> 00:22:17.480]  抓住祂的英許
[00:22:17.480 --> 00:22:18.680]  抓住祂的話語
[00:22:18.680 --> 00:22:19.980]  背誦
[00:22:19.980 --> 00:22:23.680]  以至化成我們生命的糧
[00:22:23.680 --> 00:22:27.480]  這個到十五節說當守安息日
[00:22:27.480 --> 00:22:29.080]  當守安息日
[00:22:29.080 --> 00:22:32.780]  今天我們更正教或者新教
[00:22:32.780 --> 00:22:35.980]  新的基督教
[00:22:35.980 --> 00:22:39.080]  我們就不是守傳統那種
[00:22:39.080 --> 00:22:40.280]  猶太人的安息日
[00:22:40.280 --> 00:22:43.280]  他們的安息日是在星期五日落
[00:22:43.280 --> 00:22:46.380]  至到星期六日落前
[00:22:46.380 --> 00:22:47.680]  這樣為止一日
[00:22:47.680 --> 00:22:49.880]  所以叫有晚上有早晨
[00:22:49.880 --> 00:22:51.280]  這是一日
[00:22:51.280 --> 00:22:53.780]  他們是星期五晚至星期六
[00:22:53.780 --> 00:22:55.580]  這個是他們的安息日
[00:22:55.580 --> 00:22:57.080]  對於我們基督教來說
[00:22:57.080 --> 00:22:59.480]  我們就知道因為耶穌基督
[00:22:59.480 --> 00:23:03.780]  祂的復活是在星期日的早上
[00:23:03.780 --> 00:23:05.280]  來被發現的
[00:23:05.280 --> 00:23:08.280]  所以我們現在的安息日的概念
[00:23:08.280 --> 00:23:10.980]  已經改為星期日的上午
[00:23:10.980 --> 00:23:12.480]  這個安息日也不是說
[00:23:12.480 --> 00:23:14.480]  我們可以休息一下
[00:23:14.480 --> 00:23:15.480]  睡晚一點
[00:23:15.480 --> 00:23:16.780]  雖然人的軟弱
[00:23:16.780 --> 00:23:19.080]  有時候也需要睡多一點
[00:23:19.080 --> 00:23:21.280]  但原來祂的核心的意思是什麼?
[00:23:21.280 --> 00:23:23.380]  就是第十五節所說的
[00:23:23.380 --> 00:23:25.680]  那一天你要紀念
[00:23:25.680 --> 00:23:28.080]  你在埃及地作過奴僕
[00:23:28.080 --> 00:23:30.680]  而上帝藉著祂的大能的手
[00:23:30.680 --> 00:23:31.980]  伸出的蚌臂
[00:23:31.980 --> 00:23:35.980]  是保護你離開那些為奴之地
[00:23:35.980 --> 00:23:37.180]  在罪惡當中
[00:23:37.180 --> 00:23:38.680]  祂可以釋放我們
[00:23:38.680 --> 00:23:40.880]  所以星期日早上
[00:23:40.880 --> 00:23:43.480]  其實那一段是神聖的時刻
[00:23:43.480 --> 00:23:46.280]  是紀念耶和華
[00:23:46.280 --> 00:23:50.580]  藉著耶穌帶給我們的救贖
[00:23:50.580 --> 00:23:52.080]  當時是救贖
[00:23:52.080 --> 00:23:54.480]  到今天也是救贖
[00:23:54.480 --> 00:23:56.680]  所以其實兄弟姐妹
[00:23:56.680 --> 00:24:00.180]  在繼續珍惜我們星期日這個敬拜的時候
[00:24:00.180 --> 00:24:04.680]  讓心靈給上帝的救贖牽引
[00:24:04.680 --> 00:24:08.380]  在這裡我們也鼓勵大家
[00:24:08.380 --> 00:24:09.680]  在敬拜生活
[00:24:09.680 --> 00:24:12.080]  然後又煮一盒
[00:24:12.080 --> 00:24:15.280]  我們查聖經讀聖經的時候
[00:24:15.280 --> 00:24:18.180]  這是延伸著上帝給我們的救贖
[00:24:18.180 --> 00:24:19.580]  以致我們越明白聖經
[00:24:19.580 --> 00:24:21.480]  才體會人生
[00:24:21.480 --> 00:24:22.780]  當然星期日
[00:24:22.780 --> 00:24:25.580]  希望也是我們跟親人相處
[00:24:25.580 --> 00:24:28.880]  以致建立一種親人的情誼
[00:24:28.880 --> 00:24:30.280]  我們也可以去行山
[00:24:30.280 --> 00:24:32.980]  因為可以建立一種
[00:24:32.980 --> 00:24:35.780]  跟大自然世界那種的情
[00:24:35.780 --> 00:24:38.180]  在這裡我們也鼓勵
[00:24:38.180 --> 00:24:41.680]  有時我們有子女
[00:24:41.680 --> 00:24:43.280]  一些小的子女
[00:24:43.280 --> 00:24:44.080]  他們也要上學
[00:24:44.080 --> 00:24:45.480]  他們要考試
[00:24:45.480 --> 00:24:47.980]  所以有時我們也有一個試探
[00:24:47.980 --> 00:24:49.580]  或者試煉
[00:24:49.580 --> 00:24:53.280]  當子女要考試的時期
[00:24:53.280 --> 00:24:56.180]  我們星期日怎麼用呢?
[00:24:56.180 --> 00:24:57.580]  當子女要考試的時候
[00:24:57.580 --> 00:24:59.280]  我們星期日怎麼用呢?
[00:24:59.280 --> 00:25:03.080]  有時我們連崇拜都不好
[00:25:03.080 --> 00:25:05.880]  爭取時間溫書
[00:25:05.880 --> 00:25:08.380]  有些都會崇拜
[00:25:08.380 --> 00:25:12.880]  不過一崇拜完就快點溫書
[00:25:12.880 --> 00:25:14.480]  整天就溫書
[00:25:14.480 --> 00:25:15.680]  這個我相信
[00:25:15.680 --> 00:25:19.280]  今時今日我都會感覺那種張力
[00:25:19.280 --> 00:25:22.480]  因為考試那些壓力真的很大
[00:25:22.480 --> 00:25:24.980]  不過我們真的要求主憐憫我們
[00:25:24.980 --> 00:25:28.880]  如果上帝想我們平時溫書
[00:25:28.880 --> 00:25:31.980]  但是真的要分別一些時間出來
[00:25:31.980 --> 00:25:33.880]  是給上帝的
[00:25:33.880 --> 00:25:36.780]  是繼續延伸這種救贖的
[00:25:36.780 --> 00:25:39.380]  所以跟人繼續去建立關係
[00:25:39.380 --> 00:25:41.280]  跟大自然建立關係
[00:25:41.280 --> 00:25:43.180]  跟自己建立關係
[00:25:43.180 --> 00:25:44.980]  如果是這樣的話
[00:25:44.980 --> 00:25:48.180]  會不會我們有時也有一個試探就是
[00:25:48.180 --> 00:25:49.380]  星期日的主要是學
[00:25:49.380 --> 00:25:50.580]  不如不要上課了
[00:25:50.580 --> 00:25:51.880]  因為要溫書
[00:25:51.880 --> 00:25:53.280]  或者崇拜都不要上課了
[00:25:53.280 --> 00:25:54.080]  因為要溫書
[00:25:54.080 --> 00:25:56.380]  或者星期日要舉行的團契時間
[00:25:56.380 --> 00:25:57.380]  都不要了
[00:25:57.380 --> 00:25:57.980]  都不要了
[00:25:57.980 --> 00:25:59.780]  我們溫書
[00:25:59.780 --> 00:26:02.580]  當然這個試探都不單止是溫書
[00:26:02.580 --> 00:26:06.480]  有時我們大人都有另外一些的安排
[00:26:06.480 --> 00:26:08.780]  而那些安排
[00:26:08.780 --> 00:26:12.080]  我們在神的面前繼續求憐憫
[00:26:12.080 --> 00:26:15.180]  我們所謂其他安排
[00:26:15.180 --> 00:26:18.780]  是不是都是一種上帝救贖的延伸呢?
[00:26:18.780 --> 00:26:22.680]  我們是不是都是尊主為聖的呢?
[00:26:22.680 --> 00:26:25.180]  還是我們已經慢慢變成
[00:26:25.180 --> 00:26:27.080]  慢慢變成這個守安息日
[00:26:27.080 --> 00:26:29.980]  已經不是在我們的生命當中
[00:26:29.980 --> 00:26:34.780]  所以就越來越得不到豐盛的生命呢?
[00:26:34.780 --> 00:26:37.580]  在這裡也都求諸憐憫
[00:26:37.580 --> 00:26:40.280]  因為這個都不單止是我們個人的問題
[00:26:40.280 --> 00:26:42.780]  可能是整個社會的問題
[00:26:42.780 --> 00:26:46.580]  這個社會越來越迫使人不能休息
[00:26:46.580 --> 00:26:48.180]  是不是?
[00:26:48.180 --> 00:26:54.780]  是令到我們有太多的貧富懸殊
[00:26:54.780 --> 00:26:57.580]  有些家庭是要做幾份工
[00:26:57.580 --> 00:26:59.580]  都沒有辦法糊口
[00:26:59.580 --> 00:27:02.580]  有些時候我們都不是
[00:27:02.580 --> 00:27:06.480]  我們說為什麼你不參與教會
[00:27:06.480 --> 00:27:08.480]  因為有時大英姐妹都不知道
[00:27:08.480 --> 00:27:10.480]  多麼想參與上帝的工作
[00:27:10.480 --> 00:27:14.180]  不過就是這個社會的制度
[00:27:14.180 --> 00:27:16.280]  是迫使他們沒有辦法
[00:27:16.280 --> 00:27:19.780]  這個我覺得我們又要求諸憐憫
[00:27:19.780 --> 00:27:22.780]  我們都會感應得到他們的困難
[00:27:22.780 --> 00:27:24.280]  以致支持他們
[00:27:24.280 --> 00:27:26.080]  而不是譴責
[00:27:26.080 --> 00:27:27.980]  就正因為這個緣故
[00:27:27.980 --> 00:27:29.180]  又更加
[00:27:29.180 --> 00:27:31.980]  既然上帝創造我們
[00:27:31.980 --> 00:27:34.180]  讓我們管理這個大地
[00:27:34.180 --> 00:27:35.680]  管理這個社會
[00:27:35.680 --> 00:27:38.080]  所以如果有政策上的問題
[00:27:38.080 --> 00:27:40.580]  令到我們沒辦法休息
[00:27:40.580 --> 00:27:44.280]  這個都是我們信仰群體要努力的地方
[00:27:44.280 --> 00:27:45.880]  我們在社會的政策上
[00:27:45.880 --> 00:27:49.080]  怎樣幫助一些沒辦法休息的人
[00:27:49.080 --> 00:27:52.080]  得到一種生活的調節
[00:27:52.080 --> 00:27:54.280]  得到社會的公平多一點
[00:27:54.280 --> 00:27:57.580]  是削減貧富懸殊
[00:27:57.580 --> 00:28:02.080]  以致壓迫一些貧者更貧
[00:28:02.080 --> 00:28:05.380]  這個不是我們可以完全不理的事情
[00:28:05.380 --> 00:28:08.580]  因為福音就是要在這些人的生活
[00:28:08.580 --> 00:28:11.580]  來顯明他的公義
[00:28:11.580 --> 00:28:12.980]  好了 最後一樣東西
[00:28:12.980 --> 00:28:14.680]  最後一樣想分享
[00:28:14.680 --> 00:28:16.880]  除了愛神所愛
[00:28:16.880 --> 00:28:18.980]  獻上你自己
[00:28:18.980 --> 00:28:20.880]  你自己也作色有時
[00:28:20.880 --> 00:28:23.580]  也幫助其他人作色有時
[00:28:23.580 --> 00:28:27.680]  最後行動關懷
[00:28:27.680 --> 00:28:31.880]  在尤君姐妹為我們讀出的第三段經文
[00:28:31.880 --> 00:28:35.080]  是哥林多前書第九章
[00:28:35.080 --> 00:28:36.880]  我們一起讀多一次
[00:28:36.880 --> 00:28:38.680]  預備起
[00:28:38.680 --> 00:28:41.780]  就如摩西的律法記著
[00:28:41.780 --> 00:28:47.280]  牛在揣谷的時候不可攏住他的嘴
[00:28:47.280 --> 00:28:51.280]  難道神所掛念的是牛嗎?
[00:28:51.280 --> 00:28:54.680]  他不全是為我們說的嗎?
[00:28:54.680 --> 00:28:57.080]  的確是為我們說的
[00:28:57.080 --> 00:29:01.480]  因為耕種的要存著指望去耕種
[00:29:01.480 --> 00:29:03.580]  收割的也要存著
[00:29:03.580 --> 00:29:07.180]  分享穀物的指望去收割
[00:29:07.180 --> 00:29:11.980]  我們既然把屬靈的種子撒在你們中間
[00:29:11.980 --> 00:29:15.380]  若從你們收取養生之物
[00:29:15.380 --> 00:29:19.780]  這還算大事嗎?
[00:29:19.780 --> 00:29:21.880]  這段經文第九節
[00:29:21.880 --> 00:29:24.880]  其實是引用摩西的律法
[00:29:24.880 --> 00:29:27.580]  這個真是我們舊約聖經也有的
[00:29:27.580 --> 00:29:29.980]  在生命記第25章第4節
[00:29:29.980 --> 00:29:33.980]  就是牛如果在幫助人類
[00:29:33.980 --> 00:29:38.680]  在製作穀物的時候不可攏住他的嘴
[00:29:38.680 --> 00:29:40.280]  令他沒東西吃
[00:29:40.280 --> 00:29:42.080]  意思是這樣說的
[00:29:42.080 --> 00:29:43.980]  牛要吃物
[00:29:43.980 --> 00:29:48.380]  當然這段經文到了哥倫多前書
[00:29:48.380 --> 00:29:51.980]  保羅引用這段經文說
[00:29:51.980 --> 00:29:53.380]  連牛也要吃
[00:29:53.380 --> 00:29:55.280]  何況人呢?
[00:29:55.280 --> 00:29:59.580]  這裡其實主要是針對牧者
[00:29:59.580 --> 00:30:01.580]  甚至是說他自己
[00:30:01.580 --> 00:30:05.280]  例如哥倫多的教會覺得你是甚麼人
[00:30:05.280 --> 00:30:06.780]  要我們供養你
[00:30:06.780 --> 00:30:09.080]  所以他就申明不是的
[00:30:09.080 --> 00:30:11.880]  我也是靠福音養生的
[00:30:11.880 --> 00:30:14.080]  所以牛你也給牠吃吧
[00:30:14.080 --> 00:30:18.380]  何況我們屬靈的牧者呢?
[00:30:18.380 --> 00:30:22.780]  當然這裡我相信更加可以推而廣之
[00:30:22.780 --> 00:30:26.480]  是所有人在他要撒種的時候
[00:30:26.480 --> 00:30:28.580]  都是期望有收割
[00:30:28.580 --> 00:30:30.280]  所有人在工作的時候
[00:30:30.280 --> 00:30:33.080]  都應該有回報
[00:30:33.080 --> 00:30:35.080]  教會社會上
[00:30:35.080 --> 00:30:38.780]  不過仍然有很多貧窮的人
[00:30:38.780 --> 00:30:39.980]  他們沒辦法
[00:30:39.980 --> 00:30:43.980]  所謂一分耕耘就有一分收穫
[00:30:43.980 --> 00:30:45.480]  有時原來不行的
[00:30:45.480 --> 00:30:49.880]  這個社會已經黑暗或者扭曲
[00:30:49.880 --> 00:30:51.680]  以至人不是這樣
[00:30:51.680 --> 00:30:54.480]  一分耕耘就一分收穫
[00:30:54.480 --> 00:30:55.880]  在社會上這種貧窮
[00:30:55.880 --> 00:30:59.980]  在香港被定義一種相對貧窮
[00:30:59.980 --> 00:31:03.180]  的貧窮人是最少140萬
[00:31:03.180 --> 00:31:07.780]  750萬的人裏面有140萬的人是貧窮
[00:31:07.780 --> 00:31:09.580]  當然他們是相對貧窮
[00:31:09.580 --> 00:31:12.880]  但仍然有很多是真的很貧窮的
[00:31:12.880 --> 00:31:16.380]  最近反而疫情我們又多一點留意
[00:31:16.380 --> 00:31:18.580]  原來很多劏房戶
[00:31:18.580 --> 00:31:22.580]  他們的追著環境真的很差
[00:31:22.580 --> 00:31:26.380]  差到連衛生都沒辦法講之類
[00:31:26.380 --> 00:31:29.880]  我們有時不是去到這種情況
[00:31:29.880 --> 00:31:34.480]  我們感應上未必很感應得到他們的難處
[00:31:34.480 --> 00:31:35.680]  對於我們的頭腦
[00:31:35.680 --> 00:31:36.780]  他們慘了
[00:31:36.780 --> 00:31:40.080]  不過轉頭我們就活在自己的世界
[00:31:40.080 --> 00:31:42.480]  比較好的世界當中
[00:31:42.480 --> 00:31:46.280]  這個上帝不是等於叫我們
[00:31:46.280 --> 00:31:49.280]  你都要放棄都要住劏房
[00:31:49.280 --> 00:31:50.480]  又不是那個意思
[00:31:50.480 --> 00:31:54.080]  反而是我們怎樣關心他們呢
[00:31:54.080 --> 00:31:54.980]  當然不止香港
[00:31:54.980 --> 00:31:57.880]  在世界上還有很多很多貧窮的人
[00:31:57.880 --> 00:32:00.280]  有時是因為社會的問題
[00:32:00.280 --> 00:32:02.480]  有時是政府都不作為
[00:32:02.480 --> 00:32:05.980]  或者一些政策是壓迫著某些人
[00:32:05.980 --> 00:32:09.680]  或者有某些人沒辦法收入之類
[00:32:09.680 --> 00:32:11.780]  不過無論是個人的因素
[00:32:11.780 --> 00:32:12.780]  或者社會的因素
[00:32:12.780 --> 00:32:14.380]  或者政府的因素
[00:32:14.380 --> 00:32:16.280]  很多因素都會發生
[00:32:16.280 --> 00:32:19.080]  不過真的求主幫助我們
[00:32:19.080 --> 00:32:22.280]  新一年尤其是接下來的禦苦期
[00:32:22.280 --> 00:32:26.580]  我們很感恩上主藉著耶穌那種苦
[00:32:26.580 --> 00:32:28.580]  是原來有一種救贖的
[00:32:28.580 --> 00:32:30.880]  不過救贖我們的時候
[00:32:30.880 --> 00:32:32.980]  我們就真的求主幫助
[00:32:32.980 --> 00:32:34.380]  我們都是怎樣
[00:32:34.380 --> 00:32:36.580]  可以為一些在受苦當中的人
[00:32:36.580 --> 00:32:38.980]  負上自己呢
[00:32:38.980 --> 00:32:41.680]  禦苦期這種靈修
[00:32:41.680 --> 00:32:45.180]  這種是禱告、禁食、施捨
[00:32:45.180 --> 00:32:46.780]  施捨這部分
[00:32:46.780 --> 00:32:50.980]  其實仍然繼續是我們那種的操練
[00:32:50.980 --> 00:32:52.180]  我們禱告很多
[00:32:52.180 --> 00:32:54.180]  我們禁食很多
[00:32:54.180 --> 00:32:57.380]  今年我們禦苦期的靈修主題
[00:32:57.380 --> 00:33:00.880]  會是集中在服侍貧窮人
[00:33:00.880 --> 00:33:03.380]  作為我們的主題
[00:33:03.380 --> 00:33:05.480]  我們的教會其實都在做一些
[00:33:05.480 --> 00:33:07.580]  我們這一段階段
[00:33:07.580 --> 00:33:10.380]  我們都鼓勵紀念其他堂會
[00:33:10.380 --> 00:33:11.680]  其他教會
[00:33:11.680 --> 00:33:14.080]  他們都在做一些功夫
[00:33:14.080 --> 00:33:15.980]  我們彼此紀念
[00:33:15.980 --> 00:33:19.580]  彼此來祝福、支取力量
[00:33:19.580 --> 00:33:21.080]  我們就知道
[00:33:21.080 --> 00:33:23.580]  我們禱告當然是很寶貴的
[00:33:23.580 --> 00:33:24.880]  不過如果我們的禱告
[00:33:24.880 --> 00:33:26.580]  或者我們的信心
[00:33:26.580 --> 00:33:28.380]  不是有行為的話
[00:33:28.380 --> 00:33:30.180]  亞各書就很清楚說
[00:33:30.180 --> 00:33:32.480]  有信心而沒有行為
[00:33:32.480 --> 00:33:34.180]  那個信心其實是死的
[00:33:34.180 --> 00:33:36.480]  那個不是真的信心
[00:33:36.480 --> 00:33:37.580]  我們有禱告
[00:33:37.580 --> 00:33:41.480]  但如果我們沒有一種關懷的行動的話
[00:33:41.480 --> 00:33:45.980]  那種的禱告生活都是死的
[00:33:45.980 --> 00:33:49.280]  最近我們教會都在做一些功夫
[00:33:49.280 --> 00:33:50.980]  就是支奠
[00:33:50.980 --> 00:33:56.580]  我們藉著社會服務處聯絡的長者
[00:33:56.580 --> 00:33:58.080]  這個社區的長者
[00:33:58.080 --> 00:34:01.880]  我們教會就有最少三十幾位弟兄姊妹
[00:34:01.880 --> 00:34:04.580]  送了一些禮物出來
[00:34:04.580 --> 00:34:06.580]  送給一些長者
[00:34:06.580 --> 00:34:10.580]  然後我們最少有三十八位弟兄姊妹
[00:34:10.580 --> 00:34:14.480]  參與打電話給一些長者
[00:34:14.480 --> 00:34:16.380]  慰問他們
[00:34:16.380 --> 00:34:17.280]  鼓勵他們
[00:34:17.280 --> 00:34:18.380]  祝福他們
[00:34:18.380 --> 00:34:22.380]  也通知他們來可以拿到這些禮物
[00:34:22.380 --> 00:34:24.180]  三十八位弟兄姊妹
[00:34:24.180 --> 00:34:25.180]  很感恩
[00:34:25.180 --> 00:34:26.780]  我們終於是支奠了
[00:34:26.780 --> 00:34:31.680]  給最少一百九十個的社區長者
[00:34:31.680 --> 00:34:33.780]  很多人的反應都是很感恩
[00:34:33.780 --> 00:34:35.680]  很感謝我們的關心
[00:34:35.680 --> 00:34:38.180]  很美好
[00:34:38.180 --> 00:34:41.080]  當然我們可以做的
[00:34:41.080 --> 00:34:42.380]  繼續做
[00:34:42.380 --> 00:34:45.980]  然後你都可以在自己的能力之下
[00:34:45.980 --> 00:34:46.880]  繼續尋求
[00:34:46.880 --> 00:34:49.280]  在這個特日義苦期裏面
[00:34:49.280 --> 00:34:50.080]  神啊
[00:34:50.080 --> 00:34:51.480]  你怎樣幫到
[00:34:51.480 --> 00:34:54.580]  我可以怎樣幫到這個世界其他的人呢?
[00:34:54.580 --> 00:34:58.380]  不是好像我高一點
[00:34:58.380 --> 00:34:59.480]  我很有能力
[00:34:59.480 --> 00:35:00.780]  我就施捨給你
[00:35:00.780 --> 00:35:02.180]  不是那種心境
[00:35:02.180 --> 00:35:05.180]  反而我們都是被上帝的恩覆蓋
[00:35:05.180 --> 00:35:08.880]  現在是將上帝的恩跟其他人分享
[00:35:08.880 --> 00:35:09.680]  所以鼓勵我們
[00:35:09.680 --> 00:35:12.680]  就算我們覺得有些事不是我們做的
[00:35:12.680 --> 00:35:14.480]  都是政府做的
[00:35:14.480 --> 00:35:15.580]  政府無作為
[00:35:15.580 --> 00:35:16.780]  我們都沒有辦法
[00:35:16.780 --> 00:35:18.580]  其實不是的
[00:35:18.580 --> 00:35:21.180]  我們都一樣是可以參與在這個
[00:35:21.180 --> 00:35:24.880]  九屬社會世界的套程當中
[00:35:24.880 --> 00:35:28.180]  現在是在乎我們是否出手
[00:35:28.180 --> 00:35:30.880]  是否在信心的同時
[00:35:30.880 --> 00:35:33.180]  是有行動關懷
[00:35:33.180 --> 00:35:36.280]  來顯明我們對上帝那種的禱告
[00:35:36.280 --> 00:35:39.780]  和信心
[00:35:39.780 --> 00:35:44.280]  在《以賽亞書》第一章第三節那裏說
[00:35:44.280 --> 00:35:47.380]  牛都認識牠的主人
[00:35:47.380 --> 00:35:50.880]  但你這班百姓認不認識我呢?
[00:35:50.880 --> 00:35:52.980]  又是牛
[00:35:52.980 --> 00:35:55.380]  牛都認識牠的主人
[00:35:55.380 --> 00:35:58.280]  頂尖的其實我們都認識我們的主人
[00:35:58.280 --> 00:36:01.380]  神愛何等的豐富呢?
[00:36:01.380 --> 00:36:02.680]  願你在新一年
[00:36:02.680 --> 00:36:04.580]  我們繼續愛神所愛
[00:36:04.580 --> 00:36:06.380]  獻上自己
[00:36:06.380 --> 00:36:08.180]  作息有事
[00:36:08.180 --> 00:36:10.580]  行動關懷
[00:36:10.580 --> 00:36:13.580]  繼續揀選堅持美善
[00:36:13.580 --> 00:36:16.780]  我們是可以莊敬自強
[00:36:16.780 --> 00:36:19.580]  以致我們能夠處變不驚
[00:36:19.580 --> 00:36:21.180]  為甚麼可以成功?
[00:36:21.180 --> 00:36:24.180]  繼續靠神的大愛
[00:36:24.180 --> 00:36:26.280]  神大愛
[00:36:26.280 --> 00:36:29.080]  我們一起祈禱
[00:36:29.080 --> 00:36:31.580]  想再次多謝你
[00:36:31.580 --> 00:36:33.580]  就是你愛這個世界
[00:36:33.580 --> 00:36:34.780]  愛你所創造
[00:36:34.780 --> 00:36:39.280]  而且你很想救贖這個已經扭曲了的世界
[00:36:39.280 --> 00:36:43.180]  以致能夠恢復你原初的創造
[00:36:43.180 --> 00:36:44.080]  所以多謝主
[00:36:44.080 --> 00:36:46.680]  所以求主繼續開拓我們的心靈
[00:36:46.680 --> 00:36:48.980]  讓我們繼續經驗你這種的愛
[00:36:48.980 --> 00:36:50.880]  我們越體會你的愛
[00:36:50.880 --> 00:36:52.880]  越熟悉你的愛
[00:36:52.880 --> 00:36:54.880]  所以我們就回頭去
[00:36:54.880 --> 00:36:56.580]  愛你所愛
[00:36:56.580 --> 00:36:58.880]  繼續將自己獻上給你
[00:36:58.880 --> 00:37:00.280]  給你使用
[00:37:00.280 --> 00:37:03.380]  繼續讓我們能夠體貼自己和其他人
[00:37:03.380 --> 00:37:07.380]  都一樣需要作息有事
[00:37:07.380 --> 00:37:10.380]  以致我們有足夠的心靈空間
[00:37:10.380 --> 00:37:14.080]  做更多服侍關懷的工作
[00:37:14.080 --> 00:37:14.780]  所以天父
[00:37:14.780 --> 00:37:16.680]  願祢的愛
[00:37:16.680 --> 00:37:18.880]  口口的牽引我們
[00:37:18.880 --> 00:37:20.480]  我們一起仰望禱告
[00:37:20.480 --> 00:37:22.680]  奉耶穌基督的命求
