
[00:00:00.000 --> 00:00:11.000]  我想問問在這中多少是已經做人的父母的,好不好舉手。有孩子的,感謝主。
[00:41:40.000 --> 00:42:06.000]  第九節,一起來,耶和華對該引說,你兄弟亞伯在哪裡?我不知道,我不知道,我豈是看守我的兄弟呢?耶和華說,你做了什麼事呢?你兄弟有血從地裡向我哀告,地開了口,從你手裡接受你兄弟的血,現在你必從這地受,我們一起再讀十二到十四節。
[00:42:06.000 --> 00:42:28.000]  你中地,地不再為你效力,你必流離飄蕩在地上,該引對耶和華說,我的刑法太重,過於我所能當的,你如今敢阻我離開這地,也是不見你的面,我必流離飄蕩在地上,凡遇見我的,必殺我,弟兄姐妹們。
[00:42:28.000 --> 00:42:46.000]  這一段的聖經,你看到該引的問題,就是對自己的感受過分敏感,但是對別人的感受完全不顧。
[00:42:46.000 --> 00:43:11.000]  反而我們看見亞伯在這個地方被殺死了以後,有血的聲音從地裡向神來的哀告,打不還手,罵不還口,殺死了,從地裡向神來的哀告。
[00:43:11.000 --> 00:43:20.000]  我在看到這個時候,看見這兩個兄弟完全極端,弟兄姐妹們。
[00:43:20.000 --> 00:43:40.000]  但是另外一方面,我們確實看見,亞伯就是因為這個緣故,希伯來思說,他遠遠看見一座城,這個城本身在當時看不見,但是這個城確實成為他永遠的城,能夠進到這個地方。
[00:43:40.000 --> 00:43:47.000]  每一個殷信誠意的人都能夠去到這個城,而成為這個城裡面永遠永久的居民。
[00:43:47.000 --> 00:43:54.000]  這個城是天上的,是永恆的,是神與我們一起在那個地方的。
[00:43:54.000 --> 00:44:02.000]  而這個該引,雖然在地上,他得著他想要得著的,但他失去的是什麼東西呢?
[00:44:02.000 --> 00:44:12.000]  就是神的管教。這個管教,這是第一,飄蕩,非常清楚他要飄蕩。
[00:44:12.000 --> 00:44:18.000]  第二方面,感受不好,不能夠再見到他的父母。
[00:44:18.000 --> 00:44:22.000]  第三方面,活在懼怕的當中。
[00:44:22.000 --> 00:44:36.000]  有一個殺人的人,常常的很懼怕被人殺的,我不知道各位你同不同意,要是你傷害過別人的時間,很怕別人報復的,同不同意呀?
[00:44:36.000 --> 00:44:52.000]  我看你今天的國家都是一樣的,你殺了別人,你也很怕別人的恐襲,恐怖襲擊你。所以帶來的結果就是,你看見那些打仗的,常常活在一種恐懼的當中。
[00:44:52.000 --> 00:45:04.000]  以色列人沒有平安,同樣阿拉伯人都沒有平安,打仗的兩個國家,那些人民都沒有平安的,我跟你講。
[00:45:04.000 --> 00:45:16.000]  另外一方面,我們看見他也受到神的管教,十六節,於是該離開耶和華的面,去住在伊甸東邊羅德之地。
[00:45:16.000 --> 00:45:27.000]  羅德就是遊蕩的意思,流蕩,遊蕩,不能夠定居在伊甸園,乃是過著一個漂流的生活。
[00:45:27.000 --> 00:45:39.000]  伊甸是樂園,流蕩是居無定所,心沒有平安,就是這個意思。
[00:45:39.000 --> 00:45:49.000]  所以神在那個地方,雖然已經給了他凡殺乾隱的,逼早欺備,也就給他立了一個記號,免得有人遇見他就殺他。
[00:45:49.000 --> 00:45:53.000]  但是,能不能夠把這個平安帶給他呢?不能夠。
[00:45:53.000 --> 00:46:05.000]  弟兄姐妹們,今天最需要我們來留意的,就是亞當夏娃。
[00:46:05.000 --> 00:46:19.000]  因為兩個人的見證不好,相處不好,教導孩子的方法出了問題,帶來的結果,失去他的老大該隱。
[00:46:19.000 --> 00:46:24.000]  第二,失去他的老二,亞伯被哥哥殺死。
[00:46:24.000 --> 00:46:30.000]  第三,他們也活在一種常常有陰影的當中。
[00:46:30.000 --> 00:46:43.000]  所以,當我們管教我們的下一代,深教我們的下一代,教得不好,原來我們會失去他們,會永遠地失去他們。
[00:46:43.000 --> 00:46:57.000]  我們基督本身也會活在這個哀動的當中,但是感謝主,兩夫婦,他們經過兩個兒子的災難了以後,他們也悔改了。
[00:46:57.000 --> 00:47:04.000]  所以當生了另外一個兒子,塞特的時間,就叫他的名字叫塞特。
[00:47:04.000 --> 00:47:08.000]  為什麼要取他的名字叫塞特呢?
[00:47:08.000 --> 00:47:14.000]  因為塞特原來的意思就是替代的意思。
[00:47:14.000 --> 00:47:21.000]  你們知道在當時替代誰啊?他們只有一個兒子死掉了,這個是誰?
[00:47:21.000 --> 00:47:31.000]  就是亞伯,所以他是把這個兒子生了下來,就取他的名字叫塞特,取代亞伯。
[00:47:31.000 --> 00:47:38.000]  他們得看見這樣的兒子才有希望,所以就取他的名字叫塞特。
[00:47:38.000 --> 00:47:49.000]  弟兄姐妹們,今天人可能有絕路,但是在神永遠都是有出路的。
[00:47:49.000 --> 00:47:56.000]  只要你跟我能夠立定一個心智跟隨神,祂一定有出路給我們。
[00:47:56.000 --> 00:48:03.000]  你願意找這個出路嗎?我們一起低頭做一個禱告。
[00:48:03.000 --> 00:48:09.000]  禱告的時候,我想問在座當中,多少的父母在過去,
[00:48:09.000 --> 00:48:20.000]  都是非常緊張孩子們的學業、表現、成績,甚至是過於他們跟神的關係,
[00:48:20.000 --> 00:48:28.000]  過於他們心中是否甘心樂意來跟隨神的價值觀、人生觀來的做人。
[00:48:28.000 --> 00:48:34.000]  有多少的父母在過去,你都是這樣子的,好不好舉手?
[00:48:34.000 --> 00:48:38.000]  多少?看見,看見,請放下。
[00:48:38.000 --> 00:48:48.000]  我現在就問,有多少人你真的願意,當我們看見整個的世界,原來活在這個世俗的當中。
[00:48:48.000 --> 00:48:55.000]  世俗的觀念就是這樣子的,但是當我們隨這個大火來的走我們人生的路的話,
[00:48:55.000 --> 00:49:04.000]  我們最終也會變成一個世俗的基督徒,我們的家跟不信沒有差別的。
[00:49:04.000 --> 00:49:16.000]  有多少人你真的願意,認定神的路才是我們要走的,認定成績好不好不是最重要。
[00:49:16.000 --> 00:49:26.000]  地位高不高不是最重要,成就大不大不是最重要,最重要是我們跟神的關係。
[00:49:26.000 --> 00:49:37.000]  得著永遠不會失去的東西,有多少弟兄姐妹,你認定這個是我們追求的目的,你願意跟著去走的,請你舉手。
[00:49:37.000 --> 00:49:47.000]  多少人?看見,看見,感謝主。還有多少,你也願意跟著神的教導,來教導你的下一代。
[00:49:47.000 --> 00:49:54.000]  也許他一生都不會騙你的,有多少人你願意,我請你舉手,請放下。
[00:49:54.000 --> 00:50:02.000]  還有第三,我想問,在這中有多少人你以前從來沒有,從來沒有信過耶穌基督,
[00:50:02.000 --> 00:50:14.000]  但是當你今天來到聖經,你就發現原來聖經的教導,利谷藏心,每天都可以用在我們每天的生活當中。
[00:50:14.000 --> 00:50:23.000]  你願意今天立定心智,相信耶穌基督就是你的救助,跟著聖經這個原則行事為人。
[00:50:23.000 --> 00:50:35.000]  有多少人你願意的,我請你舉手,有沒有,我見到,我見到,請放下。還有誰,還有誰,我們一起做一個禱告。
[00:50:35.000 --> 00:50:45.000]  我請剛剛舉手相信耶穌基督的弟兄姐妹,你都可以站起來,可以跟著我一句一句來禱告,
[00:50:45.000 --> 00:50:58.000]  讓神從今天開始介入我們的生命當中,引導我們前面的路。剛才舉手來接受耶穌基督的,就請你站起來,我們一起做一個禱告。
[00:50:58.000 --> 00:51:07.000]  在你的口中你可以跟著我一句一句禱告,親愛的主耶穌,感謝祢的恩典。
[00:51:07.000 --> 00:51:21.000]  我承認跟隨世俗的路是沒有前途的,但跟隨你的路,我們永遠都有希望。
[00:51:21.000 --> 00:51:39.000]  求你保守我的心,求主進到我的心中,做我唯一的救助,也做我生命的主,一生一世跟隨你而行,榮耀你的名。
[00:51:39.000 --> 00:51:46.000]  我這樣禱告,是奉靠主耶穌的名求。阿們。
