
[00:00:00.000 --> 00:00:04.280]  中國人說「禮多人不怪」
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:25.920 --> 00:17:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:35.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:17:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:17:55.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:15.920 --> 00:18:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:25.920 --> 00:18:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:25.920 --> 00:18:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:25.920 --> 00:18:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:25.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:18:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:18:45.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:05.920 --> 00:19:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:15.920 --> 00:19:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:35.920 --> 00:19:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:35.920 --> 00:19:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:45.920 --> 00:19:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:45.920 --> 00:19:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:19:45.920 --> 00:20:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:05.920 --> 00:20:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:15.920 --> 00:20:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:15.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:25.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:35.920 --> 00:20:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:55.920 --> 00:20:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:20:55.920 --> 00:21:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:05.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:25.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:45.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:21:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:21:55.920 --> 00:22:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:22:15.920 --> 00:22:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:22:25.920 --> 00:22:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:22:45.920 --> 00:22:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:22:55.920 --> 00:22:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:22:55.920 --> 00:23:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:15.920 --> 00:23:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:35.920 --> 00:23:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:45.920 --> 00:23:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:45.920 --> 00:23:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:45.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:23:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:23:55.920 --> 00:24:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:05.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:25.920 --> 00:24:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:24:45.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:05.920 --> 00:25:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:15.920 --> 00:25:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:35.920 --> 00:25:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:35.920 --> 00:25:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:25:55.920 --> 00:26:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:26:15.920 --> 00:26:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:26:35.920 --> 00:26:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:26:55.920 --> 00:27:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:27:15.920 --> 00:27:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:27:35.920 --> 00:27:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:27:45.920 --> 00:27:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:27:55.920 --> 00:28:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:28:05.920 --> 00:28:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:28:15.920 --> 00:28:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:28:25.920 --> 00:28:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:28:35.920 --> 00:28:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:28:45.920 --> 00:29:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:29:05.920 --> 00:29:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:29:15.920 --> 00:29:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:29:35.920 --> 00:29:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:29:45.920 --> 00:30:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:05.920 --> 00:30:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:15.920 --> 00:30:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:25.920 --> 00:30:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:35.920 --> 00:30:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:45.920 --> 00:30:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:30:55.920 --> 00:31:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:31:15.920 --> 00:31:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:31:25.920 --> 00:31:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:31:35.920 --> 00:31:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:31:45.920 --> 00:31:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:31:55.920 --> 00:32:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:05.920 --> 00:32:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:15.920 --> 00:32:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:25.920 --> 00:32:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:35.920 --> 00:32:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:45.920 --> 00:32:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:32:55.920 --> 00:33:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:05.920 --> 00:33:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:15.920 --> 00:33:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:25.920 --> 00:33:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:35.920 --> 00:33:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:45.920 --> 00:33:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:33:55.920 --> 00:34:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:34:05.920 --> 00:34:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:34:15.920 --> 00:34:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:34:25.920 --> 00:34:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:34:35.920 --> 00:34:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:34:45.920 --> 00:35:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:05.920 --> 00:35:15.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:15.920 --> 00:35:25.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:25.920 --> 00:35:35.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:35.920 --> 00:35:45.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:45.920 --> 00:35:55.920]  我們把身體獻上當作活祭是整個奉獻
[00:35:55.920 --> 00:36:05.920]  我們把身體獻上當作活祭是整個奉獻
[00:36:05.920 --> 00:36:15.920]  我們把眼光轉移到馬其頓教會
[00:36:15.920 --> 00:36:21.920]  他們仍然慷慨地不計代價地去奉獻
[00:36:21.920 --> 00:36:26.920]  他們按照神的旨意先把自己獻上
[00:36:26.920 --> 00:36:38.920]  所以求主幫助我們,我們主耶穌基督的恩典,祂本來富足,卻成為我們的貧窮
[00:36:38.920 --> 00:36:44.920]  叫我們因為祂的貧窮可以成為富足
[00:36:44.920 --> 00:36:57.920]  坦白說,無論我們奉獻多少,我們萬萬不可能彌補十價的大愛
[00:36:57.920 --> 00:37:01.920]  今天早上我不是要大家捐錢
[00:37:01.920 --> 00:37:05.920]  我再次說,奉獻不奉獻是你和上帝之間的公關
[00:37:05.920 --> 00:37:12.920]  我不會因為你奉獻多,我和你握手大力一點
[00:37:12.920 --> 00:37:18.920]  我怕你不奉獻,牧師就不理你
[00:37:18.920 --> 00:37:27.920]  我只想大家在奉獻的功課上,經歷一次信心之旅
[00:37:27.920 --> 00:37:36.920]  如果大家看情緒表的插頁
[00:37:36.920 --> 00:37:46.920]  大家知道今年我們奉獻的赤字有52萬,因為請了一個女傳道
[00:37:46.920 --> 00:37:52.920]  求主幫助我們,求主神的話語向我們說話
[00:37:52.920 --> 00:37:54.920]  我們同心祈禱
[00:37:54.920 --> 00:38:05.920]  我們謝謝主的恩典,因為透過你的富足,讓我們成為貧窮
[00:38:05.920 --> 00:38:09.920]  也因為你的貧窮,讓我們成為富足
[00:38:09.920 --> 00:38:16.920]  如果我們看見馬其頓的教會,他們本身面對很大的困難
[00:38:16.920 --> 00:38:21.920]  在經濟跟物質上面,他們有很多的先進
[00:38:21.920 --> 00:38:25.920]  但是他們卻甘心樂意的把自己獻上
[00:38:25.920 --> 00:38:29.920]  而且他們願意跟別的教會來分享
[00:38:29.920 --> 00:38:34.920]  求主讓這個教會成為我們的榜樣,成為我們學習的功課
[00:38:34.920 --> 00:38:36.920]  跟耶穌的名字禱告
