
[00:00:00.000 --> 00:00:02.440]  當我去年第一堂講祈禱的時候
[00:13:59.160 --> 00:14:02.000]  就是《馬太福音》第四章第四節
[00:14:02.000 --> 00:14:03.720]  就講到耶穌基督
[00:14:03.720 --> 00:14:08.000]  祂抵擋魔鬼試探的第一個武器
[00:14:08.000 --> 00:14:09.720]  祂說什麼我們一起讀一讀
[00:14:09.720 --> 00:14:11.920]  耶穌卻回答說
[00:14:11.920 --> 00:14:13.560]  經上記載說
[00:14:13.560 --> 00:14:16.240]  人活著不是單靠食物
[00:14:16.240 --> 00:14:20.080]  乃是靠神口中的說話
[00:14:20.080 --> 00:14:23.520]  那耶穌抵擋試探
[00:14:23.520 --> 00:14:24.640]  祂說什麼
[00:14:24.640 --> 00:14:28.360]  經上記載說
[00:14:28.360 --> 00:14:29.640]  聖經說的
[00:14:29.640 --> 00:14:30.880]  耶穌正在讀
[00:14:30.880 --> 00:14:31.640]  聖經說的
[00:14:31.640 --> 00:14:33.040]  在九曰
[00:14:33.040 --> 00:14:34.120]  經上說的
[00:14:34.120 --> 00:14:38.320]  耶穌將神的說話和食物放在一起
[00:14:38.320 --> 00:14:40.160]  人活著不是單靠食物
[00:14:40.160 --> 00:14:42.480]  乃是靠神口中的一切說話
[00:14:42.480 --> 00:14:44.840]  耶穌在另一個地方說了
[00:14:44.840 --> 00:14:47.760]  我就是生命的糧
[00:14:47.760 --> 00:14:48.840]  英文是
[00:14:48.840 --> 00:14:51.800]  I am the bread of life
[00:14:51.800 --> 00:14:53.800]  直譯我是生命麵包
[00:14:53.800 --> 00:14:55.720]  弟兄姊妹
[00:14:55.720 --> 00:14:59.080]  有沒有一些童年回憶
[00:14:59.080 --> 00:15:00.280]  生命麵包
[00:15:00.280 --> 00:15:03.400]  到今天仍然有集體回憶
[00:15:03.400 --> 00:15:05.680]  藍白格子的麵包
[00:15:05.680 --> 00:15:07.880]  到今天仍然有生命麵包
[00:15:07.880 --> 00:15:09.400]  弟兄姊妹
[00:15:09.400 --> 00:15:10.600]  食麵包
[00:15:10.600 --> 00:15:13.880]  我們有沒有想過食麵包的過程
[00:15:13.880 --> 00:15:16.920]  因為食麵包的過程不是這樣
[00:15:16.920 --> 00:15:19.400]  食麵包你一定要咬了它
[00:15:19.400 --> 00:15:21.880]  然後咬嘴邊要咀嚼
[00:15:21.880 --> 00:15:23.320]  然後吞下去
[00:15:23.320 --> 00:15:25.440]  吞下去然後肚邊的胃
[00:15:25.440 --> 00:15:26.360]  分泌一些胃酸
[00:15:26.360 --> 00:15:27.280]  我不知道做什麼
[00:15:27.280 --> 00:15:28.080]  我不懂這些
[00:15:28.080 --> 00:15:29.120]  然後攪攪攪攪攪
[00:15:29.120 --> 00:15:30.040]  然後呢
[00:15:30.040 --> 00:15:31.640]  沒有麵包
[00:15:31.640 --> 00:15:34.480]  然後就產生一種能量
[00:15:34.480 --> 00:15:36.880]  我們就能夠快高長大
[00:15:36.880 --> 00:15:37.520]  Amen
[00:15:37.520 --> 00:15:39.200]  我見到很多小朋友在這裡
[00:15:39.200 --> 00:15:40.520]  我們見到小朋友
[00:15:40.520 --> 00:15:41.640]  嬰兒出生的時候
[00:15:41.640 --> 00:15:42.840]  我們一定祈禱
[00:15:42.840 --> 00:15:43.680]  快點長大
[00:15:43.680 --> 00:15:44.320]  快點長大
[00:15:44.320 --> 00:15:45.240]  快點長大
[00:15:45.240 --> 00:15:46.240]  到他真的長大的時候
[00:15:46.240 --> 00:15:47.640]  他就說總之不要這麼快長大
[00:15:47.640 --> 00:15:48.320]  不要這麼快長大
[00:15:48.320 --> 00:15:49.440]  不要這麼快長大
[00:15:49.440 --> 00:15:50.240]  真的
[00:15:50.240 --> 00:15:51.280]  我們很想他長大
[00:15:51.280 --> 00:15:52.120]  快高長大
[00:15:52.120 --> 00:15:54.120]  但一個人怎麼可以快高長大
[00:15:54.120 --> 00:15:55.520]  就因為有食物
[00:15:55.520 --> 00:15:58.120]  幫你產生一種能力
[00:15:58.120 --> 00:16:00.360]  來快高長大
[00:16:00.360 --> 00:16:02.680]  其實默想
[00:16:02.680 --> 00:16:06.200]  就是幫你將神的說話
[00:16:06.200 --> 00:16:09.240]  由腦帶到心去變
[00:16:09.240 --> 00:16:11.240]  因為默想的時候你就會問
[00:16:11.240 --> 00:16:12.400]  耶和華是我的目者嗎
[00:16:12.400 --> 00:16:13.600]  為什麼是我的目者呢
[00:16:13.600 --> 00:16:14.280]  我被不知缺乏
[00:16:14.280 --> 00:16:15.880]  是不是真的可以不知缺乏呢
[00:16:15.880 --> 00:16:16.880]  耶和華是誰呢
[00:16:16.880 --> 00:16:18.880]  我為什麼要什麼叫缺乏呢
[00:16:18.880 --> 00:16:21.600]  我們有很多問題去問
[00:16:21.600 --> 00:16:22.920]  當你背了聖經的時候
[00:16:22.920 --> 00:16:25.280]  你於是可以坐地鐵去想
[00:16:25.280 --> 00:16:26.640]  究竟耶和華是我的目者
[00:16:26.640 --> 00:16:27.760]  是什麼意思呢
[00:16:27.760 --> 00:16:29.200]  提醒前輩
[00:16:29.200 --> 00:16:30.640]  默想
[00:16:30.640 --> 00:16:32.800]  是不是真的要一個空間
[00:16:32.800 --> 00:16:34.000]  沒有人的地方
[00:16:34.000 --> 00:16:35.680]  你才可以默想呢
[00:16:35.680 --> 00:16:37.160]  其實不是
[00:16:37.160 --> 00:16:39.440]  其實你經常都在默想
[00:16:39.440 --> 00:16:40.360]  你會說不是吧
[00:16:40.360 --> 00:16:41.640]  我哪有默想
[00:16:41.640 --> 00:16:44.360]  因為人很多時候在默想
[00:16:44.360 --> 00:16:47.440]  一些憂慮
[00:16:47.440 --> 00:16:48.800]  什麼叫默想憂慮呢
[00:16:48.800 --> 00:16:50.200]  我們可能現在已經在想
[00:16:50.200 --> 00:16:52.960]  一間有沒有位置呢
[00:16:52.960 --> 00:16:55.160]  其實默想一間有沒有位置呢
[00:16:55.160 --> 00:16:56.520]  你看著隔壁那個人
[00:16:56.520 --> 00:16:57.680]  我不太喜歡他
[00:16:57.680 --> 00:16:58.600]  經常看著他
[00:16:58.600 --> 00:16:59.200]  不喜歡他
[00:16:59.200 --> 00:17:01.200]  你默想一間不喜歡他
[00:17:01.200 --> 00:17:03.280]  你默想一間什麼
[00:17:03.280 --> 00:17:04.480]  一間沒有的士
[00:17:04.480 --> 00:17:06.960]  你一整套放在那裡默想沒有的士
[00:17:06.960 --> 00:17:08.520]  其實你經常在那裡默想
[00:17:08.520 --> 00:17:09.880]  不過我們在默想什麼
[00:17:09.880 --> 00:17:11.240]  在默想一些苦讀
[00:17:11.240 --> 00:17:12.440]  在默想一些真經
[00:17:12.440 --> 00:17:13.600]  在默想一些咒咒
[00:17:13.600 --> 00:17:16.320]  在默想一些貪婪
[00:17:16.320 --> 00:17:18.080]  人很多時候在默想
[00:17:18.080 --> 00:17:20.040]  在想一些不好的東西
[00:17:20.040 --> 00:17:21.440]  不過我今天討讀
[00:17:21.440 --> 00:17:23.520]  我就很想將你
[00:17:23.520 --> 00:17:26.440]  去到默想一些不應該想的東西
[00:17:26.440 --> 00:17:28.680]  用神的話來取代
[00:17:28.680 --> 00:17:30.880]  耶和華是我的
[00:17:30.880 --> 00:17:33.560]  牧者我必不自缺乏
[00:17:33.560 --> 00:17:34.600]  如果祂是牧者
[00:17:34.600 --> 00:17:37.760]  我就是羊
[00:17:37.760 --> 00:17:40.400]  所以昨天我們一群牧師發生好笑事
[00:17:40.400 --> 00:17:45.240]  其中有一味任選 有一味就是羊扒
[00:17:45.240 --> 00:17:46.520]  很多牧師就說
[00:17:46.520 --> 00:17:48.400]  吃不吃羊扒呢
[00:17:48.400 --> 00:17:51.240]  牧師吃羊扒好像不是很適合
[00:17:51.240 --> 00:17:53.000]  吃多一點羊
[00:17:53.000 --> 00:17:56.440]  我們都會很自然去看
[00:17:56.440 --> 00:17:59.800]  但一方面我們真的是牧羊人
[00:17:59.800 --> 00:18:03.160]  但我們的神是我們大牧者
[00:18:03.160 --> 00:18:04.240]  大家明白我的意思嗎
[00:18:04.240 --> 00:18:06.440]  耶和華是我的牧者
[00:18:06.440 --> 00:18:08.080]  我必不自缺乏
[00:18:08.080 --> 00:18:11.280]  我們不斷問 不斷思考
[00:18:11.280 --> 00:18:13.320]  由腦去到心
[00:18:13.320 --> 00:18:16.320]  所以你慢慢去消化這節聖經的時候
[00:18:16.320 --> 00:18:18.480]  你就成為了你心裡的一部分
[00:18:18.480 --> 00:18:20.200]  去到一個地步
[00:18:20.200 --> 00:18:21.760]  當你回應的時候
[00:18:21.760 --> 00:18:23.280]  第三個元素就是回應
[00:18:23.280 --> 00:18:24.120]  回應的時候
[00:18:24.120 --> 00:18:25.480]  當你背誦這節聖經的時候
[00:18:25.480 --> 00:18:27.080]  當你想起這節聖經的時候
[00:18:27.080 --> 00:18:28.160]  你忽然之間想
[00:18:28.160 --> 00:18:30.680]  原來聖經不只是單單
[00:18:30.680 --> 00:18:31.680]  聽清楚一點
[00:18:31.680 --> 00:18:35.600]  聖經不只是單單讓我們明白聖經
[00:18:35.600 --> 00:18:38.040]  明白聖經很重要
[00:18:38.040 --> 00:18:41.120]  不過不只是單單去明白聖經
[00:18:41.120 --> 00:18:48.320]  我們要將聖經成為了我心靈的一部分
[00:18:48.320 --> 00:18:50.360]  就是說我要用聖經
[00:18:50.360 --> 00:18:52.000]  吃到它一個地步
[00:18:52.000 --> 00:18:53.440]  去到胃那邊
[00:18:53.440 --> 00:18:55.400]  然後在胃那邊去消化
[00:18:55.400 --> 00:18:58.800]  消化之後產生一種能力
[00:18:58.800 --> 00:19:02.320]  這種能力就令到我心靈的電
[00:19:02.320 --> 00:19:05.840]  能夠得以強壯
[00:19:05.840 --> 00:19:08.600]  所以當我們再用這節聖經的時候
[00:19:08.600 --> 00:19:10.680]  有一個字很重要
[00:19:10.680 --> 00:19:12.800]  就是我字
[00:19:12.800 --> 00:19:14.760]  我們一起試一下
[00:19:14.760 --> 00:19:17.400]  去到我字大聲一點
[00:19:17.400 --> 00:19:19.000]  試一下
[00:19:19.000 --> 00:19:22.760]  耶和華是我的墨者
[00:19:22.760 --> 00:19:24.240]  我必不辭缺乏
[00:19:24.240 --> 00:19:26.440]  因為聖經是和我有關係的
[00:19:26.440 --> 00:19:27.800]  大家明白嗎
[00:19:27.800 --> 00:19:28.640]  聖經和我有關係
[00:19:28.640 --> 00:19:29.920]  聖經不是幫人讀的
[00:19:29.920 --> 00:19:30.840]  所以很多時候我們聽到
[00:19:30.840 --> 00:19:31.800]  是幫隔壁人聽的
[00:19:31.800 --> 00:19:33.240]  喂 適合你
[00:19:33.240 --> 00:19:35.480]  不是 不是適合他
[00:19:35.480 --> 00:19:37.040]  讀聖經 耶和華是我的墨者
[00:19:37.040 --> 00:19:37.960]  適合師母
[00:19:37.960 --> 00:19:39.840]  不是 不是這樣
[00:19:39.840 --> 00:19:41.760]  耶和華是誰的墨者
[00:19:41.760 --> 00:19:43.400]  我的墨者
[00:19:43.400 --> 00:19:44.880]  誰不辭缺乏
[00:19:44.880 --> 00:19:46.680]  我必不辭缺乏
[00:19:46.680 --> 00:19:48.400]  所以今天你讀到聖經
[00:19:48.400 --> 00:19:49.600]  365節聖經
[00:19:49.600 --> 00:19:51.480]  你能夠成為我的聖經的時候
[00:19:51.480 --> 00:19:53.960]  你的心靈一定改變
[00:19:53.960 --> 00:19:55.200]  我們中國人經常說
[00:19:55.200 --> 00:19:56.720]  風水會騙你十年八年
[00:19:56.720 --> 00:20:00.600]  我明年如果你肯做這365天
[00:20:00.600 --> 00:20:02.000]  你明年回來教會
[00:20:02.000 --> 00:20:04.360]  你的樣子已經不一樣
[00:20:04.360 --> 00:20:06.800]  你會年輕很多 你信不信
[00:20:06.800 --> 00:20:07.600]  為什麼
[00:20:07.600 --> 00:20:10.160]  因為多一點笑容
[00:20:10.160 --> 00:20:11.360]  多一點感謝
[00:20:11.360 --> 00:20:13.040]  少一點憂慮
[00:20:13.040 --> 00:20:14.680]  憂慮帶給我們很多的
[00:20:14.680 --> 00:20:18.280]  很多的生命那種的消耗
[00:20:18.280 --> 00:20:19.800]  憂慮帶給我們很多的
[00:20:19.800 --> 00:20:21.680]  那種的生命那種的消失
[00:20:21.680 --> 00:20:23.120]  我不是說我沒有憂慮
[00:20:23.120 --> 00:20:24.160]  我已經開始有點憂慮了
[00:20:24.160 --> 00:20:25.160]  其實坦白說
[00:20:25.160 --> 00:20:27.160]  因為我女兒快生了寶寶
[00:20:27.160 --> 00:20:28.560]  所以我都開始憂慮
[00:20:28.560 --> 00:20:29.600]  等一下
[00:20:29.600 --> 00:20:31.080]  但如果我經常都在說憂慮
[00:20:31.080 --> 00:20:32.120]  憂慮 憂慮
[00:20:32.120 --> 00:20:36.440]  我不是永遠被憂慮在默想的憂慮
[00:20:36.440 --> 00:20:37.560]  但我就開始想
[00:20:37.560 --> 00:20:39.960]  耶和華是我的牧者
[00:20:39.960 --> 00:20:43.080]  我必不自缺乏
[00:20:43.080 --> 00:20:44.480]  所以弟兄姊妹
[00:20:44.480 --> 00:20:45.760]  轉化它
[00:20:45.760 --> 00:20:47.120]  所以有什麼好處
[00:20:47.120 --> 00:20:48.800]  禱道有什麼好處
[00:20:48.800 --> 00:20:49.960]  第一個好處就是
[00:20:49.960 --> 00:20:53.920]  我們明白神的思想
[00:20:53.920 --> 00:20:55.200]  所以皇馬書說
[00:20:55.200 --> 00:20:58.720]  我們要心意根深而變化
[00:20:58.720 --> 00:21:00.760]  一個人的心行為改變
[00:21:00.760 --> 00:21:02.320]  是先從什麼開始
[00:21:02.320 --> 00:21:03.600]  先從我們的心開始
[00:21:03.600 --> 00:21:05.080]  從我們的思想去到心
[00:21:05.080 --> 00:21:06.240]  從我們的內在開始
[00:21:06.240 --> 00:21:08.480]  然後我們的心行為就改變
[00:21:08.480 --> 00:21:09.480]  所以當我們說
[00:21:09.480 --> 00:21:10.240]  耶穌說
[00:21:10.240 --> 00:21:12.280]  耶穌的心意就是柔和謙卑
[00:21:12.280 --> 00:21:13.240]  柔和謙卑
[00:21:13.240 --> 00:21:15.520]  因為耶穌是柔和謙卑
[00:21:15.520 --> 00:21:17.360]  摩西也是柔和謙卑
[00:21:17.360 --> 00:21:18.640]  但什麼叫柔和謙卑呢
[00:21:18.640 --> 00:21:19.600]  我們就要問
[00:21:19.600 --> 00:21:20.960]  什麼叫柔和謙卑
[00:21:20.960 --> 00:21:23.440]  原來柔和謙卑的字的意思
[00:21:23.440 --> 00:21:24.960]  就是海綿
[00:21:24.960 --> 00:21:26.600]  有海綿的意思
[00:21:26.600 --> 00:21:27.640]  什麼叫海綿呢
[00:21:27.640 --> 00:21:29.560]  海綿是很舒服的
[00:21:29.560 --> 00:21:31.800]  以往現在少了一點
[00:21:31.800 --> 00:21:33.800]  以前的人很喜歡用海綿來洗澡
[00:21:33.800 --> 00:21:35.640]  現在還有沒有人用海綿洗澡
[00:21:35.640 --> 00:21:37.280]  通常一條棍
[00:21:37.280 --> 00:21:38.760]  前面有一塊海綿
[00:21:38.760 --> 00:21:40.640]  搓搓搓
[00:21:40.640 --> 00:21:42.520]  你會不會把棍子上面
[00:21:42.520 --> 00:21:44.760]  放一隻死了的箭豬去插背
[00:21:44.760 --> 00:21:45.840]  你不會的
[00:21:45.840 --> 00:21:47.080]  因為箭豬是刺的
[00:21:47.080 --> 00:21:48.000]  刺你的
[00:21:48.000 --> 00:21:50.200]  耶穌說我是柔和謙卑
[00:21:50.200 --> 00:21:52.280]  耶穌說我是很溫柔的
[00:21:52.280 --> 00:21:54.200]  你摸我很舒服的
[00:21:54.200 --> 00:21:56.400]  但海綿有一個作用
[00:21:56.400 --> 00:22:00.280]  你怎麼搓它 怎麼按它 怎麼打它
[00:22:00.280 --> 00:22:01.560]  它會扁的
[00:22:01.560 --> 00:22:02.800]  但你一不打它
[00:22:02.800 --> 00:22:03.600]  它會怎樣
[00:22:03.600 --> 00:22:05.160]  啪 打回頭
[00:22:05.160 --> 00:22:06.360]  仍然都是海綿
[00:22:06.360 --> 00:22:08.120]  就是說今天我們基督徒
[00:22:08.120 --> 00:22:09.880]  就算被人逼到牆邊
[00:22:09.880 --> 00:22:11.080]  被人逼到牆邊
[00:22:11.080 --> 00:22:12.200]  被人打到扁
[00:22:12.200 --> 00:22:13.200]  當他不逼的時候
[00:22:13.200 --> 00:22:14.360]  我還是何志迪牧師
[00:22:14.360 --> 00:22:15.400]  我仍然做我的真理
[00:22:15.400 --> 00:22:16.240]  Amen
[00:22:16.240 --> 00:22:17.240]  弟兄姊妹
[00:22:17.240 --> 00:22:18.600]  這就是柔和謙卑
[00:22:18.600 --> 00:22:20.480]  柔和謙卑不是說我們沒有真理
[00:22:20.480 --> 00:22:22.400]  我們不是說我們沒有話可以說
[00:22:22.400 --> 00:22:23.960]  不是說我們沒有表現
[00:22:23.960 --> 00:22:24.760]  真的
[00:22:24.760 --> 00:22:25.640]  柔和謙卑
[00:22:25.640 --> 00:22:27.240]  就算我被人罵
[00:22:27.240 --> 00:22:28.240]  被人說
[00:22:28.240 --> 00:22:29.520]  我不會罵你
[00:22:29.520 --> 00:22:30.400]  不過我重新起來
[00:22:30.400 --> 00:22:33.080]  我仍然做上帝要我做的事
[00:22:33.080 --> 00:22:34.640]  所以耶穌基督在十字架上面
[00:22:34.640 --> 00:22:35.560]  祂可以說
[00:22:35.560 --> 00:22:36.960]  赦免他們吧
[00:22:36.960 --> 00:22:38.000]  因為他們所作的
[00:22:38.000 --> 00:22:39.040]  他們甚麼
[00:22:39.040 --> 00:22:41.160]  不知道
[00:22:41.160 --> 00:22:43.880]  耶穌叫我們寬恕人多少次
[00:22:43.880 --> 00:22:46.120]  七十個七次
[00:22:46.120 --> 00:22:48.080]  我們默想七十個七次的時候
[00:22:48.080 --> 00:22:49.240]  我們怎樣默想
[00:22:49.240 --> 00:22:50.560]  嘩 好難啊
[00:22:50.560 --> 00:22:55.080]  聖經寬恕了三次已經是極限
[00:22:55.080 --> 00:22:56.920]  還要七十個七次
[00:22:56.920 --> 00:22:59.320]  默想
[00:22:59.320 --> 00:23:00.960]  將這七十個七次
[00:23:00.960 --> 00:23:04.240]  由腦到心
[00:23:04.240 --> 00:23:08.640]  然後我要寬恕人七十個甚麼
[00:23:08.640 --> 00:23:09.840]  七次
[00:23:09.840 --> 00:23:11.800]  成為你的生命一部分
[00:23:11.800 --> 00:23:13.840]  因為神的思想
[00:23:13.840 --> 00:23:15.240]  要我們柔和謙卑
[00:23:15.240 --> 00:23:17.680]  神的思想要我們寬恕
[00:23:17.680 --> 00:23:18.480]  第二
[00:23:18.480 --> 00:23:21.760]  我們要知道神的心意
[00:23:21.760 --> 00:23:23.360]  我們要知道神想我們做甚麼
[00:23:23.360 --> 00:23:26.120]  在耶利米蘇第九章第23及24節
[00:23:26.120 --> 00:23:26.840]  那裏很有趣
[00:23:26.840 --> 00:23:29.440]  我們看看耶利米蘇第九章第23及24節
[00:23:29.440 --> 00:23:30.880]  我們一起讀一讀
[00:23:30.880 --> 00:23:32.440]  耶和華如此說
[00:23:32.440 --> 00:23:35.800]  智慧人不要因他的智慧誇厚
[00:23:35.800 --> 00:23:38.680]  勇士不要因他的勇力誇厚
[00:23:38.680 --> 00:23:41.720]  才主不要因他的財物誇厚
[00:23:41.720 --> 00:23:44.440]  誇厚的卻因他有聰明
[00:23:44.440 --> 00:23:46.360]  認識我是耶和華
[00:23:46.360 --> 00:23:49.520]  又知道我喜悅在世上私人
[00:23:49.520 --> 00:23:53.400]  慈愛公平和公義以此誇厚
[00:23:53.400 --> 00:23:55.320]  這是耶和華說的
[00:23:55.320 --> 00:23:57.440]  我們默想24節的時候
[00:23:57.440 --> 00:23:58.520]  原來我們知道
[00:23:58.520 --> 00:24:02.320]  耶和華神喜悅在這個地上
[00:24:02.320 --> 00:24:08.680]  私人慈愛公平和公義
[00:24:08.680 --> 00:24:10.840]  我們知道祂的心意
[00:24:10.840 --> 00:24:12.360]  知道祂想做甚麼
[00:24:12.360 --> 00:24:15.800]  於是當我們面對這個社會的情況
[00:24:15.800 --> 00:24:17.360]  我們開始去學
[00:24:17.360 --> 00:24:21.800]  怎樣去私人慈愛公平和公義
[00:24:21.800 --> 00:24:23.360]  有時你私人慈愛
[00:24:23.360 --> 00:24:25.080]  人們說你傻
[00:24:25.080 --> 00:24:26.600]  因為你私人公平
[00:24:26.600 --> 00:24:28.240]  這個世界怎會公平
[00:24:28.240 --> 00:24:30.080]  平基會也不一定公平
[00:24:30.080 --> 00:24:31.160]  我們這樣說
[00:24:31.160 --> 00:24:32.280]  你私人公義
[00:24:32.280 --> 00:24:33.440]  究竟甚麼叫公義
[00:24:33.440 --> 00:24:35.280]  是人的公義還是神的公義
[00:24:35.280 --> 00:24:36.480]  我們有很多事情是這樣
[00:24:36.480 --> 00:24:38.560]  不過我們先不要理會甚麼
[00:24:38.560 --> 00:24:41.560]  我們知道原來耶和華神喜悅在哪裏
[00:24:41.560 --> 00:24:43.160]  在地上私人甚麼
[00:24:43.160 --> 00:24:44.040]  再背一次
[00:24:44.040 --> 00:24:46.880]  慈愛公平和公義
[00:24:46.880 --> 00:24:48.280]  弟兄姊妹
[00:24:48.280 --> 00:24:50.440]  我們怎樣實踐
[00:24:50.440 --> 00:24:54.800]  我們怎樣在地鐵實踐慈愛公平和公義
[00:24:54.800 --> 00:24:58.440]  我們覺得最容易實踐的就是
[00:24:58.440 --> 00:25:01.400]  仰坐
[00:25:01.400 --> 00:25:02.880]  我女兒經常跟我說
[00:25:02.880 --> 00:25:04.040]  我女兒懷孕了
[00:25:04.040 --> 00:25:07.480]  去到地鐵也沒有人仰坐
[00:25:07.480 --> 00:25:09.360]  她說最不仰坐的是甚麼人
[00:25:09.360 --> 00:25:11.160]  就是那些這樣的人
[00:25:11.160 --> 00:25:12.600]  穿著西裝打搖擺的那些人
[00:25:12.600 --> 00:25:14.320]  一定不仰坐
[00:25:14.320 --> 00:25:16.600]  過了地鐵一天就睡覺
[00:25:16.600 --> 00:25:19.040]  一天看手機
[00:25:19.040 --> 00:25:19.920]  當看不到
[00:25:19.920 --> 00:25:23.080]  懷孕也看不到
[00:25:23.080 --> 00:25:25.760]  反而仰坐的是那些
[00:25:25.760 --> 00:25:31.000]  做前線的勞工的人會仰坐
[00:25:31.000 --> 00:25:32.600]  因為那些人知道甚麼叫辛苦
[00:25:32.600 --> 00:25:33.960]  大家明白我意思嗎
[00:25:33.960 --> 00:25:34.920]  弟兄姊妹
[00:25:34.920 --> 00:25:36.320]  從今天開始我們說
[00:25:36.320 --> 00:25:37.640]  耶和華神喜歡甚麼
[00:25:37.640 --> 00:25:40.320]  私人慈愛公平和公義
[00:25:40.320 --> 00:25:44.520]  從今天開始我們見到有需要的人就要甚麼
[00:25:44.520 --> 00:25:46.200]  這麼小聲
[00:25:46.200 --> 00:25:47.800]  「我懷孕了」
[00:25:47.800 --> 00:25:50.080]  我上個星期坐地鐵
[00:25:50.080 --> 00:25:52.160]  我一去到見到有兩個年輕女孩
[00:25:52.160 --> 00:25:53.200]  拖著行李箱
[00:25:53.200 --> 00:25:54.120]  大家知道是甚麼人
[00:25:54.120 --> 00:25:55.320]  拖著行李箱
[00:25:55.320 --> 00:25:57.640]  國內有兩位女士
[00:25:57.640 --> 00:25:58.680]  二十多歲
[00:25:58.680 --> 00:26:01.640]  一進去就立刻坐下
[00:26:01.640 --> 00:26:03.240]  忽然間見到我
[00:26:03.240 --> 00:26:04.400]  她就起來
[00:26:04.400 --> 00:26:05.520]  她說「寶寶」
[00:26:05.520 --> 00:26:06.040]  前座
[00:26:06.040 --> 00:26:07.280]  「嘩 甚麼」
[00:26:07.280 --> 00:26:08.440]  「叫我爸爸」
[00:26:08.440 --> 00:26:09.440]  「嘩 真是」
[00:26:09.440 --> 00:26:11.360]  「我升級做爸爸了」
[00:26:11.360 --> 00:26:11.880]  她說「寶寶」
[00:26:11.880 --> 00:26:12.400]  「你坐」
[00:26:12.400 --> 00:26:13.440]  「我怎樣都不坐」
[00:26:13.440 --> 00:26:17.400]  「我下了站就下車」
[00:26:17.400 --> 00:26:23.000]  「你坐 你坐」
[00:26:23.000 --> 00:26:24.080]  弟兄姊妹
[00:26:24.080 --> 00:26:28.560]  我們稱呼人小心點
[00:26:28.560 --> 00:26:29.360]  弟兄姊妹
[00:26:29.360 --> 00:26:30.120]  真是
[00:26:30.120 --> 00:26:30.880]  她說「寶寶」
[00:26:30.880 --> 00:26:31.320]  「前座」
[00:26:31.320 --> 00:26:35.440]  我心裏面真是有些感受
[00:26:35.440 --> 00:26:37.320]  弟兄姊妹
[00:26:37.320 --> 00:26:38.960]  我多謝她們說
[00:26:38.960 --> 00:26:40.640]  她最擔心的是甚麼
[00:26:40.640 --> 00:26:42.240]  很嚴重
[00:26:42.240 --> 00:26:45.080]  她肯看到別人的需要
[00:26:45.080 --> 00:26:47.680]  因為耶和華神看到我們的需要
[00:26:47.680 --> 00:26:49.040]  祂給我們
[00:26:49.040 --> 00:26:51.640]  我們按著神的心意去禱讀
[00:26:51.640 --> 00:26:52.760]  我們讀聖經
[00:26:52.760 --> 00:26:53.360]  我們說
[00:26:53.360 --> 00:26:55.280]  「耶和華是我的牧者」
[00:26:55.280 --> 00:26:56.320]  「我必不辭祂佛」
[00:26:56.320 --> 00:26:57.320]  Amen
[00:26:57.320 --> 00:26:58.600]  行嗎?
[00:26:58.600 --> 00:26:59.880]  「耶和華是我的牧者」
[00:26:59.880 --> 00:27:00.880]  「我必不辭祂佛」
[00:27:00.880 --> 00:27:01.960]  下個月會贏
[00:27:01.960 --> 00:27:02.920]  因為我們祈禱
[00:27:02.920 --> 00:27:03.600]  多容易
[00:27:03.600 --> 00:27:04.160]  你跟隔壁的人說
[00:27:04.160 --> 00:27:05.560]  「真是很容易」
[00:27:05.560 --> 00:27:06.560]  是嗎?
[00:27:06.560 --> 00:27:08.400]  「很容易而已」
[00:27:08.400 --> 00:27:11.360]  你先不要選文數記的經文
[00:27:11.360 --> 00:27:12.680]  這些數字
[00:27:12.680 --> 00:27:15.200]  這麼難記
[00:27:15.200 --> 00:27:15.880]  弟兄姊妹
[00:27:15.880 --> 00:27:18.280]  三百六十五節聖經在心裏面
[00:27:18.280 --> 00:27:20.320]  你一年有三百六十五件武器
[00:27:20.320 --> 00:27:22.000]  去抵擋撒旦
[00:27:22.000 --> 00:27:22.920]  你去行
[00:27:22.920 --> 00:27:25.480]  神要你去行一下
[00:27:25.480 --> 00:27:26.600]  去到最後
[00:27:26.600 --> 00:27:29.680]  原來是給我們有成功
[00:27:29.680 --> 00:27:30.640]  弟兄姊妹
[00:27:30.640 --> 00:27:33.280]  我不是一個成功的神學者
[00:27:33.280 --> 00:27:34.880]  我覺得仍然有苦難
[00:27:34.880 --> 00:27:37.080]  不過聖經真是這樣說
[00:27:37.080 --> 00:27:38.680]  約書亞記第一章第八節
[00:27:38.680 --> 00:27:40.120]  我們有讀一讀
[00:27:40.120 --> 00:27:41.360]  約書亞記第一章第八節
[00:27:41.360 --> 00:27:42.360]  準備一二三
[00:27:42.360 --> 00:27:45.440]  「這律法書不可離開你的口
[00:27:45.440 --> 00:27:47.400]  總要晝夜思想
[00:27:47.400 --> 00:27:51.680]  好使你謹守神的說話
[00:27:51.680 --> 00:27:56.080]  如此你的道路就凡事順利」
[00:27:56.080 --> 00:28:01.800]  凡事順利就是凡事success
[00:28:01.800 --> 00:28:03.560]  當我們守神的說話
[00:28:03.560 --> 00:28:05.160]  遵守祂的話語
[00:28:05.160 --> 00:28:09.360]  凡事success
[00:28:09.360 --> 00:28:11.360]  弟兄姊妹討讀
[00:28:11.360 --> 00:28:13.160]  就將上帝的說話
[00:28:13.160 --> 00:28:15.360]  成為了食物
