
[00:00:00.000 --> 00:00:03.000]  好,我們進入我們的第二講
[00:17:54.260 --> 00:18:01.860]  「我要摧毀智慧人的智慧,廢棄聰明人的聰明」
[00:18:01.860 --> 00:18:04.980]  你一看到這個經上所記
[00:18:04.980 --> 00:18:06.740]  這個經上圖在哪裏?
[00:18:06.740 --> 00:18:10.380]  《舊約聖經》,沒錯
[00:18:10.380 --> 00:18:12.260]  那《舊約聖經》這個經上在哪裏呢?
[00:18:12.260 --> 00:18:15.500]  經上是在《倚坐下書》第九章
[00:18:15.500 --> 00:18:20.540]  其實它所引用的是《倚坐下書》第十九章第十四節
[00:18:20.540 --> 00:18:23.020]  不過我們可以用第十三節來看
[00:18:23.020 --> 00:18:25.660]  《倚坐下書》第二十九章第十三節這樣說
[00:18:25.660 --> 00:18:34.420]  「主說,因這百姓以口親近我,用嘴唇尊敬我,心卻遠離我」
[00:18:34.420 --> 00:18:40.620]  「他們敬畏我不過是領受前人的命令」
[00:18:40.620 --> 00:18:45.140]  「汗顏,我要在這百姓中行奇妙的事」
[00:18:45.140 --> 00:18:48.420]  「就是奇妙又奇妙的事」
[00:18:48.420 --> 00:18:52.940]  「他們自慰人的自慰必然消滅」
[00:18:52.940 --> 00:18:56.740]  「聰明人的聰明必然消失」
[00:18:56.740 --> 00:18:59.580]  我不知道你明不明白發生了什麼事
[00:18:59.580 --> 00:19:04.500]  其實你知道在《舊約》裏面的猶太人其實是很不妥的
[00:19:04.500 --> 00:19:06.300]  是很不妥的
[00:19:06.300 --> 00:19:08.260]  甚至去到《新約保祿》會說
[00:19:08.260 --> 00:19:12.020]  不是所有受過國禮的都是真猶太人
[00:19:12.020 --> 00:19:14.860]  真猶太人是心裏受國禮的
[00:19:14.860 --> 00:19:21.100]  所以《舊約》的猶太人其實就是被你和我造假
[00:19:21.100 --> 00:19:23.900]  不要像他們這樣
[00:19:23.900 --> 00:19:27.660]  我不知道你有沒有聽過那些大英姊妹讀了《舊約》之後說
[00:19:27.660 --> 00:19:30.780]  「我們真的很像以色列人」
[00:19:30.780 --> 00:19:33.340]  「我們很喜歡派那些偶像」
[00:19:33.340 --> 00:19:35.060]  「經常都想著埃及」
[00:19:35.060 --> 00:19:37.020]  「經常都想著迦蘭的那些偶像」
[00:19:37.020 --> 00:19:39.980]  「不過感謝主上帝拯救了我們」
[00:19:39.980 --> 00:19:41.180]  你自己騙自己
[00:19:41.180 --> 00:19:43.420]  如果你像他們那樣你死了
[00:19:43.420 --> 00:19:45.500]  你千萬不要像他們那樣
[00:19:45.500 --> 00:19:50.980]  因為《舊約》的以色列人的動作是給你做負面教材
[00:19:50.980 --> 00:19:53.820]  叫你千萬不要像他們那樣
[00:19:53.820 --> 00:19:56.100]  如果你說「我們真的好像他們那樣」
[00:19:56.100 --> 00:19:57.100]  不過感謝上帝
[00:19:57.100 --> 00:20:01.620]  你下面那句和上面那句其實是不對稱的
[00:20:01.620 --> 00:20:03.580]  你如果像他們你就麻煩了
[00:20:03.580 --> 00:20:05.580]  千萬不要像他們
[00:20:05.580 --> 00:20:07.660]  所以這裡說的這些以色列人
[00:20:07.660 --> 00:20:10.140]  口仍然距離敬拜上帝
[00:20:10.140 --> 00:20:11.860]  其實他們的心是遠離他
[00:20:11.860 --> 00:20:14.820]  甚至如果你看回那些歷史
[00:20:14.820 --> 00:20:19.620]  你知道他們的心是朝向那些偶像
[00:20:19.620 --> 00:20:25.380]  所以出埃及裡面最大忌的那件事就是金牛族
[00:20:25.380 --> 00:20:30.340]  金牛族不是亞倫扔金銀珠寶下去爆出來的
[00:20:30.340 --> 00:20:32.100]  是亞倫真的做的
[00:20:32.100 --> 00:20:34.300]  那為什麼做了一條牛出來呢?
[00:20:34.300 --> 00:20:37.620]  當然是抄埃及的神明抄
[00:20:37.620 --> 00:20:40.300]  他們最喜歡就是埃及的神明
[00:20:40.300 --> 00:20:43.580]  而如果你看回整個出埃及最大的問題
[00:20:43.580 --> 00:20:46.100]  就是他們很常回埃及
[00:20:46.100 --> 00:20:47.220]  所以有什麼呢?
[00:20:47.220 --> 00:20:50.540]  有機會向耶和華投訴就投訴
[00:20:50.540 --> 00:20:52.380]  沒有水喝就投訴
[00:20:52.380 --> 00:20:54.460]  沒有肉吃就投訴
[00:20:54.460 --> 00:20:57.260]  接著說我們以前在埃及大魚大肉
[00:20:57.260 --> 00:20:59.700]  天天吃火鍋也行
[00:20:59.700 --> 00:21:01.060]  老人癡呆
[00:21:01.060 --> 00:21:03.180]  以前在埃及他們是做奴隸的
[00:21:03.180 --> 00:21:05.420]  怎麼會天天吃火鍋呢?
[00:21:05.420 --> 00:21:07.140]  但是他們說得埃及很好
[00:21:07.140 --> 00:21:10.060]  因為他們忘不了你
[00:21:10.060 --> 00:21:10.980]  那個你是什麼呢?
[00:21:10.980 --> 00:21:13.540]  就是埃及人的神明
[00:21:13.540 --> 00:21:16.860]  所以出埃及忌是
[00:21:16.860 --> 00:21:21.300]  上帝請求他們從埃及的偶像之地離開的
[00:21:21.300 --> 00:21:26.460]  每一災都是對付埃及一些重要的神明
[00:21:26.460 --> 00:21:28.020]  當你這樣去看
[00:21:28.020 --> 00:21:29.980]  你明白以色人最終的問題
[00:21:29.980 --> 00:21:32.900]  他不是被埃及人奴役的問題
[00:21:32.900 --> 00:21:38.140]  是被埃及的那些神明制肘著
[00:21:38.140 --> 00:21:39.620]  而他們出了埃及之後
[00:21:39.620 --> 00:21:41.980]  仍然很想回去
[00:21:41.980 --> 00:21:44.700]  沒得拜神真的很不舒服
[00:21:44.700 --> 00:21:46.100]  無論如何都要喜歡回去
[00:21:46.100 --> 00:21:47.740]  所以這些人就是這樣的人
[00:21:47.740 --> 00:21:49.820]  上帝說對於這些人
[00:21:49.820 --> 00:21:52.220]  我會行一件奇妙的事
[00:21:52.220 --> 00:21:55.980]  我要將他們的智慧全部廢了
[00:21:55.980 --> 00:21:58.100]  其中上帝做了什麼奇妙的事呢?
[00:21:58.100 --> 00:21:59.860]  上帝猜拳了一個君王出來
[00:21:59.860 --> 00:22:03.700]  但這個君王跟他們想像中的完全不一樣
[00:22:03.700 --> 00:22:05.820]  先他這一王
[00:22:05.820 --> 00:22:07.860]  以色列人一直都等待君王
[00:22:07.860 --> 00:22:09.940]  沒有人會告訴你他不是等待君王
[00:22:09.940 --> 00:22:11.220]  不過當耶穌出現的時候
[00:22:11.220 --> 00:22:13.900]  耶穌像不像他們想要的君王呢?
[00:22:13.900 --> 00:22:14.900]  不像
[00:22:14.900 --> 00:22:16.060]  所以他拒絕了
[00:22:16.060 --> 00:22:17.180]  上帝說
[00:22:17.180 --> 00:22:21.220]  我就通過一個你從來沒有想過的救主
[00:22:21.220 --> 00:22:24.300]  就將你的智慧變成愚蠢
[00:22:24.300 --> 00:22:26.860]  我說很可怕的
