
[00:00:00.000 --> 00:00:08.000]  這裏是一幅分隔著以色列人和巴勒斯坦人的一幅高牆
[00:22:45.000 --> 00:22:48.000]  所發出的安慰
[00:22:48.000 --> 00:22:52.000]  這些人突然間見到天使顯現
[00:22:52.000 --> 00:22:56.000]  自然會懼怕
[00:22:56.000 --> 00:23:00.000]  不過接下來天使所宣告的訊息
[00:23:00.000 --> 00:23:04.000]  和這些訊息逐步應驗的時候
[00:23:04.000 --> 00:23:10.000]  卻令這些人不得不對上帝發出稱謝讚美
[00:23:10.000 --> 00:23:14.000]  就好像撒加利亞一樣
[00:23:14.000 --> 00:23:20.000]  連牧羊人他們按照天使所說的話
[00:23:20.000 --> 00:23:23.000]  去到馬槽那裡見到
[00:23:23.000 --> 00:23:26.000]  嬰孩耶穌降生的時候
[00:23:26.000 --> 00:23:29.000]  他們的反應都是將榮耀歸於神
[00:23:29.000 --> 00:23:33.000]  讚美祂
[00:23:33.000 --> 00:23:36.000]  瑪利亞也不例外
[00:23:36.000 --> 00:23:39.000]  她有一篇專注重
[00:23:39.000 --> 00:23:42.000]  其實在這些人裡面
[00:23:42.000 --> 00:23:47.000]  最應該懼怕的你覺得是誰呢?
[00:23:47.000 --> 00:23:49.000]  是瑪利亞
[00:23:49.000 --> 00:23:51.000]  瑪利亞應該怕
[00:23:51.000 --> 00:23:53.000]  因為她見到突然顯現的天使
[00:23:53.000 --> 00:23:55.000]  更加嚴重的是
[00:23:55.000 --> 00:23:57.000]  天使所預告的訊息
[00:23:57.000 --> 00:24:00.000]  就是她將要成為一個未婚媽媽
[00:24:00.000 --> 00:24:03.000]  在當時的人來說
[00:24:03.000 --> 00:24:05.000]  一個未婚媽媽
[00:24:05.000 --> 00:24:09.000]  她一生都要背負著羞辱
[00:24:09.000 --> 00:24:13.000]  到底她怎樣走過這條路呢?
[00:24:13.000 --> 00:24:15.000]  我想瑪利亞的專注重
[00:24:15.000 --> 00:24:18.000]  可以給我們一些亮光
[00:24:18.000 --> 00:24:19.000]  在這篇專注重裡
[00:24:19.000 --> 00:24:21.000]  第一句就說
[00:24:21.000 --> 00:24:22.000]  「我心尊主為大
[00:24:22.000 --> 00:24:25.000]  我靈以神我的救主為樂」
[00:24:25.000 --> 00:24:29.000]  「我心」和「我靈」在這裡是平衡的
[00:24:29.000 --> 00:24:32.000]  「心」是指生命
[00:24:32.000 --> 00:24:34.000]  而「心」和「靈」其實是指
[00:24:34.000 --> 00:24:35.000]  包括我們整個人
[00:24:35.000 --> 00:24:37.000]  整個生命
[00:24:37.000 --> 00:24:41.000]  都是以神為我們的守衛
[00:24:41.000 --> 00:24:45.000]  為祂的守衛
[00:24:45.000 --> 00:24:49.000]  瑪利亞就好像舊約先知哈巴谷所說的
[00:24:49.000 --> 00:24:52.000]  「我要因耶和華歡喜
[00:24:52.000 --> 00:24:56.000]  因救我的神喜樂」
[00:24:56.000 --> 00:25:01.000]  為什麼瑪利亞可以因神來喜樂呢?
[00:25:01.000 --> 00:25:04.000]  「因為他顧念他善女的卑微
[00:25:04.000 --> 00:25:09.000]  從今以後萬代要稱我有福」
[00:25:09.000 --> 00:25:13.000]  瑪利亞之所以能夠以神為樂
[00:25:13.000 --> 00:25:18.000]  是因為上帝顧念她的卑微
[00:25:18.000 --> 00:25:21.000]  並且要將這個卑微的人
[00:25:21.000 --> 00:25:26.000]  成為人人都稱她為有福的
[00:25:26.000 --> 00:25:31.000]  我們看到這是一個個人層面
[00:25:31.000 --> 00:25:33.000]  在個人層面上
[00:25:33.000 --> 00:25:35.000]  神將這個卑微的善女
[00:25:35.000 --> 00:25:39.000]  變為一個萬人都稱她為有福的
[00:25:39.000 --> 00:25:40.000]  還有就是
[00:25:40.000 --> 00:25:42.000]  他看到上帝是怎樣的呢?
[00:25:42.000 --> 00:25:45.000]  上帝是一個叫有權柄的失位
[00:25:45.000 --> 00:25:47.000]  叫卑賤的升高
[00:25:47.000 --> 00:25:49.000]  叫飢餓的得飽未食
[00:25:49.000 --> 00:25:53.000]  叫富足的空手回去
[00:25:53.000 --> 00:25:57.000]  他看到的不單只是個人層面的拯救
[00:25:57.000 --> 00:25:59.000]  這是他看到上帝
[00:25:59.000 --> 00:26:03.000]  能夠將世俗的價值觀逆轉的一個上帝
[00:26:03.000 --> 00:26:05.000]  他叫有權柄的失位
[00:26:05.000 --> 00:26:09.000]  叫卑賤的升高
[00:26:09.000 --> 00:26:11.000]  從這個逆轉的裏面他看到
[00:26:11.000 --> 00:26:14.000]  上帝就是那個能夠化腐朽為神奇
[00:26:14.000 --> 00:26:17.000]  將就座變成祝福的那位上帝
[00:26:17.000 --> 00:26:21.000]  既然上帝可以有這麼大的大能
[00:26:21.000 --> 00:26:25.000]  那麼人即使面對高低起跌
[00:26:25.000 --> 00:26:27.000]  又何必這麼惆悵呢?
[00:26:27.000 --> 00:26:29.000]  是這個發現
[00:26:29.000 --> 00:26:33.000]  令瑪利亞看到上帝的奇妙
[00:26:33.000 --> 00:26:36.000]  令她充滿喜樂
[00:26:36.000 --> 00:26:38.000]  是上帝的大能
[00:26:38.000 --> 00:26:42.000]  令她可以無懼風雨
[00:26:42.000 --> 00:26:45.000]  不過這是瑪利亞
[00:26:45.000 --> 00:26:48.000]  那麼我們又怎樣呢?
[00:26:48.000 --> 00:26:50.000]  我們又怎樣可以像瑪利亞一樣
[00:26:50.000 --> 00:26:56.000]  因神而喜樂呢?
[00:26:56.000 --> 00:27:01.000]  特別是近日我們看到樓價有下滑的趨勢
[00:27:01.000 --> 00:27:03.000]  如果你住在太古城
[00:27:03.000 --> 00:27:05.000]  你聽到早幾天的消息
[00:27:05.000 --> 00:27:09.000]  說太古城好像是山治國的單位
[00:27:09.000 --> 00:27:12.000]  還是安治國呢?
[00:27:12.000 --> 00:27:15.000]  減價百多萬
[00:27:15.000 --> 00:27:18.000]  促銷
[00:27:18.000 --> 00:27:23.000]  還有前兩天美國加息
[00:27:23.000 --> 00:27:27.000]  在這些動盪的裏面
[00:27:27.000 --> 00:27:33.000]  你是否仍然有平安呢?
[00:27:33.000 --> 00:27:37.000]  我沒有什麼高賢大智可以指教你
[00:27:37.000 --> 00:27:41.000]  我自己做的就是每天靈修
[00:27:41.000 --> 00:27:46.000]  每天讀經、禱告、親近神
[00:27:46.000 --> 00:27:48.000]  幾天前在我靈修的時候
[00:27:48.000 --> 00:27:52.000]  我讀到《文素記》第四章
[00:27:52.000 --> 00:27:58.000]  那裡說到在利未知派裏面有三個族
[00:27:58.000 --> 00:28:03.000]  他們專門負責一些擔擔抬抬的工作
[00:28:03.000 --> 00:28:05.000]  當我讀到這段經文的時候
[00:28:05.000 --> 00:28:08.000]  我覺得很有得著
[00:28:08.000 --> 00:28:10.000]  大德提醒
[00:28:10.000 --> 00:28:12.000]  於是我立志向神說
[00:28:12.000 --> 00:28:15.000]  「神啊,無論祢叫我做什麼工作
[00:28:15.000 --> 00:28:16.000]  就算我不願意做的
[00:28:16.000 --> 00:28:21.000]  我都要甘心樂意為祢去做」
[00:28:21.000 --> 00:28:28.000]  誰知兩天後我遇到一些很困難的事
[00:28:28.000 --> 00:28:31.000]  我就向神發悔氣
[00:28:31.000 --> 00:28:35.000]  我想盡辦法逃避
[00:28:35.000 --> 00:28:39.000]  第二天我讀到的經文是詩篇139篇
[00:28:39.000 --> 00:28:42.000]  「我往哪裏去躲避祢的靈?
[00:28:42.000 --> 00:28:46.000]  我往哪裏逃躲避祢的面?」
[00:28:46.000 --> 00:28:50.000]  那一刻我知道我失敗了
[00:28:50.000 --> 00:28:56.000]  我不能不向上帝認罪
[00:28:56.000 --> 00:28:58.000]  上帝就是這樣
[00:28:58.000 --> 00:29:00.000]  祂知道我的軟弱
[00:29:00.000 --> 00:29:03.000]  用祂的說話來每一天帶領著我
[00:29:03.000 --> 00:29:06.000]  雖然未必每一天都正確
[00:29:06.000 --> 00:29:09.000]  但我每一天都親近祂
[00:29:09.000 --> 00:29:11.000]  靈修、讀經、禱告的時候
[00:29:11.000 --> 00:29:15.000]  上帝就是這樣一步一步地帶領著我
[00:29:15.000 --> 00:29:18.000]  即使世事未如人意
[00:29:18.000 --> 00:29:22.000]  但我仍然可以靠著祂
[00:29:22.000 --> 00:29:28.000]  坦然無懼地走我的人生路
[00:29:28.000 --> 00:29:31.000]  你又怎樣呢?
[00:29:31.000 --> 00:29:34.000]  今天你是靠些什麼呢?
[00:29:34.000 --> 00:29:37.000]  以至你可以在人生的高低起跌
[00:29:37.000 --> 00:29:39.000]  得與失的背後
[00:29:39.000 --> 00:29:45.000]  來看到上帝的心意呢?
[00:29:45.000 --> 00:29:49.000]  其實沒有捷徑的
[00:29:49.000 --> 00:29:52.000]  每天讀經、禱告、親近神
[00:29:52.000 --> 00:29:55.000]  這些是老生常談
[00:29:55.000 --> 00:29:58.000]  老掉牙的訊息
[00:29:58.000 --> 00:29:59.000]  不過也唯有這樣
[00:29:59.000 --> 00:30:02.000]  我們才可以有力量
[00:30:02.000 --> 00:30:05.000]  去面對風風雨雨
[00:30:05.000 --> 00:30:07.000]  唯有這樣
[00:30:07.000 --> 00:30:10.000]  我們才能夠有上帝牽著我們的手
[00:30:10.000 --> 00:30:12.000]  去掌握我們前面的路
[00:30:12.000 --> 00:30:13.000]  我們一起祈禱
