
[00:00:00.000 --> 00:00:03.980]  由我們先一起禱告
[00:21:07.600 --> 00:21:12.560]  就是他很多時候會變成一個猴子、猴子的樣子
[00:21:12.560 --> 00:21:15.800]  很害怕、很憎恨 這樣他沒有醒過
[00:21:15.800 --> 00:21:19.160]  不過變成一個聲音 一個響聲把他吵醒了
[00:21:19.160 --> 00:21:24.760]  他的兒子有時候會在家裡面向著某個方向會哭
[00:21:24.760 --> 00:21:31.340]  這樣他才會醒覺 但是那個男士真厲害
[00:21:31.340 --> 00:21:34.400]  每個星期來崇拜 一家三口來
[00:21:34.400 --> 00:21:37.600]  繼續坐在那裡唱詩、禱告、讀經 沒什麼
[00:21:37.600 --> 00:21:42.560]  沒有試過一下子跌在地上 那個鬼收藏得很密
[00:21:42.560 --> 00:21:44.960]  或者他禱告不真心 我試他的時候
[00:21:44.960 --> 00:21:50.180]  就是 弟兄 你要很用心、很真誠
[00:21:50.180 --> 00:21:54.340]  跟我一起讀《主禱文》 或者你自己讀
[00:21:54.340 --> 00:21:58.340]  因為我知道真是被鬼附的人讀不到《主禱文》的
[00:21:58.340 --> 00:22:02.100]  我認為 我們在天上的父
[00:22:02.100 --> 00:22:08.300]  願人都尊你的名為聖 哇 怎麼讀?你叫個鬼
[00:22:08.300 --> 00:22:11.600]  你認真讀吧 當你這個人認真讀
[00:22:11.600 --> 00:22:16.400]  我在天上的父 願人尊你的名為聖 願你的國降臨
[00:22:16.400 --> 00:22:19.780]  你裡面的鬼就會頂不住 它就會搞你
[00:22:19.780 --> 00:22:23.560]  就會動了 就會試到是不是真的
[00:22:23.560 --> 00:22:26.260]  我很多時候都很少會問
[00:22:26.260 --> 00:22:29.140]  我奉耶穌基督的名 問你裡面的邪靈
[00:22:29.140 --> 00:22:33.580]  是不是真的相信耶穌基督 道成肉身來的?
[00:22:33.580 --> 00:22:36.300]  這樣都可以的 我相信都可以的 我都好像試過
[00:22:36.300 --> 00:22:39.400]  不過我是歡喜叫人家念《主禱文》
[00:22:39.400 --> 00:22:42.320]  有邪靈附著的人 你專心念《主禱文》
[00:22:42.320 --> 00:22:46.180]  我們在天上的父 願人尊你的名為聖
[00:22:46.180 --> 00:22:49.180]  那個鬼怎麼頂得住呢?
[00:22:49.180 --> 00:22:51.120]  我見到幾次都是這樣的
[00:22:51.120 --> 00:22:54.100]  好了 主耶穌是有權柄 不如講回牧師
[00:22:54.100 --> 00:22:57.160]  你有講過權柄 我沒有權柄的
[00:22:57.160 --> 00:23:00.740]  是主耶穌賜的 我獨孤一招的
[00:23:00.740 --> 00:23:04.920]  奉耶穌基督的名 吩咐這個人裡面的邪靈出來
[00:23:04.920 --> 00:23:08.960]  不過有些邪靈很厲害 叫他都不動的
[00:23:08.960 --> 00:23:12.920]  越叫越沉 有些是很兇的 不走的
[00:23:12.920 --> 00:23:17.160]  很兇的都不走的 叫他停一停 先回去休息一下
[00:23:17.160 --> 00:23:25.740]  很厲害的 有些一叫就動的 有些很厲害的
[00:23:25.740 --> 00:23:32.340]  我都是獨孤一招 只不過我知道有些鬼是很狡猾的
[00:23:32.340 --> 00:23:36.460]  我奉耶穌基督的名 叫你裡面的邪靈離開
[00:23:36.460 --> 00:23:40.420]  不離開 他當自己借了龍耳層的耳
[00:23:40.420 --> 00:23:42.780]  是要叫 你不是叫我
[00:23:42.780 --> 00:23:46.360]  我奉耶穌基督的名 吩咐什麼什麼
[00:23:46.360 --> 00:23:49.480]  陳大文你裡面的邪靈離開
[00:23:49.480 --> 00:23:52.500]  那陳大文裡面的邪靈就不能走
[00:23:52.500 --> 00:23:55.260]  是叫你 不是叫別人 你就是你
[00:23:55.260 --> 00:23:59.140]  陳大文裡面的邪靈 很多時候都是有反應的
[00:23:59.140 --> 00:24:02.740]  那你就獨孤一招 你很厲害嗎?
[00:24:02.740 --> 00:24:06.900]  不是的 我完全不厲害 就滿身醉污
[00:24:06.900 --> 00:24:09.240]  毫無能力 軟弱到極
[00:24:09.240 --> 00:24:13.640]  只是靠耶穌基督賜給我的權柄
[00:24:13.640 --> 00:24:15.780]  而吩咐我的邪靈離開
[00:24:15.780 --> 00:24:19.220]  而主耶穌將他的權柄交給門徒趕鬼
[00:24:19.220 --> 00:24:22.680]  也延續到教會的時代 我們現在
[00:24:22.680 --> 00:24:25.940]  因此我們都有能力去趕走污鬼的
[00:24:25.940 --> 00:24:27.960]  那你很厲害嗎?念什麼咒語?
[00:24:27.960 --> 00:24:32.940]  沒有 不是咒語 我奉耶穌基督的名
[00:24:32.940 --> 00:24:39.520]  吩咐這個人什麼什麼名裡面的邪靈離開
[00:24:39.520 --> 00:24:43.640]  獨孤一招 沒有第二招 只有一招
[00:24:43.640 --> 00:24:46.340]  就是因為我是靠耶穌基督的名
[00:24:46.340 --> 00:24:49.920]  我靠自己的名 給他一巴掌升過來
[00:24:49.920 --> 00:24:53.820]  羞辱你 你來趕我 你自己滿身醉污
[00:24:53.820 --> 00:24:58.200]  你幾時幾時幾差 幾時幾時幾衰 幾時幾時
[00:24:58.200 --> 00:25:04.180]  還數你 真是害怕 我不害怕
[00:25:04.180 --> 00:25:06.840]  因為我就是這麼多醉污
[00:25:06.840 --> 00:25:10.100]  否則我用不著主耶穌 我就是這麼多醉污
[00:25:10.100 --> 00:25:14.000]  這些罪惡 魔鬼 邪靈
[00:25:14.000 --> 00:25:17.480]  主耶穌已經全部赦免了 你說都沒用了
[00:25:17.480 --> 00:25:20.220]  我現在已經在基督裡是一個新造的人
[00:25:20.220 --> 00:25:23.720]  我奉耶穌基督的名叫你離開
[00:25:23.720 --> 00:25:28.220]  大家可以了解到 門徒是延續這個使命的
[00:25:28.220 --> 00:25:29.820]  這個神學意義就是
[00:25:29.820 --> 00:25:34.660]  耶穌基督趕鬼的能力與權柄並沒有終止
[00:25:34.660 --> 00:25:40.040]  而是延伸到門徒的身上 你和我的身上
[00:25:40.040 --> 00:25:43.300]  好 今天的金句 路加福音十一章二十節
[00:25:43.300 --> 00:25:45.640]  我若靠著上帝的能力趕鬼
[00:25:45.640 --> 00:25:49.060]  這就是上帝的國 臨到你門外
[00:25:49.060 --> 00:25:51.880]  如果主耶穌在這裡被挑戰是什麼呢?
[00:25:51.880 --> 00:25:57.320]  你趕鬼 你是靠著鬼王別西卜大鬼打小鬼
[00:25:57.320 --> 00:26:00.420]  所以其實你也是靠鬼來趕的
[00:26:00.420 --> 00:26:02.860]  鬼趕鬼 你趕鬼
[00:26:02.860 --> 00:26:06.120]  因為那些文士化是趕不了那個鬼
[00:26:06.120 --> 00:26:07.820]  主耶穌一句那個鬼走了
[00:26:07.820 --> 00:26:11.220]  哇 你是靠鬼王別西卜
[00:26:11.220 --> 00:26:15.700]  耶穌說一國雙珍就會自相毀滅
[00:26:15.700 --> 00:26:20.500]  我如果靠鬼王趕鬼 鬼的國度就不成立了
[00:26:20.500 --> 00:26:23.460]  我若靠著上帝的能力趕鬼
[00:26:23.460 --> 00:26:24.960]  那你就知道我是不同的
[00:26:24.960 --> 00:26:28.900]  是上帝的國臨到你門 就是說主耶穌基督的顯現
[00:26:28.900 --> 00:26:34.740]  斥俗魔鬼的作為 就是上帝的國到了
[00:26:34.740 --> 00:26:38.900]  上帝的國到了 主耶穌的能力趕鬼
[00:26:38.900 --> 00:26:43.580]  污鬼的權能被趕逐 斥俗離開
[00:26:43.580 --> 00:26:47.420]  有神子耶穌的地方就沒有鬼
[00:26:47.420 --> 00:26:50.620]  那你就知道上帝的國臨到這裏
[00:26:50.620 --> 00:26:54.940]  上帝的權能臨到這裏 讚美上主
[00:26:54.940 --> 00:26:56.840]  好 今天和大家看到這裏
[00:26:56.840 --> 00:27:00.720]  主耶穌走的重要的事蹟之一就是走神蹟
[00:27:00.720 --> 00:27:02.860]  他的神蹟第一個就是趕鬼
[00:27:02.860 --> 00:27:06.260]  明天講第二個神蹟 第二類的神蹟
[00:27:06.260 --> 00:27:09.500]  好了 我們一起禱告 讚美上主
[00:27:09.500 --> 00:27:13.600]  讚美主耶穌 你自己是三一真神
[00:27:13.600 --> 00:27:15.980]  無所不能 無所不在 無所不知
[00:27:15.980 --> 00:27:20.440]  今天雖然不在世上 你仍然和我們在一起
[00:27:20.440 --> 00:27:23.160]  你是透過聖靈和我們在一起
[00:27:23.160 --> 00:27:25.780]  叫我們時時想起你的說話
[00:27:25.780 --> 00:27:28.220]  叫我們想起你的愛 想起你的十字架
[00:27:28.220 --> 00:27:32.460]  想起你的救贖 想起你的大恩 想起你的關懷
[00:27:32.460 --> 00:27:37.960]  想起你自己的扶持 想起你對我們的愛惜
[00:27:37.960 --> 00:27:40.780]  讚美耶穌 主在靈修的時候
[00:27:40.780 --> 00:27:44.680]  在靈修禱告裏面的時候 主要都是要讚美你
[00:27:44.680 --> 00:27:48.160]  因為靈修就是個人的敬拜
[00:27:48.160 --> 00:27:49.380]  主耶穌我敬拜你
[00:27:49.380 --> 00:27:54.880]  敬拜你這位沒有能力斥詛污鬼作為的主
[00:27:54.880 --> 00:27:58.180]  你真是榮耀尊貴 讚美你
[00:27:58.180 --> 00:28:01.400]  更加讚美的是因為我們見到趕鬼
[00:28:01.400 --> 00:28:03.720]  並沒有一次 在你來說
[00:28:03.720 --> 00:28:06.780]  並沒有一次失敗的經歷
[00:28:06.780 --> 00:28:11.180]  每次都是一句說話 魔鬼就離開
[00:28:11.180 --> 00:28:15.680]  因為你是神的兒子 你本身是神 滿有權能
[00:28:15.680 --> 00:28:21.280]  是上帝的聖者 鬼見到你都害怕
[00:28:21.280 --> 00:28:23.980]  主啊 讚美你
[00:28:23.980 --> 00:28:26.980]  主啊 幫助我們對你更有信心
[00:28:26.980 --> 00:28:28.680]  重新立志跟隨你
[00:28:28.680 --> 00:28:31.700]  誰聽祈禱 奉耶穌名求 阿們
