
[00:00:00.000 --> 00:00:05.200]  各位姐妹今天和大家分享的一個很特別的題目
[00:25:59.800 --> 00:26:01.640]  我們所侍奉的
[00:26:01.640 --> 00:26:04.760]  創造天地萬物的主宰
[00:26:04.760 --> 00:26:06.240]  我們所做的
[00:26:06.240 --> 00:26:09.240]  是因為神願意使用我們
[00:26:09.240 --> 00:26:15.080]  不是因為我們有甚麼長處
[00:26:15.080 --> 00:26:16.840]  求神幫助我們
[00:26:16.840 --> 00:26:18.720]  在我們所做的一切
[00:26:18.720 --> 00:26:21.800]  都是以榮耀神為終極的目的
[00:26:21.800 --> 00:26:23.480]  最高的優先
[00:26:23.480 --> 00:26:34.120]  在第28節說到
[00:26:34.120 --> 00:26:35.840]  「人不制服自己的心
[00:26:35.840 --> 00:26:38.080]  好像毀壞的成泣
[00:26:38.080 --> 00:26:41.080]  沒有償還」
[00:26:41.080 --> 00:26:44.000]  人不制服自己的心
[00:26:44.000 --> 00:26:49.280]  或者是不節制、不自制
[00:26:49.280 --> 00:26:51.040]  好像毀壞的成泣
[00:26:51.040 --> 00:26:52.240]  沒有償還
[00:26:52.240 --> 00:26:54.760]  毀壞的成泣
[00:26:54.760 --> 00:27:00.000]  相等於不設防的成泣
[00:27:00.000 --> 00:27:02.080]  制服自己的心
[00:27:02.080 --> 00:27:09.920]  自制或節制
[00:27:09.920 --> 00:27:11.960]  沒有償還
[00:27:11.960 --> 00:27:13.680]  即是不設防
[00:27:13.680 --> 00:27:17.000]  如果從一個軍事的角度
[00:27:17.000 --> 00:27:20.800]  就是易受攻擊
[00:27:20.800 --> 00:27:23.600]  在這段經文我們可以這樣去譯譯
[00:27:23.600 --> 00:27:26.720]  從來沒有學習約束自己生命的人
[00:27:26.720 --> 00:27:29.480]  就像一個沒有防衛的成泣
[00:27:29.480 --> 00:27:36.800]  易受各種攻擊和引誘
[00:27:36.800 --> 00:27:38.360]  當我看到這段經文時
[00:27:38.360 --> 00:27:43.000]  我不期然想到
[00:27:43.000 --> 00:27:47.120]  古時沒有城牆保護的城市或國家
[00:27:47.120 --> 00:27:52.360]  就會被敵人侵佔、凌辱、剝奪、全面控制
[00:27:52.360 --> 00:27:57.400]  最終因為失去反抗能力而任由擺佈
[00:27:57.400 --> 00:28:03.320]  這正是當時李希米所記載的
[00:28:03.320 --> 00:28:07.800]  回歸耶路撒冷的一班以色列人
[00:28:07.800 --> 00:28:13.960]  他們居住的地方沒有城牆
[00:28:13.960 --> 00:28:21.640]  所以有個以色列人去找李希米
[00:28:21.640 --> 00:28:23.800]  他跟他說
[00:28:23.800 --> 00:28:27.600]  那些被擄歸回鎮下的人
[00:28:27.600 --> 00:28:30.600]  在猶大省遭大難、受凌辱
[00:28:30.600 --> 00:28:33.000]  並且在耶路撒冷的城牆拆毀
[00:28:33.000 --> 00:28:35.440]  城門被火焚燒
[00:28:35.440 --> 00:28:40.440]  正正就是這樣的現象
[00:28:40.440 --> 00:28:41.920]  我們知道
[00:28:41.920 --> 00:28:45.560]  如果敵人來侵佔一個城市
[00:28:45.560 --> 00:28:48.440]  一定要掌控
[00:28:48.440 --> 00:28:51.080]  我們說今日人用的說話
[00:28:51.080 --> 00:28:54.160]  要在裡面插旗
[00:28:54.160 --> 00:28:55.640]  去征服那個城市
[00:28:55.640 --> 00:28:57.680]  控制那個城市
[00:28:57.680 --> 00:29:00.440]  來擺佈
[00:29:00.440 --> 00:29:03.240]  如果說到生命
[00:29:03.240 --> 00:29:11.520]  如果我們說我們好像一個沒有城牆的城邑
[00:29:11.520 --> 00:29:17.440]  是因為我們不節制、不自制
[00:29:17.440 --> 00:29:19.760]  不制服自己的心
[00:29:19.760 --> 00:29:24.320]  就好像一個城市沒有城牆保護
[00:29:24.320 --> 00:29:30.920]  容易被攻擊和引誘
[00:29:30.920 --> 00:29:38.160]  斯托弗穆斯在他的著作《世界在等待門徒》說
[00:29:38.160 --> 00:29:42.080]  完全不要效法周遭的文化
[00:29:42.080 --> 00:29:46.720]  這是一種培育基督徒抗衡文化的呼召
[00:29:46.720 --> 00:29:53.440]  一種生活在其中卻拒絕妥協的呼召
[00:29:53.440 --> 00:29:55.960]  否則我們就會隨波逐流
[00:29:55.960 --> 00:29:59.800]  失去自己和方向
[00:29:59.800 --> 00:30:03.440]  亦是我們所常用的
[00:30:03.440 --> 00:30:10.640]  既入世又出世的生活方式
[00:30:10.640 --> 00:30:12.960]  是不容易的
[00:30:12.960 --> 00:30:15.520]  但我們說如果一個人
[00:30:15.520 --> 00:30:18.640]  沒有耶穌基督在生命裡面的時候
[00:30:18.640 --> 00:30:23.880]  真的很容易受到引誘、攻擊
[00:30:23.880 --> 00:30:29.680]  就好像我們的始祖亞當一樣
[00:30:29.680 --> 00:30:33.760]  當他將神放在他的生命以外的時候
[00:30:33.760 --> 00:30:36.440]  他就墮落犯罪
[00:30:36.440 --> 00:30:38.760]  亦讓我們看到
[00:30:38.760 --> 00:30:47.960]  今日的人很容易受到人的意見的左右
[00:30:47.960 --> 00:30:56.320]  過去在60至80年代
[00:30:56.320 --> 00:31:04.160]  當時的人很喜歡聽大氣電波傳遞的訊息
[00:31:04.160 --> 00:31:06.680]  在90年代之後
[00:31:06.680 --> 00:31:12.320]  喜歡看電視或網絡
[00:31:12.320 --> 00:31:14.800]  直到今日
[00:31:14.800 --> 00:31:18.280]  聽不同人的意見
[00:31:18.280 --> 00:31:20.800]  接收不同的訊息
[00:31:20.800 --> 00:31:26.560]  我們說這個資訊高速公路
[00:31:26.560 --> 00:31:30.800]  我們每天都接收很多資訊
[00:31:30.800 --> 00:31:32.320]  很多的訊息
[00:31:32.320 --> 00:31:33.920]  但我們很喜歡的
[00:31:33.920 --> 00:31:36.240]  我們喜歡去聽、喜歡去讀
[00:31:36.240 --> 00:31:37.360]  為什麼?
[00:31:37.360 --> 00:31:39.800]  因為我們想知道多些東西
[00:31:39.800 --> 00:31:43.440]  聽多些人的意見
[00:31:43.440 --> 00:31:46.640]  但我想的是
[00:31:46.640 --> 00:31:52.320]  人不單喜歡聽別人的意見
[00:31:52.320 --> 00:31:56.040]  人喜歡聽自己的聲音
[00:31:56.040 --> 00:31:58.560]  人很喜歡聽自己的聲音
[00:31:58.560 --> 00:32:03.360]  剛才說到始祖亞當犯罪的時候
[00:32:03.360 --> 00:32:07.000]  他是不是因為蛇的引誘?
[00:32:07.000 --> 00:32:12.120]  是不是他太太蝦蛙叫他吃,他就吃?
[00:32:12.120 --> 00:32:14.360]  當然不是
[00:32:14.360 --> 00:32:16.960]  因為他一定會跟自己說
[00:32:16.960 --> 00:32:22.920]  「是的,這個果子可當食物」
[00:32:22.920 --> 00:32:24.880]  「並且很悅目」
[00:32:24.880 --> 00:32:27.040]  「吃了之後有智慧」
[00:32:27.040 --> 00:32:30.360]  「那就吃吧」
[00:32:30.360 --> 00:32:32.280]  人很喜歡聽自己的聲音
[00:32:32.280 --> 00:32:35.920]  從古至今
[00:32:35.920 --> 00:32:38.480]  先知以尼亞聽自己的聲音
[00:32:38.480 --> 00:32:45.760]  他說:「我為耶和華萬軍之臣大發熱心」
[00:32:45.760 --> 00:32:50.120]  「何竟落到如斯的地步?」
[00:32:50.120 --> 00:32:52.640]  他為什麼會說出這番話?
[00:32:52.640 --> 00:32:55.040]  因為他聽自己的聲音
[00:32:55.040 --> 00:32:57.040]  故影自然
[00:32:57.040 --> 00:32:59.040]  但忘記了
[00:32:59.040 --> 00:33:00.960]  神在他中間
[00:33:00.960 --> 00:33:03.800]  神在生命的裡面
[00:33:03.800 --> 00:33:10.880]  他沒有聽到神微照的聲音
[00:33:10.880 --> 00:33:13.360]  法蘭西斯
[00:33:13.360 --> 00:33:16.960]  我們說他是一個很敬虔的弟兄
[00:33:16.960 --> 00:33:20.600]  但他還是很喜歡聽自己的聲音
[00:33:20.600 --> 00:33:26.400]  有一次他要到訪一位貴族騎士的家
[00:33:26.400 --> 00:33:28.960]  他知道他很有錢、很熱心
[00:33:28.960 --> 00:33:33.280]  以及很有侍奉的心
[00:33:33.280 --> 00:33:38.200]  所以在他再次造訪的時候
[00:33:38.200 --> 00:33:40.360]  他就說
[00:33:40.360 --> 00:33:44.360]  「我怎樣可以招募到一個有才有勢的人」
[00:33:44.360 --> 00:33:49.040]  「加入他的侍奉團隊呢?」
[00:33:49.040 --> 00:33:49.960]  「離遠」
[00:33:49.960 --> 00:33:57.080]  他知道那位朋友一定會向窗外望
[00:33:57.080 --> 00:33:58.480]  等候他到來
[00:33:58.480 --> 00:34:01.800]  他說「我要做一個祈禱的姿勢」
[00:34:01.800 --> 00:34:06.840]  「讓他知道我是何等的渴慕」
[00:34:06.840 --> 00:34:10.160]  「他加入我們侍奉的行列」
[00:34:10.160 --> 00:34:13.880]  他真的被那個貴族看到
[00:34:13.880 --> 00:34:15.400]  他剛剛向外望
[00:34:15.400 --> 00:34:16.960]  但向外望的時候
[00:34:16.960 --> 00:34:21.560]  不是看到法蘭西斯怎樣來到他禱告的姿勢
[00:34:21.560 --> 00:34:26.000]  他看到耶穌基督
[00:34:26.000 --> 00:34:33.040]  在法蘭西斯的生命裡面
[00:34:33.040 --> 00:34:36.720]  彰顯他的榮耀
[00:34:36.720 --> 00:34:40.400]  很特別的一個奇特的景象
[00:34:40.400 --> 00:34:42.200]  但就是讓我看到
[00:34:42.200 --> 00:34:46.320]  不是因為看到他的姿勢、看到他的敬虔
[00:34:46.320 --> 00:34:56.440]  是因為從他的身上看到耶穌基督
[00:34:56.440 --> 00:34:59.320]  我們應該轉向
[00:34:59.320 --> 00:35:02.280]  因為耶穌基督是我們生命的主
[00:35:02.280 --> 00:35:06.480]  我們應該以耶穌基督為我們生命的中心
[00:35:06.480 --> 00:35:09.800]  建起城牆
[00:35:09.800 --> 00:35:14.200]  鞏固以基督為中心的生命
[00:35:14.200 --> 00:35:16.960]  主耶穌曾經用過一個比喻
[00:35:16.960 --> 00:35:21.040]  「污鬼來了,人生就在無水之地,過來過去」
[00:35:21.040 --> 00:35:23.840]  「尋求安潔之處,卻尋不著」
[00:35:23.840 --> 00:35:30.560]  「於是說,我要回去到我所出來的屋裡去」
[00:35:30.560 --> 00:35:36.160]  「到了就看見裡面空閒、打掃乾淨、修飾好了」
[00:35:36.160 --> 00:35:40.080]  「便去另帶了七個比自己更惡的鬼來」
[00:35:40.080 --> 00:35:44.400]  「都進去住在那裡」
[00:35:44.400 --> 00:35:48.320]  弟兄姊妹
[00:35:48.320 --> 00:35:51.520]  人不制服自己的心
[00:35:51.520 --> 00:35:59.280]  就好像一個城市沒有城牆
[00:35:59.280 --> 00:36:02.600]  人沒有耶穌基督在我們的生命裡面
[00:36:02.600 --> 00:36:06.320]  以基督為我們生命的中心的時候
[00:36:06.320 --> 00:36:12.640]  我們就很容易被引誘、被攻擊
[00:36:12.640 --> 00:36:16.760]  聖經這麼說
[00:36:16.760 --> 00:36:20.160]  「以耶和華為神的,那國是有福的」
[00:36:20.160 --> 00:36:24.920]  「他所揀選為自己產業的,那民是有福的」
[00:36:24.920 --> 00:36:30.640]  我們都能夠經歷神奇妙的作為
[00:36:30.640 --> 00:36:38.160]  我們都能夠去表現智慧人的生命品格、自制
[00:36:38.160 --> 00:36:42.480]  我們同心祈禱
[00:36:42.480 --> 00:36:45.320]  親愛的主,我們感謝祢的恩典
[00:36:45.320 --> 00:36:48.440]  因為祢在我們中間
[00:36:48.440 --> 00:36:50.880]  是我們生命的主宰
[00:36:50.880 --> 00:36:53.000]  祢讓我們看到
[00:36:53.000 --> 00:36:57.360]  我們需要來保養、顧惜自己的身體
[00:36:57.360 --> 00:36:59.560]  很侍奉我們的主
[00:36:59.560 --> 00:37:04.920]  我們都需要有正確的態度來服侍主
[00:37:04.920 --> 00:37:06.640]  我們知道我們所做的
[00:37:06.640 --> 00:37:12.400]  都是以榮耀神為來做的
[00:37:12.400 --> 00:37:18.320]  讓我們有確切的、穩固的價值觀
[00:37:18.320 --> 00:37:20.040]  來侍奉主
[00:37:20.040 --> 00:37:22.880]  因為神是我們生命的主
[00:37:22.880 --> 00:37:28.080]  讓我們讓神的話語成為我們隨時的幫助
[00:37:28.080 --> 00:37:30.640]  多謝主的恩典,順利聽我們禱告
[00:37:30.640 --> 00:37:32.800]  奉靠耶穌基督的聖名
[00:37:32.800 --> 00:37:33.600]  阿門
