
[00:00:00.000 --> 00:00:03.120]  好凍呀,大家有冇喺出面飲杯熱茶先入嚟呀?
[00:22:06.320 --> 00:22:09.900]  又快要離開香港
[00:22:09.900 --> 00:22:12.220]  那個很忐忑的心情
[00:22:15.540 --> 00:22:17.600]  可能在這些時候
[00:22:17.600 --> 00:22:21.440]  發生這些事我們很難明白
[00:22:21.440 --> 00:22:23.480]  神的時間
[00:22:23.480 --> 00:22:28.860]  在痛苦的時候
[00:22:28.860 --> 00:22:31.160]  我們很難相信
[00:22:31.160 --> 00:22:33.460]  神的手還在
[00:22:33.460 --> 00:22:36.540]  神的恩典還在
[00:22:40.120 --> 00:22:46.520]  或者我們會在掙扎神為什麼不施恩
[00:22:46.520 --> 00:22:53.440]  可能在不公義的裡面我們很難敬拜
[00:22:53.440 --> 00:22:57.020]  那位可以施行公義
[00:22:57.020 --> 00:23:00.600]  卻又似乎沒有施行公義的神
[00:23:00.600 --> 00:23:08.280]  的而且確是很難
[00:23:10.840 --> 00:23:13.140]  但去完這個崇拜之後
[00:23:13.140 --> 00:23:22.620]  我發覺原來可能在這些時候更難的是
[00:23:22.620 --> 00:23:27.220]  若果不回到神的家裡面
[00:23:27.220 --> 00:23:30.560]  回到教會裡面
[00:23:30.560 --> 00:23:34.660]  和一班有共同信仰的人
[00:23:34.660 --> 00:23:36.960]  我們一起去掙扎
[00:23:37.720 --> 00:23:40.280]  我們一起去心痛
[00:23:40.280 --> 00:23:44.120]  我們一起去譴責不義
[00:23:44.120 --> 00:23:46.420]  一起堅守
[00:23:46.420 --> 00:23:48.220]  我們一起
[00:23:48.220 --> 00:23:49.760]  仍然定義
[00:23:49.760 --> 00:23:51.540]  去選擇
[00:23:51.540 --> 00:23:55.140]  掌管一切
[00:23:55.140 --> 00:23:57.440]  三位一體的真神
[00:23:57.440 --> 00:24:01.540]  如果我們不這樣做
[00:24:01.540 --> 00:24:04.100]  其實是更加難
[00:24:07.680 --> 00:24:10.500]  萬事都有定期
[00:24:10.500 --> 00:24:14.340]  天下萬物都有定時
[00:24:14.340 --> 00:24:17.660]  上帝的計劃
[00:24:17.660 --> 00:24:23.040]  我們人的責任不是要figure it out
[00:24:23.040 --> 00:24:25.600]  figure out 神的時間
[00:24:25.600 --> 00:24:27.140]  It's not our job
[00:24:27.140 --> 00:24:35.320]  或者我們不是要完全明白然後我才去信服
[00:24:38.400 --> 00:24:43.260]  這裡的經文是要提醒我們
[00:24:43.260 --> 00:24:47.620]  神對我們的要求
[00:24:47.620 --> 00:24:53.240]  是在無論什麼境況裡面
[00:24:53.240 --> 00:24:58.120]  我們是要有一個敬畏祂的心
[00:24:58.120 --> 00:25:03.480]  我們一起低頭祈禱
[00:25:07.880 --> 00:25:09.920]  主啊我們感謝祢
[00:25:09.920 --> 00:25:16.300]  祢是那個掌管時間掌管生命的主
[00:25:16.300 --> 00:25:21.420]  幫助我們
[00:25:21.420 --> 00:25:26.000]  當我們以為我們自己可以控制所有的事情
[00:25:26.000 --> 00:25:29.340]  或者我們平平安安的時候
[00:25:29.340 --> 00:25:33.940]  當我們以為我們可以控制所有的事情
[00:25:33.940 --> 00:25:37.260]  當我們以為我們可以控制所有的事情
[00:25:37.840 --> 00:25:39.160]  當我們以為我們可以控制所有的事情
[00:25:39.160 --> 00:25:41.220]  就是祢的恩典
[00:25:41.220 --> 00:25:47.360]  主啊很多事情我們不明白我們不知道
[00:25:47.360 --> 00:25:53.000]  但是在這些不明白不知道的裡面求祢去幫助我們
[00:25:53.000 --> 00:25:56.840]  去有個敬畏祢
[00:25:56.840 --> 00:25:59.140]  信服祢的心
[00:25:59.140 --> 00:26:01.700]  我們其實自己沒有這樣的能力
[00:26:01.960 --> 00:26:12.180]  我們都是很不懂得怎樣去敬拜一位又增又活的神
[00:26:12.180 --> 00:26:15.260]  一個滿有憐憫充滿愛的神
[00:26:15.260 --> 00:26:18.160]  求祢幫助我們
[00:26:18.160 --> 00:26:19.740]  求聖靈幫助我們
[00:26:27.160 --> 00:26:33.040]  主啊願祢能夠真的在我們的生命裡面去得著榮耀
[00:26:33.040 --> 00:26:35.340]  我們敬畏祢的心
[00:26:35.340 --> 00:26:38.680]  能夠去彰顯祢自己的大愛
[00:26:38.680 --> 00:26:43.280]  奉主耶穌基督的聖名祈求
[00:26:43.280 --> 00:26:44.060]  Amen
