
[00:00:00.000 --> 00:00:05.000]  禁食禱告主要的焦點是禱告
[00:20:29.000 --> 00:20:31.000]  讓耶穌進入去
[00:20:31.000 --> 00:20:36.000]  會有七個比先前更厲害的進入去
[00:20:36.000 --> 00:20:40.000]  我記得我們在傅麗華時代的時候
[00:20:40.000 --> 00:20:47.000]  有人帶了一個銀行工作的女高層職員來
[00:20:47.000 --> 00:20:49.000]  希望我為她祈禱
[00:20:49.000 --> 00:20:51.000]  她當時去台灣旅行
[00:20:51.000 --> 00:20:56.000]  在一個廟的廟祝按手底下
[00:20:56.000 --> 00:20:59.000]  接受一種祝福
[00:20:59.000 --> 00:21:01.000]  然後她回到香港
[00:21:01.000 --> 00:21:04.000]  每晚在要睡覺的時候
[00:21:04.000 --> 00:21:07.000]  突然有很多異常的行為
[00:21:07.000 --> 00:21:13.000]  包括她會變成很粗獷的男性聲音說話
[00:21:13.000 --> 00:21:17.000]  她的家人就拿了很多其他的宗教經典
[00:21:17.000 --> 00:21:19.000]  觀音大悲咒
[00:21:19.000 --> 00:21:21.000]  波爾森經
[00:21:21.000 --> 00:21:23.000]  讀給她聽
[00:21:23.000 --> 00:21:25.000]  誰不知據那個人說
[00:21:25.000 --> 00:21:27.000]  她會變成一個很粗獷的聲音
[00:21:27.000 --> 00:21:30.000]  說我不怕這些的
[00:21:30.000 --> 00:21:33.000]  她的家人就隨意拿了一本聖經
[00:21:33.000 --> 00:21:36.000]  有時候聖經我們不教人讀
[00:21:36.000 --> 00:21:38.000]  但是上帝要工作都很特別
[00:21:38.000 --> 00:21:41.000]  她拿了一本聖經不知道讀哪一段
[00:21:41.000 --> 00:21:43.000]  她就一打開
[00:21:43.000 --> 00:21:45.000]  創世紀第一章第一節
[00:21:45.000 --> 00:21:47.000]  起初神創造天地
[00:21:47.000 --> 00:21:49.000]  就這樣讀一句
[00:21:49.000 --> 00:21:52.000]  那個人就平靜了下來
[00:21:52.000 --> 00:21:57.000]  當然也不能夠每次都用創世紀第一章第一節
[00:21:57.000 --> 00:21:59.000]  來到酒店祈禱
[00:21:59.000 --> 00:22:01.000]  她說回去平靜一點
[00:22:01.000 --> 00:22:03.000]  最後我說
[00:22:03.000 --> 00:22:06.000]  你無論跨十字架擺聖經和你讀
[00:22:06.000 --> 00:22:09.000]  都不及耶穌進入你的心
[00:22:09.000 --> 00:22:11.000]  唯有耶穌進入你的心
[00:22:11.000 --> 00:22:14.000]  這些東西才真正離開
[00:22:14.000 --> 00:22:17.000]  所以當我們侍奉遇到很困難
[00:22:17.000 --> 00:22:20.000]  甚至像驅鬼一樣的東西
[00:22:20.000 --> 00:22:23.000]  我們要先裝備好自己
[00:22:23.000 --> 00:22:24.000]  是通過什麼呢
[00:22:24.000 --> 00:22:26.000]  不單止禱告
[00:22:26.000 --> 00:22:28.000]  而是專注分別
[00:22:28.000 --> 00:22:29.000]  禁食
[00:22:29.000 --> 00:22:34.000]  代表我們要暫時將世界的東西離轉
[00:22:34.000 --> 00:22:37.000]  我們完全對神的開放
[00:22:37.000 --> 00:22:40.000]  司徒行傳十四章二十三節
[00:22:40.000 --> 00:22:43.000]  和十三章二至三節
[00:22:43.000 --> 00:22:48.000]  原來禁食禱告是為尋求神的旨意
[00:22:48.000 --> 00:22:51.000]  究竟差派誰出去做宣教士
[00:22:51.000 --> 00:22:54.000]  究竟選立誰做長老
[00:22:54.000 --> 00:22:56.000]  做教會的領袖
[00:22:56.000 --> 00:22:59.000]  都需要禁食禱告
[00:22:59.000 --> 00:23:02.000]  才能夠體會神的旨意
[00:23:02.000 --> 00:23:03.000]  除了這些東西
[00:23:03.000 --> 00:23:07.000]  群體成就的大事、教會的事情
[00:23:07.000 --> 00:23:09.000]  我們要禁食禱告
[00:23:09.000 --> 00:23:12.000]  另外有人列了八點
[00:23:12.000 --> 00:23:16.000]  禁食禱告帶來的好處
[00:23:16.000 --> 00:23:20.000]  也是個人操練的原因
[00:23:20.000 --> 00:23:21.000]  第一
[00:23:21.000 --> 00:23:24.000]  禁食禱告是新若舊若
[00:23:24.000 --> 00:23:27.000]  期待的一種屬靈操練
[00:23:27.000 --> 00:23:29.000]  因此我們不會說
[00:23:29.000 --> 00:23:31.000]  為什麼無緣無故禁食呢
[00:23:31.000 --> 00:23:33.000]  是因為聖經的教導
[00:23:33.000 --> 00:23:34.000]  第二
[00:23:34.000 --> 00:23:40.000]  禁食禱告能夠恢復我們和主的親密關係
[00:23:40.000 --> 00:23:43.000]  好像啟示錄爾弗所說
[00:23:43.000 --> 00:23:46.000]  失去了起初的愛心
[00:23:46.000 --> 00:23:48.000]  能夠恢復
[00:23:48.000 --> 00:23:51.000]  禁食禱告是聖經教導我們
[00:23:51.000 --> 00:23:57.000]  在神的面前謙卑自己的一種方式
[00:23:57.000 --> 00:23:58.000]  我們不是大飲大食
[00:23:58.000 --> 00:24:00.000]  也不是暴飲暴食
[00:24:00.000 --> 00:24:03.000]  也不是如常地去飲食
[00:24:03.000 --> 00:24:06.000]  而是我們暫時之間
[00:24:06.000 --> 00:24:08.000]  直著不吃東西
[00:24:08.000 --> 00:24:13.000]  對這個世界對身體一種基本的慾望訴求
[00:24:13.000 --> 00:24:14.000]  放下
[00:24:14.000 --> 00:24:16.000]  而全然毫無保留
[00:24:16.000 --> 00:24:18.000]  對神開放
[00:24:18.000 --> 00:24:22.000]  禁食禱告能夠使到聖靈
[00:24:22.000 --> 00:24:25.000]  將我們屬靈的光景
[00:24:25.000 --> 00:24:27.000]  顯示給我們看
[00:24:27.000 --> 00:24:29.000]  原來在禁食禱告裡面
[00:24:29.000 --> 00:24:31.000]  你所看到的不只是上帝
[00:24:31.000 --> 00:24:36.000]  是看到一個你自己覺得不對稱
[00:24:36.000 --> 00:24:39.000]  不能夠佔立的自我
[00:24:39.000 --> 00:24:42.000]  在禱告當中你經歷破碎
[00:24:42.000 --> 00:24:43.000]  經歷迴轉
[00:24:43.000 --> 00:24:46.000]  經歷生命轉化
[00:24:46.000 --> 00:24:50.000]  禁食禱告使到聖靈能夠將神的話語
[00:24:50.000 --> 00:24:53.000]  擺在我們的心裡面
[00:24:53.000 --> 00:24:55.000]  而且我們讀聖經
[00:24:55.000 --> 00:25:00.000]  更加恩著這種經歷更能夠明白理解
[00:25:00.000 --> 00:25:03.000]  禁食禱告帶來我們個人的復興
[00:25:03.000 --> 00:25:07.000]  也都是復興別人
[00:25:07.000 --> 00:25:09.000]  昨晚我都講了一個見證
[00:25:09.000 --> 00:25:12.000]  今天Lizzo在這裡我再講一次
[00:25:12.000 --> 00:25:15.000]  有一個姐妹來找我輔導的時候
[00:25:15.000 --> 00:25:17.000]  講到她童年
[00:25:17.000 --> 00:25:19.000]  她的家人
[00:25:19.000 --> 00:25:21.000]  那種關係
[00:25:21.000 --> 00:25:24.000]  對她的束縛和依附
[00:25:24.000 --> 00:25:26.000]  她一半的人生
[00:25:26.000 --> 00:25:30.000]  就這個家庭的枷鎖綁得很緊要
[00:25:30.000 --> 00:25:34.000]  直到她去參加Peter Lee
[00:25:34.000 --> 00:25:38.000]  李寶祥弟兄的安息禮拜
[00:25:38.000 --> 00:25:41.000]  她對這個人不是很認識
[00:25:41.000 --> 00:25:42.000]  很陌生
[00:25:42.000 --> 00:25:45.000]  但是在那一刻裡面
[00:25:45.000 --> 00:25:47.000]  她整個人崩潰
[00:25:47.000 --> 00:25:50.000]  在哭的過程裡面
[00:25:50.000 --> 00:25:52.000]  她覺得她得到釋放
[00:25:52.000 --> 00:25:55.000]  因此希伯來書所講的是對的
[00:25:55.000 --> 00:25:57.000]  有些人雖然死了
[00:25:57.000 --> 00:25:58.000]  肉體雖然死了
[00:25:58.000 --> 00:26:01.000]  但是仍然憑信心來復活
[00:26:01.000 --> 00:26:04.000]  沒想到一個安息禮拜
[00:26:04.000 --> 00:26:06.000]  沾養為榮
[00:26:06.000 --> 00:26:09.000]  一個已經沒有生命氣息的肉體
[00:26:09.000 --> 00:26:11.000]  一個這樣的軀體
[00:26:11.000 --> 00:26:14.000]  仍然引發起一個仍然在生
[00:26:14.000 --> 00:26:18.000]  素不謀面的人的生命
[00:26:18.000 --> 00:26:20.000]  一個的轉化
[00:26:20.000 --> 00:26:23.000]  所以不要看輕你自己的禁食
[00:26:23.000 --> 00:26:25.000]  禁食與人有什麼關係
[00:26:25.000 --> 00:26:26.000]  原來禁食之後
[00:26:26.000 --> 00:26:28.000]  你自己生命轉變
[00:26:28.000 --> 00:26:32.000]  你能夠成為一種祝福別人的渠道
[00:26:32.000 --> 00:26:34.000]  帶來別人生命的震撼力
[00:26:34.000 --> 00:26:37.000]  帶來教會的一種影響
[00:26:37.000 --> 00:26:40.000]  禁食能夠醫治大地
[00:26:40.000 --> 00:26:44.000]  很多復興有一首很感人的詩歌
[00:26:44.000 --> 00:26:51.000]  是基於這個歷代志下七章十四節
[00:26:51.000 --> 00:26:55.000]  他說 假若我的子民呼求我的名字
[00:26:55.000 --> 00:26:57.000]  自我謙卑
[00:26:57.000 --> 00:26:59.000]  禱告尋求我的面
[00:26:59.000 --> 00:27:01.000]  從惡行傳來
[00:27:01.000 --> 00:27:04.000]  我就會從天上垂聽
[00:27:04.000 --> 00:27:06.000]  赦免他們的罪
[00:27:06.000 --> 00:27:08.000]  醫治大地
[00:27:08.000 --> 00:27:09.000]  九七回歸後
[00:27:09.000 --> 00:27:12.000]  我記得有好幾次的報道運動
[00:27:12.000 --> 00:27:14.000]  為豬流感 為禽流感
[00:27:14.000 --> 00:27:16.000]  為金融風暴
[00:27:16.000 --> 00:27:18.000]  為政治的風暴
[00:27:18.000 --> 00:27:20.000]  來禱告
[00:27:20.000 --> 00:27:23.000]  今天這些禱告運動都被人衝擊到不敢起來
[00:27:23.000 --> 00:27:26.000]  但是沒有一個這樣的群體運動
[00:27:26.000 --> 00:27:28.000]  我們仍然運動
[00:27:28.000 --> 00:27:30.000]  當人家佔領中環的時候
[00:27:30.000 --> 00:27:32.000]  我忽發奇想我們佔領大球場
[00:27:32.000 --> 00:27:34.000]  佔領大球場做什麼
[00:27:34.000 --> 00:27:37.000]  一起用禱告迫爆那個地方
[00:27:37.000 --> 00:27:40.000]  為香港這個社會來禱告
[00:27:40.000 --> 00:27:44.000]  這些都是禁食禱告初年裡面
[00:27:44.000 --> 00:27:46.000]  帶來我們
[00:27:46.000 --> 00:27:48.000]  所預想不到的一個
[00:27:48.000 --> 00:27:50.000]  肅靈的效果
[00:27:50.000 --> 00:27:51.000]  好了
[00:27:51.000 --> 00:27:55.000]  怎樣去實踐禁食禱告
[00:27:55.000 --> 00:27:57.000]  我今天不叫大家舉手
[00:27:57.000 --> 00:27:59.000]  昨晚我舉手就說
[00:27:59.000 --> 00:28:01.000]  有誰試過實踐禁食禱告
[00:28:01.000 --> 00:28:04.000]  大概兩三隻手左右
[00:28:04.000 --> 00:28:07.000]  換言之絕大部分基督徒
[00:28:07.000 --> 00:28:10.000]  都沒有機會去嘗試
[00:28:10.000 --> 00:28:15.000]  這個禁食禱告初年
[00:28:15.000 --> 00:28:17.000]  我覺得如果你要試
[00:28:17.000 --> 00:28:20.000]  可以訂定一個目標和計劃
[00:28:20.000 --> 00:28:25.000]  為什麼我要禁食禱告呢
[00:28:25.000 --> 00:28:27.000]  為了個人靈命
[00:28:27.000 --> 00:28:29.000]  有進一步理解神
[00:28:29.000 --> 00:28:31.000]  親近神
[00:28:31.000 --> 00:28:33.000]  為了個人的靈命有一個復興
[00:28:33.000 --> 00:28:35.000]  為教會來守望
[00:28:35.000 --> 00:28:36.000]  為病得到醫治
[00:28:36.000 --> 00:28:39.000]  為危機試煉能夠渡過
[00:28:39.000 --> 00:28:41.000]  有一個目標
[00:28:41.000 --> 00:28:44.000]  我每年一月份
[00:28:44.000 --> 00:28:48.000]  都靜靜地為教會禁食
[00:28:48.000 --> 00:28:50.000]  來守望禱告
[00:28:50.000 --> 00:28:52.000]  試過禁食早上
[00:28:52.000 --> 00:28:54.000]  又試過禁食午餐
[00:28:54.000 --> 00:28:57.000]  試過四十天又試過三十天
[00:28:57.000 --> 00:28:59.000]  又試過兩個禮拜
[00:28:59.000 --> 00:29:02.000]  如果我早上八點鐘回來
[00:29:02.000 --> 00:29:06.000]  我就會跪在這張椅子前
[00:29:06.000 --> 00:29:08.000]  為教會的侍奉人員
[00:29:08.000 --> 00:29:11.000]  為教會今年的工作禱告
[00:29:11.000 --> 00:29:14.000]  我覺得這種不單止對我
[00:29:14.000 --> 00:29:21.000]  是對教會在發展和前面要走
[00:29:21.000 --> 00:29:23.000]  裏面有很大幫助
[00:29:23.000 --> 00:29:26.000]  第二你要達到這個目標
[00:29:26.000 --> 00:29:29.000]  必須要有一個計劃
[00:29:29.000 --> 00:29:31.000]  這個計劃就是究竟多長
[00:29:31.000 --> 00:29:36.000]  假如你未試過就不要四十天全禁
[00:29:36.000 --> 00:29:39.000]  最好就找一天
[00:29:39.000 --> 00:29:42.000]  試下有幾個鐘頭不食午餐
[00:29:42.000 --> 00:29:43.000]  是最好
[00:29:43.000 --> 00:29:45.000]  我試過不食早上
[00:29:45.000 --> 00:29:48.000]  有些醫生跟我說早餐要食
[00:29:48.000 --> 00:29:53.000]  不食午餐
[00:29:53.000 --> 00:29:54.000]  都好的
[00:29:54.000 --> 00:29:56.000]  個人沒有容易睏
[00:29:56.000 --> 00:29:59.000]  如果不食午餐
[00:29:59.000 --> 00:30:03.000]  你是少飲了杯咖啡
[00:30:03.000 --> 00:30:07.000]  以及省了睡眠時間
[00:30:07.000 --> 00:30:10.000]  當你食完午餐就發起攻心
[00:30:10.000 --> 00:30:12.000]  又要給咖啡錢
[00:30:12.000 --> 00:30:14.000]  又做事少了幾個鐘頭
[00:30:14.000 --> 00:30:17.000]  但禁食不是單是不食東西
[00:30:17.000 --> 00:30:20.000]  而是你禁食的時間
[00:30:20.000 --> 00:30:22.000]  究竟要做甚麼
[00:30:22.000 --> 00:30:26.000]  我覺得最好就是每個禮拜
[00:30:26.000 --> 00:30:29.000]  剛開始一天的時間裏面
[00:30:29.000 --> 00:30:32.000]  有一餐甚至有一天
[00:30:32.000 --> 00:30:35.000]  有個人這樣禁食過
[00:30:35.000 --> 00:30:37.000]  在壽苦節那晚
[00:30:37.000 --> 00:30:39.000]  他放工之後
[00:30:39.000 --> 00:30:41.000]  他就六點鐘來參加
[00:30:41.000 --> 00:30:43.000]  這個壽苦節的崇拜
[00:30:43.000 --> 00:30:45.000]  完去之後
[00:30:45.000 --> 00:30:47.000]  那晚他完全沒有食東西
[00:30:47.000 --> 00:30:51.000]  是喝水、祈禱、讀聖經
[00:30:51.000 --> 00:30:53.000]  默想基督的壽苦
[00:30:53.000 --> 00:30:54.000]  很早睡
[00:30:54.000 --> 00:30:58.000]  第二天早上起床的時候
[00:30:58.000 --> 00:31:00.000]  他繼續沒有食東西
[00:31:00.000 --> 00:31:02.000]  只喝了一杯果汁
[00:31:02.000 --> 00:31:05.000]  然後他繼續讀經、祈禱
[00:31:05.000 --> 00:31:07.000]  然後在那個假期裏面
[00:31:07.000 --> 00:31:09.000]  他就出去家附近
[00:31:09.000 --> 00:31:11.000]  在微雨當中散步
[00:31:11.000 --> 00:31:13.000]  來安靜自己
[00:31:13.000 --> 00:31:15.000]  到中午的時候
[00:31:15.000 --> 00:31:16.000]  他繼續沒有食東西
[00:31:16.000 --> 00:31:20.000]  只食了一些水果和沙律
[00:31:20.000 --> 00:31:22.000]  然後到黃昏六點
[00:31:22.000 --> 00:31:25.000]  剛剛是安息日完成的時候
[00:31:25.000 --> 00:31:29.000]  他恢復少量流質的食物
[00:31:29.000 --> 00:31:32.000]  這個是其中一個人
[00:31:32.000 --> 00:31:35.000]  有一個人又在清明那天
[00:31:35.000 --> 00:31:38.000]  清明那天他本來要去掃墓
[00:31:38.000 --> 00:31:40.000]  不過很大雨
[00:31:40.000 --> 00:31:42.000]  結果他將那天
[00:31:42.000 --> 00:31:45.000]  將他自己放在家裏
[00:31:45.000 --> 00:31:47.000]  困在家裏
[00:31:47.000 --> 00:31:50.000]  讀熟練的書籍、祈禱
[00:31:50.000 --> 00:31:52.000]  不去檢查iPhone
[00:31:52.000 --> 00:31:53.000]  不去檢查iPad
[00:31:53.000 --> 00:31:57.000]  不去看電郵
[00:31:57.000 --> 00:31:59.000]  甚至不和人聊天
[00:31:59.000 --> 00:32:02.000]  那天由早上到黃昏
[00:32:02.000 --> 00:32:06.000]  是去實踐禁食的時間
[00:32:06.000 --> 00:32:09.000]  禁食需要靈性的準備
[00:32:09.000 --> 00:32:12.000]  在那段時間你想讀哪本書
[00:32:12.000 --> 00:32:15.000]  你想看哪本傳記
[00:32:15.000 --> 00:32:17.000]  你禱告的焦點
[00:32:17.000 --> 00:32:20.000]  為個人、為親友、為教會、為世情
[00:32:20.000 --> 00:32:23.000]  你默想的內容是什麼
[00:32:23.000 --> 00:32:26.000]  而且我們不要留意形式
[00:32:26.000 --> 00:32:28.000]  為了要達到目標
[00:32:28.000 --> 00:32:31.000]  按聖靈的帶領感動
[00:32:31.000 --> 00:32:33.000]  身體的準備
[00:32:33.000 --> 00:32:38.000]  就是你必須要在你身體最好的狀況下
[00:32:38.000 --> 00:32:40.000]  不要傷風感冒就去禁食
[00:32:40.000 --> 00:32:45.000]  或者血糖過低的時候又去禁食
[00:32:45.000 --> 00:32:49.000]  你必須要在你身體最好的狀況下
[00:32:49.000 --> 00:32:52.000]  來打這場屬靈的爭戰
[00:32:52.000 --> 00:32:54.000]  將事務放下
[00:32:54.000 --> 00:32:56.000]  在那段時間你仍然掛念
[00:32:56.000 --> 00:32:59.000]  你要處理的文件、聯絡的人
[00:32:59.000 --> 00:33:01.000]  你根本沒有辦法專心
[00:33:01.000 --> 00:33:03.000]  甚至如果你是單身
[00:33:03.000 --> 00:33:06.000]  在那段時間不需要和家人交接
[00:33:06.000 --> 00:33:09.000]  你可以將你困在家裡
[00:33:09.000 --> 00:33:12.000]  安靜獨處一段時間
[00:33:12.000 --> 00:33:15.000]  進行的時候
[00:33:15.000 --> 00:33:17.000]  正如我說的
[00:33:17.000 --> 00:33:20.000]  有些叫做Juice Fast
[00:33:20.000 --> 00:33:23.000]  就是可以喝果汁的
[00:33:23.000 --> 00:33:25.000]  你不吃肉
[00:33:25.000 --> 00:33:27.000]  不吃固體的東西
[00:33:27.000 --> 00:33:29.000]  但你可以喝流質
[00:33:29.000 --> 00:33:32.000]  甚至帶有糖分的果汁
[00:33:32.000 --> 00:33:35.000]  有種叫做Daniel Fast
[00:33:35.000 --> 00:33:36.000]  這種我最喜歡了
[00:33:36.000 --> 00:33:38.000]  因為和我的名字一樣
[00:33:38.000 --> 00:33:41.000]  就是但以你識的禁食
[00:33:41.000 --> 00:33:45.000]  但以你識的禁食是什麼?
[00:33:45.000 --> 00:33:47.000]  不吃巴比倫的東西
[00:33:47.000 --> 00:33:51.000]  就是不去中東餐館吃東西
[00:33:51.000 --> 00:33:54.000]  Mediterranean Cuisine
[00:33:54.000 --> 00:33:56.000]  你就不去
[00:33:56.000 --> 00:33:58.000]  但以你是吃素菜的
[00:33:58.000 --> 00:34:02.000]  即是說比Juice Fast還好
[00:34:02.000 --> 00:34:03.000]  還可以喝果汁
[00:34:03.000 --> 00:34:05.000]  還可以吃沙律
[00:34:05.000 --> 00:34:08.000]  你又可以加藍芝士
[00:34:08.000 --> 00:34:11.000]  又可以加ranch
[00:34:11.000 --> 00:34:14.000]  還可以加Honey Mustard
[00:34:14.000 --> 00:34:16.000]  加在一起都可以
[00:34:16.000 --> 00:34:19.000]  這種很可能要初試
[00:34:19.000 --> 00:34:21.000]  試這種好了
[00:34:21.000 --> 00:34:23.000]  回復正軌
[00:34:23.000 --> 00:34:26.000]  當你經過一段時間
[00:34:26.000 --> 00:34:30.000]  你一開始不要馬上訂自助餐去吃
[00:34:30.000 --> 00:34:32.000]  很容易死人的
[00:34:32.000 --> 00:34:33.000]  禁食一段時間
[00:34:33.000 --> 00:34:35.000]  馬上放進去
[00:34:35.000 --> 00:34:36.000]  這麼大的對比
[00:34:36.000 --> 00:34:37.000]  你的腸胃都不適應
[00:34:37.000 --> 00:34:40.000]  可能慢慢恢復過來
[00:34:40.000 --> 00:34:43.000]  然後檢視你的效果
[00:34:43.000 --> 00:34:46.000]  假如你最初開始
[00:34:46.000 --> 00:34:48.000]  在一個星期裏有一天
[00:34:48.000 --> 00:34:51.000]  選擇一個中午的時間開始
[00:34:51.000 --> 00:34:54.000]  咦,個人健康了
[00:34:54.000 --> 00:34:57.000]  原來我習慣一定要吃三餐
[00:34:57.000 --> 00:34:59.000]  或者加上三點三
[00:34:59.000 --> 00:35:01.000]  加上十點
[00:35:01.000 --> 00:35:04.000]  加上晚上宵夜六餐才可以
[00:35:04.000 --> 00:35:06.000]  原來我吃兩餐
[00:35:06.000 --> 00:35:07.000]  一樣飽
[00:35:07.000 --> 00:35:09.000]  還有頭腦清醒
[00:35:09.000 --> 00:35:12.000]  個人腸胃舒服很多
[00:35:12.000 --> 00:35:14.000]  不是一定固定的時間
[00:35:14.000 --> 00:35:17.000]  要塞我都不需要吃的食物
[00:35:17.000 --> 00:35:19.000]  塞進去
[00:35:19.000 --> 00:35:20.000]  而且最重要
[00:35:20.000 --> 00:35:22.000]  靈性上
[00:35:22.000 --> 00:35:25.000]  你有沒有一些特別的果後
[00:35:25.000 --> 00:35:27.000]  你所預期的目標
[00:35:27.000 --> 00:35:28.000]  能不能夠達到
[00:35:28.000 --> 00:35:32.000]  身心靈能不能夠產生影響
[00:35:32.000 --> 00:35:34.000]  所以在這裏
[00:35:34.000 --> 00:35:37.000]  成就我們今天有什麼機會
[00:35:37.000 --> 00:35:39.000]  教導禁食
[00:35:39.000 --> 00:35:40.000]  禱告
[00:35:40.000 --> 00:35:42.000]  我很想我們基督徒
[00:35:42.000 --> 00:35:43.000]  有些事情
[00:35:43.000 --> 00:35:44.000]  有些屬靈經歷
[00:35:44.000 --> 00:35:46.000]  我們未必一定需要試
[00:35:46.000 --> 00:35:48.000]  正如講方言
[00:35:48.000 --> 00:35:50.000]  不是聖經普遍教導
[00:35:50.000 --> 00:35:53.000]  所有人要試的一樣東西
[00:35:53.000 --> 00:35:55.000]  但是禁食的禱告
[00:35:55.000 --> 00:35:58.000]  是所有基督徒都要試
[00:35:58.000 --> 00:36:01.000]  和都可以去試
[00:36:01.000 --> 00:36:03.000]  和實踐的一樣東西
[00:36:03.000 --> 00:36:04.000]  保羅說
[00:36:04.000 --> 00:36:05.000]  我是攻克己身
[00:36:05.000 --> 00:36:06.000]  叫身服我
[00:36:06.000 --> 00:36:08.000]  恐怕我全福音級別人
[00:36:08.000 --> 00:36:11.000]  自己反被棄絕
[00:36:11.000 --> 00:36:14.000]  禁食是一種對自己身體
[00:36:14.000 --> 00:36:17.000]  的一種屬靈增賤
[00:36:17.000 --> 00:36:18.000]  告訴自己
[00:36:18.000 --> 00:36:21.000]  原來自己不需要吃得這麼豐富
[00:36:21.000 --> 00:36:23.000]  甚至不需要吃這麼多
[00:36:23.000 --> 00:36:26.000]  以至我有專注的精神
[00:36:26.000 --> 00:36:30.000]  來向神開放
[00:36:30.000 --> 00:36:31.000]  禁食是離棄了
[00:36:31.000 --> 00:36:33.000]  令我們分神的東西
[00:36:33.000 --> 00:36:36.000]  叫我們全然向神開放
[00:36:36.000 --> 00:36:39.000]  全然給神專注尋求
[00:36:39.000 --> 00:36:42.000]  祂的一種屬靈操練
[00:36:42.000 --> 00:36:44.000]  你有沒有試過禱告
[00:36:44.000 --> 00:36:46.000]  禱告到一個地步
[00:36:46.000 --> 00:36:49.000]  廢斬忘餐
[00:36:49.000 --> 00:36:51.000]  禁食就是叫你
[00:36:51.000 --> 00:36:53.000]  禱告到一個地步
[00:36:53.000 --> 00:36:55.000]  廢斬忘餐
[00:36:55.000 --> 00:36:57.000]  讓我們每一個人
[00:36:57.000 --> 00:36:59.000]  是一個功課
[00:36:59.000 --> 00:37:00.000]  這個星期
[00:37:00.000 --> 00:37:03.000]  你找一個適合你的時間
[00:37:03.000 --> 00:37:04.000]  找一餐
[00:37:04.000 --> 00:37:09.000]  來作為禁食禱告操練的開始
