
[00:00:00.000 --> 00:00:04.000]  我們過去一路來都是在講傳道書
[00:15:41.000 --> 00:15:44.000]  會眾仍然得到水喝
[00:15:44.000 --> 00:15:47.000]  但是神接下去就告訴摩西和雅倫
[00:15:47.000 --> 00:15:51.000]  他說因為你們不信我
[00:15:51.000 --> 00:15:54.000]  不在以色列人眼前尊我為聖
[00:15:54.000 --> 00:15:56.000]  所以你們必不得領這會眾
[00:15:56.000 --> 00:16:00.000]  盡我所賜給他們的地取
[00:16:00.000 --> 00:16:02.000]  所以我們後來知道雅倫
[00:16:02.000 --> 00:16:06.000]  他就死在了當時的地方
[00:16:06.000 --> 00:16:12.000]  那麼生命紀第34章
[00:16:12.000 --> 00:16:15.000]  這個摩西
[00:16:15.000 --> 00:16:18.000]  神就登上了尼泊山
[00:16:18.000 --> 00:16:21.000]  在那個地方他死掉了
[00:16:21.000 --> 00:16:24.000]  可是第一代的領袖全部都死了
[00:16:24.000 --> 00:16:37.000]  除了耶穌亞還有迦勒
[00:16:37.000 --> 00:16:41.000]  我們從這段經文裡面
[00:16:41.000 --> 00:16:44.000]  我覺得我們可以看到幾件事情
[00:16:44.000 --> 00:16:48.000]  第一件事情就是關於罪的問題
[00:16:48.000 --> 00:16:53.000]  罪的本質
[00:16:53.000 --> 00:16:56.000]  聖經上告訴我們說自從人犯了罪
[00:16:56.000 --> 00:16:58.000]  亞當夏娃犯了罪之後
[00:16:58.000 --> 00:17:01.000]  罪就由一個人進入了世界
[00:17:01.000 --> 00:17:04.000]  換句話講就進到每一個人的裡面
[00:17:04.000 --> 00:17:05.000]  我們在詩篇裡面
[00:17:05.000 --> 00:17:07.000]  我們也知道大衛的禱告
[00:17:07.000 --> 00:17:10.000]  他說他在母腹中還沒有成形的時候
[00:17:10.000 --> 00:17:14.000]  他在母腹中的時候就已經是有罪了
[00:17:14.000 --> 00:17:16.000]  他是在罪惡裡生的
[00:17:16.000 --> 00:17:18.000]  所以我們每一個人在我們身上
[00:17:18.000 --> 00:17:21.000]  都有一個罪的本質
[00:17:21.000 --> 00:17:24.000]  都有一個罪在我們的裡面
[00:17:24.000 --> 00:17:26.000]  而且是世世代代的
[00:17:26.000 --> 00:17:28.000]  我們看以色列人
[00:17:28.000 --> 00:17:30.000]  他們就是這個樣子
[00:17:30.000 --> 00:17:31.000]  弟兄姊妹
[00:17:31.000 --> 00:17:35.000]  神不需要用統計學來統計說
[00:17:35.000 --> 00:17:38.000]  所以世界上所有的人都有罪
[00:17:38.000 --> 00:17:40.000]  神不需要的
[00:17:40.000 --> 00:17:44.000]  神就用一個很少數的民族
[00:17:44.000 --> 00:17:48.000]  讓我們知道我們人都是這個樣子
[00:17:48.000 --> 00:17:51.000]  所以保羅在羅馬書第一章到第三章裡面
[00:17:51.000 --> 00:17:54.000]  他就一步一步一步的證明
[00:17:54.000 --> 00:17:58.000]  我們人都跟以色列人是一樣的
[00:17:58.000 --> 00:18:03.000]  只不過是我們的環境不一樣
[00:18:03.000 --> 00:18:05.000]  我們人都是有罪的
[00:18:05.000 --> 00:18:07.000]  我們人都會抱怨的
[00:18:07.000 --> 00:18:08.000]  對不對
[00:18:08.000 --> 00:18:12.000]  我覺得以色列人他們的專長就是抱怨
[00:18:12.000 --> 00:18:15.000]  我們呢也是一樣
[00:18:15.000 --> 00:18:18.000]  我們一碰到不順心的事情的時候
[00:18:18.000 --> 00:18:19.000]  你看看啊
[00:18:19.000 --> 00:18:21.000]  你要注意一下不要去看別人
[00:18:21.000 --> 00:18:22.000]  你看你自己
[00:18:22.000 --> 00:18:24.000]  當事情不順心的時候
[00:18:24.000 --> 00:18:28.000]  第一件事情從你嘴巴裡面出來的是什麼
[00:18:28.000 --> 00:18:32.000]  一定是抱怨
[00:18:32.000 --> 00:18:34.000]  如果你對面有一個人
[00:18:34.000 --> 00:18:39.000]  很可能那個人就是會倒楣的
[00:18:39.000 --> 00:18:41.000]  當我們在碰到這些事情的時候
[00:18:41.000 --> 00:18:44.000]  聖經上所說的這些所謂的忍耐
[00:18:44.000 --> 00:18:46.000]  什麼恩典
[00:18:46.000 --> 00:18:47.000]  什麼等候
[00:18:47.000 --> 00:18:49.000]  全部都忘光了
[00:18:49.000 --> 00:18:51.000]  我們說出來的話
[00:18:51.000 --> 00:18:53.000]  開始很厲害的
[00:18:53.000 --> 00:18:56.000]  會傷人的
[00:18:56.000 --> 00:18:59.000]  就像這些以色列人一樣
[00:18:59.000 --> 00:19:01.000]  那麼在這一段經文裡面
[00:19:01.000 --> 00:19:03.000]  也讓我們看見最帶來的結果是什麼呢
[00:19:03.000 --> 00:19:06.000]  是死亡
[00:19:06.000 --> 00:19:07.000]  第一代
[00:19:07.000 --> 00:19:09.000]  在約書亞基那邊他就重複了
[00:19:09.000 --> 00:19:11.000]  第一代因為他們不信
[00:19:11.000 --> 00:19:13.000]  因為他們的罪
[00:19:13.000 --> 00:19:14.000]  因為他們不信
[00:19:14.000 --> 00:19:16.000]  所以神就告訴他們
[00:19:16.000 --> 00:19:18.000]  你們通通都要死掉
[00:19:18.000 --> 00:19:21.000]  你們沒有辦法進入所應許之地
[00:19:21.000 --> 00:19:23.000]  所以我們看見最帶來的結果是什麼呢
[00:19:23.000 --> 00:19:26.000]  就是死
[00:19:26.000 --> 00:19:27.000]  希伯來書那邊告訴我們說
[00:19:27.000 --> 00:19:28.000]  人人都有一死
[00:19:28.000 --> 00:19:29.000]  每個人都會死
[00:19:29.000 --> 00:19:33.000]  死亡不是只有老人家的專利
[00:19:33.000 --> 00:19:34.000]  我現在可以講啊
[00:19:34.000 --> 00:19:36.000]  因為我是個老人啊
[00:19:36.000 --> 00:19:37.000]  所以我可以講
[00:19:37.000 --> 00:19:38.000]  死亡不是老人家的專利
[00:19:38.000 --> 00:19:40.000]  有的時候會很怕對不對
[00:19:40.000 --> 00:19:41.000]  爬高的時候就會想說
[00:19:41.000 --> 00:19:43.000]  哇萬一掉下去怎麼辦
[00:19:43.000 --> 00:19:44.000]  是不是啊
[00:19:44.000 --> 00:19:46.000]  以前年輕的時候不會這樣
[00:19:46.000 --> 00:19:47.000]  但是現在我們知道
[00:19:47.000 --> 00:19:50.000]  死不是老人家的專利
[00:19:50.000 --> 00:19:54.000]  是每一個人都會有的
[00:19:54.000 --> 00:19:56.000]  因為人的罪
[00:19:56.000 --> 00:19:58.000]  因為亞當夏娃犯了罪之後
[00:19:58.000 --> 00:20:01.000]  所以人就會死
[00:20:01.000 --> 00:20:03.000]  第二個我們看見的就是神
[00:20:03.000 --> 00:20:05.000]  祂的神性
[00:20:05.000 --> 00:20:06.000]  我們講到說
[00:20:06.000 --> 00:20:07.000]  我們從身心上面
[00:20:07.000 --> 00:20:12.000]  我們看見神是一位什麼樣的神呢
[00:20:12.000 --> 00:20:14.000]  祂是一位聖潔的神
[00:20:14.000 --> 00:20:16.000]  祂是一位公義的神
[00:20:16.000 --> 00:20:18.000]  祂也是一位慈愛的神
[00:20:18.000 --> 00:20:20.000]  因為我們看到第21章的時候
[00:20:20.000 --> 00:20:22.000]  我們剛才念的時候
[00:20:22.000 --> 00:20:23.000]  以色列人雖然犯了錯
[00:20:23.000 --> 00:20:24.000]  但是神就為他們
[00:20:24.000 --> 00:20:27.000]  預備了一個救恩的方法
[00:20:27.000 --> 00:20:30.000]  預備了一個拯救他們的方法
[00:20:30.000 --> 00:20:33.000]  在第21章第4節到第9節
[00:20:33.000 --> 00:20:37.000]  這是神祂的本性
[00:20:37.000 --> 00:20:39.000]  剛才我在念已父所述的第一章
[00:20:39.000 --> 00:20:41.000]  第8節第9節那邊的時候
[00:20:41.000 --> 00:20:43.000]  神讓我們知道
[00:20:43.000 --> 00:20:45.000]  祂的恩典是什麼
[00:20:45.000 --> 00:20:46.000]  祂讓我們知道祂的恩典是
[00:20:46.000 --> 00:20:47.000]  因為在耶穌基督裡
[00:20:47.000 --> 00:20:49.000]  我們的罪就得以赦免
[00:20:49.000 --> 00:20:53.000]  我們的過犯得以洗淨
[00:20:53.000 --> 00:20:55.000]  不只是到這裡
[00:20:55.000 --> 00:20:57.000]  祂還讓我們能夠明白
[00:20:57.000 --> 00:20:59.000]  祂的救恩到底是什麼
[00:20:59.000 --> 00:21:00.000]  祂讓我們能夠明白
[00:21:00.000 --> 00:21:02.000]  祂救恩的奧秘
[00:21:02.000 --> 00:21:03.000]  其實那個奧秘就是
[00:21:03.000 --> 00:21:05.000]  祂自己用祂的智慧
[00:21:05.000 --> 00:21:07.000]  和祂豐豐富富的智慧
[00:21:07.000 --> 00:21:12.000]  設立了這麼樣一個救恩
[00:21:12.000 --> 00:21:18.000]  祂要我們能夠明白
[00:21:18.000 --> 00:21:19.000]  在這一段經文裡面
[00:21:19.000 --> 00:21:25.000]  祂也讓我們看見神施恩給人
[00:21:25.000 --> 00:21:27.000]  記不記得主耶穌在跟尼哥底姆
[00:21:27.000 --> 00:21:28.000]  談道的時候
[00:21:28.000 --> 00:21:30.000]  祂就講到這些事情
[00:21:30.000 --> 00:21:33.000]  祂說當人子被舉起來的時候
[00:21:33.000 --> 00:21:34.000]  就好像什麼
[00:21:34.000 --> 00:21:36.000]  就好像那個銅蛇被舉起來一樣
[00:21:36.000 --> 00:21:38.000]  所以主耶穌知道這件事情
[00:21:38.000 --> 00:21:40.000]  主耶穌讓他們曉得
[00:21:40.000 --> 00:21:43.000]  那個地方就是講的祂
[00:21:43.000 --> 00:21:45.000]  祂將施恩給人
[00:21:45.000 --> 00:21:47.000]  叫人悔改
[00:21:47.000 --> 00:21:48.000]  叫人悔改
[00:21:48.000 --> 00:21:50.000]  叫人能夠回到神的面前
[00:21:50.000 --> 00:21:52.000]  當然在這一段經文裡面
[00:21:52.000 --> 00:21:53.000]  讓我們看見
[00:21:53.000 --> 00:21:55.000]  我們人是有罪的
[00:21:55.000 --> 00:21:57.000]  我們人的罪是什麼呢
[00:21:57.000 --> 00:21:58.000]  我們人的罪就是
[00:21:58.000 --> 00:22:01.000]  侵犯了神的聖潔
[00:22:01.000 --> 00:22:03.000]  這是當摩西亞倫
[00:22:03.000 --> 00:22:07.000]  在以色列人面前犯的錯之後
[00:22:07.000 --> 00:22:08.000]  神就跟他講
[00:22:08.000 --> 00:22:10.000]  祂說你們在人的面前
[00:22:10.000 --> 00:22:12.000]  沒有承認我
[00:22:12.000 --> 00:22:15.000]  沒有尊我為大
[00:22:15.000 --> 00:22:18.000]  祂說是侵犯了祂的聖潔
[00:22:18.000 --> 00:22:19.000]  我們人的罪
[00:22:19.000 --> 00:22:23.000]  其實就是侵犯了神的聖潔
[00:22:23.000 --> 00:22:24.000]  我們很可惜的
[00:22:24.000 --> 00:22:28.000]  我們最近在美國的這個叫做
[00:22:28.000 --> 00:22:29.000]  Supreme Court
[00:22:29.000 --> 00:22:30.000]  他們所做的決定
[00:22:30.000 --> 00:22:32.000]  其實我曾經看過一個報導
[00:22:32.000 --> 00:22:33.000]  它告訴我們說
[00:22:33.000 --> 00:22:38.000]  他們其實是不合Constitution
[00:22:38.000 --> 00:22:40.000]  第二件事情
[00:22:40.000 --> 00:22:42.000]  我們基督徒怎麼反應
[00:22:42.000 --> 00:22:43.000]  各位姐妹
[00:22:43.000 --> 00:22:46.000]  我盼望你們回去能夠看
[00:22:46.000 --> 00:22:48.000]  《立位記》第十八章
[00:22:48.000 --> 00:22:50.000]  《立位記》第十八章那邊
[00:22:50.000 --> 00:22:56.000]  其實神讓我們看見
[00:22:56.000 --> 00:23:00.000]  任何的性關係
[00:23:00.000 --> 00:23:03.000]  如果是在婚姻以外的
[00:23:03.000 --> 00:23:09.000]  全部都是神所厭惡的
[00:23:09.000 --> 00:23:13.000]  不只是我們講的同性戀的人
[00:23:13.000 --> 00:23:16.000]  任何的關係
[00:23:16.000 --> 00:23:19.000]  只要是在婚姻以外的
[00:23:19.000 --> 00:23:21.000]  希伯來書第十三章第四節那邊
[00:23:21.000 --> 00:23:24.000]  也講得很清楚
[00:23:24.000 --> 00:23:26.000]  任何的性關係
[00:23:26.000 --> 00:23:29.000]  只要是在婚姻以外的
[00:23:29.000 --> 00:23:34.000]  全部都是神所厭惡的
[00:23:34.000 --> 00:23:35.000]  不管你是婚外情也好
[00:23:35.000 --> 00:23:37.000]  不管你是男的跟女的也好
[00:23:37.000 --> 00:23:38.000]  男的跟男的也好
[00:23:38.000 --> 00:23:40.000]  女的跟女的也好
[00:23:40.000 --> 00:23:42.000]  或者是說跟獸也好
[00:23:42.000 --> 00:23:50.000]  這是在《立位記》那邊講的
[00:23:50.000 --> 00:23:52.000]  因為那個時候迦南帝的人
[00:23:52.000 --> 00:23:57.000]  已經開始practice這些東西了
[00:23:57.000 --> 00:24:00.000]  所以神把那個法律規定在他們面前
[00:24:00.000 --> 00:24:02.000]  叫他們進去之前
[00:24:02.000 --> 00:24:03.000]  要知道這些事情
[00:24:03.000 --> 00:24:09.000]  進去之後不要效法他們的樣子
[00:24:09.000 --> 00:24:14.000]  違反神的律的
[00:24:14.000 --> 00:24:16.000]  第二件事情
[00:24:16.000 --> 00:24:18.000]  我們怎麼樣對這些人
[00:24:18.000 --> 00:24:20.000]  因為你們聖經上也有原則
[00:24:20.000 --> 00:24:21.000]  聖經上告訴我們說
[00:24:21.000 --> 00:24:22.000]  要對他們有愛心
[00:24:22.000 --> 00:24:24.000]  要對他們有耐心
[00:24:24.000 --> 00:24:26.000]  但是我們仍然要讓他們知道
[00:24:26.000 --> 00:24:27.000]  所有的性關係
[00:24:27.000 --> 00:24:30.000]  如果不是在婚姻裡面的
[00:24:30.000 --> 00:24:32.000]  全部都是神所痛恨
[00:24:32.000 --> 00:24:36.000]  神所厭惡的
[00:24:36.000 --> 00:24:38.000]  我把這裡提一下
[00:24:38.000 --> 00:24:42.000]  因為我覺得這是一件很大很大的事情
[00:24:42.000 --> 00:24:44.000]  我們在這一段經文裡面
[00:24:44.000 --> 00:24:46.000]  我們看見神祂是信使的
[00:24:46.000 --> 00:24:47.000]  祂是公義的
[00:24:47.000 --> 00:24:48.000]  祂也是慈愛的
[00:24:48.000 --> 00:24:51.000]  祂也是有主權的
[00:24:51.000 --> 00:24:54.000]  祂是一位聖潔的神
[00:24:54.000 --> 00:24:55.000]  當人犯了罪之後
[00:24:55.000 --> 00:24:59.000]  人是侵犯了神的聖潔
[00:24:59.000 --> 00:25:02.000]  所以羅馬書第三章23節那邊告訴我們
[00:25:02.000 --> 00:25:08.000]  他說世人都犯了罪虧欠了神的榮耀
[00:25:08.000 --> 00:25:10.000]  我們從這一段經文裡面
[00:25:10.000 --> 00:25:11.000]  我們也看見
[00:25:11.000 --> 00:25:14.000]  罪是不能夠隱藏的
[00:25:14.000 --> 00:25:15.000]  摩西對不對
[00:25:15.000 --> 00:25:18.000]  可能老百姓不知道他的問題到底在哪裡
[00:25:18.000 --> 00:25:19.000]  但是神知道
[00:25:19.000 --> 00:25:22.000]  神知道他心裡面不尊敬神
[00:25:22.000 --> 00:25:25.000]  侵犯了神的聖潔
[00:25:25.000 --> 00:25:30.000]  所以他失去了神所應許他的
[00:25:30.000 --> 00:25:32.000]  但是我們很感謝神
[00:25:32.000 --> 00:25:35.000]  神為人預備了救恩
[00:25:35.000 --> 00:25:37.000]  在那個時候是一個銅蛇
[00:25:37.000 --> 00:25:40.000]  但是在我們現在這個時代是主耶穌
[00:25:40.000 --> 00:25:42.000]  祂在約翰福音第三章12節
[00:25:42.000 --> 00:25:43.000]  一直到第15節的時候
[00:25:43.000 --> 00:25:44.000]  祂就告訴他們
[00:25:44.000 --> 00:25:46.000]  祂說祂就是那個銅蛇
[00:25:46.000 --> 00:25:49.000]  那個銅蛇就是預表祂
[00:25:49.000 --> 00:25:51.000]  當祂被舉起來的時候
[00:25:51.000 --> 00:25:54.000]  萬人都要歸向祂
[00:25:54.000 --> 00:25:55.000]  那時候祂說
[00:25:55.000 --> 00:25:57.000]  祂說我跟你們講地上的事情
[00:25:57.000 --> 00:25:59.000]  你們尚且不信
[00:25:59.000 --> 00:26:01.000]  其實祂就是講這些以色列人
[00:26:01.000 --> 00:26:04.000]  跟他們的祖先是完全一樣的
[00:26:04.000 --> 00:26:06.000]  他們不信神的
[00:26:06.000 --> 00:26:08.000]  祂說何況我講天上的事情
[00:26:08.000 --> 00:26:11.000]  那個事情就是在告訴人
[00:26:11.000 --> 00:26:13.000]  是天上的事情
[00:26:13.000 --> 00:26:14.000]  主耶穌祂解釋
[00:26:14.000 --> 00:26:18.000]  就是是天上的事情
[00:26:18.000 --> 00:26:22.000]  祂說你只要去望一眼就好了
[00:26:22.000 --> 00:26:23.000]  那麼現在呢
[00:26:23.000 --> 00:26:26.000]  你只要相信主耶穌就好了
[00:26:26.000 --> 00:26:27.000]  只要你聽了福音
[00:26:27.000 --> 00:26:29.000]  你信靠這位主耶穌
[00:26:29.000 --> 00:26:31.000]  你就不會死了
[00:26:31.000 --> 00:26:35.000]  你就永生在你的裡頭
[00:26:35.000 --> 00:26:37.000]  所以弟兄姊妹
[00:26:37.000 --> 00:26:39.000]  各位朋友
[00:26:39.000 --> 00:26:44.000]  我們人犯罪是侵犯了神的聖潔
[00:26:44.000 --> 00:26:46.000]  那麼我們該怎麼回應呢
[00:26:46.000 --> 00:26:48.000]  其實神給我們救恩
[00:26:48.000 --> 00:26:50.000]  祂就是要讓我們回應
[00:26:50.000 --> 00:26:51.000]  祂要讓我們能夠悔改
[00:26:51.000 --> 00:26:53.000]  所以約翰一書第一章第九節
[00:26:53.000 --> 00:26:54.000]  那邊告訴我們說
[00:26:54.000 --> 00:26:57.000]  我們若認自己的罪神是信使的
[00:26:57.000 --> 00:26:58.000]  是公義的
[00:26:58.000 --> 00:27:00.000]  祂就必定要赦免我們的罪
[00:27:00.000 --> 00:27:03.000]  洗盡我們一切的不義
[00:27:03.000 --> 00:27:07.000]  所以當我們人知道你有罪的時候
[00:27:07.000 --> 00:27:09.000]  第一個
[00:27:09.000 --> 00:27:12.000]  你不要試圖把它藏起來
[00:27:12.000 --> 00:27:14.000]  你不可能藏起來的
[00:27:14.000 --> 00:27:16.000]  第二個
[00:27:16.000 --> 00:27:18.000]  你不要延遲
[00:27:18.000 --> 00:27:20.000]  不要讓它一直累積一直累積
[00:27:20.000 --> 00:27:22.000]  不要一直等到後面才悔改
[00:27:22.000 --> 00:27:24.000]  第三個
[00:27:24.000 --> 00:27:27.000]  不要否定你自己的罪
[00:27:27.000 --> 00:27:29.000]  聖經上其實講得很清楚
[00:27:29.000 --> 00:27:31.000]  我們人的罪的問題
[00:27:31.000 --> 00:27:33.000]  不要否定
[00:27:33.000 --> 00:27:35.000]  不要把你的罪好像大事化無
[00:27:35.000 --> 00:27:39.000]  大事化小,小事化無
[00:27:39.000 --> 00:27:42.000]  最後
[00:27:42.000 --> 00:27:51.000]  不要把你的悔恨跟你的後悔
[00:27:51.000 --> 00:27:54.000]  認為那個就是悔改
[00:27:54.000 --> 00:27:56.000]  那個不叫悔改
[00:27:56.000 --> 00:27:57.000]  真正的悔改
[00:27:57.000 --> 00:27:59.000]  你要從那裡面出來
[00:27:59.000 --> 00:28:03.000]  你原來是往東走
[00:28:03.000 --> 00:28:09.000]  悔改你就是要回過頭往西走
[00:28:09.000 --> 00:28:11.000]  什麼時候該悔改
[00:28:11.000 --> 00:28:14.000]  現在就是時候了
[00:28:14.000 --> 00:28:16.000]  你不需要再等了
[00:28:16.000 --> 00:28:17.000]  主耶穌出來傳道的時候
[00:28:17.000 --> 00:28:21.000]  祂說天國盡了你們應當悔改
[00:28:21.000 --> 00:28:25.000]  現在天國就在你面前
[00:28:25.000 --> 00:28:27.000]  你應當悔改
[00:28:27.000 --> 00:28:28.000]  只有悔改
[00:28:28.000 --> 00:28:29.000]  只有相信主耶穌
[00:28:29.000 --> 00:28:31.000]  只有悔改
[00:28:31.000 --> 00:28:35.000]  才能夠把你從罪惡裡面救出來
