
[00:00:00.000 --> 00:00:02.000]  今日我們分享的題目是
[00:17:34.700 --> 00:17:36.700]  有危險來了
[00:17:36.700 --> 00:17:37.700]  或者警告他
[00:17:37.700 --> 00:17:39.700]  看他會不會有其他的出路
[00:17:39.700 --> 00:17:44.700]  一班原本應該去保護群體的長老
[00:17:44.700 --> 00:17:46.700]  最後不單止沒有這樣做
[00:17:46.700 --> 00:17:51.700]  反而一起去殺害他們其中的一份子
[00:17:51.700 --> 00:17:55.700]  而最後我們看第三個人
[00:17:55.700 --> 00:17:57.700]  就是阿哈
[00:17:57.700 --> 00:18:00.700]  如果我們看第十五至十六節
[00:18:00.700 --> 00:18:03.700]  其實皇后沒有將他怎樣
[00:18:03.700 --> 00:18:07.700]  殺死拿伯的詳情告訴阿哈
[00:18:07.700 --> 00:18:09.700]  但是同時間我們看到
[00:18:09.700 --> 00:18:14.700]  阿哈亦都沒有去詢問任何的詳情
[00:18:14.700 --> 00:18:16.700]  如果這樣看來
[00:18:16.700 --> 00:18:17.700]  表面看來
[00:18:17.700 --> 00:18:21.700]  阿哈好像跟這件事沒有什麼關係
[00:18:21.700 --> 00:18:23.700]  但是你想一下
[00:18:23.700 --> 00:18:25.700]  作為以色列的王
[00:18:25.700 --> 00:18:28.700]  他有責任去保護他的子民
[00:18:28.700 --> 00:18:30.700]  其實有人死了
[00:18:30.700 --> 00:18:32.700]  你不是應該問一下
[00:18:32.700 --> 00:18:34.700]  為什麼他死了嗎
[00:18:34.700 --> 00:18:37.700]  因為如果有人跟你說梁牧師死了
[00:18:37.700 --> 00:18:40.700]  你會有什麼反應
[00:18:40.700 --> 00:18:44.700]  你最少會問一下他是怎樣死的
[00:18:44.700 --> 00:18:47.700]  或者說他是怎樣死的
[00:18:47.700 --> 00:18:49.700]  怎麼會問他怎樣死的
[00:18:49.700 --> 00:18:51.700]  你不會說梁牧師死了
[00:18:51.700 --> 00:18:53.700]  不要緊 繼續生活
[00:18:53.700 --> 00:18:56.700]  或者拿了梁牧師的東西
[00:18:56.700 --> 00:18:57.700]  不會吧
[00:18:57.700 --> 00:19:00.700]  但是他作為一個皇帝
[00:19:00.700 --> 00:19:03.700]  他應該去保護他的子民
[00:19:03.700 --> 00:19:05.700]  聽到拿伯死了
[00:19:05.700 --> 00:19:06.700]  他什麼都沒有做
[00:19:06.700 --> 00:19:09.700]  其實他什麼都沒有做
[00:19:09.700 --> 00:19:11.700]  其實已經代表
[00:19:11.700 --> 00:19:15.700]  他沒有好好去履行他的責任
[00:19:15.700 --> 00:19:19.700]  所以今天當我們要作決定
[00:19:19.700 --> 00:19:21.700]  當我們要負上責任
[00:19:21.700 --> 00:19:23.700]  當我們要運用權力的時候
[00:19:23.700 --> 00:19:25.700]  我們要問問自己
[00:19:25.700 --> 00:19:29.700]  究竟我們有沒有按照神的真理
[00:19:29.700 --> 00:19:33.700]  或者在這個位份上的呼召
[00:19:33.700 --> 00:19:37.700]  去運用這個能力
[00:19:37.700 --> 00:19:43.700]  我曾經看過一個基督教管理學的學者
[00:19:43.700 --> 00:19:45.700]  他是這樣去寫
[00:19:45.700 --> 00:19:50.700]  他說基督教的領袖應該有以下的特質
[00:19:50.700 --> 00:19:52.700]  我們一起看看應該有什麼特質
[00:19:52.700 --> 00:19:56.700]  他說你應該願意孤單地站起來
[00:19:56.700 --> 00:19:58.700]  就是說其他人願意的時候
[00:19:58.700 --> 00:20:02.700]  你都有時自己要為一些事情站起來
[00:20:02.700 --> 00:20:07.700]  他說應該願意為著推動所相信的信念
[00:20:07.700 --> 00:20:11.700]  而不跟隨公眾的意見
[00:20:11.700 --> 00:20:13.700]  一個基督徒的領袖
[00:20:13.700 --> 00:20:17.700]  應該是願意去承受失敗的可能
[00:20:17.700 --> 00:20:19.700]  一個基督徒的領袖
[00:20:19.700 --> 00:20:24.700]  應該是一個成為自己情緒的主人
[00:20:24.700 --> 00:20:25.700]  一個基督徒的領袖
[00:20:25.700 --> 00:20:28.700]  應該竭力不叫自己蒙羞
[00:20:28.700 --> 00:20:32.700]  並且願意去做其他人不願意的決定
[00:20:32.700 --> 00:20:34.700]  可能有些決定是很難做的
[00:20:34.700 --> 00:20:36.700]  但是作為一個基督徒的領袖
[00:20:36.700 --> 00:20:38.700]  你要去做其他人不願意的決定
[00:20:38.700 --> 00:20:43.700]  他說也都需要願意在需要的時候說不
[00:20:43.700 --> 00:20:49.700]  甚至即使自己裡面很想說 yes 說可以
[00:20:49.700 --> 00:20:51.700]  一個基督徒的領袖
[00:20:51.700 --> 00:20:57.700]  要願意為群組的好處去犧牲自己的利益
[00:20:57.700 --> 00:21:01.700]  一個基督徒的領袖應該不滿足於平凡
[00:21:01.700 --> 00:21:04.700]  而去竭力做到最好
[00:21:04.700 --> 00:21:08.700]  一個基督徒的領袖應該去看人
[00:21:08.700 --> 00:21:11.700]  比自己所擁有的更加重要
[00:21:11.700 --> 00:21:12.700]  而一個基督徒的領袖
[00:21:12.700 --> 00:21:16.700]  也都需要比其他人更加去努力
[00:21:16.700 --> 00:21:19.700]  去做生命的平衡
[00:21:19.700 --> 00:21:20.700]  當我看這些特質的時候
[00:21:20.700 --> 00:21:22.700]  我都覺得有很多東西需要學習
[00:21:22.700 --> 00:21:25.700]  當然這個也都不是一個完美的清單
[00:21:25.700 --> 00:21:28.700]  不過裡面有很多東西我們都需要學習
[00:21:28.700 --> 00:21:32.700]  確實原來有時當我們是一個領袖的位分
[00:21:32.700 --> 00:21:35.700]  有時我們要去做決定的位分
[00:21:35.700 --> 00:21:37.700]  甚至運用權力的位分
[00:21:37.700 --> 00:21:42.700]  我們都需要去勇敢去活出那個真理和呼召
[00:21:42.700 --> 00:21:45.700]  昨晚我就跟一班生涯區的組長
[00:21:45.700 --> 00:21:47.700]  有聖經御茶的時間
[00:21:47.700 --> 00:21:50.700]  其中有一條問題就是這樣問的
[00:21:50.700 --> 00:21:54.700]  就是如果在你的小組或者你的群體那裡
[00:21:54.700 --> 00:21:59.700]  見到潛在的人際關係的危機
[00:21:59.700 --> 00:22:01.700]  你會去怎樣處理
[00:22:01.700 --> 00:22:03.700]  我想大部份的人如果見到這些危機
[00:22:03.700 --> 00:22:05.700]  其實可能心裡面第一個就想
[00:22:05.700 --> 00:22:08.700]  最好處理的那個不是我
[00:22:08.700 --> 00:22:11.700]  但是可能作為組長
[00:22:11.700 --> 00:22:14.700]  真的要做領袖要做的事
[00:22:14.700 --> 00:22:18.700]  那就很好 我們組長有一些討論的時間
[00:22:18.700 --> 00:22:20.700]  然後有位組長就分享他過去的經歷
[00:22:20.700 --> 00:22:24.700]  我覺得他分享得來又很有承擔又很有勇敢
[00:22:24.700 --> 00:22:29.700]  他說有一次就是兩個組員發生了一些厭缺
[00:22:29.700 --> 00:22:31.700]  有一個組員說了一些話
[00:22:31.700 --> 00:22:33.700]  又說了另外一個組員
[00:22:33.700 --> 00:22:36.700]  他說其實作為組長要去處理
[00:22:36.700 --> 00:22:38.700]  其實第一你都要很勇敢去處理
[00:22:38.700 --> 00:22:41.700]  第二你都要搞清楚真理是什麼
[00:22:41.700 --> 00:22:44.700]  究竟哪一個人是不是走出了真理
[00:22:44.700 --> 00:22:47.700]  哪一個人可能傷害了人
[00:22:47.700 --> 00:22:49.700]  但是又要去顧及他們的感受
[00:22:49.700 --> 00:22:51.700]  但是又要去走出真理
[00:22:51.700 --> 00:22:54.700]  又要可能最好就是不要是我要說
[00:22:54.700 --> 00:22:56.700]  但是最後作為組長又要去說
[00:22:56.700 --> 00:22:58.700]  但是我覺得最後他講了一個分享
[00:22:58.700 --> 00:22:59.700]  我覺得他是處理得很好
[00:22:59.700 --> 00:23:04.700]  但是今天原來我們去運用權力的時候
[00:23:04.700 --> 00:23:08.700]  我們有沒有想過聖經的真理是什麼
[00:23:08.700 --> 00:23:12.700]  而我們的責任和呼召又是什麼
[00:23:12.700 --> 00:23:15.700]  如果我們看回這一段的記載
[00:23:15.700 --> 00:23:18.700]  作為以色列的王和皇后
[00:23:18.700 --> 00:23:22.700]  或者作為城中的長老貴宙
[00:23:22.700 --> 00:23:27.700]  或者甚至在中間應該保護人民的時候
[00:23:27.700 --> 00:23:29.700]  但是我們看到的是什麼呢
[00:23:29.700 --> 00:23:33.700]  皇后運用權力去滿足自己的慾望
[00:23:33.700 --> 00:23:40.700]  貴宙為了自保寧願去執行一個誣蔑和殺人的計劃
[00:23:40.700 --> 00:23:44.700]  而阿哈好像不涉及在中間
[00:23:44.700 --> 00:23:46.700]  但是他最大的問題就是
[00:23:46.700 --> 00:23:48.700]  他沒有做到應該做的事
[00:23:48.700 --> 00:23:51.700]  今天原來不只是做了不應該做的事出了問題
[00:23:51.700 --> 00:23:55.700]  原來我們如果沒有做應該做的事
[00:23:55.700 --> 00:23:57.700]  都出了問題
[00:23:57.700 --> 00:24:00.700]  所以今天我們要問清楚
[00:24:00.700 --> 00:24:02.700]  當我們去運用權力的時候
[00:24:02.700 --> 00:24:05.700]  聖經的真理是什麼
[00:24:05.700 --> 00:24:09.700]  而我們的責任和呼召又是什麼
[00:24:09.700 --> 00:24:11.700]  到今天第三點
[00:24:11.700 --> 00:24:14.700]  是當我們懊悔的時候
[00:24:14.700 --> 00:24:16.700]  我們就會得到神的憐憫
[00:24:16.700 --> 00:24:19.700]  我們由最後第17節到第29節
[00:24:19.700 --> 00:24:20.700]  我們一起讀
[00:24:20.700 --> 00:24:22.700]  一二三
[00:24:22.700 --> 00:24:25.700]  耶和華的話臨到提斯比人
[00:24:25.700 --> 00:24:32.700]  伊利亞說你起來去見著撒瑪利亞的以色列王阿哈
[00:24:32.700 --> 00:24:35.700]  他下去要得拿伯的葡萄園
[00:24:35.700 --> 00:24:38.700]  現今正在那園裡
[00:24:38.700 --> 00:24:39.700]  你要對他說
[00:24:39.700 --> 00:24:41.700]  耶和華如此說
[00:24:41.700 --> 00:24:42.700]  你殺了人
[00:24:42.700 --> 00:24:45.700]  又得他的產業嗎
[00:24:45.700 --> 00:24:46.700]  又要對他說
[00:24:46.700 --> 00:24:48.700]  耶和華如此說
[00:24:48.700 --> 00:24:51.700]  狗在何處舔拿伯的血
[00:24:51.700 --> 00:24:54.700]  也必在何處舔你的血
[00:24:54.700 --> 00:24:56.700]  阿哈對伊利亞說
[00:24:56.700 --> 00:24:57.700]  我受的騙
[00:24:57.700 --> 00:24:59.700]  你找到我嗎
[00:24:59.700 --> 00:25:00.700]  他回答說
[00:25:00.700 --> 00:25:02.700]  我找到你了
[00:25:02.700 --> 00:25:04.700]  因為你賣了自己
[00:25:04.700 --> 00:25:08.700]  恨耶和華眼中看為惡的事
[00:25:08.700 --> 00:25:09.700]  耶和華說
[00:25:09.700 --> 00:25:11.700]  我必使災禍臨到你
[00:25:11.700 --> 00:25:13.700]  將你除盡
[00:25:13.700 --> 00:25:15.700]  凡屬你的男的
[00:25:15.700 --> 00:25:17.700]  無論困住的自由的
[00:25:17.700 --> 00:25:20.700]  都從以色列中剪除
[00:25:20.700 --> 00:25:25.700]  我必使你的家像尼伯的兒子耶羅波安的家
[00:25:25.700 --> 00:25:29.700]  又像亞希亞的兒子巴沙的家
[00:25:29.700 --> 00:25:31.700]  因為你惹我發怒
[00:25:31.700 --> 00:25:34.700]  又使以色列人含在罪裡
[00:25:34.700 --> 00:25:36.700]  論到耶洗滅
[00:25:36.700 --> 00:25:37.700]  耶和華也說
[00:25:37.700 --> 00:25:40.700]  狗在耶穌列的外國
[00:25:40.700 --> 00:25:42.700]  必吃耶洗滅的肉
[00:25:42.700 --> 00:25:44.700]  凡送阿哈的人
[00:25:44.700 --> 00:25:47.700]  死在城中的必被狗吃
[00:25:47.700 --> 00:25:51.700]  死在田野的必被空中的鳥吃
[00:25:51.700 --> 00:25:53.700]  從來沒有像阿哈的
[00:25:53.700 --> 00:25:55.700]  因他自賣
[00:25:55.700 --> 00:25:58.700]  恨耶和華眼中看為惡的事
[00:25:58.700 --> 00:26:01.700]  受了皇后耶洗滅的聳動
[00:26:01.700 --> 00:26:06.700]  就照耶和華在以色列人面前所講出的亞摩利人
[00:26:06.700 --> 00:26:09.700]  行了最可憎惡的事
[00:26:09.700 --> 00:26:10.700]  順從偶像
[00:26:10.700 --> 00:26:12.700]  阿哈聽見者說
[00:26:12.700 --> 00:26:14.700]  就撕裂衣服
[00:26:14.700 --> 00:26:15.700]  禁食
[00:26:15.700 --> 00:26:16.700]  身穿麻布
[00:26:16.700 --> 00:26:18.700]  睡餓也穿著麻布
[00:26:18.700 --> 00:26:21.700]  並且緩緩而行
[00:26:21.700 --> 00:26:22.700]  耶和華的話
[00:26:22.700 --> 00:26:25.700]  臨到提司比人以利亞說
[00:26:25.700 --> 00:26:28.700]  阿哈在我面前這樣自卑
[00:26:28.700 --> 00:26:30.700]  你看見了嗎
[00:26:30.700 --> 00:26:32.700]  因他在我面前自卑
[00:26:32.700 --> 00:26:34.700]  他還在世的時候
[00:26:34.700 --> 00:26:36.700]  我不幹這禍
[00:26:36.700 --> 00:26:38.700]  到他兒子的時候
[00:26:38.700 --> 00:26:41.700]  我必幹這禍與他的家
[00:26:41.700 --> 00:26:43.700]  如果你看這段聖經
[00:26:43.700 --> 00:26:45.700]  我們用大圖畫去看
[00:26:45.700 --> 00:26:48.700]  其實十二節的聖經裡面
[00:26:48.700 --> 00:26:50.700]  耶和華這個字
[00:26:50.700 --> 00:26:52.700]  是出現了九次
[00:26:52.700 --> 00:26:55.700]  其實真正掌管萬事的
[00:26:55.700 --> 00:26:57.700]  不是雅克
[00:26:57.700 --> 00:26:59.700]  不是耶洗滅
[00:26:59.700 --> 00:27:02.700]  也都不是那些長老貴族
[00:27:02.700 --> 00:27:06.700]  人以為自己可以想出不同的計謀
[00:27:06.700 --> 00:27:10.700]  人以為自己可以用自己的計謀去控制形勢
[00:27:10.700 --> 00:27:15.700]  人以為這樣可以令軟弱無助的人
[00:27:15.700 --> 00:27:17.700]  去被欺負
[00:27:17.700 --> 00:27:20.700]  但是原來最後的結局
[00:27:20.700 --> 00:27:22.700]  在神的手裡面
[00:27:22.700 --> 00:27:25.700]  如果我們看第十八節
[00:27:25.700 --> 00:27:27.700]  神命令以利亞
[00:27:27.700 --> 00:27:31.700]  就著阿哈拿了拿把剷葉這件事
[00:27:31.700 --> 00:27:33.700]  去擲避阿哈
[00:27:33.700 --> 00:27:37.700]  其實耶和華才是次第那個
[00:27:37.700 --> 00:27:40.700]  阿哈無權這樣去做
[00:27:40.700 --> 00:27:42.700]  第十九節
[00:27:42.700 --> 00:27:46.700]  之前一切那些的掩飾都被揭露
[00:27:46.700 --> 00:27:47.700]  因為一開始的時候
[00:27:47.700 --> 00:27:49.700]  好像很合邏輯
[00:27:49.700 --> 00:27:50.700]  一開始的時候
[00:27:50.700 --> 00:27:52.700]  好像是按照律法
[00:27:52.700 --> 00:27:56.700]  但是其實最後這些的掩飾都被揭露
[00:27:56.700 --> 00:27:59.700]  十九節耶和華如此說
[00:27:59.700 --> 00:28:01.700]  你殺了人
[00:28:01.700 --> 00:28:03.700]  由得他的產業
[00:28:03.700 --> 00:28:07.700]  殺這個字和十誡不可殺人是同一個字
[00:28:07.700 --> 00:28:11.700]  這是一個非法殺人的事件
[00:28:11.700 --> 00:28:16.700]  拿把的死是沒有任何法律的正當性
[00:28:16.700 --> 00:28:19.700]  阿哈是要負責任
[00:28:19.700 --> 00:28:22.700]  接著如果我們去看第二十節
[00:28:22.700 --> 00:28:24.700]  以利亞這樣跟他說
[00:28:24.700 --> 00:28:26.700]  阿哈說你找到我了嗎
[00:28:26.700 --> 00:28:28.700]  接著以利亞說我找到你了
[00:28:28.700 --> 00:28:31.700]  因為你賣了自己
[00:28:31.700 --> 00:28:34.700]  耶和華眼中看為惡的事
[00:28:34.700 --> 00:28:39.700]  這裡就是說他以為他自己是大權在握
[00:28:39.700 --> 00:28:42.700]  以為自己可以喜歡做自己喜歡做的事
[00:28:42.700 --> 00:28:47.700]  但是其實他是自己心裡面那些惡念的牢符
[00:28:47.700 --> 00:28:51.700]  將自己賣了給這些惡念
[00:28:51.700 --> 00:28:54.700]  如果我們接著看一至二十四節
[00:28:54.700 --> 00:28:59.700]  耶和華就宣判了他自己的審判
[00:28:59.700 --> 00:29:01.700]  這裡告訴我們我們要小心
[00:29:01.700 --> 00:29:06.700]  當我們以為自己是大權在握的時候
[00:29:06.700 --> 00:29:11.700]  其實我們要信服的是至高者的權柄
[00:29:11.700 --> 00:29:14.700]  我們運用權力不是我們喜歡怎樣就怎樣
[00:29:14.700 --> 00:29:16.700]  不是我們喜歡怎樣跟就怎樣跟
[00:29:16.700 --> 00:29:21.700]  我們要信服的是至高者的權柄
[00:29:21.700 --> 00:29:24.700]  所以我們運用權力的時候我們要正直
[00:29:24.700 --> 00:29:27.700]  我們要按住公義
[00:29:27.700 --> 00:29:30.700]  而當阿哈他得著以色列王的權力
[00:29:30.700 --> 00:29:33.700]  但是他不去行公義的時候
[00:29:33.700 --> 00:29:39.700]  其實神就介入並且去宣告他的審判
[00:29:39.700 --> 00:29:43.700]  一切都好像是按著我們的想法去的
[00:29:43.700 --> 00:29:45.700]  但是突然間去到這裡
[00:29:45.700 --> 00:29:48.700]  又有一個令人很詫異的進展
[00:29:48.700 --> 00:29:50.700]  就是原來第二十七節
[00:29:50.700 --> 00:29:53.700]  阿哈聽見者說
[00:29:53.700 --> 00:29:58.700]  撕裂衣服禁食身穿麻布
[00:29:58.700 --> 00:30:03.700]  睡外也穿著麻布並且緩緩而行
[00:30:03.700 --> 00:30:05.700]  我經常看這段的時候
[00:30:05.700 --> 00:30:07.700]  撕裂衣服禁食身穿麻布
[00:30:07.700 --> 00:30:09.700]  睡覺也穿著麻布
[00:30:09.700 --> 00:30:11.700]  我都明白緩緩而行是怎樣
[00:30:11.700 --> 00:30:13.700]  我經常在想會不會是這樣
[00:30:13.700 --> 00:30:15.700]  我做錯了事了
[00:30:15.700 --> 00:30:16.700]  我不知道
[00:30:16.700 --> 00:30:22.700]  但是總之我們知道這是一個很大的懊悔
[00:30:22.700 --> 00:30:27.700]  而當阿哈他出現奧悔的時候
[00:30:27.700 --> 00:30:31.700]  神說因著他的自卑
[00:30:31.700 --> 00:30:35.700]  就將原先要降的禍延遲
[00:30:35.700 --> 00:30:40.700]  就不在他在生的時候去降這個禍
[00:30:40.700 --> 00:30:41.700]  其實很特別
[00:30:41.700 --> 00:30:42.700]  在《列王記》裡面
[00:30:42.700 --> 00:30:45.700]  只有兩個人可以綁住他的自卑
[00:30:45.700 --> 00:30:49.700]  其中一個就是最惡劣的王就是阿哈
[00:30:49.700 --> 00:30:53.700]  另一個就是最好的君王約西亞
[00:30:53.700 --> 00:30:55.700]  很特別這兩個例子
[00:30:55.700 --> 00:30:57.700]  當他們自卑的時候
[00:30:57.700 --> 00:31:01.700]  神原本的審判都延遲了
[00:31:01.700 --> 00:31:05.700]  對於一個最好的君王得著神的憐憫
[00:31:05.700 --> 00:31:06.700]  我們明白
[00:31:06.700 --> 00:31:08.700]  但這裡其實在說另一件事
[00:31:08.700 --> 00:31:12.700]  就算好像阿哈一個這麼惡劣的君王
[00:31:12.700 --> 00:31:17.700]  當他願意去悔改奧悔的時候
[00:31:17.700 --> 00:31:20.700]  他都得著了神的憐憫
[00:31:20.700 --> 00:31:23.700]  但是在得著神憐憫的背後
[00:31:23.700 --> 00:31:25.700]  我們更加要去思想
[00:31:25.700 --> 00:31:30.700]  今天我們有沒有去信服至高者的權柄
[00:31:30.700 --> 00:31:32.700]  我讀中學的時候
[00:31:32.700 --> 00:31:35.700]  其中有一科要讀就是音樂
[00:31:35.700 --> 00:31:37.700]  讀音樂這一科
[00:31:37.700 --> 00:31:40.700]  其中有一個項目我們要做的
[00:31:40.700 --> 00:31:42.700]  要寄回去考評局的
[00:31:42.700 --> 00:31:43.700]  就是我們要作曲的
[00:31:43.700 --> 00:31:48.700]  作曲就不只是將曲寫在樂譜上
[00:31:48.700 --> 00:31:52.700]  寫完之後要找人彈
[00:31:52.700 --> 00:31:55.700]  找人彈之後要錄音
[00:31:55.700 --> 00:31:58.700]  錄音之後就將整個錄音連盟的歌譜
[00:31:58.700 --> 00:31:59.700]  寄去考評局
[00:31:59.700 --> 00:32:01.700]  你才完成了這個項目
[00:32:01.700 --> 00:32:03.700]  我記得我們一班那時候
[00:32:03.700 --> 00:32:05.700]  一起讀音樂這一科的同學
[00:32:05.700 --> 00:32:08.700]  有時候就會收到一些邀請
[00:32:08.700 --> 00:32:13.700]  原來是同學將作曲的歌譜寄給我們
[00:32:13.700 --> 00:32:14.700]  我們收了之後
[00:32:14.700 --> 00:32:17.700]  我們就自己回家練
[00:32:17.700 --> 00:32:19.700]  自己回家練完之後
[00:32:19.700 --> 00:32:22.700]  又會按著時間回到音樂學校
[00:32:22.700 --> 00:32:24.700]  我們又會一起練
[00:32:24.700 --> 00:32:25.700]  一起練練到很爽
[00:32:25.700 --> 00:32:26.700]  我們覺得合適的時候
[00:32:26.700 --> 00:32:27.700]  就找人錄音
[00:32:27.700 --> 00:32:29.700]  錄完音就連歌譜和錄音
[00:32:29.700 --> 00:32:31.700]  一起寄回去考評局
[00:32:31.700 --> 00:32:34.700]  我記得有一次我收到一份樂譜
[00:32:34.700 --> 00:32:38.700]  這份樂譜是一個言樂四重奏的樂譜
[00:32:38.700 --> 00:32:39.700]  有兩個小提琴
[00:32:39.700 --> 00:32:40.700]  一個中提琴
[00:32:40.700 --> 00:32:41.700]  一個大提琴
[00:32:41.700 --> 00:32:45.700]  我是負責拉其中一個小提琴的部分
[00:32:45.700 --> 00:32:47.700]  我收到的時候就練
[00:32:47.700 --> 00:32:49.700]  練完按著指定的時間
[00:32:49.700 --> 00:32:51.700]  我就去音樂學校
[00:32:51.700 --> 00:32:53.700]  去到音樂學校的時候
[00:32:53.700 --> 00:32:58.700]  我們四個同學就開始練那首歌
[00:32:58.700 --> 00:32:59.700]  練的時候
[00:32:59.700 --> 00:33:02.700]  另外一位拉小提琴的同學
[00:33:02.700 --> 00:33:04.700]  練完第一次他就說
[00:33:04.700 --> 00:33:06.700]  我真的想問一下
[00:33:06.700 --> 00:33:08.700]  其實去到那個位置
[00:33:08.700 --> 00:33:10.700]  是不是不應該彈得這麼興奮
[00:33:10.700 --> 00:33:13.700]  其實是不是應該彈得安靜一點
[00:33:13.700 --> 00:33:15.700]  其實大家如果認識我
[00:33:15.700 --> 00:33:17.700]  有時候我也是一個不太喜歡思考的人
[00:33:17.700 --> 00:33:18.700]  他問我的時候
[00:33:18.700 --> 00:33:20.700]  我說不要緊
[00:33:20.700 --> 00:33:21.700]  安靜也好
[00:33:21.700 --> 00:33:23.700]  興奮也好
[00:33:23.700 --> 00:33:25.700]  你們想怎麼彈就怎麼彈
[00:33:25.700 --> 00:33:27.700]  我說不是吧
[00:33:27.700 --> 00:33:29.700]  我真的覺得那裡應該安靜一點
[00:33:29.700 --> 00:33:31.700]  然後他問中提琴那個
[00:33:31.700 --> 00:33:34.700]  這段是不是應該彈得安靜一點
[00:33:34.700 --> 00:33:37.700]  我說中提琴跟我彈得差不多
[00:33:37.700 --> 00:33:39.700]  隨便吧
[00:33:39.700 --> 00:33:41.700]  你想怎麼彈就怎麼彈
[00:33:41.700 --> 00:33:42.700]  總之彈完了
[00:33:42.700 --> 00:33:45.700]  就將那個錄音夾回考評局
[00:33:45.700 --> 00:33:48.700]  然後他就問大提琴那個
[00:33:48.700 --> 00:33:49.700]  大提琴那個就很堅決
[00:33:49.700 --> 00:33:53.700]  他說這段是不應該很安靜地彈的
[00:33:53.700 --> 00:33:55.700]  然後我心裡就想
[00:33:55.700 --> 00:33:57.700]  真是煩了
[00:33:57.700 --> 00:33:59.700]  一個又說安靜一點
[00:33:59.700 --> 00:34:01.700]  一個又說興奮一點
[00:34:01.700 --> 00:34:02.700]  對於我來說
[00:34:02.700 --> 00:34:04.700]  我只是覺得彈完錄了幾分
[00:34:04.700 --> 00:34:06.700]  考評局就算了
[00:34:06.700 --> 00:34:08.700]  然後他們兩個在爭論
[00:34:08.700 --> 00:34:09.700]  我就說不是
[00:34:09.700 --> 00:34:10.700]  我真的覺得應該安靜一點
[00:34:10.700 --> 00:34:11.700]  我就說不是了
[00:34:11.700 --> 00:34:12.700]  這段是應該這樣
[00:34:12.700 --> 00:34:13.700]  爭論了一段時間之後
[00:34:13.700 --> 00:34:15.700]  彈小提琴那個就問大提琴那個了
[00:34:15.700 --> 00:34:19.700]  你憑什麼覺得其實應該彈得興奮呢
[00:34:19.700 --> 00:34:21.700]  大提琴那個就這樣回應了
[00:34:21.700 --> 00:34:25.700]  因為我是這首歌的作者
[00:34:25.700 --> 00:34:27.700]  有時候我們都是這樣
[00:34:27.700 --> 00:34:32.700]  我們知道神是創造掌管萬物的神
[00:34:32.700 --> 00:34:33.700]  他創造我們
[00:34:33.700 --> 00:34:34.700]  不只是這樣
[00:34:34.700 --> 00:34:36.700]  當我們還作罪人的時候
[00:34:36.700 --> 00:34:38.700]  他將他的獨生子賜給我們
[00:34:38.700 --> 00:34:41.700]  叫我們因著耶穌我們的生命得著拯救
[00:34:41.700 --> 00:34:43.700]  他是至高者
[00:34:43.700 --> 00:34:45.700]  他是創造那個
[00:34:45.700 --> 00:34:47.700]  但是很多時候我們都好像
[00:34:47.700 --> 00:34:50.700]  這個彈小提琴的同學那樣
[00:34:50.700 --> 00:34:51.700]  覺得我喜歡這樣彈
[00:34:51.700 --> 00:34:53.700]  為什麼不應該是這樣呢
[00:34:53.700 --> 00:34:57.700]  但是因為我們的生命要去信服
[00:34:57.700 --> 00:35:00.700]  至高者的權柄
[00:35:00.700 --> 00:35:02.700]  所以今天我們要想
[00:35:02.700 --> 00:35:04.700]  當我們運用權力的時候
[00:35:04.700 --> 00:35:09.700]  究竟哪一個先在我們生命裡面作王
[00:35:09.700 --> 00:35:12.700]  而如果我們真的犯錯的時候
[00:35:12.700 --> 00:35:14.700]  我們要懊悔
[00:35:14.700 --> 00:35:16.700]  我們要迴轉
[00:35:16.700 --> 00:35:17.700]  你不要擔心
[00:35:17.700 --> 00:35:19.700]  因為阿哈最惡劣的王
[00:35:19.700 --> 00:35:21.700]  他都能夠得到憐憫
[00:35:21.700 --> 00:35:22.700]  神都憐憫
[00:35:22.700 --> 00:35:24.700]  今天我們的生命
[00:35:24.700 --> 00:35:26.700]  要再一次將主權
[00:35:26.700 --> 00:35:28.700]  交回給我們的主
[00:35:28.700 --> 00:35:29.700]  我們的神
[00:35:29.700 --> 00:35:30.700]  在總結的時候
[00:35:30.700 --> 00:35:32.700]  我們請敬拜對
[00:35:32.700 --> 00:35:38.700]  當我們去看這一段的聖經
[00:35:38.700 --> 00:35:42.700]  如果我們從一個大圖畫來看
[00:35:42.700 --> 00:35:43.700]  我們會覺得
[00:35:43.700 --> 00:35:45.700]  咦 為什麼阿哈
[00:35:45.700 --> 00:35:48.700]  他行耶和華眼中看為惡的事
[00:35:48.700 --> 00:35:51.700]  他和皇后兩個鬼計多端
[00:35:51.700 --> 00:35:55.700]  又做神喜愛的事
[00:35:55.700 --> 00:35:58.700]  但是最後他蒙連敏
[00:35:58.700 --> 00:36:00.700]  但是相反
[00:36:00.700 --> 00:36:04.700]  這個忠心維護神律法的喇叭
[00:36:04.700 --> 00:36:06.700]  他沒有一條命
[00:36:06.700 --> 00:36:10.700]  但是如果我們再看得深入一點
[00:36:10.700 --> 00:36:14.700]  雖然阿哈他是蒙連敏
[00:36:14.700 --> 00:36:18.700]  但是神話只是延遲了那個審判
[00:36:18.700 --> 00:36:22.700]  他不在阿哈在世的時候
[00:36:22.700 --> 00:36:23.700]  去降這個禍
[00:36:23.700 --> 00:36:25.700]  但是講得很清楚
[00:36:25.700 --> 00:36:28.700]  是告他兒子的時候
