
[00:00:00.000 --> 00:00:04.000]  我不曉得大家是聽到這個題目反應冷淡
[00:17:45.000 --> 00:17:47.000]  親愛的弟子妹
[00:17:47.000 --> 00:17:52.000]  撒旦最後的結局就是如此
[00:17:52.000 --> 00:17:55.000]  在聖經上面裡面
[00:17:55.000 --> 00:17:58.000]  在聖經上面裡面曾經
[00:17:58.000 --> 00:17:59.000]  我把這個
[00:17:59.000 --> 00:18:01.000]  大家可以稍微看一下
[00:18:01.000 --> 00:18:02.000]  這樣子了解一下
[00:18:02.000 --> 00:18:05.000]  我們整個的末世裡面大概的次序
[00:18:05.000 --> 00:18:07.000]  這個是千禧年前派的觀念
[00:18:07.000 --> 00:18:08.000]  我上次多了
[00:18:08.000 --> 00:18:10.000]  比較多的福音派的這些
[00:18:10.000 --> 00:18:12.000]  神學家比較接受的是
[00:18:12.000 --> 00:18:14.000]  千禧年前派的說法
[00:18:14.000 --> 00:18:17.000]  也就是說在基督再來之後
[00:18:17.000 --> 00:18:20.000]  然後開始了一千年的統治
[00:18:20.000 --> 00:18:22.000]  那你注意看
[00:18:22.000 --> 00:18:24.000]  在哥格瑪各
[00:18:24.000 --> 00:18:25.000]  就是在千禧年之後
[00:18:25.000 --> 00:18:27.000]  發生的這一個事情
[00:18:27.000 --> 00:18:30.000]  千禧年發生了這一次的征戰之後
[00:18:30.000 --> 00:18:33.000]  撒旦就被怎麼樣
[00:18:33.000 --> 00:18:35.000]  撒旦最後的結局就怎麼樣呢
[00:18:35.000 --> 00:18:37.000]  這個火從天上降下來之後
[00:18:37.000 --> 00:18:39.000]  把這些軍隊都燒滅了
[00:18:39.000 --> 00:18:41.000]  然後下面說什麼呢
[00:18:41.000 --> 00:18:42.000]  下面就說
[00:18:42.000 --> 00:18:45.000]  那迷惑他們的魔鬼
[00:18:45.000 --> 00:18:52.000]  被扔在硫磺的火壺裡面
[00:18:52.000 --> 00:18:53.000]  在聖經上面裡面
[00:18:53.000 --> 00:18:56.000]  曾經有出現過一次
[00:18:56.000 --> 00:18:58.000]  舊約的時候
[00:18:58.000 --> 00:19:00.000]  大家還記得嗎
[00:19:00.000 --> 00:19:02.000]  有火從天上降下來
[00:19:02.000 --> 00:19:04.000]  什麼地方
[00:19:04.000 --> 00:19:06.000]  記不記得
[00:19:06.000 --> 00:19:10.000]  索多瑪厄莫拉
[00:19:10.000 --> 00:19:13.000]  當時候神要毀滅這個城
[00:19:13.000 --> 00:19:17.000]  所以羅德帶著他的妻子
[00:19:17.000 --> 00:19:20.000]  就跑了
[00:19:20.000 --> 00:19:24.000]  可是羅德的妻子怎麼樣呢
[00:19:24.000 --> 00:19:29.000]  回頭一看就變成了一個岩柱
[00:19:29.000 --> 00:19:33.000]  火從天降
[00:19:33.000 --> 00:19:36.000]  舊約裡面有這樣的一個例子
[00:19:36.000 --> 00:19:37.000]  所以你知道
[00:19:37.000 --> 00:19:40.000]  耶穌的門徒們跟從他的時候
[00:19:40.000 --> 00:19:42.000]  曾經有一次
[00:19:42.000 --> 00:19:43.000]  這個門徒們就這樣說
[00:19:43.000 --> 00:19:46.000]  他說
[00:19:46.000 --> 00:19:47.000]  主夫子啊
[00:19:47.000 --> 00:19:50.000]  要不要我們禱告上帝
[00:19:50.000 --> 00:19:53.000]  降下火來燒滅他們
[00:19:53.000 --> 00:19:54.000]  你要了解
[00:19:54.000 --> 00:19:56.000]  他不是亂說的
[00:19:56.000 --> 00:19:58.000]  他們有這個概念在的
[00:19:58.000 --> 00:20:02.000]  但是當然耶穌責備他們
[00:20:02.000 --> 00:20:05.000]  可是你看在末日的時候
[00:20:05.000 --> 00:20:08.000]  撒旦最後的那個殊死之戰
[00:20:08.000 --> 00:20:09.000]  最後的結局
[00:20:09.000 --> 00:20:11.000]  他就被這個火
[00:20:11.000 --> 00:20:17.000]  這個天火降下來
[00:20:17.000 --> 00:20:25.000]  天火把他降下來就燒滅了
[00:20:25.000 --> 00:20:29.000]  今天是撒旦的完結篇
[00:20:29.000 --> 00:20:30.000]  從今天以後
[00:20:30.000 --> 00:20:36.000]  我們再也不談撒旦了
[00:20:36.000 --> 00:20:38.000]  我的意思是說
[00:20:38.000 --> 00:20:41.000]  這個起事後就不講撒旦了
[00:20:41.000 --> 00:20:43.000]  但是不是說你回去之後
[00:20:43.000 --> 00:20:44.000]  撒旦已經完了
[00:20:44.000 --> 00:20:46.000]  我讓大家知道一件事情
[00:20:46.000 --> 00:20:49.000]  撒旦最後的結局是什麼
[00:20:49.000 --> 00:20:50.000]  結局在哪裡
[00:20:50.000 --> 00:20:54.000]  請問撒旦最後的結局在哪裡
[00:20:54.000 --> 00:20:57.000]  火湖裡
[00:20:57.000 --> 00:21:00.000]  他被扔在火湖裡面
[00:21:00.000 --> 00:21:01.000]  你注意看
[00:21:01.000 --> 00:21:03.000]  啟示錄這個地方提到
[00:21:03.000 --> 00:21:05.000]  除了講到
[00:21:05.000 --> 00:21:08.000]  撒旦被扔在硫磺的火湖裡
[00:21:08.000 --> 00:21:11.000]  他還提到誰呢
[00:21:11.000 --> 00:21:16.000]  他說獸和假先知所在的地方
[00:21:16.000 --> 00:21:18.000]  還記得我們前面講的獸
[00:21:18.000 --> 00:21:19.000]  有沒有
[00:21:19.000 --> 00:21:20.000]  是不是
[00:21:20.000 --> 00:21:21.000]  狄濟都
[00:21:21.000 --> 00:21:23.000]  假先知
[00:21:23.000 --> 00:21:25.000]  這是在末世裡面
[00:21:25.000 --> 00:21:27.000]  撒旦要利用狄濟都
[00:21:27.000 --> 00:21:29.000]  要利用假先知
[00:21:29.000 --> 00:21:31.000]  他們也要來反對神
[00:21:31.000 --> 00:21:33.000]  反對神的兒女
[00:21:33.000 --> 00:21:36.000]  那這個獸還有假先知
[00:21:36.000 --> 00:21:39.000]  也都被丟在哪裡呢
[00:21:39.000 --> 00:21:45.000]  丟在地獄火湖裡面
[00:21:45.000 --> 00:21:46.000]  到了十四節
[00:21:46.000 --> 00:21:48.000]  剛才我們所讀的
[00:21:48.000 --> 00:21:53.000]  連死亡和陰間也被丟在哪裡
[00:21:53.000 --> 00:21:55.000]  火湖裡面
[00:21:55.000 --> 00:21:59.000]  那麼到十五節
[00:21:59.000 --> 00:22:00.000]  十五節呢
[00:22:00.000 --> 00:22:04.000]  就提到這些不幸的人
[00:22:04.000 --> 00:22:09.000]  甚至沒有記在生命車上的人
[00:22:09.000 --> 00:22:12.000]  他們也被扔在哪裡
[00:22:12.000 --> 00:22:13.000]  火湖裡面
[00:22:13.000 --> 00:22:14.000]  換句話說
[00:22:14.000 --> 00:22:16.000]  在火湖裡面有哪些人
[00:22:16.000 --> 00:22:18.000]  我們複習一下
[00:22:18.000 --> 00:22:19.000]  第一個
[00:22:19.000 --> 00:22:20.000]  撒旦
[00:22:20.000 --> 00:22:21.000]  是不是
[00:22:21.000 --> 00:22:24.000]  整個黑暗詮釋的頭頭
[00:22:24.000 --> 00:22:25.000]  大頭目
[00:22:25.000 --> 00:22:28.000]  他的結局是在地獄裡面
[00:22:28.000 --> 00:22:29.000]  第二個
[00:22:29.000 --> 00:22:31.000]  他的左右成相
[00:22:31.000 --> 00:22:33.000]  獸和假先知
[00:22:33.000 --> 00:22:36.000]  好 第三個
[00:22:36.000 --> 00:22:39.000]  他的那些羅羅們
[00:22:39.000 --> 00:22:41.000]  他的羅羅們
[00:22:41.000 --> 00:22:42.000]  跟從他的這些人
[00:22:42.000 --> 00:22:46.000]  通通也都在哪裡呢
[00:22:46.000 --> 00:22:50.000]  在地獄火湖裡面
[00:22:50.000 --> 00:22:54.000]  就講到這個地方就很serious了
[00:22:54.000 --> 00:22:59.000]  那麼你相信耶穌基督嗎
[00:23:04.000 --> 00:23:06.000]  我知道那種傳福音的方式
[00:23:06.000 --> 00:23:11.000]  不一定是一個很有智慧的方式
[00:23:11.000 --> 00:23:12.000]  信耶穌上天堂
[00:23:12.000 --> 00:23:14.000]  不信耶穌下地獄
[00:23:14.000 --> 00:23:18.000]  有沒有
[00:23:18.000 --> 00:23:19.000]  但是親愛的同志們
[00:23:19.000 --> 00:23:22.000]  今天我們來問一個問題
[00:23:22.000 --> 00:23:29.000]  有天堂地獄嗎
[00:23:29.000 --> 00:23:34.000]  昨天有人在問我
[00:23:34.000 --> 00:23:37.000]  他說他小孩子問他這個問題
[00:23:37.000 --> 00:23:39.000]  那他覺得小孩子問得也很有道理
[00:23:39.000 --> 00:23:41.000]  但他不知道怎麼回答
[00:23:41.000 --> 00:23:43.000]  問我
[00:23:43.000 --> 00:23:45.000]  這個問題也很困難
[00:23:45.000 --> 00:23:48.000]  我問問大家好不好
[00:23:48.000 --> 00:23:50.000]  他說如果上帝是全能的
[00:23:50.000 --> 00:23:52.000]  上帝如果是愛世人的
[00:23:52.000 --> 00:23:57.000]  他為什麼還要造了撒旦呢
[00:23:57.000 --> 00:24:02.000]  為什麼
[00:24:02.000 --> 00:24:07.000]  如果說撒旦他墮落了
[00:24:07.000 --> 00:24:09.000]  他為非作歹了
[00:24:09.000 --> 00:24:13.000]  那他又騙亞當跟夏娃
[00:24:13.000 --> 00:24:14.000]  那亞當夏娃
[00:24:14.000 --> 00:24:17.000]  他說上帝為什麼要讓亞當夏娃
[00:24:17.000 --> 00:24:19.000]  造了這麼好的伊甸園給他
[00:24:19.000 --> 00:24:20.000]  什麼東西都可以吃
[00:24:20.000 --> 00:24:23.000]  為什麼還要讓
[00:24:23.000 --> 00:24:24.000]  注意聽
[00:24:24.000 --> 00:24:33.000]  為什麼還要讓魔鬼去誘惑他
[00:24:33.000 --> 00:24:36.000]  為什麼
[00:24:36.000 --> 00:24:42.000]  為什麼
[00:24:42.000 --> 00:24:44.000]  我的回答是
[00:24:44.000 --> 00:24:49.000]  奧秘的事屬乎耶和華
[00:24:49.000 --> 00:24:52.000]  我們如今能夠明白的很有限
[00:24:52.000 --> 00:24:54.000]  如果說有一天我們到他面前
[00:24:54.000 --> 00:24:56.000]  到建築面的時候怎麼樣
[00:24:56.000 --> 00:24:59.000]  這一切都明白了
[00:24:59.000 --> 00:25:02.000]  但是如果從整個聖經裡面
[00:25:02.000 --> 00:25:04.000]  我們來看一件事情
[00:25:04.000 --> 00:25:08.000]  一切都是在上帝的計畫裡面
[00:25:08.000 --> 00:25:10.000]  上帝創造的人
[00:25:10.000 --> 00:25:12.000]  上帝創造宇宙萬物
[00:25:12.000 --> 00:25:14.000]  上帝甚至創造天使
[00:25:14.000 --> 00:25:20.000]  但是他創造的不是機器人
[00:25:20.000 --> 00:25:25.000]  所以路西弗這個天使長會墮落
[00:25:25.000 --> 00:25:26.000]  表明一件事情
[00:25:26.000 --> 00:25:27.000]  他不是機器人
[00:25:27.000 --> 00:25:28.000]  懂這意思嗎
[00:25:28.000 --> 00:25:31.000]  亞當夏娃會犯罪
[00:25:31.000 --> 00:25:33.000]  表明一件事情是怎麼樣
[00:25:33.000 --> 00:25:37.000]  他有自由意志
[00:25:37.000 --> 00:25:39.000]  如果今天沒有意志
[00:25:39.000 --> 00:25:41.000]  上帝造一個人沒有自由意志
[00:25:41.000 --> 00:25:43.000]  我就打個比方來講
[00:25:43.000 --> 00:25:44.000]  好像說今天
[00:25:44.000 --> 00:25:46.000]  今天你娶了一個太太
[00:25:46.000 --> 00:25:48.000]  這個世界太多離婚例了
[00:25:48.000 --> 00:25:52.000]  找太太找到一個聽話乖巧的太太
[00:25:52.000 --> 00:25:57.000]  不太容易啊
[00:25:57.000 --> 00:26:01.000]  所以現在有些日本男人
[00:26:01.000 --> 00:26:07.000]  就乾脆去買一個AV太太
[00:26:07.000 --> 00:26:09.000]  你聽過嗎
[00:26:09.000 --> 00:26:12.000]  AV叫什麼
[00:26:12.000 --> 00:26:19.000]  那個機器人太太
[00:26:19.000 --> 00:26:23.000]  AI
[00:26:23.000 --> 00:26:24.000]  親愛的女士們
[00:26:24.000 --> 00:26:27.000]  你找一個機器人太太好不好啊
[00:26:27.000 --> 00:26:29.000]  你說我現在想喝水
[00:26:29.000 --> 00:26:31.000]  好主人
[00:26:31.000 --> 00:26:32.000]  或Honey
[00:26:32.000 --> 00:26:34.000]  他就來了
[00:26:34.000 --> 00:26:38.000]  你說哎呀我現在肚子餓了
[00:26:38.000 --> 00:26:43.000]  他也會炒菜
[00:26:43.000 --> 00:26:48.000]  現在聽說中國出的那個冰箱
[00:26:48.000 --> 00:26:51.000]  反正這個功能太神奇了
[00:26:51.000 --> 00:26:56.000]  你要什麼樣子的食譜出來
[00:26:56.000 --> 00:26:57.000]  我也弄不太清楚
[00:26:57.000 --> 00:26:58.000]  因為我沒有看過
[00:26:58.000 --> 00:27:00.000]  我只是看了一個視頻
[00:27:00.000 --> 00:27:03.000]  裡面這樣介紹
[00:27:03.000 --> 00:27:06.000]  所以全部這些科技電子化
[00:27:06.000 --> 00:27:08.000]  今天來了一個太太告訴你說
[00:27:08.000 --> 00:27:11.000]  哎呀你說幫我垂背
[00:27:11.000 --> 00:27:12.000]  他就來幫你垂背
[00:27:12.000 --> 00:27:15.000]  幫我來指壓
[00:27:15.000 --> 00:27:16.000]  什麼都會
[00:27:16.000 --> 00:27:20.000]  這樣太太好不好
[00:27:20.000 --> 00:27:22.000]  你要他一天跟你講說
[00:27:22.000 --> 00:27:25.000]  Honey I love you
[00:27:25.000 --> 00:27:27.000]  他可以每一秒鐘跟你講一次
[00:27:27.000 --> 00:27:30.000]  可不可以
[00:27:30.000 --> 00:27:33.000]  你覺得這樣太太好嗎
[00:27:33.000 --> 00:27:36.000]  弟兄們
[00:27:36.000 --> 00:27:42.000]  要不要來一個
[00:27:42.000 --> 00:27:46.000]  但是你知道他沒有生命
[00:27:46.000 --> 00:27:51.000]  你知道他其實是沒有感情的
[00:27:51.000 --> 00:27:53.000]  是不是
[00:27:53.000 --> 00:27:58.000]  那就有感情的會跟我吵架
[00:27:58.000 --> 00:27:59.000]  不跟你吵架
[00:27:59.000 --> 00:28:02.000]  你怎麼知道你自己有罪
[00:28:02.000 --> 00:28:04.000]  你還覺得你自己是聖人呢
[00:28:04.000 --> 00:28:06.000]  你還覺得你自己很完美呢
[00:28:06.000 --> 00:28:07.000]  是不是
[00:28:07.000 --> 00:28:09.000]  所以很多這些所謂的
[00:28:09.000 --> 00:28:11.000]  這些生命當中的功課
[00:28:11.000 --> 00:28:13.000]  生命當中的這些道理
[00:28:13.000 --> 00:28:15.000]  坦白講
[00:28:15.000 --> 00:28:19.000]  都跟著撒旦的存在
[00:28:19.000 --> 00:28:25.000]  苦難的存在密切相關
[00:28:25.000 --> 00:28:27.000]  如果沒有撒旦
[00:28:27.000 --> 00:28:28.000]  就沒有苦難
[00:28:28.000 --> 00:28:30.000]  沒有罪惡
[00:28:30.000 --> 00:28:32.000]  但是如果沒有罪惡
[00:28:32.000 --> 00:28:33.000]  沒有撒旦
[00:28:33.000 --> 00:28:34.000]  親愛的兄弟姐妹
[00:28:34.000 --> 00:28:37.000]  今天耶穌基督也不必來了
[00:28:37.000 --> 00:28:38.000]  也不必救贖了
[00:28:38.000 --> 00:28:40.000]  你懂這些意思嗎
[00:28:40.000 --> 00:28:43.000]  那你說上帝你幹嘛
[00:28:43.000 --> 00:28:44.000]  搞這麼複雜
[00:28:44.000 --> 00:28:45.000]  簡單一點嘛
[00:28:45.000 --> 00:28:47.000]  你一創造的時候就說
[00:28:47.000 --> 00:28:51.000]  Everything都是美好的
[00:28:51.000 --> 00:28:52.000]  是不是
[00:28:52.000 --> 00:28:53.000]  每一個都很好
[00:28:53.000 --> 00:28:54.000]  每一個都很好
[00:28:54.000 --> 00:28:56.000]  也不需要有任何東西
[00:28:56.000 --> 00:28:57.000]  沒有地獄
[00:28:57.000 --> 00:28:58.000]  也不需要地獄
[00:28:58.000 --> 00:28:59.000]  每一個人都是好好的
[00:28:59.000 --> 00:29:03.000]  都是上帝你說Yes Man
[00:29:03.000 --> 00:29:06.000]  你要我做什麼我就做什麼
[00:29:06.000 --> 00:29:09.000]  你要我傳福音我就去傳福音
[00:29:09.000 --> 00:29:11.000]  我也巴不得有這樣會眾
[00:29:11.000 --> 00:29:13.000]  是不是
[00:29:13.000 --> 00:29:15.000]  上帝啊
[00:29:15.000 --> 00:29:17.000]  造一個教會啊
[00:29:17.000 --> 00:29:19.000]  就是這樣子的教會啊
[00:29:19.000 --> 00:29:20.000]  我今天說
[00:29:20.000 --> 00:29:22.000]  弟兄姊妹
[00:29:22.000 --> 00:29:23.000]  聚會之後
[00:29:23.000 --> 00:29:25.000]  全部出去傳福音
[00:29:25.000 --> 00:29:26.000]  每一個人都說
[00:29:26.000 --> 00:29:30.000]  你們都沒有站起來說
[00:29:30.000 --> 00:29:32.000]  我記得以前呂岱豪牧師
[00:29:32.000 --> 00:29:34.000]  你知道嗎
[00:29:34.000 --> 00:29:39.000]  台灣的流氓變強盜
[00:29:39.000 --> 00:29:43.000]  不是 強盜變傳盜
[00:29:43.000 --> 00:29:44.000]  這個我記得
[00:29:44.000 --> 00:29:48.000]  因為他以前是毋庸長老帶新竹的
[00:29:48.000 --> 00:29:49.000]  所以我記得有一次
[00:29:49.000 --> 00:29:52.000]  那時候我在林森南路
[00:29:52.000 --> 00:29:53.000]  毋庸長老的那個系統
[00:29:53.000 --> 00:29:55.000]  我在林森南路這邊
[00:29:55.000 --> 00:29:57.000]  還是做神學生的時候
[00:29:57.000 --> 00:29:58.000]  有一次我們去開
[00:29:58.000 --> 00:30:00.000]  那時候是所有的地方教會的
[00:30:00.000 --> 00:30:02.000]  聯合的一個會
[00:30:02.000 --> 00:30:03.000]  我記得印象很深刻
[00:30:03.000 --> 00:30:04.000]  那是我第一次
[00:30:04.000 --> 00:30:06.000]  對這個呂岱豪的認識
[00:30:06.000 --> 00:30:07.000]  他就帶著他那一組
[00:30:07.000 --> 00:30:09.000]  當時他在五股禮拜堂
[00:30:09.000 --> 00:30:12.000]  他就帶著他那一批的同工們
[00:30:12.000 --> 00:30:13.000]  人很多啊
[00:30:13.000 --> 00:30:15.000]  大概參加這個開會的人
[00:30:15.000 --> 00:30:17.000]  最多的就是他們教會
[00:30:17.000 --> 00:30:19.000]  他教會也不是說是最大的教會
[00:30:19.000 --> 00:30:23.000]  但是他就帶那些弟兄姊妹
[00:30:23.000 --> 00:30:26.000]  帶同工們就像帶弟子一樣
[00:30:26.000 --> 00:30:28.000]  我就看見他們一報告說
[00:30:28.000 --> 00:30:30.000]  五股禮拜堂
[00:30:30.000 --> 00:30:31.000]  就是介紹嘛
[00:30:31.000 --> 00:30:32.000]  五股禮拜堂
[00:30:32.000 --> 00:30:33.000]  人家都是這樣一個一個
[00:30:33.000 --> 00:30:35.000]  環環環的不同的站起來
[00:30:35.000 --> 00:30:36.000]  他們不是
[00:30:36.000 --> 00:30:39.000]  他的呂岱豪牧師一站起來的時候
[00:30:39.000 --> 00:30:40.000]  全部都
[00:30:40.000 --> 00:30:42.000]  好像是軍隊訓練一樣
[00:30:42.000 --> 00:30:45.000]  通通都站起來
[00:30:45.000 --> 00:30:49.000]  好不好
[00:30:49.000 --> 00:30:52.000]  這樣子的會中好不好
[00:30:52.000 --> 00:30:53.000]  每一個弟兄姊妹
[00:30:53.000 --> 00:31:01.000]  都是這樣子好不好
[00:31:01.000 --> 00:31:03.000]  親愛的弟兄姊妹啊
[00:31:03.000 --> 00:31:05.000]  人生當中
[00:31:05.000 --> 00:31:09.000]  很多事我們沒有辦法這麼理想的
[00:31:09.000 --> 00:31:11.000]  是不是
[00:31:11.000 --> 00:31:13.000]  兒子每一個都乖
[00:31:13.000 --> 00:31:16.000]  女兒每一個都貼心
[00:31:16.000 --> 00:31:17.000]  早上起來的時候
[00:31:17.000 --> 00:31:20.000]  就幫你把這個蛋煎好了
[00:31:20.000 --> 00:31:22.000]  把麵包預備好了
[00:31:22.000 --> 00:31:26.000]  把這個這個豆漿也煮好了
[00:31:26.000 --> 00:31:30.000]  在這裡長大的孩子會煮豆漿嗎
[00:31:30.000 --> 00:31:31.000]  弟兄姊妹
[00:31:31.000 --> 00:31:32.000]  我們好羨慕啊
[00:31:32.000 --> 00:31:34.000]  如果有這樣子的兒女多好
[00:31:34.000 --> 00:31:37.000]  是不是
[00:31:37.000 --> 00:31:38.000]  親愛的弟兄姊妹
[00:31:38.000 --> 00:31:42.000]  撒旦就勾引我們的下一代
[00:31:42.000 --> 00:31:44.000]  誘惑他
[00:31:44.000 --> 00:31:45.000]  你看吧
[00:31:45.000 --> 00:31:47.000]  父母親他們都是第一代的
[00:31:47.000 --> 00:31:48.000]  他們不懂
[00:31:48.000 --> 00:31:50.000]  他們不懂美國文化
[00:31:50.000 --> 00:31:51.000]  英文也不好
[00:31:51.000 --> 00:31:55.000]  所以幹嘛要聽他們的
[00:31:55.000 --> 00:31:58.000]  孩子們被誘惑了
[00:31:58.000 --> 00:32:00.000]  所以撒旦好不好
[00:32:00.000 --> 00:32:01.000]  不好
[00:32:01.000 --> 00:32:04.000]  是不是應該趕快把他消滅
[00:32:04.000 --> 00:32:06.000]  上帝你為什麼不把他消滅
[00:32:06.000 --> 00:32:07.000]  我告訴你
[00:32:07.000 --> 00:32:09.000]  所以聖經告訴我們說
[00:32:09.000 --> 00:32:11.000]  最後至終
[00:32:11.000 --> 00:32:13.000]  至終對不對
[00:32:13.000 --> 00:32:16.000]  他會被消滅
[00:32:16.000 --> 00:32:20.000]  already but not yet
[00:32:20.000 --> 00:32:21.000]  親愛的弟兄姊妹
[00:32:21.000 --> 00:32:25.000]  在這個already but not yet的這個過程當中
[00:32:25.000 --> 00:32:28.000]  神在操練他的兒女們
[00:32:28.000 --> 00:32:30.000]  神在操練他的兒女們
[00:32:30.000 --> 00:32:33.000]  成為那批得勝者
[00:32:33.000 --> 00:32:35.000]  好叫他得國的時候
[00:32:35.000 --> 00:32:37.000]  主的國降臨的時候
[00:32:37.000 --> 00:32:39.000]  有一班得勝者
[00:32:39.000 --> 00:32:41.000]  跟他一起可以來管理
[00:32:41.000 --> 00:32:49.000]  這個新天新地神的國度
[00:32:49.000 --> 00:32:55.000]  那講到這個地獄跟這個火湖的問題
[00:32:55.000 --> 00:32:57.000]  我本來今天不要講這麼多的
[00:32:57.000 --> 00:32:59.000]  這還是
[00:32:59.000 --> 00:33:00.000]  好
[00:33:00.000 --> 00:33:04.000]  我就
[00:33:04.000 --> 00:33:07.000]  我就接下來
[00:33:07.000 --> 00:33:10.000]  我就接下來講審判
[00:33:10.000 --> 00:33:12.000]  地獄
[00:33:12.000 --> 00:33:13.000]  親愛的弟兄姊妹
[00:33:13.000 --> 00:33:15.000]  地獄火湖
[00:33:15.000 --> 00:33:17.000]  這個世界上面各個宗教裡面
[00:33:17.000 --> 00:33:18.000]  印度教
[00:33:18.000 --> 00:33:19.000]  佛教
[00:33:19.000 --> 00:33:20.000]  道教
[00:33:20.000 --> 00:33:21.000]  這個伊斯蘭教
[00:33:21.000 --> 00:33:25.000]  通通都相信有地獄
[00:33:25.000 --> 00:33:27.000]  我們中國人信佛教的對不對
[00:33:27.000 --> 00:33:29.000]  我們中國人信佛教
[00:33:29.000 --> 00:33:30.000]  很多信佛教的人
[00:33:30.000 --> 00:33:32.000]  他都有這個地獄觀念
[00:33:32.000 --> 00:33:36.000]  還有什麼打入十八層地獄有沒有
[00:33:36.000 --> 00:33:40.000]  然後地獄的那個王叫什麼呢
[00:33:40.000 --> 00:33:43.000]  叫做閻羅王有沒有
[00:33:43.000 --> 00:33:45.000]  其實閻羅王這個觀念
[00:33:45.000 --> 00:33:47.000]  是從印度教來的
[00:33:47.000 --> 00:33:48.000]  所以佛教從印度教裡面
[00:33:48.000 --> 00:33:54.000]  吸收了他這種的觀念
[00:33:54.000 --> 00:33:55.000]  那弟兄姊妹
[00:33:55.000 --> 00:33:58.000]  在聖經裡面所講到的地獄
[00:33:58.000 --> 00:34:00.000]  我今天只要簡單跟他區別
[00:34:00.000 --> 00:34:02.000]  聖經裡面講到這個地獄
[00:34:02.000 --> 00:34:05.000]  還有講到陰間
[00:34:05.000 --> 00:34:10.000]  陰間是人死了以後
[00:34:10.000 --> 00:34:17.000]  暫時所停留的地方
[00:34:17.000 --> 00:34:20.000]  那麼到最後
[00:34:20.000 --> 00:34:24.000]  那個地獄就是永遠的地方
[00:34:24.000 --> 00:34:25.000]  那個地方就是永遠
[00:34:25.000 --> 00:34:26.000]  所以聖經上講說
[00:34:26.000 --> 00:34:27.000]  永遠受痛苦
[00:34:27.000 --> 00:34:29.000]  永遠的刑罰
[00:34:29.000 --> 00:34:33.000]  那個地方就再也沒有機會了
[00:34:33.000 --> 00:34:36.000]  那這個有什麼差別呢
[00:34:36.000 --> 00:34:37.000]  因為這裡提到說
[00:34:37.000 --> 00:34:39.000]  剛才我們讀了聖經裡面說
[00:34:39.000 --> 00:34:42.000]  連海、地各個地方
[00:34:42.000 --> 00:34:44.000]  都要把死人交出來
[00:34:44.000 --> 00:34:45.000]  看到沒有
[00:34:45.000 --> 00:34:47.000]  表明一件事情
[00:34:47.000 --> 00:34:50.000]  當主耶穌再來的時候
[00:34:50.000 --> 00:34:53.000]  這些所有的死人
[00:34:53.000 --> 00:34:55.000]  死去的人
[00:34:55.000 --> 00:34:58.000]  通通都要起來
[00:34:58.000 --> 00:35:00.000]  復活起來
[00:35:00.000 --> 00:35:07.000]  接受耶穌基督的審判
[00:35:07.000 --> 00:35:10.000]  我們中國人說
[00:35:10.000 --> 00:35:13.000]  我們對一個人恨惡到一個地步
[00:35:13.000 --> 00:35:18.000]  說這個暴君真巴不得
[00:35:18.000 --> 00:35:23.000]  他早點怎麼樣
[00:35:23.000 --> 00:35:27.000]  甚至有的人
[00:35:27.000 --> 00:35:30.000]  這個政權推翻了另外一個政權
[00:35:30.000 --> 00:35:32.000]  然後他執政之後
[00:35:32.000 --> 00:35:35.000]  就把死去的君王怎麼樣
[00:35:35.000 --> 00:35:37.000]  把他挖出來再怎麼樣
[00:35:37.000 --> 00:35:41.000]  再鞭屍
[00:35:41.000 --> 00:35:43.000]  親愛的兄弟妹妹
[00:35:43.000 --> 00:35:47.000]  人都會有一個所謂公義
[00:35:47.000 --> 00:35:49.000]  該得到報應的
[00:35:49.000 --> 00:35:53.000]  這樣子的一個觀念在
[00:35:53.000 --> 00:35:56.000]  更何況神是公義的神
[00:35:56.000 --> 00:36:00.000]  今天這個世界太多不公不義了
[00:36:00.000 --> 00:36:02.000]  甚至在你我有生之年
[00:36:02.000 --> 00:36:05.000]  可能我們都沒有看到公義彰顯
[00:36:05.000 --> 00:36:12.000]  所以如果沒有一個末日的審判
[00:36:12.000 --> 00:36:15.000]  耶穌被釘十字架
[00:36:15.000 --> 00:36:17.000]  不公義的審判
[00:36:17.000 --> 00:36:18.000]  是不是
[00:36:18.000 --> 00:36:19.000]  耶穌有沒有犯罪
[00:36:19.000 --> 00:36:21.000]  沒犯罪
[00:36:21.000 --> 00:36:23.000]  最近我們提過
[00:36:23.000 --> 00:36:26.000]  最高法院在1973年判定的
[00:36:26.000 --> 00:36:35.000]  這個羅素韋德案
[00:36:35.000 --> 00:36:37.000]  對不對
[00:36:37.000 --> 00:36:40.000]  最近要重新的來審理
[00:36:40.000 --> 00:36:43.000]  因為密西根定了一個
[00:36:43.000 --> 00:36:46.000]  很嚴格的反墮胎法
[00:36:46.000 --> 00:36:50.000]  引起全美國的軒然大波
[00:36:50.000 --> 00:36:53.000]  那最高法院可以說是在美國
[00:36:53.000 --> 00:36:57.000]  是最後最後的審判的決定權
[00:36:57.000 --> 00:37:02.000]  最高法院1973年做的這個決定
[00:37:02.000 --> 00:37:05.000]  請問是對的還是錯的
[00:37:05.000 --> 00:37:09.000]  請問是公義的還是不公義的
[00:37:09.000 --> 00:37:15.000]  請問
[00:37:15.000 --> 00:37:18.000]  公義不公義
