
[00:00:00.000 --> 00:00:09.000]  弟兄姊妹,朋友,福者,平安,感謝神今天我又能夠和大家一起分享神的說話
[00:21:33.000 --> 00:21:38.000]  她會很喜悅這個弟兄為她做的事
[00:21:38.000 --> 00:21:39.000]  是不是
[00:21:39.000 --> 00:21:42.000]  所以大家關係會更加好
[00:21:42.000 --> 00:21:45.000]  但是如果她看到她學的是忍耐的話
[00:21:45.000 --> 00:21:47.000]  那就完全不同了
[00:21:47.000 --> 00:21:49.000]  因為無奈
[00:21:49.000 --> 00:21:51.000]  所以要忍耐
[00:21:51.000 --> 00:21:52.000]  換句話說
[00:21:52.000 --> 00:21:57.000]  她就是對這個弟兄的安排不滿
[00:21:57.000 --> 00:22:00.000]  原來是完全看到不同的東西
[00:22:00.000 --> 00:22:03.000]  但是當我們要去勸
[00:22:03.000 --> 00:22:06.000]  或者是要去指出這些問題的時候
[00:22:06.000 --> 00:22:08.000]  我都提醒自己
[00:22:08.000 --> 00:22:13.000]  她的說話不可以傷害到姊妹的感受
[00:22:13.000 --> 00:22:15.000]  我只是一定要記得
[00:22:15.000 --> 00:22:16.000]  我所寫的東西
[00:22:16.000 --> 00:22:18.000]  我所說的東西
[00:22:18.000 --> 00:22:21.000]  我要去建立她的生命
[00:22:21.000 --> 00:22:23.000]  讓她真的學到東西
[00:22:23.000 --> 00:22:26.000]  但是不要用說話去拆毀它
[00:22:26.000 --> 00:22:30.000]  令她很難受
[00:22:30.000 --> 00:22:31.000]  所以弟兄姊妹
[00:22:31.000 --> 00:22:36.000]  我們平時用什麼放在我們這個貨倉
[00:22:36.000 --> 00:22:38.000]  心裡面有的東西我們自然會出來
[00:22:38.000 --> 00:22:41.000]  如果我們日常生活裡面
[00:22:41.000 --> 00:22:45.000]  常常都裝著一些埋怨、苦毒
[00:22:45.000 --> 00:22:46.000]  一些嫉妒在裡面
[00:22:46.000 --> 00:22:50.000]  又或者是覺得這個世界欠了我
[00:22:50.000 --> 00:22:51.000]  我現在這個環境為什麼會這樣
[00:22:51.000 --> 00:22:55.000]  我們有很多這些牢騷的話
[00:22:55.000 --> 00:22:57.000]  我們在出來的說話
[00:22:57.000 --> 00:23:00.000]  就很難清潔、造就人
[00:23:00.000 --> 00:23:03.000]  以及令人得益處
[00:23:03.000 --> 00:23:04.000]  求神幫助我們
[00:23:04.000 --> 00:23:06.000]  讓她的說話進來的時候
[00:23:06.000 --> 00:23:08.000]  清除我們裡面的垃圾
[00:23:08.000 --> 00:23:14.000]  以致我們所說的說話真的可以造就人
[00:23:14.000 --> 00:23:16.000]  來到最後一節的經文
[00:23:16.000 --> 00:23:17.000]  亞國他就說
[00:23:17.000 --> 00:23:20.000]  立法者和審判者只有一位
[00:23:20.000 --> 00:23:22.000]  他就是那個能夠拯救人
[00:23:22.000 --> 00:23:24.000]  也能毀滅人的
[00:23:24.000 --> 00:23:25.000]  你是誰
[00:23:25.000 --> 00:23:28.000]  竟敢評斷你的論舍
[00:23:28.000 --> 00:23:29.000]  在這裡很清楚
[00:23:29.000 --> 00:23:33.000]  亞國就說出了設立律法的
[00:23:33.000 --> 00:23:37.000]  根據律法去做審判的
[00:23:37.000 --> 00:23:38.000]  只有一位
[00:23:38.000 --> 00:23:41.000]  雖然沒有明明說清楚這個是神
[00:23:41.000 --> 00:23:43.000]  但答案是否呼之欲出
[00:23:43.000 --> 00:23:45.000]  大家都知道的
[00:23:45.000 --> 00:23:48.000]  神就是唯一的審判官
[00:23:48.000 --> 00:23:50.000]  祂能夠判人有罪
[00:23:50.000 --> 00:23:52.000]  也能夠判人無罪
[00:23:52.000 --> 00:23:55.000]  所以我們明知故犯
[00:23:55.000 --> 00:23:57.000]  到藐視律法
[00:23:57.000 --> 00:23:59.000]  再到侵犯神權的時候
[00:23:59.000 --> 00:24:04.000]  神是可以判我們永遠的死刑
[00:24:04.000 --> 00:24:06.000]  可以毀滅我們的
[00:24:06.000 --> 00:24:08.000]  接著說到這裡的時候
[00:24:08.000 --> 00:24:11.000]  突然間好像亞國伸出手指
[00:24:11.000 --> 00:24:12.000]  指著我們每一個人
[00:24:12.000 --> 00:24:16.000]  你是誰
[00:24:16.000 --> 00:24:19.000]  你聽到之後有什麼反應
[00:24:19.000 --> 00:24:21.000]  是否立刻回來了
[00:24:21.000 --> 00:24:23.000]  如果你有回來就好了
[00:24:23.000 --> 00:24:26.000]  亞國正想有這個作用
[00:24:26.000 --> 00:24:30.000]  他想我們每一個人都回來了
[00:24:30.000 --> 00:24:34.000]  不要一直聽剛才那些真理的教導
[00:24:34.000 --> 00:24:36.000]  是幫別人聽的
[00:24:36.000 --> 00:24:39.000]  誰是誰就是這樣
[00:24:39.000 --> 00:24:41.000]  他經常都是這樣說話的
[00:24:41.000 --> 00:24:45.000]  說什麼都不改
[00:24:45.000 --> 00:24:48.000]  那個也是一向都是這樣
[00:24:48.000 --> 00:24:50.000]  最近更糟糕了
[00:24:50.000 --> 00:24:53.000]  亞國去問我們你是誰
[00:24:53.000 --> 00:24:55.000]  他想我們回來了
[00:24:55.000 --> 00:24:58.000]  我們不要去幫別人聽道
[00:24:58.000 --> 00:25:00.000]  我們幫自己聽道
[00:25:00.000 --> 00:25:02.000]  我們每一個都要去審查
[00:25:02.000 --> 00:25:04.000]  我們在神的面前
[00:25:04.000 --> 00:25:07.000]  有一個什麼樣的身份
[00:25:07.000 --> 00:25:10.000]  他要我們每個人的思緒都回來了
[00:25:10.000 --> 00:25:11.000]  想清楚
[00:25:11.000 --> 00:25:13.000]  我們有什麼樣的身份呢
[00:25:13.000 --> 00:25:14.000]  在神的面前
[00:25:14.000 --> 00:25:15.000]  在律法面前
[00:25:15.000 --> 00:25:16.000]  我們只有一個為分
[00:25:16.000 --> 00:25:19.000]  就是要遵守著神的律法
[00:25:19.000 --> 00:25:23.000]  謙卑順服神的審判
[00:25:23.000 --> 00:25:25.000]  就這麼多了
[00:25:25.000 --> 00:25:27.000]  每一個都要這樣去思想
[00:25:27.000 --> 00:25:28.000]  去審查自己
[00:25:28.000 --> 00:25:30.000]  不要幫別人聽
[00:25:30.000 --> 00:25:35.000]  接著他就給我們去清楚知道
[00:25:35.000 --> 00:25:38.000]  景錦屏斷利的論舍
[00:25:38.000 --> 00:25:40.000]  回來想清楚
[00:25:40.000 --> 00:25:43.000]  我們的身份只有什麼
[00:25:43.000 --> 00:25:45.000]  然後再聽清楚下面那句
[00:25:45.000 --> 00:25:48.000]  景錦屏斷利的論舍
[00:25:48.000 --> 00:25:50.000]  希望來到這裡
[00:25:50.000 --> 00:25:54.000]  想我們很清楚很認真的
[00:25:54.000 --> 00:25:58.000]  去知道那個後果是怎麼樣
[00:25:58.000 --> 00:26:03.000]  原來在神的天平上面
[00:26:03.000 --> 00:26:05.000]  侵犯神權
[00:26:05.000 --> 00:26:08.000]  跟論斷我們的弟兄
[00:26:08.000 --> 00:26:11.000]  評斷我們的論舍
[00:26:11.000 --> 00:26:13.000]  同一個重量
[00:26:13.000 --> 00:26:16.000]  所以我們不要輕看
[00:26:16.000 --> 00:26:22.000]  去論斷去評斷我們的弟兄或者論舍
[00:26:22.000 --> 00:26:23.000]  在教會裡面
[00:26:23.000 --> 00:26:26.000]  我們有時候為了處理一些事情
[00:26:26.000 --> 00:26:29.000]  或者一起共同去做一些決定的時候
[00:26:29.000 --> 00:26:32.000]  我們很多時候都需要去商討
[00:26:32.000 --> 00:26:35.000]  去找出一些解決的方法
[00:26:35.000 --> 00:26:38.000]  在商討和分析的過程裡面
[00:26:38.000 --> 00:26:40.000]  很多時候都會有不同意見
[00:26:40.000 --> 00:26:42.000]  會有不同的建議
[00:26:42.000 --> 00:26:45.000]  所以都會有言語的往來
[00:26:45.000 --> 00:26:48.000]  也加上每個人都這麼愛教會
[00:26:48.000 --> 00:26:52.000]  所以我們可能會說著說著爭鋒相對
[00:26:52.000 --> 00:26:55.000]  那我們怎樣可以
[00:26:55.000 --> 00:26:57.000]  按照神給我們的教導
[00:26:57.000 --> 00:26:58.000]  我們在言語之間
[00:26:58.000 --> 00:27:00.000]  我們不會去評斷
[00:27:00.000 --> 00:27:03.000]  我們不會去講出一些不好的說話
[00:27:03.000 --> 00:27:07.000]  以致我們不要跌入這個網絡
[00:27:07.000 --> 00:27:09.000]  怎樣可以做到呢
[00:27:09.000 --> 00:27:10.000]  其實雅閣
[00:27:10.000 --> 00:27:13.000]  在雅閣書裡面已經有一些教導
[00:27:13.000 --> 00:27:16.000]  我們在這裡試試歸納來用一下
[00:27:16.000 --> 00:27:18.000]  提醒信徒要
[00:27:18.000 --> 00:27:21.000]  無要在主面前自卑
[00:27:21.000 --> 00:27:23.000]  主就必叫他們升高
[00:27:23.000 --> 00:27:24.000]  所以提醒我們
[00:27:24.000 --> 00:27:27.000]  一個謙卑的心是很重要的
[00:27:27.000 --> 00:27:28.000]  無論我們開什麼會
[00:27:28.000 --> 00:27:30.000]  我們商討什麼事情
[00:27:30.000 --> 00:27:33.000]  每一個人帶著一個謙卑的心在裡面
[00:27:33.000 --> 00:27:34.000]  我們的說話
[00:27:34.000 --> 00:27:38.000]  自然就會被很好的控制到
[00:27:38.000 --> 00:27:39.000]  求神幫助我們
[00:27:39.000 --> 00:27:41.000]  因為一個真心謙卑的人
[00:27:41.000 --> 00:27:44.000]  真的最先在我們的說話裡面
[00:27:44.000 --> 00:27:46.000]  會顯露出來
[00:27:46.000 --> 00:27:48.000]  其實雅閣也繼續說
[00:27:48.000 --> 00:27:50.000]  不要詆毀弟兄
[00:27:50.000 --> 00:27:52.000]  不要評斷倫社
[00:27:52.000 --> 00:27:55.000]  弟兄倫社是人來的
[00:27:55.000 --> 00:27:58.000]  我們把焦點去回事程度
[00:27:58.000 --> 00:28:01.000]  所以對事不要對人
[00:28:01.000 --> 00:28:06.000]  評斷和詆毀都是只有惡意的說話
[00:28:06.000 --> 00:28:10.000]  那我們就要檢查自己的動機
[00:28:10.000 --> 00:28:12.000]  究竟我準備去建議
[00:28:12.000 --> 00:28:13.000]  我準備去說話
[00:28:13.000 --> 00:28:15.000]  甚至乎我準備去回應
[00:28:15.000 --> 00:28:17.000]  某一些人的建議的時候
[00:28:17.000 --> 00:28:20.000]  我的動機是什麼呢
[00:28:20.000 --> 00:28:21.000]  因為我執導
[00:28:21.000 --> 00:28:22.000]  經常都是只有他講
[00:28:22.000 --> 00:28:24.000]  我沒得講
[00:28:24.000 --> 00:28:26.000]  那就是執導了
[00:28:26.000 --> 00:28:27.000]  如果是這樣的動機
[00:28:27.000 --> 00:28:29.000]  我要講什麼我要小心
[00:28:29.000 --> 00:28:31.000]  唯有報復
[00:28:31.000 --> 00:28:34.000]  上次我建議的時候
[00:28:34.000 --> 00:28:35.000]  他都不聽
[00:28:35.000 --> 00:28:38.000]  所以這次他講什麼呢
[00:28:38.000 --> 00:28:40.000]  我必反的
[00:28:40.000 --> 00:28:41.000]  報復心態
[00:28:41.000 --> 00:28:43.000]  這個動機要拿走
[00:28:43.000 --> 00:28:45.000]  又或者是成建
[00:28:45.000 --> 00:28:47.000]  他一向都沒什麼好東西
[00:28:47.000 --> 00:28:49.000]  這次都不用聽
[00:28:49.000 --> 00:28:50.000]  成建
[00:28:50.000 --> 00:28:53.000]  你怎知道這次不是有好東西出來
[00:28:53.000 --> 00:28:57.000]  所以我們要留心我們的動機
[00:28:57.000 --> 00:29:00.000]  最後就是目的要順傳
[00:29:00.000 --> 00:29:04.000]  我們很多時候也去到一些位置
[00:29:04.000 --> 00:29:06.000]  也經常發生的就是
[00:29:06.000 --> 00:29:08.000]  每個人都是謙卑的
[00:29:08.000 --> 00:29:10.000]  沒有什麼自誇的
[00:29:10.000 --> 00:29:12.000]  每個人在商討的時候
[00:29:12.000 --> 00:29:14.000]  我們都是對事不對人的
[00:29:14.000 --> 00:29:16.000]  而且我們很清楚的動機
[00:29:16.000 --> 00:29:17.000]  都是為了教會好
[00:29:17.000 --> 00:29:20.000]  為了某一件事工可以成就的
[00:29:20.000 --> 00:29:22.000]  每個人都是一心對著這件事
[00:29:22.000 --> 00:29:23.000]  不過
[00:29:23.000 --> 00:29:24.000]  按照聖經的教導
[00:29:24.000 --> 00:29:26.000]  我們仍然都各執一詞
[00:29:26.000 --> 00:29:28.000]  怎麼辦呢
[00:29:28.000 --> 00:29:29.000]  這樣的情況
[00:29:29.000 --> 00:29:31.000]  其實聖經也有繼續教我們
[00:29:31.000 --> 00:29:34.000]  我們一起讀這段經文
[00:29:34.000 --> 00:29:36.000]  羅馬書十四章第一節開始
[00:29:36.000 --> 00:29:38.000]  信心軟弱的
[00:29:38.000 --> 00:29:40.000]  你們要接納
[00:29:40.000 --> 00:29:43.000]  不同的意見不要爭論
[00:29:43.000 --> 00:29:46.000]  有人信什麼都可吃
[00:29:46.000 --> 00:29:49.000]  但那軟弱的只吃蔬菜
[00:29:49.000 --> 00:29:52.000]  吃的人不可輕看不吃的人
[00:29:52.000 --> 00:29:55.000]  不吃的人也不可評斷吃的人
[00:29:55.000 --> 00:29:58.000]  因為神已經接納他了
[00:29:58.000 --> 00:30:02.000]  你是誰竟評斷別人的僕人呢
[00:30:02.000 --> 00:30:05.000]  第十二節這樣看來
[00:30:05.000 --> 00:30:08.000]  我們各人一定要把自己的事
[00:30:08.000 --> 00:30:11.000]  在神面前交代
[00:30:11.000 --> 00:30:15.000]  往往去到我們在為教會的事
[00:30:15.000 --> 00:30:17.000]  各執一次的時候
[00:30:17.000 --> 00:30:19.000]  這段經文都可以給我們
[00:30:19.000 --> 00:30:21.000]  很實際的去實踐的
[00:30:21.000 --> 00:30:23.000]  不只是得個講
[00:30:23.000 --> 00:30:25.000]  也不是得個理論
[00:30:25.000 --> 00:30:27.000]  保羅其實在這裡教導我們
[00:30:27.000 --> 00:30:31.000]  審判由神因此待人
[00:30:31.000 --> 00:30:33.000]  怎樣因此待人呢
[00:30:33.000 --> 00:30:35.000]  經文說得很清楚
[00:30:35.000 --> 00:30:38.000]  彼此接納不要爭論
[00:30:38.000 --> 00:30:40.000]  也不要輕看對方
[00:30:40.000 --> 00:30:44.000]  因為神已經接納我們每一個人了
[00:30:44.000 --> 00:30:46.000]  所以在我們的
[00:30:46.000 --> 00:30:49.000]  凡是救恩真理以外
[00:30:49.000 --> 00:30:52.000]  各人不同的領受不要緊
[00:30:52.000 --> 00:30:55.000]  每個人都有不同的領受
[00:30:55.000 --> 00:30:57.000]  亦都領受了之後
[00:30:57.000 --> 00:31:00.000]  有不同的原則和標準
[00:31:00.000 --> 00:31:03.000]  但是不要因為這些不同的領受
[00:31:03.000 --> 00:31:06.000]  帶來不同的原則標準
[00:31:06.000 --> 00:31:10.000]  影響我們之間的和睦和合一
[00:31:10.000 --> 00:31:12.000]  這一個做法
[00:31:12.000 --> 00:31:15.000]  神一定喜悅的
[00:31:15.000 --> 00:31:17.000]  審判由神的意思就是
[00:31:17.000 --> 00:31:19.000]  真的要把事情
[00:31:19.000 --> 00:31:21.000]  用信心
[00:31:21.000 --> 00:31:23.000]  用真心交託給神
[00:31:23.000 --> 00:31:25.000]  真心我強調
[00:31:25.000 --> 00:31:27.000]  不是這頭交託那頭
[00:31:27.000 --> 00:31:30.000]  而是要做自己
[00:31:30.000 --> 00:31:32.000]  還要去籌算很多的事情
[00:31:32.000 --> 00:31:33.000]  用信心
[00:31:33.000 --> 00:31:35.000]  用真心交託給神
[00:31:35.000 --> 00:31:40.000]  然後順服在位掌權的領袖
[00:31:40.000 --> 00:31:42.000]  我們這樣做的時候
[00:31:42.000 --> 00:31:44.000]  我們將來見到神
[00:31:44.000 --> 00:31:47.000]  是可以好好的向他交掌
[00:31:47.000 --> 00:31:49.000]  所以回歸真理的教導
[00:31:49.000 --> 00:31:52.000]  雅各和保羅給我們的說話
[00:31:52.000 --> 00:31:55.000]  是實際可以實踐的方法
[00:31:55.000 --> 00:31:59.000]  讓我們不會太愛教會了
[00:31:59.000 --> 00:32:02.000]  於是就墮入了去評斷弟兄
[00:32:02.000 --> 00:32:05.000]  妄論別人的網絡
[00:32:05.000 --> 00:32:07.000]  神是唯一的審判官
[00:32:07.000 --> 00:32:08.000]  我們也不要忘記
[00:32:08.000 --> 00:32:10.000]  他也曾經給過我們
[00:32:10.000 --> 00:32:12.000]  大誡命的一位神
[00:32:12.000 --> 00:32:16.000]  大誡命裡面要我們愛神愛人
[00:32:16.000 --> 00:32:19.000]  愛神愛人不是在風平浪靜
[00:32:19.000 --> 00:32:21.000]  好日子的時候才實踐
[00:32:21.000 --> 00:32:23.000]  才遵行
[00:32:23.000 --> 00:32:25.000]  在困難在挑戰的時候
[00:32:25.000 --> 00:32:27.000]  才更加需要考驗到
[00:32:27.000 --> 00:32:31.000]  我們能不能做到愛神愛人
[00:32:31.000 --> 00:32:35.000]  曾經聽過一個朋友這樣分享
[00:32:35.000 --> 00:32:37.000]  他說其實每個信徒
[00:32:37.000 --> 00:32:40.000]  都需要一個屬靈的顯微鏡
[00:32:40.000 --> 00:32:41.000]  什麼意思呢
[00:32:41.000 --> 00:32:42.000]  愛神的信徒
[00:32:42.000 --> 00:32:45.000]  每個人都很想為神做一些事
[00:32:45.000 --> 00:32:46.000]  最好是做大事
[00:32:46.000 --> 00:32:48.000]  但是其實真正的考驗
[00:32:48.000 --> 00:32:52.000]  是在我們生活的細節裡面
[00:32:52.000 --> 00:32:54.000]  真正的考驗是在細節裡面
[00:32:54.000 --> 00:32:59.000]  愛神愛人是要從微處開始
[00:32:59.000 --> 00:33:01.000]  如果看得見的弟兄
[00:33:01.000 --> 00:33:02.000]  我們也愛不了
[00:33:02.000 --> 00:33:05.000]  看不見的神怎麼去愛呢
[00:33:05.000 --> 00:33:07.000]  所以我們如果真的要活出
[00:33:07.000 --> 00:33:09.000]  去愛神愛人的話
[00:33:09.000 --> 00:33:12.000]  由我們生活裡面的細微地方
[00:33:12.000 --> 00:33:15.000]  更加容易顯露出
[00:33:15.000 --> 00:33:18.000]  我們是不是真的遵守這個大誡命
[00:33:18.000 --> 00:33:20.000]  為什麼提到愛呢
[00:33:20.000 --> 00:33:22.000]  因為如果沒有愛
[00:33:22.000 --> 00:33:26.000]  我們是沒有辦法控制我們的舌頭
[00:33:26.000 --> 00:33:27.000]  如果我們沒有愛
[00:33:27.000 --> 00:33:32.000]  我們也不會真正的謙卑下來
[00:33:32.000 --> 00:33:33.000]  用我們的說話
[00:33:33.000 --> 00:33:35.000]  可以去詛咒別人
[00:33:35.000 --> 00:33:38.000]  使人得益處
[00:33:38.000 --> 00:33:40.000]  所以亞國給我們
[00:33:40.000 --> 00:33:44.000]  不妄論別人的一個勸勉
[00:33:44.000 --> 00:33:47.000]  對神我們千萬不要以身試法
[00:33:47.000 --> 00:33:50.000]  不要因一時之犯想發洩
[00:33:50.000 --> 00:33:52.000]  做了一些明知故犯
[00:33:52.000 --> 00:33:53.000]  再去藐視律法
[00:33:53.000 --> 00:33:57.000]  再去侵犯神權的地步
[00:33:57.000 --> 00:33:59.000]  不要忘記那個天秤
[00:33:59.000 --> 00:34:02.000]  原來是和論斷弟兄
[00:34:02.000 --> 00:34:05.000]  評論我們的論舍
[00:34:05.000 --> 00:34:08.000]  是同一個重量
[00:34:08.000 --> 00:34:10.000]  同一個後果
[00:34:10.000 --> 00:34:13.000]  對人我們也要小心
[00:34:13.000 --> 00:34:17.000]  我們的說話不是免費午餐
[00:34:17.000 --> 00:34:20.000]  我們詆毀評斷是有成本的
[00:34:20.000 --> 00:34:23.000]  我們要賠上我們的形象
[00:34:23.000 --> 00:34:26.000]  我們的友誼和誠信
[00:34:26.000 --> 00:34:28.000]  最後我們對自己
[00:34:28.000 --> 00:34:32.000]  一定要持守回歸真理
[00:34:32.000 --> 00:34:37.000]  用神教導我們的方法
[00:34:37.000 --> 00:34:40.000]  去處理人和人之間的關係
[00:34:40.000 --> 00:34:43.000]  因此相待審判有神
[00:34:43.000 --> 00:34:45.000]  當我們願意謙卑
[00:34:45.000 --> 00:34:47.000]  加上愛心的時候
[00:34:47.000 --> 00:34:49.000]  我們一定可以征服
[00:34:49.000 --> 00:34:52.000]  妄論別人的試探
[00:34:52.000 --> 00:34:54.000]  一定可以制服世界上
[00:34:54.000 --> 00:34:56.000]  最難制服的石頭
[00:34:56.000 --> 00:34:58.000]  求神幫助我們
[00:34:58.000 --> 00:35:00.000]  我們一起禱告
[00:35:00.000 --> 00:35:01.000]  親愛的天父
[00:35:01.000 --> 00:35:04.000]  感謝你常與我們同在
[00:35:04.000 --> 00:35:08.000]  感謝你的靈尚尚提醒教導我們
[00:35:08.000 --> 00:35:12.000]  又為我們的過犯擔憂責備我們
[00:35:12.000 --> 00:35:17.000]  讓我們能夠悔改回轉到你那裡
[00:35:17.000 --> 00:35:19.000]  天父我們求你幫助我們
[00:35:19.000 --> 00:35:21.000]  在生活的細節裡
[00:35:21.000 --> 00:35:24.000]  活出你的教導
[00:35:24.000 --> 00:35:26.000]  讓我們心中意念
[00:35:26.000 --> 00:35:28.000]  口中的話語
[00:35:28.000 --> 00:35:30.000]  都能夠彼此建立
[00:35:30.000 --> 00:35:32.000]  彼此造就
[00:35:32.000 --> 00:35:35.000]  讓別人因我們的言行
[00:35:35.000 --> 00:35:38.000]  能夠看到我們是屬於你的人
[00:35:38.000 --> 00:35:40.000]  將榮耀歸給你
[00:35:40.000 --> 00:35:41.000]  我們今天禱告
[00:35:41.000 --> 00:35:43.000]  奉靠主耶穌基督的名
[00:35:43.000 --> 00:35:44.000]  阿們
