
[00:00:00.000 --> 00:00:02.140]  同樣是在聆聽主的說話
[00:26:52.820 --> 00:26:56.020]  然後讓他的同鄉人
[00:26:56.020 --> 00:27:00.740]  留意煮給身邊的民去吃
[00:27:00.740 --> 00:27:04.340]  然後就跟隨了以利亞
[00:27:04.340 --> 00:27:05.140]  換句話說
[00:27:05.140 --> 00:27:06.660]  以利沙有一個
[00:27:06.660 --> 00:27:12.020]  完全不會有任何保留的心智
[00:27:12.020 --> 00:27:13.300]  在聖經裡面
[00:27:13.300 --> 00:27:17.140]  在新約同樣有一個這樣的記載
[00:27:17.140 --> 00:27:20.340]  當我們去看到路加福音的時候
[00:27:20.340 --> 00:27:22.020]  路加福音曾經說過
[00:27:22.020 --> 00:27:26.820]  在第9章第57至62節
[00:27:26.820 --> 00:27:30.980]  耶穌講述有個人要呼召他來跟隨他的時候
[00:27:30.980 --> 00:27:33.860]  這個人有一個理由就說
[00:27:33.860 --> 00:27:34.580]  等一等
[00:27:34.580 --> 00:27:36.900]  等我回去埋葬我父親
[00:27:36.900 --> 00:27:39.940]  然後我才會跟從你
[00:27:39.940 --> 00:27:43.540]  耶穌答了一句話是什麼?
[00:27:43.540 --> 00:27:47.380]  耶穌說
[00:27:47.380 --> 00:27:50.420]  讓死人去埋葬死人
[00:27:50.420 --> 00:27:52.980]  你來跟從我吧
[00:27:52.980 --> 00:27:54.420]  其實這個人有沒有跟從
[00:27:54.420 --> 00:27:56.420]  聖經沒有記載
[00:27:56.420 --> 00:27:58.420]  但是很肯定的
[00:27:58.420 --> 00:28:00.660]  心智完全不同
[00:28:00.660 --> 00:28:04.740]  因為埋葬父親這件事情
[00:28:04.740 --> 00:28:08.740]  不是等到這麼久的事情
[00:28:08.740 --> 00:28:10.340]  在這樣的情況之下
[00:28:10.340 --> 00:28:12.180]  告訴我們知道
[00:28:12.180 --> 00:28:14.740]  那個人沒有心跟隨著
[00:28:14.740 --> 00:28:16.660]  但是這裡很不同
[00:28:16.660 --> 00:28:21.140]  他真的把他養殖的牛的工具
[00:28:21.140 --> 00:28:24.980]  連牛都分給他的兄弟
[00:28:24.980 --> 00:28:27.140]  當中的民進食
[00:28:27.140 --> 00:28:30.500]  於是他們一心一意跟隨
[00:28:30.500 --> 00:28:33.940]  以利亞成為他的門徒
[00:28:33.940 --> 00:28:35.540]  學做先知
[00:28:35.540 --> 00:28:37.860]  但是誰不知學做先知
[00:28:37.860 --> 00:28:40.100]  學過些什麼呢?
[00:28:40.100 --> 00:28:42.740]  第二章第二節告訴我們
[00:28:42.740 --> 00:28:47.220]  當耶和華要預備準備用船
[00:28:47.220 --> 00:28:51.700]  封接以利亞升天回去的時候
[00:28:51.700 --> 00:28:54.740]  聖經沒有多少個人有這樣的福氣
[00:28:54.740 --> 00:28:58.340]  不用直接經過死亡
[00:28:58.340 --> 00:29:04.180]  而是直接可以去到上帝裡面
[00:29:04.180 --> 00:29:05.780]  在這樣的情況之下
[00:29:05.780 --> 00:29:07.540]  讓我們去看到
[00:29:07.540 --> 00:29:11.540]  以利亞其實應該是一個
[00:29:11.540 --> 00:29:14.980]  可以安排好教導好
[00:29:14.980 --> 00:29:19.540]  這個接觸他做先知的以利撒
[00:29:19.540 --> 00:29:23.940]  誰不知一連串
[00:29:23.940 --> 00:29:28.420]  從第二章第二、四、六節裡面
[00:29:28.420 --> 00:29:32.660]  都說了同一樣的說話
[00:29:32.660 --> 00:29:33.540]  什麼說話呢?
[00:29:33.540 --> 00:29:37.460]  我們來看看第二節說了什麼
[00:29:37.460 --> 00:29:40.980]  以利亞對以利沙說
[00:29:40.980 --> 00:29:45.300]  耶和華差我往巴特里去
[00:29:45.300 --> 00:29:49.700]  你可以在這裡等候
[00:29:49.700 --> 00:29:51.860]  如果你再看第四節
[00:29:51.860 --> 00:29:53.860]  那句說話也是一樣的
[00:29:53.860 --> 00:29:55.700]  第四節那裡這樣說
[00:29:55.700 --> 00:29:57.300]  以利亞對以利沙說
[00:29:57.300 --> 00:30:00.580]  耶和華差遣我往耶利哥去
[00:30:00.580 --> 00:30:03.060]  你可以在這裡等候
[00:30:03.060 --> 00:30:05.620]  不單止第二、第四節是這樣
[00:30:05.620 --> 00:30:07.380]  第六節也是這樣說的
[00:30:07.380 --> 00:30:09.620]  第六節以利亞對以利沙說
[00:30:09.620 --> 00:30:14.260]  耶和華差遣我往約旦河去
[00:30:14.260 --> 00:30:17.780]  你可以在這裡等候
[00:30:17.780 --> 00:30:20.900]  連續說了三次
[00:30:20.900 --> 00:30:26.100]  分別只是地點的問題
[00:30:26.100 --> 00:30:29.380]  但是行動是一樣的
[00:30:29.380 --> 00:30:34.660]  我要走是上帝叫我做的
[00:30:34.660 --> 00:30:40.180]  耶和華叫我走去一個地方
[00:30:40.180 --> 00:30:46.500]  你在這裡原地等候就好了
[00:30:46.500 --> 00:30:48.740]  我想常人都不需要特別識經
[00:30:48.740 --> 00:30:52.180]  都會懂得聽這句說話
[00:30:52.180 --> 00:30:56.740]  就是說你不要跟著來
[00:30:56.740 --> 00:31:01.220]  留在這裡慢慢等
[00:31:01.220 --> 00:31:03.940]  丁子梅,如果你是作師傅的
[00:31:03.940 --> 00:31:05.220]  你會怎樣做呢?
[00:31:05.220 --> 00:31:09.060]  如果耶和華有些事情叫你做的時候
[00:31:09.060 --> 00:31:12.820]  而你也要栽培下一個接續你做
[00:31:12.820 --> 00:31:15.060]  先知的話
[00:31:15.060 --> 00:31:20.180]  你當然想他們學習
[00:31:20.180 --> 00:31:22.260]  就好像我以前做老師
[00:31:22.260 --> 00:31:25.620]  以前我做中學老師
[00:31:25.620 --> 00:31:27.780]  我去教書的時候
[00:31:27.780 --> 00:31:29.940]  我會將我所懂的所有東西
[00:31:29.940 --> 00:31:31.300]  教我的學生
[00:31:31.300 --> 00:31:34.500]  希望他們能夠在我所懂的東西上
[00:31:34.500 --> 00:31:38.980]  不僅認識,還能發展下一步
[00:31:38.980 --> 00:31:41.300]  因為他接著我去做事
[00:31:41.300 --> 00:31:43.300]  這並不是他自己的心願
[00:31:43.300 --> 00:31:47.700]  這麼簡單是上帝的心意
[00:31:47.700 --> 00:31:51.140]  他有沒有這份相信上帝的心
[00:31:51.140 --> 00:31:53.940]  去完成這個工作呢?
[00:31:53.940 --> 00:31:56.900]  還是他不想他跟著
[00:31:56.900 --> 00:31:59.860]  不給他機會去學習呢?
[00:31:59.860 --> 00:32:01.780]  當我們看到這段聖經的時候
[00:32:01.780 --> 00:32:03.140]  我們可以明白到
[00:32:03.140 --> 00:32:05.620]  以利亞根本他的心
[00:32:05.620 --> 00:32:11.060]  是不服氣上帝要他收工的
[00:32:11.060 --> 00:32:14.180]  他覺得自己還有很多發慰的機會
[00:32:14.180 --> 00:32:16.260]  但上帝要他收工
[00:32:16.260 --> 00:32:18.740]  不收不行
[00:32:18.740 --> 00:32:19.940]  還有是不是耶和華神
[00:32:19.940 --> 00:32:23.940]  真的叫他去巴特利
[00:32:23.940 --> 00:32:25.940]  其實他原本是在吉甲
[00:32:25.940 --> 00:32:30.420]  吉甲是一個先知的大本營
[00:32:30.420 --> 00:32:31.940]  他又不讓他跟著
[00:32:31.940 --> 00:32:34.900]  你在吉甲等我,我要去巴特利
[00:32:34.900 --> 00:32:37.460]  如果講得俗一點就是
[00:32:37.460 --> 00:32:42.340]  以利亞要撇脫伊利沙
[00:32:42.340 --> 00:32:44.500]  丁姐妹,如果那個人經常想撇脫你
[00:32:44.500 --> 00:32:49.940]  你覺得他是否你的師父呢?
[00:32:49.940 --> 00:32:52.180]  他是否真的想教你東西呢?
[00:32:52.180 --> 00:32:56.020]  是否真的想將那個衣缽交給你
[00:32:56.020 --> 00:32:59.140]  繼續承傳呢?
[00:32:59.140 --> 00:33:02.420]  還有,絕不友善
[00:33:02.420 --> 00:33:06.260]  由呼召那天開始
[00:33:06.260 --> 00:33:10.100]  原本去高立他
[00:33:10.100 --> 00:33:13.940]  你就裙子穿著,搭他在身上
[00:33:13.940 --> 00:33:16.500]  跟著說我跟爸爸媽媽說再見
[00:33:16.500 --> 00:33:20.980]  才跟隨你,又這麼囂張
[00:33:20.980 --> 00:33:23.540]  我都沒有做什麼
[00:33:23.540 --> 00:33:28.660]  你喜歡怎樣就怎樣
[00:33:28.660 --> 00:33:29.940]  如果你的老師是這樣
[00:33:29.940 --> 00:33:33.780]  你喜歡學就學
[00:33:33.780 --> 00:33:36.340]  但最特別的地方是
[00:33:36.340 --> 00:33:40.180]  每一次他想撇脫伊利沙的時候
[00:33:40.180 --> 00:33:42.740]  伊利沙的回答是很精巧的
[00:33:42.740 --> 00:33:46.580]  第二節當我們看完他講
[00:33:46.580 --> 00:33:49.140]  你在巴特利等我
[00:33:49.140 --> 00:33:54.260]  伊利沙馬上在第三節就回答了
[00:33:54.260 --> 00:33:55.540]  怎樣回答
[00:33:55.540 --> 00:33:58.100]  第二節尾
[00:33:58.100 --> 00:34:00.660]  伊利沙說,我知著永生的耶穌說
[00:34:00.660 --> 00:34:05.780]  若敢在你面前起誓,我必不離開你
[00:34:05.780 --> 00:34:10.900]  我不會讓你撇脫我的
[00:34:10.900 --> 00:34:13.460]  我在上帝面前都肯說
[00:34:13.460 --> 00:34:21.140]  這句誓言,我會跟隨你
[00:34:21.140 --> 00:34:24.980]  伊利沙有沒有教伊利沙任何東西
[00:34:24.980 --> 00:34:30.100]  如果你看第二章,只教會他一件事
[00:34:30.100 --> 00:34:31.380]  快點撇脫他
[00:34:31.380 --> 00:34:33.940]  不要教他那麼多東西
[00:34:33.940 --> 00:34:37.780]  做先知,做得那麼厲害
[00:34:37.780 --> 00:34:42.900]  不教你,讓你撞板
[00:34:42.900 --> 00:34:46.740]  這就是伊利亞的心態
[00:34:46.740 --> 00:34:51.860]  等下來到這裡,我想你去問一個問題
[00:34:51.860 --> 00:34:56.980]  不是說伊利亞是先知之手嗎?
[00:34:56.980 --> 00:34:59.540]  這樣的人,你怎樣做之手?
[00:34:59.540 --> 00:35:03.380]  我有時讀到這裡,我開始明白
[00:35:03.380 --> 00:35:05.940]  教會裡的領袖是這樣的
[00:35:05.940 --> 00:35:08.500]  個個都是為自己想的
[00:35:08.500 --> 00:35:12.340]  如果我在教會有侍奉的
[00:35:12.340 --> 00:35:17.460]  值得想想,你的侍奉是為私心而侍奉嗎?
[00:35:17.460 --> 00:35:26.420]  還是你真的為上帝的好處和心願去侍奉?
[00:35:26.420 --> 00:35:31.540]  這樣的人都可以做先知之手嗎?
[00:35:31.540 --> 00:35:36.660]  難怪《雅各書》裡有一句這樣的說話
[00:35:36.660 --> 00:35:39.220]  《雅各書》第五章十七節
[00:35:39.220 --> 00:35:44.340]  很熟的,一開始就說
[00:35:44.340 --> 00:35:54.580]  伊利亞與我門友的性情是一樣的
[00:35:54.580 --> 00:35:58.420]  頂尖門
[00:35:58.420 --> 00:36:03.540]  有時退休會坐下來想真下我們自己
[00:36:03.540 --> 00:36:07.380]  侍奉主,侍奉主,侍奉主
[00:36:07.380 --> 00:36:10.660]  其實我們是否真的這麼虔誠呢?
[00:36:10.660 --> 00:36:13.780]  還是我們只是包裝出來
[00:36:13.780 --> 00:36:17.860]  我預備這堂課的時候,我自己都覺得
[00:36:17.860 --> 00:36:23.380]  是否值得一個反思的機會呢?
[00:36:23.380 --> 00:36:26.340]  不要覺得自己做牧師
[00:36:26.340 --> 00:36:29.780]  我懂得一切,我很老實說我不懂一切
[00:36:29.780 --> 00:36:34.660]  我都很想在別人身上學習
[00:36:34.660 --> 00:36:39.140]  伊利亞不是一個好的先知的榜樣
[00:36:39.140 --> 00:36:44.660]  又要搞熱心,又要搞輝煌
[00:36:44.660 --> 00:36:49.620]  上帝不再叫他做的時候,他又不高興
[00:36:49.620 --> 00:36:53.620]  叫你去找個接觸人做先知
[00:36:53.620 --> 00:36:57.380]  你又這樣對待他
[00:36:57.380 --> 00:37:00.660]  似乎你對著上帝相反而幹
[00:37:00.660 --> 00:37:04.740]  不過你是順著上帝的心意而行
[00:37:04.740 --> 00:37:07.460]  這只是讓我們想一想
[00:37:07.460 --> 00:37:09.620]  讀到這段聖經的時候
[00:37:09.620 --> 00:37:13.460]  遇上一下我自己的侍奉是怎樣的狀態
[00:37:13.460 --> 00:37:16.020]  不過我自己覺得另一樣東西
[00:37:16.020 --> 00:37:20.500]  很值得我們在伊利沙的身上學習的
[00:37:20.500 --> 00:37:24.980]  當你有一個這樣的師父
[00:37:24.980 --> 00:37:27.300]  或者高活你的人
[00:37:27.300 --> 00:37:30.340]  你怎樣回應對於他呢?
[00:37:30.340 --> 00:37:32.340]  其中一樣東西我覺得
[00:37:32.340 --> 00:37:38.020]  伊利沙做到就是不以惡報惡
[00:37:38.020 --> 00:37:45.060]  你這樣的態度來呼召我
[00:37:45.060 --> 00:37:49.540]  我就用這樣的態度去惡待你
[00:37:49.540 --> 00:37:52.580]  是不是這樣?不是的
[00:37:52.580 --> 00:37:56.980]  記不記得剛才第二節說什麼?
[00:37:56.980 --> 00:38:01.140]  我指著永生的義務為,又敢在你面前起誓
[00:38:01.140 --> 00:38:04.020]  我必不離開你
[00:38:04.020 --> 00:38:06.500]  廣東話就叫做
[00:38:06.500 --> 00:38:10.180]  我做人說的說話
[00:38:10.180 --> 00:38:16.180]  做人做事,見得人見得神
[00:38:16.180 --> 00:38:19.060]  我一定跟著你
[00:38:19.060 --> 00:38:21.060]  因為我要做一個先知
[00:38:21.060 --> 00:38:22.900]  我要去學習
[00:38:22.900 --> 00:38:29.060]  這是不是一個好的師父呢?
[00:38:29.060 --> 00:38:31.060]  我們從這段聖經裏面
[00:38:31.060 --> 00:38:36.260]  不單止見到伊利亞不是一個好的師父
[00:38:36.260 --> 00:38:40.580]  他的性情其實有多自私
[00:38:40.580 --> 00:38:42.580]  當在這樣的狀態的時候
[00:38:42.580 --> 00:38:44.580]  你面對一個這樣的人
[00:38:44.580 --> 00:38:48.740]  是你的同工
[00:38:48.740 --> 00:38:53.620]  你是否用他的態度去對待他呢?
[00:38:53.620 --> 00:38:56.580]  我們經常聽見很多見證
[00:38:56.580 --> 00:38:58.580]  基督徒在這個世界
[00:38:58.580 --> 00:39:01.060]  有人以惡去對待我們的時候
[00:39:01.060 --> 00:39:05.380]  我們是否用惡去對待他呢?
[00:39:05.380 --> 00:39:12.820]  還是我們用上帝的方法去對待他?
[00:39:12.820 --> 00:39:16.660]  上帝對待人的方法不是只有一種
[00:39:16.660 --> 00:39:22.020]  譬如,當有人得罪我們的時候
[00:39:22.020 --> 00:39:26.500]  我們要學會不要被人侮辱
[00:39:26.500 --> 00:39:29.060]  但在被侮辱的同時
[00:39:29.060 --> 00:39:34.020]  即是被人傷害我們的同時
[00:39:34.020 --> 00:39:36.900]  我們要學會一件事
[00:39:36.900 --> 00:39:42.180]  怎樣可以幫助那人認罪悔改呢?
[00:39:42.180 --> 00:39:46.580]  登山普訓裏面有一段很精彩的記載
[00:39:46.580 --> 00:39:50.180]  談論到當有人要你的外衣的時候
[00:39:50.180 --> 00:39:53.460]  你連內衣也給了他
[00:39:53.460 --> 00:39:54.980]  是甚麼意思呢?
[00:39:54.980 --> 00:39:57.380]  那你左邊面的時候
[00:39:57.380 --> 00:39:59.140]  你就給他右邊打
[00:39:59.140 --> 00:40:00.340]  為甚麼要這樣做?
[00:40:00.340 --> 00:40:01.700]  是否給他侮辱?
[00:40:01.700 --> 00:40:03.620]  讓他繼續這樣去傷害你?
[00:40:03.620 --> 00:40:05.620]  不是!
[00:40:05.620 --> 00:40:09.140]  你在保護自己的同時
[00:40:09.140 --> 00:40:12.260]  你是否要打我右邊面?
[00:40:12.260 --> 00:40:14.500]  你是否要這樣過份去做?
[00:40:14.500 --> 00:40:19.060]  去誘發對方的認罪悔改
[00:40:19.060 --> 00:40:21.140]  聖經不是教我們去做一個愚蠢的人
[00:40:21.140 --> 00:40:25.780]  被人傷害
[00:40:25.780 --> 00:40:32.020]  以利沙是一個很肯按照神的性情去做事的人
[00:40:32.020 --> 00:40:36.900]  所以當他不以惡去面對一個
[00:40:36.900 --> 00:40:41.780]  對於他不善待他的以利亞的時候
[00:40:41.780 --> 00:40:44.180]  他不以惡報惡
[00:40:44.180 --> 00:40:47.460]  也不以辱罵還辱罵
[00:40:47.460 --> 00:40:51.220]  他反而在上帝裏面
[00:40:51.220 --> 00:40:56.100]  我是要接受這個呼召
[00:40:56.100 --> 00:41:01.220]  這只是開頭
[00:41:01.220 --> 00:41:04.820]  那他不離開以利亞為了甚麼呢?
[00:41:04.820 --> 00:41:08.660]  當我們再仔細去看這段聖經的時候
[00:41:08.660 --> 00:41:14.580]  原來在不離開以利亞裏面有一個目的
[00:41:14.580 --> 00:41:19.540]  就是要看上帝在過程當中有甚麼工作
[00:41:19.540 --> 00:41:27.620]  他正在靜待上帝在這兩個先知交往的裏面
[00:41:27.620 --> 00:41:30.180]  去看上帝做甚麼事
[00:41:30.180 --> 00:41:36.580]  看完第2,4,6節之後
[00:41:36.580 --> 00:41:41.700]  我們可以看到這段聖經進入了一個
[00:41:41.700 --> 00:41:46.820]  以利沙怎樣去回應以利亞的態度
[00:41:46.820 --> 00:41:50.660]  當他指著永生的約翁在你面前起誓
[00:41:50.660 --> 00:41:52.980]  我絕不離開你之後
[00:41:52.980 --> 00:41:57.060]  以利沙馬上在這個時候展示出
[00:41:57.060 --> 00:42:03.460]  不是有任何的個人喜好而要跟隨以利亞
[00:42:03.460 --> 00:42:06.900]  而是最主要他要對得起上帝
[00:42:06.900 --> 00:42:08.340]  我不離開你
[00:42:08.340 --> 00:42:12.420]  是因為我要準備接觸你的工作
[00:42:12.420 --> 00:42:14.980]  我主要知道你做到甚麼地步
[00:42:14.980 --> 00:42:16.500]  然後才去接觸
[00:42:16.500 --> 00:42:20.100]  這個地方正正就是反映出
[00:42:20.100 --> 00:42:23.700]  為甚麼發展由吉格後來去到伯特利
[00:42:23.700 --> 00:42:28.820]  然後去到耶利歌城最後出去約旦河
[00:42:28.820 --> 00:42:32.020]  如果大家熟悉聖地的地圖
[00:42:32.020 --> 00:42:36.740]  吉格其實是在以色列的北部
[00:42:36.740 --> 00:42:41.300]  由北部走到伯特利向南走
[00:42:41.300 --> 00:42:51.860]  然後再向東走向約旦河谷的地區的耶利歌城
[00:42:51.860 --> 00:42:57.300]  然後由耶利歌城出去約旦河
[00:42:57.300 --> 00:43:01.060]  上帝想做些甚麼?
[00:43:01.060 --> 00:43:06.500]  首先,究竟是因為上帝要以利亞走這條路
[00:43:06.500 --> 00:43:08.500]  他就這樣說
[00:43:08.500 --> 00:43:11.300]  但似乎在聖經裡從來沒有介紹過
[00:43:11.300 --> 00:43:15.140]  耶和華神是叫他這樣做的
[00:43:15.140 --> 00:43:18.500]  我有理由相信
[00:43:18.500 --> 00:43:23.860]  這幾個地方要去是以利亞自己想走的
[00:43:23.860 --> 00:43:27.220]  我見不到聖經有記載
[00:43:27.220 --> 00:43:29.780]  不過很肯定的事情就是
[00:43:29.780 --> 00:43:33.140]  上帝在個人的一些思維裡面
[00:43:33.140 --> 00:43:36.580]  仍然在做主管、控制一些事情
[00:43:36.580 --> 00:43:38.100]  換句話說
[00:43:38.100 --> 00:43:43.060]  上帝可以在一些人勒壞心腸裡面
[00:43:43.060 --> 00:43:46.500]  成就一些事情
[00:43:46.500 --> 00:43:51.060]  我們看看以利三每次去到伯特利
[00:43:51.060 --> 00:43:54.500]  去到耶利歌城
[00:43:54.500 --> 00:44:00.100]  以至於後來去到約旦河的地區的時候
[00:44:00.100 --> 00:44:01.700]  他遇到甚麼事情?
[00:44:01.700 --> 00:44:06.180]  我們看看第三節
[00:44:06.180 --> 00:44:08.260]  住伯特利的先祭
[00:44:08.260 --> 00:44:10.020]  第三節前一句話就是
[00:44:10.020 --> 00:44:15.700]  「於是二人,以利亞和以利沙,一同下到伯特利」
[00:44:15.700 --> 00:44:21.620]  然後住在伯特利那裡有些先知門徒
[00:44:21.620 --> 00:44:27.140]  就走出來見以利沙
[00:44:27.140 --> 00:44:29.780]  你覺不覺得很奇怪?
[00:44:29.780 --> 00:44:35.300]  大先知出現,正在做的
[00:44:35.300 --> 00:44:39.380]  不去見他,走來見以利沙
[00:44:39.380 --> 00:44:41.540]  接著跟他說些甚麼呢?
[00:44:41.540 --> 00:44:44.100]  就跟他說同一番說話
[00:44:44.100 --> 00:44:52.740]  「耶和華今天要接你的師父離開你,你知不知道?」
[00:44:52.740 --> 00:44:55.620]  這句說話很有趣
[00:44:55.620 --> 00:44:59.620]  首先你不跟師父說
[00:44:59.620 --> 00:45:01.860]  同工走在一起的時候
[00:45:01.860 --> 00:45:05.060]  不是兒童同工,是一齊做先知的
[00:45:05.060 --> 00:45:06.900]  很多人走在一起的
[00:45:06.900 --> 00:45:10.500]  加拿大華人同工團計的牧師經常走在一起
[00:45:10.500 --> 00:45:12.340]  雖然去飲飲食食
[00:45:12.340 --> 00:45:14.900]  但是他們做甚麼?
[00:45:14.900 --> 00:45:19.380]  「聽說你轉了教會」
[00:45:19.380 --> 00:45:21.300]  「聽說你轉了另一間教會侍奉」
[00:45:21.300 --> 00:45:23.460]  「聽說你去了某個機構侍奉」
[00:45:23.460 --> 00:45:24.740]  「怎樣?甚麼情況?」
[00:45:24.740 --> 00:45:26.580]  通常是這樣說的
[00:45:26.580 --> 00:45:28.580]  不是的
[00:45:28.580 --> 00:45:32.660]  找了一個沒有位置的人叫以利沙
[00:45:32.660 --> 00:45:35.460]  剛剛新晉,先知一名
[00:45:35.460 --> 00:45:37.940]  沒有背景
[00:45:37.940 --> 00:45:41.620]  竟然問「你知道你師父嗎?」
[00:45:41.620 --> 00:45:47.380]  「聽說耶和華要接走他」
[00:45:47.380 --> 00:45:57.700]  我想問這班所謂先知門徒是甚麼人?
[00:45:57.700 --> 00:46:02.340]  這班先知門徒都是在學做先知的
[00:46:02.340 --> 00:46:05.060]  他們在先知帶領之下
[00:46:05.060 --> 00:46:06.900]  記不記得耶和華神在先前說
[00:46:06.900 --> 00:46:11.060]  有七千個先知收藏在洞穴裏面
[00:46:11.060 --> 00:46:13.060]  原來收藏在很多不同地方
[00:46:13.060 --> 00:46:14.180]  包括在伯特利
[00:46:14.180 --> 00:46:15.780]  包括在耶利哥城
[00:46:15.780 --> 00:46:18.020]  在約旦河
[00:46:18.020 --> 00:46:23.540]  這班人出來竟然說這樣的問題
[00:46:23.540 --> 00:46:29.220]  不是走出來問以利亞發展成怎樣
[00:46:29.220 --> 00:46:31.540]  為甚麼你會來這裡?
[00:46:31.540 --> 00:46:32.740]  上帝有甚麼啟示?
[00:46:32.740 --> 00:46:34.100]  不是說這些
[00:46:34.100 --> 00:46:36.500]  竟然找一個徒弟說
[00:46:36.500 --> 00:46:42.900]  「你師父沒有工作了」
[00:46:42.900 --> 00:46:45.060]  你知不知道?
[00:46:45.060 --> 00:46:51.380]  這句說話很明顯是一種挑釁性的說話
[00:46:51.380 --> 00:46:56.340]  你為甚麼要找個徒弟說你師父沒有工作?
[00:46:56.340 --> 00:46:59.620]  我們看看這個徒弟怎樣回答
[00:46:59.620 --> 00:47:02.580]  這個徒弟每次都這樣回答
[00:47:02.580 --> 00:47:04.980]  第三節、下半節
[00:47:04.980 --> 00:47:10.660]  他說「我知道,你不要作聲」
[00:47:10.660 --> 00:47:13.940]  原文這句聖經的翻譯是
[00:47:13.940 --> 00:47:19.540]  「當然啦,我一清二楚」
[00:47:19.540 --> 00:47:25.300]  又可以說「Yes, I know」
[00:47:25.300 --> 00:47:29.540]  不過你們不要再說話
[00:47:29.540 --> 00:47:34.740]  因為這些說話是超人性的說話
[00:47:34.740 --> 00:47:38.900]  你說出來,沒有造就性不止
[00:47:38.900 --> 00:47:48.180]  是造就了挑撥以利亞和以利沙占有更差的關係
[00:47:48.180 --> 00:47:51.380]  你們不要八八掛掛
[00:47:51.380 --> 00:47:54.740]  但這些八八掛掛的童工多而又多
[00:47:54.740 --> 00:47:56.820]  在伯特利一堆
[00:47:56.820 --> 00:47:59.940]  在耶利歌城一堆
[00:47:59.940 --> 00:48:02.420]  甚至我們去看看這段聖經
[00:48:02.420 --> 00:48:04.740]  去到約旦河的時候
[00:48:04.740 --> 00:48:08.500]  還有多少個門徒先知跟著他
[00:48:08.500 --> 00:48:11.300]  我們看看第七節
[00:48:11.300 --> 00:48:18.420]  「於是兩人當他們走到約旦河的時候
[00:48:18.420 --> 00:48:22.340]  有先知門徒跟著他有五十個人」
[00:48:22.340 --> 00:48:24.100]  有多少八八掛掛
[00:48:24.100 --> 00:48:25.300]  我真的不懂說
[00:48:25.300 --> 00:48:26.740]  我只能這樣說
[00:48:26.740 --> 00:48:34.580]  這些很不認識的先知門徒去看看有什麼事情發生
[00:48:34.580 --> 00:48:38.500]  你就會明白當時的侍奉環境是怎樣的
[00:48:38.500 --> 00:48:42.980]  不只是先知以利亞污吏丹都
[00:48:42.980 --> 00:48:45.860]  其他的先知都污吏丹都
[00:48:45.860 --> 00:48:47.380]  其實說回來
[00:48:47.380 --> 00:48:49.860]  你和我就算侍奉得多好
[00:48:49.860 --> 00:48:54.900]  其實我們的靈性都可能是污吏丹都
[00:48:54.900 --> 00:48:58.980]  不要看得太強
[00:48:58.980 --> 00:49:03.540]  經常去反思一下有什麼地方自己可以改變
[00:49:03.540 --> 00:49:06.500]  基督徒的人生是一個repenting life
[00:49:06.500 --> 00:49:10.580]  不斷認罪悔改認罪悔改
[00:49:10.580 --> 00:49:16.980]  這個在新約保羅用了一個字眼叫「根生而變化」
[00:49:16.980 --> 00:49:18.340]  基督徒的人生是這樣
[00:49:18.340 --> 00:49:20.260]  不是一聖信主受了一陣啪
[00:49:20.260 --> 00:49:21.940]  然後變成聖人
[00:49:21.940 --> 00:49:23.700]  那個光環普照
[00:49:23.700 --> 00:49:25.540]  雖然今天陽光很好
[00:49:25.540 --> 00:49:26.900]  坐在Eric的位置
[00:49:26.900 --> 00:49:27.940]  有些陽光射過來
[00:49:27.940 --> 00:49:29.860]  好像耶穌光一樣射出來
[00:49:29.860 --> 00:49:30.980]  很勁抽
[00:49:30.980 --> 00:49:33.940]  不是 我們不是這樣的人
[00:49:33.940 --> 00:49:38.820]  當你明白到這幫人的動機的時候
[00:49:38.820 --> 00:49:42.900]  你就不要被他們挑釁到
[00:49:42.900 --> 00:49:46.500]  同時間一樣東西
[00:49:46.500 --> 00:49:50.660]  你都不要讓這幫人繼續陷入這種
[00:49:50.660 --> 00:49:54.500]  私貪、引誘和犯罪的旅行
[00:49:54.500 --> 00:49:57.700]  不過他們要這樣做你沒有辦法
[00:49:57.700 --> 00:49:59.140]  我們沒有辦法控制結局
[00:49:59.140 --> 00:50:05.380]  不過我有辦法控制我自己怎樣去合而去回應
[00:50:05.380 --> 00:50:07.780]  當這幫人這樣去做的時候
[00:50:07.780 --> 00:50:09.780]  他們說你們不要出聲
[00:50:09.780 --> 00:50:12.740]  《愚民聖經》說你們保持緘默化
[00:50:12.740 --> 00:50:14.900]  不要出聲
[00:50:14.900 --> 00:50:17.540]  不要出聲是什麼原因?
[00:50:17.540 --> 00:50:21.060]  一方面阻止了他們繼續去挑撥
[00:50:21.060 --> 00:50:22.500]  更重要的就是
[00:50:22.500 --> 00:50:25.060]  一起去看看上帝做了什麼
[00:50:25.060 --> 00:50:27.140]  我作為以利沙
[00:50:27.140 --> 00:50:28.900]  其實也在這個過程當中
[00:50:28.900 --> 00:50:31.940]  等候著上帝給我什麼看
[00:50:31.940 --> 00:50:36.580]  而去接觸以利亞來做使徒
[00:50:36.580 --> 00:50:39.380]  明白嗎?第一支節目
[00:50:39.380 --> 00:50:41.940]  不是我們在這裡看出會
[00:50:41.940 --> 00:50:45.860]  看看有哪個牧者做些什麼
[00:50:45.860 --> 00:50:47.060]  做得有多精彩
