
[00:00:00.000 --> 00:00:04.380]  我們一起在神的面前祈禱準備我們的心
[00:23:46.360 --> 00:23:48.360]  在聖靈裏面
[00:23:48.360 --> 00:23:50.360]  我們再次經歷
[00:23:50.360 --> 00:23:54.360]  與神與人的特殊的經驗
[00:23:54.360 --> 00:23:57.360]  所以我們的祈禱
[00:23:57.360 --> 00:23:59.360]  就是一個輕香的祭
[00:23:59.360 --> 00:24:01.360]  今天的主題
[00:24:01.360 --> 00:24:04.360]  輕香的祭是指我們的宮徒
[00:24:04.360 --> 00:24:08.360]  是好像輕香的祭奉獻給神
[00:24:08.360 --> 00:24:11.360]  神看的不是我們美麗的言詞
[00:24:11.360 --> 00:24:17.360]  不是我們什麼特殊的事項祈禱
[00:24:17.360 --> 00:24:19.360]  神所看到的
[00:24:19.360 --> 00:24:23.360]  是我們的完全的信靠
[00:24:23.360 --> 00:24:25.360]  和完全的信服
[00:24:25.360 --> 00:24:28.360]  聽從祂的話的心
[00:24:28.360 --> 00:24:30.360]  我們所奉獻的是我們的心智
[00:24:30.360 --> 00:24:32.360]  這個將會是輕香的祭
[00:24:32.360 --> 00:24:35.360]  會達到神的面前
[00:24:35.360 --> 00:24:40.360]  當聖靈繞灌愛心給我們的時候
[00:24:40.360 --> 00:24:43.360]  神就會在我們當中
[00:24:43.360 --> 00:24:45.360]  來成全這件事
[00:24:45.360 --> 00:24:49.360]  我們一起來祈禱
[00:24:49.360 --> 00:24:51.360]  天父實在感謝你
[00:24:51.360 --> 00:24:55.360]  讓我們再次在你面前進行祈禱
[00:24:55.360 --> 00:24:57.360]  但願你幫助我們
[00:24:57.360 --> 00:24:59.360]  在聚會當中
[00:24:59.360 --> 00:25:01.360]  在禱告當中
[00:25:01.360 --> 00:25:03.360]  增加我們的信心
[00:25:03.360 --> 00:25:07.360]  不斷地將自己交託
[00:25:07.360 --> 00:25:09.360]  也是完全的信服
[00:25:09.360 --> 00:25:12.360]  聽從禰的話
[00:25:12.360 --> 00:25:14.360]  改變我們的生命
[00:25:14.360 --> 00:25:17.360]  來忠心的侍奉禰
[00:25:17.360 --> 00:25:19.360]  求禰隨聽我們的祈禱
[00:25:19.360 --> 00:25:23.360]  幫助我們的心裏的改變
[00:25:23.360 --> 00:25:26.360]  讓我們在屬靈上的更新
[00:25:26.360 --> 00:25:28.360]  能夠討禰的喜悅
[00:25:28.360 --> 00:25:32.360]  禱告是奉主耶穌的命求
[00:25:32.360 --> 00:25:34.360]  阿們
