
[00:00:00.000 --> 00:00:02.760]  在這個時間安靜自己
[00:20:22.360 --> 00:20:26.400]  來到令到我們煩躁不安
[00:20:26.400 --> 00:20:29.460]  會不會一步一步這些所謂工業的革命
[00:20:29.460 --> 00:20:31.000]  科技的進步
[00:20:31.000 --> 00:20:35.580]  是帶來了我們大腦銷毀的革命
[00:20:35.580 --> 00:20:40.180]  我們人的生活會變得更加的複雜
[00:20:40.180 --> 00:20:43.580]  還是我們反而應該要反撲的歸真
[00:20:43.580 --> 00:20:46.860]  回到一個簡單的生活方式
[00:20:46.860 --> 00:20:52.500]  最近的肺炎新冠狀病毒的問題
[00:20:52.500 --> 00:20:56.220]  真的令我們有很多反省的機會
[00:20:56.220 --> 00:20:58.200]  讓我們多些留在家裏
[00:20:58.200 --> 00:21:00.000]  以前我們經常都不留在家裏
[00:21:00.000 --> 00:21:03.800]  因為外面很多生活很多應酬
[00:21:03.800 --> 00:21:06.440]  今日你被迫要留在家裏
[00:21:06.440 --> 00:21:10.540]  我已經因為這樣學會煮多了幾道菜
[00:21:10.540 --> 00:21:12.640]  咖喱三寶
[00:21:12.640 --> 00:21:15.020]  青紅黃白
[00:21:15.020 --> 00:21:18.480]  泰國咖喱我都懂得煮
[00:21:18.480 --> 00:21:20.380]  我們回家的時間多了
[00:21:20.380 --> 00:21:23.860]  我們能不能夠和家人更多的相處
[00:21:23.860 --> 00:21:29.300]  其實這是我們失去了很久的一種幸福
[00:21:29.300 --> 00:21:33.040]  簡樸的生活除了在我們日常的生活上
[00:21:33.040 --> 00:21:37.540]  應用在家居上都是非常好的
[00:21:37.540 --> 00:21:41.280]  有沒有聽過斷捨離 執屋大法
[00:21:41.280 --> 00:21:42.480]  你有沒有發現你家裏
[00:21:42.480 --> 00:21:47.120]  其實很多東西放在那裏幾年都沒有用
[00:21:47.120 --> 00:21:50.020]  昨晚我都看了一個節目
[00:21:50.020 --> 00:21:52.160]  有一個媽媽去世了
[00:21:52.160 --> 00:21:55.260]  接著四個兒女加上一個爸爸
[00:21:55.260 --> 00:21:57.360]  那三年都沒有執過屋
[00:21:57.360 --> 00:22:01.960]  媽媽很多衣服很多舊東西都繼續放在那裏
[00:22:01.960 --> 00:22:07.140]  當然放的時候很難去放下
[00:22:07.140 --> 00:22:08.140]  有很多情緒
[00:22:08.140 --> 00:22:11.080]  見到這件衣服是媽媽的
[00:22:11.080 --> 00:22:14.220]  但是會不會我們因為這樣
[00:22:14.220 --> 00:22:19.920]  我們生活裏面有太多太多不能夠放下的事物
[00:22:19.920 --> 00:22:25.420]  幾百萬一間樓買回來用來裝垃圾的
[00:22:25.420 --> 00:22:27.860]  其實我們的生活亦都是這樣
[00:22:27.860 --> 00:22:30.920]  我們會不會太多的事物
[00:22:30.920 --> 00:22:33.460]  佔據了我們每天的生活
[00:22:33.460 --> 00:22:38.300]  我們心靈其實沒有空間去再裝新的事物
[00:22:38.300 --> 00:22:40.500]  或者新的話語呢
[00:22:40.500 --> 00:22:44.740]  各位弟兄姊妹
[00:22:44.740 --> 00:22:47.740]  任何一個神經科學家
[00:22:47.740 --> 00:22:49.440]  就不是說科學家神經
[00:22:49.440 --> 00:22:52.620]  是他研究神經科學的
[00:22:52.620 --> 00:22:57.780]  這個科學家其中一個在史丹福大學的一個教授
[00:22:57.780 --> 00:23:03.660]  他說人類不能夠真正做到一心多用
[00:23:03.660 --> 00:23:09.260]  我們在很多任務之間只不過是很快速地切換
[00:23:09.260 --> 00:23:12.460]  即是我好像同時處理很多事物
[00:23:12.460 --> 00:23:15.340]  不過其實只不過我這個時間做這件事
[00:23:15.340 --> 00:23:18.740]  那個時間我很快地做另一件事
[00:23:18.740 --> 00:23:25.320]  人不可能是同時間好像電腦一樣多功能
[00:23:25.320 --> 00:23:27.980]  另外這個神經的教授
[00:23:27.980 --> 00:23:29.380]  他亦都是這樣說
[00:23:29.380 --> 00:23:33.060]  他說你不能夠專注於一件事情
[00:23:33.060 --> 00:23:35.420]  同時做另外一件事情
[00:23:35.420 --> 00:23:38.720]  因為兩件事會衝突和干擾
[00:23:38.720 --> 00:23:44.860]  所以人不能夠同時間兼顧很多事
[00:23:44.860 --> 00:23:48.440]  我們這樣做只不過是自欺欺人
[00:23:48.440 --> 00:23:52.580]  你會傷害和欺騙自己的大腦
[00:23:52.580 --> 00:23:58.480]  我記得我小時候看金庸的故事小說
[00:23:58.480 --> 00:24:03.880]  他提過周伯通懂得一種叫做左右搏擊法
[00:24:03.880 --> 00:24:05.320]  嘩 這種很厲害
[00:24:05.320 --> 00:24:07.260]  一個人當兩個人使用
[00:24:07.260 --> 00:24:11.360]  即是他左邊的手和右邊的手可以打架練習
[00:24:11.360 --> 00:24:15.400]  當你和他打的時候就變成兩個人和你打
[00:24:15.400 --> 00:24:19.500]  金庸先生這個觀察都是頗特別的
[00:24:19.500 --> 00:24:22.080]  頗有見地
[00:24:22.080 --> 00:24:26.680]  不過他發現這種左右搏擊法的人
[00:24:26.680 --> 00:24:29.980]  他說練得到的人有一個特點
[00:24:29.980 --> 00:24:32.380]  就是要蠢蠢地才能練到
[00:24:32.380 --> 00:24:35.220]  就好像周伯通這些
[00:24:35.220 --> 00:24:37.620]  又或者像郭靖
[00:24:37.620 --> 00:24:41.660]  黃蓉就練不到 因為那個人太聰明
[00:24:41.660 --> 00:24:43.900]  小龍女又學到
[00:24:43.900 --> 00:24:46.360]  但是楊過又學不到
[00:24:46.360 --> 00:24:47.140]  為什麼呢
[00:24:47.140 --> 00:24:49.600]  後來我看一些書亦都講到
[00:24:49.600 --> 00:24:53.280]  原來當一個人一心二用的時候
[00:24:53.280 --> 00:24:56.840]  他會增加了腦部的一種壓力
[00:24:56.840 --> 00:24:59.340]  即是皮質純又增加
[00:24:59.340 --> 00:25:02.020]  接著會健忘和記性差
[00:25:02.020 --> 00:25:05.520]  現在我終於明白我的問題在哪裡
[00:25:05.520 --> 00:25:09.160]  為什麼我經常外出的時候都會忘記事情
[00:25:09.160 --> 00:25:12.220]  就是因為我太多事情要兼顧
[00:25:12.220 --> 00:25:13.660]  影響智商
[00:25:13.660 --> 00:25:15.860]  真的會蠢
[00:25:15.860 --> 00:25:18.260]  接著判斷又會錯誤
[00:25:18.260 --> 00:25:21.400]  最糟糕就是發生意外
[00:25:21.400 --> 00:25:23.900]  我們見過不少這樣的意外
[00:25:23.900 --> 00:25:28.300]  想著玩手機撞死人
[00:25:28.300 --> 00:25:33.140]  原來我們的心真的不可以一心二用
[00:25:33.140 --> 00:25:42.420]  最近我亦都看了一些關於心理學的書籍
[00:25:42.420 --> 00:25:45.160]  他提到一個很重要的觀念
[00:25:45.160 --> 00:25:49.640]  一個名詞叫做心流
[00:25:49.640 --> 00:25:51.000]  原來他就說
[00:25:51.000 --> 00:25:55.900]  這個匈牙利籍的一個心理學家
[00:25:55.900 --> 00:26:01.880]  他發現人原來在某一種高度專注的情況裡面
[00:26:01.880 --> 00:26:03.380]  當他的技術
[00:26:03.380 --> 00:26:06.960]  我做這件事是需要一定的技術
[00:26:06.960 --> 00:26:10.920]  他達到某一個叫做舒適點
[00:26:10.920 --> 00:26:14.360]  即是在這個環境裡面
[00:26:14.360 --> 00:26:18.500]  我的技術和我的能力達到一個平衡的時候
[00:26:18.500 --> 00:26:22.840]  就會產生一種很大的快樂的感覺
[00:26:22.840 --> 00:26:27.740]  甚至會覺得周圍的時間停頓了
[00:26:27.740 --> 00:26:31.880]  又或者他覺得一切就自動運作
[00:26:31.880 --> 00:26:34.920]  在做的事情很暢順
[00:26:34.920 --> 00:26:38.880]  甚至不覺得身邊其他的事物會干擾他
[00:26:38.880 --> 00:26:40.660]  很專心的做好
[00:26:40.660 --> 00:26:44.200]  正如你看一套很緊張的電影的時候
[00:26:44.200 --> 00:26:47.600]  看完之後你突然間中場會最多什麼事發生
[00:26:47.600 --> 00:26:49.940]  就是那些人去廁所
[00:26:49.940 --> 00:26:51.200]  因為他在專心的時候
[00:26:51.200 --> 00:26:54.500]  他忘記了自己身體的需要
[00:26:54.500 --> 00:26:56.280]  當他一放鬆的時候
[00:26:56.280 --> 00:26:59.040]  突然間才發覺自己想去廁所
[00:26:59.040 --> 00:27:00.540]  在這種情況
[00:27:00.540 --> 00:27:02.120]  在他的研究裡面
[00:27:02.120 --> 00:27:04.020]  他發現原來人在這種環境裡面
[00:27:04.020 --> 00:27:07.320]  有很高的快樂的感覺
[00:27:07.320 --> 00:27:08.880]  曾經我們有一位姐妹
[00:27:08.880 --> 00:27:11.360]  都是跟我說過類似的情況
[00:27:11.360 --> 00:27:17.460]  就是她有一個時期陷入了一些抑鬱、沮喪的處境
[00:27:17.460 --> 00:27:19.000]  她有很多焦慮
[00:27:19.000 --> 00:27:20.860]  她焦慮明天
[00:27:20.860 --> 00:27:23.300]  將來會怎麼樣的時候
[00:27:23.300 --> 00:27:25.100]  有人教了一個方法
[00:27:25.100 --> 00:27:29.240]  在家裡很專心的做一些十字繡
[00:27:29.240 --> 00:27:32.080]  她因為這樣做了很多送給別人
[00:27:32.080 --> 00:27:33.380]  當她做的時候
[00:27:33.380 --> 00:27:36.620]  她在高度集中的時間
[00:27:36.620 --> 00:27:41.160]  她真的不會想著將來發生什麼事
[00:27:41.160 --> 00:27:43.920]  或者我曾經發生過什麼問題
[00:27:43.920 --> 00:27:48.100]  她只不過很專注在此時此刻做好那件事
[00:27:48.100 --> 00:27:50.560]  她發現她的問題慢慢
[00:27:50.560 --> 00:27:53.800]  她的心理狀況得到舒緩
[00:27:53.800 --> 00:27:56.300]  各位大姐妹原來就是這麼簡單
[00:27:56.300 --> 00:28:00.300]  當我們能夠專注的每次只做一件事
[00:28:00.300 --> 00:28:02.840]  集中我們自己的心思、意念
[00:28:02.840 --> 00:28:07.180]  我們可以得到很大的滿足和快樂的感覺
[00:28:07.180 --> 00:28:11.380]  這個心理學家她生活的年代
[00:28:11.380 --> 00:28:15.560]  正正是第二次世界大戰之後
[00:28:15.560 --> 00:28:18.120]  當時她面對很多的人群
[00:28:18.120 --> 00:28:21.260]  都是生活得很痛苦
[00:28:21.260 --> 00:28:23.460]  因為他們發現
[00:28:23.460 --> 00:28:26.440]  很努力去經營一生的工作
[00:28:26.440 --> 00:28:30.000]  但是可能一個戰禍完全喪失了
[00:28:30.000 --> 00:28:31.940]  很多人很不滿足
[00:28:31.940 --> 00:28:33.900]  很不快樂的生活
[00:28:33.900 --> 00:28:39.680]  但後來她有一次去參加一個心理學家
[00:28:39.680 --> 00:28:44.380]  叫做榮格·卡爾翁的演講之後
[00:28:44.380 --> 00:28:46.420]  卡爾翁那次演講都不是講心理
[00:28:46.420 --> 00:28:48.960]  是講飛碟的
[00:28:48.960 --> 00:28:52.300]  但她就很專心的研究她有興趣的東西
[00:28:52.300 --> 00:28:54.620]  她發現後來
[00:28:54.620 --> 00:28:58.860]  她研究很多的科技人員
[00:28:58.860 --> 00:29:03.640]  運動家、藝術家、CEO都有一個共通點
[00:29:03.640 --> 00:29:06.840]  就是他們做事的時候可以很專心
[00:29:06.840 --> 00:29:08.280]  很集中
[00:29:08.280 --> 00:29:10.380]  進入一種忘我的境界
[00:29:10.380 --> 00:29:13.340]  以致得到一種很大的快樂
[00:29:13.340 --> 00:29:15.040]  各位弟兄姊妹
[00:29:15.040 --> 00:29:17.940]  同樣今天我們會否在這個時間
[00:29:17.940 --> 00:29:20.520]  檢視一下我們生活裏面
[00:29:20.520 --> 00:29:23.980]  有沒有太多不必要的事物
[00:29:23.980 --> 00:29:28.920]  令到我們的生活好像失去了焦點一樣
[00:29:28.920 --> 00:29:33.800]  同樣我們的教會都很需要有這些檢視的空間
[00:29:33.800 --> 00:29:36.100]  我們要想一想究竟我們有沒有專一
[00:29:36.100 --> 00:29:40.240]  於上帝給我們的心意和召命
[00:29:40.240 --> 00:29:43.640]  我們會否做得太多其他的事
[00:29:43.640 --> 00:29:45.580]  梁家倫牧師曾經講
[00:29:45.580 --> 00:29:49.540]  他說今日普世教會有一個嚴重的問題
[00:29:49.540 --> 00:29:51.820]  就是不務正業
[00:29:51.820 --> 00:29:53.920]  我們兼顧了太多有價值
[00:29:53.920 --> 00:29:57.460]  但是偏離了核心使命的事情
[00:29:57.460 --> 00:30:00.820]  我們定時應該要做系統的更新
[00:30:00.820 --> 00:30:03.820]  重新檢視教會的核心使命
[00:30:03.820 --> 00:30:07.560]  調教人事事工的配搭
[00:30:07.560 --> 00:30:13.860]  不要迷失方向
[00:30:13.860 --> 00:30:17.840]  的確教會的核心價值是什麼呢?
[00:30:17.840 --> 00:30:19.780]  教會不是一個人
[00:30:19.780 --> 00:30:24.140]  所以其實它可以同時間做很多樣的工作
[00:30:24.140 --> 00:30:29.460]  但是如果太多不必要的繁雜的事務
[00:30:29.460 --> 00:30:31.180]  同樣好像一個人一樣
[00:30:31.180 --> 00:30:34.420]  他會失去了焦點
[00:30:34.420 --> 00:30:37.900]  今日或者近期我們見到
[00:30:37.900 --> 00:30:40.000]  因為疫情的關係
[00:30:40.000 --> 00:30:45.540]  教會甚至有時要連實體的崇拜都停止
[00:30:45.540 --> 00:30:49.000]  其實都有一個很好的機會讓我們反省
[00:30:49.000 --> 00:30:51.340]  教會除了實體的崇拜之外
[00:30:51.340 --> 00:30:55.940]  還有什麼是我們不可或缺的呢?
[00:30:55.940 --> 00:31:04.720]  我記得2018年的時候
[00:31:04.720 --> 00:31:08.620]  年尾的時候很多的風球
[00:31:08.620 --> 00:31:10.460]  即是前年的事
[00:31:10.460 --> 00:31:12.500]  很多的風球
[00:31:12.500 --> 00:31:15.960]  教會在我這麼多年以來
[00:31:15.960 --> 00:31:19.740]  沒有試過這麼多次停了聚會
[00:31:19.740 --> 00:31:21.900]  接著我們就開始
[00:31:21.900 --> 00:31:26.820]  有很多用Facebook轉播的崇拜
[00:31:26.820 --> 00:31:28.780]  可能大家都有印象
[00:31:28.780 --> 00:31:31.220]  似乎上帝好像提醒我們
[00:31:31.220 --> 00:31:34.320]  如果失去了實體的崇拜我們可以怎樣做呢?
[00:31:34.320 --> 00:31:36.720]  那時候已經開始教我們怎樣做
[00:31:36.720 --> 00:31:40.820]  接著到了疫情最嚴峻的時候
[00:31:40.820 --> 00:31:43.900]  我們連實體的崇拜都沒有
[00:31:43.900 --> 00:31:49.840]  我們就開始用網上的轉播
[00:31:49.840 --> 00:31:54.140]  到了今天突然間疫情又再一次嚴重起來的時候
[00:31:54.140 --> 00:31:56.780]  當然我們現在這裡還有人在
[00:31:56.780 --> 00:31:59.140]  但是可能我們都要想一個問題
[00:31:59.140 --> 00:32:01.720]  就是教會除了這座建築物
[00:32:01.720 --> 00:32:03.920]  聚會以外
[00:32:03.920 --> 00:32:08.820]  究竟我們要做的大使命是什麼呢?
[00:32:08.820 --> 00:32:10.520]  我們除了一座建築物
[00:32:10.520 --> 00:32:13.300]  除了信徒聚會的場所
[00:32:13.300 --> 00:32:15.200]  除了舉辦很多活動
[00:32:15.200 --> 00:32:17.160]  社區的服務等等
[00:32:17.160 --> 00:32:21.360]  究竟
[00:32:21.360 --> 00:32:23.240]  這些都是很好的事物
[00:32:23.240 --> 00:32:24.700]  又很重要的
[00:32:24.700 --> 00:32:26.640]  但是
[00:32:26.640 --> 00:32:29.940]  假如一天這一切都不存在的時候
[00:32:29.940 --> 00:32:31.740]  我們怎樣呢?
[00:32:31.740 --> 00:32:34.620]  其實我們今天真的要想的
[00:32:34.620 --> 00:32:36.500]  你敢不敢包
[00:32:36.500 --> 00:32:39.320]  我們一定可以繼續
[00:32:39.320 --> 00:32:44.600]  在香港社會繼續可以維持到崇拜
[00:32:44.600 --> 00:32:46.400]  會不會有別的打壓
[00:32:46.400 --> 00:32:49.120]  除了疫情之外呢?
[00:32:49.120 --> 00:32:50.700]  會不會有一天我們連
[00:32:50.700 --> 00:32:52.400]  可以集體聚會的機會
[00:32:52.400 --> 00:32:55.300]  網上的轉播都不行呢?
[00:32:55.300 --> 00:32:56.680]  在那時候
[00:32:56.680 --> 00:32:59.360]  教會之所以是教會
[00:32:59.360 --> 00:33:01.800]  是因為什麼呢?
[00:33:01.800 --> 00:33:05.160]  是因為我們仍然在做上帝的使命
[00:33:05.160 --> 00:33:05.940]  各位
[00:33:05.940 --> 00:33:08.620]  初期教會的弟兄姊妹
[00:33:08.620 --> 00:33:11.600]  他們不可以在會堂裡敬拜
[00:33:11.600 --> 00:33:14.700]  他們當時是一個犯法的組織
[00:33:14.700 --> 00:33:16.000]  於是他們
[00:33:16.000 --> 00:33:18.700]  去到他們生活的每一個層面
[00:33:18.700 --> 00:33:21.240]  在他們的家裡來聚會
[00:33:21.240 --> 00:33:25.000]  聖經說地上兩三個人奉主的名聚會
[00:33:25.000 --> 00:33:26.940]  主就在他們當中
[00:33:26.940 --> 00:33:29.100]  原來那個就是教會
[00:33:29.100 --> 00:33:31.020]  會不會有一天我們都要這樣
[00:33:31.020 --> 00:33:33.060]  來生活、聚會
[00:33:33.060 --> 00:33:35.480]  在那時候什麼是最重要呢?
[00:33:35.480 --> 00:33:37.700]  就是我們仍然確守
[00:33:37.700 --> 00:33:39.800]  上帝給我們的使命
[00:33:39.800 --> 00:33:42.220]  我們仍然是在做上帝
[00:33:42.220 --> 00:33:43.760]  去訓練門徒
[00:33:43.760 --> 00:33:46.560]  去傳福音給萬民的工作
[00:33:46.560 --> 00:33:47.800]  我們仍然是在做
[00:33:47.800 --> 00:33:51.900]  堅守著我們教會不可或缺的工作
[00:33:51.900 --> 00:33:53.240]  各位弟兄姊妹
[00:33:53.240 --> 00:33:57.280]  讓我們今天好好地思想這段經文
[00:33:57.280 --> 00:33:59.180]  我們給一點時間安靜
[00:33:59.180 --> 00:34:00.100]  求問主
[00:34:00.100 --> 00:34:02.000]  究竟我們
[00:34:02.000 --> 00:34:04.400]  今天生活裡面有沒有一些事情
[00:34:04.400 --> 00:34:08.020]  是令我們太過分心
[00:34:08.020 --> 00:34:09.560]  很多的事情
[00:34:09.560 --> 00:34:12.040]  令我們失去了焦點
[00:34:12.040 --> 00:34:14.920]  而我們真正不可或缺的是什麼?
[00:34:14.920 --> 00:34:18.480]  我們一起讀一讀這段經文
[00:34:18.480 --> 00:34:20.100]  主回答說
[00:34:20.100 --> 00:34:34.040]  (主回答說)
[00:34:34.040 --> 00:34:38.040]  (主回答說)
[00:34:38.040 --> 00:34:40.360]  我們閉上眼睛安靜一下
[00:34:40.360 --> 00:34:52.480]  來求問主
[00:34:52.480 --> 00:34:55.040]  慈悲恩主
[00:34:55.040 --> 00:34:56.480]  多謝你今天
[00:34:56.480 --> 00:34:59.200]  再次來到你的家裡面
[00:34:59.200 --> 00:35:02.600]  在我們當中透過聖靈的工作
[00:35:02.600 --> 00:35:07.240]  來向我們說出你的心意
[00:35:07.240 --> 00:35:07.960]  主啊 今天
[00:35:07.960 --> 00:35:12.880]  祢不是要求我們做很多很多很多的事
[00:35:12.880 --> 00:35:14.600]  主啊 祢
[00:35:14.600 --> 00:35:16.880]  是要我們真的看到
[00:35:16.880 --> 00:35:23.200]  我們什麼才是不可缺少的
[00:35:23.200 --> 00:35:27.040]  今天祢對我們每個人的照明都不同
[00:35:27.040 --> 00:35:30.760]  但是我們的照明都是
[00:35:30.760 --> 00:35:34.920]  讓更多人去認識祢
[00:35:34.920 --> 00:35:37.040]  聽聞祢的福音
[00:35:37.040 --> 00:35:41.040]  被祢的話語堅固成長
[00:35:41.040 --> 00:35:42.600]  以致我們可以真是
[00:35:42.600 --> 00:35:45.920]  洗萬民作祢的門徒
[00:35:45.920 --> 00:35:50.440]  求祢繼續的加我們力量
[00:35:50.440 --> 00:35:53.720]  讓我們更加堅定的
[00:35:53.720 --> 00:35:56.280]  經常的提醒自己
[00:35:56.280 --> 00:35:57.520]  我們今天是不是在做
[00:35:57.520 --> 00:36:00.800]  主祢最想我們做的事
[00:36:00.800 --> 00:36:06.080]  讓我們修正我們自己的生活
[00:36:06.080 --> 00:36:09.240]  將一切煩雜的事簡單化
[00:36:09.240 --> 00:36:13.720]  讓我們真是能夠專心愛祢所愛的人
[00:36:13.720 --> 00:36:15.480]  實踐祢的使命
[00:36:15.480 --> 00:36:17.680]  祈禱奉基督耶穌的聖名
[00:36:17.680 --> 00:36:19.680]  阿們
