
[00:00:00.000 --> 00:00:03.000]  在新的一年的開始
[00:22:17.000 --> 00:22:18.000]  為何不吃飯
[00:22:18.000 --> 00:22:20.000]  心裏面受悶
[00:22:20.000 --> 00:22:24.000]  有我不比十個兒子更加好嗎?
[00:22:24.000 --> 00:22:28.000]  最難就是老公都不明白哈那
[00:22:28.000 --> 00:22:33.000]  我已經被姨婆激動
[00:22:33.000 --> 00:22:37.000]  老公還不能明白我的心情
[00:22:37.000 --> 00:22:41.000]  老公還以為有老公沒兒子都可以
[00:22:41.000 --> 00:22:43.000]  老公怎麼和兒子
[00:22:43.000 --> 00:22:45.000]  是兩回事
[00:22:45.000 --> 00:22:47.000]  兒子不能取代老公
[00:22:47.000 --> 00:22:50.000]  因為老公雖然疼愛他
[00:22:50.000 --> 00:22:51.000]  但是沒兒子
[00:22:51.000 --> 00:22:53.000]  又被人用刺激說話
[00:22:53.000 --> 00:22:56.000]  又一種羞恥
[00:22:56.000 --> 00:23:01.000]  所以哈那心裏面很受苦
[00:23:01.000 --> 00:23:03.000]  所以在第九節和第十八節
[00:23:03.000 --> 00:23:05.000]  一直說他有多少受苦
[00:23:05.000 --> 00:23:08.000]  所以他去到神的面前來祈禱
[00:23:08.000 --> 00:23:11.000]  神啊!求祢
[00:23:11.000 --> 00:23:13.000]  在第十一節
[00:23:13.000 --> 00:23:16.000]  他就來到神的面前祈禱
[00:23:16.000 --> 00:23:17.000]  不單止祈禱
[00:23:17.000 --> 00:23:19.000]  還要許願
[00:23:19.000 --> 00:23:20.000]  還要許願
[00:23:20.000 --> 00:23:23.000]  神啊!如果祢給我兒子
[00:23:23.000 --> 00:23:25.000]  我就將他奉獻給祢
[00:23:25.000 --> 00:23:31.000]  同神有交換條件
[00:23:31.000 --> 00:23:34.000]  我勸大家不要這樣祈禱
[00:23:34.000 --> 00:23:38.000]  不過他那時候受苦到
[00:23:38.000 --> 00:23:40.000]  我真的很絕望
[00:23:40.000 --> 00:23:41.000]  我又被人笑
[00:23:41.000 --> 00:23:43.000]  又被人說話我聽
[00:23:43.000 --> 00:23:47.000]  老公又不明白我的心情
[00:23:47.000 --> 00:23:52.000]  你想想他都屈了很多年
[00:23:52.000 --> 00:23:55.000]  因為你知道那個二奶都生了那麼多個
[00:23:55.000 --> 00:23:57.000]  有多少年呢
[00:23:57.000 --> 00:23:58.000]  很多年
[00:23:58.000 --> 00:24:01.000]  常常被人用說話去聽
[00:24:01.000 --> 00:24:04.000]  所以受苦
[00:24:04.000 --> 00:24:05.000]  受苦到什麼
[00:24:05.000 --> 00:24:06.000]  聖經有形容
[00:24:06.000 --> 00:24:08.000]  受苦死了的兒子
[00:24:08.000 --> 00:24:10.000]  那個媽媽很受苦
[00:24:10.000 --> 00:24:12.000]  好像藥伯一樣
[00:24:12.000 --> 00:24:14.000]  身體的疾病困擾他
[00:24:14.000 --> 00:24:16.000]  他很受苦
[00:24:16.000 --> 00:24:18.000]  你可以想像一下
[00:24:18.000 --> 00:24:21.000]  他就是這樣心裏面受苦
[00:24:21.000 --> 00:24:27.000]  受苦到他要在神的面前許願
[00:24:27.000 --> 00:24:29.000]  很奇怪
[00:24:29.000 --> 00:24:32.000]  他在神的面前默默祈禱
[00:24:32.000 --> 00:24:35.000]  我只是動動嘴唇
[00:24:35.000 --> 00:24:37.000]  聽不到他說什麼
[00:24:37.000 --> 00:24:41.000]  當時以利濟斯就以為他喝醉酒
[00:24:41.000 --> 00:24:45.000]  其實這個以利濟斯都不是很稱職
[00:24:45.000 --> 00:24:49.000]  他喝醉酒和祈禱都分不清
[00:24:49.000 --> 00:24:51.000]  你說這樣做濟斯
[00:24:51.000 --> 00:24:56.000]  可以知道當時沒有什麼領袖
[00:24:56.000 --> 00:24:59.000]  這樣的情況
[00:24:59.000 --> 00:25:03.000]  神就通過這個不勝任的濟斯
[00:25:03.000 --> 00:25:05.000]  來跟他說
[00:25:05.000 --> 00:25:07.000]  他說
[00:25:07.000 --> 00:25:11.000]  以利跟他說
[00:25:11.000 --> 00:25:15.000]  你可以平平安安地回去
[00:25:15.000 --> 00:25:17.000]  願以色列的神
[00:25:17.000 --> 00:25:22.000]  允許你向祂所祈求
[00:25:22.000 --> 00:25:26.000]  神要答允祂的祈禱
[00:25:26.000 --> 00:25:32.000]  你神關心那些困苦的人
[00:25:32.000 --> 00:25:36.000]  這個是一個加拿大的
[00:25:36.000 --> 00:25:45.000]  一個冰上曲棍球的球手叫Don Cherry
[00:25:45.000 --> 00:25:47.000]  他現在80多歲
[00:25:47.000 --> 00:25:51.000]  當他打Hockey的時候
[00:25:51.000 --> 00:25:53.000]  我不知道你有沒有看過Ice Hockey
[00:25:53.000 --> 00:25:55.000]  很粗野的
[00:25:55.000 --> 00:26:00.000]  在50年代60年代
[00:26:00.000 --> 00:26:01.000]  他就打Hockey
[00:26:01.000 --> 00:26:03.000]  他打了16年
[00:26:03.000 --> 00:26:05.000]  但是打了16年
[00:26:05.000 --> 00:26:10.000]  其實他都是在那些第二線的球隊打球
[00:26:10.000 --> 00:26:13.000]  所以他的收入不多
[00:26:13.000 --> 00:26:17.000]  他太太分享
[00:26:17.000 --> 00:26:20.000]  他這16年搬了53次
[00:26:20.000 --> 00:26:22.000]  有沒有16年搬了53次
[00:26:22.000 --> 00:26:24.000]  每年搬兩次都會死
[00:26:24.000 --> 00:26:27.000]  每年搬一次都慘
[00:26:27.000 --> 00:26:32.000]  搬了50多次
[00:26:32.000 --> 00:26:34.000]  他說曾經住過一些地方
[00:26:34.000 --> 00:26:36.000]  很難向人啟齒
[00:26:36.000 --> 00:26:38.000]  在我人生的歲月
[00:26:38.000 --> 00:26:39.000]  都有一些時候
[00:26:39.000 --> 00:26:44.000]  搬去住的地方都不是很難啟齒
[00:26:44.000 --> 00:26:45.000]  我住在工廠
[00:26:45.000 --> 00:26:46.000]  早上上班
[00:26:46.000 --> 00:26:49.000]  晚上就借了朋友的工廠
[00:26:49.000 --> 00:26:51.000]  那間房來住
[00:26:51.000 --> 00:26:55.000]  我就是在那裡生活了幾個月的時間
[00:26:55.000 --> 00:26:57.000]  他說他好像吉卜賽人那樣
[00:26:57.000 --> 00:26:59.000]  居無定所
[00:26:59.000 --> 00:27:01.000]  打到30多歲
[00:27:01.000 --> 00:27:03.000]  老了
[00:27:03.000 --> 00:27:04.000]  要退休了
[00:27:04.000 --> 00:27:06.000]  他就退休做什麼
[00:27:06.000 --> 00:27:08.000]  做地盤工人
[00:27:08.000 --> 00:27:10.000]  誰知道又被人lay off了
[00:27:10.000 --> 00:27:12.000]  找不到工作
[00:27:12.000 --> 00:27:13.000]  為了生活
[00:27:13.000 --> 00:27:15.000]  他說什麼都做
[00:27:15.000 --> 00:27:17.000]  想找清潔工都找不到
[00:27:17.000 --> 00:27:20.000]  最後就找了一份油漆的工作
[00:27:20.000 --> 00:27:24.000]  當時60年代
[00:27:24.000 --> 00:27:26.000]  兩元美金一個小時
[00:27:26.000 --> 00:27:30.000]  十多元一個小時
[00:27:30.000 --> 00:27:34.000]  他說是很低的收入
[00:27:34.000 --> 00:27:35.000]  有人勸他
[00:27:35.000 --> 00:27:38.000]  不如拿公援
[00:27:38.000 --> 00:27:42.000]  他說很不願意拿失業計劃金
[00:27:42.000 --> 00:27:45.000]  所以最後他就做一個汽車的銷售員
[00:27:45.000 --> 00:27:48.000]  他又不懂得怎樣去銷售
[00:27:48.000 --> 00:27:50.000]  所以在他人生很低谷
[00:27:50.000 --> 00:27:52.000]  躺在床上
[00:27:52.000 --> 00:27:55.000]  他就想起自己的生命一團糟
[00:27:55.000 --> 00:27:57.000]  他就向神祈禱
[00:27:57.000 --> 00:28:00.000]  我是不是就這樣過這一生
[00:28:00.000 --> 00:28:02.000]  我可以做些什麼
[00:28:02.000 --> 00:28:04.000]  我現在找不到工作
[00:28:04.000 --> 00:28:10.000]  我生命就好像一個失敗的狀況
[00:28:10.000 --> 00:28:13.000]  我對太太對我的子女
[00:28:13.000 --> 00:28:15.000]  我都有一股內疚
[00:28:15.000 --> 00:28:17.000]  不能夠供養他們
[00:28:17.000 --> 00:28:20.000]  不能夠給他們一個舒適的環境
[00:28:20.000 --> 00:28:21.000]  這樣的生活
[00:28:21.000 --> 00:28:22.000]  很奇怪
[00:28:22.000 --> 00:28:24.000]  當他向神祈禱之後
[00:28:24.000 --> 00:28:29.000]  他突然間感覺到一個光射入他的房間
[00:28:29.000 --> 00:28:34.000]  他突然間知道他要怎樣去前面走的路
[00:28:34.000 --> 00:28:36.000]  有個聲音說
[00:28:36.000 --> 00:28:38.000]  你回去打Hockey吧
[00:28:38.000 --> 00:28:41.000]  36歲就回去打Hockey
[00:28:41.000 --> 00:28:44.000]  結果真的讓他很努力
[00:28:44.000 --> 00:28:48.000]  找回一隊Hockey去打
[00:28:48.000 --> 00:28:50.000]  不過打了一年就沒有打了
[00:28:50.000 --> 00:28:53.000]  有人邀請他做教練
[00:28:53.000 --> 00:28:55.000]  有人邀請他做教練
[00:28:55.000 --> 00:28:57.000]  結果他在70年代
[00:28:57.000 --> 00:29:04.000]  他成為美國曲棍球聯盟
[00:29:04.000 --> 00:29:07.000]  一個最佳的教練
[00:29:07.000 --> 00:29:10.000]  突然間在人生的低潮
[00:29:10.000 --> 00:29:13.000]  突然間去到最佳的教練
[00:29:13.000 --> 00:29:15.000]  原來在那個時間
[00:29:15.000 --> 00:29:19.000]  發掘了他原來是一個教練的天才
[00:29:19.000 --> 00:29:23.000]  結果在2004年
[00:29:23.000 --> 00:29:26.000]  他在加拿大的廣播電台
[00:29:26.000 --> 00:29:32.000]  被選為十大最出色的當年的加拿大人
[00:29:32.000 --> 00:29:35.000]  其中一個Don Cherry
[00:29:35.000 --> 00:29:37.000]  一個祈禱
[00:29:37.000 --> 00:29:40.000]  好像從一個人生的低谷
[00:29:40.000 --> 00:29:45.000]  走進另一個歷程的開始
[00:29:45.000 --> 00:29:48.000]  重現希望
[00:29:48.000 --> 00:29:50.000]  人最怕沒有希望
[00:29:50.000 --> 00:29:53.000]  但是我們的希望在哪裡呢?
[00:29:53.000 --> 00:29:56.000]  我們的希望在哪裡呢?
[00:29:56.000 --> 00:30:01.000]  在第二天的早晨
[00:30:01.000 --> 00:30:04.000]  這一家在神的面前敬拜
[00:30:04.000 --> 00:30:06.000]  他們又回家了
[00:30:06.000 --> 00:30:07.000]  聖經怎樣記載
[00:30:07.000 --> 00:30:10.000]  「以利加那和妻哈那同房
[00:30:10.000 --> 00:30:13.000]  耶和華顧念哈那」
[00:30:13.000 --> 00:30:18.000]  這個顧念是有個拯救的意味
[00:30:18.000 --> 00:30:21.000]  當神顧念的時候
[00:30:21.000 --> 00:30:23.000]  神就來到有所行動
[00:30:23.000 --> 00:30:25.000]  有所動作
[00:30:25.000 --> 00:30:28.000]  好像《出埃及記》第二章
[00:30:28.000 --> 00:30:32.000]  神聽到以色列人在埃及發出的哀聲
[00:30:32.000 --> 00:30:34.000]  神就紀念、顧念他
[00:30:34.000 --> 00:30:36.000]  他記得起他
[00:30:36.000 --> 00:30:37.000]  當他記得起他的時候
[00:30:37.000 --> 00:30:39.000]  他就有所行動
[00:30:39.000 --> 00:30:41.000]  他就來到找摩西
[00:30:41.000 --> 00:30:43.000]  他就來到呼召摩西
[00:30:43.000 --> 00:30:45.000]  拯救以色列人出埃及
[00:30:45.000 --> 00:30:47.000]  神紀念他
[00:30:47.000 --> 00:30:49.000]  神紀念他
[00:30:49.000 --> 00:30:51.000]  他就來到懷恩
[00:30:51.000 --> 00:30:55.000]  生一個兒子
[00:30:55.000 --> 00:30:57.000]  你有沒有一個
[00:30:57.000 --> 00:31:00.000]  好像進入人生的低谷
[00:31:00.000 --> 00:31:02.000]  好像走不出來
[00:31:02.000 --> 00:31:06.000]  突然間又有一個盼望呢?
[00:31:06.000 --> 00:31:08.000]  最近在新聞裏面
[00:31:08.000 --> 00:31:10.000]  有一個換肝的男士
[00:31:10.000 --> 00:31:13.000]  他處處逢生
[00:31:13.000 --> 00:31:16.000]  或者大家在新聞裏面都聽過他的故事
[00:31:16.000 --> 00:31:19.000]  這一位可能我自己覺得
[00:31:19.000 --> 00:31:21.000]  一位基督徒
[00:31:21.000 --> 00:31:23.000]  一位弟兄
[00:31:23.000 --> 00:31:26.000]  去年發現有肝癌
[00:31:26.000 --> 00:31:29.000]  後來演變成肝衰竭
[00:31:29.000 --> 00:31:32.000]  在八月份安排他做手術
[00:31:32.000 --> 00:31:35.000]  本來這個都有很大的盼望
[00:31:35.000 --> 00:31:37.000]  八月的時候
[00:31:37.000 --> 00:31:40.000]  有人來捐出他的肝臟
[00:31:40.000 --> 00:31:42.000]  正在他開刀
[00:31:42.000 --> 00:31:44.000]  準備換肝的時候
[00:31:44.000 --> 00:31:46.000]  突然發現
[00:31:46.000 --> 00:31:49.000]  死者的心臟等等
[00:31:49.000 --> 00:31:52.000]  這個人發現有癌症
[00:31:52.000 --> 00:31:54.000]  不可以換
[00:31:54.000 --> 00:31:56.000]  立即把他連起來
[00:31:56.000 --> 00:31:58.000]  慘了
[00:31:58.000 --> 00:32:04.000]  本來由天變成地
[00:32:04.000 --> 00:32:08.000]  本來有盼望重生
[00:32:08.000 --> 00:32:10.000]  卻是去到低谷
[00:32:10.000 --> 00:32:14.000]  大家在八月尾
[00:32:14.000 --> 00:32:16.000]  有新聞講到
[00:32:16.000 --> 00:32:18.000]  這位男士的太太
[00:32:18.000 --> 00:32:22.000]  發起捐肝運動
[00:32:22.000 --> 00:32:24.000]  有人來回應
[00:32:24.000 --> 00:32:26.000]  不過都是
[00:32:26.000 --> 00:32:30.000]  在生命的垂危
[00:32:30.000 --> 00:32:32.000]  在鬥爭裏面
[00:32:32.000 --> 00:32:35.000]  本來說一兩天都捱不住
[00:32:35.000 --> 00:32:36.000]  幾天了
[00:32:36.000 --> 00:32:40.000]  不過被他捱了一個禮拜
[00:32:40.000 --> 00:32:41.000]  一個禮拜又捱
[00:32:41.000 --> 00:32:44.000]  在一個垂危裏面
[00:32:44.000 --> 00:32:47.000]  結果兩個禮拜後
[00:32:47.000 --> 00:32:49.000]  找到一個肝去換
[00:32:49.000 --> 00:32:53.000]  今天他都可以來講說話
[00:32:53.000 --> 00:32:57.000]  雖然住在醫院
[00:32:57.000 --> 00:32:59.000]  都可以出去放假
[00:32:59.000 --> 00:33:01.000]  記者來訪問他
[00:33:01.000 --> 00:33:03.000]  講述他的心情
[00:33:03.000 --> 00:33:06.000]  當時他只能夠見步行步
[00:33:06.000 --> 00:33:07.000]  他不知道怎樣
[00:33:07.000 --> 00:33:08.000]  不過他是基督徒
[00:33:08.000 --> 00:33:11.000]  所以他將一切交給神
[00:33:11.000 --> 00:33:16.000]  如果真的要去死
[00:33:16.000 --> 00:33:19.000]  他都只有來到
[00:33:19.000 --> 00:33:20.000]  沒有辦法
[00:33:20.000 --> 00:33:22.000]  去信福神
[00:33:22.000 --> 00:33:25.000]  人生在絕處裏面
[00:33:25.000 --> 00:33:28.000]  卻是有一線生機
[00:33:28.000 --> 00:33:30.000]  不過聖經從來沒有
[00:33:30.000 --> 00:33:32.000]  只要我們努力祈禱
[00:33:32.000 --> 00:33:33.000]  我們就能夠得到
[00:33:33.000 --> 00:33:35.000]  我們要得到的東西
[00:33:35.000 --> 00:33:38.000]  這個真的不是聖經的教導
[00:33:38.000 --> 00:33:40.000]  但聖經卻是在這段經文
[00:33:40.000 --> 00:33:41.000]  告訴我們
[00:33:41.000 --> 00:33:43.000]  神關心我們
[00:33:43.000 --> 00:33:44.000]  祂關心我們的兒女
[00:33:44.000 --> 00:33:48.000]  祂會照顧我們每一個人
[00:33:48.000 --> 00:33:51.000]  祂會按著祂的計劃
[00:33:51.000 --> 00:33:55.000]  去成就祂的旨意
[00:33:55.000 --> 00:33:59.000]  當哈拿去懷孕生子
[00:33:59.000 --> 00:34:01.000]  撒姆爾誕生
[00:34:01.000 --> 00:34:03.000]  他就要去還願
[00:34:03.000 --> 00:34:07.000]  因為這是他向神許下的承諾
[00:34:07.000 --> 00:34:11.000]  但這個承諾又牽涉到他老公
[00:34:11.000 --> 00:34:12.000]  為什麼呢?
[00:34:12.000 --> 00:34:15.000]  原來舊約的女人
[00:34:15.000 --> 00:34:17.000]  她們的許願
[00:34:17.000 --> 00:34:20.000]  在文數記告訴我們
[00:34:20.000 --> 00:34:26.000]  她的許願是要老公答應的
[00:34:26.000 --> 00:34:28.000]  如果老公
[00:34:28.000 --> 00:34:29.000]  如果她結婚
[00:34:29.000 --> 00:34:32.000]  她的老公聽到她所許的願
[00:34:32.000 --> 00:34:34.000]  默默沒有說話
[00:34:34.000 --> 00:34:36.000]  也沒有不答應
[00:34:36.000 --> 00:34:38.000]  那麼這個願是什麼呢?
[00:34:38.000 --> 00:34:40.000]  當為定了
[00:34:40.000 --> 00:34:42.000]  但如果老公反對
[00:34:42.000 --> 00:34:43.000]  這個願就廢了
[00:34:43.000 --> 00:34:45.000]  即是沒有罪的
[00:34:45.000 --> 00:34:48.000]  所以她的願
[00:34:48.000 --> 00:34:53.000]  其實不單止這個女人所許的
[00:34:53.000 --> 00:34:56.000]  當她老公同意的時候
[00:34:56.000 --> 00:35:00.000]  同樣也成為了老公的許願
[00:35:00.000 --> 00:35:03.000]  所以當你會看到
[00:35:03.000 --> 00:35:05.000]  二十一至二十三節
[00:35:05.000 --> 00:35:08.000]  以利加那和他的家相視羅
[00:35:08.000 --> 00:35:13.000]  他們不單止來守這個節
[00:35:13.000 --> 00:35:15.000]  還他的願
[00:35:15.000 --> 00:35:20.000]  所以來還願
[00:35:20.000 --> 00:35:31.000]  在這裡和我們整個許願的一個很好的典範
[00:35:31.000 --> 00:35:37.000]  不單止以利加那還願
[00:35:37.000 --> 00:35:40.000]  還哈那自己還願
[00:35:40.000 --> 00:35:44.000]  當薩姆爾大概兩三歲的時候
[00:35:44.000 --> 00:35:50.000]  比現在時代香港人嬰兒一歲就要斷奶
[00:35:50.000 --> 00:35:53.000]  不過他們當時可能兩三歲
[00:35:53.000 --> 00:36:00.000]  哈那就帶同濟生去到神的面前來還願
[00:36:00.000 --> 00:36:05.000]  要將他的兒子奉獻給神
[00:36:05.000 --> 00:36:06.000]  歸耶和華
[00:36:06.000 --> 00:36:10.000]  來在會幕中終身侍奉神
[00:36:10.000 --> 00:36:13.000]  他還的願表達什麼呢?
[00:36:13.000 --> 00:36:22.000]  原來還願是有一條條例要遵守的
[00:36:22.000 --> 00:36:24.000]  面要多少
[00:36:24.000 --> 00:36:26.000]  依法十分之三
[00:36:26.000 --> 00:36:27.000]  酒多少
[00:36:27.000 --> 00:36:31.000]  公牛一隻酒半兩公升
[00:36:31.000 --> 00:36:35.000]  你看一看當時哈那奉獻是什麼
[00:36:35.000 --> 00:36:38.000]  是當時規定的三倍
[00:36:38.000 --> 00:36:40.000]  換句話來說
[00:36:40.000 --> 00:36:43.000]  哈那帶著很大的感恩
[00:36:43.000 --> 00:36:50.000]  很慷慨的去回應神給他的應許
[00:36:50.000 --> 00:36:56.000]  這幅相片是1960年拍攝的美國
[00:36:56.000 --> 00:36:58.000]  當時什麼事呢?
[00:36:58.000 --> 00:37:03.000]  當時有個小朋友回到一個白人的小學
[00:37:03.000 --> 00:37:06.000]  在上世紀50年代
[00:37:06.000 --> 00:37:10.000]  在54年的時候美國通過一個法例
[00:37:10.000 --> 00:37:13.000]  廢除學校隔離政策
[00:37:13.000 --> 00:37:17.000]  變成了黑人可以去白人的學校上課
[00:37:17.000 --> 00:37:19.000]  不過他們要經過考試
[00:37:19.000 --> 00:37:25.000]  在1960年有六個小朋友都考到可以去白人的學校
[00:37:25.000 --> 00:37:29.000]  不過只有一個人是夠膽去的
[00:37:29.000 --> 00:37:30.000]  為什麼呢?
[00:37:30.000 --> 00:37:35.000]  你看看他上學有四個聯邦政府的官員陪同他
[00:37:35.000 --> 00:37:38.000]  他出去進去都會陪的
[00:37:38.000 --> 00:37:40.000]  為什麼呢?
[00:37:40.000 --> 00:37:45.000]  你會發現周圍的人舉牌
[00:37:45.000 --> 00:37:49.000]  六歲的小朋友上學
[00:37:49.000 --> 00:37:51.000]  要四個保鑣
[00:37:51.000 --> 00:37:56.000]  周圍的學校很多人抗議
[00:37:56.000 --> 00:37:57.000]  當他回到課室
[00:37:57.000 --> 00:38:00.000]  家長全部拿走他的子女
[00:38:00.000 --> 00:38:02.000]  不想他被同類黑人
[00:38:02.000 --> 00:38:07.000]  六歲要面對這麼大的壓力
[00:38:07.000 --> 00:38:09.000]  周圍的環境
[00:38:09.000 --> 00:38:13.000]  不是一天
[00:38:13.000 --> 00:38:14.000]  幾個月
[00:38:14.000 --> 00:38:16.000]  他都要這樣
[00:38:16.000 --> 00:38:20.000]  有一天當他面對這麼大群眾的時候
[00:38:20.000 --> 00:38:22.000]  這個小朋友
[00:38:22.000 --> 00:38:24.000]  他媽媽是基督徒
[00:38:24.000 --> 00:38:26.000]  所以都教他祈禱
[00:38:26.000 --> 00:38:28.000]  他就大聲在那裡祈禱
[00:38:28.000 --> 00:38:32.000]  天父求你赦免這班人
[00:38:32.000 --> 00:38:35.000]  因為他們所做他們不知道他們做什麼
[00:38:35.000 --> 00:38:40.000]  就好像當年耶穌去釘十字架的時候
[00:38:40.000 --> 00:38:42.000]  那些人不知道他是神的耳朵
[00:38:42.000 --> 00:38:45.000]  將他釘十字架
[00:38:45.000 --> 00:38:49.000]  神就差派了一個白人的老師
[00:38:49.000 --> 00:38:51.000]  或者一位
[00:38:51.000 --> 00:38:52.000]  他特別教他的
[00:38:52.000 --> 00:38:56.000]  當時都沒有人肯和他上課
[00:38:56.000 --> 00:39:00.000]  那些白人的家長
[00:39:00.000 --> 00:39:03.000]  歧視和排擠他
[00:39:03.000 --> 00:39:05.000]  還有一位心理學家
[00:39:05.000 --> 00:39:07.000]  來幫助他
[00:39:07.000 --> 00:39:09.000]  你想想六歲的小朋友
[00:39:09.000 --> 00:39:10.000]  每天上學
[00:39:10.000 --> 00:39:13.000]  有班人整天向你舉牌
[00:39:13.000 --> 00:39:16.000]  在那裡叫口號
[00:39:16.000 --> 00:39:19.000]  進到班房沒有人和你上課
[00:39:19.000 --> 00:39:21.000]  你自己孤零零在那裡吃飯
[00:39:21.000 --> 00:39:23.000]  那些壓力
[00:39:23.000 --> 00:39:25.000]  沒有人肯和你玩
[00:39:25.000 --> 00:39:29.000]  不過他至少受媽媽影響
[00:39:29.000 --> 00:39:31.000]  他說媽媽教他
[00:39:31.000 --> 00:39:34.000]  神時時都在這裡保護你
[00:39:34.000 --> 00:39:37.000]  神會聽你的祈禱
[00:39:37.000 --> 00:39:41.000]  後來這位Ruby Bridge
[00:39:41.000 --> 00:39:44.000]  她就成為一位
[00:39:44.000 --> 00:39:47.000]  繼續參與美國公民運動的
[00:39:47.000 --> 00:39:51.000]  一位推動者
[00:39:51.000 --> 00:39:54.000]  特別教導小朋友怎樣去包容別人
[00:39:54.000 --> 00:39:57.000]  怎樣去團結
[00:39:57.000 --> 00:40:02.000]  她的勇敢帶給了日後
[00:40:02.000 --> 00:40:06.000]  黑人可以進入白人的學校
[00:40:06.000 --> 00:40:08.000]  來讀書
[00:40:08.000 --> 00:40:11.000]  我不知道
[00:40:11.000 --> 00:40:13.000]  在她小小的心靈
[00:40:13.000 --> 00:40:16.000]  她就知道神關心她
[00:40:16.000 --> 00:40:19.000]  就在這麼逼白的裡面
[00:40:19.000 --> 00:40:22.000]  她知道神就在那裡
[00:40:22.000 --> 00:40:25.000]  今天我們可能
[00:40:25.000 --> 00:40:28.000]  好像Ruby的生命
[00:40:28.000 --> 00:40:29.000]  你祈禱
[00:40:29.000 --> 00:40:31.000]  你知道神會聽
[00:40:31.000 --> 00:40:33.000]  環境沒有改變
[00:40:33.000 --> 00:40:36.000]  但神卻是猜了兩位天使
[00:40:36.000 --> 00:40:39.000]  幫她面對壓力
[00:40:39.000 --> 00:40:41.000]  幫她面對困難
[00:40:41.000 --> 00:40:44.000]  以致她能夠承載在她生命
[00:40:44.000 --> 00:40:48.000]  好像人生一些困難和絕境
[00:40:48.000 --> 00:40:52.000]  弟兄姊妹,你在哪裡
[00:40:52.000 --> 00:40:54.000]  神會關心你
[00:40:54.000 --> 00:40:56.000]  如果我們一起讀
[00:40:56.000 --> 00:40:58.000]  詩篇第四十六篇
[00:40:58.000 --> 00:41:00.000]  第一至第三節
[00:41:00.000 --> 00:41:03.000]  我們讀一讀這三節聖經
[00:41:03.000 --> 00:41:04.000]  我們一起讀
[00:41:04.000 --> 00:41:06.000]  神是我們的避難所
[00:41:06.000 --> 00:41:08.000]  是我們的力量
[00:41:08.000 --> 00:41:11.000]  是我們患難中隨時的幫助
[00:41:11.000 --> 00:41:13.000]  所以地須改變
[00:41:13.000 --> 00:41:14.000]  山須搖動
[00:41:14.000 --> 00:41:15.000]  要多開心
[00:41:15.000 --> 00:41:18.000]  其中的水須攀崩翻騰
[00:41:18.000 --> 00:41:21.000]  山須因海漲而顫抖
[00:41:21.000 --> 00:41:23.000]  我們也不害怕
[00:41:23.000 --> 00:41:25.000]  對了,我們不用怕
[00:41:25.000 --> 00:41:28.000]  因為神是我們的避難所
[00:41:28.000 --> 00:41:30.000]  在詩篇第十六篇第十一節
[00:41:30.000 --> 00:41:34.000]  「萬鈞之禍」說我們的神與我們同在
[00:41:34.000 --> 00:41:36.000]  雅各的神
[00:41:36.000 --> 00:41:38.000]  就是我們的保障
[00:41:38.000 --> 00:41:40.000]  今天
[00:41:40.000 --> 00:41:44.000]  無論我們在哪個人生的低谷
[00:41:44.000 --> 00:41:50.000]  你有沒有去仰望神
[00:41:50.000 --> 00:41:53.000]  因為祂是我們的避難所
[00:41:53.000 --> 00:41:55.000]  是我們的力量
[00:41:55.000 --> 00:41:56.000]  是我們的依靠
[00:41:56.000 --> 00:41:58.000]  我們一起祈禱
