
[00:00:00.000 --> 00:00:05.700]  我記得很久以前上過一個情緒管理的課程
[00:19:13.400 --> 00:19:17.400]  當我們看著我們的小朋友一直長大的時候
[00:19:17.400 --> 00:19:18.600]  你也會覺得
[00:19:18.600 --> 00:19:22.000]  真的可不可以長大慢一點呢?
[00:19:22.000 --> 00:19:24.200]  當我看著兩個兒子一直成長的時候
[00:19:24.200 --> 00:19:28.600]  我也希望他們長大不要那麼快
[00:19:28.600 --> 00:19:31.000]  保持那個可愛
[00:19:31.000 --> 00:19:33.000]  因為當他越大的時候
[00:19:33.000 --> 00:19:36.000]  他就開始有一些個性
[00:19:36.000 --> 00:19:37.800]  開始有自己的看法
[00:19:37.800 --> 00:19:39.800]  開始和你的意見很不一樣
[00:19:39.800 --> 00:19:45.200]  有時候他的一些行為、動作、說話
[00:19:45.200 --> 00:19:47.800]  都會讓你很擔心
[00:19:47.800 --> 00:19:54.200]  但是當他真的去迴轉
[00:19:54.200 --> 00:19:56.200]  去求你去赦免的時候
[00:19:56.200 --> 00:19:58.800]  當你看到他楚楚可憐的樣子
[00:19:58.800 --> 00:20:01.000]  你又會被心軟過來
[00:20:01.000 --> 00:20:06.200]  你又會很願意去接納寬恕
[00:20:06.200 --> 00:20:13.400]  今天上帝豈不是這樣對你和對我嗎?
[00:20:13.400 --> 00:20:17.600]  即使我們多麼的任性
[00:20:17.600 --> 00:20:19.600]  多麼的專環
[00:20:19.600 --> 00:20:23.800]  或者多麼的有自己的執著
[00:20:23.800 --> 00:20:27.800]  神仍然愛我們愛到底
[00:20:27.800 --> 00:20:30.800]  無論我們多麼的不可愛
[00:20:30.800 --> 00:20:33.000]  或者自招很多的惡果
[00:20:33.000 --> 00:20:37.000]  天父仍然等候著我們迴轉
[00:20:37.000 --> 00:20:40.600]  神對人的那個顧念、那個恩慈
[00:20:40.600 --> 00:20:43.800]  當然比我們肉身的爸爸
[00:20:43.800 --> 00:20:45.400]  來得更加的周全
[00:20:45.400 --> 00:20:50.200]  更加的體貼和更加的仔細
[00:20:50.200 --> 00:20:52.000]  各位頂姐妹
[00:20:52.000 --> 00:20:56.000]  今天我們會不會好像這一班以色列人一樣
[00:20:56.000 --> 00:20:58.400]  只是等待神蹟
[00:20:58.400 --> 00:21:00.800]  只是等待神的作為
[00:21:00.800 --> 00:21:04.800]  一直只是按照著我們自己的心意祈求
[00:21:04.800 --> 00:21:08.200]  而我們沒有真真正正去學懂
[00:21:08.200 --> 00:21:10.200]  去認清楚
[00:21:10.200 --> 00:21:13.400]  原來上帝就是那位對我們
[00:21:13.400 --> 00:21:16.400]  看顧、連恤、恩慈
[00:21:16.400 --> 00:21:23.800]  祂赦罪的能力是多麼的深厚廣大呢?
[00:21:23.800 --> 00:21:28.200]  主的慈愛是無法測度的
[00:21:28.200 --> 00:21:33.000]  可能在助我們正面對失業
[00:21:33.000 --> 00:21:36.400]  或者可能你失去了健康
[00:21:36.400 --> 00:21:38.400]  失去了至親
[00:21:38.400 --> 00:21:43.000]  或者失去了一些你珍而重之的事情的時候
[00:21:43.000 --> 00:21:49.000]  你有沒有同時失去了對上帝那份的信靠?
[00:21:49.000 --> 00:21:56.000]  有沒有動搖了你對神的法則的持定?
[00:21:56.000 --> 00:21:59.800]  有一個人他天生就是沒有手沒有腳
[00:21:59.800 --> 00:22:02.600]  可能你都聽過他的見證
[00:22:02.600 --> 00:22:04.600]  就是力克
[00:22:04.600 --> 00:22:06.800]  他出生在澳洲的裏面
[00:22:06.800 --> 00:22:11.000]  他天生就只有得了下肢一隻腳板仔
[00:22:11.000 --> 00:22:13.400]  連同兩隻腳趾尾
[00:22:13.400 --> 00:22:18.000]  他曾經被拒絕在一些正常的學校上課
[00:22:18.000 --> 00:22:23.400]  他過去面對著同學的奚落、癡笑
[00:22:23.400 --> 00:22:26.400]  他自己都有想過想自殺
[00:22:26.400 --> 00:22:31.000]  但是神就是透過他的父母不離不棄
[00:22:31.000 --> 00:22:33.000]  來去肯定他
[00:22:33.000 --> 00:22:38.000]  以至他深深體會神那份對他的厚愛
[00:22:38.000 --> 00:22:40.800]  當他認真去跟從主的時候
[00:22:40.800 --> 00:22:45.000]  他嘗試凡事借因
[00:22:45.000 --> 00:22:49.800]  他抱著一個積極樂觀的態度去面對每一天
[00:22:49.800 --> 00:22:53.800]  他的目光不再定徵在自己所沒有的
[00:22:53.800 --> 00:22:59.800]  他選擇去感謝神賜給他所有的一切
[00:22:59.800 --> 00:23:04.800]  他認定這個殘疾是天父給他的禮物
[00:23:04.800 --> 00:23:09.400]  他努力地學習自己去生活
[00:23:09.400 --> 00:23:11.400]  怎樣自己去穿衣服
[00:23:11.400 --> 00:23:12.800]  自己去吃飯
[00:23:12.800 --> 00:23:15.200]  打字、游泳
[00:23:15.200 --> 00:23:18.400]  結果今天他活得很精彩
[00:23:18.400 --> 00:23:22.800]  可能比我們有手有腳來得更精彩
[00:23:22.800 --> 00:23:25.400]  神就透過他的生命故事
[00:23:25.400 --> 00:23:29.200]  成為了很多人的激勵
[00:23:29.200 --> 00:23:32.200]  成為了很多人的祝福
[00:23:32.200 --> 00:23:36.200]  這一刻弟兄他已經成家立室
[00:23:36.200 --> 00:23:40.200]  有很可愛的活寶貝
[00:23:40.200 --> 00:23:43.600]  他曾經說過一番說話
[00:23:43.600 --> 00:23:48.800]  No arms, no legs, no worries
[00:23:48.800 --> 00:23:53.000]  縱使沒有了雙手、沒有了雙臂
[00:23:53.000 --> 00:23:56.600]  仍然都無憂慮
[00:23:56.600 --> 00:24:01.400]  或許我們可以向Nick這位弟兄學習
[00:24:01.400 --> 00:24:07.600]  各位頂姐妹,我不知道你是否仍然很介意
[00:24:07.600 --> 00:24:13.800]  自己這一刻沒有什麼,沒有什麼,沒有什麼
[00:24:13.800 --> 00:24:18.600]  盼望我們將我們的目光再次轉向神
[00:24:18.600 --> 00:24:22.800]  給我們這一刻所擁有的一切
[00:24:22.800 --> 00:24:27.200]  或許我們嘗試將這句說話改寫一下
[00:24:27.200 --> 00:24:31.200]  縱使沒有什麼,沒有什麼,沒有什麼
[00:24:31.200 --> 00:24:34.400]  但我們仍然可以無憂慮
[00:24:34.400 --> 00:24:38.200]  因為神的法則是永遠不改變
[00:24:38.200 --> 00:24:42.800]  神就是那位有憐憫、有恩典
[00:24:42.800 --> 00:24:49.000]  不輕易發牢,且有豐盛的慈愛的這位神
[00:24:49.000 --> 00:24:55.400]  曾經有一個弟兄在一家很知名的企業裡面打工
[00:24:55.400 --> 00:25:01.200]  收入也不錯,但一次的裁員潮他被解僱
[00:25:01.200 --> 00:25:06.000]  身邊的人都認為這個弟兄一定會很沮喪
[00:25:06.000 --> 00:25:09.600]  很憤怒,很多的挫折
[00:25:09.600 --> 00:25:11.800]  當真正來到見到的時候
[00:25:11.800 --> 00:25:16.200]  他見到這個弟兄臉上滿帶著笑容
[00:25:16.200 --> 00:25:18.800]  他和他的朋友來到說
[00:25:18.800 --> 00:25:24.600]  「我剛剛失業,但我急不及待去等待
[00:25:24.600 --> 00:25:29.600]  上帝為我預備人生的下一站」
[00:25:29.600 --> 00:25:34.600]  這位弟兄沒有被失去工作而打倒
[00:25:34.600 --> 00:25:38.800]  反而他知道明白神的法則
[00:25:38.800 --> 00:25:40.000]  知道神的道路
[00:25:40.000 --> 00:25:48.400]  他知道上帝早已為他人生預備了接下來要走的路
[00:25:48.400 --> 00:25:51.200]  詩人在第十四至第十六節裡面
[00:25:51.200 --> 00:25:53.800]  這樣說,我們一起讀,預備起
[00:25:53.800 --> 00:25:57.000]  「因為祂知道我們的本體
[00:25:57.000 --> 00:26:00.000]  思念我們不過是塵土
[00:26:00.000 --> 00:26:04.200]  至於世人,祂的年日如草一樣
[00:26:04.200 --> 00:26:07.000]  祂發旺如野地的花
[00:26:07.000 --> 00:26:10.200]  驚風一吹便歸無有
[00:26:10.200 --> 00:26:14.000]  祂的源處也不再認識他」
[00:26:14.000 --> 00:26:17.000]  人生都很像一個舞台
[00:26:17.000 --> 00:26:21.800]  我們在不同的處境裡面都扮演著不同的角色
[00:26:21.800 --> 00:26:27.400]  有時候我們都不是很真正去認識了解自己
[00:26:27.400 --> 00:26:31.000]  有一個人經常戴著黑超
[00:26:31.000 --> 00:26:32.600]  經常戴著太陽眼鏡
[00:26:32.600 --> 00:26:36.600]  甚至乎在家裡睡覺的時候都要戴著
[00:26:36.600 --> 00:26:37.600]  為什麼呢?
[00:26:37.600 --> 00:26:39.000]  當他接受訪問的時候
[00:26:39.000 --> 00:26:46.400]  就因為他很不想身邊的人知道他自己的樣子已經越來越老了
[00:26:46.400 --> 00:26:51.600]  試問有時候我們都很難面對自己的有限
[00:26:51.600 --> 00:26:53.600]  和軟弱
[00:26:53.600 --> 00:26:56.400]  很多時候最接受不到自己的
[00:26:56.400 --> 00:26:59.400]  原來就是我們自己
[00:26:59.400 --> 00:27:05.000]  在這一節的經文帶給我們無限的安慰和鼓舞
[00:27:05.000 --> 00:27:07.600]  因為神祂知道
[00:27:07.600 --> 00:27:10.600]  和記得我們的本體
[00:27:10.600 --> 00:27:14.400]  不過是由塵土所造成
[00:27:14.400 --> 00:27:16.200]  神祂知道
[00:27:16.200 --> 00:27:18.400]  神祂記得
[00:27:18.400 --> 00:27:23.200]  神沒有忘記過我們的限制
[00:27:23.200 --> 00:27:24.600]  試想想
[00:27:24.600 --> 00:27:27.600]  神的權能是無限
[00:27:27.600 --> 00:27:33.600]  卻記得我們個人的軟弱和不完美
[00:27:33.600 --> 00:27:36.600]  神本來就是完全聖潔
[00:27:36.600 --> 00:27:42.400]  然而祂卻願意去赦免我們的罪
[00:27:42.400 --> 00:27:50.000]  神願完全了解、認識、接納和愛顧我們每一個
[00:27:50.000 --> 00:27:53.400]  當詩人提到我們人的有限性
[00:27:53.400 --> 00:27:57.000]  和上帝慈愛的無限性相遇的時候
[00:27:57.000 --> 00:28:00.400]  就形成了一個很強烈的對比
[00:28:00.400 --> 00:28:02.400]  在這裡重要的訊息
[00:28:02.400 --> 00:28:04.000]  讓我們能夠知道
[00:28:04.000 --> 00:28:08.800]  原來我們的有限竟然能夠勝在神的無限
[00:28:08.800 --> 00:28:11.400]  在第十七和第十八節我們一起讀出
[00:28:11.400 --> 00:28:16.400]  「但耶和華的慈愛歸於敬畏他的人
[00:28:16.400 --> 00:28:18.400]  從耿古到永遠
[00:28:18.400 --> 00:28:22.400]  他的公義也歸於子子孫孫
[00:28:22.400 --> 00:28:25.400]  就是那些遵守他的約
[00:28:25.400 --> 00:28:29.400]  紀念他的訓辭而遵行的人」
[00:28:29.400 --> 00:28:34.400]  沒錯,我們的生命的確是很短暫、很有限
[00:28:34.400 --> 00:28:37.400]  但是耶和華的慈愛
[00:28:37.400 --> 00:28:42.400]  卻使得我們由短暫歸向永恆
[00:28:42.400 --> 00:28:47.400]  神的公義要給過那些願意去遵守他的約
[00:28:47.400 --> 00:28:50.400]  願意去敬畏他、行他的道的人
[00:28:50.400 --> 00:28:55.400]  直到他們的子子孫孫世世代代
[00:28:55.400 --> 00:28:58.400]  有一個廣告,我不知道你們看過沒有
[00:28:58.400 --> 00:29:00.400]  有一個很窮的小朋友
[00:29:00.400 --> 00:29:03.400]  他不夠錢買一個蛋糕
[00:29:03.400 --> 00:29:05.400]  遇到一個好心的叔叔
[00:29:05.400 --> 00:29:09.400]  這個叔叔就送了這個蛋糕給他
[00:29:09.400 --> 00:29:14.400]  這個叔叔原來在小時候也有類似的遭遇
[00:29:14.400 --> 00:29:17.400]  就是因為他自己受過恩惠
[00:29:17.400 --> 00:29:21.400]  就將這個恩惠延續下去
[00:29:21.400 --> 00:29:24.400]  Copy and paste
[00:29:24.400 --> 00:29:26.400]  所以我們的頌讚
[00:29:26.400 --> 00:29:30.400]  不要只是停留在我們嘴唇的頌讚
[00:29:30.400 --> 00:29:34.400]  而是我們需要活出一個生命的頌讚
[00:29:34.400 --> 00:29:38.400]  我們千萬不要將神的恩福鎖在保險箱
[00:29:38.400 --> 00:29:41.400]  又或者留在教會帶不走
[00:29:41.400 --> 00:29:47.400]  我們每一個都是活生生的一個生命的頌讚
[00:29:47.400 --> 00:29:49.400]  我盼望我們每一個弟兄姊妹
[00:29:49.400 --> 00:29:51.400]  我們的生命的故事
[00:29:51.400 --> 00:29:55.400]  可以成為幫助人認識神的途徑
[00:29:55.400 --> 00:30:00.400]  我們每一個都能夠影響我們的子子孫孫
[00:30:00.400 --> 00:30:04.400]  以及世世代代
[00:30:04.400 --> 00:30:07.400]  感恩從來都不是籠統
[00:30:07.400 --> 00:30:10.400]  從來都不是老生常談
[00:30:10.400 --> 00:30:12.400]  詩人在詩篇103篇
[00:30:12.400 --> 00:30:15.400]  給到我們樹立了一個皆美的榜樣
[00:30:15.400 --> 00:30:17.400]  他提醒我們
[00:30:17.400 --> 00:30:22.400]  我們要時刻記住我們所蒙受上帝的福祉
[00:30:22.400 --> 00:30:29.400]  我們可以每一天嘗試將日常生活的點滴羅列出來
[00:30:29.400 --> 00:30:33.400]  花點時間功夫去盤點一下
[00:30:33.400 --> 00:30:36.400]  我相信我們會發現
[00:30:36.400 --> 00:30:39.400]  原來我們所蒙受上帝的恩惠
[00:30:39.400 --> 00:30:44.400]  真的好像有如海邊的沙粒那麼多
[00:30:44.400 --> 00:30:45.400]  各位弟兄姊妹
[00:30:45.400 --> 00:30:48.400]  當我們仍然活著的時候
[00:30:48.400 --> 00:30:50.400]  我們要提醒我們自己
[00:30:50.400 --> 00:30:52.400]  我的心啊
[00:30:52.400 --> 00:30:54.400]  我要稱頌耶和華
[00:30:54.400 --> 00:30:57.400]  讓我們一起低頭禱告
[00:30:57.400 --> 00:31:01.400]  我很想你去到慰爵
[00:31:01.400 --> 00:31:03.400]  可能在這段時間
[00:31:03.400 --> 00:31:05.400]  神給過你一些恩惠
[00:31:05.400 --> 00:31:08.400]  願意我們都能夠化成禱告
[00:31:08.400 --> 00:31:10.400]  以一個禱告的心
[00:31:10.400 --> 00:31:12.400]  來向神去獻情
[00:31:12.400 --> 00:31:14.400]  我們對神的感謝
[00:31:23.400 --> 00:31:27.400]  可能在座也有弟兄姊妹正面對著
[00:31:27.400 --> 00:31:29.400]  生命一些的挑戰
[00:31:29.400 --> 00:31:31.400]  一些的艱難
[00:31:31.400 --> 00:31:35.400]  可能在剛才一路的過程裡面
[00:31:35.400 --> 00:31:39.400]  神不斷地去到給我們提醒
[00:31:39.400 --> 00:31:42.400]  可能我們面對著生命的軟弱
[00:31:42.400 --> 00:31:44.400]  那些的罪
[00:31:44.400 --> 00:31:48.400]  上帝很想我們去回轉
[00:31:48.400 --> 00:31:51.400]  我們這一刻都向神去呼求
[00:31:51.400 --> 00:31:53.400]  求神赦免
[00:31:53.400 --> 00:31:55.400]  求主的憐憫
[00:31:55.400 --> 00:31:58.400]  臨到在我們每一個的當中
[00:31:58.400 --> 00:32:10.400]  親愛的三神
[00:32:10.400 --> 00:32:12.400]  我們要讚美你
[00:32:12.400 --> 00:32:13.400]  我們要讚美你
[00:32:13.400 --> 00:32:15.400]  因為你思念我們
[00:32:15.400 --> 00:32:17.400]  不過是塵土
[00:32:17.400 --> 00:32:19.400]  你知道我們的本體
[00:32:19.400 --> 00:32:21.400]  是多麼的軟弱
[00:32:21.400 --> 00:32:23.400]  和有限制
[00:32:23.400 --> 00:32:25.400]  但你卻定義
[00:32:25.400 --> 00:32:28.400]  主動地去尋找我們
[00:32:28.400 --> 00:32:30.400]  你拯救我們
[00:32:30.400 --> 00:32:32.400]  你為的是要讓我們
[00:32:32.400 --> 00:32:34.400]  能夠去經歷
[00:32:34.400 --> 00:32:37.400]  從你裡面那份的美善
[00:32:37.400 --> 00:32:38.400]  主我們感謝你
[00:32:38.400 --> 00:32:39.400]  我們讚美你
[00:32:39.400 --> 00:32:40.400]  因為
[00:32:40.400 --> 00:32:43.400]  何時我們願意回轉
[00:32:43.400 --> 00:32:45.400]  何時你的慈愛
[00:32:45.400 --> 00:32:48.400]  就傾覆在我們的生命當中
[00:32:48.400 --> 00:32:50.400]  你不單止拯救我們
[00:32:50.400 --> 00:32:51.400]  你更加醫治我們
[00:32:51.400 --> 00:32:55.400]  使我們的生命脫離罪惡
[00:32:55.400 --> 00:32:58.400]  成為不再一樣的一個
[00:32:58.400 --> 00:33:01.400]  合理心意的生命
[00:33:01.400 --> 00:33:03.400]  主讓我們每一個都能夠去
[00:33:03.400 --> 00:33:05.400]  經歷到你自己那個的豐富
[00:33:05.400 --> 00:33:07.400]  經歷你自己的真實
[00:33:07.400 --> 00:33:10.400]  經歷你自己的美善
[00:33:10.400 --> 00:33:11.400]  主啊
[00:33:11.400 --> 00:33:14.400]  將到在剛才的禱告裡面
[00:33:14.400 --> 00:33:19.400]  我們的重贊一一歸榮耀給你
[00:33:19.400 --> 00:33:22.400]  因為你愛我們愛到底
[00:33:22.400 --> 00:33:24.400]  你的慈情愛索
[00:33:24.400 --> 00:33:27.400]  就是每一天這樣圍繞著我們
[00:33:27.400 --> 00:33:29.400]  所以我們巴不得
[00:33:29.400 --> 00:33:32.400]  去上上提醒自己
[00:33:32.400 --> 00:33:33.400]  我的心
[00:33:33.400 --> 00:33:36.400]  我們要稱頌耶和華
[00:33:36.400 --> 00:33:39.400]  主也同樣向我們揭示
[00:33:39.400 --> 00:33:41.400]  你自己的法則
[00:33:41.400 --> 00:33:46.400]  你就是那位滿有恩典慈愛
[00:33:46.400 --> 00:33:47.400]  不輕易發怒
[00:33:47.400 --> 00:33:50.400]  且有豐盛的慈愛
[00:33:50.400 --> 00:33:51.400]  圍繞著我們
[00:33:51.400 --> 00:33:54.400]  來到和我們同走人生路的時候
[00:33:54.400 --> 00:33:56.400]  我們就能夠坦然無懼
[00:33:56.400 --> 00:33:58.400]  來到施恩寶座面前
[00:33:58.400 --> 00:34:02.400]  讓你自己去幫助我們
[00:34:02.400 --> 00:34:05.400]  讓我們都能夠靠著主你的大能
[00:34:05.400 --> 00:34:08.400]  去勝過我們肉身的軟弱
[00:34:08.400 --> 00:34:12.400]  以致我們在人生的經歷裡面
[00:34:12.400 --> 00:34:15.400]  雖然會遇到很多跌跌碰碰
[00:34:15.400 --> 00:34:16.400]  但我們相信
[00:34:16.400 --> 00:34:19.400]  你的恩典是夠我們用
[00:34:19.400 --> 00:34:23.400]  你會尚與我們同走人生的每一步
[00:34:23.400 --> 00:34:27.400]  主讓我們能夠去回望我們人生的時候
[00:34:27.400 --> 00:34:31.400]  我們巴不得要去提醒我們自己
[00:34:31.400 --> 00:34:32.400]  我的心
[00:34:32.400 --> 00:34:34.400]  我們要稱頌耶和華
[00:34:34.400 --> 00:34:38.400]  原來我們的一生就走在你恩典之路當中
[00:34:38.400 --> 00:34:39.400]  多謝你
[00:34:39.400 --> 00:34:41.400]  求你就是這樣去垂聽
[00:34:41.400 --> 00:34:42.400]  閱覽我們的禱告
[00:34:42.400 --> 00:34:45.400]  是奉耶穌基督得勝的名字祈求
[00:34:45.400 --> 00:34:46.400]  阿門
