
[00:00:00.000 --> 00:00:02.220]  有一個問題想問一問大家
[00:20:13.720 --> 00:20:23.720]  當事人重申自己是出於
[00:20:23.720 --> 00:20:25.720]  善意
[00:20:25.720 --> 00:20:27.720]  和憐憫
[00:20:27.720 --> 00:20:30.720]  來付錢給那個婆婆
[00:20:30.720 --> 00:20:31.720]  就叫那些人
[00:20:31.720 --> 00:20:34.720]  不要用來做政治炒作
[00:20:34.720 --> 00:20:36.720]  但是呢
[00:20:36.720 --> 00:20:38.720]  當事人的主觀感受
[00:20:38.720 --> 00:20:40.720]  和公眾
[00:20:40.720 --> 00:20:42.720]  普羅大眾的觀感
[00:20:42.720 --> 00:20:44.720]  有一些距離
[00:20:44.720 --> 00:20:46.720]  因為普羅大眾
[00:20:46.720 --> 00:20:48.720]  是在看
[00:20:48.720 --> 00:20:50.720]  這是一個公共行為
[00:20:50.720 --> 00:20:52.720]  不是一個私人行為
[00:20:52.720 --> 00:20:55.720]  普羅大眾心裏有感受
[00:20:55.720 --> 00:20:57.720]  在想
[00:20:57.720 --> 00:20:59.720]  給五百元
[00:20:59.720 --> 00:21:02.720]  給這個黑衣算是什麼呢?
[00:21:02.720 --> 00:21:05.720]  我們當中都有很多有需要的人
[00:21:05.720 --> 00:21:07.720]  政府怎樣回應
[00:21:07.720 --> 00:21:11.720]  我們當中有需要的人的需要呢?
[00:21:11.720 --> 00:21:15.720]  所以出現了一個落差
[00:21:15.720 --> 00:21:19.720]  社會上相信都不少人
[00:21:19.720 --> 00:21:22.720]  好像那一位候選人一樣
[00:21:22.720 --> 00:21:25.720]  其實心裏都很想幫人
[00:21:25.720 --> 00:21:29.720]  都很願意將自己有的付出
[00:21:29.720 --> 00:21:30.720]  但是付出的時候
[00:21:30.720 --> 00:21:32.720]  心裏難免會問
[00:21:32.720 --> 00:21:35.720]  我所給出來的
[00:21:35.720 --> 00:21:38.720]  會不會所託非人呢?
[00:21:38.720 --> 00:21:41.720]  我所給出來的
[00:21:41.720 --> 00:21:44.720]  是不是能夠運用得好呢?
[00:21:44.720 --> 00:21:46.720]  我所給出來的
[00:21:46.720 --> 00:21:49.720]  是不是對解決問題有幫助呢?
[00:21:51.720 --> 00:21:52.720]  你記不記得
[00:21:52.720 --> 00:21:54.720]  今年財政預算案的時候
[00:21:54.720 --> 00:21:57.720]  又為了派不派錢
[00:21:57.720 --> 00:21:59.720]  去爭論
[00:21:59.720 --> 00:22:03.720]  其實很多香港人都認為
[00:22:03.720 --> 00:22:05.720]  我們在醫療
[00:22:05.720 --> 00:22:07.720]  在教育
[00:22:07.720 --> 00:22:08.720]  在社會福利
[00:22:08.720 --> 00:22:09.720]  在住屋
[00:22:09.720 --> 00:22:13.720]  其實各方面都有很緊迫的需要
[00:22:13.720 --> 00:22:15.720]  所以有些人就說
[00:22:15.720 --> 00:22:19.720]  為什麼不將錢用在改善這些需要呢?
[00:22:19.720 --> 00:22:21.720]  為什麼要派呢?
[00:22:21.720 --> 00:22:24.720]  香港人以前經常笑
[00:22:24.720 --> 00:22:26.720]  隔壁那個小城市
[00:22:26.720 --> 00:22:28.720]  那個政府
[00:22:28.720 --> 00:22:30.720]  敷衍只剩下
[00:22:30.720 --> 00:22:31.720]  懂得派錢
[00:22:31.720 --> 00:22:33.720]  但是某年某月
[00:22:33.720 --> 00:22:35.720]  香港人自己都群起
[00:22:35.720 --> 00:22:37.720]  要求政府派錢
[00:22:37.720 --> 00:22:40.720]  其實呢
[00:22:40.720 --> 00:22:42.720]  有些人
[00:22:42.720 --> 00:22:45.720]  並不是很需要那幾千元
[00:22:45.720 --> 00:22:47.720]  但是呢
[00:22:48.720 --> 00:22:49.720]  都要求政府派錢
[00:22:49.720 --> 00:22:51.720]  為什麼呢?
[00:22:51.720 --> 00:22:54.720]  是因為不信任
[00:22:54.720 --> 00:23:01.720]  香港人
[00:23:01.720 --> 00:23:04.720]  覺得自己那些錢
[00:23:04.720 --> 00:23:06.720]  拿了出去
[00:23:06.720 --> 00:23:10.720]  究竟是不是真的用在解決問題
[00:23:10.720 --> 00:23:11.720]  是不是真的用在
[00:23:11.720 --> 00:23:15.720]  可以幫助有需要的人的手上呢?
[00:23:16.720 --> 00:23:18.720]  如果不是的話
[00:23:18.720 --> 00:23:20.720]  你寧願還給我
[00:23:20.720 --> 00:23:24.720]  那兩個不足夠
[00:23:24.720 --> 00:23:26.720]  變成足夠的故事
[00:23:26.720 --> 00:23:28.720]  其實不是常態
[00:23:28.720 --> 00:23:30.720]  在現實上
[00:23:30.720 --> 00:23:32.720]  不常出現
[00:23:32.720 --> 00:23:34.720]  是有很多種不同的條件配合
[00:23:34.720 --> 00:23:36.720]  大家有沒有留意到呢?
[00:23:36.720 --> 00:23:39.720]  這兩個故事裡面有一個很重要的條件
[00:23:39.720 --> 00:23:41.720]  那個條件呢
[00:23:41.720 --> 00:23:43.720]  不只是有人願意拿出來
[00:23:43.720 --> 00:23:45.720]  而是拿了出來之後
[00:23:45.720 --> 00:23:48.720]  究竟那些東西去了哪裡?
[00:23:48.720 --> 00:23:51.720]  究竟那些資源去了哪裡?
[00:23:51.720 --> 00:23:54.720]  如果那個奉獻在機方裡面
[00:23:54.720 --> 00:23:56.720]  拿出來奉獻的那個人
[00:23:56.720 --> 00:23:58.720]  他將那一點點東西給了伊麗莎
[00:23:58.720 --> 00:24:00.720]  伊麗莎看到
[00:24:00.720 --> 00:24:02.720]  然後一口就吃了
[00:24:02.720 --> 00:24:03.720]  剛剛好
[00:24:03.720 --> 00:24:05.720]  一個午餐
[00:24:05.720 --> 00:24:07.720]  又或者吃剩
[00:24:07.720 --> 00:24:08.720]  各位徒弟
[00:24:08.720 --> 00:24:10.720]  分一點點
[00:24:10.720 --> 00:24:11.720]  那就沒有了
[00:24:11.720 --> 00:24:13.720]  那個故事的結局完全不同
[00:24:13.720 --> 00:24:16.720]  如果那五個餅和兩條魚拿出來
[00:24:16.720 --> 00:24:17.720]  你有沒有想過
[00:24:17.720 --> 00:24:18.720]  在耶穌手上
[00:24:18.720 --> 00:24:20.720]  還沒到耶穌手上
[00:24:20.720 --> 00:24:22.720]  在門徒手上
[00:24:22.720 --> 00:24:23.720]  門徒已經剛剛好
[00:24:23.720 --> 00:24:25.720]  一個晚餐吃了
[00:24:25.720 --> 00:24:28.720]  那故事馬上就不同了
[00:24:28.720 --> 00:24:30.720]  你覺得
[00:24:30.720 --> 00:24:32.720]  有這樣的東西嗎?
[00:24:32.720 --> 00:24:33.720]  怎麼沒有這樣的東西?
[00:24:33.720 --> 00:24:35.720]  都不知道有多少這樣的東西
[00:24:35.720 --> 00:24:40.720]  有些地方
[00:24:40.720 --> 00:24:43.720]  有一些官員
[00:24:43.720 --> 00:24:44.720]  他們的財產
[00:24:44.720 --> 00:24:47.720]  比他們的人工
[00:24:47.720 --> 00:24:50.720]  多幾千倍幾萬倍
[00:24:50.720 --> 00:24:53.720]  你信不信
[00:24:53.720 --> 00:24:55.720]  那些可能是公共資源
[00:24:55.720 --> 00:25:00.720]  有一些受災的地區
[00:25:00.720 --> 00:25:03.720]  很多人捐很多物資捐很多錢去
[00:25:03.720 --> 00:25:05.720]  有多少
[00:25:05.720 --> 00:25:08.720]  是用在真的救災和重建那裡
[00:25:09.720 --> 00:25:10.720]  你心裡面
[00:25:10.720 --> 00:25:12.720]  可能都會有些疑問
[00:25:12.720 --> 00:25:16.720]  願意付出的人
[00:25:16.720 --> 00:25:18.720]  其實是希望將他付出的
[00:25:18.720 --> 00:25:19.720]  交在那些
[00:25:19.720 --> 00:25:22.720]  能夠給他信任的人手上
[00:25:22.720 --> 00:25:24.720]  也是將那些
[00:25:24.720 --> 00:25:26.720]  他所交出來的資源
[00:25:26.720 --> 00:25:28.720]  能夠去解決問題
[00:25:28.720 --> 00:25:30.720]  今天
[00:25:30.720 --> 00:25:31.720]  在我們的世界裡
[00:25:31.720 --> 00:25:33.720]  我們的社會裡
[00:25:33.720 --> 00:25:34.720]  有
[00:25:34.720 --> 00:25:37.720]  以尼撒在哪裡呢?
[00:25:37.720 --> 00:25:39.720]  好像耶穌這些
[00:25:39.720 --> 00:25:41.720]  那麼值得信任的人在哪裡?
[00:25:41.720 --> 00:25:45.720]  那些能夠將我們的資源
[00:25:45.720 --> 00:25:47.720]  好好運用地去解決
[00:25:47.720 --> 00:25:49.720]  我們需要的那些人
[00:25:49.720 --> 00:25:51.720]  那些組織
[00:25:51.720 --> 00:25:52.720]  那些政府
[00:25:52.720 --> 00:25:54.720]  或者那些運作的系統
[00:25:54.720 --> 00:25:56.720]  在哪裡呢?
[00:25:56.720 --> 00:26:00.720]  如果我們只看到不足夠
[00:26:00.720 --> 00:26:02.720]  然後我們大量再去拿多點
[00:26:02.720 --> 00:26:04.720]  再做多點出來
[00:26:04.720 --> 00:26:06.720]  就好像在金融風暴的時候
[00:26:06.720 --> 00:26:08.720]  沒錢了
[00:26:08.720 --> 00:26:10.720]  各國政府做什麼?
[00:26:10.720 --> 00:26:12.720]  印那些銀子
[00:26:12.720 --> 00:26:14.720]  那些銀子去了哪裡?
[00:26:14.720 --> 00:26:19.720]  那些銀子
[00:26:19.720 --> 00:26:22.720]  去了更加有的人那裡
[00:26:22.720 --> 00:26:23.720]  還是去了
[00:26:23.720 --> 00:26:25.720]  真的很需要
[00:26:25.720 --> 00:26:27.720]  很沒有的人那裡呢?
[00:26:27.720 --> 00:26:32.720]  其實
[00:26:32.720 --> 00:26:35.720]  我覺得
[00:26:35.720 --> 00:26:38.720]  我們很多人都不是不願意分享
[00:26:38.720 --> 00:26:40.720]  只是很想
[00:26:40.720 --> 00:26:42.720]  將我們分享交出來的那些東西
[00:26:42.720 --> 00:26:44.720]  那些資源
[00:26:44.720 --> 00:26:46.720]  能夠放在像以尼撒
[00:26:46.720 --> 00:26:48.720]  像耶穌這些
[00:26:48.720 --> 00:26:50.720]  能夠將這些資源來運用
[00:26:50.720 --> 00:26:51.720]  去解決人的需要
[00:26:51.720 --> 00:26:54.720]  解決問題的人的手上
[00:26:54.720 --> 00:26:56.720]  今天
[00:26:56.720 --> 00:26:58.720]  我們在等待
[00:26:58.720 --> 00:27:00.720]  這些機構
[00:27:00.720 --> 00:27:01.720]  這些組織
[00:27:01.720 --> 00:27:02.720]  或者這些政府
[00:27:02.720 --> 00:27:04.720]  或者這些運作的體系
[00:27:06.720 --> 00:27:08.720]  你說
[00:27:08.720 --> 00:27:10.720]  以尼撒那裡是神蹟
[00:27:10.720 --> 00:27:12.720]  耶穌那裡也是神蹟
[00:27:12.720 --> 00:27:16.720]  我們是不是在等神蹟?
[00:27:16.720 --> 00:27:18.720]  我說不是
[00:27:18.720 --> 00:27:20.720]  你試試想想
[00:27:20.720 --> 00:27:23.720]  你試試將自己放在
[00:27:23.720 --> 00:27:25.720]  三千年前
[00:27:25.720 --> 00:27:27.720]  或者二千年前的人的角度去想
[00:27:27.720 --> 00:27:31.720]  你試試用三千年前
[00:27:31.720 --> 00:27:33.720]  三四千年前
[00:27:33.720 --> 00:27:35.720]  以尼撒那時候的人的角度
[00:27:35.720 --> 00:27:37.720]  用目光來看今天
[00:27:37.720 --> 00:27:38.720]  或者用耶穌時代
[00:27:38.720 --> 00:27:41.720]  二千年前的人的目光來看今天
[00:27:41.720 --> 00:27:43.720]  你會不會覺得今天
[00:27:43.720 --> 00:27:45.720]  其實到處都是神蹟?
[00:27:45.720 --> 00:27:49.720]  用那些人的目光來看
[00:27:49.720 --> 00:27:50.720]  現代世界
[00:27:50.720 --> 00:27:52.720]  處處都是神蹟
[00:27:52.720 --> 00:27:53.720]  現代世界的人
[00:27:53.720 --> 00:27:55.720]  你們這麼厲害
[00:27:55.720 --> 00:27:57.720]  你們的農業技術
[00:27:57.720 --> 00:27:58.720]  厲害得這麼厲害
[00:27:58.720 --> 00:28:00.720]  你們可以一次過生產這麼多糧食
[00:28:02.720 --> 00:28:03.720]  三千年前的人
[00:28:03.720 --> 00:28:05.720]  想都沒有想過
[00:28:05.720 --> 00:28:07.720]  他簡直覺得是神蹟
[00:28:07.720 --> 00:28:09.720]  你們的工廠這麼厲害
[00:28:09.720 --> 00:28:11.720]  你們可以一次過生產這麼多產品
[00:28:11.720 --> 00:28:13.720]  二千年前的人
[00:28:13.720 --> 00:28:15.720]  想都沒有想過
[00:28:15.720 --> 00:28:17.720]  那個真的是神蹟
[00:28:17.720 --> 00:28:20.720]  你們這麼厲害
[00:28:20.720 --> 00:28:22.720]  你們這麼快就將食物
[00:28:22.720 --> 00:28:24.720]  可以在香港
[00:28:24.720 --> 00:28:26.720]  十多個小時之後
[00:28:26.720 --> 00:28:28.720]  就已經運送到中東
[00:28:28.720 --> 00:28:30.720]  運送到非洲
[00:28:30.720 --> 00:28:31.720]  這麼厲害
[00:28:31.720 --> 00:28:32.720]  你試想想
[00:28:32.720 --> 00:28:33.720]  二千年前的人
[00:28:33.720 --> 00:28:37.720]  他會不會覺得這個真的是神蹟?
[00:28:37.720 --> 00:28:38.720]  真的是神蹟
[00:28:38.720 --> 00:28:42.720]  不過奇怪的地方就是
[00:28:42.720 --> 00:28:47.720]  在今天這麼強大的生產力世界裡
[00:28:47.720 --> 00:28:49.720]  還是有很多人在捱餓
[00:28:49.720 --> 00:28:52.720]  在今天這個科技這麼先進的世界裡
[00:28:52.720 --> 00:28:55.720]  我們可以登陸月球
[00:28:55.720 --> 00:28:56.720]  可以去到很遠的地方
[00:28:56.720 --> 00:28:58.720]  很高科技的世界裡
[00:28:58.720 --> 00:29:05.720]  有些人還在喝營養不足的奶粉
[00:29:05.720 --> 00:29:07.720]  在打一些不合格的針
[00:29:07.720 --> 00:29:12.720]  在今天這個物質這麼豐裕的世界裡
[00:29:12.720 --> 00:29:15.720]  其實還有很多人
[00:29:15.720 --> 00:29:19.720]  生活在物質不足的焦慮裡
[00:29:19.720 --> 00:29:26.720]  這個我想古代的人
[00:29:26.720 --> 00:29:27.720]  很難想像得到
[00:29:29.720 --> 00:29:32.720]  我們就以食物為例子
[00:29:32.720 --> 00:29:34.720]  現在我們的世界
[00:29:34.720 --> 00:29:38.720]  是不是仍然處於食物不足的狀況呢?
[00:29:38.720 --> 00:29:43.720]  還是其實我們世界的問題是
[00:29:43.720 --> 00:29:45.720]  我們不知道怎麼處理食物
[00:29:45.720 --> 00:29:50.720]  在2018年7月6日
[00:29:50.720 --> 00:29:54.720]  全世界都平息以待
[00:29:54.720 --> 00:29:57.720]  正在看一艘船
[00:29:58.720 --> 00:30:02.720]  那艘船在美國開出
[00:30:02.720 --> 00:30:06.720]  它的名字叫飛馬封號
[00:30:06.720 --> 00:30:09.720]  它的名字我也告訴過你們
[00:30:09.720 --> 00:30:11.720]  它很想開得很快
[00:30:11.720 --> 00:30:15.720]  它在6月18日晚上7點
[00:30:15.720 --> 00:30:17.720]  在美國開出的時候
[00:30:17.720 --> 00:30:22.720]  它希望在7月6日1點之前
[00:30:22.720 --> 00:30:24.720]  抵達中國的大連港
[00:30:25.720 --> 00:30:28.720]  所以它開得很快
[00:30:28.720 --> 00:30:32.720]  其實平均只是12.5海里的船速
[00:30:32.720 --> 00:30:34.720]  它開到14海里
[00:30:34.720 --> 00:30:37.720]  橫越這個黃海直奔大連
[00:30:37.720 --> 00:30:39.720]  為什麼呢?
[00:30:39.720 --> 00:30:41.720]  你們知道發生什麼事嗎?
[00:30:41.720 --> 00:30:44.720]  因為7月6日
[00:30:44.720 --> 00:30:48.720]  12點正還是1點鐘
[00:30:48.720 --> 00:30:51.720]  就是中美貿易戰正式開打
[00:30:51.720 --> 00:30:53.720]  然後如果趕得及的話
[00:30:53.720 --> 00:30:55.720]  你就不用給25%的關稅
[00:30:55.720 --> 00:30:56.720]  趕不及的話
[00:30:56.720 --> 00:30:58.720]  你就要給多25%的關稅
[00:30:58.720 --> 00:31:02.720]  那艘船最終
[00:31:02.720 --> 00:31:04.720]  你猜它趕不趕得及呢?
[00:31:04.720 --> 00:31:07.720]  趕不及
[00:31:07.720 --> 00:31:10.720]  它還差幾個小時
[00:31:10.720 --> 00:31:14.720]  它5點鐘才到
[00:31:14.720 --> 00:31:16.720]  那裡附近
[00:31:16.720 --> 00:31:17.720]  過了
[00:31:17.720 --> 00:31:21.720]  有報紙這樣說
[00:31:23.720 --> 00:31:24.720]  它說
[00:31:24.720 --> 00:31:30.720]  因為買方取消訂單
[00:31:30.720 --> 00:31:36.720]  就將那批大豆傾倒入大海
[00:31:36.720 --> 00:31:37.720]  這批大豆有多少呢?
[00:31:37.720 --> 00:31:40.720]  這批大豆有8萬噸
[00:31:40.720 --> 00:31:44.720]  估值1.5億人民幣
[00:31:44.720 --> 00:31:48.720]  這個不是個別事件
[00:31:49.720 --> 00:31:53.720]  你剛剛那星期有沒有看一個關於英國
[00:31:53.720 --> 00:31:56.720]  一個著名時裝和精品品牌的公司
[00:31:56.720 --> 00:31:58.720]  叫做Burberry
[00:31:58.720 --> 00:32:01.720]  有看的你會知道
[00:32:01.720 --> 00:32:03.720]  他們去年的年報顯示
[00:32:03.720 --> 00:32:11.720]  他們銷毀了2860萬英鎊的衣飾和香水
[00:32:11.720 --> 00:32:14.720]  然後有人記者問他
[00:32:14.720 --> 00:32:15.720]  為什麼這樣做
[00:32:15.720 --> 00:32:20.720]  他說在我們時裝界這是一種常識
[00:32:20.720 --> 00:32:27.720]  讓我們想像一下
[00:32:27.720 --> 00:32:31.720]  今天足夠和不足夠
[00:32:31.720 --> 00:32:35.720]  會不會未必再是產量的問題呢?
[00:32:35.720 --> 00:32:38.720]  而可能是價值觀的問題
[00:32:38.720 --> 00:32:42.720]  和操作的問題
[00:32:44.720 --> 00:32:45.720]  又讓我們想像一下
[00:32:45.720 --> 00:32:48.720]  如果人類是繼續堅持著
[00:32:48.720 --> 00:32:51.720]  你不足夠你的事
[00:32:51.720 --> 00:32:53.720]  關我什麼事
[00:32:53.720 --> 00:32:55.720]  或者是繼續堅持著
[00:32:55.720 --> 00:32:56.720]  你的問題你自己解決
[00:32:56.720 --> 00:32:57.720]  關我什麼事
[00:32:57.720 --> 00:32:59.720]  又或者是繼續堅持著
[00:32:59.720 --> 00:33:01.720]  你的地區是你自己的事
[00:33:01.720 --> 00:33:02.720]  關我什麼事
[00:33:02.720 --> 00:33:03.720]  你饑荒你的事
[00:33:03.720 --> 00:33:05.720]  我們有得吃就行了
[00:33:05.720 --> 00:33:08.720]  如果人類是繼續堅持著
[00:33:08.720 --> 00:33:11.720]  這一種思維模式
[00:33:11.720 --> 00:33:13.720]  處理事情的模式的話
[00:33:15.720 --> 00:33:17.720]  我們那種不足夠的焦慮
[00:33:17.720 --> 00:33:20.720]  會不會只是會繼續加增
[00:33:20.720 --> 00:33:22.720]  而不會有機會解決得到呢?
[00:33:22.720 --> 00:33:29.720]  如果群體不一起去面對這個不足夠的焦慮
[00:33:29.720 --> 00:33:33.720]  會不會其實大家都只是會繼續焦慮下去呢?
[00:33:33.720 --> 00:33:36.720]  如果群體肯一起去面對這個焦慮
[00:33:36.720 --> 00:33:41.720]  會不會這個焦慮是可以減輕呢?
[00:33:43.720 --> 00:33:45.720]  你說有沒有這樣的例子呢?
[00:33:45.720 --> 00:33:48.720]  在這個世界上
[00:33:48.720 --> 00:33:51.720]  有些地方他們的價值
[00:33:51.720 --> 00:33:52.720]  是跟我們很不同的
[00:33:52.720 --> 00:33:55.720]  我們在香港推廣什麼呢?
[00:33:55.720 --> 00:33:57.720]  就是每個人都要做富豪
[00:33:57.720 --> 00:33:59.720]  在某個年代
[00:33:59.720 --> 00:34:02.720]  那些富豪成功書是很受歡迎的
[00:34:02.720 --> 00:34:04.720]  每個香港人都想著拿本來看
[00:34:04.720 --> 00:34:06.720]  然後自己就可以做到富豪
[00:34:06.720 --> 00:34:07.720]  我們的價值
[00:34:07.720 --> 00:34:11.720]  是在向那一個頂尖爬
[00:34:11.720 --> 00:34:13.720]  然後我們就去做那一個
[00:34:13.720 --> 00:34:20.720]  世界上有些地方不是這樣的
[00:34:20.720 --> 00:34:25.720]  在全球的富豪排行榜裡面
[00:34:25.720 --> 00:34:28.720]  北歐人
[00:34:28.720 --> 00:34:31.720]  基本上就不是很上榜的
[00:34:31.720 --> 00:34:34.720]  你在十大裡面經常找不到北歐人的
[00:34:34.720 --> 00:34:39.720]  在世界上最大的強的企業裡面
[00:34:39.720 --> 00:34:41.720]  你也很少找到北歐的企業
[00:34:41.720 --> 00:34:46.720]  你反而找到我們國家的企業
[00:34:46.720 --> 00:34:50.720]  找不到他們的
[00:34:50.720 --> 00:34:53.720]  但是在很多幸福調查裡面
[00:34:53.720 --> 00:34:55.720]  北歐國家總是名列前茅的
[00:34:55.720 --> 00:34:57.720]  你也知道這個情況
[00:34:57.720 --> 00:34:59.720]  譬如在丹麥
[00:34:59.720 --> 00:35:02.720]  它的稅收很高
[00:35:02.720 --> 00:35:04.720]  高到香港人覺得
[00:35:04.720 --> 00:35:05.720]  怎麼搞的
[00:35:06.720 --> 00:35:10.720]  它可以高到51%
[00:35:10.720 --> 00:35:13.720]  香港人會覺得
[00:35:13.720 --> 00:35:15.720]  傻的
[00:35:15.720 --> 00:35:17.720]  我賺一百塊你拿我50塊
[00:35:17.720 --> 00:35:19.720]  不是的,是累進的
[00:35:19.720 --> 00:35:20.720]  如果你真的賺一百塊
[00:35:20.720 --> 00:35:21.720]  就不會拿你50塊
[00:35:21.720 --> 00:35:24.720]  你真的賺了很多的時候
[00:35:24.720 --> 00:35:27.720]  那個很多才會累進
[00:35:27.720 --> 00:35:31.720]  但是收回來的錢
[00:35:31.720 --> 00:35:33.720]  它通過一系列的社會計劃
[00:35:33.720 --> 00:35:35.720]  重新投入社會
[00:35:36.720 --> 00:35:38.720]  譬如提供免費的大學教育
[00:35:38.720 --> 00:35:39.720]  免費的醫療
[00:35:39.720 --> 00:35:41.720]  優厚的產價待遇
[00:35:41.720 --> 00:35:42.720]  以及失業救濟
[00:35:42.720 --> 00:35:44.720]  在哥本哈根
[00:35:44.720 --> 00:35:49.720]  有一位幸福研究所的負責人
[00:35:49.720 --> 00:35:50.720]  他這樣說
[00:35:50.720 --> 00:35:52.720]  我們不是在交稅
[00:35:52.720 --> 00:35:54.720]  我們是在投資社會
[00:35:54.720 --> 00:35:58.720]  我們是在購買我們的生活質素
[00:35:58.720 --> 00:36:03.720]  有一位香港的女孩叫Sylvia
[00:36:04.720 --> 00:36:06.720]  她在Hong Kong U讀完書之後
[00:36:06.720 --> 00:36:09.720]  去了荷蘭
[00:36:09.720 --> 00:36:14.720]  嫁給了一個荷蘭的男士
[00:36:14.720 --> 00:36:18.720]  她說我們在荷蘭
[00:36:18.720 --> 00:36:19.720]  我們沒有車
[00:36:19.720 --> 00:36:21.720]  我們沒有房子
[00:36:21.720 --> 00:36:23.720]  甚至我們的工作
[00:36:23.720 --> 00:36:26.720]  也不算是收入很高穩定的工作
[00:36:26.720 --> 00:36:29.720]  我們的婚禮都很簡單地進行
[00:36:29.720 --> 00:36:32.720]  她說在荷蘭
[00:36:32.720 --> 00:36:33.720]  福利保障做得很好
[00:36:34.720 --> 00:36:35.720]  即使失業
[00:36:35.720 --> 00:36:36.720]  也不會餓死
[00:36:36.720 --> 00:36:37.720]  也不會沒有房子
[00:36:37.720 --> 00:36:39.720]  如果是這樣的話
[00:36:39.720 --> 00:36:45.720]  我們還有什麼好焦慮呢
[00:36:45.720 --> 00:36:51.720]  最基本的事情已經解決了
[00:36:51.720 --> 00:36:59.720]  如果將這種狀況
[00:36:59.720 --> 00:37:03.720]  放回我們的社會
[00:37:03.720 --> 00:37:04.720]  我們會問
[00:37:04.720 --> 00:37:07.720]  怎樣才能將不足夠的狀況
[00:37:07.720 --> 00:37:08.720]  改變為足夠呢
[00:37:08.720 --> 00:37:16.720]  如果我們每個人都仍然堅持
[00:37:16.720 --> 00:37:19.720]  我自己為自己的退休
[00:37:19.720 --> 00:37:20.720]  要儲很大筆錢的話
[00:37:20.720 --> 00:37:24.720]  其實儲不到的肯定是焦慮
[00:37:24.720 --> 00:37:25.720]  其實儲到的
[00:37:25.720 --> 00:37:27.720]  都不覺得很放心
[00:37:27.720 --> 00:37:30.720]  因為你怎知足夠
[00:37:34.720 --> 00:37:36.720]  面對著不足夠的狀況
[00:37:36.720 --> 00:37:40.720]  我們所需要的未必是
[00:37:40.720 --> 00:37:42.720]  再壓榨大地
[00:37:42.720 --> 00:37:44.720]  再大量生產
[00:37:44.720 --> 00:37:49.720]  我們未必是再壓迫人們
[00:37:49.720 --> 00:37:52.720]  再大量地工作
[00:37:52.720 --> 00:37:57.720]  可能我們的想法是
[00:37:57.720 --> 00:38:00.720]  我們建立一個共享的社群
[00:38:02.720 --> 00:38:04.720]  怎樣才能夠建立一個共享的社群呢
[00:38:04.720 --> 00:38:06.720]  對我們來說
[00:38:06.720 --> 00:38:07.720]  今時今日的香港
[00:38:07.720 --> 00:38:08.720]  實在是非常艱難
[00:38:08.720 --> 00:38:12.720]  但是艱難
[00:38:12.720 --> 00:38:16.720]  不等於不可以做
[00:38:16.720 --> 00:38:19.720]  不等於不可以向這條路走
[00:38:19.720 --> 00:38:21.720]  就正如我們看的故事裡
[00:38:21.720 --> 00:38:23.720]  那一點點東西很不足夠
[00:38:23.720 --> 00:38:26.720]  浪費力氣
[00:38:26.720 --> 00:38:29.720]  但如果不做就什麼都沒有
[00:38:29.720 --> 00:38:31.720]  做了就有可能有
[00:38:32.720 --> 00:38:33.720]  你記不記得那個
[00:38:33.720 --> 00:38:36.720]  發夢創建光晃的那個人
[00:38:36.720 --> 00:38:39.720]  他真的做不到很多
[00:38:39.720 --> 00:38:41.720]  但他的想法
[00:38:41.720 --> 00:38:43.720]  你見不見到現在
[00:38:43.720 --> 00:38:44.720]  在香港社會
[00:38:44.720 --> 00:38:48.720]  很多政府在推動
[00:38:48.720 --> 00:38:51.720]  社聯在做
[00:38:51.720 --> 00:38:54.720]  很少的東西
[00:38:54.720 --> 00:38:57.720]  好像杯水車薪
[00:38:57.720 --> 00:38:59.720]  但不一定是沒有幫助的
[00:39:01.720 --> 00:39:03.720]  我們建立一個共享的社群
[00:39:03.720 --> 00:39:04.720]  可能我們很需要的是
[00:39:04.720 --> 00:39:06.720]  建立人與人之間的信任
[00:39:06.720 --> 00:39:09.720]  沒有信任
[00:39:09.720 --> 00:39:10.720]  就什麼都不能說
[00:39:10.720 --> 00:39:13.720]  我們建立每一個人
[00:39:13.720 --> 00:39:14.720]  都是有價值的
[00:39:14.720 --> 00:39:16.720]  都是應該被重視的
[00:39:16.720 --> 00:39:17.720]  這種價值觀
[00:39:17.720 --> 00:39:21.720]  我們建立人與人之間的尊重
[00:39:21.720 --> 00:39:24.720]  我們去建立一個
[00:39:24.720 --> 00:39:28.720]  人人都有機會去參與建構的
[00:39:28.720 --> 00:39:30.720]  一個被信任的公共權力體系
[00:39:32.720 --> 00:39:33.720]  信任
[00:39:33.720 --> 00:39:35.720]  生命
[00:39:35.720 --> 00:39:36.720]  平等
[00:39:36.720 --> 00:39:37.720]  尊重
[00:39:37.720 --> 00:39:38.720]  公平
[00:39:38.720 --> 00:39:39.720]  這些價值
[00:39:39.720 --> 00:39:40.720]  你有沒有發覺
[00:39:40.720 --> 00:39:42.720]  其實在我們的信仰裏面
[00:39:42.720 --> 00:39:44.720]  有一個很豐富的傳統
[00:39:44.720 --> 00:39:46.720]  在聖經裏面一定有很多資源
[00:39:46.720 --> 00:39:50.720]  我們值得去發掘
[00:39:50.720 --> 00:39:52.720]  也值得以這些價值
[00:39:52.720 --> 00:39:54.720]  去回應我們這個社會裏面
[00:39:54.720 --> 00:39:56.720]  我們現在面對的
[00:39:56.720 --> 00:39:58.720]  那一種不信任
[00:39:59.720 --> 00:40:01.720]  那一種大家自己
