
[00:00:00.000 --> 00:00:02.940]  各位捕蟲的弟兄姊妹主內平安
[00:22:29.700 --> 00:22:31.300]  以色列人
[00:22:31.300 --> 00:22:34.100]  神的選民
[00:22:34.100 --> 00:22:36.500]  因爲國破家亡
[00:22:36.500 --> 00:22:39.100]  而痛痛的哭泣
[00:22:39.100 --> 00:22:41.900]  痛痛的好哭
[00:22:41.900 --> 00:22:45.500]  你想象一下
[00:22:45.500 --> 00:22:49.100]  哈娜將自己這種悲哀
[00:22:49.100 --> 00:22:51.300]  這種哀痛這種損失
[00:22:51.300 --> 00:22:55.300]  與一個國家一個民族相提並論
[00:22:55.300 --> 00:22:57.100]  是恰當嗎
[00:22:57.100 --> 00:22:58.700]  然後第十二節
[00:22:58.700 --> 00:23:00.700]  她不住的禱告
[00:23:00.700 --> 00:23:02.900]  原文是加添增加
[00:23:02.900 --> 00:23:04.500]  表示的是什麼
[00:23:04.500 --> 00:23:07.500]  她是不斷的承續自己的需要
[00:23:07.500 --> 00:23:09.900]  不斷強調自己的痛苦
[00:23:09.900 --> 00:23:12.900]  這種禱告她不是第一次做
[00:23:12.900 --> 00:23:16.100]  禱告重點就是自己的不幸
[00:23:16.100 --> 00:23:19.900]  她盼望透過向上帝申訴
[00:23:19.900 --> 00:23:21.900]  得到自己需要
[00:23:21.900 --> 00:23:24.300]  這其實不是傾訴
[00:23:24.300 --> 00:23:29.100]  它其實是一種不達目標
[00:23:29.100 --> 00:23:32.500]  誓不罷休的一種操控
[00:23:32.500 --> 00:23:34.900]  然後第十三節
[00:23:34.900 --> 00:23:37.300]  哈娜心中末倒
[00:23:37.300 --> 00:23:41.700]  這種末倒態度上有很大的轉變了
[00:23:41.700 --> 00:23:44.500]  前面哈娜是生氣
[00:23:44.500 --> 00:23:47.500]  雷霆般的怒氣
[00:23:47.500 --> 00:23:51.500]  與自己末倒是聲音也聽不見
[00:23:51.500 --> 00:23:53.700]  強烈的對比
[00:23:53.700 --> 00:23:56.900]  所以我們說第十節到第十二節
[00:23:56.900 --> 00:23:59.100]  這兩節的祈禱
[00:23:59.100 --> 00:24:00.700]  焦點是在自己的痛苦
[00:24:00.700 --> 00:24:01.900]  自己的不幸
[00:24:01.900 --> 00:24:04.500]  但來到十三節末倒
[00:24:04.500 --> 00:24:05.700]  其實末倒後面
[00:24:05.700 --> 00:24:07.700]  它還有另外一個意思
[00:24:07.700 --> 00:24:11.900]  就是彼此談論討論應許
[00:24:11.900 --> 00:24:14.500]  所以她焦點不是在自己身上
[00:24:14.500 --> 00:24:16.500]  她禱告的內容
[00:24:16.500 --> 00:24:20.100]  是與上帝討論一下
[00:24:20.100 --> 00:24:21.700]  什麼是應許
[00:24:21.700 --> 00:24:24.500]  所以她這不是討價還價
[00:24:24.500 --> 00:24:27.500]  這不是關注自己得失永孤
[00:24:27.500 --> 00:24:30.700]  是討論談論神的應許
[00:24:30.700 --> 00:24:36.100]  焦點從自己身上轉移到上帝身上
[00:24:36.100 --> 00:24:38.900]  然後來到十五節
[00:24:38.900 --> 00:24:39.900]  十五節的禱告
[00:24:39.900 --> 00:24:41.900]  焦點不是委屈
[00:24:41.900 --> 00:24:43.100]  不是無止
[00:24:43.100 --> 00:24:47.500]  她在耶和華面前傾心吐液
[00:24:47.500 --> 00:24:50.900]  其實我在旁邊小字寫了
[00:24:50.900 --> 00:24:54.700]  這是希巴拉文將這個字分叉開
[00:24:54.700 --> 00:24:57.500]  是傾倒生命
[00:24:57.500 --> 00:25:00.700]  傾心吐液是兩個字組成的
[00:25:00.700 --> 00:25:02.700]  一個字是傾倒
[00:25:02.700 --> 00:25:04.500]  一個字是生命
[00:25:04.500 --> 00:25:09.500]  這個組合詞是第一次出現在這裏
[00:25:09.500 --> 00:25:13.900]  但是前面傾倒這個字常常出現
[00:25:13.900 --> 00:25:15.100]  在立位記憶
[00:25:15.100 --> 00:25:16.900]  在憲制的現場裏面
[00:25:16.900 --> 00:25:18.900]  我們常常看見
[00:25:18.900 --> 00:25:21.700]  傾倒它與雪
[00:25:21.700 --> 00:25:25.100]  雅界動物的雪連在一起
[00:25:25.100 --> 00:25:26.900]  我們常常看見的
[00:25:26.900 --> 00:25:30.500]  因此這傾心吐液的焦點
[00:25:30.500 --> 00:25:34.300]  不單只是傾倒生命
[00:25:34.300 --> 00:25:36.300]  如果對我來說
[00:25:36.300 --> 00:25:39.100]  翻譯成傾倒我的生命
[00:25:39.100 --> 00:25:42.900]  可以變成奉獻棄權
[00:25:42.900 --> 00:25:45.100]  可能更恰當
[00:25:45.100 --> 00:25:49.500]  所以她的焦點不是神欠她一個兒子
[00:25:49.500 --> 00:25:53.500]  而是她願意將她所沒有的狀況
[00:25:53.500 --> 00:25:58.500]  她所沒有的生命狀態奉獻給上帝
[00:25:58.500 --> 00:26:01.100]  這纔是真正的放手
[00:26:01.100 --> 00:26:05.700]  她不再以她自己所沒有的爲恥爲誘
[00:26:05.700 --> 00:26:10.500]  而是使她沒有的可以屬於上帝
[00:26:10.500 --> 00:26:13.700]  這樣她才能將自己的心情
[00:26:13.700 --> 00:26:17.500]  欲及能向上帝傾訴
[00:26:17.500 --> 00:26:20.100]  在這種覺悟之下
[00:26:20.100 --> 00:26:23.500]  十六節她才第一次承認
[00:26:23.500 --> 00:26:27.500]  坦然的表示自己其實中了計
[00:26:27.500 --> 00:26:32.300]  被對手激動發出雷霆的怒氣
[00:26:32.300 --> 00:26:34.300]  這也是我前人說
[00:26:34.300 --> 00:26:37.300]  其實她中計她有發出過
[00:26:37.300 --> 00:26:41.900]  這是第一次她親口的承認
[00:26:41.900 --> 00:26:47.500]  等於接納了自己的愁苦儘快
[00:26:47.500 --> 00:26:53.500]  禱告的過程中改變了哈南內心面對困境的態度
[00:26:53.500 --> 00:26:59.300]  弟兄姊妹,我們禱告的內容是什麼呢?
[00:26:59.300 --> 00:27:04.100]  是剛纔前面說的不斷的大吵大鬧
[00:27:04.100 --> 00:27:07.300]  還是不斷的搖動上帝的手
[00:27:07.300 --> 00:27:09.900]  希望上帝能回應我們
[00:27:09.900 --> 00:27:14.500]  還是在上帝面前不斷的討論
[00:27:14.500 --> 00:27:17.900]  上帝你的應許給我是什麼應許
[00:27:17.900 --> 00:27:20.500]  麻煩你按着應許給我
[00:27:20.500 --> 00:27:23.900]  還是後面的傾心吐液
[00:27:23.900 --> 00:27:28.700]  我剛纔翻譯成爲奉獻棄權
[00:27:28.700 --> 00:27:31.900]  將自己最大的不足
[00:27:31.900 --> 00:27:36.100]  最大的缺憾放在上帝的面前
[00:27:36.100 --> 00:27:38.900]  我們禱告能不能幫助我們
[00:27:38.900 --> 00:27:42.100]  放下操控上帝的慾望
[00:27:42.100 --> 00:27:45.100]  認清自己最大的困境
[00:27:45.100 --> 00:27:47.300]  不是外面的粗負
[00:27:47.300 --> 00:27:50.100]  而是內心的牢籠
[00:27:50.100 --> 00:27:56.300]  我們禱告的學習是向上帝真正的求助
[00:27:56.300 --> 00:27:59.500]  制服我們內心的慾望
[00:27:59.500 --> 00:28:05.300]  而不是控制上帝的能力
[00:28:05.300 --> 00:28:09.500]  然後第十七節到第二十節
[00:28:09.500 --> 00:28:16.700]  裏面要記錄整個過程最後的收尾是怎樣
[00:28:16.700 --> 00:28:20.300]  我們看見要超越委屈
[00:28:20.300 --> 00:28:25.500]  看見恩典除了剛纔我們首先要放下隨性
[00:28:25.500 --> 00:28:31.100]  節制回應也要放棄偏見認清事實以外
[00:28:31.100 --> 00:28:37.900]  最重要是要放開你的心結信靠等待
[00:28:37.900 --> 00:28:39.900]  請大家留意一下
[00:28:39.900 --> 00:28:46.500]  哈娜禱告以後她做了什麼呢
[00:28:46.500 --> 00:28:48.900]  第十八節說哈娜說
[00:28:48.900 --> 00:28:53.100]  願婢女在你面前蒙恩
[00:28:53.100 --> 00:28:56.700]  於是婦女出去喫飯
[00:28:56.700 --> 00:29:00.100]  面上再不帶愁容了
[00:29:00.100 --> 00:29:02.500]  哈娜喫飯了
[00:29:02.500 --> 00:29:05.100]  這就是放開心結
[00:29:05.100 --> 00:29:10.100]  終於她能夠安心信靠等待
[00:29:10.100 --> 00:29:16.100]  十八節提到喫飯不帶愁容對比
[00:29:16.100 --> 00:29:21.500]  第六節第七節提到她哭泣不喫飯
[00:29:21.500 --> 00:29:27.500]  這形容變成一個強烈的對比
[00:29:27.500 --> 00:29:31.300]  第六第七節的哈娜不喫飯
[00:29:31.300 --> 00:29:36.300]  其實襯托的表達的是哈娜的反常
[00:29:36.300 --> 00:29:42.900]  哭泣不喫飯這些動作是反映了哈娜內心的愁苦
[00:29:42.900 --> 00:29:48.300]  將她內心的不滿委屈表面化行動化
[00:29:48.300 --> 00:29:53.500]  所以她的喫飯也正好讓我們這些讀者知道
[00:29:53.500 --> 00:29:57.300]  她的愁苦終於消失了
[00:29:57.300 --> 00:30:01.100]  當她懂得開放自己的生命
[00:30:01.100 --> 00:30:07.100]  主權就是我剛纔說的清新突移的原來的意思
[00:30:07.100 --> 00:30:09.500]  奉獻棄權
[00:30:09.500 --> 00:30:12.900]  不再堅持自己的執着偏見
[00:30:12.900 --> 00:30:18.100]  不再堅持自己所沒有而珍惜他自己所有
[00:30:18.100 --> 00:30:22.100]  這就是這句話精髓所在
[00:30:22.100 --> 00:30:25.900]  願悲女在你眼前蒙恩
[00:30:25.900 --> 00:30:30.100]  蒙恩這個字其實是兩個字出現
[00:30:30.100 --> 00:30:31.500]  得到恩典
[00:30:31.500 --> 00:30:38.100]  恩典這個字其實就是哈娜原文就是恩典
[00:30:38.100 --> 00:30:43.100]  所以她以前看不見自己就是恩典
[00:30:43.100 --> 00:30:46.900]  但是今天因爲她放開了心結了
[00:30:46.900 --> 00:30:52.100]  她打開她內心深處的委屈了
[00:30:52.100 --> 00:30:58.100]  所以她可以看見自己就是恩典
[00:30:58.100 --> 00:31:04.100]  所以這種領悟顯示她自己自我形象已經改善了
[00:31:04.100 --> 00:31:08.100]  終於看清自己就是恩典
[00:31:08.100 --> 00:31:11.100]  她的丈夫其實非常寵愛她
[00:31:11.100 --> 00:31:17.100]  甚至超越律法所能做到的一些地方
[00:31:17.100 --> 00:31:20.100]  所以其實她還有什麼不滿足呢
[00:31:20.100 --> 00:31:22.100]  然後我們自己留意一下
[00:31:22.100 --> 00:31:28.100]  第十一節到第十六節裏面的婢女
[00:31:28.100 --> 00:31:32.100]  其實和第十八節的婢女是不同的
[00:31:32.100 --> 00:31:35.100]  這兩個婢女有什麼差別呢
[00:31:35.100 --> 00:31:38.100]  其實前面的這個婢女
[00:31:38.100 --> 00:31:41.100]  其實是等於名符其實的婢女
[00:31:41.100 --> 00:31:45.100]  就是對一個祖母一個太太
[00:31:45.100 --> 00:31:50.100]  一個一家之主最重要的一個女性
[00:31:50.100 --> 00:31:55.100]  所以這個字其實是帶有自憐帶有怨氣
[00:31:55.100 --> 00:31:59.100]  但反而後面第十八節的這個婢女
[00:31:59.100 --> 00:32:04.100]  其實是等於有時候可以翻譯成爲使女
[00:32:04.100 --> 00:32:07.100]  是帶有謙卑的用意
[00:32:07.100 --> 00:32:13.100]  這纔是心中沒有預期的一個人的表現
[00:32:13.100 --> 00:32:17.100]  所以我們說一個人當他放開心結
[00:32:17.100 --> 00:32:20.100]  信靠等待
[00:32:20.100 --> 00:32:26.100]  後面她的兒子改的名字就是撒木爾
[00:32:26.100 --> 00:32:28.100]  是神聽見的意思
[00:32:28.100 --> 00:32:32.100]  因爲能放開心中預期的人
[00:32:32.100 --> 00:32:39.100]  方能明白順服上帝對自己生命早有好的安排
[00:32:39.100 --> 00:32:46.100]  早就能準備好最寶貴的禮物給她
[00:32:46.100 --> 00:32:49.100]  帶着這種樂觀盼望的心態
[00:32:49.100 --> 00:32:53.100]  去面對她當時的困境
[00:32:53.100 --> 00:32:55.100]  這其實這樣的生命
[00:32:55.100 --> 00:32:59.100]  無論是精神的狀態還是活力的勇氣
[00:32:59.100 --> 00:33:01.100]  都不再是一樣
[00:33:01.100 --> 00:33:06.100]  所以哈娜的重點不是她找到方法
[00:33:06.100 --> 00:33:11.100]  終於可以改變上帝要關閉她子宮的旨意
[00:33:11.100 --> 00:33:14.100]  請大家留意這段文字
[00:33:14.100 --> 00:33:17.100]  其實是她丈夫自己的想法
[00:33:17.100 --> 00:33:20.100]  或者是比利娜的想法而已
[00:33:20.100 --> 00:33:23.100]  不是原來的意思
[00:33:23.100 --> 00:33:28.100]  也不是因爲她透過不斷地禱告
[00:33:28.100 --> 00:33:30.100]  終於能搖動上帝的手
[00:33:30.100 --> 00:33:34.100]  而生出一個本來她沒有的兒子
[00:33:34.100 --> 00:33:38.100]  如果我們從這樣的禱告想法去學習
[00:33:38.100 --> 00:33:41.100]  那纔是大錯得錯
[00:33:41.100 --> 00:33:44.100]  這段經文的重點在於
[00:33:44.100 --> 00:33:48.100]  她終於能學會清心妒忌
[00:33:48.100 --> 00:33:51.100]  清心妒忌剛纔我一再地說過
[00:33:51.100 --> 00:33:55.100]  是甘心奉獻她自己的缺乏
[00:33:55.100 --> 00:33:57.100]  在自己最缺乏的地方
[00:33:57.100 --> 00:34:00.100]  能經歷上帝的恩典
[00:34:00.100 --> 00:34:03.100]  所以不單止是上帝聽見
[00:34:03.100 --> 00:34:07.100]  並且是她看見上帝的準備
[00:34:07.100 --> 00:34:11.100]  與自己身上最寶貴的恩典
[00:34:11.100 --> 00:34:13.100]  因爲哈那就是恩典
[00:34:13.100 --> 00:34:15.100]  弟兄姊妹
[00:34:15.100 --> 00:34:17.100]  你在自己的缺乏中
[00:34:17.100 --> 00:34:20.100]  看見上帝的什麼呢?
[00:34:20.100 --> 00:34:23.100]  能看見祂的恩典嗎?
[00:34:23.100 --> 00:34:24.100]  弟兄姊妹
[00:34:24.100 --> 00:34:27.100]  但願我們一起學習超越委屈
[00:34:27.100 --> 00:34:29.100]  看見恩典
[00:34:29.100 --> 00:34:32.100]  靠着放下隨性
[00:34:32.100 --> 00:34:34.100]  節制回應
[00:34:34.100 --> 00:34:36.100]  放棄偏見
[00:34:36.100 --> 00:34:38.100]  認清事實
[00:34:38.100 --> 00:34:40.100]  放開心結
[00:34:40.100 --> 00:34:41.100]  信靠
[00:34:41.100 --> 00:34:42.100]  等待
[00:34:42.100 --> 00:34:44.100]  願上帝祝福大家
