
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位朋友平安
[00:21:50.500 --> 00:21:51.500]  祂是可靠
[00:21:51.500 --> 00:21:54.500]  祂答應了祂就做了
[00:21:54.500 --> 00:21:59.500]  我們就可以這樣跟著神去走
[00:21:59.500 --> 00:22:02.500]  祂好像一個引路明燈一樣
[00:22:02.500 --> 00:22:04.500]  祂走在前頭
[00:22:04.500 --> 00:22:06.500]  我印象很深刻的
[00:22:06.500 --> 00:22:08.500]  就是以色列人出埃及
[00:22:08.500 --> 00:22:11.500]  在曠野漂流了四十年
[00:22:11.500 --> 00:22:15.500]  日間是有雲柱帶路的
[00:22:15.500 --> 00:22:17.500]  晚上你看不到路
[00:22:17.500 --> 00:22:21.500]  神就用火柱引路
[00:22:21.500 --> 00:22:23.500]  當你看到那條雲柱動了
[00:22:23.500 --> 00:22:27.500]  他們就要拔刑起行
[00:22:27.500 --> 00:22:29.500]  當那條雲柱停下來
[00:22:29.500 --> 00:22:31.500]  他們就在那裡紮刑
[00:22:31.500 --> 00:22:33.500]  晚上火柱引路
[00:22:33.500 --> 00:22:35.500]  跟著火柱去走
[00:22:35.500 --> 00:22:38.500]  因為有時他們經過一些危險的地方
[00:22:38.500 --> 00:22:40.500]  晚上都要趕路
[00:22:40.500 --> 00:22:42.500]  神就是這樣
[00:22:42.500 --> 00:22:46.500]  有雲柱有火柱在前引領他們
[00:22:46.500 --> 00:22:50.500]  今日我們教徒很需要知道神指引我們
[00:22:50.500 --> 00:22:53.500]  明白祂的旨意
[00:22:53.500 --> 00:22:57.500]  有時很多信徒來找牧師祈禱
[00:22:57.500 --> 00:23:00.500]  牧師呀,最近我要找工作
[00:23:00.500 --> 00:23:03.500]  牧師呀,我可否做這件事,做那件事
[00:23:03.500 --> 00:23:05.500]  我怎知道神的旨意
[00:23:05.500 --> 00:23:07.500]  很多時候我都跟他們說
[00:23:07.500 --> 00:23:09.500]  你自己祈禱吧
[00:23:09.500 --> 00:23:11.500]  不是呀,牧師你祈禱靈一點
[00:23:11.500 --> 00:23:14.500]  誰說的,每個信徒都可以祈禱
[00:23:14.500 --> 00:23:17.500]  你要尋求神的旨意
[00:23:17.500 --> 00:23:20.500]  聽到神對你說微小的聲音
[00:23:20.500 --> 00:23:22.500]  在讀經裡面
[00:23:22.500 --> 00:23:25.500]  你得到神給你的一些感動
[00:23:25.500 --> 00:23:28.500]  你就跟著去行
[00:23:28.500 --> 00:23:32.500]  所以第九和第十節
[00:23:32.500 --> 00:23:35.500]  是講到神的指引
[00:23:35.500 --> 00:23:39.500]  神會引你去到平坦的地方
[00:23:39.500 --> 00:23:43.500]  後面最後兩節就是第十一、十二節
[00:23:43.500 --> 00:23:46.500]  講到神的作為
[00:23:46.500 --> 00:23:48.500]  所以第二段落
[00:23:48.500 --> 00:23:51.500]  由第七節到十二節可以分三部
[00:23:51.500 --> 00:23:54.500]  第一、第七、第八節
[00:23:54.500 --> 00:23:58.500]  講到神的顯現
[00:23:58.500 --> 00:24:01.500]  第九、第十講到神的指引
[00:24:01.500 --> 00:24:05.500]  第十一和十二講到神的作為
[00:24:05.500 --> 00:24:11.500]  耶和華求祢為祢的名將我救活
[00:24:11.500 --> 00:24:18.500]  憑祢的公義將我從患難中領出來
[00:24:18.500 --> 00:24:20.500]  我起一個患難
[00:24:20.500 --> 00:24:21.500]  起一個泥沼
[00:24:21.500 --> 00:24:23.500]  起一個困境裡面
[00:24:23.500 --> 00:24:25.500]  祢領我出來
[00:24:25.500 --> 00:24:31.500]  我不知道有時你會不會覺得我陷入一個很大的困境裡面
[00:24:31.500 --> 00:24:34.500]  一個困局裡面好像沒有出路
[00:24:34.500 --> 00:24:36.500]  看不到路在哪裡
[00:24:36.500 --> 00:24:40.500]  但是神會突然之間
[00:24:40.500 --> 00:24:43.500]  讓你豁然開朗
[00:24:43.500 --> 00:24:46.500]  突然之間好像有條出路出現
[00:24:46.500 --> 00:24:48.500]  祂會帶你出去
[00:24:48.500 --> 00:24:51.500]  最後一節第十二節
[00:24:51.500 --> 00:24:57.500]  憑祢的慈愛剪除我的仇敵
[00:24:57.500 --> 00:25:00.500]  滅絕一切苦待我的人
[00:25:00.500 --> 00:25:05.500]  因我是祢的僕人
[00:25:05.500 --> 00:25:08.500]  因為我就是祢的僕人
[00:25:08.500 --> 00:25:11.500]  祢要剪除我的仇敵
[00:25:11.500 --> 00:25:15.500]  滅絕那些苦待我的人
[00:25:15.500 --> 00:25:18.500]  到最後大衛都忍不住了
[00:25:18.500 --> 00:25:23.500]  雖然逼迫他的是他的兒子阿沙隆
[00:25:23.500 --> 00:25:26.500]  他都求神要出手
[00:25:26.500 --> 00:25:28.500]  要滅絕仇敵
[00:25:28.500 --> 00:25:34.500]  要剪除那些曾經苦待他的人
[00:25:34.500 --> 00:25:38.500]  大家都知道阿沙隆後來的結果
[00:25:38.500 --> 00:25:40.500]  就是他被殺
[00:25:40.500 --> 00:25:42.500]  本來大衛曾經吩咐
[00:25:42.500 --> 00:25:46.500]  你千萬不要殺我的兒子阿沙隆
[00:25:46.500 --> 00:25:48.500]  但那位將軍不聽
[00:25:48.500 --> 00:25:50.500]  拔了一支矛槍
[00:25:50.500 --> 00:25:54.500]  一槍就刺透了阿沙隆
[00:25:54.500 --> 00:25:57.500]  所以大衛躲起來哭
[00:25:57.500 --> 00:25:59.500]  他很痛苦
[00:25:59.500 --> 00:26:04.500]  因為自己的兒子被自己的將軍殺死了
[00:26:04.500 --> 00:26:08.500]  各位我不知道你在困苦裏面
[00:26:08.500 --> 00:26:10.500]  神怎樣救罰你
[00:26:10.500 --> 00:26:14.500]  還有在這篇詩篇143篇最後那句話
[00:26:14.500 --> 00:26:17.500]  因為我是你的僕人
[00:26:17.500 --> 00:26:19.500]  所以我可以投靠你
[00:26:19.500 --> 00:26:21.500]  你會幫我
[00:26:21.500 --> 00:26:23.500]  你會聽我的祈禱
[00:26:23.500 --> 00:26:27.500]  我亦都記得郭文慈牧師曾經說過
[00:26:27.500 --> 00:26:30.500]  他說有很多剛畢業的神學生
[00:26:30.500 --> 00:26:31.500]  很年輕
[00:26:31.500 --> 00:26:33.500]  二十多歲
[00:26:33.500 --> 00:26:34.500]  沒什麼經驗
[00:26:34.500 --> 00:26:37.500]  去教會做傳道人
[00:26:37.500 --> 00:26:40.500]  覺得自己我是神的僕人
[00:26:40.500 --> 00:26:42.500]  所以我來領導教會
[00:26:42.500 --> 00:26:45.500]  他又和執事和弟兄姊妹分享
[00:26:45.500 --> 00:26:47.500]  我是神差派來的
[00:26:47.500 --> 00:26:49.500]  我來到帶領教會
[00:26:49.500 --> 00:26:51.500]  帶領教會前行
[00:26:51.500 --> 00:26:53.500]  我是神的僕人
[00:26:53.500 --> 00:26:55.500]  弟兄姊妹就很開心
[00:26:55.500 --> 00:26:57.500]  我們是神的兒女
[00:26:57.500 --> 00:26:59.500]  兒女高過僕人
[00:26:59.500 --> 00:27:01.500]  僕人要聽兒女的話
[00:27:01.500 --> 00:27:03.500]  所以我可以指揮你
[00:27:03.500 --> 00:27:05.500]  我可以差派你
[00:27:05.500 --> 00:27:07.500]  我叫你做什麼你就做什麼
[00:27:07.500 --> 00:27:09.500]  當然這是說笑
[00:27:09.500 --> 00:27:14.500]  其實神的兒女真是一個很寶貴的身份
[00:27:14.500 --> 00:27:17.500]  我們是神所愛的兒女
[00:27:17.500 --> 00:27:20.500]  我們被稱為神的兒女
[00:27:20.500 --> 00:27:22.500]  是何等的幸福
[00:27:22.500 --> 00:27:24.500]  所以各位親愛的弟兄姊妹
[00:27:24.500 --> 00:27:29.500]  我很想送這篇143篇給你
[00:27:29.500 --> 00:27:33.500]  讓你雖然落在困境裡
[00:27:33.500 --> 00:27:35.500]  但是我們的神
[00:27:35.500 --> 00:27:38.500]  必引領我們走一條平坦的路
[00:27:38.500 --> 00:27:40.500]  祂會指引我們
[00:27:40.500 --> 00:27:43.500]  救拔我們脫離困苦
[00:27:43.500 --> 00:27:45.500]  讓我們仰望祂
[00:27:45.500 --> 00:27:48.500]  祂聽我們的祈福
[00:27:48.500 --> 00:27:51.500]  祂指引我們走前進
[00:27:51.500 --> 00:27:53.500]  求主祝福你
[00:27:53.500 --> 00:27:55.500]  帶領你
[00:27:55.500 --> 00:28:00.500]  讓你每天行在神的旨意
[00:28:00.500 --> 00:28:04.500]  行在神為你所預備的道路當中
[00:28:04.500 --> 00:28:07.500]  願天父賜福給各位
[00:28:08.500 --> 00:28:15.500]  请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
