
[00:00:00.000 --> 00:00:03.000]  祝你們平安,我們再一起祈禱
[00:22:03.000 --> 00:22:07.000]  這麼傑出的以利亞都一樣傑出
[00:22:07.000 --> 00:22:11.000]  以利亞的生命真的很好
[00:22:11.000 --> 00:22:14.000]  他有很輝煌的結束
[00:22:14.000 --> 00:22:17.000]  是被上主用火車火馬截走
[00:22:17.000 --> 00:22:21.000]  但願我們都對主忠心
[00:22:21.000 --> 00:22:25.000]  每個人的生命都有很好的結束
[00:22:25.000 --> 00:22:28.000]  被上帝接到他的榮耀裡面
[00:22:28.000 --> 00:22:30.000]  我們一起祈禱
[00:22:30.000 --> 00:22:32.000]  七大天父感謝你
[00:22:32.000 --> 00:22:34.000]  揀選了我們成為你的兒女
[00:22:34.000 --> 00:22:37.000]  求你幫助我們時常忠心服侍你
[00:22:37.000 --> 00:22:40.000]  順從你的指示行事為人
[00:22:40.000 --> 00:22:44.000]  以致我們在地上的生命都有好的結束
[00:22:44.000 --> 00:22:47.000]  然後進入你榮耀的天下
[00:22:47.000 --> 00:22:49.000]  奉耶穌基督的名祈禱
[00:22:49.000 --> 00:22:50.000]  阿們
