
[00:00:00.000 --> 00:00:03.740]  當一羣人聚在一起 特別想完成一些事情的時候
[00:17:06.140 --> 00:17:11.740]  So Pastor Chan gave every penny away
[00:17:11.740 --> 00:17:12.940]  現在三百萬是用來做那些
[00:17:12.940 --> 00:17:16.580]  專門在田德林區洗樓、傳福音
[00:17:16.580 --> 00:17:18.500]  希望每座樓都能建一個教會
[00:17:18.500 --> 00:17:21.500]  這樣的工作
[00:17:21.500 --> 00:17:26.020]  Who am I to dare to use God's money
[00:17:26.020 --> 00:17:29.300]  for my own personal benefit
[00:17:29.300 --> 00:17:33.740]  我們聽到這些見證都覺得很感動
[00:17:33.740 --> 00:17:36.340]  但是人很多時候就有這樣的軟弱
[00:17:36.340 --> 00:17:40.100]  很多時候我們不是每個人都像神牧師一樣
[00:17:40.100 --> 00:17:41.780]  我們有多餘的錢
[00:17:41.780 --> 00:17:43.820]  首先想想我可以怎麼去用
[00:17:43.820 --> 00:17:45.340]  有一樣東西我想要很久了
[00:17:45.340 --> 00:17:48.220]  哎呀 現在有錢了 我們先去買
[00:17:48.220 --> 00:17:49.700]  有多久我們纔會想
[00:17:49.700 --> 00:17:50.980]  神啊
[00:17:50.980 --> 00:17:55.020]  禰將這些additional money賜給我
[00:17:55.020 --> 00:17:57.700]  禰想我怎麼去用呢
[00:17:57.700 --> 00:17:59.940]  No matter what 我想告訴大家一件事
[00:17:59.940 --> 00:18:06.740]  就是說 原來人是自私的
[00:18:06.740 --> 00:18:10.380]  而當人很努力的想去爭取一些東西
[00:18:10.380 --> 00:18:12.740]  是爲了自己的享受的時候
[00:18:12.740 --> 00:18:14.900]  很奇怪的
[00:18:14.900 --> 00:18:19.140]  你慢慢地就會有一種競爭的心態
[00:18:19.140 --> 00:18:22.460]  希望從人的手上拿多一點
[00:18:22.460 --> 00:18:26.060]  去滿足自己心靈裏面的那種需要
[00:18:26.060 --> 00:18:29.060]  而當你有這樣的心態的時候
[00:18:29.060 --> 00:18:33.500]  那些矛盾衝突的情況就會越來越多
[00:18:33.500 --> 00:18:35.340]  因爲當每個人都在競爭
[00:18:35.340 --> 00:18:36.380]  每個人都去搶
[00:18:36.380 --> 00:18:38.620]  每個人都爲了自己
[00:18:38.620 --> 00:18:41.860]  要滿足自己的慾望而去做一些事的時候
[00:18:41.860 --> 00:18:45.620]  我們就會製造很多矛盾衝突的機會
[00:18:45.620 --> 00:18:47.300]  And that's why
[00:18:47.300 --> 00:18:49.100]  阿哥說
[00:18:49.100 --> 00:18:51.820]  你們的競爭衝突矛盾
[00:18:51.820 --> 00:18:53.580]  鬥爭是從哪裏來的
[00:18:53.580 --> 00:18:55.380]  就是這些地方里面來的
[00:18:55.380 --> 00:18:56.580]  由於你的自我
[00:18:56.580 --> 00:18:57.860]  由於你的慾望
[00:18:57.860 --> 00:19:01.100]  由於你的自私
[00:19:01.100 --> 00:19:02.220]  除此之外
[00:19:02.220 --> 00:19:04.260]  還有一樣東西
[00:19:04.260 --> 00:19:06.780]  就是我們太過世俗了
[00:19:06.780 --> 00:19:08.500]  Your worldliness
[00:19:08.500 --> 00:19:10.900]  我們太過世俗了
[00:19:10.900 --> 00:19:13.340]  聖經裏面怎麼說
[00:19:13.340 --> 00:19:14.060]  聖經裏面
[00:19:14.060 --> 00:19:15.420]  其實如果你信耶穌內的話
[00:19:15.420 --> 00:19:16.460]  你聽過這些話
[00:19:16.460 --> 00:19:19.900]  基督徒我們是入世而出世的
[00:19:19.900 --> 00:19:22.660]  We are in the world but not of the world
[00:19:22.660 --> 00:19:24.420]  有沒有聽過這些話
[00:19:24.420 --> 00:19:26.860]  所以我們的家鄉在天國
[00:19:26.860 --> 00:19:27.700]  不是在這裏的
[00:19:27.700 --> 00:19:28.980]  這個是過渡的
[00:19:28.980 --> 00:19:30.100]  所以我們在世界上
[00:19:30.100 --> 00:19:32.260]  但是我們不屬於這個世界的
[00:19:32.260 --> 00:19:34.820]  但是很不幸地
[00:19:34.820 --> 00:19:36.860]  當我們仍然在這個世界裏面生活的時候
[00:19:36.860 --> 00:19:39.700]  我們是受了這個世界的感染
[00:19:39.700 --> 00:19:41.540]  我們變得越來越世俗
[00:19:41.540 --> 00:19:43.180]  Supposedly 我應該越來越聖潔
[00:19:43.180 --> 00:19:44.460]  信耶穌之後
[00:19:44.460 --> 00:19:46.300]  但我發現很多基督徒信耶穌之後
[00:19:46.300 --> 00:19:48.540]  生命沒有明顯的轉化
[00:19:48.540 --> 00:19:52.900]  仍然是相當的世俗
[00:19:52.900 --> 00:19:57.140]  兄弟姐妹 你有沒有試過讓上帝難堪
[00:19:57.140 --> 00:20:00.580]  你有沒有試過讓上帝感到羞愧
[00:20:00.580 --> 00:20:03.060]  因爲我們放縱肉體的情慾
[00:20:03.060 --> 00:20:04.420]  眼目的情慾
[00:20:04.420 --> 00:20:06.860]  我們貪戀今生的驕傲
[00:20:06.860 --> 00:20:10.540]  多於上帝對我們的愛
[00:20:10.540 --> 00:20:13.260]  當我們這樣做的時候
[00:20:13.260 --> 00:20:15.460]  上帝會覺得很難過
[00:20:15.460 --> 00:20:16.580]  當然
[00:20:16.580 --> 00:20:19.020]  魔鬼有很多的理由去笑上帝
[00:20:19.020 --> 00:20:22.980]  你拯救這羣人是這樣的
[00:20:22.980 --> 00:20:25.500]  令上帝蒙羞
[00:20:25.500 --> 00:20:27.980]  兄弟姐妹確實幫助我們
[00:20:27.980 --> 00:20:29.380]  當然我們活在世界當中
[00:20:29.380 --> 00:20:31.100]  這是事實
[00:20:31.100 --> 00:20:34.260]  但我們不需要變得世俗
[00:20:34.260 --> 00:20:38.980]  當我們不留意到有這樣的情況出現的時候
[00:20:38.980 --> 00:20:41.980]  我們縱容自己活在這個世俗當中
[00:20:41.980 --> 00:20:45.460]  很多時候我們就找理由找藉口去解釋
[00:20:45.460 --> 00:20:47.940]  爲什麼我們有這些世俗的行爲
[00:20:47.940 --> 00:20:49.180]  我不是貪錢的
[00:20:49.180 --> 00:20:50.700]  不過我有小孩
[00:20:50.700 --> 00:20:51.900]  我要供書教學
[00:20:51.900 --> 00:20:54.380]  不存多一些錢怎麼行
[00:20:54.380 --> 00:20:55.700]  我不是說一件錯事
[00:20:55.700 --> 00:20:57.500]  不要誤會牧師的意思
[00:20:57.500 --> 00:21:00.380]  但很多時候我們找很多理由去解釋
[00:21:00.380 --> 00:21:03.580]  我們一些世界的生活方式
[00:21:03.580 --> 00:21:06.260]  一個世俗的生活方式
[00:21:06.260 --> 00:21:08.420]  我又沒有小孩
[00:21:08.420 --> 00:21:11.940]  三幾百塊錢一餐飯有什麼所謂
[00:21:11.940 --> 00:21:14.060]  但我不是叫你不喫三幾百塊錢一餐飯
[00:21:14.060 --> 00:21:15.380]  偶爾試試也挺好的
[00:21:15.380 --> 00:21:17.820]  特別是紀念日那些
[00:21:17.820 --> 00:21:20.340]  但是你需不需要整天這樣
[00:21:20.340 --> 00:21:21.980]  好像我跟大家分享過
[00:21:21.980 --> 00:21:23.260]  當那個世道好的時候
[00:21:23.260 --> 00:21:24.900]  很多年前有個泡沫未爆
[00:21:24.900 --> 00:21:27.460]  我下午去見那些年輕人
[00:21:27.460 --> 00:21:28.700]  二十二三歲
[00:21:28.700 --> 00:21:31.500]  下午喫鮑魚喫翅
[00:21:31.500 --> 00:21:34.620]  當他們的午餐
[00:21:34.620 --> 00:21:37.860]  他覺得這是很威的事情
[00:21:37.860 --> 00:21:39.580]  有神幫助我們
[00:21:39.580 --> 00:21:43.140]  當我們的生命變得越來越世俗的時候
[00:21:43.140 --> 00:21:46.100]  我們就會與神與人
[00:21:46.100 --> 00:21:48.220]  開始建立一些隔膜
[00:21:48.220 --> 00:21:49.940]  我們會在周圍建立一些圍牆
[00:21:49.940 --> 00:21:52.580]  我們和人的關係會變得越來越
[00:21:52.580 --> 00:21:53.780]  superficial
[00:21:53.780 --> 00:21:55.420]  越來越表面化
[00:21:55.420 --> 00:21:57.700]  我們不想別人覺得我們這麼世俗
[00:21:57.700 --> 00:22:00.620]  於是我們慢慢將自己與人隔離
[00:22:00.620 --> 00:22:03.220]  建立很多的圍牆
[00:22:03.220 --> 00:22:04.980]  不單單是與人之間建立圍牆
[00:22:04.980 --> 00:22:08.180]  與上帝都建立圍牆
[00:22:08.180 --> 00:22:08.980]  所以
[00:22:08.980 --> 00:22:10.380]  雅各仙就這樣說
[00:22:10.380 --> 00:22:14.220]  豈不曉得與世俗爲友的就是與神爲敵
[00:22:14.220 --> 00:22:19.140]  所以凡想要與世俗爲友的
[00:22:19.140 --> 00:22:24.700]  就是與神爲敵了
[00:22:24.700 --> 00:22:26.420]  所以弟兄姊妹
[00:22:26.420 --> 00:22:29.100]  當我們有這樣的情況
[00:22:29.100 --> 00:22:30.700]  有這樣的心態
[00:22:30.700 --> 00:22:33.060]  有什麼可能我們和人
[00:22:33.060 --> 00:22:34.820]  無謂最終就會出現呢
[00:22:34.820 --> 00:22:37.220]  這是保證有的事
[00:22:37.220 --> 00:22:40.100]  當我們的自我膨脹到一個地步
[00:22:40.100 --> 00:22:41.500]  變得自大
[00:22:41.500 --> 00:22:44.500]  當我們縱容我們自己的慾望
[00:22:44.500 --> 00:22:48.940]  當我們讓我們自私的念頭不斷的發展
[00:22:48.940 --> 00:22:54.460]  當我們越來越享受世俗的生活
[00:22:54.460 --> 00:22:56.460]  我們就會發覺
[00:22:56.460 --> 00:22:57.540]  與神越來越疏隔
[00:22:57.540 --> 00:22:59.460]  與人越來越疏隔
[00:22:59.460 --> 00:23:01.140]  大家的隔膜
[00:23:01.140 --> 00:23:03.300]  大家的矛盾衝突
[00:23:03.300 --> 00:23:06.380]  會不斷的提升
[00:23:06.380 --> 00:23:07.060]  問題就是
[00:23:07.060 --> 00:23:10.540]  我們應該怎麼做呢
[00:23:10.540 --> 00:23:15.260]  首先第一件事我們要知道的是什麼呢
[00:23:15.260 --> 00:23:16.900]  大家應該知道
[00:23:16.900 --> 00:23:20.220]  當你信耶穌之後
[00:23:20.220 --> 00:23:21.060]  聖經的應許
[00:23:21.060 --> 00:23:22.620]  憑信心我們知道
[00:23:22.620 --> 00:23:26.140]  聖靈會來駐在我們的生命當中
[00:23:26.140 --> 00:23:27.340]  Do you believe that?
[00:23:27.340 --> 00:23:28.460]  信不信啊?
[00:23:28.460 --> 00:23:29.020]  你信啊?
[00:23:29.020 --> 00:23:30.940]  有沒有經歷過聖靈的工作啊?
[00:23:30.940 --> 00:23:32.700]  有 聖靈都做工啊
[00:23:32.700 --> 00:23:35.140]  當你開始覺得
[00:23:35.140 --> 00:23:35.900]  咦
[00:23:35.900 --> 00:23:37.300]  和人有些不太like
[00:23:37.300 --> 00:23:39.220]  好像有些牙齒印出現
[00:23:39.220 --> 00:23:41.820]  可能會進入一個矛盾的情況
[00:23:41.820 --> 00:23:44.780]  聖靈就會去prompt你
[00:23:44.780 --> 00:23:45.500]  去提醒你
[00:23:45.500 --> 00:23:46.380]  要小心了
[00:23:46.380 --> 00:23:49.100]  可能跟這個人就要有conflict了
[00:23:49.100 --> 00:23:52.620]  你一不處理得妥當的話
[00:23:52.620 --> 00:23:55.380]  這個問題就會爆發的了
[00:23:55.380 --> 00:23:57.140]  聖靈會在心裏signal我們
[00:23:57.140 --> 00:24:00.140]  提醒一些
[00:24:00.140 --> 00:24:01.900]  紅燈啊黃燈啊
[00:24:01.900 --> 00:24:03.580]  你要小心啊
[00:24:03.580 --> 00:24:04.460]  你再走多一步
[00:24:04.460 --> 00:24:05.900]  再說錯一句話
[00:24:05.900 --> 00:24:09.180]  就會爆出來的了
[00:24:09.180 --> 00:24:10.460]  所以我們
[00:24:10.460 --> 00:24:13.620]  當我們發覺可能我們有機會
[00:24:13.620 --> 00:24:17.540]  去落在一個矛盾衝突的處境的時候
[00:24:17.540 --> 00:24:20.180]  第一樣東西我相信
[00:24:20.180 --> 00:24:21.460]  要
[00:24:21.460 --> 00:24:22.700]  立刻靜下來
[00:24:22.700 --> 00:24:25.260]  退一步去思想
[00:24:25.260 --> 00:24:26.460]  在思想之前
[00:24:26.460 --> 00:24:27.380]  可能退一步
[00:24:27.380 --> 00:24:28.900]  要去聽一下
[00:24:28.900 --> 00:24:30.460]  聖靈跟你說了什麼
[00:24:30.460 --> 00:24:32.100]  因爲聖靈讓你aware
[00:24:32.100 --> 00:24:33.460]  聖靈讓你警告到
[00:24:33.460 --> 00:24:34.460]  要小心了
[00:24:34.460 --> 00:24:36.060]  危險了
[00:24:36.060 --> 00:24:37.060]  你再走多一步
[00:24:37.060 --> 00:24:39.540]  或者你再make one more mistake
[00:24:39.540 --> 00:24:40.060]  OK
[00:24:40.060 --> 00:24:41.220]  可能你就會
[00:24:41.220 --> 00:24:43.300]  兩個人就爆發得很嚴重了
[00:24:43.300 --> 00:24:44.780]  所以
[00:24:44.780 --> 00:24:45.660]  停下來
[00:24:45.660 --> 00:24:47.100]  靜一靜
[00:24:47.100 --> 00:24:48.940]  嘗試去聽一下
[00:24:48.940 --> 00:24:51.740]  聖靈有什麼話跟你說
[00:24:51.740 --> 00:24:52.980]  而聖經
[00:24:52.980 --> 00:24:54.780]  在雅各書裏面提到
[00:24:54.780 --> 00:24:56.260]  的一樣東西就是
[00:24:56.260 --> 00:24:57.340]  上帝呢
[00:24:57.340 --> 00:24:59.820]  是阻擋那些驕傲的人
[00:24:59.820 --> 00:25:01.900]  是賜恩給那些什麼
[00:25:01.900 --> 00:25:03.340]  謙卑的人
[00:25:03.340 --> 00:25:05.420]  我相信當你能夠稍微靜一靜
[00:25:05.420 --> 00:25:06.220]  停下來
[00:25:06.220 --> 00:25:08.020]  聽下聖靈給你的那種
[00:25:08.020 --> 00:25:09.020]  教導和
[00:25:09.020 --> 00:25:10.140]  啓示的時候
[00:25:10.140 --> 00:25:12.340]  他第一樣就會告訴你
[00:25:12.340 --> 00:25:14.340]  要謙卑自己
[00:25:14.340 --> 00:25:16.140]  Humble yourself
[00:25:16.140 --> 00:25:17.780]  謙卑自己
[00:25:17.780 --> 00:25:19.980]  就好像我剛纔所說的
[00:25:19.980 --> 00:25:20.900]  當你發覺
[00:25:20.900 --> 00:25:22.540]  大家落了一個似乎要
[00:25:22.540 --> 00:25:23.820]  彼此有
[00:25:23.820 --> 00:25:27.020]  爭競或者矛盾的情況出現的時候
[00:25:27.020 --> 00:25:28.660]  先退一步
[00:25:28.660 --> 00:25:30.020]  想一想
[00:25:30.020 --> 00:25:30.780]  其實呢
[00:25:30.780 --> 00:25:32.220]  你的意見
[00:25:32.220 --> 00:25:33.980]  是好是壞沒人知道的
[00:25:33.980 --> 00:25:36.420]  不過你要考慮你的意見
[00:25:36.420 --> 00:25:39.060]  是衆多的意見之一
[00:25:39.060 --> 00:25:41.740]  並不是唯一對那個問題的意見
[00:25:41.740 --> 00:25:43.260]  大家聽不聽我的意思
[00:25:43.260 --> 00:25:44.940]  每個人都有自己的看法
[00:25:44.940 --> 00:25:47.020]  每個人都有自己的感想
[00:25:47.020 --> 00:25:49.900]  不過你不要覺得你那個纔是最好的
[00:25:49.900 --> 00:25:51.540]  或者你那個是唯一
[00:25:51.540 --> 00:25:54.500]  對這件事情應該有的態度
[00:25:54.500 --> 00:25:56.620]  你要考慮你的意見和看法
[00:25:56.620 --> 00:25:59.900]  是衆多的看法和意見之一
[00:25:59.900 --> 00:26:01.860]  因爲其實大家知道
[00:26:01.860 --> 00:26:03.020]  人的upbringing
[00:26:03.020 --> 00:26:04.220]  人所受過的教育
[00:26:04.220 --> 00:26:05.940]  人的經驗
[00:26:05.940 --> 00:26:08.340]  會讓我們對不同的事物
[00:26:08.340 --> 00:26:10.340]  或者同一件事物應該這麼說
[00:26:10.340 --> 00:26:12.460]  有不同的看法
[00:26:12.460 --> 00:26:14.340]  大家其實都很熟悉的
[00:26:14.340 --> 00:26:15.020]  我經常講故事
[00:26:15.020 --> 00:26:16.220]  你都會去教人的
[00:26:16.220 --> 00:26:17.140]  拿一杯水出來
[00:26:17.140 --> 00:26:20.100]  那是半滿還是半空呢
[00:26:20.100 --> 00:26:22.100]  大家經常都講給人聽的
[00:26:22.100 --> 00:26:23.500]  我們教育小朋友也是
[00:26:23.500 --> 00:26:25.700]  這杯水是半滿還是半空
[00:26:25.700 --> 00:26:26.460]  OK
[00:26:26.460 --> 00:26:28.020]  看你怎麼看
[00:26:28.020 --> 00:26:30.220]  有些人比較悲觀的就是半空
[00:26:30.220 --> 00:26:31.100]  有些人比較樂觀的
[00:26:31.100 --> 00:26:34.340]  半滿很快就滿了
[00:26:34.340 --> 00:26:35.660]  兩個都有錯嗎
[00:26:35.660 --> 00:26:36.820]  兩個都沒有錯
[00:26:36.820 --> 00:26:38.940]  其實兩個都對的
[00:26:38.940 --> 00:26:40.460]  所以求神幫助我們
[00:26:40.460 --> 00:26:43.780]  當我們遇到這種情況出現的時候
[00:26:43.780 --> 00:26:47.980]  我們要靜下來聽一下聖靈
[00:26:47.980 --> 00:26:49.100]  謙卑一下自己
[00:26:49.100 --> 00:26:51.020]  留心去了解一下
[00:26:51.020 --> 00:26:53.060]  問題的經結究竟是什麼
[00:26:53.060 --> 00:26:55.740]  是一個印象還是事實
[00:26:55.740 --> 00:26:59.180]  什麼會導致大家之間有不同的看法
[00:26:59.180 --> 00:27:00.740]  它的源又是什麼
[00:27:00.740 --> 00:27:02.260]  有一個方法
[00:27:02.260 --> 00:27:04.780]  叫做"Appreciative Enquiry"
[00:27:04.780 --> 00:27:06.500]  大家有沒有聽過
[00:27:06.500 --> 00:27:08.180]  "Appreciative Enquiry"
[00:27:08.180 --> 00:27:10.140]  這個詞我剛剛聽過
[00:27:10.140 --> 00:27:10.580]  爲什麼呢
[00:27:10.580 --> 00:27:12.220]  因爲我有一個跟我一起長大的
[00:27:12.220 --> 00:27:14.500]  以前教會一起長大的一個姐妹
[00:27:14.500 --> 00:27:15.740]  現在在加拿大
[00:27:15.740 --> 00:27:17.300]  剛剛在Tindale拿了一個
[00:27:17.300 --> 00:27:19.300]  Doctor of Ministry Degree
[00:27:19.300 --> 00:27:21.940]  她的計劃書是什麼呢
[00:27:21.940 --> 00:27:23.260]  很長的
[00:27:23.260 --> 00:27:25.780]  "Finding Unity in Diversity"
[00:27:25.780 --> 00:27:27.260]  然後有個Title
[00:27:27.260 --> 00:27:29.900]  "The Use of Appreciative Enquiry"
[00:27:29.900 --> 00:27:33.420]  "to Cultivate Common Ground Among Leaders"
[00:27:33.420 --> 00:27:37.900]  "in a Multi-Communicational Chinese Church in Canada"
[00:27:37.900 --> 00:27:39.700]  我不知道怎麼翻譯成中文
[00:27:39.700 --> 00:27:41.020]  總之很長
[00:27:41.020 --> 00:27:42.140]  題目就是
[00:27:42.140 --> 00:27:43.140]  "Unity in Diversity"
[00:27:43.140 --> 00:27:44.820]  這個大家都知道
[00:27:44.820 --> 00:27:47.220]  在多元化情況當中定立合一
[00:27:47.220 --> 00:27:49.180]  Chinese Church有不同的Communication
[00:27:49.180 --> 00:27:50.500]  不同的Generation
[00:27:50.500 --> 00:27:52.620]  怎麼能夠透過這個
[00:27:52.620 --> 00:27:55.260]  "Appreciative Enquiry"
[00:27:55.260 --> 00:27:57.300]  是一個欣賞性的
[00:27:57.300 --> 00:27:58.100]  發問
[00:27:58.100 --> 00:27:59.180]  諮詢
[00:27:59.180 --> 00:28:02.660]  以致找到一些Common Ground
[00:28:02.660 --> 00:28:04.420]  其實在這篇文章裏面
[00:28:04.420 --> 00:28:05.100]  幾百頁紙
[00:28:05.100 --> 00:28:07.100]  二三百頁紙
[00:28:07.100 --> 00:28:08.380]  其實我覺得很簡單
[00:28:08.380 --> 00:28:10.140]  說到最後
[00:28:10.140 --> 00:28:11.300]  我們要Recognize
[00:28:11.300 --> 00:28:13.220]  我們要承認
[00:28:13.220 --> 00:28:16.300]  不同言語的族裔
[00:28:16.300 --> 00:28:18.060]  和不同世代人之間
[00:28:18.060 --> 00:28:21.100]  他們在文化思維的方式
[00:28:21.100 --> 00:28:22.900]  和在心態
[00:28:22.900 --> 00:28:24.140]  心境上面
[00:28:24.140 --> 00:28:26.460]  其實是有差別的
[00:28:26.460 --> 00:28:28.700]  是多元化的
[00:28:28.700 --> 00:28:30.780]  但是我們在Church裏面
[00:28:30.780 --> 00:28:32.740]  We are one in Christ
[00:28:32.740 --> 00:28:34.140]  在主裏面我們成爲一體
[00:28:34.140 --> 00:28:34.980]  而且
[00:28:34.980 --> 00:28:36.620]  We adopt similar values
[00:28:36.620 --> 00:28:37.900]  我們是基督徒
[00:28:37.900 --> 00:28:39.340]  我們信聖經的
[00:28:39.340 --> 00:28:39.940]  是不是
[00:28:39.940 --> 00:28:41.700]  我們也信聖經的
[00:28:41.700 --> 00:28:43.100]  大家有similar values
[00:28:43.100 --> 00:28:45.620]  大家有耶穌基督作爲我們的主的時候
[00:28:45.620 --> 00:28:46.820]  其實
[00:28:46.820 --> 00:28:47.940]  It is not impossible
[00:28:47.940 --> 00:28:49.340]  並不是不可能
[00:28:49.340 --> 00:28:50.900]  我們在主裏面
[00:28:50.900 --> 00:28:53.420]  在多元化的情況當中
[00:28:53.420 --> 00:28:57.460]  是可以合二爲一的
[00:28:57.460 --> 00:28:59.300]  所以呢
[00:28:59.300 --> 00:29:00.420]  第二件事
[00:29:00.420 --> 00:29:01.580]  當我們發覺
[00:29:01.580 --> 00:29:06.220]  我和某個人好像有些不一致的看法和意見
[00:29:06.220 --> 00:29:08.620]  可能有機會會發展成爲
[00:29:08.620 --> 00:29:10.700]  矛盾和衝突
[00:29:10.700 --> 00:29:12.260]  我應該怎麼做呢
[00:29:12.260 --> 00:29:13.660]  剛纔裏面說的是什麼
[00:29:13.660 --> 00:29:14.340]  第一
[00:29:14.340 --> 00:29:16.060]  安靜下來
[00:29:16.060 --> 00:29:17.180]  Humble yourself
[00:29:17.180 --> 00:29:17.820]  Consider
[00:29:17.820 --> 00:29:18.700]  想一想
[00:29:18.700 --> 00:29:21.020]  你的意見是其中一個意見
[00:29:21.020 --> 00:29:21.580]  OK
[00:29:21.580 --> 00:29:24.020]  別人的意見也是其中一個意見
[00:29:24.020 --> 00:29:25.940]  我們的difference在哪裏呢
[00:29:25.940 --> 00:29:28.620]  不同的地方分歧的地方在哪裏呢
[00:29:28.620 --> 00:29:30.580]  那個分歧重不重要呢
[00:29:30.580 --> 00:29:33.100]  值不值得爲那個分歧大家喊死呢
[00:29:33.100 --> 00:29:33.860]  OK
[00:29:33.860 --> 00:29:34.900]  然後呢
[00:29:34.900 --> 00:29:35.580]  就是
[00:29:35.580 --> 00:29:36.420]  我們
[00:29:36.420 --> 00:29:39.460]  如果不明白對方爲什麼會這麼想
[00:29:39.460 --> 00:29:41.580]  Instead of 給我們的意見
[00:29:41.580 --> 00:29:45.300]  我們可不可以去問一些appreciative question
[00:29:45.300 --> 00:29:46.300]  rather than
[00:29:46.300 --> 00:29:48.340]  一些irritative question
[00:29:48.340 --> 00:29:49.380]  你明白我的分別嗎
[00:29:49.380 --> 00:29:50.140]  有些人說
[00:29:50.140 --> 00:29:52.500]  很欣賞你能夠有這樣的看法
[00:29:52.500 --> 00:29:53.980]  爲什麼你要這樣看呢
[00:29:53.980 --> 00:29:55.900]  幫我瞭解多一點
[00:29:55.900 --> 00:29:56.940]  rather than
[00:29:56.940 --> 00:29:57.820]  一說出來
[00:29:57.820 --> 00:29:58.620]  你就踩人家
[00:29:58.620 --> 00:30:01.740]  你這個說法不對的
[00:30:01.740 --> 00:30:03.700]  所以我覺得第一樣東西
[00:30:03.700 --> 00:30:05.020]  我覺得要學的
[00:30:05.020 --> 00:30:05.620]  就是
[00:30:05.620 --> 00:30:07.940]  這個
[00:30:07.940 --> 00:30:08.860]  雅國
[00:30:08.860 --> 00:30:10.380]  被我提醒
[00:30:10.380 --> 00:30:12.540]  Humble yourself
[00:30:12.540 --> 00:30:13.740]  就是這個意思
[00:30:13.740 --> 00:30:15.100]  在會點教會里面來說
[00:30:15.100 --> 00:30:17.300]  我希望大家都明白
[00:30:17.300 --> 00:30:18.980]  人越來越多的時候
[00:30:18.980 --> 00:30:20.820]  各個意見、看法都不一樣
[00:30:20.820 --> 00:30:22.500]  教會里面有沒有衝突、矛盾的
[00:30:22.500 --> 00:30:24.100]  有沒有disagreement的
[00:30:24.100 --> 00:30:25.500]  有沒有
[00:30:25.500 --> 00:30:26.740]  當然有
[00:30:26.740 --> 00:30:27.940]  只是說inter-gen
[00:30:27.940 --> 00:30:28.940]  有很多不同的看法
[00:30:28.940 --> 00:30:29.860]  我知道的
[00:30:29.860 --> 00:30:30.940]  其實牧師知道的
[00:30:30.940 --> 00:30:31.820]  明白的
[00:30:31.820 --> 00:30:32.620]  我純粹是聽
[00:30:32.620 --> 00:30:34.300]  純粹是瞭解的
[00:30:34.300 --> 00:30:36.660]  我是鼓勵大家給意見
[00:30:36.660 --> 00:30:38.220]  我是鼓勵大家給意見
[00:30:38.220 --> 00:30:40.220]  分享你的看法和感受
[00:30:40.220 --> 00:30:41.980]  其實我們教育部同樣時常去review
[00:30:41.980 --> 00:30:44.220]  時常去了解
[00:30:44.220 --> 00:30:45.980]  去明白
[00:30:45.980 --> 00:30:48.380]  我們也尊重大家的那種看法
[00:30:48.380 --> 00:30:49.180]  不過呢
[00:30:49.180 --> 00:30:50.820]  當我們講到這些的時候
[00:30:50.820 --> 00:30:52.460]  我們要小心的是
[00:30:52.460 --> 00:30:54.820]  我們不要
[00:30:54.820 --> 00:30:57.780]  惡意地去批評
[00:30:57.780 --> 00:30:58.580]  ok
[00:30:58.580 --> 00:31:00.540]  我們是爲了瞭解事實
[00:31:00.540 --> 00:31:02.460]  這件事我很感恩的
[00:31:02.460 --> 00:31:04.540]  因爲這是我們會點的culture
[00:31:04.540 --> 00:31:06.100]  我們聽到你的意見
[00:31:06.100 --> 00:31:07.740]  很多人的看法
[00:31:07.740 --> 00:31:10.420]  其實大家都是爲了教會好
[00:31:10.420 --> 00:31:11.620]  我也希望你知道
[00:31:11.620 --> 00:31:13.940]  教牧童工都是爲了教會好
[00:31:13.940 --> 00:31:16.020]  牧師到什麼年紀
[00:31:16.020 --> 00:31:18.820]  我幹嘛在退休前搞這些東西
[00:31:18.820 --> 00:31:21.540]  對我來說好處都沒有
[00:31:21.540 --> 00:31:22.580]  我的小孩都長大了
[00:31:22.580 --> 00:31:24.020]  我的孫剛剛出生
[00:31:24.020 --> 00:31:26.380]  等多二十年三十年纔有份
[00:31:26.380 --> 00:31:28.020]  十幾二十年
[00:31:28.020 --> 00:31:31.180]  那時候已經不關我的事了
[00:31:31.180 --> 00:31:32.700]  大家知道我們
[00:31:32.700 --> 00:31:33.700]  沒有一個人
[00:31:33.700 --> 00:31:36.100]  是爲了自己的利益自己的好處
[00:31:36.100 --> 00:31:37.660]  我們任何改變其實
[00:31:37.660 --> 00:31:38.500]  是想
[00:31:38.500 --> 00:31:41.700]  what is the best for the church
[00:31:41.700 --> 00:31:44.060]  what is the best for you
[00:31:44.060 --> 00:31:45.260]  and your family
[00:31:45.260 --> 00:31:47.540]  這個一直以來我們抱着的心態
[00:31:47.540 --> 00:31:50.020]  所以其實我們大家都要去學
[00:31:50.020 --> 00:31:51.380]  在主義裏面
[00:31:51.380 --> 00:31:53.300]  彼此的謙卑
[00:31:53.300 --> 00:31:56.340]  互相的去信服
[00:31:56.340 --> 00:31:57.540]  給意見不重要
[00:31:57.540 --> 00:31:58.620]  最重要
[00:31:58.620 --> 00:31:59.580]  我經常都說
[00:31:59.580 --> 00:32:02.580]  有合意的態度
[00:32:02.580 --> 00:32:03.700]  讓別人看到
[00:32:03.700 --> 00:32:05.860]  你是爲了教會的好處
[00:32:05.860 --> 00:32:07.740]  不是爲了自己的便利
[00:32:07.740 --> 00:32:09.540]  that is ok
