
[00:00:00.000 --> 00:00:04.000]  好,今日分享的題目是真正的付足
[00:20:01.000 --> 00:20:03.000]  還需要靠什麼呢
[00:20:03.000 --> 00:20:05.000]  靠天氣
[00:20:05.000 --> 00:20:07.000]  天氣是不是他可以控制的
[00:20:07.000 --> 00:20:09.000]  天氣不是他可以控制的
[00:20:09.000 --> 00:20:12.000]  所以他不懂得感恩
[00:20:12.000 --> 00:20:14.000]  因為就算他多努力
[00:20:14.000 --> 00:20:16.000]  如果天氣不好
[00:20:16.000 --> 00:20:18.000]  譬如說你一場旱災
[00:20:18.000 --> 00:20:20.000]  就算你多努力
[00:20:20.000 --> 00:20:22.000]  你都不會有田產
[00:20:22.000 --> 00:20:23.000]  或者反過來
[00:20:23.000 --> 00:20:25.000]  你一個大水災
[00:20:25.000 --> 00:20:28.000]  將那些農作物全部摧毀
[00:20:28.000 --> 00:20:30.000]  他都不會有任何的收穫
[00:20:30.000 --> 00:20:32.000]  所以他不懂得感恩
[00:20:32.000 --> 00:20:33.000]  他不懂得去想
[00:20:33.000 --> 00:20:35.000]  原來不只是自己的努力
[00:20:35.000 --> 00:20:39.000]  原來是神的恩典
[00:20:39.000 --> 00:20:40.000]  他沒有想過
[00:20:40.000 --> 00:20:41.000]  他不懂得感恩
[00:20:41.000 --> 00:20:42.000]  感謝神
[00:20:42.000 --> 00:20:44.000]  第三個的無知
[00:20:44.000 --> 00:20:48.000]  是他沒有好好地運用自己的財富
[00:20:48.000 --> 00:20:49.000]  剛才我們講過
[00:20:49.000 --> 00:20:51.000]  其實作為一個財主
[00:20:51.000 --> 00:20:53.000]  他是有社會責任
[00:20:53.000 --> 00:20:57.000]  去照顧在群體裡面有需要的人
[00:20:57.000 --> 00:20:58.000]  但是他沒有想過
[00:20:58.000 --> 00:21:02.000]  怎樣能夠去運用自己的財富
[00:21:02.000 --> 00:21:04.000]  第四個無知
[00:21:04.000 --> 00:21:07.000]  是他對財富的追求
[00:21:07.000 --> 00:21:12.000]  取代了對自己靈魂的關心
[00:21:12.000 --> 00:21:13.000]  他沒有想過
[00:21:13.000 --> 00:21:15.000]  將來死了之後
[00:21:15.000 --> 00:21:16.000]  他的靈魂是怎樣
[00:21:16.000 --> 00:21:18.000]  因為他只是定徵
[00:21:18.000 --> 00:21:20.000]  現在就是休息吧
[00:21:20.000 --> 00:21:21.000]  吃吧
[00:21:21.000 --> 00:21:22.000]  喝吧
[00:21:22.000 --> 00:21:23.000]  演樂吧
[00:21:23.000 --> 00:21:25.000]  他沒有想過自己靈魂
[00:21:25.000 --> 00:21:27.000]  將來會是怎樣
[00:21:27.000 --> 00:21:29.000]  這個財富的追求
[00:21:29.000 --> 00:21:31.000]  蒙蔽了他的眼睛
[00:21:31.000 --> 00:21:33.000]  令他沒有想過
[00:21:33.000 --> 00:21:37.000]  沒有關心過自己靈魂的需要
[00:21:37.000 --> 00:21:39.000]  所以今天我們都不要
[00:21:39.000 --> 00:21:42.000]  做一個無知的人
[00:21:42.000 --> 00:21:46.000]  生命是無常的
[00:21:46.000 --> 00:21:49.000]  如果我們去看過去幾年
[00:21:49.000 --> 00:21:50.000]  我們經歷的
[00:21:50.000 --> 00:21:53.000]  如果我們五年前去講這段聖經
[00:21:53.000 --> 00:21:55.000]  我們可能沒有這麼大的感受
[00:21:55.000 --> 00:21:57.000]  但是在過去的五年
[00:21:57.000 --> 00:21:59.000]  我們經歷了疫情
[00:21:59.000 --> 00:22:01.000]  疫情裡面
[00:22:01.000 --> 00:22:02.000]  我們每一個人都發現
[00:22:02.000 --> 00:22:05.000]  生命真是無常
[00:22:05.000 --> 00:22:06.000]  有很多事情
[00:22:06.000 --> 00:22:09.000]  我們以為習以為常
[00:22:09.000 --> 00:22:11.000]  生命的常態
[00:22:11.000 --> 00:22:12.000]  一個疫情
[00:22:12.000 --> 00:22:15.000]  我們很多生命
[00:22:15.000 --> 00:22:18.000]  以為的習慣都會改變
[00:22:18.000 --> 00:22:20.000]  很多我們以為理所當然的事
[00:22:20.000 --> 00:22:23.000]  原來不是必然
[00:22:23.000 --> 00:22:25.000]  我都記得我自己
[00:22:25.000 --> 00:22:26.000]  我常常覺得
[00:22:26.000 --> 00:22:28.000]  我很愛我的家庭
[00:22:28.000 --> 00:22:29.000]  很愛我的家族
[00:22:29.000 --> 00:22:30.000]  我常常覺得
[00:22:30.000 --> 00:22:31.000]  因為我的家族
[00:22:31.000 --> 00:22:32.000]  很多不同的親戚
[00:22:32.000 --> 00:22:33.000]  在不同的地方
[00:22:33.000 --> 00:22:34.000]  我常常覺得
[00:22:34.000 --> 00:22:36.000]  如果將來他們有需要
[00:22:36.000 --> 00:22:39.000]  我會第一時間去探他們
[00:22:39.000 --> 00:22:41.000]  但是在疫情裡面
[00:22:41.000 --> 00:22:43.000]  我的伯父
[00:22:43.000 --> 00:22:46.000]  我的舅父相繼離世
[00:22:46.000 --> 00:22:48.000]  但是我發現
[00:22:48.000 --> 00:22:50.000]  我連很想很想
[00:22:50.000 --> 00:22:52.000]  去見他最後一面
[00:22:52.000 --> 00:22:53.000]  都做不到
[00:22:53.000 --> 00:22:56.000]  因為去要21天
[00:22:56.000 --> 00:22:59.000]  回來要21天
[00:22:59.000 --> 00:23:01.000]  甚至我伯父離世
[00:23:01.000 --> 00:23:04.000]  連在那個城市同住的伯娘
[00:23:04.000 --> 00:23:05.000]  和我的堂妹
[00:23:05.000 --> 00:23:08.000]  都不能夠見他最後一面
[00:23:08.000 --> 00:23:10.000]  發現原來我們很多事情
[00:23:10.000 --> 00:23:12.000]  以為是必然的事
[00:23:12.000 --> 00:23:15.000]  原來一點都不必然
[00:23:15.000 --> 00:23:16.000]  當然不只是這些
[00:23:16.000 --> 00:23:18.000]  我的表妹結婚了
[00:23:18.000 --> 00:23:19.000]  她跟我說表哥
[00:23:19.000 --> 00:23:21.000]  我真的很想你來我的婚禮
[00:23:21.000 --> 00:23:22.000]  我說我真的來不了
[00:23:22.000 --> 00:23:24.000]  為什麼去又21天
[00:23:24.000 --> 00:23:26.000]  回來又21天
[00:23:26.000 --> 00:23:28.000]  我說有沒有Zoom
[00:23:28.000 --> 00:23:30.000]  接著參加Zoom的婚禮
[00:23:30.000 --> 00:23:33.000]  成為了我們的常態
[00:23:33.000 --> 00:23:35.000]  一場疫情讓我們看到
[00:23:35.000 --> 00:23:37.000]  生命的無常
[00:23:37.000 --> 00:23:39.000]  但是原來生命的無常
[00:23:39.000 --> 00:23:41.000]  它是告訴我們
[00:23:41.000 --> 00:23:43.000]  我們能夠在神的裡面
[00:23:43.000 --> 00:23:46.000]  去得到真正的付足
[00:23:46.000 --> 00:23:48.000]  如果我們去看最後
[00:23:48.000 --> 00:23:49.000]  這一節的聖經
[00:23:49.000 --> 00:23:53.000]  耶穌說凡為自己積財
[00:23:53.000 --> 00:23:56.000]  在神面前卻不付足的
[00:23:56.000 --> 00:23:57.000]  也是這樣
[00:23:57.000 --> 00:24:00.000]  這個人他在神面前不付足
[00:24:00.000 --> 00:24:01.000]  但是另一方面
[00:24:01.000 --> 00:24:03.000]  原來我們在神裡面
[00:24:03.000 --> 00:24:07.000]  是能夠找到真正的付足
[00:24:07.000 --> 00:24:08.000]  那你說究竟
[00:24:08.000 --> 00:24:11.000]  那神裡面有什麼
[00:24:11.000 --> 00:24:13.000]  真正的付足
[00:24:13.000 --> 00:24:16.000]  這裡我們起碼分享四樣東西
[00:24:16.000 --> 00:24:17.000]  第一樣東西
[00:24:17.000 --> 00:24:20.000]  原來藉著耶穌
[00:24:20.000 --> 00:24:23.000]  我們的生命能夠跟神和好
[00:24:23.000 --> 00:24:26.000]  當我們的生命跟神和好
[00:24:26.000 --> 00:24:29.000]  原來神跟我們同行
[00:24:29.000 --> 00:24:31.000]  我們生命每一個的步伐
[00:24:31.000 --> 00:24:33.000]  我們可能經歷高山
[00:24:33.000 --> 00:24:35.000]  我們可能經歷低谷
[00:24:35.000 --> 00:24:36.000]  我們會有順境
[00:24:36.000 --> 00:24:38.000]  我們會有逆境
[00:24:38.000 --> 00:24:41.000]  但是當神在我們生命裡面的時候
[00:24:41.000 --> 00:24:43.000]  他就給我們聖經說
[00:24:43.000 --> 00:24:46.000]  是出人以外的平安
[00:24:46.000 --> 00:24:47.000]  出人以外的愚民
[00:24:47.000 --> 00:24:49.000]  是超越環境的平安
[00:24:49.000 --> 00:24:51.000]  就是說無論你面對什麼環境
[00:24:51.000 --> 00:24:53.000]  因著神在你生命的裡面
[00:24:53.000 --> 00:24:57.000]  你就得著真正的平安
[00:24:57.000 --> 00:24:59.000]  但是原來在神的裡面
[00:24:59.000 --> 00:25:03.000]  我們不單止跟神和好
[00:25:03.000 --> 00:25:06.000]  我們的生命都跟人和好
[00:25:06.000 --> 00:25:09.000]  我們的生命可能都經歷很多破碎的關係
[00:25:09.000 --> 00:25:13.000]  很多過去關係裡面的創傷
[00:25:13.000 --> 00:25:15.000]  但是原來在耶穌的愛裡面
[00:25:15.000 --> 00:25:18.000]  祂會醫治我們的關係
[00:25:18.000 --> 00:25:22.000]  祂會叫我們跟人復和和好
[00:25:22.000 --> 00:25:23.000]  第三
[00:25:23.000 --> 00:25:25.000]  藉著耶穌
[00:25:25.000 --> 00:25:28.000]  我們能夠得著永恆的生命
[00:25:28.000 --> 00:25:30.000]  和永恆的盼望
[00:25:30.000 --> 00:25:33.000]  今天如果我們有永恆的盼望
[00:25:33.000 --> 00:25:37.000]  我們知道我們最終是靠著耶穌得聖
[00:25:37.000 --> 00:25:39.000]  我們就能夠面對
[00:25:39.000 --> 00:25:43.000]  我們現在生命裡面的困難和挑戰
[00:25:43.000 --> 00:25:46.000]  回到周星馳的電影裡面
[00:25:46.000 --> 00:25:49.000]  在電影裡面有一個對白
[00:25:49.000 --> 00:25:51.000]  就是當時那個上海大亨
[00:25:51.000 --> 00:25:54.000]  很擔心日本人的侵襲
[00:25:54.000 --> 00:25:57.000]  於是他就跟上海大亨說
[00:25:57.000 --> 00:26:00.000]  他說阿咩先生你不用怕
[00:26:00.000 --> 00:26:03.000]  因為我知道七年之後
[00:26:03.000 --> 00:26:06.000]  美國會擲一個叫做原子彈
[00:26:06.000 --> 00:26:07.000]  在日本那裡
[00:26:07.000 --> 00:26:10.000]  所以最後你一定會贏的
[00:26:10.000 --> 00:26:13.000]  如果你知道一定會贏
[00:26:13.000 --> 00:26:15.000]  你就不會擔心現在面對的狀況
[00:26:15.000 --> 00:26:17.000]  當然那是一個虛構的對白
[00:26:17.000 --> 00:26:19.000]  但是今天我們知道
[00:26:19.000 --> 00:26:20.000]  我們在耶穌裡面
[00:26:20.000 --> 00:26:22.000]  我們必然得聖
[00:26:22.000 --> 00:26:23.000]  如果我們知道
[00:26:23.000 --> 00:26:25.000]  我們在耶穌裡面必然得聖
[00:26:25.000 --> 00:26:28.000]  我們就有這個永恆的盼望
[00:26:28.000 --> 00:26:30.000]  這個永恆的盼望
[00:26:30.000 --> 00:26:31.000]  要叫我們有力量
[00:26:31.000 --> 00:26:36.000]  面對現在我們生命的困難和挑戰
[00:26:36.000 --> 00:26:39.000]  哇 那就不一樣了 是不是
[00:26:39.000 --> 00:26:42.000]  所以周星馳可以叫上海大亨
[00:26:42.000 --> 00:26:43.000]  不用怕
[00:26:43.000 --> 00:26:45.000]  因為七年後你一定贏的
[00:26:45.000 --> 00:26:47.000]  當我們知道
[00:26:47.000 --> 00:26:49.000]  我們的生命在耶穌裡面
[00:26:49.000 --> 00:26:51.000]  都是一定贏的時候
[00:26:51.000 --> 00:26:53.000]  我們就知道
[00:26:53.000 --> 00:26:56.000]  我們有盼望去面對我們的生命
[00:26:56.000 --> 00:26:58.000]  第四 藉著耶穌
[00:26:58.000 --> 00:27:02.000]  我們會活出真正有意義的生命
[00:27:02.000 --> 00:27:06.000]  以及能夠成為別人的幫助和祝福
[00:27:06.000 --> 00:27:12.000]  信耶穌不只是拿天國的護照
[00:27:12.000 --> 00:27:15.000]  信耶穌是叫我們能夠在地上
[00:27:15.000 --> 00:27:18.000]  活出一個有意義的生命
[00:27:18.000 --> 00:27:20.000]  我經常問一個問題
[00:27:20.000 --> 00:27:26.000]  哪一個最懂得去用這個智能電話
[00:27:26.000 --> 00:27:28.000]  去發揮這個智能的電話
[00:27:28.000 --> 00:27:30.000]  每一個的功能
[00:27:30.000 --> 00:27:35.000]  就是發明和設計這個智能電話的那個
[00:27:35.000 --> 00:27:36.000]  今天我們的生命
[00:27:36.000 --> 00:27:38.000]  怎樣活得最有意義
[00:27:38.000 --> 00:27:39.000]  今天我們的生命
[00:27:39.000 --> 00:27:41.000]  怎樣能夠活出最好的計劃
[00:27:41.000 --> 00:27:43.000]  就是我們回到神裡面
[00:27:43.000 --> 00:27:47.000]  我們就找到生命真正的意義
[00:27:47.000 --> 00:27:50.000]  和生命最美好的計劃
[00:27:50.000 --> 00:27:56.000]  所以信耶穌真的是早信早享受的
[00:27:56.000 --> 00:28:00.000]  是因為你能夠在信耶穌那一刻
[00:28:00.000 --> 00:28:05.000]  你就能夠找到生命真正的意義
[00:28:05.000 --> 00:28:09.000]  和神給你最美好的計劃
[00:28:09.000 --> 00:28:12.000]  所以你發現縱然生命無常
[00:28:12.000 --> 00:28:15.000]  但是原來我們在神裡面
[00:28:15.000 --> 00:28:19.000]  能夠得到生命真正的滿足
[00:28:19.000 --> 00:28:23.000]  所以在提摩太前書六章十八節就這樣說
[00:28:23.000 --> 00:28:26.000]  又要祝福他們行善
[00:28:26.000 --> 00:28:28.000]  在好事上付諸
[00:28:28.000 --> 00:28:33.000]  今心施捨樂意供給人
[00:28:33.000 --> 00:28:39.000]  最近我有機會去看重溫兩個的見證
[00:28:39.000 --> 00:28:41.000]  一個是一個弟兄的見證
[00:28:41.000 --> 00:28:44.000]  另外是一位姊妹的見證
[00:28:44.000 --> 00:28:46.000]  有一位弟兄他說
[00:28:46.000 --> 00:28:49.000]  他以前曾經月入十萬元
[00:28:49.000 --> 00:28:52.000]  於是就和朋友去吃喝玩樂
[00:28:52.000 --> 00:28:56.000]  但是他說在這個吃喝玩樂的生命裡面
[00:28:56.000 --> 00:28:58.000]  卻找不到生命的意義
[00:28:58.000 --> 00:29:01.000]  他的朋友更加帶了他去吸毒
[00:29:01.000 --> 00:29:04.000]  但是他說感恩神讓他有機會
[00:29:04.000 --> 00:29:06.000]  去進入福音戒毒
[00:29:06.000 --> 00:29:08.000]  他不但成功戒了毒癮
[00:29:08.000 --> 00:29:11.000]  更加跟隨了耶穌
[00:29:11.000 --> 00:29:15.000]  他說現在生命的工作是服侍其他有需要的人
[00:29:15.000 --> 00:29:19.000]  他說現在的收入和以前差很遠
[00:29:19.000 --> 00:29:20.000]  少了很多
[00:29:20.000 --> 00:29:26.000]  但是他說現在卻得到真正的喜樂和滿足
[00:29:26.000 --> 00:29:28.000]  另外有一位姊妹
[00:29:28.000 --> 00:29:31.000]  她在最近的浸禮去分享她的生命
[00:29:31.000 --> 00:29:33.000]  她說她有成功的事業
[00:29:33.000 --> 00:29:37.000]  在退休之後過著享受和休閒的生活
[00:29:37.000 --> 00:29:41.000]  但是她說這個生活並未讓她找到生命的意義
[00:29:41.000 --> 00:29:44.000]  而當她看到生命身邊的朋友
[00:29:44.000 --> 00:29:47.000]  開始經歷生老病死
[00:29:47.000 --> 00:29:50.000]  她說她突然間發現原來死亡
[00:29:50.000 --> 00:29:53.000]  原來不是她想像之中那麼遙遠
[00:29:53.000 --> 00:29:57.000]  她突然問自己人生的意義是什麼
[00:29:57.000 --> 00:30:01.000]  她說當朋友鼓勵她回來教會
[00:30:01.000 --> 00:30:03.000]  她的生命相信耶穌
[00:30:03.000 --> 00:30:06.000]  原來她說她有永恆生命的盼望
[00:30:06.000 --> 00:30:09.000]  她說這個永恆生命的盼望
[00:30:09.000 --> 00:30:12.000]  讓她現在的生命都有方向
[00:30:12.000 --> 00:30:17.000]  並且她說她的生命要跟隨耶穌
[00:30:17.000 --> 00:30:20.000]  什麼是真正的付出呢
[00:30:20.000 --> 00:30:22.000]  我和一個朋友聊天
[00:30:22.000 --> 00:30:23.000]  這個朋友跟我說
[00:30:23.000 --> 00:30:26.000]  他說他年輕的時候
[00:30:26.000 --> 00:30:30.000]  他的夢想就是一輛貴價的跑車
[00:30:30.000 --> 00:30:32.000]  我不知道我們中間有沒有男士
[00:30:32.000 --> 00:30:36.000]  你以前的夢想就是一輛貴價的跑車
[00:30:36.000 --> 00:30:38.000]  我自己以前的夢想
[00:30:38.000 --> 00:30:41.000]  都是一輛貴價的跑車
[00:30:41.000 --> 00:30:42.000]  不過現在我不能這樣想
[00:30:42.000 --> 00:30:43.000]  為什麼呢
[00:30:43.000 --> 00:30:46.000]  因為我發現我進不了那輛貴價的跑車
[00:30:46.000 --> 00:30:50.000]  但是這個朋友跟我說
[00:30:50.000 --> 00:30:52.000]  他曾經在外國生活
[00:30:52.000 --> 00:30:54.000]  他說他相信了耶穌之後
[00:30:54.000 --> 00:30:56.000]  他不再追那些貴價的跑車
[00:30:56.000 --> 00:30:57.000]  他要買一輛大車
[00:30:57.000 --> 00:30:59.000]  我問他買一輛大車做什麼
[00:30:59.000 --> 00:31:02.000]  原來很多外國的教會
[00:31:02.000 --> 00:31:04.000]  人們會買一輛大車
[00:31:04.000 --> 00:31:05.000]  去載弟兄姊妹回教會
[00:31:05.000 --> 00:31:06.000]  因為很多時候
[00:31:06.000 --> 00:31:07.000]  弟兄姊妹住的地方
[00:31:07.000 --> 00:31:09.000]  不是像香港那麼方便
[00:31:09.000 --> 00:31:11.000]  不是有那麼多方便的公共交通
[00:31:11.000 --> 00:31:13.000]  他說他以前就是故意買一輛大車
[00:31:13.000 --> 00:31:17.000]  去載弟兄姊妹回教會
[00:31:17.000 --> 00:31:19.000]  很感動啊
[00:31:19.000 --> 00:31:21.000]  他說他以前追的
[00:31:21.000 --> 00:31:23.000]  是那些最昂貴的餐廳
[00:31:23.000 --> 00:31:26.000]  他要去那些最好的餐廳吃東西
[00:31:26.000 --> 00:31:29.000]  他說你知不知道
[00:31:29.000 --> 00:31:31.000]  以前去那些最貴的餐廳吃東西
[00:31:31.000 --> 00:31:34.000]  你最有滿足感是什麼
[00:31:34.000 --> 00:31:37.000]  我說是不是那些東西很好吃
[00:31:37.000 --> 00:31:40.000]  但是東西好吃就自不言
[00:31:40.000 --> 00:31:42.000]  他說其實以前追這些東西
[00:31:42.000 --> 00:31:44.000]  最大的滿足感
[00:31:44.000 --> 00:31:46.000]  不是那些東西有多好吃
[00:31:46.000 --> 00:31:48.000]  他說最大的滿足感
[00:31:48.000 --> 00:31:50.000]  是告訴身邊的朋友
[00:31:50.000 --> 00:31:53.000]  我去過那些地方吃東西
[00:31:53.000 --> 00:31:56.000]  我說哇 原來那麼高境界
[00:31:56.000 --> 00:31:57.000]  我真的沒試過
[00:31:57.000 --> 00:31:59.000]  原來那些餐廳最大的滿足感
[00:31:59.000 --> 00:32:00.000]  不是那些東西有多好吃
[00:32:00.000 --> 00:32:02.000]  而是告訴身邊的朋友
[00:32:02.000 --> 00:32:03.000]  我去那些地方吃東西
[00:32:03.000 --> 00:32:04.000]  我說我要求是低一點的
[00:32:04.000 --> 00:32:05.000]  最重要是飽
[00:32:05.000 --> 00:32:07.000]  不飽什麼都不要說
[00:32:07.000 --> 00:32:09.000]  他說你只是低層次而已
[00:32:09.000 --> 00:32:10.000]  但是他回來
[00:32:10.000 --> 00:32:13.000]  又回到教會一起去服侍
[00:32:13.000 --> 00:32:15.000]  他說他現在最開心的是什麼呢
[00:32:15.000 --> 00:32:17.000]  他說其中一次他最開心
[00:32:17.000 --> 00:32:20.000]  就是和我們的街坊一起外宴
[00:32:20.000 --> 00:32:22.000]  他參加了我們街坊的外宴
[00:32:22.000 --> 00:32:24.000]  那天晚上他覺得很滿足
[00:32:24.000 --> 00:32:25.000]  很開心
[00:32:25.000 --> 00:32:26.000]  我說其實沒有東西吃的
[00:32:26.000 --> 00:32:28.000]  街坊先吃的
[00:32:28.000 --> 00:32:30.000]  他說但是很開心
[00:32:30.000 --> 00:32:33.000]  什麼是真正的富足呢
[00:32:33.000 --> 00:32:35.000]  今天我們要問自己
[00:32:35.000 --> 00:32:38.000]  我們有沒有回到神裡面
[00:32:38.000 --> 00:32:40.000]  去得到真正的富足
[00:32:40.000 --> 00:32:42.000]  所以也有一些問題
[00:32:42.000 --> 00:32:45.000]  大家可以回去一起去反思
[00:32:45.000 --> 00:32:47.000]  第一個就是你
[00:32:47.000 --> 00:32:49.000]  或者你所認識的人
[00:32:49.000 --> 00:32:52.000]  過去有沒有曾經經歷過生命的無常
[00:32:52.000 --> 00:32:54.000]  很相信當我們經歷過
[00:32:54.000 --> 00:32:56.000]  生命的無常的時候
[00:32:56.000 --> 00:32:58.000]  其實我們一定會問一個問題
[00:32:58.000 --> 00:33:01.000]  那究竟生命真正的意義是什麼呢
[00:33:01.000 --> 00:33:02.000]  第二樣東西
[00:33:02.000 --> 00:33:04.000]  我覺得是一個很好的操練
[00:33:04.000 --> 00:33:06.000]  在我們的生命裡面
[00:33:06.000 --> 00:33:08.000]  有什麼值得我們的感恩
[00:33:08.000 --> 00:33:11.000]  其實如果我們真的坐下來去想一想
[00:33:11.000 --> 00:33:14.000]  其實有很多東西值得我們的感恩
[00:33:14.000 --> 00:33:16.000]  但是我想特別我們都市人
[00:33:16.000 --> 00:33:17.000]  我們很忙的
[00:33:17.000 --> 00:33:21.000]  我們常常都沒有時間去回顧去感恩
[00:33:21.000 --> 00:33:23.000]  我們慢慢就會覺得那些東西
[00:33:23.000 --> 00:33:26.000]  是理所當然的
[00:33:26.000 --> 00:33:27.000]  但是如果是這樣的時候
[00:33:27.000 --> 00:33:29.000]  我們發現原來我們
[00:33:29.000 --> 00:33:31.000]  不懂得再去感恩
[00:33:31.000 --> 00:33:32.000]  和感謝神
[00:33:32.000 --> 00:33:34.000]  第三個問題是挺有趣的
[00:33:34.000 --> 00:33:37.000]  我也很想有機會聽一下大家分享的
[00:33:37.000 --> 00:33:39.000]  如果今天你有額外一百萬
[00:33:39.000 --> 00:33:41.000]  那我可以是港幣一百萬
[00:33:41.000 --> 00:33:43.000]  或者你覺得美金一百萬都可以
[00:33:43.000 --> 00:33:45.000]  如果你有額外一百萬
[00:33:45.000 --> 00:33:47.000]  你會怎麼去運用呢
[00:33:47.000 --> 00:33:50.000]  其實今天我們怎麼去運用我們的資源
[00:33:50.000 --> 00:33:53.000]  代表著我們裡面所追求的
[00:33:53.000 --> 00:33:55.000]  我們說因為這個週末
[00:33:55.000 --> 00:33:58.000]  我們全個教會都是看同一段聖經
[00:33:58.000 --> 00:34:00.000]  昨天在兩堂的崇拜中間
[00:34:00.000 --> 00:34:03.000]  我就上了去開少年小組
[00:34:03.000 --> 00:34:05.000]  因為我是一個中二的道師
[00:34:05.000 --> 00:34:08.000]  我就上去問四個少年人
[00:34:08.000 --> 00:34:10.000]  我就說如果你有一百萬
[00:34:10.000 --> 00:34:12.000]  你會怎麼用啊
[00:34:12.000 --> 00:34:14.000]  他們的答案都挺有趣的
[00:34:14.000 --> 00:34:16.000]  有兩個不如說
[00:34:16.000 --> 00:34:18.000]  我會放在銀行收息
[00:34:18.000 --> 00:34:22.000]  我說你真的要跟陳牧師學理財了
[00:34:22.000 --> 00:34:29.000]  有一個就故意來激一下我
[00:34:29.000 --> 00:34:32.000]  他說我會請你
[00:34:32.000 --> 00:34:34.000]  和我一起去英國
[00:34:34.000 --> 00:34:38.000]  看利物浦對愛華頓
[00:34:38.000 --> 00:34:41.000]  然後看看利物浦怎麼贏愛華頓十比零
[00:34:41.000 --> 00:34:42.000]  我說你這樣對我的
[00:34:42.000 --> 00:34:44.000]  不過我都會接受的
[00:34:44.000 --> 00:34:46.000]  因為愛華頓一定不會輸十比零
[00:34:46.000 --> 00:34:49.000]  最多都是輸三比零而已
[00:34:49.000 --> 00:34:50.000]  另一個很好笑的
[00:34:50.000 --> 00:34:56.000]  另一個就說要去美國看NBA
[00:34:56.000 --> 00:34:57.000]  我說你看誰啊
[00:34:57.000 --> 00:34:59.000]  現在很多少年人都喜歡
[00:34:59.000 --> 00:35:02.000]  我要看Curry
[00:35:02.000 --> 00:35:04.000]  我說Curry你帶不帶我去啊
[00:35:04.000 --> 00:35:06.000]  不會啊
[00:35:06.000 --> 00:35:08.000]  我說對的 你都很安靜
[00:35:08.000 --> 00:35:09.000]  你帶誰去啊
[00:35:09.000 --> 00:35:11.000]  他說我會帶媽媽和弟弟
[00:35:11.000 --> 00:35:13.000]  媽媽坐在這裡
[00:35:13.000 --> 00:35:17.000]  他說帶媽媽和弟弟
[00:35:17.000 --> 00:35:18.000]  但是今天
[00:35:18.000 --> 00:35:21.000]  原來我們可以用一百萬
[00:35:21.000 --> 00:35:23.000]  去滿足我們自己的需要
[00:35:23.000 --> 00:35:24.000]  但是一百萬
[00:35:24.000 --> 00:35:27.000]  可以去關心其他人的需要
[00:35:27.000 --> 00:35:29.000]  今天我們會怎麼運用呢
[00:35:29.000 --> 00:35:32.000]  最後你渴望和神去建立
[00:35:32.000 --> 00:35:36.000]  一個親密和永恆的關係
[00:35:36.000 --> 00:35:38.000]  這是一個很重要的問題
[00:35:38.000 --> 00:35:40.000]  在第三點我們會說
[00:35:40.000 --> 00:35:42.000]  為什麼今天我們的生命
[00:35:42.000 --> 00:35:46.000]  和神建立親密和永恆的關係
[00:35:46.000 --> 00:35:48.000]  是這麼重要呢
[00:35:48.000 --> 00:35:51.000]  我們去到今天的第三點
[00:35:51.000 --> 00:35:53.000]  就是不要憂慮
[00:35:53.000 --> 00:35:56.000]  生命由神帶領
[00:35:56.000 --> 00:35:58.000]  我們由第二十二節
[00:35:58.000 --> 00:35:59.000]  讀到最後三十一節
[00:35:59.000 --> 00:36:00.000]  我們一起讀
[00:36:00.000 --> 00:36:01.000]  一二三
[00:36:01.000 --> 00:36:04.000]  耶穌又對門圖說
[00:36:04.000 --> 00:36:06.000]  所以我告訴你們
[00:36:06.000 --> 00:36:09.000]  不要為生命憂慮吃什麼
[00:36:09.000 --> 00:36:12.000]  為身體憂慮穿什麼
[00:36:12.000 --> 00:36:15.000]  因為生命勝於飲食
[00:36:15.000 --> 00:36:17.000]  身體勝於衣裳
[00:36:17.000 --> 00:36:21.000]  你想烏鴉也不種也不收
[00:36:21.000 --> 00:36:24.000]  也沒有倉又沒有富
[00:36:24.000 --> 00:36:26.000]  神上且養活他
[00:36:26.000 --> 00:36:30.000]  你們比飛鳥是何等地貴重呢
[00:36:30.000 --> 00:36:33.000]  你們哪一個能用思慮
[00:36:33.000 --> 00:36:36.000]  只受數多加一刻呢
[00:36:36.000 --> 00:36:40.000]  這最小的事你們尚且不能做
[00:36:40.000 --> 00:36:43.000]  為什麼還憂慮其餘的事呢
[00:36:43.000 --> 00:36:46.000]  你想百合花怎樣長起來
[00:36:46.000 --> 00:36:50.000]  它也不勞苦也不仿善
[00:36:50.000 --> 00:36:52.000]  然而我告訴你們
[00:36:52.000 --> 00:36:55.000]  就是所羅門極榮華的時候
[00:36:55.000 --> 00:36:59.000]  它所穿戴的還不如這花一朵呢
[00:36:59.000 --> 00:37:02.000]  你們這小信的人啊
[00:37:02.000 --> 00:37:05.000]  野地裡的草今天還在
[00:37:05.000 --> 00:37:08.000]  明天就雕在爐裡
[00:37:08.000 --> 00:37:11.000]  神還給他這樣的裝飾
[00:37:11.000 --> 00:37:13.000]  何況你們呢
[00:37:13.000 --> 00:37:15.000]  你們不要求吃什麼
[00:37:15.000 --> 00:37:18.000]  學什麼也不要掛心
[00:37:18.000 --> 00:37:21.000]  這都是外邦人口求的
[00:37:21.000 --> 00:37:24.000]  你們必須用這些東西
[00:37:24.000 --> 00:37:27.000]  你們的父是知道的
