
[00:00:00.000 --> 00:00:05.000]  今日的講道題目是一位母親的奉獻
[00:18:10.000 --> 00:18:12.000]  不斷搬進家裏
[00:18:12.000 --> 00:18:14.000]  因為
[00:18:14.000 --> 00:18:16.000]  我們省錢
[00:18:16.000 --> 00:18:18.000]  我們連香港的筲箕、筷子
[00:18:18.000 --> 00:18:20.000]  搬回來全部掃清
[00:18:20.000 --> 00:18:22.000]  整間屋掃清
[00:18:22.000 --> 00:18:24.000]  因為全部東西
[00:18:24.000 --> 00:18:26.000]  連摺椅子
[00:18:26.000 --> 00:18:28.000]  四十呎貨櫃
[00:18:28.000 --> 00:18:30.000]  當時很便宜
[00:18:30.000 --> 00:18:32.000]  運輸不是很貴
[00:18:32.000 --> 00:18:34.000]  但我看著那個貨櫃
[00:18:34.000 --> 00:18:36.000]  我自己心裏有一個感覺
[00:18:36.000 --> 00:18:40.000]  我們豈不是赤身出於母胎
[00:18:40.000 --> 00:18:42.000]  赤身歸會
[00:18:42.000 --> 00:18:44.000]  由我們出生到死
[00:18:44.000 --> 00:18:46.000]  中間所有的東西
[00:18:46.000 --> 00:18:48.000]  都是上帝
[00:18:48.000 --> 00:18:50.000]  豐盛的賜予
[00:18:50.000 --> 00:18:52.000]  我根本不是因為
[00:18:52.000 --> 00:18:54.000]  我這麼厲害
[00:18:54.000 --> 00:18:56.000]  我可以拿到這麼多東西
[00:18:56.000 --> 00:18:58.000]  你要賺錢
[00:18:58.000 --> 00:19:00.000]  生命是上帝賜予的
[00:19:00.000 --> 00:19:02.000]  你有能力
[00:19:02.000 --> 00:19:04.000]  你有智慧
[00:19:04.000 --> 00:19:06.000]  你要讀書
[00:19:06.000 --> 00:19:08.000]  都是上帝賜予的
[00:19:08.000 --> 00:19:10.000]  我們首先要明白
[00:19:10.000 --> 00:19:12.000]  要認識我們的主權
[00:19:12.000 --> 00:19:14.000]  我們的奉獻不是
[00:19:14.000 --> 00:19:16.000]  失去
[00:19:16.000 --> 00:19:18.000]  不是一個損失
[00:19:18.000 --> 00:19:20.000]  又傳奉獻代價
[00:19:20.000 --> 00:19:22.000]  奉獻又少了十分之一
[00:19:22.000 --> 00:19:24.000]  而是
[00:19:24.000 --> 00:19:26.000]  我們去施予
[00:19:26.000 --> 00:19:28.000]  我們去分享
[00:19:28.000 --> 00:19:30.000]  本來這些東西就是屬於神的
[00:19:30.000 --> 00:19:32.000]  神給你十個蘋果
[00:19:32.000 --> 00:19:34.000]  提醒你一件事
[00:19:34.000 --> 00:19:36.000]  你給花果出來
[00:19:36.000 --> 00:19:38.000]  一會兒我們先說說
[00:19:38.000 --> 00:19:40.000]  為什麼我們要給花果出來
[00:19:40.000 --> 00:19:42.000]  為什麼上帝要我們這樣做
[00:19:42.000 --> 00:19:44.000]  我們是為上帝去做
[00:19:44.000 --> 00:19:46.000]  我們不是損失了自己屬於的東西
[00:19:46.000 --> 00:19:48.000]  這個就是我們
[00:19:48.000 --> 00:19:52.000]  後書九章九節
[00:19:52.000 --> 00:19:54.000]  他施捨周濟貧窮
[00:19:54.000 --> 00:19:56.000]  他的義全道榮
[00:19:56.000 --> 00:19:58.000]  上帝提醒我們
[00:19:58.000 --> 00:20:00.000]  只要我們願意施予
[00:20:00.000 --> 00:20:02.000]  願意去比喻去奉獻的話
[00:20:02.000 --> 00:20:04.000]  我們就是一個義人
[00:20:04.000 --> 00:20:06.000]  很厲害
[00:20:06.000 --> 00:20:08.000]  為什麼我們會是義人
[00:20:08.000 --> 00:20:10.000]  因為耶穌說了這個比喻
[00:20:10.000 --> 00:20:12.000]  我每次都說
[00:20:12.000 --> 00:20:14.000]  這個比喻在
[00:20:14.000 --> 00:20:16.000]  馬太福音二十五章裏面
[00:20:16.000 --> 00:20:18.000]  有很多的標準
[00:20:18.000 --> 00:20:20.000]  評估的標準
[00:20:20.000 --> 00:20:22.000]  這個不是唯一一個
[00:20:22.000 --> 00:20:24.000]  其中一個評估的標準
[00:20:24.000 --> 00:20:26.000]  就是你如何運用上帝給你的東西
[00:20:26.000 --> 00:20:28.000]  去幫助
[00:20:28.000 --> 00:20:30.000]  去為神去做一些事情
[00:20:30.000 --> 00:20:32.000]  以前有分開
[00:20:32.000 --> 00:20:34.000]  綿羊和山羊
[00:20:34.000 --> 00:20:36.000]  大家記得二十五章
[00:20:36.000 --> 00:20:38.000]  三十一至四十六節
[00:20:38.000 --> 00:20:40.000]  上帝於是
[00:20:40.000 --> 00:20:42.000]  和右邊的綿羊
[00:20:42.000 --> 00:20:44.000]  即是神稱讚的人說
[00:20:44.000 --> 00:20:46.000]  你是有福的
[00:20:46.000 --> 00:20:48.000]  你要享受
[00:20:48.000 --> 00:20:50.000]  創世以來神給你的
[00:20:50.000 --> 00:20:52.000]  預備的國
[00:20:52.000 --> 00:20:54.000]  因為我餓了你給我吃
[00:20:54.000 --> 00:20:56.000]  我渴了你給我喝
[00:20:56.000 --> 00:20:58.000]  我流浪你給我住
[00:20:58.000 --> 00:21:00.000]  我赤身露體你給衣服我穿
[00:21:00.000 --> 00:21:02.000]  我病了你來看我
[00:21:02.000 --> 00:21:04.000]  我在監獄裏你來探望我
[00:21:04.000 --> 00:21:06.000]  聖經裏面
[00:21:06.000 --> 00:21:08.000]  耶穌所說
[00:21:08.000 --> 00:21:10.000]  義人就會踏船
[00:21:10.000 --> 00:21:12.000]  你自己回去看聖經
[00:21:12.000 --> 00:21:14.000]  這個義
[00:21:14.000 --> 00:21:16.000]  不是關義哥那種義
[00:21:16.000 --> 00:21:18.000]  不是黑社會那種義
[00:21:18.000 --> 00:21:20.000]  這個義人
[00:21:20.000 --> 00:21:22.000]  是神稱你為義
[00:21:22.000 --> 00:21:24.000]  即是你
[00:21:24.000 --> 00:21:26.000]  神的標準你已經達到了
[00:21:26.000 --> 00:21:28.000]  不是真的因為你達到了
[00:21:28.000 --> 00:21:30.000]  而是神覺得你已經達到了
[00:21:30.000 --> 00:21:32.000]  為何我能成為一個義人
[00:21:32.000 --> 00:21:34.000]  這群義人就回答
[00:21:34.000 --> 00:21:36.000]  主啊
[00:21:36.000 --> 00:21:38.000]  我什麼時候見你痛啊
[00:21:38.000 --> 00:21:40.000]  什麼時候見你渴啊
[00:21:40.000 --> 00:21:42.000]  什麼時候見你坐牢啊
[00:21:42.000 --> 00:21:44.000]  什麼時候見你病啊
[00:21:44.000 --> 00:21:46.000]  來
[00:21:46.000 --> 00:21:48.000]  回應你啊
[00:21:48.000 --> 00:21:50.000]  王就會踏船
[00:21:50.000 --> 00:21:52.000]  我實在告訴你們
[00:21:52.000 --> 00:21:54.000]  這些事你們做在
[00:21:54.000 --> 00:21:56.000]  我的弟兄當中一個最小的身上
[00:21:56.000 --> 00:21:58.000]  就是做在
[00:21:58.000 --> 00:22:00.000]  我的身上
[00:22:00.000 --> 00:22:02.000]  真的這麼簡單
[00:22:02.000 --> 00:22:04.000]  你今天
[00:22:04.000 --> 00:22:06.000]  好像Terence
[00:22:06.000 --> 00:22:08.000]  和一班crew去搞音響
[00:22:08.000 --> 00:22:10.000]  你是
[00:22:10.000 --> 00:22:12.000]  做在我們這班
[00:22:12.000 --> 00:22:14.000]  小的弟兄姐妹身上
[00:22:14.000 --> 00:22:16.000]  我們不認識
[00:22:16.000 --> 00:22:18.000]  你可以幫我們
[00:22:18.000 --> 00:22:20.000]  你有你的恩賜你要付出
[00:22:20.000 --> 00:22:22.000]  Terence 你就是義人
[00:22:22.000 --> 00:22:24.000]  一會兒完了崇拜
[00:22:24.000 --> 00:22:26.000]  恭喜他 他就是義人
[00:22:26.000 --> 00:22:28.000]  是上帝說的
[00:22:28.000 --> 00:22:30.000]  你願意為這班弟兄姐妹
[00:22:30.000 --> 00:22:32.000]  做的話 你就是義人
[00:22:32.000 --> 00:22:34.000]  這個就是
[00:22:34.000 --> 00:22:36.000]  上帝看我們的
[00:22:36.000 --> 00:22:38.000]  其中一個標準
[00:22:38.000 --> 00:22:40.000]  弟兄姐妹
[00:22:40.000 --> 00:22:42.000]  第一件事我們要明白
[00:22:42.000 --> 00:22:44.000]  這個主權
[00:22:44.000 --> 00:22:46.000]  我們就不會那麼多的斤斤計較
[00:22:46.000 --> 00:22:48.000]  有時候我們
[00:22:48.000 --> 00:22:50.000]  給了出來一些東西
[00:22:50.000 --> 00:22:52.000]  我們把時間放在弟兄姐妹身上
[00:22:52.000 --> 00:22:54.000]  這些人吃愛心
[00:22:54.000 --> 00:22:56.000]  你怎麼愛她 怎麼關心她
[00:22:56.000 --> 00:22:58.000]  她都走了 不理你
[00:22:58.000 --> 00:23:00.000]  拿了你很多好處
[00:23:00.000 --> 00:23:02.000]  又或者
[00:23:02.000 --> 00:23:04.000]  見到乞丐你給錢她
[00:23:04.000 --> 00:23:06.000]  回到家 媽媽告訴你
[00:23:06.000 --> 00:23:08.000]  乞丐有幾棟樓
[00:23:08.000 --> 00:23:10.000]  不要給她
[00:23:10.000 --> 00:23:12.000]  你覺得
[00:23:12.000 --> 00:23:14.000]  這個蝕了
[00:23:14.000 --> 00:23:16.000]  被人騙了
[00:23:16.000 --> 00:23:18.000]  你心裡覺得
[00:23:18.000 --> 00:23:20.000]  不開心
[00:23:20.000 --> 00:23:22.000]  因為給了錢出去
[00:23:22.000 --> 00:23:24.000]  原來人家騙你的
[00:23:24.000 --> 00:23:26.000]  但弟兄姐妹
[00:23:26.000 --> 00:23:28.000]  如果你給
[00:23:28.000 --> 00:23:30.000]  是因為給上帝
[00:23:30.000 --> 00:23:32.000]  神說你每樣東西
[00:23:32.000 --> 00:23:34.000]  你的目的
[00:23:34.000 --> 00:23:36.000]  當然我們都有很多不同的目的
[00:23:36.000 --> 00:23:38.000]  但其中一個很重要的是
[00:23:38.000 --> 00:23:40.000]  我們是給上帝
[00:23:40.000 --> 00:23:42.000]  神告訴你
[00:23:42.000 --> 00:23:44.000]  祂會眷顧你
[00:23:44.000 --> 00:23:46.000]  因為主權是屬於祂
[00:23:46.000 --> 00:23:48.000]  因為你有東西都是屬於祂
[00:23:48.000 --> 00:23:50.000]  你為神去做 為神去給
[00:23:50.000 --> 00:23:52.000]  時間 金錢 恩賜
[00:23:52.000 --> 00:23:54.000]  能力等等
[00:23:54.000 --> 00:23:56.000]  都是在給上帝
[00:23:56.000 --> 00:23:58.000]  如果在給上帝
[00:23:58.000 --> 00:24:00.000]  你就不要再斤斤計較
[00:24:00.000 --> 00:24:02.000]  因為你已經給了上帝
[00:24:02.000 --> 00:24:04.000]  當然你要有
[00:24:04.000 --> 00:24:06.000]  聰明智慧去
[00:24:06.000 --> 00:24:08.000]  分辨
[00:24:08.000 --> 00:24:10.000]  就算你被人騙了
[00:24:10.000 --> 00:24:14.000]  你也是在給上帝
[00:24:14.000 --> 00:24:16.000]  這是神提醒我們第一件事
[00:24:16.000 --> 00:24:18.000]  第二件事也很重要
[00:24:18.000 --> 00:24:20.000]  回應上帝的恩典
[00:24:20.000 --> 00:24:22.000]  哈娜跟上帝說
[00:24:22.000 --> 00:24:24.000]  我祈求
[00:24:24.000 --> 00:24:26.000]  得了這個兒子
[00:24:26.000 --> 00:24:28.000]  將祂所求的賜給我
[00:24:28.000 --> 00:24:30.000]  所以
[00:24:30.000 --> 00:24:32.000]  我將這個孩子獻給耶和華
[00:24:32.000 --> 00:24:34.000]  使祂終生
[00:24:34.000 --> 00:24:36.000]  歸給耶和華
[00:24:36.000 --> 00:24:38.000]  要將投生的
[00:24:38.000 --> 00:24:40.000]  獻給上帝
[00:24:40.000 --> 00:24:44.000]  為什麼要將投生的獻給上帝
[00:24:44.000 --> 00:24:46.000]  為什麼聖經裡經常說
[00:24:46.000 --> 00:24:48.000]  投生的初熟的果子
[00:24:48.000 --> 00:24:50.000]  我們上次說敬拜
[00:24:50.000 --> 00:24:52.000]  語節要獻
[00:24:52.000 --> 00:24:54.000]  投生的牛或羊
[00:24:56.000 --> 00:24:58.000]  五旬節要獻
[00:24:58.000 --> 00:25:00.000]  初熟的果子
[00:25:00.000 --> 00:25:02.000]  豐收時要獻
[00:25:02.000 --> 00:25:04.000]  感恩的祭
[00:25:04.000 --> 00:25:06.000]  為什麼經常說
[00:25:06.000 --> 00:25:08.000]  投生的要獻給上帝
[00:25:08.000 --> 00:25:12.000]  因為
[00:25:12.000 --> 00:25:14.000]  第一是感恩
[00:25:14.000 --> 00:25:16.000]  那隻牛不一定
[00:25:16.000 --> 00:25:18.000]  可以生
[00:25:18.000 --> 00:25:20.000]  那些果子
[00:25:20.000 --> 00:25:22.000]  不一定
[00:25:22.000 --> 00:25:24.000]  最近我在家中種苦瓜
[00:25:24.000 --> 00:25:26.000]  種了四五棵
[00:25:26.000 --> 00:25:28.000]  現在又再種
[00:25:28.000 --> 00:25:30.000]  不一定可以生
[00:25:30.000 --> 00:25:32.000]  但如果真的可以生
[00:25:32.000 --> 00:25:34.000]  首先要感恩
[00:25:34.000 --> 00:25:36.000]  沒有了
[00:25:36.000 --> 00:25:38.000]  所以第二件事很重要
[00:25:38.000 --> 00:25:40.000]  你的信心在哪裡
[00:25:40.000 --> 00:25:42.000]  你信不信上帝
[00:25:42.000 --> 00:25:44.000]  真的會給你
[00:25:44.000 --> 00:25:46.000]  有時候我們很吝嗇
[00:25:46.000 --> 00:25:48.000]  我們不願意給
[00:25:48.000 --> 00:25:50.000]  我們不想給
[00:25:50.000 --> 00:25:52.000]  但是
[00:25:52.000 --> 00:25:54.000]  上帝說
[00:25:54.000 --> 00:25:56.000]  你以此試試我
[00:25:56.000 --> 00:25:58.000]  我真的會上尖下流
[00:25:58.000 --> 00:26:00.000]  延年搖大安
[00:26:00.000 --> 00:26:02.000]  賜福給你嗎
[00:26:02.000 --> 00:26:04.000]  你試試吧
[00:26:04.000 --> 00:26:06.000]  上帝就是這樣挑戰我們
[00:26:06.000 --> 00:26:08.000]  你沒有了
[00:26:08.000 --> 00:26:10.000]  那隻小牛
[00:26:10.000 --> 00:26:12.000]  你奉獻給上帝
[00:26:12.000 --> 00:26:14.000]  你信不信上帝會賜福給
[00:26:14.000 --> 00:26:16.000]  這隻母牛再繼續生
[00:26:16.000 --> 00:26:18.000]  多些小牛出來
[00:26:18.000 --> 00:26:20.000]  就好像哈娜
[00:26:20.000 --> 00:26:22.000]  生了一個之後
[00:26:22.000 --> 00:26:24.000]  再生幾個子女
[00:26:24.000 --> 00:26:26.000]  成為一個
[00:26:26.000 --> 00:26:28.000]  莫大的祝福和美好的見證
[00:26:28.000 --> 00:26:30.000]  這就是
[00:26:30.000 --> 00:26:32.000]  上帝要我們學習受一奉獻的原因
[00:26:32.000 --> 00:26:34.000]  大家知道聖經裏面
[00:26:34.000 --> 00:26:36.000]  追溯源頭
[00:26:36.000 --> 00:26:38.000]  受一奉獻就是
[00:26:38.000 --> 00:26:40.000]  由阿不蘭
[00:26:40.000 --> 00:26:42.000]  四王五王的時候
[00:26:42.000 --> 00:26:44.000]  他打敗了
[00:26:44.000 --> 00:26:46.000]  打敗了
[00:26:46.000 --> 00:26:48.000]  他的敵人
[00:26:48.000 --> 00:26:50.000]  然後麥羈洗德
[00:26:50.000 --> 00:26:52.000]  出來迎接他
[00:26:52.000 --> 00:26:54.000]  然後
[00:26:54.000 --> 00:26:56.000]  獻酒
[00:26:56.000 --> 00:26:58.000]  餅
[00:26:58.000 --> 00:27:00.000]  為他祝福
[00:27:00.000 --> 00:27:02.000]  為阿不蘭祝福
[00:27:02.000 --> 00:27:04.000]  這個就是
[00:27:04.000 --> 00:27:06.000]  阿不蘭將他戰利品的
[00:27:06.000 --> 00:27:08.000]  十分之一獻給
[00:27:08.000 --> 00:27:10.000]  麥羈洗德
[00:27:10.000 --> 00:27:12.000]  大家要記住
[00:27:12.000 --> 00:27:14.000]  麥羈洗德是怎樣做的呢
[00:27:14.000 --> 00:27:16.000]  如果你看
[00:27:16.000 --> 00:27:18.000]  創世紀裏面
[00:27:18.000 --> 00:27:20.000]  麥羈洗德不是
[00:27:20.000 --> 00:27:22.000]  那場戰爭裏面的
[00:27:22.000 --> 00:27:24.000]  其中一份子
[00:27:24.000 --> 00:27:26.000]  他是耶路撒冷的王
[00:27:26.000 --> 00:27:28.000]  但他不是五王四王裏面其中一個
[00:27:28.000 --> 00:27:30.000]  但他封聞到
[00:27:30.000 --> 00:27:32.000]  這個阿不蘭
[00:27:32.000 --> 00:27:34.000]  他的封聖
[00:27:34.000 --> 00:27:36.000]  他是主動出來迎接
[00:27:36.000 --> 00:27:38.000]  和獻上
[00:27:38.000 --> 00:27:40.000]  他的禮物
[00:27:40.000 --> 00:27:42.000]  而阿不蘭也願意將
[00:27:42.000 --> 00:27:44.000]  十分之一獻給他
[00:27:44.000 --> 00:27:46.000]  因為他是代表
[00:27:46.000 --> 00:27:48.000]  他是祭司
[00:27:48.000 --> 00:27:50.000]  耶路撒冷的王也是祭司
[00:27:50.000 --> 00:27:52.000]  他是神的代表
[00:27:52.000 --> 00:27:54.000]  所以阿不蘭就願意將
[00:27:54.000 --> 00:27:56.000]  他有的十分之一獻給
[00:27:56.000 --> 00:27:58.000]  上帝
[00:27:58.000 --> 00:28:00.000]  接著
[00:28:00.000 --> 00:28:02.000]  神設立了會幕
[00:28:02.000 --> 00:28:04.000]  然後有聖殿
[00:28:04.000 --> 00:28:06.000]  在會幕裏面
[00:28:06.000 --> 00:28:08.000]  你奉獻錢
[00:28:08.000 --> 00:28:10.000]  給會幕裏面
[00:28:10.000 --> 00:28:12.000]  有三個很重要的
[00:28:12.000 --> 00:28:14.000]  一個祭祀的
[00:28:14.000 --> 00:28:16.000]  制度
[00:28:16.000 --> 00:28:18.000]  如果你回去看
[00:28:18.000 --> 00:28:20.000]  文宿紀十八章
[00:28:20.000 --> 00:28:22.000]  裏面講到
[00:28:22.000 --> 00:28:24.000]  第一件事就是供養祭司
[00:28:24.000 --> 00:28:26.000]  因為亞倫和
[00:28:26.000 --> 00:28:28.000]  利美的後裔
[00:28:28.000 --> 00:28:30.000]  他們不做其他事情
[00:28:30.000 --> 00:28:32.000]  只是做獻祭
[00:28:32.000 --> 00:28:34.000]  每天為
[00:28:34.000 --> 00:28:36.000]  以色列人獻祭
[00:28:36.000 --> 00:28:38.000]  大節的時候以色列人來到
[00:28:38.000 --> 00:28:40.000]  他們幫忙獻祭
[00:28:40.000 --> 00:28:42.000]  專心去做
[00:28:42.000 --> 00:28:44.000]  神的工作服事
[00:28:44.000 --> 00:28:46.000]  所以要去
[00:28:46.000 --> 00:28:48.000]  供養他們
[00:28:48.000 --> 00:28:50.000]  好像帕西傑奇那樣
[00:28:50.000 --> 00:28:52.000]  沒有兼職
[00:28:52.000 --> 00:28:54.000]  全時間沒有兼職
[00:28:54.000 --> 00:28:56.000]  不出聲
[00:28:56.000 --> 00:28:58.000]  我們要供養他
[00:28:58.000 --> 00:29:00.000]  支持他每天
[00:29:00.000 --> 00:29:02.000]  為教會所做的事
[00:29:02.000 --> 00:29:04.000]  第二件事
[00:29:04.000 --> 00:29:06.000]  這個生命紀十四章
[00:29:06.000 --> 00:29:08.000]  裏面講到
[00:29:08.000 --> 00:29:10.000]  聖殿裏面的需要
[00:29:10.000 --> 00:29:12.000]  當時以色列人起初的時候
[00:29:12.000 --> 00:29:14.000]  沒有匯膜沒有聖殿
[00:29:14.000 --> 00:29:16.000]  只有利美人
[00:29:16.000 --> 00:29:18.000]  有匯膜的時候
[00:29:18.000 --> 00:29:20.000]  匯膜裏面要有
[00:29:20.000 --> 00:29:22.000]  運作的費用
[00:29:22.000 --> 00:29:24.000]  殺一隻牛
[00:29:24.000 --> 00:29:26.000]  磨一把刀都要錢
[00:29:26.000 --> 00:29:28.000]  磨一把石頭都要
[00:29:28.000 --> 00:29:30.000]  清潔那些
[00:29:30.000 --> 00:29:32.000]  聖殿
[00:29:32.000 --> 00:29:34.000]  匯膜
[00:29:34.000 --> 00:29:36.000]  What a bloody mess
[00:29:36.000 --> 00:29:38.000]  一隻牛殺羊
[00:29:38.000 --> 00:29:40.000]  要清潔
[00:29:40.000 --> 00:29:42.000]  很多東西
[00:29:42.000 --> 00:29:44.000]  要有資源去運作
[00:29:44.000 --> 00:29:46.000]  所以這個生命紀十四章
[00:29:46.000 --> 00:29:48.000]  告訴我們
[00:29:48.000 --> 00:29:50.000]  錢也是在聖殿裏面運作
[00:29:50.000 --> 00:29:52.000]  最後幫助當中
[00:29:52.000 --> 00:29:54.000]  以色列人的需要
[00:29:54.000 --> 00:29:56.000]  就是社區的需要
[00:29:56.000 --> 00:29:58.000]  這個
[00:29:58.000 --> 00:30:00.000]  以色列一些貧窮的人的需要
[00:30:00.000 --> 00:30:02.000]  所以教會
[00:30:02.000 --> 00:30:04.000]  做辭位的工作是必須的
[00:30:04.000 --> 00:30:06.000]  有需要的人
[00:30:06.000 --> 00:30:08.000]  我們要去幫助他們
[00:30:08.000 --> 00:30:10.000]  所以
[00:30:10.000 --> 00:30:12.000]  奉獻在
[00:30:12.000 --> 00:30:14.000]  殿裏面去到馬拉基斯的時候
[00:30:14.000 --> 00:30:16.000]  已經是指示
[00:30:16.000 --> 00:30:18.000]  人們一定要將
[00:30:18.000 --> 00:30:20.000]  奉獻給
[00:30:20.000 --> 00:30:22.000]  上帝的殿 直至今天
[00:30:22.000 --> 00:30:24.000]  所以要說
[00:30:24.000 --> 00:30:26.000]  多一點
[00:30:26.000 --> 00:30:28.000]  經常人們都跟我說
[00:30:28.000 --> 00:30:30.000]  為什麼要奉獻給教會
[00:30:30.000 --> 00:30:32.000]  為什麼不可以奉獻給
[00:30:32.000 --> 00:30:34.000]  地球
[00:30:34.000 --> 00:30:36.000]  我經常說
[00:30:36.000 --> 00:30:38.000]  在整個十一奉獻的發展裏面
[00:30:38.000 --> 00:30:40.000]  大家都知道
[00:30:40.000 --> 00:30:42.000]  起先的時候
[00:30:42.000 --> 00:30:44.000]  阿伯和該人的奉獻不是十分之一
[00:30:44.000 --> 00:30:46.000]  是將最好的獻上
[00:30:46.000 --> 00:30:48.000]  羅馬書12章
[00:30:48.000 --> 00:30:50.000]  一字二字
[00:30:50.000 --> 00:30:52.000]  將所有的獻上
[00:30:52.000 --> 00:30:54.000]  生命獻上
[00:30:54.000 --> 00:30:56.000]  但十分之一是一個
[00:30:56.000 --> 00:30:58.000]  學習的機會
[00:30:58.000 --> 00:31:00.000]  是神讓你學習感恩
[00:31:00.000 --> 00:31:02.000]  所以每逢你
[00:31:02.000 --> 00:31:04.000]  做十一奉獻的時候
[00:31:04.000 --> 00:31:06.000]  神定了一個規矩
[00:31:06.000 --> 00:31:08.000]  給我們學一個ABC
[00:31:08.000 --> 00:31:10.000]  要將生命獻上
[00:31:10.000 --> 00:31:12.000]  但十分之一是要讓你學去感恩
[00:31:12.000 --> 00:31:14.000]  所以每逢你
[00:31:14.000 --> 00:31:16.000]  給奉獻的時候
[00:31:16.000 --> 00:31:18.000]  是一個提醒你
[00:31:18.000 --> 00:31:20.000]  你有多少恩典是上帝給你的
[00:31:20.000 --> 00:31:22.000]  有十個蘋果給了你
[00:31:22.000 --> 00:31:24.000]  你只要給一個出來
[00:31:24.000 --> 00:31:26.000]  是提醒你這十個蘋果
[00:31:26.000 --> 00:31:28.000]  另外九個蘋果都是上帝給你的
[00:31:28.000 --> 00:31:30.000]  你要學習信心
[00:31:30.000 --> 00:31:32.000]  你將第一樣最好的東西
[00:31:32.000 --> 00:31:34.000]  給了上帝之後
[00:31:34.000 --> 00:31:36.000]  你信不信得過
[00:31:36.000 --> 00:31:38.000]  聖經所說的祂會賜福給你
[00:31:38.000 --> 00:31:40.000]  在實際的裡面賜福給你
[00:31:40.000 --> 00:31:44.000]  第三
[00:31:44.000 --> 00:31:48.000]  神的群體
[00:31:48.000 --> 00:31:50.000]  我們經常說這是屬靈的家
[00:31:50.000 --> 00:31:52.000]  是你的家
[00:31:52.000 --> 00:31:54.000]  我真的不明白
[00:31:54.000 --> 00:31:56.000]  實際上去想
[00:31:56.000 --> 00:31:58.000]  這個家裡面
[00:31:58.000 --> 00:32:00.000]  你不去供養家裡的需要
[00:32:00.000 --> 00:32:02.000]  你走出去
[00:32:02.000 --> 00:32:04.000]  人家的家裡面
[00:32:04.000 --> 00:32:06.000]  去供養他們
[00:32:06.000 --> 00:32:08.000]  家裡面也有很多的需要
[00:32:08.000 --> 00:32:10.000]  所以我覺得財政
[00:32:10.000 --> 00:32:12.000]  是需要去透明
[00:32:12.000 --> 00:32:14.000]  讓大家知道
[00:32:14.000 --> 00:32:16.000]  我們的錢會怎樣用
[00:32:16.000 --> 00:32:18.000]  我們的預算會怎樣用
[00:32:18.000 --> 00:32:20.000]  我們會明白
[00:32:20.000 --> 00:32:22.000]  我們去奉獻是給上帝
[00:32:24.000 --> 00:32:26.000]  也是照顧家裡的需要
[00:32:26.000 --> 00:32:28.000]  因為一件事都是錢
[00:32:28.000 --> 00:32:30.000]  你今天坐下來
[00:32:30.000 --> 00:32:32.000]  拿杯咖啡
[00:32:32.000 --> 00:32:34.000]  拿杯子
[00:32:34.000 --> 00:32:36.000]  都要錢買的
[00:32:36.000 --> 00:32:38.000]  我和我太太
[00:32:38.000 --> 00:32:40.000]  負責茶水部
[00:32:40.000 --> 00:32:42.000]  我經常和她
[00:32:42.000 --> 00:32:44.000]  去Costco
[00:32:44.000 --> 00:32:46.000]  Business Costco
[00:32:46.000 --> 00:32:48.000]  買那些杯
[00:32:48.000 --> 00:32:50.000]  你知道那些人
[00:32:50.000 --> 00:32:52.000]  喝一半就丟掉
[00:32:52.000 --> 00:32:54.000]  很快就用完
[00:32:54.000 --> 00:32:56.000]  我和太太說不要買那麼大杯
[00:32:56.000 --> 00:32:58.000]  像自助餐
[00:32:58.000 --> 00:33:00.000]  那些碟子弄得小小的
[00:33:00.000 --> 00:33:02.000]  那你就煩她
[00:33:02.000 --> 00:33:04.000]  讓她拿少一點就行
[00:33:04.000 --> 00:33:06.000]  太太說不要
[00:33:06.000 --> 00:33:08.000]  給吧
[00:33:08.000 --> 00:33:10.000]  那就給吧
[00:33:10.000 --> 00:33:12.000]  我想
[00:33:12.000 --> 00:33:14.000]  我們要明白
[00:33:14.000 --> 00:33:16.000]  很多東西都要用錢
[00:33:16.000 --> 00:33:18.000]  去運作
[00:33:18.000 --> 00:33:20.000]  你今天
[00:33:20.000 --> 00:33:22.000]  可以回來
[00:33:22.000 --> 00:33:24.000]  停車場不用錢
[00:33:24.000 --> 00:33:26.000]  下來喝咖啡不用錢
[00:33:26.000 --> 00:33:28.000]  吃茶葉蛋不用錢
[00:33:28.000 --> 00:33:30.000]  去廁所不用錢
[00:33:30.000 --> 00:33:32.000]  為什麼廁所要錢
[00:33:32.000 --> 00:33:34.000]  大家歐洲都知道
[00:33:34.000 --> 00:33:36.000]  是美國才不用錢
[00:33:36.000 --> 00:33:38.000]  歐洲
[00:33:38.000 --> 00:33:40.000]  沒錢也不要去廁所
[00:33:40.000 --> 00:33:42.000]  接著
[00:33:42.000 --> 00:33:44.000]  你坐下來
[00:33:44.000 --> 00:33:46.000]  燈給電
[00:33:46.000 --> 00:33:48.000]  你用這些PowerPoint
[00:33:48.000 --> 00:33:50.000]  Projector
[00:33:50.000 --> 00:33:52.000]  這些音響
[00:33:52.000 --> 00:33:54.000]  所有東西都要錢
[00:33:54.000 --> 00:33:56.000]  你一個線都不用出
[00:33:56.000 --> 00:33:58.000]  是因為有人幫你付了
[00:33:58.000 --> 00:34:00.000]  是教會幫你付了
[00:34:00.000 --> 00:34:04.000]  有什麼是免費的
[00:34:04.000 --> 00:34:06.000]  是不是
[00:34:06.000 --> 00:34:08.000]  Nothing
[00:34:08.000 --> 00:34:10.000]  是因為有人付了
[00:34:10.000 --> 00:34:12.000]  救恩是免費的
[00:34:12.000 --> 00:34:14.000]  是因為有人幫你付了
